InstrumentName, Chatfield Park,
StartTime, 2022-09-01 00:00:00,
EndTime, 2022-09-30 23:59:59,
Date,O3,PM2.5
09/01/2022 00:00:00.000000,55.0,6.3
09/01/2022 01:00:00.000000,56.0,7.1
09/01/2022 02:00:00.000000,43.0,9.4
09/01/2022 03:00:00.000000,42.0,9.4
09/01/2022 04:00:00.000000,40.0,7.9
09/01/2022 05:00:00.000000,45.0,8.2
09/01/2022 06:00:00.000000,40.0,6.5
09/01/2022 07:00:00.000000,38.0,7.0
09/01/2022 08:00:00.000000,38.0,
09/01/2022 09:00:00.000000,40.0,5.9
09/01/2022 10:00:00.000000,37.0,6.2
09/01/2022 11:00:00.000000,36.0,6.1
09/01/2022 12:00:00.000000,30.0,5.9
09/01/2022 13:00:00.000000,36.0,5.7
09/01/2022 14:00:00.000000,37.0,5.8
09/01/2022 15:00:00.000000,45.0,5.8
09/01/2022 16:00:00.000000,50.0,5.6
09/01/2022 17:00:00.000000,55.0,5.5
09/01/2022 18:00:00.000000,58.0,6.8
09/01/2022 19:00:00.000000,62.0,5.7
09/01/2022 20:00:00.000000,56.0,8.4
09/01/2022 21:00:00.000000,61.0,7.5
09/01/2022 22:00:00.000000,58.0,7.4
09/01/2022 23:00:00.000000,67.0,8.0
09/02/2022 00:00:00.000000,58.0,8.0
09/02/2022 01:00:00.000000,47.0,9.5
09/02/2022 02:00:00.000000,41.0,11.2
09/02/2022 03:00:00.000000,43.0,9.0
09/02/2022 04:00:00.000000,46.0,7.8
09/02/2022 05:00:00.000000,47.0,7.4
09/02/2022 06:00:00.000000,43.0,7.8
09/02/2022 07:00:00.000000,42.0,8.1
09/02/2022 08:00:00.000000,42.0,
09/02/2022 09:00:00.000000,42.0,7.3
09/02/2022 10:00:00.000000,40.0,7.3
09/02/2022 11:00:00.000000,35.0,7.5
09/02/2022 12:00:00.000000,34.0,7.7
09/02/2022 13:00:00.000000,36.0,8.1
09/02/2022 14:00:00.000000,39.0,7.1
09/02/2022 15:00:00.000000,33.0,7.4
09/02/2022 16:00:00.000000,41.0,8.1
09/02/2022 17:00:00.000000,58.0,7.6
09/02/2022 18:00:00.000000,65.0,9.9
09/02/2022 19:00:00.000000,73.0,10.3
09/02/2022 20:00:00.000000,79.0,10.2
09/02/2022 21:00:00.000000,74.0,9.5
09/02/2022 22:00:00.000000,69.0,9.9
09/02/2022 23:00:00.000000,71.0,9.9
09/03/2022 00:00:00.000000,64.0,9.1
09/03/2022 01:00:00.000000,57.0,9.3
09/03/2022 02:00:00.000000,56.0,9.7
09/03/2022 03:00:00.000000,53.0,8.8
09/03/2022 04:00:00.000000,51.0,6.5
09/03/2022 05:00:00.000000,51.0,5.3
09/03/2022 06:00:00.000000,52.0,3.2
09/03/2022 07:00:00.000000,51.0,4.8
09/03/2022 08:00:00.000000,51.0,
09/03/2022 09:00:00.000000,50.0,4.0
09/03/2022 10:00:00.000000,49.0,4.3
09/03/2022 11:00:00.000000,50.0,4.6
09/03/2022 12:00:00.000000,48.0,4.7
09/03/2022 13:00:00.000000,41.0,8.0
09/03/2022 14:00:00.000000,40.0,10.0
09/03/2022 15:00:00.000000,44.0,10.8
09/03/2022 16:00:00.000000,51.0,9.3
09/03/2022 17:00:00.000000,57.0,8.1
09/03/2022 18:00:00.000000,63.0,7.3
09/03/2022 19:00:00.000000,62.0,4.4
09/03/2022 20:00:00.000000,59.0,4.6
09/03/2022 21:00:00.000000,60.0,5.4
09/03/2022 22:00:00.000000,61.0,5.9
09/03/2022 23:00:00.000000,60.0,6.0
09/04/2022 00:00:00.000000,61.0,5.9
09/04/2022 01:00:00.000000,61.0,5.4
09/04/2022 02:00:00.000000,56.0,6.3
09/04/2022 03:00:00.000000,53.0,6.9
09/04/2022 04:00:00.000000,54.0,5.4
09/04/2022 05:00:00.000000,53.0,5.3
09/04/2022 06:00:00.000000,51.0,5.3
09/04/2022 07:00:00.000000,52.0,5.5
09/04/2022 08:00:00.000000,52.0,
09/04/2022 09:00:00.000000,44.0,5.7
09/04/2022 10:00:00.000000,37.0,5.9
09/04/2022 11:00:00.000000,31.0,6.2
09/04/2022 12:00:00.000000,30.0,6.3
09/04/2022 13:00:00.000000,29.0,6.7
09/04/2022 14:00:00.000000,33.0,6.1
09/04/2022 15:00:00.000000,44.0,6.1
09/04/2022 16:00:00.000000,51.0,6.1
09/04/2022 17:00:00.000000,55.0,6.1
09/04/2022 18:00:00.000000,63.0,6.6
09/04/2022 19:00:00.000000,63.0,6.5
09/04/2022 20:00:00.000000,59.0,6.4
09/04/2022 21:00:00.000000,61.0,6.7
09/04/2022 22:00:00.000000,62.0,6.7
09/04/2022 23:00:00.000000,66.0,7.7
09/05/2022 00:00:00.000000,65.0,7.1
09/05/2022 01:00:00.000000,52.0,8.3
09/05/2022 02:00:00.000000,46.0,17.7
09/05/2022 03:00:00.000000,42.0,8.2
09/05/2022 04:00:00.000000,42.0,8.0
09/05/2022 05:00:00.000000,41.0,8.3
09/05/2022 06:00:00.000000,52.0,7.6
09/05/2022 07:00:00.000000,47.0,8.1
09/05/2022 08:00:00.000000,47.0,
09/05/2022 09:00:00.000000,39.0,
09/05/2022 10:00:00.000000,35.0,7.8
09/05/2022 11:00:00.000000,32.0,7.5
09/05/2022 12:00:00.000000,35.0,7.1
09/05/2022 13:00:00.000000,27.0,7.5
09/05/2022 14:00:00.000000,34.0,7.3
09/05/2022 15:00:00.000000,41.0,7.3
09/05/2022 16:00:00.000000,54.0,7.2
09/05/2022 17:00:00.000000,65.0,7.8
09/05/2022 18:00:00.000000,71.0,7.9
09/05/2022 19:00:00.000000,77.0,8.1
09/05/2022 20:00:00.000000,80.0,8.0
09/05/2022 21:00:00.000000,87.0,8.3
09/05/2022 22:00:00.000000,84.0,8.1
09/05/2022 23:00:00.000000,79.0,7.6
09/06/2022 00:00:00.000000,73.0,7.3
09/06/2022 01:00:00.000000,61.0,7.5
09/06/2022 02:00:00.000000,51.0,7.1
09/06/2022 03:00:00.000000,54.0,7.3
09/06/2022 04:00:00.000000,51.0,7.1
09/06/2022 05:00:00.000000,51.0,6.9
09/06/2022 06:00:00.000000,50.0,6.9
09/06/2022 07:00:00.000000,48.0,7.2
09/06/2022 08:00:00.000000,48.0,
09/06/2022 09:00:00.000000,47.0,6.8
09/06/2022 10:00:00.000000,43.0,7.2
09/06/2022 11:00:00.000000,37.0,7.5
09/06/2022 12:00:00.000000,38.0,7.6
09/06/2022 13:00:00.000000,37.0,8.0
09/06/2022 14:00:00.000000,39.0,8.3
09/06/2022 15:00:00.000000,45.0,8.6
09/06/2022 16:00:00.000000,51.0,9.2
09/06/2022 17:00:00.000000,62.0,11.0
09/06/2022 18:00:00.000000,70.0,11.9
09/06/2022 19:00:00.000000,78.0,10.6
09/06/2022 20:00:00.000000,83.0,10.2
09/06/2022 21:00:00.000000,78.0,11.5
09/06/2022 22:00:00.000000,72.0,14.0
09/06/2022 23:00:00.000000,72.0,15.8
09/07/2022 00:00:00.000000,71.0,15.4
09/07/2022 01:00:00.000000,57.0,17.5
09/07/2022 02:00:00.000000,55.0,15.4
09/07/2022 03:00:00.000000,55.0,18.7
09/07/2022 04:00:00.000000,51.0,14.8
09/07/2022 05:00:00.000000,46.0,14.2
09/07/2022 06:00:00.000000,51.0,15.4
09/07/2022 07:00:00.000000,49.0,15.2
09/07/2022 08:00:00.000000,49.0,
09/07/2022 09:00:00.000000,47.0,15.7
09/07/2022 10:00:00.000000,40.0,14.2
09/07/2022 11:00:00.000000,35.0,14.4
09/07/2022 12:00:00.000000,33.0,14.4
09/07/2022 13:00:00.000000,29.0,15.2
09/07/2022 14:00:00.000000,31.0,14.1
09/07/2022 15:00:00.000000,44.0,13.5
09/07/2022 16:00:00.000000,54.0,13.4
09/07/2022 17:00:00.000000,67.0,15.7
09/07/2022 18:00:00.000000,78.0,17.6
09/07/2022 19:00:00.000000,87.0,15.9
09/07/2022 20:00:00.000000,89.0,17.2
09/07/2022 21:00:00.000000,75.0,17.7
09/07/2022 22:00:00.000000,70.0,17.8
09/07/2022 23:00:00.000000,68.0,18.9
09/08/2022 00:00:00.000000,64.0,19.2
09/08/2022 01:00:00.000000,59.0,20.0
09/08/2022 02:00:00.000000,57.0,20.7
09/08/2022 03:00:00.000000,57.0,19.3
09/08/2022 04:00:00.000000,59.0,18.9
09/08/2022 05:00:00.000000,58.0,18.9
09/08/2022 06:00:00.000000,57.0,18.4
09/08/2022 07:00:00.000000,55.0,18.9
09/08/2022 08:00:00.000000,55.0,
09/08/2022 09:00:00.000000,55.0,16.5
09/08/2022 10:00:00.000000,52.0,17.1
09/08/2022 11:00:00.000000,51.0,17.3
09/08/2022 12:00:00.000000,49.0,17.6
09/08/2022 13:00:00.000000,49.0,17.8
09/08/2022 14:00:00.000000,49.0,17.9
09/08/2022 15:00:00.000000,50.0,17.6
09/08/2022 16:00:00.000000,53.0,17.2
09/08/2022 17:00:00.000000,58.0,15.8
09/08/2022 18:00:00.000000,60.0,12.0
09/08/2022 19:00:00.000000,61.0,12.1
09/08/2022 20:00:00.000000,64.0,11.7
09/08/2022 21:00:00.000000,66.0,11.5
09/08/2022 22:00:00.000000,63.0,11.5
09/08/2022 23:00:00.000000,58.0,10.5
09/09/2022 00:00:00.000000,55.0,10.1
09/09/2022 01:00:00.000000,59.0,10.2
09/09/2022 02:00:00.000000,53.0,10.4
09/09/2022 03:00:00.000000,46.0,11.8
09/09/2022 04:00:00.000000,46.0,10.2
09/09/2022 05:00:00.000000,41.0,10.7
09/09/2022 06:00:00.000000,38.0,14.2
09/09/2022 07:00:00.000000,44.0,11.7
09/09/2022 08:00:00.000000,44.0,
09/09/2022 09:00:00.000000,37.0,21.2
09/09/2022 10:00:00.000000,34.0,20.6
09/09/2022 11:00:00.000000,29.0,21.0
09/09/2022 12:00:00.000000,26.0,19.6
09/09/2022 13:00:00.000000,29.0,18.2
09/09/2022 14:00:00.000000,26.0,17.9
09/09/2022 15:00:00.000000,30.0,17.8
09/09/2022 16:00:00.000000,34.0,19.1
09/09/2022 17:00:00.000000,40.0,20.4
09/09/2022 18:00:00.000000,44.0,20.8
09/09/2022 19:00:00.000000,44.0,21.8
09/09/2022 20:00:00.000000,50.0,20.8
09/09/2022 21:00:00.000000,51.0,18.9
09/09/2022 22:00:00.000000,47.0,18.1
09/09/2022 23:00:00.000000,45.0,17.3
09/10/2022 00:00:00.000000,43.0,15.8
09/10/2022 01:00:00.000000,43.0,15.7
09/10/2022 02:00:00.000000,40.0,15.7
09/10/2022 03:00:00.000000,36.0,15.4
09/10/2022 04:00:00.000000,36.0,14.0
09/10/2022 05:00:00.000000,36.0,11.0
09/10/2022 06:00:00.000000,37.0,9.0
09/10/2022 07:00:00.000000,39.0,10.9
09/10/2022 08:00:00.000000,39.0,
09/10/2022 09:00:00.000000,30.0,2.2
09/10/2022 10:00:00.000000,28.0,1.3
09/10/2022 11:00:00.000000,29.0,1.5
09/10/2022 12:00:00.000000,26.0,2.9
09/10/2022 13:00:00.000000,26.0,2.7
09/10/2022 14:00:00.000000,24.0,2.3
09/10/2022 15:00:00.000000,24.0,2.6
09/10/2022 16:00:00.000000,24.0,2.7
09/10/2022 17:00:00.000000,24.0,3.6
09/10/2022 18:00:00.000000,25.0,4.6
09/10/2022 19:00:00.000000,27.0,5.9
09/10/2022 20:00:00.000000,26.0,5.9
09/10/2022 21:00:00.000000,27.0,5.9
09/10/2022 22:00:00.000000,27.0,5.4
09/10/2022 23:00:00.000000,27.0,3.8
09/11/2022 00:00:00.000000,28.0,4.7
09/11/2022 01:00:00.000000,26.0,6.8
09/11/2022 02:00:00.000000,24.0,5.2
09/11/2022 03:00:00.000000,23.0,3.5
09/11/2022 04:00:00.000000,21.0,3.5
09/11/2022 05:00:00.000000,14.0,3.6
09/11/2022 06:00:00.000000,11.0,4.4
09/11/2022 07:00:00.000000,14.0,4.0
09/11/2022 08:00:00.000000,14.0,
09/11/2022 09:00:00.000000,13.0,5.2
09/11/2022 10:00:00.000000,14.0,5.9
09/11/2022 11:00:00.000000,10.0,4.4
09/11/2022 12:00:00.000000,15.0,6.6
09/11/2022 13:00:00.000000,10.0,5.1
09/11/2022 14:00:00.000000,14.0,5.9
09/11/2022 15:00:00.000000,17.0,5.6
09/11/2022 16:00:00.000000,30.0,7.1
09/11/2022 17:00:00.000000,38.0,8.1
09/11/2022 18:00:00.000000,46.0,8.6
09/11/2022 19:00:00.000000,54.0,8.9
09/11/2022 20:00:00.000000,63.0,8.4
09/11/2022 21:00:00.000000,69.0,7.6
09/11/2022 22:00:00.000000,72.0,7.7
09/11/2022 23:00:00.000000,73.0,8.0
09/12/2022 00:00:00.000000,72.0,8.4
09/12/2022 01:00:00.000000,57.0,8.4
09/12/2022 02:00:00.000000,49.0,8.1
09/12/2022 03:00:00.000000,49.0,8.1
09/12/2022 04:00:00.000000,43.0,8.4
09/12/2022 05:00:00.000000,36.0,8.0
09/12/2022 06:00:00.000000,29.0,7.8
09/12/2022 07:00:00.000000,38.0,8.0
09/12/2022 08:00:00.000000,38.0,
09/12/2022 09:00:00.000000,27.0,7.3
09/12/2022 10:00:00.000000,26.0,7.0
09/12/2022 11:00:00.000000,21.0,7.2
09/12/2022 12:00:00.000000,27.0,7.1
09/12/2022 13:00:00.000000,24.0,6.9
09/12/2022 14:00:00.000000,27.0,7.0
09/12/2022 15:00:00.000000,37.0,7.7
09/12/2022 16:00:00.000000,48.0,9.1
