InstrumentName, Welby,,,
StartTime, 2022-09-01 00:00:00,,,
EndTime, 2022-09-30 23:59:59,,,
Date,NO2,O3,PM10,SO2
09/01/2022 00:00:00.000000,3.0,54.0,53.4,0.0
09/01/2022 01:00:00.000000,7.0,51.0,114.0,0.0
09/01/2022 02:00:00.000000,19.0,36.0,71.3,0.0
09/01/2022 03:00:00.000000,21.0,31.0,45.8,0.0
09/01/2022 04:00:00.000000,,21.0,87.6,0.0
09/01/2022 05:00:00.000000,31.0,7.0,97.7,0.0
09/01/2022 06:00:00.000000,30.0,10.0,72.3,0.0
09/01/2022 07:00:00.000000,32.0,8.0,69.3,0.0
09/01/2022 08:00:00.000000,25.0,9.0,46.9,0.0
09/01/2022 09:00:00.000000,28.0,6.0,35.0,0.0
09/01/2022 10:00:00.000000,28.0,8.0,37.0,0.0
09/01/2022 11:00:00.000000,23.0,8.0,54.9,0.0
09/01/2022 12:00:00.000000,31.0,1.0,105.0,1.0
09/01/2022 13:00:00.000000,36.0,2.0,151.2,1.0
09/01/2022 14:00:00.000000,36.0,12.0,89.1,2.0
09/01/2022 15:00:00.000000,27.0,24.0,86.5,3.0
09/01/2022 16:00:00.000000,22.0,37.0,39.1,3.0
09/01/2022 17:00:00.000000,20.0,49.0,32.1,3.0
09/01/2022 18:00:00.000000,11.0,57.0,22.9,1.0
09/01/2022 19:00:00.000000,3.0,59.0,54.0,0.0
09/01/2022 20:00:00.000000,4.0,68.0,42.5,0.0
09/01/2022 21:00:00.000000,2.0,69.0,34.8,0.0
09/01/2022 22:00:00.000000,2.0,70.0,36.4,0.0
09/01/2022 23:00:00.000000,2.0,67.0,49.3,0.0
09/02/2022 00:00:00.000000,3.0,58.0,122.0,0.0
09/02/2022 01:00:00.000000,12.0,41.0,47.4,0.0
09/02/2022 02:00:00.000000,30.0,14.0,69.3,0.0
09/02/2022 03:00:00.000000,40.0,18.0,35.7,0.0
09/02/2022 04:00:00.000000,,17.0,98.9,1.0
09/02/2022 05:00:00.000000,18.0,29.0,75.0,1.0
09/02/2022 06:00:00.000000,14.0,33.0,21.9,0.0
09/02/2022 07:00:00.000000,,23.0,31.0,
09/02/2022 08:00:00.000000,,23.0,,
09/02/2022 09:00:00.000000,16.0,17.0,41.2,0.0
09/02/2022 10:00:00.000000,22.0,7.0,80.8,0.0
09/02/2022 11:00:00.000000,29.0,1.0,64.5,0.0
09/02/2022 12:00:00.000000,32.0,0.0,116.2,1.0
09/02/2022 13:00:00.000000,36.0,1.0,88.0,2.0
09/02/2022 14:00:00.000000,39.0,8.0,132.9,1.0
09/02/2022 15:00:00.000000,37.0,16.0,137.0,1.0
09/02/2022 16:00:00.000000,18.0,40.0,39.5,0.0
09/02/2022 17:00:00.000000,5.0,58.0,38.5,0.0
09/02/2022 18:00:00.000000,3.0,67.0,59.6,0.0
09/02/2022 19:00:00.000000,2.0,70.0,43.7,0.0
09/02/2022 20:00:00.000000,3.0,73.0,56.9,0.0
09/02/2022 21:00:00.000000,3.0,68.0,18.8,0.0
09/02/2022 22:00:00.000000,3.0,68.0,52.3,0.0
09/02/2022 23:00:00.000000,2.0,67.0,104.3,0.0
09/03/2022 00:00:00.000000,2.0,64.0,128.5,0.0
09/03/2022 01:00:00.000000,4.0,57.0,101.0,0.0
09/03/2022 02:00:00.000000,3.0,53.0,146.3,0.0
09/03/2022 03:00:00.000000,1.0,52.0,,0.0
09/03/2022 04:00:00.000000,,50.0,44.0,0.0
09/03/2022 05:00:00.000000,3.0,51.0,,0.0
09/03/2022 06:00:00.000000,4.0,46.0,33.8,0.0
09/03/2022 07:00:00.000000,,42.0,,
09/03/2022 08:00:00.000000,,42.0,,
09/03/2022 09:00:00.000000,10.0,36.0,7.2,0.0
09/03/2022 10:00:00.000000,6.0,38.0,4.4,1.0
09/03/2022 11:00:00.000000,11.0,26.0,38.0,0.0
09/03/2022 12:00:00.000000,10.0,21.0,27.5,0.0
09/03/2022 13:00:00.000000,8.0,25.0,74.9,0.0
09/03/2022 14:00:00.000000,4.0,37.0,25.8,0.0
09/03/2022 15:00:00.000000,3.0,43.0,59.6,0.0
09/03/2022 16:00:00.000000,5.0,49.0,37.9,0.0
09/03/2022 17:00:00.000000,6.0,58.0,27.7,0.0
09/03/2022 18:00:00.000000,4.0,68.0,55.6,0.0
09/03/2022 19:00:00.000000,3.0,68.0,14.0,0.0
09/03/2022 20:00:00.000000,2.0,62.0,25.1,0.0
09/03/2022 21:00:00.000000,2.0,62.0,12.9,0.0
09/03/2022 22:00:00.000000,2.0,63.0,19.9,0.0
09/03/2022 23:00:00.000000,2.0,64.0,35.9,0.0
09/04/2022 00:00:00.000000,3.0,59.0,15.5,0.0
09/04/2022 01:00:00.000000,4.0,54.0,42.5,0.0
09/04/2022 02:00:00.000000,6.0,53.0,70.8,0.0
09/04/2022 03:00:00.000000,5.0,50.0,59.8,0.0
09/04/2022 04:00:00.000000,,41.0,8.6,1.0
09/04/2022 05:00:00.000000,6.0,46.0,32.0,0.0
09/04/2022 06:00:00.000000,5.0,46.0,5.2,0.0
09/04/2022 07:00:00.000000,,44.0,,
09/04/2022 08:00:00.000000,,44.0,,
09/04/2022 09:00:00.000000,12.0,23.0,28.3,0.0
09/04/2022 10:00:00.000000,15.0,16.0,38.3,0.0
09/04/2022 11:00:00.000000,16.0,14.0,41.4,0.0
09/04/2022 12:00:00.000000,13.0,13.0,33.8,0.0
09/04/2022 13:00:00.000000,14.0,18.0,45.6,0.0
09/04/2022 14:00:00.000000,5.0,39.0,58.3,0.0
09/04/2022 15:00:00.000000,5.0,47.0,32.1,0.0
09/04/2022 16:00:00.000000,8.0,51.0,20.6,0.0
09/04/2022 17:00:00.000000,7.0,62.0,20.3,1.0
09/04/2022 18:00:00.000000,4.0,71.0,11.0,0.0
09/04/2022 19:00:00.000000,3.0,73.0,32.3,0.0
09/04/2022 20:00:00.000000,2.0,64.0,36.6,0.0
09/04/2022 21:00:00.000000,1.0,64.0,28.0,0.0
09/04/2022 22:00:00.000000,1.0,65.0,23.7,0.0
09/04/2022 23:00:00.000000,1.0,65.0,44.7,0.0
09/05/2022 00:00:00.000000,2.0,60.0,123.6,0.0
09/05/2022 01:00:00.000000,5.0,48.0,50.1,0.0
09/05/2022 02:00:00.000000,16.0,32.0,44.8,0.0
09/05/2022 03:00:00.000000,28.0,12.0,94.3,0.0
09/05/2022 04:00:00.000000,,11.0,26.8,0.0
09/05/2022 05:00:00.000000,24.0,24.0,63.3,0.0
09/05/2022 06:00:00.000000,15.0,30.0,34.5,2.0
09/05/2022 07:00:00.000000,,20.0,45.0,
09/05/2022 08:00:00.000000,,20.0,,
09/05/2022 09:00:00.000000,,15.0,,
09/05/2022 10:00:00.000000,18.0,14.0,19.2,0.0
09/05/2022 11:00:00.000000,17.0,17.0,23.3,0.0
09/05/2022 12:00:00.000000,14.0,20.0,21.9,0.0
09/05/2022 13:00:00.000000,12.0,25.0,22.8,0.0
09/05/2022 14:00:00.000000,10.0,32.0,55.7,0.0
09/05/2022 15:00:00.000000,8.0,42.0,48.8,0.0
09/05/2022 16:00:00.000000,5.0,58.0,24.0,0.0
09/05/2022 17:00:00.000000,4.0,63.0,27.5,0.0
09/05/2022 18:00:00.000000,3.0,72.0,31.4,0.0
09/05/2022 19:00:00.000000,2.0,72.0,30.5,0.0
09/05/2022 20:00:00.000000,2.0,76.0,36.7,0.0
09/05/2022 21:00:00.000000,2.0,77.0,23.1,0.0
09/05/2022 22:00:00.000000,2.0,74.0,29.4,0.0
09/05/2022 23:00:00.000000,2.0,71.0,22.1,0.0
09/06/2022 00:00:00.000000,3.0,57.0,25.0,0.0
09/06/2022 01:00:00.000000,10.0,44.0,78.0,0.0
09/06/2022 02:00:00.000000,15.0,38.0,70.3,0.0
09/06/2022 03:00:00.000000,17.0,34.0,30.2,2.0
09/06/2022 04:00:00.000000,,33.0,24.7,3.0
09/06/2022 05:00:00.000000,10.0,38.0,12.9,1.0
09/06/2022 06:00:00.000000,10.0,36.0,21.4,0.0
09/06/2022 07:00:00.000000,,31.0,22.0,
09/06/2022 08:00:00.000000,,31.0,,
09/06/2022 09:00:00.000000,10.0,30.0,13.2,0.0
09/06/2022 10:00:00.000000,14.0,23.0,39.9,0.0
09/06/2022 11:00:00.000000,21.0,13.0,62.2,0.0
09/06/2022 12:00:00.000000,34.0,1.0,78.0,0.0
09/06/2022 13:00:00.000000,39.0,2.0,61.0,1.0
09/06/2022 14:00:00.000000,39.0,19.0,155.4,1.0
09/06/2022 15:00:00.000000,30.0,21.0,59.4,
09/06/2022 16:00:00.000000,30.0,34.0,59.0,5.0
09/06/2022 17:00:00.000000,14.0,57.0,14.3,1.0
09/06/2022 18:00:00.000000,7.0,69.0,51.0,0.0
09/06/2022 19:00:00.000000,5.0,76.0,48.4,0.0
09/06/2022 20:00:00.000000,3.0,78.0,23.7,0.0
09/06/2022 21:00:00.000000,,78.0,37.2,0.0
09/06/2022 22:00:00.000000,5.0,75.0,45.2,0.0
09/06/2022 23:00:00.000000,3.0,69.0,97.2,0.0
09/07/2022 00:00:00.000000,8.0,60.0,165.1,0.0
09/07/2022 01:00:00.000000,13.0,48.0,117.0,0.0
09/07/2022 02:00:00.000000,26.0,24.0,166.1,0.0
09/07/2022 03:00:00.000000,26.0,34.0,,0.0
09/07/2022 04:00:00.000000,,28.0,124.4,0.0
09/07/2022 05:00:00.000000,27.0,25.0,63.4,2.0
09/07/2022 06:00:00.000000,25.0,24.0,44.8,0.0
09/07/2022 07:00:00.000000,,23.0,65.0,
09/07/2022 08:00:00.000000,,23.0,,
09/07/2022 09:00:00.000000,23.0,13.0,83.9,0.0
09/07/2022 10:00:00.000000,23.0,16.0,39.6,0.0
09/07/2022 11:00:00.000000,31.0,11.0,49.7,0.0
09/07/2022 12:00:00.000000,40.0,2.0,109.8,0.0
09/07/2022 13:00:00.000000,46.0,2.0,174.5,1.0
09/07/2022 14:00:00.000000,42.0,9.0,127.8,1.0
09/07/2022 15:00:00.000000,26.0,31.0,66.5,2.0
09/07/2022 16:00:00.000000,25.0,38.0,90.8,1.0
09/07/2022 17:00:00.000000,,46.0,94.0,
09/07/2022 18:00:00.000000,14.0,60.0,48.2,0.0
09/07/2022 19:00:00.000000,9.0,74.0,12.6,0.0
09/07/2022 20:00:00.000000,5.0,80.0,25.6,0.0
09/07/2022 21:00:00.000000,4.0,85.0,39.5,0.0
09/07/2022 22:00:00.000000,4.0,78.0,68.8,0.0
09/07/2022 23:00:00.000000,6.0,64.0,41.2,0.0
09/08/2022 00:00:00.000000,6.0,59.0,26.1,0.0
09/08/2022 01:00:00.000000,13.0,51.0,34.2,1.0
09/08/2022 02:00:00.000000,11.0,52.0,45.5,1.0
09/08/2022 03:00:00.000000,10.0,51.0,43.0,1.0
09/08/2022 04:00:00.000000,,47.0,48.0,1.0
09/08/2022 05:00:00.000000,13.0,43.0,25.8,1.0
09/08/2022 06:00:00.000000,12.0,43.0,21.0,1.0
09/08/2022 07:00:00.000000,,46.0,28.0,
09/08/2022 08:00:00.000000,,46.0,,
09/08/2022 09:00:00.000000,14.0,36.0,46.8,0.0
09/08/2022 10:00:00.000000,19.0,27.0,50.9,0.0
09/08/2022 11:00:00.000000,27.0,19.0,54.9,0.0
09/08/2022 12:00:00.000000,45.0,1.0,133.1,1.0
09/08/2022 13:00:00.000000,45.0,5.0,181.8,1.0
09/08/2022 14:00:00.000000,43.0,14.0,109.8,1.0
09/08/2022 15:00:00.000000,,28.0,86.1,1.0
09/08/2022 16:00:00.000000,,49.0,42.0,4.0
09/08/2022 17:00:00.000000,,63.0,76.2,2.0
09/08/2022 18:00:00.000000,,71.0,0.0,0.0
09/08/2022 19:00:00.000000,,61.0,42.3,0.0
09/08/2022 20:00:00.000000,,62.0,49.8,0.0
09/08/2022 21:00:00.000000,3.0,70.0,57.9,0.0
09/08/2022 22:00:00.000000,4.0,59.0,51.0,0.0
09/08/2022 23:00:00.000000,4.0,59.0,121.4,0.0
09/09/2022 00:00:00.000000,7.0,49.0,56.7,0.0
09/09/2022 01:00:00.000000,4.0,50.0,113.2,0.0
09/09/2022 02:00:00.000000,6.0,43.0,76.1,0.0
09/09/2022 03:00:00.000000,7.0,37.0,38.7,0.0
09/09/2022 04:00:00.000000,,30.0,86.1,0.0
09/09/2022 05:00:00.000000,11.0,35.0,38.4,0.0
09/09/2022 06:00:00.000000,3.0,37.0,347.1,0.0
09/09/2022 07:00:00.000000,,35.0,201.0,
09/09/2022 08:00:00.000000,,35.0,,
09/09/2022 09:00:00.000000,2.0,35.0,46.3,0.0
09/09/2022 10:00:00.000000,4.0,30.0,56.9,0.0
09/09/2022 11:00:00.000000,9.0,25.0,62.5,0.0
09/09/2022 12:00:00.000000,9.0,24.0,74.1,0.0
09/09/2022 13:00:00.000000,4.0,29.0,49.6,0.0
09/09/2022 14:00:00.000000,5.0,31.0,37.4,0.0
09/09/2022 15:00:00.000000,3.0,39.0,21.1,0.0
09/09/2022 16:00:00.000000,3.0,42.0,12.8,0.0
09/09/2022 17:00:00.000000,4.0,44.0,27.2,0.0
09/09/2022 18:00:00.000000,4.0,45.0,57.0,0.0
09/09/2022 19:00:00.000000,4.0,49.0,44.7,0.0
09/09/2022 20:00:00.000000,5.0,49.0,32.7,0.0
09/09/2022 21:00:00.000000,5.0,49.0,39.3,0.0
09/09/2022 22:00:00.000000,5.0,46.0,37.5,0.0
