InstrumentName, NJH,
06/01/2022 03:12:00.000000,6.845128,3.765579
06/01/2022 03:13:00.000000,6.619518,3.688671
06/01/2022 03:14:00.000000,6.289506,3.600813
06/01/2022 03:15:00.000000,6.33176,3.580914
06/01/2022 03:16:00.000000,6.150837,3.517113
06/01/2022 03:17:00.000000,6.393046,3.470684
06/01/2022 03:18:00.000000,6.182475,3.407672
06/01/2022 03:19:00.000000,6.249495,3.421096
06/01/2022 03:20:00.000000,6.530806,3.483897
06/01/2022 03:21:00.000000,6.820835,3.566964
06/01/2022 03:22:00.000000,7.061495,3.646716
06/01/2022 03:23:00.000000,7.602376,3.812009
06/01/2022 03:24:00.000000,8.158316,3.995727
06/01/2022 03:25:00.000000,8.670005,4.146228
06/01/2022 03:26:00.000000,8.818913,4.23756
06/01/2022 03:27:00.000000,8.97698,4.322786
06/01/2022 03:28:00.000000,8.923815,4.405748
06/01/2022 03:29:00.000000,9.244677,4.525981
06/01/2022 03:30:00.000000,9.446339,4.574042
06/01/2022 03:31:00.000000,9.475465,4.546669
06/01/2022 03:32:00.000000,9.467696,4.5443
06/01/2022 03:33:00.000000,9.561675,4.550459
06/01/2022 03:34:00.000000,9.475561,4.443439
06/01/2022 03:35:00.000000,9.410271,4.33263
06/01/2022 03:36:00.000000,9.390963,4.2832
06/01/2022 03:37:00.000000,9.350094,4.230453
06/01/2022 03:38:00.000000,9.406442,4.236191
06/01/2022 03:39:00.000000,9.38074,4.219241
06/01/2022 03:40:00.000000,9.353622,4.195236
06/01/2022 03:41:00.000000,9.475328,4.18276
06/01/2022 03:42:00.000000,10.065274,4.202711
06/01/2022 03:43:00.000000,10.126056,4.214977
06/01/2022 03:44:00.000000,10.056718,4.199132
06/01/2022 03:45:00.000000,10.039632,4.208502
06/01/2022 03:46:00.000000,9.857588,4.169653
06/01/2022 03:47:00.000000,9.741613,4.139805
06/01/2022 03:48:00.000000,9.79588,4.167021
06/01/2022 03:49:00.000000,9.693556,4.123276
06/01/2022 03:50:00.000000,9.577478,4.059896
06/01/2022 03:51:00.000000,9.39714,3.993989
06/01/2022 03:52:00.000000,9.022142,3.943717
06/01/2022 03:53:00.000000,8.684105,3.910869
06/01/2022 03:54:00.000000,8.721805,3.814641
06/01/2022 03:55:00.000000,8.565769,3.74626
06/01/2022 03:56:00.000000,8.420252,3.683459
06/01/2022 03:57:00.000000,8.320241,3.640399
06/01/2022 03:58:00.000000,8.142729,3.579546
06/01/2022 03:59:00.000000,7.788465,3.486529
06/01/2022 04:00:00.000000,7.561404,3.431413
06/01/2022 04:01:00.000000,7.275196,3.377406
06/01/2022 04:02:00.000000,8.235497,3.392459
06/01/2022 04:03:00.000000,8.788531,3.372982
06/01/2022 04:04:00.000000,8.208508,3.351083
06/01/2022 04:05:00.000000,8.134176,3.410041
06/01/2022 04:06:00.000000,8.271203,3.448048
06/01/2022 04:07:00.000000,8.371431,3.509533
06/01/2022 04:08:00.000000,8.618322,3.569281
06/01/2022 04:09:00.000000,8.704157,3.601076
06/01/2022 04:10:00.000000,8.936252,3.622869
06/01/2022 04:11:00.000000,9.142625,3.644347
06/01/2022 04:12:00.000000,9.183027,3.660297
06/01/2022 04:13:00.000000,8.256696,3.624027
06/01/2022 04:14:00.000000,8.859862,3.625396
06/01/2022 04:15:00.000000,9.202768,3.640925
06/01/2022 04:16:00.000000,9.065096,3.607393
06/01/2022 04:17:00.000000,8.993232,3.588547
06/01/2022 04:18:00.000000,8.965999,3.545803
06/01/2022 04:19:00.000000,8.795687,3.479527
06/01/2022 04:20:00.000000,8.738123,3.44868
06/01/2022 04:21:00.000000,8.414141,3.415937
06/01/2022 04:22:00.000000,8.161879,3.410778
06/01/2022 04:23:00.000000,8.099573,3.402777
06/01/2022 04:24:00.000000,8.10752,3.397039
06/01/2022 04:25:00.000000,6.576168,3.355873
06/01/2022 04:26:00.000000,5.813149,3.291546
06/01/2022 04:27:00.000000,5.708228,3.272016
06/01/2022 04:28:00.000000,5.785844,3.286545
06/01/2022 04:29:00.000000,5.896043,3.319814
06/01/2022 04:30:00.000000,5.953581,3.331658
06/01/2022 04:31:00.000000,5.965603,3.338975
06/01/2022 04:32:00.000000,5.857236,3.350399
06/01/2022 04:33:00.000000,5.746337,3.340449
06/01/2022 04:34:00.000000,5.869974,3.356347
06/01/2022 04:35:00.000000,6.62948,3.387879
06/01/2022 04:36:00.000000,6.872621,3.42099
06/01/2022 04:37:00.000000,7.099495,3.456471
06/01/2022 04:38:00.000000,7.33923,3.487108
06/01/2022 04:39:00.000000,7.242911,3.463314
06/01/2022 04:40:00.000000,6.996727,3.424728
06/01/2022 04:41:00.000000,6.889859,3.401092
06/01/2022 04:42:00.000000,6.834579,3.389932
06/01/2022 04:43:00.000000,6.79037,3.372982
06/01/2022 04:44:00.000000,6.819611,3.375772
06/01/2022 04:45:00.000000,6.752421,3.373982
06/01/2022 04:46:00.000000,5.886536,3.339133
06/01/2022 04:47:00.000000,5.866339,3.326921
06/01/2022 04:48:00.000000,5.814172,3.291177
06/01/2022 04:49:00.000000,5.71521,3.24101
06/01/2022 04:50:00.000000,5.597152,3.160154
06/01/2022 04:51:00.000000,5.356825,3.042132
06/01/2022 04:52:00.000000,5.286393,2.998914
06/01/2022 04:53:00.000000,5.324357,2.981595
06/01/2022 04:54:00.000000,5.309507,2.921426
06/01/2022 04:55:00.000000,5.148439,2.820934
06/01/2022 04:56:00.000000,4.958011,2.689594
06/01/2022 04:57:00.000000,4.715438,2.554464
06/01/2022 04:58:00.000000,4.442649,2.419124
06/01/2022 04:59:00.000000,4.247981,2.333372
06/01/2022 05:00:00.000000,3.923715,2.229721
06/01/2022 05:01:00.000000,3.745655,2.17608
06/01/2022 05:02:00.000000,3.744057,2.171289
06/01/2022 05:03:00.000000,3.640948,2.116648
06/01/2022 05:04:00.000000,3.465226,2.033054
06/01/2022 05:05:00.000000,3.275138,1.976833
06/01/2022 05:06:00.000000,3.176993,1.933194
06/01/2022 05:07:00.000000,3.177801,1.926666
06/01/2022 05:08:00.000000,3.206242,1.944511
06/01/2022 05:09:00.000000,3.188083,1.936878
06/01/2022 05:10:00.000000,3.135615,1.938616
06/01/2022 05:11:00.000000,3.127378,1.930509
06/01/2022 05:12:00.000000,3.203153,1.943406
06/01/2022 05:13:00.000000,3.199788,1.936352
06/01/2022 05:14:00.000000,3.215884,1.942406
06/01/2022 05:15:00.000000,3.249776,1.959567
06/01/2022 05:16:00.000000,3.41593,2.018788
06/01/2022 05:17:00.000000,3.805138,2.090327
06/01/2022 05:18:00.000000,3.863174,2.103435
06/01/2022 05:19:00.000000,3.785421,2.068271
06/01/2022 05:20:00.000000,3.681579,2.047372
06/01/2022 05:21:00.000000,3.790917,2.105699
06/01/2022 05:22:00.000000,4.029857,2.180554
06/01/2022 05:23:00.000000,4.194566,2.236828
06/01/2022 05:24:00.000000,4.270316,2.258305
06/01/2022 05:25:00.000000,4.341879,2.286942
06/01/2022 05:26:00.000000,4.460699,2.331687
06/01/2022 05:27:00.000000,4.500061,2.34669
06/01/2022 05:28:00.000000,4.277663,2.33632
06/01/2022 05:29:00.000000,4.297585,2.36543
06/01/2022 05:30:00.000000,4.524056,2.457289
06/01/2022 05:31:00.000000,4.735005,2.547621
06/01/2022 05:32:00.000000,4.675893,2.54262
06/01/2022 05:33:00.000000,4.487859,2.506877
06/01/2022 05:34:00.000000,4.425146,2.524196
06/01/2022 05:35:00.000000,4.551172,2.587681
06/01/2022 05:36:00.000000,4.701876,2.662695
06/01/2022 05:37:00.000000,4.643637,2.667274
06/01/2022 05:38:00.000000,4.639917,2.70207
06/01/2022 05:39:00.000000,4.701886,2.75687
06/01/2022 05:40:00.000000,4.707568,2.753237
06/01/2022 05:41:00.000000,4.568741,2.686804
06/01/2022 05:42:00.000000,4.542392,2.630162
06/01/2022 05:43:00.000000,4.352157,2.522722
06/01/2022 05:44:00.000000,4.209517,2.444023
06/01/2022 05:45:00.000000,4.079952,2.36185
06/01/2022 05:46:00.000000,3.894524,2.253199
06/01/2022 05:47:00.000000,3.72765,2.154655
06/01/2022 05:48:00.000000,3.631822,2.061849
06/01/2022 05:49:00.000000,3.476008,1.957672
06/01/2022 05:50:00.000000,3.342624,1.832281
06/01/2022 05:51:00.000000,3.241184,1.728156
06/01/2022 05:52:00.000000,3.229836,1.700309
06/01/2022 05:53:00.000000,3.215988,1.670146
06/01/2022 05:54:00.000000,3.088698,1.620874
06/01/2022 05:55:00.000000,3.145643,1.6224
06/01/2022 05:56:00.000000,3.22165,1.631297
06/01/2022 05:57:00.000000,3.232287,1.622611
06/01/2022 05:58:00.000000,3.045697,1.549545
06/01/2022 05:59:00.000000,2.906554,1.501273
06/01/2022 06:00:00.000000,2.951374,1.490008
06/01/2022 06:01:00.000000,2.938378,1.500431
06/01/2022 06:02:00.000000,2.920143,1.515855
06/01/2022 06:03:00.000000,2.869278,1.49922
06/01/2022 06:04:00.000000,2.734337,1.471162
06/01/2022 06:05:00.000000,2.751959,1.486218
06/01/2022 06:06:00.000000,2.876627,1.542859
06/01/2022 06:07:00.000000,2.847608,1.544175
06/01/2022 06:08:00.000000,2.750092,1.518697
06/01/2022 06:09:00.000000,2.858631,1.576129
06/01/2022 06:10:00.000000,3.018644,1.627085
06/01/2022 06:11:00.000000,2.898522,1.619663
06/01/2022 06:12:00.000000,2.85704,1.6194
06/01/2022 06:13:00.000000,2.845007,1.603923
06/01/2022 06:14:00.000000,2.939583,1.626243
06/01/2022 06:15:00.000000,2.972875,1.632034
06/01/2022 06:16:00.000000,3.04344,1.647247
06/01/2022 06:17:00.000000,2.953075,1.613399
06/01/2022 06:18:00.000000,3.029924,1.626612
06/01/2022 06:19:00.000000,3.105207,1.65388
06/01/2022 06:20:00.000000,3.073517,1.635824
06/01/2022 06:21:00.000000,3.064237,1.631244
06/01/2022 06:22:00.000000,3.166539,1.651406
06/01/2022 06:23:00.000000,3.14387,1.638719
06/01/2022 06:24:00.000000,3.143075,1.644667
06/01/2022 06:25:00.000000,3.042201,1.618242
06/01/2022 06:26:00.000000,3.014797,1.606503
06/01/2022 06:27:00.000000,2.973866,1.588289
06/01/2022 06:28:00.000000,2.900201,1.547334
06/01/2022 06:29:00.000000,2.716803,1.491061
06/01/2022 06:30:00.000000,2.629798,1.452106
06/01/2022 06:31:00.000000,2.564484,1.407835
06/01/2022 06:32:00.000000,2.450793,1.359142
06/01/2022 06:33:00.000000,2.519488,1.379461
06/01/2022 06:34:00.000000,2.592982,1.411204
06/01/2022 06:35:00.000000,2.490696,1.350982
06/01/2022 06:36:00.000000,2.420287,1.295551
06/01/2022 06:37:00.000000,2.402893,1.272863
06/01/2022 06:38:00.000000,2.379784,1.250122
06/01/2022 06:39:00.000000,2.326926,1.217063
06/01/2022 06:40:00.000000,2.377565,1.196323
06/01/2022 06:41:00.000000,2.559618,1.204008
06/01/2022 06:42:00.000000,2.66782,1.243752
06/01/2022 06:43:00.000000,2.657421,1.247227
06/01/2022 06:44:00.000000,2.471648,1.165212
06/01/2022 06:45:00.000000,2.272232,1.067615
06/01/2022 06:46:00.000000,2.113822,1.011447
06/01/2022 06:47:00.000000,1.998041,0.973598
06/01/2022 06:48:00.000000,1.967133,0.958437
06/01/2022 06:49:00.000000,1.961354,0.946383
06/01/2022 06:50:00.000000,1.961844,0.951384
06/01/2022 06:51:00.000000,1.989204,0.97244
06/01/2022 06:52:00.000000,1.811225,0.95849
06/01/2022 06:53:00.000000,1.735294,0.943435
06/01/2022 06:54:00.000000,1.699564,0.917167
06/01/2022 06:55:00.000000,1.681927,0.905533
06/01/2022 06:56:00.000000,1.626378,0.884213
06/01/2022 06:57:00.000000,1.643155,0.889162
06/01/2022 06:58:00.000000,1.691669,0.914061
06/01/2022 06:59:00.000000,1.756257,0.936065
06/01/2022 07:00:00.000000,2.12052,0.931643
06/01/2022 07:01:00.000000,2.605925,0.913008
06/01/2022 07:02:00.000000,2.539062,0.881002
06/01/2022 07:03:00.000000,2.527561,0.861736
06/01/2022 07:04:00.000000,2.462769,0.81199
06/01/2022 07:05:00.000000,2.569651,0.812411
06/01/2022 07:06:00.000000,2.794239,0.871158
06/01/2022 07:07:00.000000,2.962238,0.924115
06/01/2022 07:08:00.000000,3.026668,0.954489
06/01/2022 07:09:00.000000,3.006621,0.953963
06/01/2022 07:10:00.000000,2.926882,0.938697
06/01/2022 07:11:00.000000,2.569758,0.918535
06/01/2022 07:12:00.000000,2.099604,0.971808
06/01/2022 07:13:00.000000,2.324324,1.052876
06/01/2022 07:14:00.000000,2.311277,1.062509
06/01/2022 07:15:00.000000,2.532478,1.113518
06/01/2022 07:16:00.000000,2.583033,1.118835
06/01/2022 07:17:00.000000,2.425703,1.079038
06/01/2022 07:18:00.000000,2.340594,1.049243
06/01/2022 07:19:00.000000,2.332453,1.041505
06/01/2022 07:20:00.000000,2.426793,1.055087
06/01/2022 07:21:00.000000,2.551539,1.079038
06/01/2022 07:22:00.000000,2.630424,1.097936
06/01/2022 07:23:00.000000,2.730739,1.108938
06/01/2022 07:24:00.000000,2.796663,1.095041
06/01/2022 07:25:00.000000,2.731997,1.072774
06/01/2022 07:26:00.000000,2.542988,1.049928
06/01/2022 07:27:00.000000,2.402143,1.033872
06/01/2022 07:28:00.000000,2.318224,1.016343
06/01/2022 07:29:00.000000,2.313742,1.013869
06/01/2022 07:30:00.000000,2.334427,1.01629
06/01/2022 07:31:00.000000,2.286416,1.006288
06/01/2022 07:32:00.000000,2.291853,1.019817
06/01/2022 07:33:00.000000,2.291649,1.019396
06/01/2022 07:34:00.000000,2.093791,0.971703
06/01/2022 07:35:00.000000,1.860726,0.922905
06/01/2022 07:36:00.000000,1.854613,0.90448
06/01/2022 07:37:00.000000,1.820412,0.886161
06/01/2022 07:38:00.000000,1.764784,0.870421
06/01/2022 07:39:00.000000,1.715077,0.852734
06/01/2022 07:40:00.000000,1.753098,0.839363
06/01/2022 07:41:00.000000,1.751661,0.83731
06/01/2022 07:42:00.000000,1.66523,0.806568
06/01/2022 07:43:00.000000,1.551457,0.753558
06/01/2022 07:44:00.000000,1.589115,0.751347
06/01/2022 07:45:00.000000,1.593885,0.747978
06/01/2022 07:46:00.000000,1.608228,0.753084
06/01/2022 07:47:00.000000,1.64923,0.77114
06/01/2022 07:48:00.000000,1.756157,0.794513
06/01/2022 07:49:00.000000,1.826422,0.818254
06/01/2022 07:50:00.000000,1.825639,0.819465
06/01/2022 07:51:00.000000,1.75824,0.838205
06/01/2022 07:52:00.000000,1.819357,0.857788
06/01/2022 07:53:00.000000,1.857274,0.865421
06/01/2022 07:54:00.000000,1.815666,0.85484
06/01/2022 07:55:00.000000,1.761386,0.846943
06/01/2022 07:56:00.000000,1.745752,0.841048
06/01/2022 07:57:00.000000,1.719854,0.825203
06/01/2022 07:58:00.000000,1.652254,0.812411
06/01/2022 07:59:00.000000,1.582436,0.798672
06/01/2022 08:00:00.000000,1.547881,0.785406
06/01/2022 08:01:00.000000,1.562345,0.791039
06/01/2022 08:02:00.000000,1.537502,0.771877
06/01/2022 08:03:00.000000,1.466946,0.753874
06/01/2022 08:04:00.000000,1.468167,0.764771
06/01/2022 08:05:00.000000,1.602929,0.818623
06/01/2022 08:06:00.000000,1.590686,0.825834
06/01/2022 08:07:00.000000,1.515847,0.807568
06/01/2022 08:08:00.000000,1.490415,0.8102
06/01/2022 08:09:00.000000,1.525962,0.823255
06/01/2022 08:10:00.000000,1.537699,0.830941
06/01/2022 08:11:00.000000,1.559931,0.850628
06/01/2022 08:12:00.000000,1.662215,0.898269
06/01/2022 08:13:00.000000,1.636821,0.907639
06/01/2022 08:14:00.000000,1.643868,0.910587
06/01/2022 08:15:00.000000,1.728103,0.930643
06/01/2022 08:16:00.000000,1.702512,0.923326
06/01/2022 08:17:00.000000,1.691771,0.927116
06/01/2022 08:18:00.000000,1.730779,0.951226
06/01/2022 08:19:00.000000,1.754004,0.960701
06/01/2022 08:20:00.000000,1.756786,0.955332
06/01/2022 08:21:00.000000,1.79562,0.970071
06/01/2022 08:22:00.000000,1.756465,0.948699
06/01/2022 08:23:00.000000,1.832564,0.936907
06/01/2022 08:24:00.000000,2.091872,0.909586
06/01/2022 08:25:00.000000,2.021745,0.877265
06/01/2022 08:26:00.000000,1.873539,0.833204
06/01/2022 08:27:00.000000,2.032047,0.888846
06/01/2022 08:28:00.000000,2.035014,0.88395
06/01/2022 08:29:00.000000,1.978039,0.857682
06/01/2022 08:30:00.000000,2.072272,0.873159
06/01/2022 08:31:00.000000,2.076476,0.865842
06/01/2022 08:32:00.000000,2.03134,0.826361
06/01/2022 08:33:00.000000,2.080439,0.829782
06/01/2022 08:34:00.000000,2.068075,0.845996
06/01/2022 08:35:00.000000,1.821405,0.856893
06/01/2022 08:36:00.000000,1.968216,0.916535
06/01/2022 08:37:00.000000,2.080756,0.961069
06/01/2022 08:38:00.000000,2.018976,0.947699
06/01/2022 08:39:00.000000,2.028197,0.948436
06/01/2022 08:40:00.000000,2.115963,0.973703
06/01/2022 08:41:00.000000,2.078297,0.970598
06/01/2022 08:42:00.000000,2.231551,1.010236
06/01/2022 08:43:00.000000,2.452777,1.072721
06/01/2022 08:44:00.000000,2.595178,1.122836
06/01/2022 08:45:00.000000,2.620944,1.126626
06/01/2022 08:46:00.000000,2.925944,1.160474
06/01/2022 08:47:00.000000,2.888538,1.135943
06/01/2022 08:48:00.000000,2.875011,1.125942
06/01/2022 08:49:00.000000,2.892075,1.132522
06/01/2022 08:50:00.000000,2.909488,1.141155
06/01/2022 08:51:00.000000,2.938442,1.149735
06/01/2022 08:52:00.000000,3.111281,1.188111
06/01/2022 08:53:00.000000,3.249536,1.245279
06/01/2022 08:54:00.000000,3.013551,1.215221
06/01/2022 08:55:00.000000,2.859035,1.198744
06/01/2022 08:56:00.000000,2.835753,1.202745
06/01/2022 08:57:00.000000,2.68519,1.203956
06/01/2022 08:58:00.000000,2.583611,1.210167
06/01/2022 08:59:00.000000,2.61108,1.224275
06/01/2022 09:00:00.000000,2.6921,1.259703
06/01/2022 09:01:00.000000,2.728392,1.296973
06/01/2022 09:02:00.000000,2.693256,1.310028
06/01/2022 09:03:00.000000,2.739054,1.358194
06/01/2022 09:04:00.000000,2.530053,1.350614
06/01/2022 09:05:00.000000,2.443919,1.345929
06/01/2022 09:06:00.000000,2.54653,1.394569
06/01/2022 09:07:00.000000,2.672966,1.427417
06/01/2022 09:08:00.000000,2.589616,1.408414
06/01/2022 09:09:00.000000,2.446974,1.373355
06/01/2022 09:10:00.000000,2.406973,1.366406
06/01/2022 09:11:00.000000,2.331998,1.338928
06/01/2022 09:12:00.000000,2.185923,1.258229
06/01/2022 09:13:00.000000,1.982846,1.153999
06/01/2022 09:14:00.000000,1.827951,1.064667
06/01/2022 09:15:00.000000,1.674403,0.977915
06/01/2022 09:16:00.000000,1.600294,0.91464
06/01/2022 09:17:00.000000,1.41667,0.812832
06/01/2022 09:18:00.000000,1.161266,0.706339
06/01/2022 09:19:00.000000,1.216064,0.697706
06/01/2022 09:20:00.000000,1.306514,0.688599
06/01/2022 09:21:00.000000,1.447643,0.702601
06/01/2022 09:22:00.000000,1.441573,0.6677
06/01/2022 09:23:00.000000,1.364329,0.635747
06/01/2022 09:24:00.000000,1.367752,0.6358
06/01/2022 09:25:00.000000,1.387231,0.639485
06/01/2022 09:26:00.000000,1.440152,0.643275
06/01/2022 09:27:00.000000,1.42227,0.632747
06/01/2022 09:28:00.000000,1.69251,0.704602
06/01/2022 09:29:00.000000,1.797695,0.737187
06/01/2022 09:30:00.000000,1.803289,0.733976
06/01/2022 09:31:00.000000,1.719556,0.724132
06/01/2022 09:32:00.000000,1.765729,0.720236
06/01/2022 09:33:00.000000,1.938914,0.79546
06/01/2022 09:34:00.000000,2.102263,0.888056
06/01/2022 09:35:00.000000,2.318268,0.98839
06/01/2022 09:36:00.000000,2.366933,1.034451
06/01/2022 09:37:00.000000,2.39031,1.09004
06/01/2022 09:38:00.000000,2.512847,1.181636
06/01/2022 09:39:00.000000,2.349014,1.18411
06/01/2022 09:40:00.000000,2.391808,1.226012
06/01/2022 09:41:00.000000,2.480152,1.290972
06/01/2022 09:42:00.000000,2.708517,1.359194
06/01/2022 09:43:00.000000,2.664162,1.407888
06/01/2022 09:44:00.000000,2.639476,1.426996
06/01/2022 09:45:00.000000,2.597798,1.396675
06/01/2022 09:46:00.000000,2.507962,1.378935
06/01/2022 09:47:00.000000,2.51582,1.381251
06/01/2022 09:48:00.000000,2.528933,1.369302
06/01/2022 09:49:00.000000,2.579033,1.363406
06/01/2022 09:50:00.000000,2.617801,1.363774
06/01/2022 09:51:00.000000,2.617432,1.375987
06/01/2022 09:52:00.000000,3.846547,1.365827
06/01/2022 09:53:00.000000,4.624206,1.364511
06/01/2022 09:54:00.000000,4.600838,1.363143
06/01/2022 09:55:00.000000,4.661494,1.391674
06/01/2022 09:56:00.000000,4.853264,1.480217
06/01/2022 09:57:00.000000,4.997513,1.533753
06/01/2022 09:58:00.000000,5.055804,1.553809
06/01/2022 09:59:00.000000,5.116743,1.579971
06/01/2022 10:00:00.000000,5.116434,1.593026
06/01/2022 10:01:00.000000,5.12615,1.624155
06/01/2022 10:02:00.000000,5.159419,1.639614
06/01/2022 10:03:00.000000,3.880598,1.640509
06/01/2022 10:04:00.000000,3.004123,1.639298
06/01/2022 10:05:00.000000,2.914903,1.591395
06/01/2022 10:06:00.000000,3.014852,1.532489
06/01/2022 10:07:00.000000,3.084173,1.468267
06/01/2022 10:08:00.000000,2.979395,1.403308
06/01/2022 10:09:00.000000,2.91557,1.375039
06/01/2022 10:10:00.000000,2.752442,1.302395
06/01/2022 10:11:00.000000,2.711521,1.263861
06/01/2022 10:12:00.000000,2.735357,1.238857
06/01/2022 10:13:00.000000,2.689873,1.184847
06/01/2022 10:14:00.000000,2.566971,1.119888
06/01/2022 10:15:00.000000,2.350445,1.030766
06/01/2022 10:16:00.000000,2.336797,1.007288
06/01/2022 10:17:00.000000,2.037083,0.955595
06/01/2022 10:18:00.000000,1.749846,0.905217
06/01/2022 10:19:00.000000,1.806351,0.914535
06/01/2022 10:20:00.000000,1.926463,0.932012
06/01/2022 10:21:00.000000,2.042609,0.958543
06/01/2022 10:22:00.000000,2.039654,0.939855
06/01/2022 10:23:00.000000,1.923565,0.867421
06/01/2022 10:24:00.000000,2.008843,0.879212
06/01/2022 10:25:00.000000,2.11466,0.888951
06/01/2022 10:26:00.000000,2.403904,0.956595
06/01/2022 10:27:00.000000,2.436679,0.966649
06/01/2022 10:28:00.000000,2.45467,0.983021
06/01/2022 10:29:00.000000,2.47706,0.983653
06/01/2022 10:30:00.000000,2.336306,0.932222
06/01/2022 10:31:00.000000,2.197195,0.880844
06/01/2022 10:32:00.000000,2.063054,0.830204
06/01/2022 10:33:00.000000,2.050679,0.826361
06/01/2022 10:34:00.000000,2.106547,0.867579
06/01/2022 10:35:00.000000,1.98462,0.841732
06/01/2022 10:36:00.000000,1.859302,0.813358
06/01/2022 10:37:00.000000,1.733888,0.788617
06/01/2022 10:38:00.000000,1.857104,0.822781
06/01/2022 10:39:00.000000,1.827243,0.806252
06/01/2022 10:40:00.000000,1.72627,0.780984
06/01/2022 10:41:00.000000,1.705734,0.778563
06/01/2022 10:42:00.000000,2.532155,0.793355
06/01/2022 10:43:00.000000,2.868841,0.848312
06/01/2022 10:44:00.000000,2.871029,0.850102
06/01/2022 10:45:00.000000,2.804738,0.817412
06/01/2022 10:46:00.000000,2.776024,0.804146
06/01/2022 10:47:00.000000,2.815132,0.812148
06/01/2022 10:48:00.000000,2.857691,0.805936
06/01/2022 10:49:00.000000,2.767526,0.784353
06/01/2022 10:50:00.000000,2.750964,0.790038
06/01/2022 10:51:00.000000,2.859601,0.828151
06/01/2022 10:52:00.000000,2.904772,0.845048
06/01/2022 10:53:00.000000,1.919744,0.825729
06/01/2022 10:54:00.000000,1.739938,0.797935
06/01/2022 10:55:00.000000,1.80967,0.797882
06/01/2022 10:56:00.000000,1.792546,0.809989
06/01/2022 10:57:00.000000,1.855131,0.842837
06/01/2022 10:58:00.000000,1.903488,0.891583
06/01/2022 10:59:00.000000,1.830441,0.914851
06/01/2022 11:00:00.000000,1.859711,0.944119
06/01/2022 11:01:00.000000,1.954335,0.991759
06/01/2022 11:02:00.000000,1.896805,0.992707
06/01/2022 11:03:00.000000,2.155652,0.99855
06/01/2022 11:04:00.000000,2.646991,1.07209
06/01/2022 11:05:00.000000,2.882462,1.182952
06/01/2022 11:06:00.000000,2.852086,1.23454
06/01/2022 11:07:00.000000,2.900482,1.259229
06/01/2022 11:08:00.000000,2.921243,1.277337
06/01/2022 11:09:00.000000,3.00074,1.308764
06/01/2022 11:10:00.000000,2.99239,1.321503
