InstrumentName, Woods Park B,,
StartTime, 2022-06-01 00:00:00,,
EndTime, 2022-06-30 23:59:59,,
Date,PM1.0,PM10.0,PM2.5
06/01/2022 00:03:40.000000,1.67,2.03,1.98
06/01/2022 00:11:40.000000,1.67,2.26,2.12
06/01/2022 00:19:40.000000,1.83,2.21,2.1
06/01/2022 00:27:42.000000,1.36,1.89,1.54
06/01/2022 00:35:40.000000,1.35,2.08,1.95
06/01/2022 00:43:40.000000,1.83,2.25,2.03
06/01/2022 00:53:40.000000,1.6,2.19,1.95
06/01/2022 01:03:40.000000,1.34,1.98,1.72
06/01/2022 01:13:40.000000,2.11,2.89,2.68
06/01/2022 01:21:40.000000,1.66,2.73,2.2
06/01/2022 01:29:41.000000,1.91,2.75,2.48
06/01/2022 01:39:41.000000,1.92,2.53,2.53
06/01/2022 01:47:41.000000,1.92,2.44,2.29
06/01/2022 01:55:41.000000,1.73,2.53,2.44
06/01/2022 02:03:41.000000,2.25,3.19,2.92
06/01/2022 02:13:41.000000,2.31,3.08,2.81
06/01/2022 02:23:41.000000,2.14,3.14,3.05
06/01/2022 02:31:42.000000,3.09,4.45,4.25
06/01/2022 02:39:42.000000,2.77,3.7,3.49
06/01/2022 02:47:42.000000,2.93,3.19,3.14
06/01/2022 02:57:42.000000,2.77,3.75,3.58
06/01/2022 03:05:44.000000,3.11,4.12,3.84
06/01/2022 03:13:42.000000,3.05,3.96,3.82
06/01/2022 03:21:42.000000,3.4,4.51,3.95
06/01/2022 03:29:42.000000,2.84,3.75,3.75
06/01/2022 03:39:42.000000,3.05,3.75,3.66
06/01/2022 03:47:42.000000,3.21,4.19,3.81
06/01/2022 03:55:42.000000,3.46,4.53,3.98
06/01/2022 04:05:42.000000,3.19,4.69,4.24
06/01/2022 04:15:42.000000,3.25,4.1,3.92
06/01/2022 04:25:42.000000,2.86,3.7,3.43
06/01/2022 04:33:43.000000,3.35,4.43,3.82
06/01/2022 04:41:43.000000,3.36,4.39,3.81
06/01/2022 04:49:43.000000,2.95,4.24,4.05
06/01/2022 04:57:43.000000,2.79,3.84,3.14
06/01/2022 05:05:43.000000,2.54,3.43,3.11
06/01/2022 05:13:43.000000,2.82,3.55,3.54
06/01/2022 05:21:43.000000,3.05,3.93,3.88
06/01/2022 05:31:43.000000,2.97,3.58,3.48
06/01/2022 05:39:43.000000,2.88,3.31,3.19
06/01/2022 05:49:44.000000,3.62,4.6,4.33
06/01/2022 05:57:43.000000,4.34,5.25,5.25
06/01/2022 06:05:43.000000,4.95,6.32,6.2
06/01/2022 06:15:43.000000,4.52,5.86,5.45
06/01/2022 06:25:43.000000,3.8,5.07,4.79
06/01/2022 06:33:44.000000,3.8,4.98,4.59
06/01/2022 06:41:44.000000,3.45,4.19,4.0
06/01/2022 06:49:44.000000,2.38,3.6,3.52
06/01/2022 06:59:44.000000,3.47,4.2,4.12
06/01/2022 07:09:44.000000,2.42,3.24,3.08
06/01/2022 07:17:44.000000,2.37,3.52,3.28
