InstrumentName, I-25 Denver,,
StartTime, 2022-06-01 00:00:00,,
EndTime, 2022-06-30 23:59:59,,
Date,CO,NO2,PM2.5
06/01/2022 01:00:00.000000,0.365,20.0,7.0
06/01/2022 02:00:00.000000,0.283,15.0,4.7
06/01/2022 04:00:00.000000,0.268,,2.7
06/01/2022 05:00:00.000000,0.246,10.0,2.3
06/01/2022 06:00:00.000000,0.17,11.0,1.5
06/01/2022 07:00:00.000000,0.168,9.0,1.1
06/01/2022 09:00:00.000000,0.155,6.0,0.9
06/01/2022 10:00:00.000000,0.195,11.0,2.7
06/01/2022 11:00:00.000000,0.248,15.0,2.6
06/01/2022 12:00:00.000000,0.29,19.0,3.7
06/01/2022 13:00:00.000000,0.277,20.0,2.6
06/01/2022 14:00:00.000000,0.431,25.0,5.2
06/01/2022 15:00:00.000000,0.345,23.0,3.0
06/01/2022 16:00:00.000000,0.349,20.0,3.2
06/01/2022 17:00:00.000000,0.376,17.0,3.9
06/01/2022 18:00:00.000000,0.354,16.0,5.9
06/01/2022 19:00:00.000000,0.324,11.0,6.9
06/01/2022 20:00:00.000000,0.369,16.0,9.2
06/01/2022 21:00:00.000000,0.445,20.0,9.2
06/01/2022 22:00:00.000000,0.455,17.0,4.7
06/01/2022 23:00:00.000000,0.413,19.0,4.4
06/02/2022 00:00:00.000000,0.364,16.0,3.6
06/02/2022 01:00:00.000000,0.468,17.0,6.0
06/02/2022 02:00:00.000000,0.497,17.0,7.2
06/02/2022 04:00:00.000000,0.463,,10.8
06/02/2022 05:00:00.000000,0.417,18.0,9.4
06/02/2022 06:00:00.000000,0.271,13.0,7.9
06/02/2022 09:00:00.000000,0.442,20.0,11.0
06/02/2022 10:00:00.000000,0.438,20.0,11.9
06/02/2022 11:00:00.000000,0.696,21.0,11.2
06/02/2022 12:00:00.000000,0.639,17.0,8.3
06/02/2022 13:00:00.000000,0.464,20.0,13.5
06/02/2022 14:00:00.000000,0.581,27.0,17.2
06/02/2022 15:00:00.000000,0.481,27.0,18.8
06/02/2022 17:00:00.000000,0.512,24.0,16.4
06/02/2022 18:00:00.000000,0.426,24.0,16.2
06/02/2022 19:00:00.000000,0.364,18.0,14.3
06/02/2022 20:00:00.000000,0.458,25.0,12.7
06/02/2022 21:00:00.000000,0.389,22.0,10.2
06/02/2022 22:00:00.000000,0.413,20.0,7.2
06/03/2022 01:00:00.000000,0.437,18.0,4.2
06/03/2022 04:00:00.000000,0.444,,5.8
06/03/2022 05:00:00.000000,0.371,16.0,6.3
06/03/2022 07:00:00.000000,0.292,17.0,5.8
06/03/2022 09:00:00.000000,0.2,15.0,4.3
06/03/2022 10:00:00.000000,0.25,17.0,5.1
06/03/2022 11:00:00.000000,0.529,21.0,8.6
06/03/2022 12:00:00.000000,0.656,24.0,10.8
06/03/2022 13:00:00.000000,0.572,23.0,11.9
06/03/2022 14:00:00.000000,0.406,19.0,10.3
06/03/2022 15:00:00.000000,0.378,20.0,11.4
06/03/2022 16:00:00.000000,0.384,21.0,12.0
