InstrumentName, I25 Denver,,,,,,,
StartTime, 2022-06-01 00:00:00,,,,,,,
EndTime, 2022-06-30 23:59:59,,,,,,,
Date,81102,Carbon monoxide,Nitrogen dioxide,Outdoor Temperature,PM2.5 - Local Conditions,Relative Humidity,Wind Direction,Wind Speed
06/01/2022 02:41:00.000000,8.404091,0.26976,14.686077,43.164581,5.375,86.995087,261.787721,3.195953
06/01/2022 02:42:00.000000,7.187709,0.2621,14.145781,43.217316,5.8,87.517395,262.265987,2.553864
06/01/2022 02:43:00.000000,11.859721,0.318147,14.700266,43.235718,8.325,87.813263,253.891237,3.422546
06/01/2022 02:44:00.000000,8.542316,0.313718,15.016598,43.102783,5.425,87.28775,244.051853,5.305634
06/01/2022 02:45:00.000000,4.782591,0.277573,15.227598,42.936066,4.15,87.078247,259.353295,4.077759
06/01/2022 02:46:00.000000,6.026618,0.301592,16.017244,43.001984,5.15,87.854309,279.465841,3.739929
06/01/2022 02:47:00.000000,5.787657,0.295283,16.530297,42.964355,4.525,87.960663,258.676208,3.933258
06/01/2022 02:48:00.000000,5.768309,0.249566,17.032204,42.896515,5.1,87.897034,254.083727,2.911072
06/01/2022 02:49:00.000000,3.619518,0.245165,15.985983,42.770172,3.125,87.743683,265.92972,2.950897
06/01/2022 02:50:00.000000,6.100964,0.255869,15.431783,42.819611,4.25,88.35434,258.063368,2.097778
06/01/2022 02:51:00.000000,10.159072,0.356865,24.428943,42.946503,6.2,89.004974,262.256442,1.87851
06/01/2022 02:52:00.000000,8.009392,0.403256,25.361306,42.97287,5.2,89.13269,281.948338,2.613525
06/01/2022 02:53:00.000000,7.160064,0.304028,15.110863,42.850372,4.9,88.761597,316.585781,3.249817
06/01/2022 02:54:00.000000,6.603575,0.250308,14.002505,42.732819,4.9,88.507996,280.933116,2.906036
06/01/2022 02:55:00.000000,7.481273,0.258087,13.715526,42.788574,4.675,88.790436,281.484555,2.314911
06/01/2022 02:56:00.000000,5.962933,0.243632,13.408584,42.77594,4.475,88.795776,278.638471,2.622528
06/01/2022 02:57:00.000000,6.377026,0.227778,13.005714,42.779236,5.025,88.778381,289.108001,3.83728
06/01/2022 02:58:00.000000,3.312741,0.255308,15.426611,42.693268,2.975,88.451233,286.6222,3.790741
06/01/2022 02:59:00.000000,5.75091,0.266081,19.457095,42.746002,4.875,88.695831,291.245916,2.603912
06/01/2022 03:00:00.000000,6.734083,0.340054,20.154272,42.841308,5.2,89.007568,275.486598,2.654114
06/01/2022 03:01:00.000000,5.420115,0.287283,23.234791,42.730347,4.375,88.621979,268.335133,4.095001
06/01/2022 03:02:00.000000,5.146372,0.254596,20.792453,42.625977,3.925,88.576508,280.133722,3.592529
06/01/2022 03:03:00.000000,5.584361,0.269903,11.021024,42.680084,4.4,88.869934,293.384887,3.827057
06/01/2022 03:04:00.000000,4.43464,0.32373,17.841295,42.731445,3.525,89.165497,293.514118,2.922668
06/01/2022 03:05:00.000000,3.859779,0.578351,17.978509,42.749298,3.375,89.156952,314.082694,2.350006
06/01/2022 03:06:00.000000,5.693858,0.692034,16.513226,42.708099,4.75,88.999481,300.790961,2.518158
06/01/2022 03:07:00.000000,4.681009,0.451077,16.162681,42.61911,3.55,88.839722,308.226013,1.962433
06/01/2022 03:08:00.000000,9.115648,0.313769,22.063981,42.845703,5.55,89.618073,287.343779,3.408203
06/01/2022 03:09:00.000000,10.374867,0.354533,17.3383,42.856415,7.225,89.58374,292.945513,3.411865
06/01/2022 03:10:00.000000,15.439116,0.42466,17.018788,42.870972,12.125,89.713593,286.345873,3.255463
06/01/2022 03:11:00.000000,8.705034,0.391556,15.82193,42.945953,5.3,90.010529,296.1974,3.406219
06/01/2022 03:12:00.000000,9.55753,0.333694,16.77488,43.008301,6.35,90.203094,294.504796,3.424835
06/01/2022 03:13:00.000000,6.853214,0.364004,16.171624,42.992371,6.1,90.225525,296.136367,3.503876
06/01/2022 03:14:00.000000,4.303818,0.4372,16.137865,43.028076,3.925,90.333099,297.931112,2.74765
06/01/2022 03:15:00.000000,4.60536,0.402304,15.540795,43.160736,3.875,90.619507,304.502329,2.480927
06/01/2022 03:16:00.000000,5.235856,0.408219,24.286852,43.190674,3.8,90.312653,303.007697,4.114685
06/01/2022 03:17:00.000000,4.22158,0.49907,21.333035,42.894043,3.05,89.009247,302.364844,2.93045
06/01/2022 03:18:00.000000,10.005693,0.442844,20.743286,43.136841,6.025,89.328003,289.082227,2.830048
06/01/2022 03:19:00.000000,9.457435,0.489277,16.138195,43.230774,5.875,89.107208,283.875489,2.984009
06/01/2022 03:20:00.000000,10.307234,0.552511,15.206884,43.399139,6.95,89.368134,275.473216,2.379913
06/01/2022 03:21:00.000000,8.881765,0.710498,23.788787,43.45462,6.45,89.447479,262.011108,3.930817
06/01/2022 03:22:00.000000,6.167893,0.720413,12.168441,43.223633,5.0,88.93158,264.428454,4.54071
06/01/2022 03:23:00.000000,5.427746,0.484658,14.018418,43.173096,4.325,89.363709,260.770238,4.03183
06/01/2022 03:24:00.000000,6.387196,0.589781,17.600821,43.142883,5.5,89.721375,258.534964,4.628906
06/01/2022 03:25:00.000000,5.427746,0.588577,17.976383,43.049225,4.625,89.8909,269.073114,3.224335
06/01/2022 03:26:00.000000,7.374058,0.637237,18.229364,43.116241,5.625,90.43808,278.136476,4.128265
06/01/2022 03:27:00.000000,6.990278,0.573146,17.765699,42.871521,5.325,90.065155,264.447181,3.794556
06/01/2022 03:28:00.000000,4.934314,0.479788,17.772225,42.741333,4.475,90.04303,268.142675,3.701172
06/01/2022 03:29:00.000000,5.672033,0.43873,17.63399,42.568573,4.975,89.765472,278.295009,4.515228
06/01/2022 03:30:00.000000,5.502238,0.391771,16.949865,42.577362,4.1,89.985504,284.134914,3.382111
06/01/2022 03:31:00.000000,6.734083,0.654417,15.930515,42.488922,4.475,89.713745,301.653866,4.983978
06/01/2022 03:32:00.000000,4.681009,0.527513,14.988507,42.301605,4.2,88.978424,276.813092,6.684723
06/01/2022 03:33:00.000000,2.819555,0.433655,11.731475,42.138183,2.575,88.418579,278.114643,6.330261
06/01/2022 03:34:00.000000,3.859779,0.397369,9.437381,42.097809,2.9,88.446808,283.631977,4.466553
06/01/2022 03:35:00.000000,8.458665,0.34811,9.710337,42.125549,5.45,88.83255,273.242405,4.987793
06/01/2022 03:36:00.000000,8.650285,0.383087,11.1373,42.067322,6.4,88.819275,272.728694,6.253204
06/01/2022 03:37:00.000000,7.007826,0.362118,11.790139,41.883301,5.175,88.539581,273.789976,6.396637
06/01/2022 03:38:00.000000,6.323468,0.29852,12.200476,41.881104,4.55,89.116669,265.916666,5.15152
06/01/2022 03:39:00.000000,3.914528,0.311466,12.648049,41.834137,2.825,89.367218,266.640048,5.227203
06/01/2022 03:40:00.000000,3.284918,0.360241,12.851246,41.773438,2.925,89.748535,265.972405,5.21225
06/01/2022 03:41:00.000000,5.228495,0.299105,13.436755,41.729218,4.125,89.960632,252.933988,6.052094
06/01/2022 03:42:00.000000,6.953077,0.313504,12.216489,41.626221,4.575,89.936829,272.220435,4.594269
06/01/2022 03:43:00.000000,5.63911,0.334931,11.560805,41.671814,3.625,90.175629,281.19055,4.05777
06/01/2022 03:44:00.000000,3.339667,0.321512,11.339001,41.555359,2.975,89.803772,273.651952,5.538177
06/01/2022 03:45:00.000000,3.61341,0.341358,11.226167,41.355682,3.25,89.394073,274.322542,5.919189
06/01/2022 03:46:00.000000,4.212485,0.339622,45.607921,41.233459,3.375,89.080048,279.890674,4.779663
06/01/2022 03:47:00.000000,7.736027,0.304297,42.280194,41.313385,5.95,89.486389,293.554307,3.493347
06/01/2022 03:48:00.000000,5.849858,0.321319,2.499247,41.433685,4.9,89.814911,283.158463,5.106812
06/01/2022 03:49:00.000000,2.46022,0.406521,1.751863,41.23703,2.25,89.268036,303.614824,4.241791
06/01/2022 03:50:00.000000,2.651571,0.380981,1.672026,41.089264,2.425,88.915863,297.090016,4.896698
06/01/2022 03:51:00.000000,3.170951,0.335142,1.480237,41.1203,2.875,89.362183,305.038416,3.301697
06/01/2022 03:52:00.000000,4.182375,0.2901,1.254318,41.280975,3.75,89.96582,291.988046,4.334259
06/01/2022 03:53:00.000000,3.745002,0.311645,1.098297,41.191711,3.325,89.736176,295.640559,4.362335
06/01/2022 03:54:00.000000,4.701755,0.355501,0.866595,41.128265,3.975,89.714508,284.947005,5.560303
06/01/2022 03:55:00.000000,3.608323,0.345886,0.607204,41.102447,3.0,89.929352,287.626626,4.890137
06/01/2022 03:56:00.000000,5.139127,0.285301,0.245554,41.022797,3.55,89.895477,281.960705,5.924377
06/01/2022 03:57:00.000000,6.915953,0.263761,4.739468,40.927216,4.575,89.869995,297.541741,3.700562
06/01/2022 03:58:00.000000,4.428397,0.270971,6.200173,41.030762,2.95,90.258636,285.370458,3.919525
06/01/2022 03:59:00.000000,4.373725,0.26254,5.812432,40.961822,3.6,89.975128,283.655343,4.764099
06/01/2022 04:00:00.000000,3.991024,0.259019,6.575143,40.987091,3.4,90.080261,280.844207,3.828583
06/01/2022 04:01:00.000000,4.756426,0.343356,6.707775,40.993958,3.475,90.076752,279.372226,4.358063
06/01/2022 04:02:00.000000,5.029784,0.172293,6.537235,41.006042,3.225,90.066376,292.443984,6.252289
06/01/2022 04:03:00.000000,5.494492,0.126024,5.82179,40.999176,4.0,89.80545,288.376474,6.002197
06/01/2022 04:04:00.000000,3.116279,0.006063,4.535364,40.963196,2.6,89.584656,287.934906,6.95755
06/01/2022 04:05:00.000000,4.100367,0.007415,4.057507,40.964569,3.2,89.686127,285.911431,5.851746
06/01/2022 04:06:00.000000,4.811098,0.006369,3.929113,40.967865,3.625,89.714508,281.933454,5.488129
06/01/2022 04:07:00.000000,2.323542,0.009092,3.461442,41.101624,2.05,90.245667,277.260723,4.768982
06/01/2022 04:08:00.000000,2.296206,-9999.0,3.089489,41.145844,1.8,90.422211,264.374202,6.391602
06/01/2022 04:09:00.000000,4.401061,0.003323,2.230416,40.967041,2.675,89.935913,269.306581,6.823578
06/01/2022 04:10:00.000000,5.357813,-9999.0,2.329181,40.963745,3.5,90.059204,253.746957,4.557648
06/01/2022 04:11:00.000000,4.182375,-9999.0,2.376173,40.996429,3.425,90.206757,249.762705,6.5448
06/01/2022 04:12:00.000000,4.01836,0.002661,2.266417,40.8396,2.9,89.822082,245.681161,5.989227
06/01/2022 04:13:00.000000,3.362301,0.15926,1.811194,40.861298,2.5,90.038452,241.787702,5.41153
06/01/2022 04:14:00.000000,5.658507,0.309212,1.639128,40.912109,3.65,90.134735,239.880918,4.219666
06/01/2022 04:15:00.000000,3.526316,0.274567,1.430131,40.984344,3.025,90.319824,235.197688,3.520966
06/01/2022 04:16:00.000000,5.412485,0.274403,5.889485,40.983521,4.4,90.337067,258.820302,2.310791
06/01/2022 04:17:00.000000,5.631171,0.279868,206.35936,41.013458,4.6,90.466156,286.248288,2.536774
06/01/2022 04:18:00.000000,4.565076,0.437704,359.828443,41.029114,3.975,90.530548,283.429825,2.99408
06/01/2022 04:19:00.000000,3.909017,0.433029,370.439462,40.977753,3.175,90.37384,283.849399,4.30191
06/01/2022 04:20:00.000000,3.49898,0.319779,369.755665,40.979675,3.125,90.409546,284.675207,4.721527
06/01/2022 04:21:00.000000,2.405549,0.289632,369.432017,40.869812,1.85,90.129242,275.789638,5.351257
06/01/2022 04:22:00.000000,5.029784,0.309998,369.171817,40.935181,3.225,90.362549,265.241287,5.422821
06/01/2022 04:23:00.000000,5.029784,0.334448,368.858934,40.945343,3.25,90.400543,269.410589,6.158905
06/01/2022 04:24:00.000000,4.346389,0.263707,368.213792,40.854431,2.85,90.199432,259.108513,5.623779
06/01/2022 04:25:00.000000,2.378213,0.236241,367.235527,40.692108,2.175,89.75296,260.241949,6.218414
06/01/2022 04:26:00.000000,2.706243,0.227759,272.599929,40.615479,2.375,89.610748,260.124674,6.808167
06/01/2022 04:27:00.000000,3.088943,0.239039,2.551451,40.580597,2.325,89.554596,252.043804,5.959625
06/01/2022 04:28:00.000000,3.526316,0.258608,0.144355,40.601746,2.5,89.640198,257.973857,5.732727
06/01/2022 04:29:00.000000,4.264382,0.259634,-9999.0,40.609436,3.1,89.737091,268.259583,4.857025
06/01/2022 04:30:00.000000,5.029784,0.209187,-9999.0,40.567688,3.325,89.664612,265.859925,4.586182
06/01/2022 04:31:00.000000,1.640147,0.23693,-9999.0,40.472656,1.5,89.368439,314.913432,3.913422
06/01/2022 04:32:00.000000,2.350877,0.227418,-9999.0,40.424866,2.025,88.963318,312.09312,3.211212
06/01/2022 04:33:00.000000,2.678907,0.203046,-9999.0,40.430634,1.975,88.648834,311.929752,2.41333
06/01/2022 04:34:00.000000,3.225622,0.201133,-9999.0,40.54187,2.525,88.976746,305.2435,3.282928
06/01/2022 04:35:00.000000,2.952265,0.238429,-9999.0,40.595978,2.325,88.972168,287.241569,4.612427
06/01/2022 04:36:00.000000,2.022848,0.240024,0.784949,40.531982,1.85,88.512726,282.479256,4.834747
06/01/2022 04:37:00.000000,2.842921,0.223146,18.672391,40.724518,2.6,89.147949,282.508434,3.577271
06/01/2022 04:38:00.000000,2.815586,0.303877,11.636866,40.714905,2.2,89.298096,267.826997,3.683929
06/01/2022 04:39:00.000000,5.658507,0.414665,12.069467,40.622345,3.625,89.227753,278.619095,4.051819
06/01/2022 04:40:00.000000,4.483068,0.373209,13.003554,40.453156,2.825,88.921204,287.631036,3.327179
06/01/2022 04:41:00.000000,2.186863,0.271395,12.510617,40.516327,1.625,89.443512,293.387754,2.922516
06/01/2022 04:42:00.000000,4.346389,0.230004,12.234018,40.551209,2.85,89.732971,279.500829,4.649963
06/01/2022 04:43:00.000000,2.350877,0.266543,12.090425,40.444916,2.025,89.628754,279.367246,4.880524
06/01/2022 04:44:00.000000,,0.255135,12.069922,40.485016,,,275.61462,5.53009
06/01/2022 04:45:00.000000,3.225622,0.224918,11.595615,40.418549,2.575,90.126953,283.979722,4.772034
06/01/2022 04:46:00.000000,2.132191,0.220811,7.458242,40.397949,1.65,90.280609,292.350299,4.648743
06/01/2022 04:47:00.000000,4.428397,0.222752,13.019231,40.418823,2.8,90.44342,298.291555,4.166718
06/01/2022 04:48:00.000000,4.073032,0.226246,9.542223,40.210632,2.65,89.735413,306.446388,4.424896
06/01/2022 04:49:00.000000,1.994138,0.216322,9.329808,40.221069,1.65,89.795074,300.608262,4.044495
06/01/2022 04:50:00.000000,3.167765,0.220266,9.433094,40.394104,2.575,90.2211,302.39482,4.190979
06/01/2022 04:51:00.000000,2.350877,0.26888,9.416775,40.48584,2.05,90.331268,307.139294,4.347229
06/01/2022 04:52:00.000000,1.667483,0.304329,9.959125,40.383392,1.45,89.705048,307.818926,4.998932
06/01/2022 04:53:00.000000,1.667483,0.328744,11.168634,40.347961,1.4,89.314728,301.223078,5.314484
06/01/2022 04:54:00.000000,3.690331,0.294207,11.231848,40.432281,2.65,89.346008,294.535288,4.68277
06/01/2022 04:55:00.000000,4.781334,0.264104,11.208123,40.351807,2.925,88.337402,292.74103,4.833679
06/01/2022 04:56:00.000000,5.432152,0.255607,11.562755,40.389435,3.375,88.261261,282.132989,4.906158
06/01/2022 04:57:00.000000,4.804315,0.243552,12.00459,40.430084,3.175,88.809357,262.094891,4.862366
06/01/2022 04:58:00.000000,2.430829,0.219953,11.833608,40.352631,2.075,89.016571,263.034145,4.194489
06/01/2022 04:59:00.000000,2.924929,0.221745,10.715336,40.322144,2.4,89.255066,259.836627,5.050659
06/01/2022 05:00:00.000000,1.886169,0.208337,8.314009,40.196899,1.575,89.102325,257.919801,4.609222
06/01/2022 05:01:00.000000,1.720651,0.203739,10.389988,40.182068,1.35,89.246368,255.762836,5.836029
06/01/2022 05:02:00.000000,3.439453,0.205107,7.884882,40.082916,2.4,89.019318,261.21309,4.98764
06/01/2022 05:03:00.000000,2.019996,0.202847,5.964419,40.080719,1.625,89.139862,261.925974,5.035248
06/01/2022 05:04:00.000000,2.429455,0.208086,5.764465,40.090332,1.975,89.211426,256.108087,5.293121
06/01/2022 05:05:00.000000,2.702427,0.233988,5.585151,40.119446,1.725,89.397583,252.111414,5.16983
06/01/2022 05:06:00.000000,1.228376,0.223506,5.699731,40.176575,1.125,89.747162,255.245857,4.418793
06/01/2022 05:07:00.000000,1.037295,0.213454,5.974896,40.205688,0.95,89.910431,245.485372,4.750519
06/01/2022 05:08:00.000000,1.856213,0.221867,6.422518,40.099121,1.7,89.618835,237.45174,4.208832
06/01/2022 05:09:00.000000,,0.222176,7.137704,40.098572,4.375,89.609833,231.692453,4.157562
06/01/2022 05:10:00.000000,8.352957,0.213543,18.001737,40.173553,5.7,89.777985,251.89453,3.936768
06/01/2022 05:11:00.000000,2.238374,0.248707,13.475292,40.124664,1.925,89.453735,250.695699,3.914185
06/01/2022 05:12:00.000000,4.203776,0.306056,13.476321,40.16806,2.9,89.458466,261.423408,3.23349
06/01/2022 05:13:00.000000,6.223772,0.32863,13.435379,40.169433,3.975,89.32251,285.638404,2.902527
06/01/2022 05:14:00.000000,2.456752,0.258217,13.182197,40.106262,2.0,88.981628,286.19102,3.764496
06/01/2022 05:15:00.000000,3.46675,0.283552,13.535943,40.071106,2.4,88.803558,290.490977,3.095856
06/01/2022 05:16:00.000000,2.101888,0.26157,13.337828,40.091705,1.85,88.890076,295.699019,2.54837
06/01/2022 05:17:00.000000,2.265671,0.224692,12.433881,40.14444,2.05,89.078674,293.467245,1.225891
06/01/2022 05:18:00.000000,2.402158,0.255246,11.767119,40.206787,2.125,89.318085,302.041902,1.52832
06/01/2022 05:19:00.000000,2.37486,0.301912,11.628536,40.252106,2.1,89.463043,319.967723,1.885071
06/01/2022 05:20:00.000000,3.302967,0.259186,11.751774,40.219971,2.775,89.353638,313.677359,1.633606
06/01/2022 05:21:00.000000,2.811616,0.214822,11.500834,40.313904,2.5,89.659424,304.052384,2.342072
06/01/2022 05:22:00.000000,1.283754,0.228495,11.424609,40.243866,1.15,89.261475,320.065877,3.001099
06/01/2022 05:23:00.000000,1.721474,0.307149,11.088395,40.175751,1.5,88.855133,309.605875,2.763519
06/01/2022 05:24:00.000000,1.501349,0.540658,11.792341,40.262543,1.35,89.021149,312.429593,3.580322
06/01/2022 05:25:00.000000,2.047293,0.458018,12.169308,40.244415,1.8,88.465271,331.595544,3.977509
06/01/2022 05:26:00.000000,2.37486,0.28843,12.199072,40.285065,2.0,88.324738,333.049829,3.527527
06/01/2022 05:27:00.000000,3.111886,0.278346,13.070006,40.347961,2.325,88.190918,335.412726,4.503784
06/01/2022 05:28:00.000000,1.910807,0.265782,13.405477,40.170258,1.65,86.226807,345.653962,5.23819
06/01/2022 05:29:00.000000,3.412156,0.208415,13.119688,40.133453,2.4,85.5159,360.396126,5.106812
06/01/2022 05:30:00.000000,4.340262,0.179754,13.205232,40.209808,2.7,85.788116,10.550674,5.150757
06/01/2022 05:31:00.000000,1.009998,0.175931,12.089619,40.111206,0.925,85.344543,353.576274,3.766479
06/01/2022 05:32:00.000000,1.58324,0.159148,11.369648,40.237274,1.225,86.183624,314.147991,3.315125
06/01/2022 05:33:00.000000,2.784319,0.175362,10.966368,40.177673,1.875,85.491028,316.273361,2.99469
06/01/2022 05:34:00.000000,2.838914,0.190438,9.316628,40.215576,2.3,86.007233,326.370635,1.762848
06/01/2022 05:35:00.000000,5.131882,0.178064,8.343239,40.279022,3.65,86.666565,292.809142,1.812592
06/01/2022 05:36:00.000000,4.039992,0.184236,8.115787,40.333954,3.075,87.055817,308.546142,1.713409
06/01/2022 05:37:00.000000,2.948103,0.205184,8.103206,40.401245,2.175,87.502441,270.465343,1.493225
06/01/2022 05:38:00.000000,1.747024,0.241433,9.197478,40.377899,1.25,87.424011,255.327843,1.884003
06/01/2022 05:39:00.000000,4.340262,0.289541,9.431206,40.381744,2.9,87.500458,284.788643,2.691956
06/01/2022 05:40:00.000000,2.511347,0.266763,8.845288,40.375427,2.075,87.495728,304.181264,3.036804
06/01/2022 05:41:00.000000,2.866211,0.22182,8.527875,40.210083,2.15,86.467133,331.75551,1.864014
06/01/2022 05:42:00.000000,2.511347,0.181536,9.407389,40.192505,2.05,86.577911,313.947624,1.815033
06/01/2022 05:43:00.000000,4.886207,0.204047,10.646374,40.185364,3.95,86.64032,293.340054,1.950989
06/01/2022 05:44:00.000000,7.151878,0.280008,11.102926,40.220795,6.025,86.968079,300.505704,1.23291
06/01/2022 05:45:00.000000,6.44215,0.326368,11.098357,40.24469,4.275,87.240601,300.607062,0.535278
06/01/2022 05:46:00.000000,4.121884,0.31068,11.317892,40.276825,3.35,87.38678,314.681311,1.841125
06/01/2022 05:47:00.000000,4.804315,0.829606,11.956029,40.291656,3.55,87.446899,302.575069,2.731018
06/01/2022 05:48:00.000000,3.685128,2.83032,12.788773,40.336426,3.275,87.55661,329.508662,3.014526
06/01/2022 05:49:00.000000,2.565941,3.853768,12.216462,40.417725,2.05,87.845764,329.215682,4.056702
06/01/2022 05:50:00.000000,2.948103,3.971068,12.058544,40.325165,2.025,86.826172,323.663333,4.543762
06/01/2022 05:51:00.000000,2.402158,3.983414,11.168488,40.350159,1.85,86.824951,360.040643,2.558899
06/01/2022 05:52:00.000000,4.367559,3.98601,11.46613,40.428162,2.675,87.086334,359.161847,2.83432
06/01/2022 05:53:00.000000,3.494048,3.976782,11.659336,40.401794,2.15,86.922607,358.445968,4.373474
06/01/2022 05:54:00.000000,3.221075,3.98148,11.987942,40.488037,2.275,87.408142,346.107829,4.373474
06/01/2022 05:55:00.000000,1.310268,3.984326,12.127492,40.402069,1.2,86.737823,357.999174,5.400543
06/01/2022 05:56:00.000000,1.201079,3.939948,11.440888,40.317474,0.95,86.473389,1.316728,4.131775
06/01/2022 05:57:00.000000,1.747024,2.575093,11.040974,40.338898,1.125,86.906433,358.583979,4.255219
06/01/2022 05:58:00.000000,1.719727,0.478954,11.478691,40.400146,1.5,87.457123,331.914616,4.141235
06/01/2022 05:59:00.000000,3.330264,0.045001,11.49308,40.448212,2.625,87.446899,337.676059,4.024811
06/01/2022 06:00:00.000000,4.422154,0.036326,11.525815,40.536102,2.775,87.641754,353.526701,3.360291
06/01/2022 06:01:00.000000,1.201079,0.028421,11.803548,40.463593,1.1,86.960907,324.617618,3.507385
06/01/2022 06:02:00.000000,1.419457,0.02584,11.869591,40.466614,1.075,86.957397,354.9325,2.955933
06/01/2022 06:03:00.000000,3.384859,0.020591,12.518525,40.428986,2.075,86.680603,357.3787,2.884216
06/01/2022 06:04:00.000000,5.186477,0.020773,12.914458,40.349335,3.125,86.273651,358.063152,2.681274
06/01/2022 06:05:00.000000,6.059989,0.020895,13.152446,40.462769,3.825,87.012329,338.478924,3.172607
06/01/2022 06:06:00.000000,2.320266,0.024845,13.454624,40.455902,1.875,86.844177,343.379017,3.321381
06/01/2022 06:07:00.000000,5.049991,0.074597,12.751411,40.343292,3.65,86.213989,342.319551,4.211121
06/01/2022 06:08:00.000000,3.494048,0.157646,12.289219,40.330383,2.525,86.580658,1.7298559999999998,4.102173
06/01/2022 06:09:00.000000,1.528646,0.160082,12.200794,40.261719,1.4,86.664429,8.403656,3.590393
06/01/2022 06:10:00.000000,1.637835,0.144923,10.979505,40.221344,1.5,86.851654,357.074229,3.740387
06/01/2022 06:11:00.000000,1.828915,0.160886,16.619342,40.180695,1.675,86.729889,353.194051,2.553406
06/01/2022 06:12:00.000000,2.456752,0.211849,16.37741,40.199371,1.825,87.096252,342.302796,2.491608
06/01/2022 06:13:00.000000,5.241071,0.20441,18.109261,40.271606,3.25,87.554932,335.946764,2.830963
06/01/2022 06:14:00.000000,3.439453,0.206273,17.34211,40.265015,2.325,87.453918,330.864464,1.96167
06/01/2022 06:15:00.000000,1.337565,0.188136,16.229458,40.239746,1.175,87.541351,360.506631,2.263184
06/01/2022 06:16:00.000000,2.019996,0.16337,15.371321,40.218323,1.7,87.659454,26.88049,2.054443
06/01/2022 06:17:00.000000,1.228376,0.158527,14.430207,40.216675,1.025,87.711945,41.549419,1.523285
06/01/2022 06:18:00.000000,2.101888,0.14791,13.424657,40.265564,1.625,87.951965,19.097688,2.027893
06/01/2022 06:19:00.000000,1.965402,0.148931,12.71806,40.316101,1.55,88.122101,350.855011,2.843475
06/01/2022 06:20:00.000000,3.248372,0.327896,12.896128,40.393005,2.125,88.325958,318.170085,1.618652
06/01/2022 06:21:00.000000,2.9754,0.455182,13.636624,40.397125,2.4,87.970428,318.480633,2.571716
06/01/2022 06:22:00.000000,2.729725,0.308571,14.019266,40.289459,2.2,86.859589,342.768985,3.862305
06/01/2022 06:23:00.000000,3.357561,0.197124,14.396992,40.296051,2.375,86.769104,342.902826,4.191437
06/01/2022 06:24:00.000000,3.357561,0.165799,15.025281,40.38916,2.5,87.223511,2.1781569999999997,2.869873
