InstrumentName, Johnson Habitat Park (AXXKFSNJ),,,,,,,,,,,,,,,,,,,,,,,,,,,
StartTime, 2022-06-01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
EndTime, 2022-06-30 23:59:59,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,no2Conc,no2Conc__value,no2Conc__weight,pm10ConcMass,pm10ConcMass__value,pm10ConcMass__weight,pm10ConcNum,pm10ConcNum__value,pm10ConcNum__weight,pm1ConcMass,pm1ConcMass__value,pm1ConcMass__weight,pm1ConcNum,pm1ConcNum__value,pm1ConcNum__weight,pm2_5ConcMass,pm2_5ConcMass__calibratedValue,pm2_5ConcMass__value,pm2_5ConcMass__weight,pm2_5ConcNum,pm2_5ConcNum__value,pm2_5ConcNum__weight,relHumid,relHumid__value,relHumid__weight,temperature,temperature__value,temperature__weight
06/01/2022 15:33:01.000000,13.86,13.86,1.0,5.92,5.92,1.0,4.31,4.31,1.0,1.23,1.23,1.0,4.1,4.1,1.0,3.23,4.52,4.52,1.0,4.27,4.27,1.0,81.74,81.74,1.0,6.19,6.19,1.0
06/01/2022 15:50:13.000000,17.45,17.45,1.0,9.23,9.23,1.0,5.6,5.6,1.0,2.77,2.77,1.0,5.25,5.25,1.0,5.96,5.3,5.3,1.0,5.54,5.54,1.0,82.59,82.59,1.0,6.61,6.61,1.0
06/01/2022 16:07:24.000000,18.75,18.75,1.0,13.27,13.27,1.0,8.76,8.76,1.0,5.42,5.42,1.0,8.28,8.28,1.0,9.23,7.32,7.32,1.0,8.69,8.69,1.0,83.53,83.53,1.0,7.36,7.36,1.0
06/01/2022 16:24:35.000000,8.19,8.19,1.0,5.77,5.77,1.0,4.1,4.1,1.0,1.27,1.27,1.0,3.91,3.91,1.0,3.08,4.48,4.48,1.0,4.06,4.06,1.0,75.3,75.3,1.0,7.77,7.77,1.0
06/01/2022 16:41:46.000000,10.26,10.26,1.0,9.85,9.85,1.0,6.73,6.73,1.0,3.38,3.38,1.0,6.34,6.34,1.0,6.58,6.21,6.21,1.0,6.66,6.66,1.0,74.6,74.6,1.0,8.31,8.31,1.0
06/01/2022 16:58:57.000000,7.94,7.94,1.0,10.77,10.77,1.0,7.6,7.6,1.0,4.42,4.42,1.0,7.19,7.19,1.0,6.81,6.9,6.9,1.0,7.54,7.54,1.0,69.67,69.67,1.0,9.15,9.15,1.0
06/01/2022 17:16:08.000000,8.46,8.46,1.0,10.73,10.73,1.0,8.19,8.19,1.0,5.23,5.23,1.0,7.8,7.8,1.0,8.38,7.28,7.28,1.0,8.12,8.12,1.0,68.74,68.74,1.0,9.69,9.69,1.0
06/01/2022 17:33:19.000000,10.38,10.38,1.0,12.38,12.38,1.0,8.86,8.86,1.0,5.23,5.23,1.0,8.38,8.38,1.0,8.04,7.62,7.62,1.0,8.76,8.76,1.0,70.52,70.52,1.0,9.9,9.9,1.0
06/01/2022 17:50:30.000000,7.49,7.49,1.0,8.96,8.96,1.0,7.04,7.04,1.0,3.62,3.62,1.0,6.69,6.69,1.0,6.62,6.49,6.49,1.0,6.98,6.98,1.0,68.38,68.38,1.0,10.09,10.09,1.0
06/01/2022 18:07:56.000000,9.41,9.41,1.0,10.73,10.73,1.0,8.58,8.58,1.0,5.31,5.31,1.0,8.11,8.11,1.0,7.27,7.51,7.51,1.0,8.53,8.53,1.0,67.28,67.28,1.0,10.78,10.78,1.0
06/01/2022 18:25:09.000000,7.27,7.27,1.0,12.31,12.31,1.0,10.48,10.48,1.0,6.42,6.42,1.0,9.97,9.97,1.0,9.23,8.78,8.78,1.0,10.43,10.43,1.0,63.99,63.99,1.0,12.15,12.15,1.0
06/01/2022 18:42:20.000000,3.26,3.26,1.0,11.46,11.46,1.0,9.32,9.32,1.0,5.54,5.54,1.0,8.83,8.83,1.0,8.54,8.12,8.12,1.0,9.26,9.26,1.0,59.8,59.8,1.0,12.48,12.48,1.0
06/01/2022 18:59:30.000000,2.93,2.93,1.0,10.77,10.77,1.0,9.84,9.84,1.0,5.38,5.38,1.0,9.46,9.46,1.0,7.88,8.42,8.42,1.0,9.79,9.79,1.0,60.12,60.12,1.0,12.98,12.98,1.0
06/01/2022 19:16:41.000000,2.88,2.88,1.0,12.73,12.73,1.0,12.03,12.03,1.0,7.23,7.23,1.0,11.52,11.52,1.0,10.42,9.86,9.86,1.0,11.95,11.95,1.0,59.31,59.31,1.0,13.41,13.41,1.0
06/01/2022 19:33:51.000000,4.06,4.06,1.0,11.81,11.81,1.0,11.28,11.28,1.0,6.69,6.69,1.0,10.8,10.8,1.0,9.08,9.36,9.36,1.0,11.23,11.23,1.0,59.32,59.32,1.0,13.57,13.57,1.0
06/01/2022 19:51:01.000000,5.85,5.85,1.0,16.38,16.38,1.0,15.2,15.2,1.0,9.77,9.77,1.0,14.55,14.55,1.0,13.69,11.99,11.99,1.0,15.13,15.13,1.0,56.5,56.5,1.0,14.52,14.52,1.0
06/01/2022 20:08:11.000000,6.08,6.08,1.0,14.19,14.19,1.0,13.9,13.9,1.0,8.88,8.88,1.0,13.19,13.19,1.0,11.69,11.04,11.04,1.0,13.86,13.86,1.0,59.34,59.34,1.0,14.52,14.52,1.0
06/01/2022 20:25:21.000000,4.84,4.84,1.0,17.62,17.62,1.0,15.89,15.89,1.0,9.62,9.62,1.0,15.14,15.14,1.0,14.15,12.44,12.44,1.0,15.82,15.82,1.0,57.22,57.22,1.0,14.52,14.52,1.0
06/01/2022 20:42:31.000000,2.53,2.53,1.0,14.54,14.54,1.0,14.17,14.17,1.0,8.42,8.42,1.0,13.53,13.53,1.0,12.23,11.32,11.32,1.0,14.08,14.08,1.0,53.98,53.98,1.0,15.21,15.21,1.0
06/01/2022 20:59:41.000000,8.1,8.1,1.0,13.65,13.65,1.0,11.68,11.68,1.0,6.04,6.04,1.0,11.05,11.05,1.0,11.31,9.53,9.53,1.0,11.56,11.56,1.0,54.51,54.51,1.0,16.11,16.11,1.0
06/01/2022 21:16:50.000000,1.95,1.95,1.0,13.62,13.62,1.0,12.68,12.68,1.0,7.65,7.65,1.0,11.9,11.9,1.0,11.5,10.32,10.32,1.0,12.61,12.61,1.0,53.64,53.64,1.0,15.55,15.55,1.0
06/01/2022 21:34:01.000000,8.59,8.59,1.0,10.73,10.73,1.0,10.09,10.09,1.0,5.04,5.04,1.0,9.52,9.52,1.0,8.23,8.48,8.48,1.0,10.03,10.03,1.0,57.69,57.69,1.0,15.06,15.06,1.0
06/01/2022 21:51:10.000000,7.54,7.54,1.0,8.5,8.5,1.0,7.68,7.68,1.0,3.81,3.81,1.0,7.3,7.3,1.0,6.19,6.89,6.89,1.0,7.63,7.63,1.0,57.35,57.35,1.0,14.96,14.96,1.0
06/01/2022 22:08:20.000000,9.26,9.26,1.0,11.92,11.92,1.0,9.36,9.36,1.0,4.54,4.54,1.0,8.84,8.84,1.0,7.65,7.98,7.98,1.0,9.28,9.28,1.0,58.33,58.33,1.0,14.75,14.75,1.0
06/01/2022 22:25:30.000000,9.36,9.36,1.0,10.69,10.69,1.0,7.74,7.74,1.0,3.25,3.25,1.0,7.34,7.34,1.0,6.22,6.86,6.86,1.0,7.67,7.67,1.0,60.06,60.06,1.0,14.53,14.53,1.0
06/01/2022 22:42:41.000000,8.0,8.0,1.0,6.19,6.19,1.0,5.16,5.16,1.0,2.23,2.23,1.0,4.94,4.94,1.0,3.65,5.11,5.11,1.0,5.1,5.1,1.0,61.19,61.19,1.0,14.36,14.36,1.0
06/01/2022 22:59:51.000000,12.38,12.38,1.0,8.69,8.69,1.0,7.96,7.96,1.0,3.62,3.62,1.0,7.56,7.56,1.0,5.81,6.91,6.91,1.0,7.87,7.87,1.0,62.51,62.51,1.0,14.4,14.4,1.0
06/01/2022 23:17:01.000000,8.46,8.46,1.0,12.88,12.88,1.0,10.5,10.5,1.0,6.19,6.19,1.0,9.95,9.95,1.0,9.19,8.65,8.65,1.0,10.43,10.43,1.0,62.5,62.5,1.0,14.18,14.18,1.0
06/01/2022 23:34:11.000000,10.81,10.81,1.0,8.73,8.73,1.0,7.84,7.84,1.0,3.81,3.81,1.0,7.5,7.5,1.0,5.62,6.87,6.87,1.0,7.78,7.78,1.0,62.79,62.79,1.0,14.05,14.05,1.0
06/01/2022 23:51:21.000000,10.11,10.11,1.0,8.23,8.23,1.0,7.44,7.44,1.0,3.77,3.77,1.0,7.1,7.1,1.0,6.12,6.59,6.59,1.0,7.38,7.38,1.0,63.41,63.41,1.0,14.01,14.01,1.0
06/02/2022 00:08:31.000000,10.28,10.28,1.0,9.77,9.77,1.0,7.35,7.35,1.0,3.15,3.15,1.0,7.02,7.02,1.0,5.54,6.53,6.53,1.0,7.27,7.27,1.0,63.33,63.33,1.0,13.88,13.88,1.0
06/02/2022 00:25:41.000000,8.39,8.39,1.0,5.92,5.92,1.0,4.46,4.46,1.0,2.04,2.04,1.0,4.24,4.24,1.0,3.23,4.59,4.59,1.0,4.41,4.41,1.0,64.14,64.14,1.0,13.67,13.67,1.0
06/02/2022 00:42:52.000000,10.53,10.53,1.0,6.62,6.62,1.0,4.9,4.9,1.0,2.15,2.15,1.0,4.68,4.68,1.0,3.5,4.89,4.89,1.0,4.85,4.85,1.0,64.52,64.52,1.0,13.5,13.5,1.0
06/02/2022 01:00:02.000000,11.31,11.31,1.0,5.12,5.12,1.0,4.24,4.24,1.0,1.38,1.38,1.0,4.03,4.03,1.0,2.77,4.43,4.43,1.0,4.17,4.17,1.0,65.07,65.07,1.0,13.39,13.39,1.0
06/02/2022 01:17:12.000000,9.22,9.22,1.0,5.88,5.88,1.0,4.7,4.7,1.0,1.77,1.77,1.0,4.47,4.47,1.0,3.0,4.75,4.75,1.0,4.65,4.65,1.0,65.15,65.15,1.0,13.29,13.29,1.0
06/02/2022 01:34:22.000000,10.28,10.28,1.0,9.73,9.73,1.0,7.78,7.78,1.0,3.85,3.85,1.0,7.3,7.3,1.0,7.23,6.78,6.78,1.0,7.71,7.71,1.0,65.94,65.94,1.0,13.23,13.23,1.0
06/02/2022 01:51:32.000000,10.86,10.86,1.0,8.81,8.81,1.0,6.32,6.32,1.0,2.96,2.96,1.0,5.99,5.99,1.0,5.12,5.81,5.81,1.0,6.24,6.24,1.0,65.85,65.85,1.0,13.08,13.08,1.0
06/02/2022 02:08:43.000000,11.27,11.27,1.0,12.92,12.92,1.0,7.67,7.67,1.0,3.65,3.65,1.0,7.07,7.07,1.0,8.19,6.67,6.67,1.0,7.53,7.53,1.0,66.32,66.32,1.0,12.94,12.94,1.0
06/02/2022 02:25:53.000000,11.75,11.75,1.0,13.27,13.27,1.0,9.31,9.31,1.0,5.23,5.23,1.0,8.74,8.74,1.0,9.19,7.78,7.78,1.0,9.22,9.22,1.0,67.0,67.0,1.0,12.94,12.94,1.0
06/02/2022 02:43:03.000000,10.74,10.74,1.0,12.73,12.73,1.0,10.88,10.88,1.0,6.38,6.38,1.0,10.31,10.31,1.0,10.62,8.9,8.9,1.0,10.82,10.82,1.0,65.87,65.87,1.0,12.94,12.94,1.0
06/02/2022 03:00:14.000000,11.22,11.22,1.0,16.96,16.96,1.0,12.96,12.96,1.0,7.81,7.81,1.0,12.21,12.21,1.0,12.92,10.27,10.27,1.0,12.87,12.87,1.0,66.06,66.06,1.0,12.9,12.9,1.0
06/02/2022 03:17:24.000000,10.78,10.78,1.0,18.19,18.19,1.0,14.1,14.1,1.0,8.77,8.77,1.0,13.23,13.23,1.0,15.27,11.04,11.04,1.0,13.98,13.98,1.0,65.61,65.61,1.0,12.88,12.88,1.0
06/02/2022 03:34:34.000000,11.12,11.12,1.0,19.85,19.85,1.0,15.2,15.2,1.0,9.42,9.42,1.0,14.25,14.25,1.0,15.81,11.73,11.73,1.0,15.06,15.06,1.0,66.45,66.45,1.0,12.85,12.85,1.0
06/02/2022 03:51:45.000000,10.84,10.84,1.0,20.77,20.77,1.0,15.03,15.03,1.0,9.0,9.0,1.0,13.99,13.99,1.0,16.85,11.64,11.64,1.0,14.89,14.89,1.0,65.89,65.89,1.0,12.81,12.81,1.0
06/02/2022 04:08:55.000000,13.62,13.62,1.0,22.42,22.42,1.0,16.69,16.69,1.0,10.38,10.38,1.0,15.63,15.63,1.0,18.73,12.77,12.77,1.0,16.57,16.57,1.0,66.0,66.0,1.0,12.74,12.74,1.0
06/02/2022 04:26:05.000000,12.18,12.18,1.0,26.15,26.15,1.0,20.99,20.99,1.0,13.58,13.58,1.0,19.77,19.77,1.0,21.92,15.65,15.65,1.0,20.87,20.87,1.0,66.06,66.06,1.0,12.73,12.73,1.0
06/02/2022 04:43:16.000000,14.68,14.68,1.0,24.23,24.23,1.0,19.59,19.59,1.0,12.77,12.77,1.0,18.38,18.38,1.0,20.92,14.73,14.73,1.0,19.47,19.47,1.0,65.98,65.98,1.0,12.64,12.64,1.0
06/02/2022 05:00:26.000000,13.49,13.49,1.0,25.81,25.81,1.0,19.44,19.44,1.0,12.77,12.77,1.0,18.25,18.25,1.0,21.58,14.59,14.59,1.0,19.28,19.28,1.0,66.42,66.42,1.0,12.53,12.53,1.0
