InstrumentName, CAMP,,,,,,,
StartTime, 2022-06-01 00:00:00,,,,,,,
EndTime, 2022-06-30 23:59:59,,,,,,,
Date,Carbon monoxide,Nitrogen dioxide,Outdoor Temperature,Ozone,PM10 Total 0-10um STP,PM2.5 - Local Conditions,Wind Direction,Wind Speed
06/01/2022 03:00:00.000000,0.237033,8.1585,45.112183,0.03862,2.161905,2.171429,270.130418,5.115295
06/01/2022 03:01:00.000000,0.216817,7.81625,45.188263,0.04062,2.242857,2.233333,241.463701,3.564545
06/01/2022 03:02:00.000000,0.165083,7.5115,45.107788,0.04068,1.94878,1.94878,247.245732,3.523193
06/01/2022 03:03:00.000000,0.15877,7.003,45.050385,0.04204,1.727027,1.732432,253.75289,3.976074
06/01/2022 03:04:00.000000,0.169449,6.6384,45.096252,0.04244,1.616279,1.616279,264.443755,4.912811
06/01/2022 03:05:00.000000,0.185373,6.2136,45.002045,0.04158,3.837209,2.939535,273.442873,4.635864
06/01/2022 03:06:00.000000,0.152095,5.8932,45.108887,0.04082,2.641026,2.297436,296.311383,1.839996
06/01/2022 03:07:00.000000,0.148426,5.6166,45.121246,0.03974,2.125,2.1,294.105768,1.616455
06/01/2022 03:08:00.000000,0.176607,5.6288,45.12674,0.03684,2.528571,2.528571,312.582296,1.661316
06/01/2022 03:09:00.000000,0.214524,13.0662,45.059448,0.03428,4.563415,3.197561,264.987123,1.616455
06/01/2022 03:10:00.000000,0.229942,12.4624,45.002319,0.0329,2.894872,2.707692,269.449075,1.9387210000000001
06/01/2022 03:11:00.000000,0.322758,9.325,45.035278,0.03382,2.1625,2.175,296.815492,1.616455
06/01/2022 03:12:00.000000,0.369275,13.6332,45.183044,0.03094,2.618182,2.618182,299.631299,3.509155
06/01/2022 03:13:00.000000,0.370393,17.1968,45.196777,0.02796,1.825,1.85,282.388868,2.9342040000000003
06/01/2022 03:14:00.000000,0.307282,7.6488,45.166016,0.0358,4.5,3.416129,246.211928,2.624146
06/01/2022 03:15:00.000000,0.205113,7.996,45.108337,0.03768,2.927027,2.618919,259.941509,1.763855
06/01/2022 03:16:00.000000,0.18688,8.2202,45.240448,0.03666,2.194737,2.078947,276.050247,1.623322
06/01/2022 03:17:00.000000,0.186207,7.715,45.202386,0.0371,3.129032,3.029032,235.609576,2.1855279999999997
06/01/2022 03:18:00.000000,0.186045,7.9658,45.161346,0.0366,2.035294,2.032353,273.846027,2.330109
06/01/2022 03:19:00.000000,0.17583,8.0652,45.141296,0.03614,2.17619,2.171429,292.750629,2.0530090000000003
06/01/2022 03:20:00.000000,0.167779,8.0402,45.213806,0.03674,2.544186,2.544186,276.125957,1.616455
06/01/2022 03:21:00.000000,0.181071,8.0858,45.220398,0.03672,3.471795,3.123077,236.338544,3.273102
06/01/2022 03:22:00.000000,0.199374,8.0716,45.231297,0.03702,3.178947,3.036842,241.623998,4.192139
06/01/2022 03:23:00.000000,0.193766,8.1658,45.314331,0.03676,3.194595,3.189189,264.968014,5.40918
06/01/2022 03:24:00.000000,0.188259,8.33,45.143219,0.03644,3.577143,3.2,275.799086,5.384308
06/01/2022 03:25:00.000000,0.192241,8.1194,45.291534,0.0382,2.653488,2.597674,281.806531,5.610443
06/01/2022 03:26:00.000000,0.195645,7.733,45.311859,0.0374,2.415385,2.415385,242.991861,4.942261
06/01/2022 03:27:00.000000,0.212525,8.1354,45.247488,0.03438,2.907692,2.907692,246.27867,5.301854
06/01/2022 03:28:00.000000,0.210812,8.6928,45.200623,0.0333,3.435897,3.338462,258.856855,5.1745
06/01/2022 03:29:00.000000,0.209006,8.933,45.231384,0.03428,2.934286,2.928571,308.058956,4.604126
06/01/2022 03:30:00.000000,0.217155,8.207,45.288239,0.03268,3.07619,3.071429,10.347578,2.5541080000000003
06/01/2022 03:31:00.000000,0.240823,22.246,45.308563,0.02398,3.276744,3.272093,303.804598,4.575286999999999
06/01/2022 03:32:00.000000,0.244554,11.47,45.338501,0.0268,3.015789,2.921053,261.364332,4.724823000000001
06/01/2022 03:33:00.000000,0.255173,7.5896,45.151459,0.0356,2.153846,2.053846,277.274582,3.63504
06/01/2022 03:34:00.000000,0.21808,5.67,45.165741,0.03922,2.261538,2.153846,299.288177,4.672028
06/01/2022 03:35:00.000000,0.181285,6.2128,45.21875,0.03908,3.686667,3.213333,308.487982,3.451324
06/01/2022 03:36:00.000000,0.179794,6.3724,45.243195,0.03816,3.378947,3.231579,246.145782,4.552856
06/01/2022 03:37:00.000000,0.185819,6.5184,45.212433,0.03752,4.2625,3.455,266.479877,5.365845
06/01/2022 03:38:00.000000,0.19199,9.8714,45.085266,0.0358,3.973171,3.5,260.583102,5.588165
06/01/2022 03:39:00.000000,0.196246,7.7656,45.110535,0.0361,4.339024,4.097561,271.53345,5.445801
06/01/2022 03:40:00.000000,0.183576,7.9134,45.139648,0.03716,3.109302,3.081395,275.687802,5.332733
06/01/2022 03:41:00.000000,0.185363,7.8844,45.105591,0.037,3.895122,3.812195,254.46608,5.379883
06/01/2022 03:42:00.000000,0.196102,7.8734,45.020447,0.03604,3.65814,3.569767,273.355215,7.204376
06/01/2022 03:43:00.000000,0.198919,7.8304,44.931458,0.0352,3.145455,3.136364,271.035852,6.915222
06/01/2022 03:44:00.000000,0.185097,7.855,44.837524,0.03436,3.569697,3.569697,260.895519,5.328918
06/01/2022 03:45:00.000000,0.187586,7.8888,44.767486,0.0336,4.112195,4.112195,240.436063,3.979736
06/01/2022 03:46:00.000000,0.187479,7.7562,44.841644,0.03362,6.522581,5.845161,260.358456,4.261566
06/01/2022 03:47:00.000000,0.192164,6.8988,44.822693,0.03308,7.718605,5.383721,262.474138,7.006317
06/01/2022 03:48:00.000000,0.213723,5.7946,44.518372,0.03266,4.904762,4.271429,246.513857,7.482544
06/01/2022 03:49:00.000000,0.258664,4.691,44.381592,0.03322,4.16,3.845,241.137332,6.851593
06/01/2022 03:50:00.000000,0.210993,3.7398,44.344296,0.03336,4.77027,4.302703,242.604568,5.463758
06/01/2022 03:51:00.000000,0.178776,2.7072,44.315948,0.03372,4.218919,3.816216,282.513728,2.530457
06/01/2022 03:52:00.000000,0.183114,1.5924,44.370056,0.0333,5.87381,5.428571,353.411935,3.762909
06/01/2022 03:53:00.000000,0.188779,0.4724,44.426086,0.0329,4.315,4.17,285.837463,2.140137
06/01/2022 03:54:00.000000,0.200076,-9999.0,44.287109,0.0332,3.915,3.9,287.496344,5.676971
06/01/2022 03:55:00.000000,0.202457,-9999.0,44.232452,0.03642,2.461538,2.505128,308.656107,4.237457
06/01/2022 03:56:00.000000,0.176535,1.8328,44.387663,0.03924,2.624242,2.609091,286.663956,6.245972
06/01/2022 03:57:00.000000,0.16743,21.8724,44.366269,0.0383,3.178261,3.178261,271.655472,3.235172
06/01/2022 03:58:00.000000,0.170988,16.2044,44.292834,0.036375,3.623077,3.538462,261.980822,3.838135
06/01/2022 03:59:00.000000,0.181963,14.9574,44.192352,0.036417,5.192683,3.6,251.757727,5.081116
06/01/2022 04:00:00.000000,0.171712,14.7494,44.096771,0.039025,3.556757,3.264865,279.224279,2.391602
06/01/2022 04:01:00.000000,0.172042,11.976,44.020691,0.039967,2.5,2.52,274.373685,1.616455
06/01/2022 04:02:00.000000,0.167174,11.5186,44.051727,0.03968,3.514286,3.290476,24.47776,3.433472
06/01/2022 04:03:00.000000,0.09041,10.739,44.095673,0.03906,2.757143,2.728571,8.442859,4.764801
06/01/2022 04:04:00.000000,0.053886,9.4632,44.138245,0.038625,4.34359,3.7,347.486557,3.208252
06/01/2022 04:05:00.000000,0.005413,7.8896,44.107758,0.0378,4.247619,4.071429,292.775956,3.834015
06/01/2022 04:06:00.000000,0.004656,6.3872,44.06546,0.03798,2.393023,2.37907,291.038732,4.735504000000001
06/01/2022 04:07:00.000000,0.009608,4.6648,44.029205,0.04042,2.271429,2.271429,293.029062,5.171295
06/01/2022 04:08:00.000000,0.005211,3.0766,44.16626,0.0418,2.386047,2.386047,263.484212,3.193451
06/01/2022 04:09:00.000000,0.009795,1.5406,44.035248,0.041033,2.569231,2.569231,236.647197,7.194305
06/01/2022 04:10:00.000000,0.002434,0.226,43.829803,0.04106,1.92,1.94,240.213146,6.631866
06/01/2022 04:11:00.000000,0.004502,-9999.0,43.950653,0.04148,2.060526,2.052632,259.998273,4.949585
06/01/2022 04:12:00.000000,0.004606,-9999.0,43.896271,0.040225,2.276471,2.276471,229.638279,5.673767
06/01/2022 04:13:00.000000,0.009428,-9999.0,43.885834,0.038783,2.723077,2.723077,244.121238,4.479919000000001
06/01/2022 04:14:00.000000,0.082508,-9999.0,43.949829,0.03785,4.0,3.3,231.820462,4.735352
06/01/2022 04:15:00.000000,0.156301,-9999.0,43.917694,0.037783,4.376744,3.753488,230.211909,6.394135
06/01/2022 04:16:00.000000,0.164498,-9999.0,44.027557,0.037025,3.557895,3.463158,243.550491,5.04007
06/01/2022 04:17:00.000000,0.15397,137.5512,44.105011,0.035417,3.903226,3.803226,254.090311,2.7552190000000003
06/01/2022 04:18:00.000000,0.167433,366.995,43.997894,0.0341,3.389744,3.376923,284.701816,2.834412
06/01/2022 04:19:00.000000,0.197212,384.2568,43.838867,0.034883,2.702439,2.702439,353.180424,2.774292
06/01/2022 04:20:00.000000,0.173902,381.7128,43.778992,0.037175,2.430769,2.435897,335.897998,1.616455
06/01/2022 04:21:00.000000,0.148235,381.7538,43.77652,0.036383,2.4,2.4,300.242923,4.742217999999999
06/01/2022 04:22:00.000000,0.163442,381.687,43.59552,0.03305,2.22381,2.142857,297.159271,4.486176
06/01/2022 04:23:00.000000,0.172127,381.8064,43.745758,0.037433,3.057143,2.442857,249.056892,4.4313959999999994
06/01/2022 04:24:00.000000,0.136363,381.8696,43.618866,0.039775,2.275,2.079545,231.008859,7.643372
06/01/2022 04:25:00.000000,0.130501,381.9872,43.570801,0.0395,2.629412,2.529412,243.988655,6.495605
06/01/2022 04:26:00.000000,0.128514,332.6936,43.579041,0.039225,2.788095,2.6,235.713149,6.147858
06/01/2022 04:27:00.000000,0.127797,50.1708,43.569702,0.039033,2.117073,2.087805,232.003503,5.012909
06/01/2022 04:28:00.000000,0.129997,0.0,43.564556,0.0387,1.742857,1.751429,235.231106,6.203408
06/01/2022 04:29:00.000000,0.135754,,,,,,,
06/01/2022 04:30:00.000000,0.138466,0.0,43.408478,0.03925,1.635897,1.635897,245.634412,5.668121
06/01/2022 04:31:00.000000,0.136587,-9999.0,43.39447,0.039367,3.062791,2.186047,252.685174,5.723816
06/01/2022 04:32:00.000000,0.138927,-9999.0,43.424408,0.038725,2.442857,2.3,256.54541900000004,4.243713
06/01/2022 04:33:00.000000,0.137737,-9999.0,43.283537,0.0386,1.705,1.705,209.553722,1.723588
06/01/2022 04:34:00.000000,0.13696,-9999.0,43.192596,0.0398,1.515385,1.515385,261.975977,2.326904
06/01/2022 04:35:00.000000,0.127205,-9999.0,43.051971,0.040467,1.168293,1.168293,224.741145,6.012512
06/01/2022 04:36:00.000000,0.129194,-9999.0,42.973969,0.0416,1.273684,1.268421,227.736307,4.7109380000000005
06/01/2022 04:37:00.000000,0.126916,0.1808,42.947876,0.042717,1.3,1.3,226.974653,2.809845
06/01/2022 04:38:00.000000,0.121793,0.9305,42.94046,0.04215,1.3,1.3,246.069681,4.433838
06/01/2022 04:39:00.000000,0.130029,,,,,,,
06/01/2022 04:40:00.000000,0.131668,2.3474,43.101135,0.041025,1.2,1.2,296.663288,2.8934629999999997
06/01/2022 04:41:00.000000,0.136267,2.9822,43.023682,0.041417,1.027907,1.027907,289.33206,3.637177
06/01/2022 04:42:00.000000,0.136061,3.6076,43.124481,0.041925,1.0,1.0,288.049727,5.697723
06/01/2022 04:43:00.000000,0.137113,4.3198,43.186279,0.041417,1.704762,1.6,329.406875,3.332764
06/01/2022 04:44:00.000000,0.151073,,,,,,,
06/01/2022 04:45:00.000000,0.169429,5.2902,42.995941,0.03995,1.260465,1.223256,288.128753,3.447357
06/01/2022 04:46:00.000000,0.173152,5.2318,42.922607,0.042375,0.830769,0.830769,234.886497,4.953552
06/01/2022 04:47:00.000000,0.164807,5.0316,42.900635,0.043733,2.2875,2.075,261.449435,6.329285
06/01/2022 04:48:00.000000,0.164389,4.856,42.92453,0.043625,1.653846,1.538462,258.836105,4.797454999999999
06/01/2022 04:49:00.000000,0.155736,,,,,,,
06/01/2022 04:50:00.000000,0.17039,4.7402,42.838837,0.042325,1.065,1.005,256.82615799999996,1.861969
06/01/2022 04:51:00.000000,0.181005,4.6608,42.792969,0.041967,1.335897,1.238462,285.213791,1.855408
06/01/2022 04:52:00.000000,0.183295,4.4106,42.705627,0.04175,1.135714,1.128571,287.625951,4.379364
06/01/2022 04:53:00.000000,0.168704,4.1578,42.701782,0.041933,0.84,0.84,265.765873,3.660522
06/01/2022 04:54:00.000000,0.149291,4.0848,42.813568,0.043,0.8,0.8,273.438174,4.718109
06/01/2022 04:55:00.000000,0.136568,4.1418,42.727875,0.042367,1.057143,1.057143,290.81335,2.2583919999999997
06/01/2022 04:56:00.000000,0.148784,4.1622,42.633942,0.042025,1.953659,1.697561,276.856502,1.937805
06/01/2022 04:57:00.000000,0.141395,4.1794,42.831146,0.04225,1.516667,1.466667,269.112993,3.632751
06/01/2022 04:58:00.000000,0.139856,4.1564,42.762554,0.04185,2.65,2.15,251.34033,5.464561
06/01/2022 04:59:00.000000,0.141415,4.1632,42.691894,0.041467,1.192683,1.104878,241.15883,6.967407
06/01/2022 05:00:00.000000,0.15064,4.0892,42.608124,0.04175,0.9,0.9,224.454665,5.872894
06/01/2022 05:01:00.000000,0.165739,4.08,42.589722,0.04285,0.9,0.9,241.987509,5.653931
06/01/2022 05:02:00.000000,0.161381,4.0078,42.644928,0.0437,1.163415,1.156098,272.853179,5.089203
06/01/2022 05:03:00.000000,0.148384,3.9234,42.638611,0.043417,0.861538,0.861538,290.352298,4.728638
06/01/2022 05:04:00.000000,0.154274,3.8952,42.664978,0.04275,0.8,0.8,251.31035,3.650299
06/01/2022 05:05:00.000000,0.169831,3.8576,42.907501,0.0424,0.884615,0.882051,284.844715,5.61319
06/01/2022 05:06:00.000000,0.166,3.8318,42.825653,0.041825,1.24,1.24,258.613552,4.870544000000001
06/01/2022 05:07:00.000000,0.161683,3.7926,42.810822,0.041883,1.12439,1.129268,250.980703,4.439026
06/01/2022 05:08:00.000000,0.166583,3.7808,42.733368,0.042225,1.942105,1.521053,258.226275,3.013397
06/01/2022 05:09:00.000000,0.152222,,,,,,,
06/01/2022 05:10:00.000000,0.142935,3.9388,42.687775,0.041475,1.484615,1.484615,230.804947,2.7385859999999997
06/01/2022 05:11:00.000000,0.135073,4.0628,42.733643,0.040833,3.58,2.8,226.007517,4.4313959999999994
06/01/2022 05:12:00.000000,0.134689,4.1074,42.687225,0.040725,1.77907,1.623256,237.431899,5.264679
06/01/2022 05:13:00.000000,0.140784,4.1174,42.5672,0.0408,1.246154,1.230769,226.541296,2.221161
06/01/2022 05:14:00.000000,0.157908,4.0636,42.493042,0.04075,1.285714,1.285714,298.374883,1.785828
06/01/2022 05:15:00.000000,0.150517,4.0536,42.466949,0.0401,2.968293,2.495122,310.992631,1.616455
06/01/2022 05:16:00.000000,0.132969,4.3504,42.564178,0.0393,1.676923,1.6,318.19514,2.087799
06/01/2022 05:17:00.000000,0.13471,4.457,42.612793,0.039783,1.486047,1.486047,358.323885,1.897522
06/01/2022 05:18:00.000000,0.143615,4.5704,42.604828,0.0393,1.997561,1.914634,343.698045,1.642242
06/01/2022 05:19:00.000000,0.142965,4.6366,42.676239,0.039367,1.84186,1.748837,280.599594,1.8856199999999999
06/01/2022 05:20:00.000000,0.139066,4.6986,42.641083,0.039325,3.080488,2.695122,327.650127,2.145477
06/01/2022 05:21:00.000000,0.138102,4.7632,42.620483,0.039633,1.444186,1.437209,331.062761,2.425629
06/01/2022 05:22:00.000000,0.155468,4.774,42.538361,0.040525,1.55,1.54,300.052611,2.238251
06/01/2022 05:23:00.000000,0.154519,4.6642,42.618286,0.040967,1.6,1.6,334.659925,2.184235
06/01/2022 05:24:00.000000,0.162978,,,,,,,
06/01/2022 05:25:00.000000,0.163249,5.106,42.419983,0.037917,1.1375,1.145,345.692127,3.993622
06/01/2022 05:26:00.000000,0.159757,9.2538,42.311493,0.037675,1.686047,1.602326,356.12872,3.711029
06/01/2022 05:27:00.000000,0.332206,6.929,42.218658,0.038267,1.292308,1.192308,345.040427,1.7800289999999999
06/01/2022 05:28:00.000000,0.384275,4.4044,42.252991,0.040025,1.45814,1.351163,331.737675,1.9001160000000001
06/01/2022 05:29:00.000000,0.174646,,,,,,,
06/01/2022 05:30:00.000000,0.155687,6.026,42.266174,0.037725,2.433333,2.142857,15.873292,3.084198
06/01/2022 05:31:00.000000,0.144701,6.1364,42.200256,0.037083,1.646667,1.52,343.091307,3.690277
06/01/2022 05:32:00.000000,0.137795,6.3714,42.257385,0.0373,1.75814,1.65814,4.549472,3.540131
06/01/2022 05:33:00.000000,0.163127,6.92,42.262329,0.035367,1.536585,1.529268,344.067007,2.2028499999999998
06/01/2022 05:34:00.000000,0.171208,10.695,42.242828,0.032275,1.32439,1.329268,328.742058,4.561249
06/01/2022 05:35:00.000000,0.187062,13.063667,42.321106,0.0311,1.3,1.3,309.920619,3.550507
06/01/2022 05:36:00.000000,0.201337,12.69,42.305176,0.03166,1.386047,1.386047,335.108615,3.108459
06/01/2022 05:37:00.000000,0.151496,14.689833,42.228546,0.03054,1.484615,1.484615,336.141755,1.63385
06/01/2022 05:38:00.000000,0.135325,14.437,42.183228,0.0301,2.166667,2.0,346.20894,1.616455
06/01/2022 05:39:00.000000,0.134958,14.397833,42.174438,0.03002,2.035714,2.014286,16.314875,1.616455
06/01/2022 05:40:00.000000,0.15498,14.462,42.216461,0.02894,1.829268,1.829268,360.951397,2.499939
06/01/2022 05:41:00.000000,0.174497,14.966667,42.198883,0.02754,2.397561,1.8,360.211426,4.119659
06/01/2022 05:42:00.000000,0.168705,15.50575,42.182404,0.02592,3.268293,2.397561,7.272984,3.87323
06/01/2022 05:43:00.000000,0.168388,15.291167,42.140656,0.02822,2.38,1.905,354.524022,3.982025
06/01/2022 05:44:00.000000,0.180899,15.20275,42.180481,0.02894,,,340.545178,5.347992
06/01/2022 05:45:00.000000,0.153147,15.425333,42.248871,0.02652,3.595,2.7025,5.799345,2.00769
06/01/2022 05:46:00.000000,0.139235,15.915,42.346924,0.02496,1.8,1.646154,24.329067,3.592163
06/01/2022 05:47:00.000000,0.439646,15.971333,42.317535,0.02648,1.6625,1.655,26.705117,5.450531
06/01/2022 05:48:00.000000,2.283022,15.4245,42.228821,0.03034,1.175,1.19,29.513446,5.563293
06/01/2022 05:49:00.000000,3.651954,,,,,,,
06/01/2022 05:50:00.000000,3.864115,12.671,42.190094,0.03422,0.787805,0.802439,29.168632,4.254395000000001
06/01/2022 05:51:00.000000,3.885826,11.672667,42.116486,0.03532,1.286486,1.267568,10.937864,4.30658
06/01/2022 05:52:00.000000,3.897553,10.5,42.053314,0.0357,0.72,0.72,14.025103,5.749603
06/01/2022 05:53:00.000000,3.896752,9.0694,41.963776,0.03574,0.771429,0.685714,14.660102,4.596954
06/01/2022 05:54:00.000000,3.895331,,,,,,,
06/01/2022 05:55:00.000000,3.897078,6.2662,41.983826,0.03468,0.945455,0.945455,7.756767,1.707855
06/01/2022 05:56:00.000000,3.884524,5.6016,41.961029,0.03282,0.64878,0.658537,320.724186,1.616455
06/01/2022 05:57:00.000000,2.998199,11.044,41.923401,0.03158,0.851351,0.843243,29.440859,4.439026
06/01/2022 05:58:00.000000,0.75475,9.2686,41.905548,0.03068,0.648649,0.648649,32.292861,2.194763
06/01/2022 05:59:00.000000,0.03383,8.2134,41.937683,0.03092,1.189474,1.021053,37.186939,4.818359
06/01/2022 06:00:00.000000,0.008007,5.9022,41.96048,0.033,0.611628,0.583721,20.614052,4.778992000000001
06/01/2022 06:01:00.000000,0.005899,5.6932,41.916809,0.03386,1.383721,1.030233,31.610116,5.482727
06/01/2022 06:02:00.000000,0.003956,5.6298,41.849518,0.0337,0.65,0.59,42.042382,4.7548829999999995
06/01/2022 06:03:00.000000,0.001213,5.7246,41.869019,0.0332,0.5,0.5,43.891154,5.246674
06/01/2022 06:04:00.000000,-9999.0,5.9422,41.87973,0.03214,1.097561,0.914634,36.326304,5.122314
06/01/2022 06:05:00.000000,0.004392,6.0804,41.891815,0.03234,0.769767,0.665116,14.65999,4.226318
06/01/2022 06:06:00.000000,0.005618,10.511,41.883301,0.03026,0.613953,0.6,358.469486,3.055054
06/01/2022 06:07:00.000000,0.019063,9.8456,41.901703,0.0291,1.282927,1.112195,360.897676,4.637848
06/01/2022 06:08:00.000000,0.076324,8.9324,41.908295,0.0302,0.985714,0.951429,349.170043,3.848206
06/01/2022 06:09:00.000000,0.102662,,,,,,,
06/01/2022 06:10:00.000000,0.103849,8.317,41.862152,0.02832,1.125,1.122727,356.753264,3.940369
06/01/2022 06:11:00.000000,0.107551,8.7762,41.909393,0.02654,1.7,1.34,26.179293,4.126068
06/01/2022 06:12:00.000000,0.126736,8.8226,41.81601,0.02942,1.111628,0.969767,20.754592,5.958649
06/01/2022 06:13:00.000000,0.11999,8.5954,41.806396,0.03262,0.576923,0.561538,15.785857,6.299072
06/01/2022 06:14:00.000000,0.11281,8.3738,41.704773,0.0328,1.9875,1.69,22.274912,2.8336490000000003
06/01/2022 06:15:00.000000,0.104955,8.0632,41.709717,0.03322,0.565385,0.553846,18.939026,3.354584
06/01/2022 06:16:00.000000,0.09552,7.7654,41.697357,0.03334,0.416667,0.416667,6.411694,3.276764
06/01/2022 06:17:00.000000,0.09683,7.4058,41.611938,0.03358,0.312195,0.312195,349.818967,2.001282
06/01/2022 06:18:00.000000,0.10782,6.6004,41.615234,0.03418,0.472727,0.468182,355.749432,1.617828
06/01/2022 06:19:00.000000,0.108682,,,,,,,
06/01/2022 06:20:00.000000,0.101889,5.754,41.695984,0.0327,0.684615,0.682051,39.463776,2.810303
06/01/2022 06:21:00.000000,0.105033,5.6416,41.7034,0.03328,1.3,0.957143,30.558945,2.037445
06/01/2022 06:22:00.000000,0.105747,5.4284,41.689117,0.03346,0.566667,0.5,34.092273,3.906799
06/01/2022 06:23:00.000000,0.12138,5.3962,41.700639,0.0333,1.656757,1.454054,13.738795,3.908486
06/01/2022 06:24:00.000000,0.116824,5.3296,41.686646,0.03296,0.88,0.85,28.182341,3.485046
06/01/2022 06:25:00.000000,0.145426,5.3888,41.647644,0.03328,0.275,0.275,53.648002,1.991364
