InstrumentName, Northfield HS New (A9C1WMD6),,,,,,,,,,,,,,,,,,,,,,,,,,,,
StartTime, 2022-06-01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EndTime, 2022-06-30 23:59:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,no2Conc,no2Conc__value,no2Conc__weight,pm10ConcMass,pm10ConcMass__value,pm10ConcMass__weight,pm10ConcNum,pm10ConcNum__value,pm10ConcNum__weight,pm1ConcMass,pm1ConcMass__value,pm1ConcMass__weight,pm1ConcNum,pm1ConcNum__value,pm1ConcNum__weight,pm2_5ConcMass,pm2_5ConcMass__calibratedValue,pm2_5ConcMass__value,pm2_5ConcMass__weight,pm2_5ConcMass_p,pm2_5ConcNum,pm2_5ConcNum__value,pm2_5ConcNum__weight,relHumid,relHumid__value,relHumid__weight,temperature,temperature__value,temperature__weight
06/01/2022 00:04:03.000000,22.22,22.22,1.0,7.38,7.38,1.0,5.26,5.26,1.0,2.42,2.42,1.0,4.86,4.86,1.0,6.31,4.9,4.9,1.0,22.68,5.16,5.16,1.0,80.53,80.53,1.0,9.14,9.14,1.0
06/01/2022 00:21:15.000000,17.36,17.36,1.0,4.3,4.3,1.0,3.74,3.74,1.0,1.0,1.0,1.0,3.51,3.51,1.0,4.11,3.96,3.96,1.0,18.514,3.66,3.66,1.0,80.06,80.06,1.0,8.63,8.63,1.0
06/01/2022 00:38:26.000000,27.61,27.61,1.0,11.62,11.62,1.0,8.18,8.18,1.0,4.46,4.46,1.0,7.67,7.67,1.0,9.42,6.73,6.73,1.0,28.899,8.03,8.03,1.0,84.86,84.86,1.0,8.39,8.39,1.0
06/01/2022 00:55:38.000000,15.52,15.52,1.0,2.92,2.92,1.0,2.14,2.14,1.0,0.42,0.42,1.0,2.02,2.02,1.0,2.92,2.89,2.89,1.0,16.39,2.06,2.06,1.0,80.94,80.94,1.0,8.22,8.22,1.0
06/01/2022 01:12:50.000000,25.28,25.28,1.0,7.38,7.38,1.0,4.82,4.82,1.0,1.81,1.81,1.0,4.48,4.48,1.0,5.15,4.54,4.54,1.0,21.045,4.74,4.74,1.0,85.4,85.4,1.0,8.0,8.0,1.0
06/01/2022 01:30:01.000000,20.74,20.74,1.0,5.17,5.17,1.0,4.14,4.14,1.0,1.64,1.64,1.0,3.82,3.82,1.0,4.58,4.1,4.1,1.0,20.001,4.08,4.08,1.0,85.53,85.53,1.0,7.92,7.92,1.0
06/01/2022 01:47:13.000000,23.03,23.03,1.0,5.5,5.5,1.0,4.17,4.17,1.0,1.23,1.23,1.0,3.92,3.92,1.0,3.96,4.14,4.14,1.0,18.758,4.1,4.1,1.0,84.76,84.76,1.0,7.9,7.9,1.0
06/01/2022 02:04:24.000000,24.89,24.89,1.0,7.27,7.27,1.0,4.57,4.57,1.0,1.64,1.64,1.0,4.33,4.33,1.0,5.14,4.41,4.41,1.0,20.932,4.49,4.49,1.0,84.75,84.75,1.0,7.84,7.84,1.0
06/01/2022 02:21:36.000000,24.8,24.8,1.0,8.0,8.0,1.0,5.57,5.57,1.0,2.0,2.0,1.0,5.19,5.19,1.0,6.42,5.03,5.03,1.0,23.392,5.46,5.46,1.0,85.46,85.46,1.0,7.92,7.92,1.0
06/01/2022 02:38:48.000000,22.12,22.12,1.0,7.0,7.0,1.0,5.34,5.34,1.0,2.19,2.19,1.0,5.0,5.0,1.0,6.62,4.92,4.92,1.0,23.672,5.26,5.26,1.0,84.75,84.75,1.0,7.91,7.91,1.0
06/01/2022 02:55:59.000000,19.7,19.7,1.0,4.5,4.5,1.0,3.73,3.73,1.0,1.19,1.19,1.0,3.51,3.51,1.0,3.92,3.86,3.86,1.0,18.669,3.66,3.66,1.0,84.7,84.7,1.0,7.81,7.81,1.0
06/01/2022 03:13:11.000000,22.11,22.11,1.0,3.31,3.31,1.0,2.48,2.48,1.0,0.62,0.62,1.0,2.33,2.33,1.0,3.31,3.08,3.08,1.0,17.396,2.41,2.41,1.0,83.7,83.7,1.0,7.54,7.54,1.0
06/01/2022 03:30:23.000000,21.29,21.29,1.0,3.73,3.73,1.0,2.6,2.6,1.0,0.23,0.23,1.0,2.44,2.44,1.0,2.96,3.19,3.19,1.0,16.706,2.54,2.54,1.0,83.45,83.45,1.0,7.4,7.4,1.0
06/01/2022 03:47:35.000000,19.98,19.98,1.0,3.94,3.94,1.0,3.04,3.04,1.0,0.81,0.81,1.0,2.83,2.83,1.0,3.94,3.51,3.51,1.0,18.477,2.99,2.99,1.0,83.19,83.19,1.0,7.31,7.31,1.0
06/01/2022 04:04:46.000000,20.38,20.38,1.0,7.5,7.5,1.0,5.02,5.02,1.0,1.81,1.81,1.0,4.74,4.74,1.0,5.92,4.76,4.76,1.0,22.351,4.93,4.93,1.0,85.01,85.01,1.0,7.2,7.2,1.0
06/01/2022 04:21:58.000000,19.89,19.89,1.0,4.92,4.92,1.0,3.58,3.58,1.0,0.81,0.81,1.0,3.36,3.36,1.0,4.92,3.83,3.83,1.0,20.4,3.5,3.5,1.0,84.21,84.21,1.0,7.15,7.15,1.0
06/01/2022 04:39:09.000000,16.24,16.24,1.0,2.55,2.55,1.0,2.16,2.16,1.0,0.19,0.19,1.0,2.02,2.02,1.0,2.55,2.97,2.97,1.0,15.867,2.11,2.11,1.0,83.19,83.19,1.0,6.82,6.82,1.0
06/01/2022 04:56:21.000000,18.74,18.74,1.0,1.55,1.55,1.0,1.39,1.39,1.0,0.0,0.0,1.0,1.3,1.3,1.0,1.55,2.44,2.44,1.0,14.131,1.34,1.34,1.0,84.35,84.35,1.0,6.43,6.43,1.0
06/01/2022 05:13:33.000000,13.35,13.35,1.0,1.36,1.36,1.0,0.73,0.73,1.0,0.0,0.0,1.0,0.67,0.67,1.0,1.36,2.0,2.0,1.0,13.841,0.69,0.69,1.0,84.99,84.99,1.0,6.21,6.21,1.0
06/01/2022 05:30:45.000000,20.91,20.91,1.0,2.23,2.23,1.0,1.59,1.59,1.0,0.23,0.23,1.0,1.44,1.44,1.0,1.77,2.5,2.5,1.0,14.804,1.52,1.52,1.0,86.68,86.68,1.0,6.17,6.17,1.0
06/01/2022 05:47:57.000000,16.37,16.37,1.0,1.75,1.75,1.0,0.83,0.83,1.0,0.0,0.0,1.0,0.75,0.75,1.0,1.55,2.09,2.09,1.0,14.157,0.77,0.77,1.0,84.91,84.91,1.0,5.92,5.92,1.0
06/01/2022 06:05:08.000000,17.45,17.45,1.0,2.12,2.12,1.0,0.75,0.75,1.0,0.0,0.0,1.0,0.67,0.67,1.0,1.73,2.04,2.04,1.0,14.455,0.69,0.69,1.0,84.71,84.71,1.0,5.8,5.8,1.0
06/01/2022 06:22:20.000000,20.08,20.08,1.0,1.73,1.73,1.0,0.79,0.79,1.0,0.0,0.0,1.0,0.72,0.72,1.0,1.73,2.06,2.06,1.0,14.509,0.74,0.74,1.0,85.13,85.13,1.0,5.82,5.82,1.0
06/01/2022 06:39:32.000000,18.45,18.45,1.0,1.73,1.73,1.0,1.03,1.03,1.0,0.0,0.0,1.0,0.93,0.93,1.0,1.73,2.24,2.24,1.0,14.442,0.97,0.97,1.0,84.62,84.62,1.0,5.78,5.78,1.0
06/01/2022 06:56:43.000000,18.75,18.75,1.0,1.75,1.75,1.0,0.9,0.9,1.0,0.0,0.0,1.0,0.8,0.8,1.0,1.75,2.16,2.16,1.0,14.49,0.84,0.84,1.0,84.77,84.77,1.0,5.69,5.69,1.0
06/01/2022 07:13:55.000000,18.12,18.12,1.0,1.75,1.75,1.0,0.82,0.82,1.0,0.0,0.0,1.0,0.74,0.74,1.0,1.75,2.12,2.12,1.0,14.468,0.76,0.76,1.0,84.69,84.69,1.0,5.55,5.55,1.0
06/01/2022 07:31:06.000000,15.2,15.2,1.0,1.75,1.75,1.0,0.56,0.56,1.0,0.0,0.0,1.0,0.49,0.49,1.0,1.75,2.04,2.04,1.0,14.197,0.5,0.5,1.0,82.67,82.67,1.0,5.31,5.31,1.0
06/01/2022 07:48:18.000000,16.54,16.54,1.0,2.14,2.14,1.0,0.7,0.7,1.0,0.0,0.0,1.0,0.64,0.64,1.0,1.75,2.16,2.16,1.0,14.143,0.64,0.64,1.0,82.32,82.32,1.0,5.19,5.19,1.0
06/01/2022 08:05:30.000000,17.82,17.82,1.0,1.36,1.36,1.0,0.66,0.66,1.0,0.0,0.0,1.0,0.58,0.58,1.0,1.36,2.12,2.12,1.0,13.51,0.6,0.6,1.0,83.11,83.11,1.0,5.06,5.06,1.0
06/01/2022 08:22:42.000000,18.31,18.31,1.0,1.73,1.73,1.0,0.63,0.63,1.0,0.0,0.0,1.0,0.55,0.55,1.0,1.73,2.09,2.09,1.0,14.204,0.57,0.57,1.0,83.25,83.25,1.0,4.98,4.98,1.0
06/01/2022 08:39:53.000000,18.17,18.17,1.0,1.73,1.73,1.0,0.64,0.64,1.0,0.0,0.0,1.0,0.56,0.56,1.0,1.73,2.07,2.07,1.0,14.301,0.58,0.58,1.0,84.04,84.04,1.0,4.97,4.97,1.0
06/01/2022 08:57:05.000000,20.86,20.86,1.0,1.75,1.75,1.0,0.73,0.73,1.0,0.0,0.0,1.0,0.66,0.66,1.0,1.75,2.11,2.11,1.0,14.431,0.68,0.68,1.0,84.77,84.77,1.0,5.0,5.0,1.0
06/01/2022 09:14:17.000000,18.79,18.79,1.0,1.75,1.75,1.0,0.75,0.75,1.0,0.0,0.0,1.0,0.66,0.66,1.0,1.75,2.13,2.13,1.0,14.425,0.7,0.7,1.0,84.72,84.72,1.0,5.0,5.0,1.0
06/01/2022 09:31:29.000000,20.62,20.62,1.0,1.75,1.75,1.0,1.21,1.21,1.0,0.0,0.0,1.0,1.13,1.13,1.0,1.75,2.31,2.31,1.0,14.849,1.16,1.16,1.0,88.18,88.18,1.0,4.93,4.93,1.0
06/01/2022 09:48:41.000000,17.88,17.88,1.0,2.5,2.5,1.0,1.18,1.18,1.0,0.0,0.0,1.0,1.08,1.08,1.0,2.12,2.33,2.33,1.0,15.388,1.11,1.11,1.0,87.03,87.03,1.0,4.91,4.91,1.0
06/01/2022 10:05:53.000000,15.16,15.16,1.0,2.0,2.0,1.0,1.11,1.11,1.0,0.0,0.0,1.0,1.01,1.01,1.0,1.92,2.34,2.34,1.0,14.85,1.05,1.05,1.0,85.66,85.66,1.0,4.93,4.93,1.0
06/01/2022 10:23:05.000000,18.5,18.5,1.0,2.72,2.72,1.0,1.62,1.62,1.0,0.0,0.0,1.0,1.52,1.52,1.0,1.94,2.64,2.64,1.0,15.007,1.56,1.56,1.0,86.6,86.6,1.0,4.97,4.97,1.0
06/01/2022 10:40:17.000000,18.5,18.5,1.0,4.22,4.22,1.0,2.39,2.39,1.0,0.42,0.42,1.0,2.19,2.19,1.0,3.55,3.09,3.09,1.0,18.184,2.33,2.33,1.0,88.21,88.21,1.0,5.0,5.0,1.0
06/01/2022 10:57:28.000000,18.56,18.56,1.0,4.33,4.33,1.0,3.05,3.05,1.0,0.81,0.81,1.0,2.87,2.87,1.0,4.33,3.51,3.51,1.0,19.636,2.96,2.96,1.0,88.27,88.27,1.0,5.04,5.04,1.0
06/01/2022 11:14:40.000000,15.2,15.2,1.0,2.5,2.5,1.0,1.3,1.3,1.0,0.0,0.0,1.0,1.2,1.2,1.0,1.73,2.43,2.43,1.0,14.605,1.24,1.24,1.0,86.48,86.48,1.0,4.98,4.98,1.0
