InstrumentName, Chatfield Park,
StartTime, 2022-06-01 00:00:00,
EndTime, 2022-06-30 23:59:59,
Date,O3,PM2.5
06/01/2022 00:00:00.000000,39.0,4.1
06/01/2022 01:00:00.000000,42.0,2.7
06/01/2022 02:00:00.000000,40.0,2.2
06/01/2022 04:00:00.000000,41.0,0.8
06/01/2022 05:00:00.000000,41.0,0.7
06/01/2022 06:00:00.000000,39.0,1.0
06/01/2022 07:00:00.000000,39.0,0.5
06/01/2022 09:00:00.000000,37.0,0.5
06/01/2022 10:00:00.000000,34.0,0.4
06/01/2022 11:00:00.000000,35.0,0.4
06/01/2022 12:00:00.000000,31.0,0.3
06/01/2022 13:00:00.000000,32.0,0.2
06/01/2022 14:00:00.000000,28.0,0.6
06/01/2022 15:00:00.000000,28.0,0.6
06/01/2022 16:00:00.000000,29.0,0.7
06/01/2022 17:00:00.000000,31.0,2.4
06/01/2022 18:00:00.000000,30.0,7.0
06/01/2022 19:00:00.000000,31.0,9.0
06/01/2022 20:00:00.000000,36.0,9.1
06/01/2022 21:00:00.000000,40.0,9.3
06/01/2022 22:00:00.000000,39.0,10.4
06/01/2022 23:00:00.000000,35.0,10.4
06/02/2022 00:00:00.000000,36.0,9.2
06/02/2022 01:00:00.000000,35.0,8.7
06/02/2022 02:00:00.000000,34.0,9.3
06/02/2022 04:00:00.000000,28.0,7.8
06/02/2022 05:00:00.000000,26.0,8.6
06/02/2022 06:00:00.000000,25.0,10.4
06/02/2022 07:00:00.000000,22.0,11.1
06/02/2022 09:00:00.000000,15.0,8.7
06/02/2022 10:00:00.000000,15.0,7.7
06/02/2022 11:00:00.000000,12.0,8.7
06/02/2022 12:00:00.000000,10.0,8.0
06/02/2022 13:00:00.000000,13.0,8.0
06/02/2022 14:00:00.000000,20.0,7.7
06/02/2022 15:00:00.000000,27.0,7.0
06/02/2022 16:00:00.000000,33.0,8.2
06/02/2022 17:00:00.000000,44.0,8.0
06/02/2022 18:00:00.000000,49.0,9.1
06/02/2022 19:00:00.000000,56.0,10.7
06/02/2022 20:00:00.000000,65.0,9.9
06/02/2022 21:00:00.000000,71.0,12.1
06/02/2022 22:00:00.000000,71.0,10.8
06/02/2022 23:00:00.000000,68.0,8.4
06/03/2022 00:00:00.000000,65.0,7.2
06/03/2022 01:00:00.000000,59.0,5.8
06/03/2022 02:00:00.000000,59.0,7.4
06/03/2022 04:00:00.000000,49.0,6.1
06/03/2022 05:00:00.000000,41.0,6.4
06/03/2022 07:00:00.000000,31.0,4.6
06/03/2022 09:00:00.000000,31.0,4.5
06/03/2022 10:00:00.000000,25.0,4.8
06/03/2022 11:00:00.000000,22.0,6.6
06/03/2022 12:00:00.000000,20.0,6.6
06/03/2022 13:00:00.000000,25.0,6.2
06/03/2022 14:00:00.000000,32.0,5.6
06/03/2022 15:00:00.000000,35.0,5.7
06/03/2022 16:00:00.000000,48.0,6.3
06/03/2022 17:00:00.000000,54.0,7.1
06/03/2022 18:00:00.000000,56.0,7.7
