InstrumentName, CAMP,,,,,
StartTime, 2022-06-01 00:00:00,,,,,
EndTime, 2022-06-30 23:59:59,,,,,
Date,CO,NO2,O3,PM10,PM2.5,SO2
06/01/2022 00:00:00.000000,0.314,16.0,28.0,7.4,5.9,0.0
06/01/2022 01:00:00.000000,0.267,13.0,33.0,5.1,4.3,0.0
06/01/2022 02:00:00.000000,0.19,8.0,38.0,3.8,3.3,0.0
06/01/2022 04:00:00.000000,0.145,,39.0,2.1,2.0,0.0
06/01/2022 05:00:00.000000,0.164,8.0,36.0,1.5,1.4,0.0
06/01/2022 06:00:00.000000,0.115,5.0,33.0,0.8,0.7,0.0
06/01/2022 07:00:00.000000,0.106,4.0,33.0,0.8,0.7,0.0
06/01/2022 09:00:00.000000,0.114,4.0,32.0,0.6,0.6,0.0
06/01/2022 10:00:00.000000,0.131,3.0,32.0,0.6,0.5,0.0
06/01/2022 11:00:00.000000,0.175,6.0,29.0,1.1,1.0,0.0
06/01/2022 12:00:00.000000,0.319,9.0,26.0,1.7,1.5,0.0
06/01/2022 13:00:00.000000,0.395,14.0,20.0,2.2,1.9,0.0
06/01/2022 14:00:00.000000,0.38,18.0,17.0,3.8,3.2,0.0
06/01/2022 15:00:00.000000,0.368,10.0,25.0,3.9,2.9,0.0
06/01/2022 16:00:00.000000,0.274,11.0,24.0,7.7,3.0,0.0
06/01/2022 17:00:00.000000,0.299,11.0,24.0,8.4,4.3,0.0
06/01/2022 18:00:00.000000,0.287,8.0,29.0,8.5,4.8,0.0
06/01/2022 19:00:00.000000,0.315,10.0,28.0,12.4,6.7,0.0
06/01/2022 20:00:00.000000,0.258,8.0,32.0,14.3,9.0,0.0
06/01/2022 21:00:00.000000,0.291,10.0,33.0,12.8,7.1,0.0
06/01/2022 22:00:00.000000,0.309,10.0,35.0,9.6,5.1,0.0
06/01/2022 23:00:00.000000,0.332,10.0,35.0,7.9,4.7,0.0
06/02/2022 00:00:00.000000,0.298,9.0,33.0,6.6,3.7,0.0
06/02/2022 01:00:00.000000,0.301,10.0,32.0,8.4,5.1,0.0
06/02/2022 02:00:00.000000,0.266,11.0,31.0,9.1,6.8,0.0
06/02/2022 04:00:00.000000,0.263,,31.0,16.3,13.8,0.0
06/02/2022 05:00:00.000000,0.282,10.0,28.0,16.3,14.1,0.0
06/02/2022 06:00:00.000000,0.249,10.0,28.0,16.1,12.7,0.0
06/02/2022 07:00:00.000000,0.265,12.0,24.0,16.6,14.2,0.0
06/02/2022 09:00:00.000000,0.345,19.0,5.0,16.7,15.4,0.0
06/02/2022 10:00:00.000000,0.406,28.0,1.0,21.6,16.6,0.0
06/02/2022 11:00:00.000000,0.456,24.0,1.0,20.3,15.5,0.0
06/02/2022 12:00:00.000000,0.496,15.0,7.0,16.3,12.6,0.0
06/02/2022 13:00:00.000000,0.496,19.0,11.0,25.4,18.1,0.0
06/02/2022 14:00:00.000000,0.512,,12.0,51.6,32.3,1.0
06/02/2022 15:00:00.000000,0.425,18.0,19.0,33.0,21.5,0.0
