InstrumentName, APCD B,,
11/01/2018 04:17:43.770000,14.19,66.0,39.0
11/01/2018 04:19:03.766666,14.55,66.0,39.0
11/01/2018 04:21:43.990000,14.07,67.0,39.0
11/01/2018 04:23:03.946666,14.0,67.0,39.0
11/01/2018 04:25:43.833333,12.29,67.0,39.0
11/01/2018 04:27:03.936666,12.9,67.0,39.0
11/01/2018 04:29:45.056666,11.41,68.0,39.0
11/01/2018 04:31:05.286666,12.32,68.0,39.0
11/01/2018 04:33:44.076666,11.71,68.0,39.0
11/01/2018 04:35:03.873333,12.46,68.0,39.0
11/01/2018 04:37:43.810000,11.25,68.0,39.0
11/01/2018 04:39:03.943333,12.61,68.0,39.0
11/01/2018 04:41:43.833333,10.58,68.0,39.0
11/01/2018 04:43:03.893333,10.88,68.0,39.0
11/01/2018 04:45:43.856666,11.64,68.0,39.0
11/01/2018 04:47:03.833333,10.05,68.0,39.0
11/01/2018 04:49:43.793333,10.57,68.0,39.0
11/01/2018 04:51:04.283333,11.6,68.0,39.0
11/01/2018 04:53:44.846666,11.41,68.0,39.0
11/01/2018 04:55:03.913333,10.57,68.0,39.0
11/01/2018 04:57:43.826666,9.95,68.0,39.0
11/01/2018 04:59:05.346666,9.79,68.0,39.0
11/01/2018 05:01:43.990000,9.68,68.0,39.0
11/01/2018 05:03:04.056666,9.15,68.0,39.0
11/01/2018 05:05:43.806666,10.13,67.0,39.0
11/01/2018 05:07:03.946666,9.45,67.0,39.0
11/01/2018 05:09:43.923333,9.35,67.0,39.0
11/01/2018 05:11:03.793333,8.83,67.0,39.0
11/01/2018 05:13:43.720000,11.33,67.0,39.0
11/01/2018 05:15:03.943333,10.17,67.0,39.0
11/01/2018 05:17:44.280000,10.87,67.0,39.0
11/01/2018 05:19:03.973333,11.0,67.0,39.0
11/01/2018 05:21:43.853333,10.63,67.0,39.0
11/01/2018 05:23:05.083333,10.45,67.0,39.0
11/01/2018 05:25:43.816666,9.42,67.0,39.0
11/01/2018 05:27:05.226666,10.26,67.0,39.0
11/01/2018 05:29:44.080000,10.76,67.0,39.0
11/01/2018 05:31:04.143333,9.0,67.0,39.0
11/01/2018 05:33:44.000000,8.88,67.0,39.0
11/01/2018 05:35:03.730000,9.48,67.0,39.0
11/01/2018 05:37:43.776666,9.95,67.0,39.0
11/01/2018 05:39:04.186666,9.31,67.0,39.0
11/01/2018 05:41:43.796666,10.0,67.0,39.0
11/01/2018 05:43:03.936666,8.12,66.0,39.0
11/01/2018 05:45:43.753333,8.13,66.0,39.0
11/01/2018 05:47:03.886666,8.16,66.0,39.0
11/01/2018 05:49:44.740000,8.32,66.0,39.0
11/01/2018 05:51:04.376666,7.45,66.0,39.0
11/01/2018 05:53:43.950000,8.67,67.0,39.0
11/01/2018 05:55:03.886666,7.93,67.0,39.0
11/01/2018 05:57:44.290000,9.85,67.0,38.0
11/01/2018 05:59:04.280000,9.97,67.0,38.0
11/01/2018 06:01:43.876666,10.47,67.0,38.0
11/01/2018 06:03:03.956666,10.41,67.0,39.0
11/01/2018 06:05:44.480000,7.95,67.0,40.0
11/01/2018 06:07:03.956666,7.62,66.0,40.0
11/01/2018 06:09:44.110000,9.37,65.0,40.0
11/01/2018 06:11:03.993333,8.83,65.0,41.0
11/01/2018 06:13:44.446666,12.86,64.0,41.0
11/01/2018 06:15:03.926666,11.44,64.0,41.0
11/01/2018 06:17:44.483333,11.22,64.0,40.0
11/01/2018 06:19:04.140000,11.6,64.0,41.0
11/01/2018 06:21:43.886666,12.48,63.0,41.0
11/01/2018 06:23:03.843333,10.98,63.0,40.0
11/01/2018 06:25:44.110000,11.32,64.0,39.0
11/01/2018 06:27:04.706666,11.65,65.0,40.0
11/01/2018 06:29:45.756666,11.2,64.0,40.0
11/01/2018 06:31:04.330000,10.43,64.0,40.0
11/01/2018 06:33:43.986666,12.54,64.0,40.0
11/01/2018 06:35:04.486666,11.45,63.0,41.0
11/01/2018 06:37:44.240000,9.95,63.0,41.0
11/01/2018 06:39:03.990000,12.8,63.0,41.0
11/01/2018 06:41:44.850000,11.65,63.0,41.0
11/01/2018 06:43:09.070000,11.98,63.0,41.0
11/01/2018 06:45:44.120000,10.39,62.0,41.0
11/01/2018 06:47:03.946666,9.14,62.0,41.0
11/01/2018 06:49:43.923333,8.41,62.0,41.0
11/01/2018 06:51:05.123333,8.24,61.0,41.0
11/01/2018 06:53:44.893333,9.43,61.0,41.0
11/01/2018 06:55:05.246666,7.94,61.0,42.0
11/01/2018 06:57:43.930000,9.0,61.0,42.0
11/01/2018 06:59:03.963333,7.88,60.0,42.0
11/01/2018 07:01:44.913333,8.07,60.0,42.0
11/01/2018 07:03:03.923333,8.74,60.0,42.0
11/01/2018 07:05:44.356666,9.23,60.0,42.0
11/01/2018 07:07:05.676666,8.97,60.0,42.0
11/01/2018 07:09:44.126666,9.18,60.0,43.0
11/01/2018 07:11:04.536666,8.9,60.0,43.0
11/01/2018 07:13:43.926666,9.37,59.0,43.0
11/01/2018 07:15:03.956666,8.9,59.0,43.0
11/01/2018 07:17:43.983333,8.81,59.0,43.0
11/01/2018 07:19:04.046666,8.49,59.0,43.0
11/01/2018 07:21:47.253333,7.31,58.0,43.0
11/01/2018 07:23:10.166666,7.64,58.0,43.0
11/01/2018 07:25:46.356666,8.19,58.0,43.0
11/01/2018 07:27:04.050000,8.23,58.0,43.0
11/01/2018 07:29:43.933333,6.6,57.0,43.0
11/01/2018 07:31:04.186666,6.61,57.0,43.0
11/01/2018 07:33:43.986666,7.16,57.0,43.0
11/01/2018 07:35:04.303333,7.95,57.0,43.0
11/01/2018 07:37:44.006666,6.12,56.0,43.0
11/01/2018 07:39:04.043333,7.87,56.0,44.0
11/01/2018 07:41:44.053333,5.57,55.0,44.0
11/01/2018 07:43:03.910000,6.69,55.0,44.0
11/01/2018 07:45:46.873333,5.31,55.0,44.0
11/01/2018 07:47:04.133333,5.86,54.0,44.0
11/01/2018 07:49:44.086666,5.0,55.0,44.0
11/01/2018 07:51:03.973333,6.8,55.0,44.0
11/01/2018 07:53:44.183333,7.23,54.0,44.0
11/01/2018 07:55:04.136666,6.93,54.0,44.0
11/01/2018 07:57:44.116666,6.53,53.0,44.0
11/01/2018 07:59:04.136666,6.12,53.0,43.0
11/01/2018 08:01:44.016666,7.45,53.0,43.0
11/01/2018 08:03:04.276666,5.95,53.0,43.0
11/01/2018 08:05:43.970000,7.27,53.0,44.0
11/01/2018 08:07:03.973333,7.45,53.0,44.0
11/01/2018 08:09:44.023333,5.14,53.0,44.0
11/01/2018 08:11:04.616666,6.57,53.0,44.0
11/01/2018 08:13:43.943333,6.22,52.0,44.0
11/01/2018 08:15:04.283333,4.95,52.0,44.0
11/01/2018 08:17:43.913333,5.63,52.0,44.0
11/01/2018 08:19:04.040000,5.1,52.0,44.0
11/01/2018 08:21:43.993333,4.82,52.0,44.0
11/01/2018 08:23:04.023333,4.47,52.0,44.0
11/01/2018 08:25:44.033333,4.56,52.0,45.0
11/01/2018 08:27:04.016666,4.83,51.0,45.0
11/01/2018 08:29:44.153333,4.12,51.0,44.0
11/01/2018 08:31:04.046666,5.44,51.0,44.0
11/01/2018 08:33:43.970000,4.54,51.0,44.0
11/01/2018 08:35:04.333333,4.0,51.0,45.0
11/01/2018 08:37:44.066666,3.74,50.0,45.0
11/01/2018 08:39:04.183333,3.77,49.0,45.0
11/01/2018 08:41:44.253333,2.65,47.0,45.0
11/01/2018 08:43:03.980000,2.37,47.0,45.0
11/01/2018 08:45:44.343333,1.85,46.0,45.0
11/01/2018 08:47:04.076666,2.0,45.0,45.0
11/01/2018 08:49:43.973333,1.71,44.0,45.0
11/01/2018 08:51:04.126666,1.8,44.0,44.0
11/01/2018 08:53:44.006666,1.78,45.0,45.0
11/01/2018 08:55:04.170000,1.15,45.0,45.0
11/01/2018 08:57:44.016666,1.38,45.0,45.0
11/01/2018 09:01:44.176666,3.35,46.0,45.0
11/01/2018 09:03:04.040000,2.66,47.0,44.0
11/01/2018 09:05:43.980000,4.62,49.0,43.0
11/01/2018 09:07:04.156666,3.87,50.0,44.0
11/01/2018 09:09:44.010000,5.69,51.0,44.0
11/01/2018 09:11:04.320000,6.62,50.0,44.0
11/01/2018 09:13:44.053333,6.37,51.0,43.0
11/01/2018 09:15:04.016666,6.47,52.0,43.0
11/01/2018 09:17:44.056666,7.4,53.0,43.0
11/01/2018 09:19:04.030000,6.39,53.0,43.0
11/01/2018 09:21:43.976666,7.4,53.0,43.0
11/01/2018 09:23:04.053333,7.76,53.0,43.0
11/01/2018 09:25:44.096666,6.57,53.0,43.0
11/01/2018 09:27:03.970000,5.9,53.0,43.0
11/01/2018 09:29:44.200000,6.57,53.0,43.0
11/01/2018 09:31:04.483333,5.38,54.0,43.0
11/01/2018 09:33:43.976666,5.58,54.0,43.0
11/01/2018 09:35:04.026666,6.45,54.0,43.0
11/01/2018 09:37:43.983333,6.86,54.0,43.0
11/01/2018 09:39:04.060000,6.14,54.0,43.0
11/01/2018 09:41:44.120000,5.61,54.0,44.0
11/01/2018 09:43:04.406666,6.22,53.0,44.0
11/01/2018 09:45:44.050000,5.54,53.0,43.0
11/01/2018 09:47:04.016666,6.12,53.0,43.0
11/01/2018 09:49:44.070000,5.51,54.0,43.0
11/01/2018 09:51:04.043333,6.12,54.0,43.0
11/01/2018 09:55:04.073333,5.38,54.0,42.0
11/01/2018 09:57:44.013333,5.1,54.0,42.0
11/01/2018 09:59:04.090000,5.21,54.0,43.0
11/01/2018 10:01:44.266666,4.85,54.0,43.0
11/01/2018 10:03:04.126666,5.57,54.0,43.0
11/01/2018 10:05:44.163333,4.78,54.0,42.0
11/01/2018 10:07:04.073333,4.73,55.0,42.0
11/01/2018 10:09:44.173333,5.22,55.0,43.0
11/01/2018 10:11:04.073333,4.83,55.0,42.0
11/01/2018 10:13:44.740000,3.86,55.0,43.0
11/01/2018 10:15:04.340000,4.28,54.0,43.0
11/01/2018 10:17:44.123333,1.76,52.0,43.0
11/01/2018 10:19:04.016666,1.02,50.0,44.0
11/01/2018 10:21:44.990000,1.02,46.0,44.0
11/01/2018 10:23:04.046666,0.08,45.0,44.0
11/01/2018 10:25:44.186666,0.08,43.0,45.0
11/01/2018 10:27:04.086666,0.08,42.0,45.0
11/01/2018 10:29:44.136666,0.08,40.0,46.0
11/01/2018 10:31:04.106666,0.08,40.0,46.0
11/01/2018 10:33:44.156666,0.08,39.0,46.0
11/01/2018 10:35:04.133333,0.08,38.0,46.0
11/01/2018 10:37:44.160000,0.08,37.0,46.0
11/01/2018 10:39:04.056666,0.08,37.0,46.0
11/01/2018 10:41:44.113333,0.08,36.0,47.0
11/01/2018 10:43:04.080000,0.08,36.0,47.0
11/01/2018 10:45:44.123333,0.08,35.0,47.0
11/01/2018 10:47:04.246666,0.08,35.0,47.0
11/01/2018 10:49:44.046666,0.08,35.0,47.0
11/01/2018 10:51:04.326666,0.08,35.0,47.0
11/01/2018 10:53:44.300000,0.25,35.0,47.0
11/01/2018 10:55:04.063333,0.25,35.0,47.0
11/01/2018 10:57:44.210000,3.2,41.0,45.0
11/01/2018 10:59:04.286666,3.66,43.0,45.0
11/01/2018 11:01:44.250000,3.8,45.0,45.0
11/01/2018 11:03:04.120000,3.27,46.0,45.0
11/01/2018 11:05:44.270000,4.0,47.0,45.0
11/01/2018 11:07:04.143333,3.76,47.0,44.0
11/01/2018 11:09:44.116666,4.14,48.0,45.0
11/01/2018 11:11:04.133333,3.39,48.0,45.0
11/01/2018 11:13:44.283333,3.4,49.0,44.0
11/01/2018 11:15:04.566666,3.21,49.0,44.0
11/01/2018 11:17:44.150000,3.17,50.0,44.0
11/01/2018 11:19:04.186666,3.02,50.0,44.0
11/01/2018 11:21:44.066666,3.02,50.0,44.0
11/01/2018 11:23:04.050000,3.05,50.0,43.0
11/01/2018 11:25:44.196666,2.85,50.0,43.0
11/01/2018 11:27:04.086666,3.54,51.0,43.0
11/01/2018 11:29:44.290000,3.02,52.0,42.0
11/01/2018 11:31:04.110000,3.43,52.0,42.0
11/01/2018 11:33:44.050000,3.57,53.0,41.0
11/01/2018 11:35:04.120000,3.24,54.0,41.0
11/01/2018 11:37:44.073333,3.4,55.0,41.0
11/01/2018 11:39:04.250000,3.24,55.0,41.0
11/01/2018 11:41:44.100000,3.98,55.0,41.0
11/01/2018 11:43:04.080000,3.26,55.0,41.0
11/01/2018 11:45:44.233333,3.2,55.0,42.0
11/01/2018 11:47:04.253333,3.76,55.0,43.0
11/01/2018 11:49:44.053333,3.37,54.0,42.0
11/01/2018 11:51:04.470000,3.31,54.0,42.0
11/01/2018 11:53:44.083333,3.56,54.0,42.0
11/01/2018 11:55:04.066666,3.38,54.0,42.0
11/01/2018 11:57:44.106666,3.29,54.0,42.0
11/01/2018 11:59:04.286666,2.71,54.0,43.0
11/01/2018 12:01:44.186666,3.45,54.0,42.0
11/01/2018 12:03:04.096666,3.37,54.0,42.0
11/01/2018 12:05:44.076666,3.07,54.0,41.0
11/01/2018 12:07:04.150000,3.34,55.0,41.0
11/01/2018 12:09:44.073333,3.29,56.0,41.0
11/01/2018 12:11:04.753333,3.45,56.0,41.0
11/01/2018 12:13:44.090000,3.31,56.0,41.0
11/01/2018 12:15:05.236666,2.95,56.0,41.0
11/01/2018 12:17:44.706666,3.28,57.0,40.0
11/01/2018 12:19:04.240000,3.79,57.0,40.0
11/01/2018 12:21:44.673333,3.47,57.0,41.0
11/01/2018 12:23:04.786666,3.45,57.0,40.0
11/01/2018 12:25:44.103333,3.19,57.0,40.0
11/01/2018 12:27:04.050000,3.85,58.0,40.0
11/01/2018 12:29:44.366666,3.37,58.0,40.0
11/01/2018 12:31:04.353333,4.26,58.0,40.0
11/01/2018 12:33:55.103333,4.02,58.0,40.0
11/01/2018 12:35:04.470000,4.45,58.0,39.0
11/01/2018 12:37:44.060000,4.48,59.0,40.0
11/01/2018 12:39:04.713333,4.93,59.0,40.0
11/01/2018 12:41:44.083333,4.79,58.0,40.0
11/01/2018 12:43:04.163333,4.45,58.0,39.0
11/01/2018 12:45:56.076666,4.34,59.0,39.0
11/01/2018 12:47:04.266666,3.45,59.0,39.0
11/01/2018 12:49:46.293333,5.0,59.0,39.0
11/01/2018 12:51:04.103333,4.1,59.0,39.0
11/01/2018 12:53:44.883333,4.68,59.0,39.0
11/01/2018 12:55:04.213333,4.27,59.0,39.0
11/01/2018 12:57:44.116666,3.34,59.0,39.0
11/01/2018 12:59:04.183333,3.97,59.0,39.0
11/01/2018 13:01:44.430000,4.3,60.0,39.0
11/01/2018 13:03:04.103333,4.54,60.0,38.0
11/01/2018 13:05:51.126666,4.32,60.0,38.0
11/01/2018 13:07:06.266666,5.06,60.0,38.0
11/01/2018 13:09:44.076666,5.05,61.0,38.0
11/01/2018 13:11:05.006666,5.1,61.0,38.0
11/01/2018 13:13:44.300000,4.37,61.0,38.0
11/01/2018 13:15:06.086666,5.61,61.0,38.0
11/01/2018 13:17:44.136666,6.05,61.0,38.0
11/01/2018 13:19:04.096666,6.49,61.0,38.0
11/01/2018 13:21:44.093333,5.41,61.0,38.0
11/01/2018 13:23:04.293333,6.41,61.0,38.0
11/01/2018 13:25:44.860000,6.8,61.0,38.0
11/01/2018 13:27:05.226666,6.68,61.0,38.0
11/01/2018 13:29:44.230000,6.79,61.0,38.0
11/01/2018 13:31:05.036666,7.17,61.0,38.0
11/01/2018 13:33:44.743333,7.18,61.0,38.0
11/01/2018 13:35:04.113333,6.34,61.0,38.0
11/01/2018 13:37:44.283333,6.3,61.0,38.0
11/01/2018 13:39:04.133333,5.54,60.0,38.0
11/01/2018 13:41:44.430000,5.5,60.0,38.0
11/01/2018 13:43:04.056666,5.1,60.0,38.0
11/01/2018 13:45:44.483333,5.95,60.0,38.0
11/01/2018 13:47:05.696666,5.14,60.0,38.0
11/01/2018 13:49:46.156666,4.68,60.0,38.0
11/01/2018 13:51:04.636666,3.79,60.0,37.0
11/01/2018 13:53:44.110000,3.45,60.0,37.0
11/01/2018 13:55:04.166666,3.41,60.0,38.0
11/01/2018 13:57:44.183333,3.2,60.0,38.0
11/01/2018 13:59:04.326666,3.5,60.0,38.0
11/01/2018 14:01:46.956666,3.79,59.0,38.0
11/01/2018 14:03:04.123333,3.12,59.0,38.0
11/01/2018 14:05:44.166666,3.64,59.0,38.0
11/01/2018 14:07:06.506666,3.19,59.0,38.0
11/01/2018 14:09:44.226666,3.89,59.0,37.0
11/01/2018 14:11:04.356666,5.74,59.0,38.0
11/01/2018 14:13:46.350000,4.69,59.0,38.0
11/01/2018 14:15:04.080000,3.33,59.0,38.0
11/01/2018 14:17:44.726666,2.79,58.0,38.0
11/01/2018 14:19:04.163333,3.63,58.0,39.0
11/01/2018 14:21:44.166666,3.1,58.0,39.0
11/01/2018 14:23:06.583333,3.73,58.0,39.0
11/01/2018 14:25:44.576666,3.08,57.0,40.0
11/01/2018 14:27:06.270000,3.5,57.0,40.0
11/01/2018 14:29:46.050000,3.58,57.0,40.0
11/01/2018 14:31:04.300000,3.11,56.0,41.0
11/01/2018 14:33:45.063333,3.0,55.0,40.0
11/01/2018 14:35:12.476666,2.53,55.0,40.0
11/01/2018 14:37:45.336666,2.97,55.0,41.0
11/01/2018 14:39:05.483333,3.28,55.0,41.0
11/01/2018 14:41:46.563333,3.03,54.0,41.0
11/01/2018 14:43:05.533333,3.36,54.0,41.0
11/01/2018 14:45:44.143333,3.4,54.0,41.0
11/01/2018 14:47:06.990000,3.27,54.0,41.0
11/01/2018 14:49:45.783333,3.85,53.0,42.0
11/01/2018 14:51:08.743333,4.0,53.0,42.0
11/01/2018 14:53:09.783333,3.74,52.0,43.0
11/01/2018 14:55:44.110000,3.43,52.0,42.0
11/01/2018 14:57:04.040000,4.16,52.0,42.0
11/01/2018 14:59:44.490000,4.12,51.0,44.0
11/01/2018 15:01:06.586666,4.62,50.0,43.0
11/01/2018 15:03:46.773333,5.08,50.0,43.0
11/01/2018 15:05:06.146666,4.47,50.0,44.0
11/01/2018 15:07:48.016666,5.03,49.0,44.0
11/01/2018 15:09:04.030000,4.97,49.0,44.0
11/01/2018 15:11:45.113333,6.0,48.0,45.0
11/01/2018 15:13:04.370000,5.07,48.0,46.0
11/01/2018 15:15:44.196666,5.03,47.0,46.0
11/01/2018 15:17:04.093333,5.73,46.0,45.0
11/01/2018 15:19:44.246666,6.78,46.0,47.0
11/01/2018 15:21:04.120000,6.24,45.0,46.0
11/01/2018 15:23:44.300000,5.76,45.0,46.0
11/01/2018 15:25:04.296666,6.45,44.0,46.0
11/01/2018 15:27:44.536666,7.06,44.0,46.0
11/01/2018 15:29:04.856666,6.05,44.0,46.0
11/01/2018 15:31:44.136666,8.38,44.0,47.0
11/01/2018 15:33:04.103333,8.95,44.0,47.0
11/01/2018 15:35:44.150000,8.48,44.0,47.0
11/01/2018 15:37:12.483333,7.78,44.0,47.0
11/01/2018 15:39:44.520000,7.0,44.0,48.0
11/01/2018 15:41:04.200000,7.17,43.0,48.0
11/01/2018 15:43:44.253333,7.71,42.0,48.0
11/01/2018 15:45:05.623333,8.14,42.0,48.0
11/01/2018 15:47:44.430000,8.69,42.0,49.0
11/01/2018 15:49:04.230000,6.95,42.0,49.0
11/01/2018 15:51:44.196666,6.88,41.0,49.0
11/01/2018 15:53:04.543333,6.74,41.0,49.0
11/01/2018 15:55:44.110000,7.2,41.0,48.0
11/01/2018 15:57:04.066666,7.45,41.0,48.0
11/01/2018 15:59:44.176666,8.31,41.0,48.0
11/01/2018 16:03:44.246666,6.49,41.0,48.0
11/01/2018 16:05:04.180000,7.07,41.0,48.0
11/01/2018 16:07:44.536666,7.13,41.0,48.0
11/01/2018 16:09:04.150000,6.0,41.0,49.0
11/01/2018 16:11:44.450000,6.41,41.0,49.0
11/01/2018 16:13:04.336666,7.18,40.0,49.0
11/01/2018 16:15:44.190000,5.14,39.0,50.0
11/01/2018 16:17:04.073333,4.43,38.0,50.0
11/01/2018 16:19:44.156666,3.92,38.0,50.0
11/01/2018 16:21:04.250000,3.9,37.0,50.0
11/01/2018 16:23:44.236666,4.26,37.0,52.0
11/01/2018 16:25:04.296666,3.24,36.0,52.0
11/01/2018 16:27:55.483333,3.5,35.0,53.0
11/01/2018 16:29:07.500000,3.0,34.0,54.0
11/01/2018 16:31:45.826666,2.65,34.0,55.0
11/01/2018 16:33:04.923333,2.87,33.0,56.0
11/01/2018 16:35:44.066666,0.62,30.0,55.0
11/01/2018 16:37:04.636666,1.55,30.0,56.0
