InstrumentName, Wash Park West B,,
11/01/2018 04:17:41.926666,13.49,49.0,45.0
11/01/2018 04:19:01.923333,13.59,49.0,45.0
11/01/2018 04:21:41.923333,13.5,50.0,45.0
11/01/2018 04:23:01.920000,13.19,50.0,44.0
11/01/2018 04:25:41.916666,13.28,50.0,44.0
11/01/2018 04:27:01.926666,12.12,50.0,44.0
11/01/2018 04:29:42.000000,12.07,50.0,44.0
11/01/2018 04:31:01.940000,12.95,50.0,44.0
11/01/2018 04:33:42.056666,12.79,50.0,44.0
11/01/2018 04:35:01.926666,12.38,50.0,44.0
11/01/2018 04:37:41.933333,12.79,50.0,44.0
11/01/2018 04:39:01.943333,13.0,50.0,44.0
11/01/2018 04:41:41.966666,13.02,50.0,44.0
11/01/2018 04:43:02.080000,13.05,50.0,44.0
11/01/2018 04:45:42.283333,12.95,50.0,44.0
11/01/2018 04:47:01.983333,12.84,50.0,44.0
11/01/2018 04:49:41.950000,13.53,50.0,44.0
11/01/2018 04:51:01.970000,13.88,50.0,44.0
11/01/2018 04:53:41.946666,12.82,51.0,44.0
11/01/2018 04:55:01.976666,12.95,51.0,44.0
11/01/2018 04:57:41.950000,13.48,51.0,44.0
11/01/2018 04:59:01.956666,14.32,51.0,44.0
11/01/2018 05:01:41.973333,13.93,51.0,43.0
11/01/2018 05:03:01.946666,13.0,51.0,44.0
11/01/2018 05:05:41.973333,13.98,51.0,44.0
11/01/2018 05:07:01.963333,13.64,51.0,43.0
11/01/2018 05:09:41.973333,13.77,51.0,43.0
11/01/2018 05:11:01.956666,13.84,51.0,44.0
11/01/2018 05:13:41.980000,13.42,51.0,43.0
11/01/2018 05:15:01.996666,13.26,51.0,43.0
11/01/2018 05:17:41.966666,14.12,51.0,44.0
11/01/2018 05:19:01.970000,13.82,51.0,43.0
11/01/2018 05:21:41.976666,13.43,52.0,43.0
11/01/2018 05:23:02.333333,14.31,51.0,44.0
11/01/2018 05:25:41.970000,14.77,52.0,43.0
11/01/2018 05:27:01.966666,14.77,51.0,44.0
11/01/2018 05:29:41.996666,14.76,51.0,43.0
11/01/2018 05:31:02.733333,14.77,51.0,43.0
11/01/2018 05:33:42.036666,14.05,52.0,43.0
11/01/2018 05:35:01.976666,14.45,52.0,43.0
11/01/2018 05:37:41.996666,14.98,52.0,43.0
11/01/2018 05:39:01.973333,15.48,52.0,43.0
11/01/2018 05:41:41.996666,16.65,52.0,43.0
11/01/2018 05:43:02.236666,17.88,52.0,43.0
11/01/2018 05:45:41.986666,15.12,52.0,43.0
11/01/2018 05:47:02.176666,16.6,52.0,43.0
11/01/2018 05:49:41.980000,16.16,52.0,43.0
11/01/2018 05:51:02.083333,15.79,52.0,43.0
11/01/2018 05:53:42.023333,14.18,52.0,43.0
11/01/2018 05:55:02.013333,14.16,52.0,43.0
11/01/2018 05:57:42.013333,15.02,52.0,43.0
11/01/2018 05:59:01.996666,13.86,52.0,43.0
11/01/2018 06:01:42.006666,13.3,52.0,43.0
11/01/2018 06:03:02.073333,13.93,52.0,43.0
11/01/2018 06:05:41.996666,12.95,52.0,43.0
11/01/2018 06:07:02.086666,13.98,52.0,43.0
11/01/2018 06:09:42.020000,13.58,52.0,43.0
11/01/2018 06:11:02.000000,13.38,52.0,43.0
11/01/2018 06:13:42.196666,12.91,52.0,43.0
11/01/2018 06:15:02.096666,13.36,52.0,43.0
11/01/2018 06:17:42.006666,12.26,52.0,43.0
11/01/2018 06:19:02.083333,12.28,52.0,43.0
11/01/2018 06:21:42.013333,11.79,52.0,43.0
11/01/2018 06:23:02.136666,11.79,52.0,43.0
11/01/2018 06:25:42.010000,11.24,52.0,43.0
11/01/2018 06:27:02.016666,11.57,52.0,43.0
11/01/2018 06:29:42.003333,11.88,52.0,43.0
11/01/2018 06:31:02.046666,12.33,52.0,43.0
11/01/2018 06:33:42.076666,12.52,52.0,43.0
11/01/2018 06:35:02.030000,12.19,51.0,43.0
11/01/2018 06:37:42.026666,11.4,51.0,43.0
11/01/2018 06:39:02.030000,10.95,52.0,43.0
11/01/2018 06:41:42.086666,11.5,51.0,43.0
11/01/2018 06:43:02.333333,10.74,52.0,43.0
11/01/2018 06:45:42.073333,10.23,51.0,43.0
11/01/2018 06:47:02.033333,10.4,52.0,43.0
11/01/2018 06:49:42.026666,9.9,52.0,43.0
11/01/2018 06:51:02.133333,10.45,52.0,43.0
11/01/2018 06:53:42.026666,10.84,52.0,43.0
11/01/2018 06:55:02.066666,10.86,52.0,43.0
11/01/2018 06:57:42.036666,10.21,52.0,43.0
11/01/2018 06:59:02.050000,10.59,52.0,43.0
11/01/2018 07:01:42.046666,10.32,52.0,43.0
11/01/2018 07:03:02.036666,10.24,52.0,43.0
11/01/2018 07:05:42.076666,9.81,51.0,44.0
11/01/2018 07:07:02.056666,10.74,51.0,44.0
11/01/2018 07:09:42.046666,10.93,52.0,44.0
11/01/2018 07:11:02.136666,10.56,52.0,44.0
11/01/2018 07:13:42.056666,9.41,53.0,44.0
11/01/2018 07:15:02.146666,10.0,52.0,44.0
11/01/2018 07:17:42.060000,9.28,52.0,44.0
11/01/2018 07:19:02.130000,10.93,52.0,44.0
11/01/2018 07:21:42.116666,10.14,52.0,44.0
11/01/2018 07:23:02.066666,10.19,51.0,44.0
11/01/2018 07:25:42.066666,9.77,51.0,44.0
11/01/2018 07:27:02.103333,8.81,51.0,45.0
11/01/2018 07:29:42.096666,8.88,51.0,45.0
11/01/2018 07:31:02.080000,8.43,51.0,45.0
11/01/2018 07:33:42.060000,7.63,51.0,45.0
11/01/2018 07:35:02.086666,8.19,51.0,45.0
11/01/2018 07:37:42.060000,8.55,50.0,45.0
11/01/2018 07:39:02.060000,7.62,50.0,45.0
11/01/2018 07:41:42.073333,7.44,50.0,45.0
11/01/2018 07:43:02.066666,7.65,50.0,45.0
11/01/2018 07:45:42.100000,7.38,50.0,45.0
11/01/2018 07:47:02.063333,7.88,49.0,45.0
11/01/2018 07:49:42.073333,7.24,50.0,45.0
11/01/2018 07:51:02.190000,7.74,50.0,45.0
11/01/2018 07:53:42.086666,7.0,49.0,45.0
11/01/2018 07:55:02.096666,7.4,49.0,45.0
11/01/2018 07:57:42.076666,7.51,49.0,46.0
11/01/2018 07:59:02.093333,7.28,49.0,46.0
11/01/2018 08:01:42.100000,7.7,49.0,46.0
11/01/2018 08:03:02.090000,6.6,49.0,46.0
11/01/2018 08:05:42.633333,7.14,49.0,46.0
11/01/2018 08:07:02.333333,6.45,49.0,46.0
11/01/2018 08:09:42.096666,5.93,48.0,46.0
11/01/2018 08:11:02.140000,5.83,48.0,46.0
11/01/2018 08:13:42.103333,5.42,49.0,46.0
11/01/2018 08:15:02.096666,5.37,49.0,46.0
11/01/2018 08:17:42.103333,5.79,49.0,46.0
11/01/2018 08:19:02.233333,6.36,49.0,46.0
11/01/2018 08:21:42.116666,5.72,49.0,46.0
11/01/2018 08:23:02.103333,6.0,49.0,46.0
11/01/2018 08:25:42.100000,6.45,48.0,46.0
11/01/2018 08:27:02.100000,6.12,48.0,46.0
11/01/2018 08:29:42.173333,7.05,48.0,46.0
11/01/2018 08:31:02.483333,5.69,48.0,46.0
11/01/2018 08:33:42.150000,5.07,48.0,46.0
11/01/2018 08:35:02.286666,5.42,48.0,46.0
11/01/2018 08:37:42.236666,4.93,48.0,46.0
11/01/2018 08:39:02.140000,5.33,48.0,46.0
11/01/2018 08:41:42.116666,4.93,48.0,46.0
11/01/2018 08:43:02.120000,5.51,48.0,46.0
11/01/2018 08:45:42.120000,5.43,48.0,46.0
11/01/2018 08:47:02.123333,5.0,47.0,46.0
11/01/2018 08:49:42.243333,6.14,48.0,46.0
11/01/2018 08:51:02.170000,5.9,48.0,46.0
11/01/2018 08:53:42.143333,6.05,47.0,46.0
11/01/2018 08:55:02.130000,5.75,48.0,46.0
11/01/2018 08:57:42.140000,5.67,48.0,46.0
11/01/2018 09:01:42.150000,5.98,48.0,46.0
11/01/2018 09:03:02.150000,6.05,48.0,46.0
11/01/2018 09:05:42.133333,5.47,48.0,46.0
11/01/2018 09:07:02.146666,5.67,48.0,46.0
11/01/2018 09:09:42.150000,6.49,48.0,46.0
11/01/2018 09:11:02.190000,6.88,48.0,46.0
11/01/2018 09:13:42.150000,5.86,48.0,46.0
11/01/2018 09:15:02.526666,5.23,48.0,46.0
11/01/2018 09:17:42.163333,5.6,48.0,46.0
11/01/2018 09:19:02.146666,5.05,48.0,46.0
11/01/2018 09:21:42.163333,4.38,48.0,46.0
11/01/2018 09:23:02.326666,5.26,48.0,46.0
11/01/2018 09:25:42.143333,4.8,47.0,46.0
11/01/2018 09:27:02.200000,4.71,47.0,46.0
11/01/2018 09:29:42.150000,4.76,47.0,46.0
11/01/2018 09:31:02.153333,4.67,47.0,46.0
11/01/2018 09:33:42.150000,5.05,47.0,46.0
11/01/2018 09:35:02.196666,4.98,47.0,46.0
11/01/2018 09:37:42.163333,5.21,47.0,46.0
11/01/2018 09:39:02.323333,5.51,47.0,46.0
11/01/2018 09:41:42.153333,5.29,47.0,46.0
11/01/2018 09:43:02.310000,4.91,47.0,46.0
11/01/2018 09:45:42.273333,5.07,47.0,46.0
11/01/2018 09:47:02.236666,5.25,47.0,46.0
11/01/2018 09:49:42.216666,5.07,48.0,46.0
11/01/2018 09:51:02.173333,5.24,48.0,46.0
11/01/2018 09:55:02.173333,5.21,48.0,46.0
11/01/2018 09:57:42.176666,5.05,48.0,46.0
11/01/2018 09:59:02.166666,4.98,47.0,46.0
11/01/2018 10:01:42.223333,5.14,47.0,46.0
11/01/2018 10:03:02.180000,5.56,48.0,46.0
11/01/2018 10:05:42.823333,5.14,47.0,46.0
11/01/2018 10:07:02.233333,5.15,47.0,46.0
11/01/2018 10:09:42.300000,5.14,47.0,46.0
11/01/2018 10:11:02.340000,5.12,48.0,46.0
11/01/2018 10:13:42.176666,5.45,48.0,46.0
11/01/2018 10:15:02.196666,5.92,48.0,46.0
11/01/2018 10:17:42.196666,4.14,48.0,46.0
11/01/2018 10:19:02.183333,5.0,48.0,46.0
11/01/2018 10:21:42.230000,4.49,48.0,46.0
11/01/2018 10:23:02.580000,4.12,47.0,46.0
11/01/2018 10:25:42.200000,4.15,48.0,46.0
11/01/2018 10:27:02.263333,4.63,48.0,46.0
11/01/2018 10:29:42.256666,4.84,48.0,46.0
11/01/2018 10:31:02.213333,5.14,48.0,46.0
11/01/2018 10:33:42.206666,5.07,47.0,46.0
11/01/2018 10:35:02.323333,4.43,48.0,46.0
11/01/2018 10:37:42.200000,4.58,47.0,46.0
11/01/2018 10:39:02.203333,4.77,48.0,46.0
11/01/2018 10:41:42.213333,5.16,48.0,46.0
11/01/2018 10:43:02.210000,4.14,48.0,46.0
11/01/2018 10:45:42.230000,4.21,48.0,46.0
11/01/2018 10:47:02.216666,4.93,48.0,46.0
11/01/2018 10:49:42.236666,4.93,48.0,46.0
11/01/2018 10:51:02.290000,4.16,48.0,46.0
11/01/2018 10:53:42.543333,4.5,48.0,46.0
11/01/2018 10:55:02.210000,4.26,48.0,46.0
11/01/2018 10:57:42.226666,4.19,48.0,46.0
11/01/2018 10:59:02.476666,4.32,48.0,46.0
11/01/2018 11:01:42.240000,4.02,48.0,46.0
11/01/2018 11:03:02.230000,4.05,48.0,46.0
11/01/2018 11:05:42.240000,3.79,48.0,46.0
11/01/2018 11:07:02.390000,3.7,48.0,46.0
11/01/2018 11:09:42.220000,3.77,48.0,46.0
11/01/2018 11:11:02.233333,3.28,48.0,46.0
11/01/2018 11:13:42.383333,3.07,47.0,46.0
11/01/2018 11:15:02.256666,3.49,47.0,46.0
11/01/2018 11:17:42.386666,3.23,47.0,46.0
11/01/2018 11:19:02.253333,3.33,47.0,46.0
11/01/2018 11:21:42.243333,3.27,47.0,46.0
11/01/2018 11:23:02.246666,2.84,47.0,46.0
11/01/2018 11:25:42.243333,3.14,46.0,46.0
11/01/2018 11:27:02.236666,3.43,46.0,46.0
11/01/2018 11:29:42.246666,3.0,47.0,46.0
11/01/2018 11:31:02.246666,2.65,46.0,46.0
11/01/2018 11:33:42.253333,3.23,46.0,45.0
11/01/2018 11:35:02.406666,3.08,46.0,45.0
11/01/2018 11:37:42.266666,3.12,46.0,45.0
11/01/2018 11:39:02.243333,3.0,46.0,45.0
11/01/2018 11:41:42.260000,3.11,47.0,45.0
11/01/2018 11:43:02.276666,2.86,47.0,45.0
11/01/2018 11:45:42.296666,3.19,47.0,45.0
11/01/2018 11:47:02.336666,3.24,47.0,45.0
11/01/2018 11:49:42.250000,3.02,47.0,45.0
11/01/2018 11:51:02.436666,3.53,47.0,45.0
11/01/2018 11:53:42.256666,3.76,47.0,45.0
11/01/2018 11:55:02.426666,3.49,47.0,45.0
11/01/2018 11:57:42.266666,3.55,48.0,45.0
11/01/2018 11:59:02.296666,3.47,48.0,45.0
11/01/2018 12:01:42.276666,3.8,47.0,45.0
11/01/2018 12:03:02.263333,3.07,48.0,45.0
11/01/2018 12:05:42.276666,3.2,48.0,45.0
11/01/2018 12:07:02.276666,3.79,48.0,45.0
11/01/2018 12:09:42.266666,3.4,48.0,45.0
11/01/2018 12:11:02.293333,4.43,48.0,45.0
11/01/2018 12:13:42.296666,3.32,48.0,45.0
11/01/2018 12:15:02.286666,3.29,48.0,45.0
11/01/2018 12:17:42.280000,3.85,47.0,45.0
11/01/2018 12:19:02.290000,3.71,47.0,45.0
11/01/2018 12:21:42.346666,3.44,47.0,45.0
11/01/2018 12:23:02.286666,3.16,48.0,45.0
11/01/2018 12:25:42.336666,3.14,47.0,45.0
11/01/2018 12:27:02.286666,3.26,47.0,45.0
11/01/2018 12:29:42.296666,2.95,48.0,45.0
11/01/2018 12:31:02.476666,2.67,48.0,45.0
11/01/2018 12:33:42.290000,3.23,47.0,44.0
11/01/2018 12:35:02.390000,3.0,47.0,44.0
11/01/2018 12:37:42.296666,3.52,48.0,44.0
11/01/2018 12:39:02.306666,3.0,48.0,44.0
11/01/2018 12:41:42.296666,3.56,48.0,44.0
11/01/2018 12:43:02.300000,3.02,48.0,44.0
11/01/2018 12:45:42.306666,3.65,48.0,44.0
11/01/2018 12:47:02.306666,3.95,48.0,44.0
11/01/2018 12:49:42.306666,2.93,48.0,44.0
11/01/2018 12:51:02.306666,3.3,48.0,44.0
11/01/2018 12:53:42.316666,3.32,48.0,44.0
11/01/2018 12:55:02.333333,3.81,48.0,44.0
11/01/2018 12:57:42.533333,3.91,48.0,44.0
11/01/2018 12:59:02.340000,3.67,48.0,44.0
11/01/2018 13:01:42.306666,3.67,48.0,44.0
11/01/2018 13:03:02.323333,3.65,48.0,44.0
11/01/2018 13:05:42.333333,3.72,48.0,44.0
11/01/2018 13:07:02.310000,3.14,48.0,44.0
11/01/2018 13:09:42.316666,3.62,48.0,43.0
11/01/2018 13:11:02.313333,3.72,48.0,43.0
11/01/2018 13:13:42.313333,3.47,48.0,43.0
11/01/2018 13:15:02.346666,3.37,48.0,43.0
11/01/2018 13:17:42.386666,3.92,48.0,43.0
11/01/2018 13:19:02.400000,4.45,48.0,43.0
11/01/2018 13:21:42.343333,3.44,48.0,43.0
11/01/2018 13:23:02.346666,3.79,48.0,43.0
11/01/2018 13:25:42.386666,3.57,48.0,43.0
11/01/2018 13:27:03.326666,4.18,48.0,43.0
11/01/2018 13:29:42.333333,3.63,48.0,43.0
11/01/2018 13:31:02.330000,3.98,48.0,43.0
11/01/2018 13:33:42.346666,4.19,48.0,43.0
11/01/2018 13:35:02.343333,4.33,48.0,43.0
11/01/2018 13:37:42.376666,3.73,48.0,43.0
11/01/2018 13:39:02.350000,4.12,48.0,43.0
11/01/2018 13:41:42.343333,3.63,48.0,43.0
11/01/2018 13:43:02.343333,3.77,48.0,43.0
11/01/2018 13:45:42.433333,3.35,48.0,43.0
11/01/2018 13:47:02.343333,3.88,48.0,43.0
11/01/2018 13:49:42.343333,3.86,48.0,43.0
11/01/2018 13:51:02.343333,4.0,48.0,43.0
11/01/2018 13:53:42.363333,3.9,49.0,43.0
11/01/2018 13:55:02.353333,4.14,49.0,43.0
11/01/2018 13:57:42.353333,4.37,49.0,42.0
11/01/2018 13:59:02.363333,4.43,49.0,43.0
11/01/2018 14:01:42.436666,4.63,49.0,43.0
11/01/2018 14:03:02.390000,5.38,49.0,43.0
11/01/2018 14:05:42.360000,7.9,49.0,42.0
11/01/2018 14:07:02.386666,5.7,49.0,42.0
11/01/2018 14:09:42.366666,6.0,49.0,42.0
11/01/2018 14:11:02.363333,5.56,49.0,42.0
11/01/2018 14:13:42.370000,5.36,49.0,43.0
11/01/2018 14:15:02.370000,5.38,49.0,42.0
11/01/2018 14:17:42.393333,5.67,49.0,43.0
11/01/2018 14:19:02.373333,5.63,49.0,43.0
11/01/2018 14:21:42.396666,5.7,49.0,43.0
11/01/2018 14:23:02.523333,5.42,49.0,43.0
11/01/2018 14:25:42.376666,5.74,49.0,43.0
11/01/2018 14:27:02.390000,6.19,49.0,43.0
11/01/2018 14:29:42.376666,6.16,49.0,43.0
11/01/2018 14:31:02.376666,6.28,49.0,43.0
11/01/2018 14:33:42.393333,5.34,49.0,43.0
11/01/2018 14:35:02.496666,5.82,49.0,43.0
11/01/2018 14:37:42.386666,5.38,48.0,43.0
11/01/2018 14:39:02.396666,6.38,48.0,43.0
11/01/2018 14:41:42.413333,5.64,48.0,43.0
11/01/2018 14:43:03.043333,5.35,48.0,43.0
11/01/2018 14:45:42.390000,6.11,47.0,44.0
11/01/2018 14:47:02.583333,6.4,47.0,44.0
11/01/2018 14:49:42.416666,5.31,47.0,44.0
11/01/2018 14:51:02.386666,5.07,47.0,44.0
11/01/2018 14:53:42.406666,5.93,47.0,44.0
11/01/2018 14:55:02.440000,5.53,46.0,44.0
11/01/2018 14:57:42.426666,4.93,46.0,45.0
11/01/2018 14:59:02.406666,5.33,46.0,45.0
11/01/2018 15:01:42.400000,5.66,45.0,45.0
11/01/2018 15:03:02.483333,5.88,45.0,45.0
11/01/2018 15:05:42.410000,5.36,45.0,45.0
11/01/2018 15:07:02.403333,4.51,44.0,45.0
11/01/2018 15:09:42.466666,4.4,44.0,45.0
11/01/2018 15:11:02.403333,3.88,43.0,46.0
11/01/2018 15:13:42.430000,4.47,43.0,46.0
11/01/2018 15:15:02.983333,5.45,43.0,46.0
11/01/2018 15:17:42.416666,6.33,42.0,46.0
11/01/2018 15:19:02.436666,5.53,42.0,47.0
11/01/2018 15:21:42.416666,6.5,42.0,47.0
11/01/2018 15:23:02.446666,6.19,41.0,47.0
11/01/2018 15:25:42.433333,4.98,41.0,48.0
11/01/2018 15:27:02.536666,4.09,40.0,48.0
11/01/2018 15:29:42.450000,4.55,40.0,48.0
11/01/2018 15:31:02.813333,4.17,40.0,48.0
11/01/2018 15:33:42.436666,4.56,40.0,49.0
11/01/2018 15:35:02.436666,3.98,39.0,49.0
11/01/2018 15:37:42.420000,3.79,38.0,50.0
11/01/2018 15:39:02.423333,3.56,38.0,50.0
11/01/2018 15:41:42.446666,4.41,38.0,50.0
11/01/2018 15:43:02.433333,4.82,37.0,50.0
11/01/2018 15:45:42.430000,3.87,37.0,50.0
11/01/2018 15:47:02.516666,5.21,37.0,50.0
11/01/2018 15:49:42.476666,4.88,36.0,51.0
11/01/2018 15:51:02.446666,3.98,36.0,51.0
11/01/2018 15:53:42.446666,4.53,36.0,51.0
11/01/2018 15:55:02.446666,4.26,36.0,51.0
11/01/2018 15:57:42.436666,3.74,36.0,51.0
11/01/2018 15:59:02.533333,4.53,36.0,51.0
11/01/2018 16:03:02.446666,3.98,36.0,51.0
11/01/2018 16:05:42.466666,3.86,36.0,51.0
11/01/2018 16:07:02.450000,4.81,35.0,51.0
11/01/2018 16:09:42.450000,4.88,35.0,51.0
11/01/2018 16:11:02.490000,4.38,35.0,51.0
11/01/2018 16:13:42.460000,3.09,35.0,51.0
11/01/2018 16:15:02.586666,5.97,35.0,51.0
11/01/2018 16:17:42.503333,3.41,35.0,51.0
11/01/2018 16:19:02.456666,2.93,35.0,51.0
11/01/2018 16:21:42.460000,3.14,35.0,51.0
11/01/2018 16:23:02.460000,3.36,35.0,51.0
11/01/2018 16:25:42.470000,2.86,35.0,51.0
11/01/2018 16:27:02.470000,2.88,35.0,51.0
11/01/2018 16:29:42.473333,2.51,34.0,52.0
11/01/2018 16:31:02.470000,2.69,34.0,52.0
11/01/2018 16:33:42.476666,3.09,34.0,52.0
11/01/2018 16:35:02.466666,2.93,34.0,52.0
11/01/2018 16:37:42.486666,2.44,34.0,52.0
