InstrumentName, Woods Park B,,
StartTime, 2018-11-01 00:00:00,,
EndTime, 2018-11-30 23:59:59,,
Date,PM1.0,PM10.0,PM2.5
11/01/2018 00:01:16.000000,15.19,20.19,19.45
11/01/2018 00:03:56.000000,15.44,19.74,19.14
11/01/2018 00:05:16.000000,16.0,20.07,19.63
11/01/2018 00:07:56.000000,16.28,20.93,20.33
11/01/2018 00:09:16.000000,16.47,20.49,20.02
11/01/2018 00:11:56.000000,15.05,19.43,18.93
11/01/2018 00:13:16.000000,15.98,19.42,19.09
11/01/2018 00:15:56.000000,15.93,21.19,20.12
11/01/2018 00:17:16.000000,16.13,20.55,20.21
11/01/2018 00:19:56.000000,16.22,20.05,19.68
11/01/2018 00:21:16.000000,16.77,21.26,20.23
11/01/2018 00:23:56.000000,16.19,20.88,20.17
11/01/2018 00:25:16.000000,14.71,18.76,18.36
11/01/2018 00:27:56.000000,15.88,22.29,20.83
11/01/2018 00:29:16.000000,15.95,19.22,18.95
11/01/2018 00:31:56.000000,15.32,19.54,18.68
11/01/2018 00:33:16.000000,15.51,20.42,19.4
11/01/2018 00:35:56.000000,15.81,21.05,19.77
11/01/2018 00:37:16.000000,14.4,19.16,18.09
11/01/2018 00:39:56.000000,15.83,20.71,20.29
11/01/2018 00:41:16.000000,15.55,20.45,19.98
11/01/2018 00:43:56.000000,15.4,18.5,18.24
11/01/2018 00:45:16.000000,14.8,19.39,18.46
11/01/2018 00:47:56.000000,15.31,21.26,19.93
11/01/2018 00:49:16.000000,14.55,17.95,17.36
11/01/2018 00:51:56.000000,15.02,19.73,18.63
11/01/2018 00:53:16.000000,14.88,19.57,18.33
11/01/2018 00:55:56.000000,15.81,20.5,19.71
11/01/2018 00:57:16.000000,15.21,19.64,18.98
11/01/2018 00:59:56.000000,14.23,18.86,18.07
11/01/2018 01:01:16.000000,15.57,20.33,19.02
11/01/2018 01:03:56.000000,15.47,20.65,19.33
11/01/2018 01:05:16.000000,14.6,19.38,18.24
11/01/2018 01:07:56.000000,15.45,19.48,18.69
11/01/2018 01:09:16.000000,15.48,19.29,18.55
11/01/2018 01:11:56.000000,16.14,19.86,19.57
11/01/2018 01:13:16.000000,15.37,19.23,18.6
11/01/2018 01:15:56.000000,14.12,19.16,17.56
11/01/2018 01:17:17.000000,15.42,19.89,18.89
11/01/2018 01:19:56.000000,15.74,20.07,19.44
11/01/2018 01:21:16.000000,15.12,19.52,18.33
11/01/2018 01:23:56.000000,15.07,19.65,19.26
11/01/2018 01:25:16.000000,14.8,18.83,18.07
11/01/2018 01:27:56.000000,15.67,20.48,19.07
11/01/2018 01:29:16.000000,15.95,20.72,19.67
11/01/2018 01:31:56.000000,16.43,20.6,20.02
11/01/2018 01:33:16.000000,16.12,19.7,19.33
11/01/2018 01:35:56.000000,17.3,23.12,22.14
11/01/2018 01:37:16.000000,16.28,21.7,20.05
11/01/2018 01:39:56.000000,16.48,20.67,19.76
11/01/2018 01:41:16.000000,17.02,21.67,20.98
11/01/2018 01:43:56.000000,17.53,23.19,21.49
11/01/2018 01:45:16.000000,16.88,22.07,20.79
11/01/2018 01:47:56.000000,16.86,21.55,20.76
11/01/2018 01:49:16.000000,17.76,22.48,21.88
11/01/2018 01:51:56.000000,18.16,22.93,22.7
11/01/2018 01:53:16.000000,17.53,22.67,21.84
11/01/2018 01:55:56.000000,17.29,21.64,20.74
11/01/2018 01:57:16.000000,17.16,22.79,22.14
11/01/2018 01:59:56.000000,18.07,23.3,22.86
11/01/2018 02:01:16.000000,17.12,22.9,22.21
11/01/2018 02:03:56.000000,17.12,21.95,21.47
11/01/2018 02:05:16.000000,18.0,22.67,21.88
11/01/2018 02:07:56.000000,19.95,25.14,24.74
11/01/2018 02:09:16.000000,19.05,23.57,22.93
11/01/2018 02:11:56.000000,17.4,23.05,22.02
11/01/2018 02:13:16.000000,17.63,22.93,21.98
11/01/2018 02:15:56.000000,68.2,99.93,92.56
11/01/2018 02:17:16.000000,37.24,51.43,49.19
11/01/2018 02:19:56.000000,50.46,69.27,66.0
11/01/2018 02:21:16.000000,41.53,55.47,51.86
11/01/2018 02:23:56.000000,26.07,34.26,33.21
11/01/2018 02:25:16.000000,18.14,25.7,24.72
11/01/2018 02:27:56.000000,30.34,39.77,37.5
11/01/2018 02:29:16.000000,20.76,28.33,26.4
11/01/2018 02:31:56.000000,19.0,25.1,24.31
11/01/2018 02:33:16.000000,22.07,28.33,27.23
11/01/2018 02:35:56.000000,18.9,25.69,24.6
11/01/2018 02:37:16.000000,25.23,33.12,32.0
11/01/2018 02:39:56.000000,26.02,36.76,35.0
11/01/2018 02:41:16.000000,25.4,34.98,33.29
11/01/2018 02:43:56.000000,20.55,26.62,25.43
11/01/2018 02:45:16.000000,18.93,26.49,24.77
11/01/2018 02:47:56.000000,19.12,24.02,23.3
11/01/2018 02:49:16.000000,18.52,24.29,23.6
11/01/2018 02:51:56.000000,21.09,28.53,26.47
11/01/2018 02:53:16.000000,27.48,37.17,35.81
11/01/2018 02:55:56.000000,20.41,27.66,26.39
11/01/2018 02:57:16.000000,20.12,26.93,26.07
11/01/2018 02:59:56.000000,35.49,51.0,48.02
11/01/2018 03:01:16.000000,33.71,46.95,45.02
11/01/2018 03:03:56.000000,22.3,28.91,28.42
11/01/2018 03:05:16.000000,20.37,28.12,26.49
11/01/2018 03:07:56.000000,18.57,26.33,24.81
11/01/2018 03:09:16.000000,20.91,28.26,27.33
11/01/2018 03:11:56.000000,24.05,32.38,31.1
11/01/2018 03:13:16.000000,24.88,32.98,32.37
11/01/2018 03:15:56.000000,32.5,45.48,43.21
11/01/2018 03:17:16.000000,32.86,44.97,43.44
11/01/2018 03:19:56.000000,34.4,48.29,45.57
11/01/2018 03:21:16.000000,53.0,85.22,76.61
11/01/2018 03:23:56.000000,22.65,30.81,30.0
11/01/2018 03:25:16.000000,18.63,25.63,24.51
11/01/2018 03:27:56.000000,39.43,56.31,53.12
11/01/2018 03:29:16.000000,28.6,40.79,38.53
11/01/2018 03:31:56.000000,25.24,37.52,35.4
11/01/2018 03:33:16.000000,20.65,29.86,27.58
11/01/2018 03:35:56.000000,26.51,34.09,33.67
11/01/2018 03:37:16.000000,34.59,45.75,44.55
11/01/2018 03:39:56.000000,23.72,32.88,31.74
11/01/2018 03:41:16.000000,20.98,29.21,28.24
11/01/2018 03:43:56.000000,21.91,30.47,28.84
11/01/2018 03:45:16.000000,20.58,28.05,26.79
11/01/2018 03:47:56.000000,19.39,25.1,24.12
11/01/2018 03:49:16.000000,18.53,23.79,23.19
11/01/2018 03:51:56.000000,20.0,25.4,25.26
11/01/2018 03:53:16.000000,18.86,25.26,24.21
11/01/2018 03:55:56.000000,19.0,24.86,23.1
11/01/2018 03:57:16.000000,18.93,24.86,24.02
11/01/2018 03:59:56.000000,19.1,25.55,24.02
11/01/2018 04:01:16.000000,20.36,25.83,24.95
11/01/2018 04:03:56.000000,20.2,26.63,25.61
11/01/2018 04:05:16.000000,20.44,27.4,26.26
11/01/2018 04:07:56.000000,21.42,28.14,27.16
11/01/2018 04:09:16.000000,22.98,30.55,29.43
11/01/2018 04:11:56.000000,19.7,25.02,24.53
11/01/2018 04:13:16.000000,19.52,25.67,24.21
11/01/2018 04:15:56.000000,18.02,23.65,22.74
