InstrumentName, The GrowHaus,,
StartTime, 2018-11-01 00:00:00,,
EndTime, 2018-11-30 23:59:59,,
Date,PM2.5,humidity,temp_f
11/01/2018 00:01:02.853333,1.35,40.0,68.0
11/01/2018 00:03:42.843333,2.29,41.0,68.0
11/01/2018 00:05:02.863333,3.8,41.0,68.0
11/01/2018 00:07:42.846666,3.31,41.0,68.0
11/01/2018 00:09:02.973333,2.73,42.0,68.0
11/01/2018 00:11:42.856666,4.39,42.0,68.0
11/01/2018 00:13:02.900000,2.66,42.0,68.0
11/01/2018 00:15:42.900000,3.78,43.0,68.0
11/01/2018 00:17:02.926666,3.95,43.0,68.0
11/01/2018 00:19:42.936666,3.24,43.0,66.66666666666667
11/01/2018 00:21:02.866666,3.97,43.0,66.66666666666667
11/01/2018 00:23:42.986666,4.54,44.0,66.66666666666667
11/01/2018 00:25:02.873333,4.64,44.0,66.66666666666667
11/01/2018 00:27:42.906666,4.44,44.0,66.66666666666667
11/01/2018 00:29:02.883333,4.0,44.0,66.66666666666667
11/01/2018 00:31:42.953333,5.44,44.0,66.66666666666667
11/01/2018 00:33:02.903333,5.32,44.0,66.66666666666667
11/01/2018 00:35:42.883333,5.67,44.0,65.33333333333333
11/01/2018 00:37:02.880000,6.37,45.0,66.66666666666667
11/01/2018 00:39:42.986666,7.83,45.0,65.33333333333333
11/01/2018 00:41:02.880000,6.82,45.0,65.33333333333333
11/01/2018 00:43:42.866666,6.02,45.0,65.33333333333333
11/01/2018 00:45:03.166666,5.24,45.0,65.33333333333333
11/01/2018 00:47:43.083333,6.82,46.0,65.33333333333333
11/01/2018 00:49:02.900000,6.02,46.0,65.33333333333333
11/01/2018 00:51:42.980000,7.9,46.0,65.33333333333333
11/01/2018 00:53:02.883333,7.33,47.0,65.33333333333333
11/01/2018 00:55:42.880000,7.05,47.0,65.33333333333333
11/01/2018 00:57:02.900000,7.22,47.0,65.33333333333333
11/01/2018 00:59:42.883333,7.17,48.0,64.0
11/01/2018 01:01:02.886666,7.17,48.0,64.0
11/01/2018 01:03:42.990000,7.75,48.0,64.0
11/01/2018 01:05:02.930000,8.8,48.0,64.0
11/01/2018 01:07:42.973333,7.56,48.0,64.0
11/01/2018 01:09:02.896666,8.21,48.0,64.0
11/01/2018 01:11:42.906666,9.83,49.0,64.0
11/01/2018 01:13:02.900000,8.44,49.0,64.0
11/01/2018 01:15:42.903333,8.07,49.0,64.0
11/01/2018 01:17:02.993333,10.14,49.0,64.0
11/01/2018 01:19:42.973333,9.75,49.0,64.0
11/01/2018 01:21:02.953333,9.15,49.0,64.0
11/01/2018 01:23:42.963333,10.34,50.0,64.0
11/01/2018 01:25:02.893333,10.15,50.0,64.0
11/01/2018 01:27:42.990000,12.26,50.0,64.0
11/01/2018 01:29:02.946666,10.24,50.0,64.0
11/01/2018 01:31:42.943333,10.86,50.0,64.0
11/01/2018 01:33:02.960000,9.98,50.0,64.0
11/01/2018 01:35:42.936666,11.12,50.0,64.0
11/01/2018 01:37:02.943333,11.88,50.0,64.0
11/01/2018 01:39:42.980000,13.05,50.0,64.0
11/01/2018 01:41:03.286666,10.46,50.0,64.0
11/01/2018 01:43:42.956666,12.34,50.0,64.0
11/01/2018 01:45:02.986666,12.81,50.0,64.0
11/01/2018 01:47:42.946666,11.02,50.0,64.0
11/01/2018 01:49:02.936666,13.31,50.0,64.0
11/01/2018 01:51:42.976666,20.6,50.0,64.0
11/01/2018 01:53:03.086666,13.93,50.0,64.0
11/01/2018 01:55:43.026666,12.56,51.0,64.0
11/01/2018 01:57:03.233333,14.17,50.0,64.0
11/01/2018 01:59:43.033333,12.12,50.0,64.0
11/01/2018 02:01:03.053333,14.12,50.0,64.0
11/01/2018 02:03:42.936666,14.39,50.0,64.0
11/01/2018 02:05:03.390000,13.24,50.0,64.0
11/01/2018 02:07:43.136666,14.55,50.0,64.0
11/01/2018 02:09:02.970000,13.43,50.0,64.0
11/01/2018 02:11:43.110000,14.57,51.0,62.666666666666664
11/01/2018 02:13:03.000000,15.22,51.0,62.666666666666664
11/01/2018 02:15:42.966666,19.67,51.0,62.666666666666664
11/01/2018 02:17:02.976666,15.41,51.0,62.666666666666664
11/01/2018 02:19:42.946666,13.95,51.0,62.666666666666664
11/01/2018 02:21:02.950000,14.61,51.0,62.666666666666664
11/01/2018 02:23:43.186666,17.49,51.0,62.666666666666664
11/01/2018 02:25:02.960000,18.12,51.0,62.666666666666664
11/01/2018 02:27:42.956666,17.15,52.0,62.666666666666664
11/01/2018 02:29:02.980000,17.02,52.0,62.666666666666664
11/01/2018 02:31:42.976666,16.17,52.0,62.666666666666664
11/01/2018 02:33:02.976666,14.73,52.0,62.666666666666664
11/01/2018 02:35:42.966666,16.1,52.0,62.666666666666664
11/01/2018 02:37:02.953333,15.52,52.0,62.666666666666664
11/01/2018 02:39:43.110000,15.95,52.0,62.666666666666664
11/01/2018 02:41:02.966666,15.54,52.0,62.666666666666664
11/01/2018 02:43:43.176666,13.71,52.0,62.666666666666664
11/01/2018 02:45:02.973333,15.57,52.0,61.333333333333336
11/01/2018 02:47:43.036666,16.98,52.0,62.666666666666664
11/01/2018 02:49:03.000000,16.24,52.0,61.333333333333336
11/01/2018 02:51:43.100000,16.83,52.0,61.333333333333336
11/01/2018 02:53:02.996666,15.12,53.0,61.333333333333336
11/01/2018 02:55:42.970000,15.81,53.0,61.333333333333336
11/01/2018 02:57:02.993333,16.07,53.0,61.333333333333336
11/01/2018 02:59:42.970000,23.81,53.0,61.333333333333336
11/01/2018 03:01:03.003333,22.85,53.0,61.333333333333336
11/01/2018 03:03:43.143333,13.8,53.0,61.333333333333336
11/01/2018 03:05:03.033333,13.78,53.0,61.333333333333336
11/01/2018 03:07:43.040000,11.8,53.0,61.333333333333336
11/01/2018 03:09:02.983333,10.98,53.0,61.333333333333336
11/01/2018 03:11:43.006666,15.32,53.0,61.333333333333336
11/01/2018 03:13:02.980000,9.52,53.0,61.333333333333336
11/01/2018 03:15:43.010000,10.17,53.0,60.0
11/01/2018 03:17:02.970000,10.48,53.0,61.333333333333336
11/01/2018 03:19:43.056666,11.14,53.0,61.333333333333336
11/01/2018 03:21:03.050000,12.4,53.0,60.0
11/01/2018 03:23:43.003333,11.66,53.0,60.0
11/01/2018 03:25:03.043333,12.37,53.0,60.0
11/01/2018 03:27:42.996666,11.98,53.0,60.0
11/01/2018 03:29:02.990000,11.34,53.0,60.0
11/01/2018 03:31:43.006666,12.21,53.0,60.0
11/01/2018 03:33:03.003333,11.9,53.0,60.0
11/01/2018 03:35:43.010000,12.88,54.0,60.0
11/01/2018 03:37:03.016666,11.63,54.0,60.0
11/01/2018 03:39:43.186666,10.75,54.0,60.0
11/01/2018 03:41:03.010000,12.8,54.0,60.0
11/01/2018 03:43:43.030000,11.98,54.0,60.0
11/01/2018 03:45:03.130000,12.71,54.0,60.0
11/01/2018 03:47:43.000000,11.6,54.0,60.0
11/01/2018 03:49:03.030000,9.73,54.0,60.0
11/01/2018 03:51:43.026666,9.56,55.0,60.0
11/01/2018 03:53:03.000000,10.56,55.0,58.666666666666664
11/01/2018 03:55:42.990000,9.19,55.0,58.666666666666664
11/01/2018 03:57:03.036666,10.61,55.0,58.666666666666664
