InstrumentName, Northeast Early (CS10),,,,,,,,,,,,,,,,,,
StartTime, 2018-11-01 00:00:00,,,,,,,,,,,,,,,,,,
EndTime, 2018-11-30 23:59:59,,,,,,,,,,,,,,,,,,
Date,Latitude,Longitude,PM10,PM1_0,RPM10,RPM102,RPM1_0,RPM1_02,RPM2_5,RPM2_52,Uncertainty,flag1,flag3,flag4,flag5,humidity,pm25_r,sig,tempf
11/01/2018 00:00:05.646666,39.741818,-104.996966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,0.0,19.6,0.0,11.0,78.26
11/01/2018 00:01:05.220000,39.741818,-104.996966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,0.0,19.6,0.0,11.0,78.26
11/01/2018 00:02:05.113333,39.741818,-104.996966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,0.0,19.6,0.0,11.0,78.26
11/01/2018 00:03:05.270000,39.741818,-104.996966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,0.0,19.6,0.0,12.0,78.08
11/01/2018 00:04:05.106666,39.741818,-104.996966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,0.0,19.6,0.0,10.0,78.26
11/01/2018 00:05:05.736666,39.741818,-104.996966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,0.0,19.6,0.0,11.0,78.26
11/01/2018 00:06:04.830000,39.741818,-104.996966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,0.0,19.6,0.0,11.0,78.08
11/01/2018 00:07:05.113333,39.741818,-104.996966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,0.0,19.6,0.0,12.0,78.26
11/01/2018 00:08:05.270000,39.741818,-104.996966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,0.0,19.6,0.0,12.0,78.26
11/01/2018 00:09:13.556666,39.741818,-104.996966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,0.0,19.6,0.0,11.0,78.26
11/01/2018 00:10:04.733333,39.741818,-104.996966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,0.0,19.6,0.0,12.0,78.08
11/01/2018 00:11:05.346666,39.741818,-104.996966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,0.0,19.6,0.0,21.0,78.26
11/01/2018 00:12:05.296666,39.741818,-104.996966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,0.0,19.6,0.0,20.0,78.26
11/01/2018 00:13:06.246666,39.741818,-104.996966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,0.0,19.6,0.0,21.0,78.26
11/01/2018 00:14:05.553333,39.741818,-104.996966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,0.0,19.6,0.0,21.0,78.26
11/01/2018 00:15:05.470000,39.741818,-104.996966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,0.0,19.6,0.0,20.0,78.26
11/01/2018 00:16:05.870000,39.741818,-104.996966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,0.0,19.6,0.0,21.0,78.26
