InstrumentName, Woods Park,,
StartTime, 2018-07-01 00:00:00,,
EndTime, 2018-07-31 23:59:59,,
Date,PM1.0,PM10.0,PM2.5
07/01/2018 00:02:22.000000,2.86,3.86,3.6
07/01/2018 00:05:02.000000,2.55,3.93,3.88
07/01/2018 00:07:42.000000,2.37,2.98,2.98
07/01/2018 00:11:42.000000,3.14,3.95,3.74
07/01/2018 00:17:02.000000,2.79,3.71,3.71
07/01/2018 00:19:42.000000,2.79,3.4,3.12
07/01/2018 00:23:42.000000,2.79,3.26,3.26
07/01/2018 00:26:22.000000,3.07,3.74,3.74
07/01/2018 00:29:02.000000,2.52,3.21,2.95
07/01/2018 00:31:42.000000,2.31,3.02,2.74
07/01/2018 00:35:42.000000,2.29,3.02,3.02
07/01/2018 00:38:22.000000,2.55,3.33,3.0
07/01/2018 00:41:04.000000,2.08,2.64,2.64
07/01/2018 00:43:42.000000,2.02,2.73,2.49
07/01/2018 00:47:42.000000,2.19,3.4,3.21
07/01/2018 00:50:22.000000,2.14,2.9,2.74
07/01/2018 00:53:03.000000,2.17,2.62,2.62
07/01/2018 00:55:42.000000,2.43,2.83,2.76
07/01/2018 00:59:42.000000,1.71,1.93,1.93
07/01/2018 01:02:22.000000,1.68,1.95,1.95
07/01/2018 01:05:02.000000,1.79,2.1,2.1
07/01/2018 01:07:42.000000,1.81,2.86,2.36
07/01/2018 01:11:42.000000,1.88,2.69,2.48
07/01/2018 01:14:22.000000,1.48,2.45,2.12
07/01/2018 01:17:02.000000,1.74,2.56,2.44
07/01/2018 01:21:02.000000,1.33,1.81,1.81
07/01/2018 01:23:42.000000,2.0,2.5,2.5
07/01/2018 01:26:22.000000,1.59,2.1,2.1
07/01/2018 01:29:02.000000,1.33,1.67,1.67
07/01/2018 01:31:42.000000,1.79,2.0,2.0
07/01/2018 01:35:42.000000,1.02,1.45,1.45
07/01/2018 01:38:22.000000,1.49,2.2,1.73
07/01/2018 01:41:02.000000,1.24,1.46,1.46
07/01/2018 01:43:42.000000,1.1,1.57,1.33
07/01/2018 01:47:45.000000,1.02,1.46,1.39
07/01/2018 01:50:22.000000,1.07,2.19,1.83
07/01/2018 01:53:02.000000,1.3,1.88,1.88
07/01/2018 01:55:42.000000,0.93,1.48,1.43
07/01/2018 01:59:43.000000,1.17,2.07,1.98
07/01/2018 02:02:22.000000,0.45,0.74,0.74
07/01/2018 02:05:04.000000,0.67,1.0,1.0
07/01/2018 02:07:42.000000,1.12,1.86,1.62
07/01/2018 02:11:42.000000,1.71,2.0,2.0
07/01/2018 02:14:22.000000,1.0,1.74,1.56
07/01/2018 02:17:02.000000,1.0,1.62,1.62
07/01/2018 02:19:42.000000,1.4,1.79,1.71
07/01/2018 02:23:42.000000,2.0,2.1,2.1
07/01/2018 02:29:02.000000,0.93,1.55,1.45
07/01/2018 02:31:45.000000,1.0,1.27,1.27
07/01/2018 02:35:42.000000,1.0,1.41,1.41
07/01/2018 02:38:22.000000,1.0,1.67,1.43
07/01/2018 02:41:02.000000,0.78,1.15,1.15
07/01/2018 02:43:42.000000,1.05,1.84,1.84
07/01/2018 02:47:42.000000,0.92,1.37,1.21
07/01/2018 02:50:22.000000,0.56,1.17,1.17
07/01/2018 02:53:03.000000,0.24,0.79,0.79
07/01/2018 02:55:42.000000,0.66,1.41,1.41
07/01/2018 02:59:42.000000,0.46,0.88,0.88
07/01/2018 03:02:22.000000,1.0,1.28,1.28
07/01/2018 03:05:03.000000,0.4,0.81,0.74
07/01/2018 03:07:42.000000,0.47,0.88,0.85
07/01/2018 03:11:42.000000,0.49,0.54,0.54
07/01/2018 03:14:22.000000,1.0,1.37,1.37
07/01/2018 03:17:02.000000,1.0,1.34,1.34
07/01/2018 03:19:43.000000,0.68,1.17,0.93
07/01/2018 03:23:42.000000,0.24,0.76,0.76
07/01/2018 03:26:22.000000,0.31,0.71,0.45
07/01/2018 03:29:02.000000,0.05,0.21,0.19
07/01/2018 03:31:42.000000,0.24,0.83,0.74
07/01/2018 03:35:42.000000,0.15,0.47,0.47
07/01/2018 03:38:22.000000,0.15,0.19,0.19
07/01/2018 03:41:02.000000,0.02,0.1,0.1
07/01/2018 03:43:42.000000,0.61,0.93,0.93
07/01/2018 03:47:42.000000,0.26,0.63,0.63
07/01/2018 03:50:22.000000,0.07,0.41,0.41
07/01/2018 03:53:03.000000,0.07,0.49,0.44
07/01/2018 03:55:42.000000,0.02,0.24,0.24
07/01/2018 03:59:42.000000,0.09,0.74,0.74
07/01/2018 04:02:22.000000,0.07,0.71,0.71
07/01/2018 04:05:02.000000,0.16,0.93,0.93
07/01/2018 04:07:42.000000,0.05,0.29,0.29
07/01/2018 04:11:42.000000,0.38,0.71,0.71
07/01/2018 04:14:22.000000,0.33,0.17,0.17
07/01/2018 04:17:02.000000,0.33,0.29,0.4
07/01/2018 04:19:42.000000,0.1,0.55,0.55
07/01/2018 04:23:42.000000,0.19,0.6,0.6
07/01/2018 04:26:22.000000,0.55,1.02,0.85
07/01/2018 04:29:02.000000,0.62,0.62,0.62
07/01/2018 04:31:42.000000,1.0,1.27,1.27
07/01/2018 04:35:42.000000,0.45,0.93,0.83
07/01/2018 04:38:22.000000,0.76,1.24,1.0
07/01/2018 04:41:02.000000,0.45,0.83,0.83
07/01/2018 04:43:42.000000,0.38,0.86,0.86
07/01/2018 04:47:42.000000,0.28,0.49,0.49
07/01/2018 04:50:22.000000,0.51,1.42,1.35
07/01/2018 04:53:02.000000,0.86,1.56,1.56
07/01/2018 04:55:42.000000,1.14,1.69,1.69
07/01/2018 04:59:42.000000,0.93,1.19,1.19
07/01/2018 05:02:22.000000,1.0,1.46,1.46
07/01/2018 05:05:02.000000,1.28,2.23,1.74
07/01/2018 05:07:42.000000,1.07,1.54,1.27
07/01/2018 05:11:42.000000,1.19,1.67,1.67
07/01/2018 05:14:22.000000,1.48,2.25,2.25
07/01/2018 05:17:02.000000,0.95,1.79,1.45
07/01/2018 05:19:42.000000,0.62,1.38,1.38
07/01/2018 05:23:42.000000,0.95,1.36,1.36
07/01/2018 05:26:22.000000,0.24,1.33,1.24
07/01/2018 05:29:02.000000,1.47,2.37,2.0
07/01/2018 05:31:42.000000,1.64,2.81,2.31
07/01/2018 05:35:42.000000,1.35,2.3,2.07
07/01/2018 05:38:22.000000,1.79,3.12,2.69
07/01/2018 05:41:02.000000,1.67,2.36,2.36
07/01/2018 05:43:42.000000,1.68,2.11,2.11
07/01/2018 05:47:42.000000,1.59,2.41,2.34
07/01/2018 05:50:22.000000,1.54,2.34,2.15
07/01/2018 05:53:02.000000,1.07,1.51,1.51
07/01/2018 05:55:42.000000,1.58,2.58,2.58
07/01/2018 05:59:42.000000,1.57,2.83,2.55
07/01/2018 06:02:22.000000,1.74,2.52,2.38
07/01/2018 06:05:03.000000,1.21,2.31,2.19
07/01/2018 06:07:42.000000,1.46,2.07,2.07
07/01/2018 06:11:42.000000,1.52,2.67,2.33
07/01/2018 06:14:22.000000,1.69,2.9,2.9
07/01/2018 06:17:03.000000,1.93,2.65,2.65
07/01/2018 06:19:42.000000,1.46,2.07,1.71
07/01/2018 06:23:42.000000,1.71,2.6,2.6
07/01/2018 06:26:23.000000,1.38,2.5,2.19
07/01/2018 06:29:03.000000,2.0,3.09,2.8
07/01/2018 06:31:43.000000,1.93,3.0,2.85
07/01/2018 06:35:42.000000,2.0,2.81,2.71
