InstrumentName, West Denver PA-II B,,
StartTime, 2018-07-01 00:00:00,,
EndTime, 2018-07-31 23:59:59,,
Date,PM2.5,humidity,temp_f
07/01/2018 00:01:00.146666,1.26,33.0,75.0
07/01/2018 00:05:00.206666,1.88,33.0,75.0
07/01/2018 00:07:40.123333,1.31,33.0,75.0
07/01/2018 00:10:20.150000,1.72,33.0,76.0
07/01/2018 00:13:00.190000,1.43,34.0,76.0
07/01/2018 00:17:00.146666,1.95,34.0,75.0
07/01/2018 00:19:40.136666,2.56,35.0,75.0
07/01/2018 00:22:20.133333,1.79,34.0,75.0
07/01/2018 00:25:00.126666,1.02,34.0,75.0
07/01/2018 00:29:00.133333,1.14,34.0,75.0
07/01/2018 00:31:41.046666,1.76,34.0,75.0
07/01/2018 00:34:20.316666,1.57,34.0,75.0
07/01/2018 00:37:00.260000,1.44,34.0,75.0
07/01/2018 00:41:00.493333,2.05,34.0,75.0
07/01/2018 00:43:40.196666,1.83,34.0,75.0
07/01/2018 00:46:20.406666,2.47,34.0,75.0
07/01/2018 00:50:20.146666,1.95,34.0,75.0
07/01/2018 00:53:00.133333,1.76,34.0,75.0
07/01/2018 00:55:40.136666,2.21,36.0,75.0
07/01/2018 00:58:20.203333,1.05,36.0,75.0
07/01/2018 01:02:20.186666,1.72,36.0,75.0
07/01/2018 01:05:00.143333,2.05,37.0,75.0
07/01/2018 01:07:40.136666,1.93,36.0,75.0
07/01/2018 01:10:20.246666,1.65,36.0,75.0
07/01/2018 01:14:20.493333,1.95,36.0,75.0
07/01/2018 01:17:00.146666,2.7,36.0,75.0
07/01/2018 01:19:40.506666,2.23,36.0,75.0
07/01/2018 01:22:20.146666,2.47,36.0,75.0
07/01/2018 01:26:20.203333,2.4,36.0,75.0
07/01/2018 01:29:00.140000,2.36,36.0,75.0
07/01/2018 01:31:40.236666,3.02,36.0,75.0
07/01/2018 01:34:20.146666,1.79,36.0,75.0
07/01/2018 01:38:20.150000,2.14,35.0,75.0
07/01/2018 01:41:00.140000,2.31,35.0,75.0
07/01/2018 01:43:40.140000,2.66,36.0,75.0
07/01/2018 01:47:40.140000,2.74,35.0,75.0
07/01/2018 01:50:20.146666,2.73,35.0,75.0
07/01/2018 01:53:00.163333,2.63,35.0,75.0
07/01/2018 01:55:40.156666,1.6,35.0,75.0
07/01/2018 01:59:40.150000,2.5,35.0,75.0
07/01/2018 02:02:20.186666,2.84,34.0,75.0
07/01/2018 02:05:00.590000,2.74,35.0,75.0
07/01/2018 02:07:40.156666,3.07,35.0,75.0
07/01/2018 02:11:40.156666,3.33,35.0,75.0
07/01/2018 02:14:20.196666,3.86,35.0,75.0
07/01/2018 02:17:00.166666,3.07,35.0,75.0
07/01/2018 02:19:40.146666,3.7,35.0,75.0
07/01/2018 02:23:40.153333,3.49,35.0,75.0
07/01/2018 02:25:00.250000,2.5,35.0,75.0
07/01/2018 02:27:40.223333,2.88,35.0,75.0
07/01/2018 02:31:40.510000,3.83,36.0,75.0
07/01/2018 02:34:20.546666,3.14,36.0,75.0
07/01/2018 02:37:00.300000,3.5,36.0,75.0
07/01/2018 02:41:00.453333,2.91,36.0,75.0
07/01/2018 02:43:40.163333,13.29,36.0,75.0
07/01/2018 02:46:20.203333,64.79,36.0,75.0
07/01/2018 02:49:00.156666,4.79,36.0,75.0
07/01/2018 02:53:00.233333,3.3,36.0,74.0
07/01/2018 02:55:40.636666,4.77,36.0,74.0
07/01/2018 02:58:20.170000,4.07,36.0,74.0
07/01/2018 03:01:00.163333,4.49,36.0,74.0
07/01/2018 03:05:00.186666,4.6,36.0,74.0
07/01/2018 03:07:40.250000,4.74,37.0,74.0
07/01/2018 03:10:20.210000,4.55,37.0,74.0
07/01/2018 03:13:00.226666,4.54,37.0,74.0
07/01/2018 03:17:00.203333,4.83,37.0,74.0
07/01/2018 03:19:40.200000,4.95,37.0,74.0
07/01/2018 03:22:20.313333,4.64,37.0,74.0
07/01/2018 03:26:20.250000,4.37,37.0,74.0
07/01/2018 03:29:00.246666,5.07,37.0,74.0
07/01/2018 03:31:40.166666,5.21,37.0,74.0
07/01/2018 03:34:20.223333,5.66,37.0,74.0
07/01/2018 03:38:20.486666,5.28,37.0,74.0
07/01/2018 03:41:00.643333,5.12,38.0,74.0
07/01/2018 03:43:40.170000,5.36,38.0,74.0
07/01/2018 03:46:20.170000,5.24,38.0,74.0
07/01/2018 03:50:20.203333,5.3,38.0,74.0
07/01/2018 03:53:00.166666,5.56,38.0,74.0
07/01/2018 03:55:40.190000,4.88,38.0,74.0
07/01/2018 03:59:15.986666,6.23,38.0,74.0
07/01/2018 04:01:56.086666,5.27,38.0,74.0
07/01/2018 04:04:35.910000,5.33,38.0,74.0
07/01/2018 04:07:15.953333,5.74,38.0,74.0
07/01/2018 04:11:15.956666,7.33,38.0,74.0
07/01/2018 04:13:55.996666,8.35,39.0,74.0
07/01/2018 04:16:35.910000,7.57,39.0,73.0
07/01/2018 04:20:35.913333,7.6,39.0,74.0
07/01/2018 04:23:15.956666,7.0,39.0,74.0
07/01/2018 04:25:55.923333,6.6,39.0,74.0
07/01/2018 04:28:35.953333,7.48,39.0,73.0
07/01/2018 04:32:35.916666,6.9,40.0,73.0
07/01/2018 04:35:15.940000,8.35,39.0,73.0
07/01/2018 04:37:55.923333,8.71,40.0,73.0
07/01/2018 04:40:35.916666,11.05,40.0,73.0
07/01/2018 04:44:35.936666,10.17,40.0,73.0
07/01/2018 04:47:15.916666,9.65,40.0,73.0
07/01/2018 04:49:55.916666,10.0,40.0,73.0
07/01/2018 04:52:36.220000,9.48,40.0,73.0
07/01/2018 04:56:35.946666,8.88,41.0,73.0
07/01/2018 04:57:55.923333,9.36,41.0,73.0
07/01/2018 05:00:35.930000,9.44,41.0,73.0
07/01/2018 05:04:35.920000,9.67,41.0,72.0
07/01/2018 05:07:15.936666,8.69,41.0,73.0
07/01/2018 05:09:55.920000,9.63,41.0,72.0
07/01/2018 05:13:55.926666,8.77,41.0,72.0
07/01/2018 05:16:35.926666,9.07,41.0,72.0
07/01/2018 05:19:15.933333,8.09,41.0,72.0
07/01/2018 05:21:56.016666,8.58,41.0,72.0
07/01/2018 05:25:55.936666,9.0,41.0,72.0
07/01/2018 05:28:35.936666,8.43,41.0,72.0
07/01/2018 05:31:15.940000,9.76,41.0,72.0
07/01/2018 05:33:55.930000,9.23,41.0,72.0
07/01/2018 05:37:55.936666,9.28,42.0,72.0
07/01/2018 05:40:35.923333,10.09,42.0,72.0
07/01/2018 05:43:15.990000,8.95,42.0,72.0
07/01/2018 05:45:55.950000,10.02,41.0,72.0
07/01/2018 05:49:56.353333,10.38,41.0,72.0
07/01/2018 05:52:35.926666,9.74,41.0,72.0
07/01/2018 05:55:15.990000,10.33,41.0,72.0
07/01/2018 05:57:55.923333,10.77,41.0,72.0
07/01/2018 06:01:55.973333,11.6,41.0,72.0
07/01/2018 06:04:35.950000,10.91,41.0,72.0
07/01/2018 06:07:15.983333,10.88,41.0,72.0
07/01/2018 06:11:15.930000,11.58,41.0,72.0
07/01/2018 06:13:55.940000,11.46,41.0,72.0
07/01/2018 06:16:35.963333,11.88,41.0,72.0
07/01/2018 06:19:15.953333,10.79,41.0,72.0
07/01/2018 06:23:15.933333,9.93,41.0,72.0
07/01/2018 06:25:55.940000,10.64,41.0,72.0
07/01/2018 06:28:35.986666,9.81,41.0,72.0
