InstrumentName, Melody-Catalpa,,
StartTime, 2018-07-01 00:00:00,,
EndTime, 2018-07-31 23:59:59,,
Date,PM2.5,humidity,temp_f
07/01/2018 00:02:00.540000,0.0,55.0,69.0
07/01/2018 00:04:40.536666,0.0,54.0,69.0
07/01/2018 00:08:40.536666,0.0,54.0,70.0
07/01/2018 00:11:20.586666,0.0,54.0,70.0
07/01/2018 00:14:00.580000,0.0,54.0,70.0
07/01/2018 00:16:40.536666,0.0,55.0,70.0
07/01/2018 00:20:40.546666,0.0,53.0,71.0
07/01/2018 00:23:20.540000,0.0,52.0,71.0
07/01/2018 00:26:00.546666,0.0,52.0,71.0
07/01/2018 00:28:40.543333,0.0,51.0,71.0
07/01/2018 00:32:40.556666,0.0,51.0,71.0
07/01/2018 00:35:20.540000,0.0,51.0,71.0
07/01/2018 00:38:00.580000,0.0,51.0,72.0
07/01/2018 00:40:40.550000,0.0,50.0,71.0
07/01/2018 00:44:40.576666,0.0,50.0,72.0
07/01/2018 00:47:20.543333,0.0,50.0,72.0
07/01/2018 00:50:00.546666,0.0,51.0,72.0
07/01/2018 00:52:40.583333,0.0,50.0,72.0
07/01/2018 00:56:40.540000,0.0,50.0,71.0
07/01/2018 00:59:20.546666,0.0,49.0,72.0
07/01/2018 01:02:00.546666,0.0,49.0,72.0
07/01/2018 01:04:40.553333,0.0,49.0,72.0
07/01/2018 01:08:40.553333,0.0,49.0,72.0
07/01/2018 01:11:20.546666,0.0,48.0,72.0
07/01/2018 01:14:00.556666,0.0,48.0,72.0
07/01/2018 01:16:40.716666,0.0,49.0,72.0
07/01/2018 01:20:40.660000,0.0,48.0,72.0
07/01/2018 01:23:20.586666,0.0,48.0,72.0
07/01/2018 01:26:00.546666,0.0,48.0,72.0
07/01/2018 01:28:40.566666,0.0,48.0,72.0
07/01/2018 01:32:40.550000,0.0,49.0,72.0
07/01/2018 01:35:20.560000,0.0,49.0,72.0
07/01/2018 01:38:15.493333,0.0,49.0,72.0
07/01/2018 01:40:40.606666,0.0,50.0,72.0
07/01/2018 01:44:41.030000,0.0,51.0,71.0
07/01/2018 01:47:20.546666,0.0,52.0,71.0
07/01/2018 01:50:00.623333,0.0,52.0,71.0
07/01/2018 01:52:40.570000,0.0,52.0,71.0
07/01/2018 01:56:40.563333,0.0,53.0,70.0
07/01/2018 01:59:20.560000,0.0,54.0,70.0
07/01/2018 02:02:00.686666,0.0,54.0,70.0
07/01/2018 02:04:40.810000,0.0,55.0,70.0
07/01/2018 02:08:40.546666,0.0,55.0,69.0
07/01/2018 02:11:20.623333,0.0,55.0,69.0
07/01/2018 02:14:00.563333,0.0,55.0,69.0
07/01/2018 02:16:40.560000,0.0,55.0,69.0
07/01/2018 02:20:40.566666,0.0,56.0,69.0
07/01/2018 02:23:20.576666,0.0,56.0,69.0
07/01/2018 02:26:00.556666,0.0,56.0,69.0
07/01/2018 02:28:40.563333,0.0,56.0,69.0
07/01/2018 02:32:40.556666,0.0,56.0,69.0
07/01/2018 02:35:20.573333,0.0,57.0,68.0
07/01/2018 02:38:00.566666,0.0,57.0,68.0
07/01/2018 02:40:40.566666,0.0,57.0,68.0
07/01/2018 02:44:40.570000,0.0,57.0,68.0
07/01/2018 02:47:20.580000,0.0,57.0,68.0
07/01/2018 02:50:00.563333,0.0,58.0,68.0
07/01/2018 02:52:40.553333,0.0,58.0,68.0
07/01/2018 02:56:40.566666,0.0,58.0,68.0
07/01/2018 02:59:20.576666,0.0,58.0,67.0
07/01/2018 03:02:00.576666,0.0,58.0,67.0
07/01/2018 03:04:40.566666,0.0,58.0,67.0
07/01/2018 03:08:40.566666,0.0,58.0,67.0
07/01/2018 03:11:20.576666,0.0,58.0,67.0
07/01/2018 03:14:00.566666,0.0,58.0,67.0
07/01/2018 03:16:40.620000,0.0,58.0,67.0
07/01/2018 03:20:40.563333,0.0,59.0,66.0
07/01/2018 03:23:20.590000,0.0,59.0,66.0
07/01/2018 03:26:00.560000,0.0,59.0,66.0
07/01/2018 03:28:40.576666,0.0,59.0,66.0
07/01/2018 03:32:40.833333,0.0,59.0,66.0
07/01/2018 03:35:20.566666,0.0,59.0,66.0
07/01/2018 03:38:00.570000,0.0,59.0,66.0
07/01/2018 03:40:40.606666,0.0,59.0,66.0
07/01/2018 03:44:40.573333,0.0,59.0,66.0
07/01/2018 03:47:20.626666,0.0,59.0,66.0
07/01/2018 03:50:00.566666,0.0,59.0,66.0
07/01/2018 03:52:40.573333,0.0,59.0,66.0
07/01/2018 03:56:40.590000,0.0,59.0,66.0
07/01/2018 03:59:20.566666,0.0,59.0,66.0
07/01/2018 04:02:00.586666,0.0,59.0,66.0
07/01/2018 04:04:40.786666,0.0,59.0,66.0
07/01/2018 04:08:40.580000,0.0,58.0,66.0
07/01/2018 04:11:20.606666,0.0,58.0,66.0
07/01/2018 04:14:00.573333,0.0,58.0,66.0
07/01/2018 04:16:40.610000,0.0,59.0,66.0
07/01/2018 04:20:40.616666,0.0,59.0,65.0
07/01/2018 04:23:20.593333,0.0,59.0,65.0
07/01/2018 04:26:00.586666,0.0,59.0,65.0
07/01/2018 04:28:40.576666,0.0,58.0,65.0
07/01/2018 04:32:40.596666,0.0,59.0,65.0
07/01/2018 04:35:20.623333,0.0,59.0,65.0
07/01/2018 04:38:00.573333,0.0,59.0,65.0
07/01/2018 04:40:40.590000,0.0,60.0,65.0
07/01/2018 04:44:40.576666,0.0,59.0,65.0
07/01/2018 04:47:20.586666,0.0,60.0,64.0
07/01/2018 04:50:00.576666,0.0,59.0,65.0
07/01/2018 04:52:40.583333,0.0,59.0,65.0
07/01/2018 04:56:40.580000,0.0,59.0,65.0
07/01/2018 04:59:20.576666,0.0,59.0,65.0
07/01/2018 05:02:00.573333,0.0,60.0,65.0
07/01/2018 05:04:40.586666,0.0,59.0,65.0
07/01/2018 05:08:40.616666,0.0,59.0,65.0
07/01/2018 05:11:20.576666,0.0,58.0,65.0
07/01/2018 05:14:00.590000,0.0,59.0,65.0
07/01/2018 05:16:40.636666,0.0,58.0,65.0
07/01/2018 05:20:40.623333,0.0,59.0,65.0
07/01/2018 05:23:20.933333,0.0,59.0,65.0
07/01/2018 05:26:00.606666,0.0,59.0,65.0
07/01/2018 05:28:40.626666,0.0,59.0,65.0
07/01/2018 05:32:40.606666,0.0,60.0,64.0
07/01/2018 05:35:20.620000,0.0,61.0,64.0
07/01/2018 05:38:00.680000,0.0,61.0,64.0
07/01/2018 05:40:40.583333,0.0,60.0,64.0
07/01/2018 05:44:40.636666,0.0,62.0,64.0
07/01/2018 05:47:20.586666,0.0,61.0,64.0
07/01/2018 05:50:00.613333,0.0,61.0,64.0
07/01/2018 05:52:40.586666,0.0,61.0,64.0
07/01/2018 05:56:40.620000,0.0,60.0,64.0
07/01/2018 05:59:20.583333,0.0,60.0,64.0
07/01/2018 06:02:00.586666,0.0,60.0,64.0
07/01/2018 06:04:40.580000,0.0,61.0,64.0
07/01/2018 06:08:40.586666,0.0,61.0,63.0
07/01/2018 06:11:20.586666,0.0,61.0,63.0
07/01/2018 06:14:00.590000,0.0,61.0,64.0
07/01/2018 06:16:40.586666,0.0,61.0,64.0
07/01/2018 06:19:50.150000,0.0,61.0,63.0
07/01/2018 06:22:30.173333,0.0,61.0,63.0
07/01/2018 06:26:30.173333,0.0,62.0,63.0
07/01/2018 06:29:10.316666,0.0,62.0,63.0
