InstrumentName, I-25 Denver,,
StartTime, 2018-07-01 00:00:00,,
EndTime, 2018-07-31 23:59:59,,
Date,CO,NO2,PM2.5
07/01/2018 00:00:00.000000,0.3,18.0,5.2
07/01/2018 01:00:00.000000,0.3,18.0,4.9
07/01/2018 02:00:00.000000,0.4,19.0,5.8
07/01/2018 03:00:00.000000,0.3,19.0,6.2
07/01/2018 04:00:00.000000,0.5,,6.6
07/01/2018 05:00:00.000000,0.6,25.0,7.4
07/01/2018 06:00:00.000000,0.4,19.0,7.9
07/01/2018 07:00:00.000000,,,7.9
07/01/2018 08:00:00.000000,0.3,16.0,9.4
07/01/2018 09:00:00.000000,0.2,13.0,9.2
07/01/2018 10:00:00.000000,0.2,10.0,9.2
07/01/2018 11:00:00.000000,0.2,12.0,9.8
07/01/2018 12:00:00.000000,0.2,10.0,9.8
07/01/2018 13:00:00.000000,0.2,8.0,9.4
07/01/2018 14:00:00.000000,0.1,6.0,8.9
07/01/2018 15:00:00.000000,0.3,11.0,8.6
07/01/2018 16:00:00.000000,0.2,9.0,8.8
07/01/2018 17:00:00.000000,0.3,10.0,8.1
07/01/2018 18:00:00.000000,0.3,12.0,8.1
07/01/2018 19:00:00.000000,0.2,6.0,5.2
07/01/2018 20:00:00.000000,0.1,3.0,4.7
07/01/2018 21:00:00.000000,0.1,4.0,4.7
07/01/2018 22:00:00.000000,0.1,2.0,4.4
07/01/2018 23:00:00.000000,0.1,4.0,4.5
07/02/2018 00:00:00.000000,0.1,3.0,4.5
07/02/2018 01:00:00.000000,0.3,9.0,4.6
07/02/2018 02:00:00.000000,0.6,27.0,5.5
07/02/2018 03:00:00.000000,0.5,26.0,6.1
07/02/2018 04:00:00.000000,,,5.9
07/02/2018 05:00:00.000000,0.2,13.0,6.1
07/02/2018 06:00:00.000000,0.2,10.0,5.9
07/02/2018 07:00:00.000000,,,5.9
07/02/2018 08:00:00.000000,0.2,15.0,7.2
07/02/2018 09:00:00.000000,0.3,25.0,7.1
07/02/2018 10:00:00.000000,0.6,34.0,9.5
07/02/2018 11:00:00.000000,1.0,35.0,10.4
07/02/2018 12:00:00.000000,0.8,39.0,10.4
07/02/2018 13:00:00.000000,0.4,27.0,8.2
07/02/2018 14:00:00.000000,0.3,17.0,6.9
07/02/2018 15:00:00.000000,0.3,15.0,6.9
07/02/2018 16:00:00.000000,0.3,18.0,6.3
07/02/2018 17:00:00.000000,0.2,14.0,6.1
07/02/2018 18:00:00.000000,0.2,21.0,5.6
07/02/2018 19:00:00.000000,0.2,18.0,7.4
07/02/2018 20:00:00.000000,0.2,13.0,8.1
07/02/2018 21:00:00.000000,0.2,10.0,8.1
07/02/2018 22:00:00.000000,0.2,8.0,8.4
07/02/2018 23:00:00.000000,0.1,7.0,8.0
07/03/2018 00:00:00.000000,0.1,8.0,6.6
07/03/2018 01:00:00.000000,0.1,9.0,6.6
07/03/2018 02:00:00.000000,0.1,6.0,6.0
07/03/2018 03:00:00.000000,0.2,5.0,14.6
07/03/2018 04:00:00.000000,0.1,,13.9
07/03/2018 05:00:00.000000,0.2,15.0,13.9
07/03/2018 06:00:00.000000,0.2,15.0,16.9
07/03/2018 07:00:00.000000,,,16.9
07/03/2018 08:00:00.000000,0.2,25.0,19.4
07/03/2018 09:00:00.000000,0.2,29.0,20.4
07/03/2018 10:00:00.000000,0.2,30.0,21.0
07/03/2018 11:00:00.000000,0.4,32.0,20.9
07/03/2018 12:00:00.000000,0.7,34.0,20.9
07/03/2018 13:00:00.000000,0.4,27.0,16.5
07/03/2018 14:00:00.000000,0.4,26.0,16.5
07/03/2018 15:00:00.000000,0.2,21.0,12.9
07/03/2018 16:00:00.000000,0.2,14.0,10.0
07/03/2018 17:00:00.000000,0.1,10.0,8.5
07/03/2018 18:00:00.000000,0.3,20.0,6.6
07/03/2018 19:00:00.000000,0.5,34.0,6.4
07/03/2018 20:00:00.000000,0.5,29.0,6.4
07/03/2018 21:00:00.000000,0.5,27.0,7.5
07/03/2018 22:00:00.000000,0.6,31.0,7.2
07/03/2018 23:00:00.000000,0.6,31.0,7.2
07/04/2018 00:00:00.000000,0.2,16.0,5.8
07/04/2018 01:00:00.000000,0.2,14.0,5.9
07/04/2018 02:00:00.000000,0.6,30.0,5.6
07/04/2018 03:00:00.000000,0.4,24.0,6.9
07/04/2018 04:00:00.000000,0.4,,8.5
07/04/2018 05:00:00.000000,0.3,19.0,8.5
07/04/2018 06:00:00.000000,0.4,26.0,9.7
07/04/2018 07:00:00.000000,,,11.0
07/04/2018 08:00:00.000000,0.4,25.0,12.9
07/04/2018 09:00:00.000000,0.4,24.0,13.0
07/04/2018 10:00:00.000000,0.3,23.0,13.2
07/04/2018 11:00:00.000000,0.3,21.0,13.6
07/04/2018 12:00:00.000000,0.4,20.0,13.6
07/04/2018 13:00:00.000000,0.4,20.0,11.4
07/04/2018 14:00:00.000000,0.3,15.0,11.4
07/04/2018 15:00:00.000000,0.4,24.0,9.7
07/04/2018 16:00:00.000000,0.4,21.0,8.8
07/04/2018 17:00:00.000000,0.3,14.0,8.8
07/04/2018 18:00:00.000000,0.3,16.0,8.5
07/04/2018 19:00:00.000000,0.4,13.0,7.8
07/04/2018 20:00:00.000000,0.2,8.0,7.8
07/04/2018 21:00:00.000000,0.1,4.0,6.2
07/04/2018 22:00:00.000000,0.2,6.0,6.7
07/04/2018 23:00:00.000000,0.2,11.0,6.6
07/05/2018 00:00:00.000000,0.1,4.0,7.6
07/05/2018 01:00:00.000000,0.3,12.0,7.5
07/05/2018 02:00:00.000000,0.2,8.0,7.8
07/05/2018 03:00:00.000000,0.2,16.0,7.8
07/05/2018 04:00:00.000000,0.4,,13.3
07/05/2018 05:00:00.000000,0.3,20.0,15.0
07/05/2018 06:00:00.000000,0.1,8.0,14.4
07/05/2018 07:00:00.000000,,,14.4
07/05/2018 08:00:00.000000,0.1,4.0,7.9
07/05/2018 09:00:00.000000,0.1,11.0,7.6
07/05/2018 10:00:00.000000,0.3,25.0,7.6
07/05/2018 11:00:00.000000,0.5,36.0,7.7
07/05/2018 12:00:00.000000,0.3,29.0,8.2
07/05/2018 13:00:00.000000,0.1,11.0,9.1
07/05/2018 14:00:00.000000,0.1,7.0,9.6
07/05/2018 15:00:00.000000,0.3,9.0,9.6
07/05/2018 16:00:00.000000,0.3,11.0,9.8
07/05/2018 17:00:00.000000,0.5,25.0,9.3
07/05/2018 18:00:00.000000,0.5,24.0,8.7
07/05/2018 19:00:00.000000,0.3,10.0,8.4
07/05/2018 20:00:00.000000,0.5,26.0,8.5
07/05/2018 21:00:00.000000,0.4,26.0,8.6
07/05/2018 22:00:00.000000,0.4,21.0,9.2
07/05/2018 23:00:00.000000,0.4,16.0,8.8
07/06/2018 00:00:00.000000,0.3,14.0,8.8
07/06/2018 01:00:00.000000,0.3,13.0,8.2
07/06/2018 02:00:00.000000,0.3,15.0,8.3
07/06/2018 03:00:00.000000,0.3,14.0,10.3
07/06/2018 04:00:00.000000,0.3,,10.3
07/06/2018 05:00:00.000000,0.2,12.0,11.5
07/06/2018 06:00:00.000000,0.3,12.0,11.5
07/06/2018 07:00:00.000000,,,12.3
07/06/2018 08:00:00.000000,0.2,18.0,14.9
07/06/2018 09:00:00.000000,0.3,15.0,14.7
07/06/2018 10:00:00.000000,0.6,29.0,14.7
07/06/2018 11:00:00.000000,0.9,32.0,15.7
