InstrumentName, APCD B,,
StartTime, 2018-07-01 00:00:00,,
EndTime, 2018-07-31 23:59:59,,
Date,PM2.5,humidity,temp_f
07/01/2018 00:01:44.226666,1.0,41.0,68.0
07/01/2018 00:05:44.006666,1.27,42.0,67.0
07/01/2018 00:08:23.896666,0.9,42.0,67.0
07/01/2018 00:11:03.996666,2.0,42.0,67.0
07/01/2018 00:13:43.906666,1.69,42.0,67.0
07/01/2018 00:17:43.926666,1.05,42.0,67.0
07/01/2018 00:20:23.943333,1.54,43.0,67.0
07/01/2018 00:23:05.286666,1.57,42.0,67.0
07/01/2018 00:25:44.633333,1.55,42.0,67.0
07/01/2018 00:29:43.933333,1.7,44.0,67.0
07/01/2018 00:32:24.006666,2.17,43.0,67.0
07/01/2018 00:35:04.023333,2.1,43.0,67.0
07/01/2018 00:37:44.196666,1.33,43.0,67.0
07/01/2018 00:41:44.630000,2.0,44.0,68.0
07/01/2018 00:44:23.940000,1.92,43.0,68.0
07/01/2018 00:47:04.033333,1.44,45.0,67.0
07/01/2018 00:49:43.956666,1.28,43.0,68.0
07/01/2018 00:53:43.986666,2.17,43.0,69.0
07/01/2018 00:56:24.663333,1.93,42.0,70.0
07/01/2018 00:59:03.976666,1.4,41.0,69.0
07/01/2018 01:01:44.020000,1.8,43.0,68.0
07/01/2018 01:05:43.956666,2.23,43.0,67.0
07/01/2018 01:08:24.190000,2.25,44.0,67.0
07/01/2018 01:11:04.000000,3.29,45.0,66.0
07/01/2018 01:13:44.743333,2.9,45.0,66.0
07/01/2018 01:17:44.240000,3.07,45.0,67.0
07/01/2018 01:20:23.986666,3.33,45.0,66.0
07/01/2018 01:23:04.073333,5.26,47.0,66.0
07/01/2018 01:25:44.040000,4.1,49.0,65.0
07/01/2018 01:29:43.993333,3.05,49.0,65.0
07/01/2018 01:32:24.310000,3.95,48.0,65.0
07/01/2018 01:35:04.010000,2.45,48.0,65.0
07/01/2018 01:37:44.430000,3.7,48.0,65.0
07/01/2018 01:41:44.190000,3.82,49.0,64.0
07/01/2018 01:44:24.043333,4.34,49.0,65.0
07/01/2018 01:47:04.893333,4.15,49.0,64.0
07/01/2018 01:49:44.126666,2.82,49.0,65.0
07/01/2018 01:53:44.143333,5.47,49.0,64.0
07/01/2018 01:56:24.810000,4.12,49.0,64.0
07/01/2018 01:59:05.420000,4.4,49.0,65.0
07/01/2018 02:01:44.276666,4.85,49.0,65.0
07/01/2018 02:05:44.210000,3.46,48.0,65.0
07/01/2018 02:08:23.990000,4.22,48.0,64.0
07/01/2018 02:11:04.053333,3.9,48.0,64.0
07/01/2018 02:13:44.276666,4.18,48.0,65.0
07/01/2018 02:17:44.026666,4.54,48.0,65.0
07/01/2018 02:20:24.063333,5.29,48.0,64.0
07/01/2018 02:23:04.296666,3.47,48.0,65.0
07/01/2018 02:25:44.226666,5.16,48.0,64.0
07/01/2018 02:29:44.023333,5.33,49.0,64.0
07/01/2018 02:32:24.253333,3.83,49.0,64.0
07/01/2018 02:35:04.123333,3.59,49.0,64.0
07/01/2018 02:37:44.070000,3.93,49.0,64.0
07/01/2018 02:41:44.076666,5.35,49.0,64.0
07/01/2018 02:44:24.036666,4.24,49.0,64.0
07/01/2018 02:47:04.410000,4.93,49.0,64.0
07/01/2018 02:49:44.223333,5.15,49.0,64.0
07/01/2018 02:53:44.056666,3.86,50.0,64.0
07/01/2018 02:56:24.486666,4.1,50.0,64.0
07/01/2018 02:59:04.066666,4.33,50.0,64.0
07/01/2018 03:01:44.190000,5.03,50.0,64.0
07/01/2018 03:05:44.036666,4.13,50.0,64.0
07/01/2018 03:08:24.486666,4.44,50.0,64.0
07/01/2018 03:11:04.133333,5.05,50.0,64.0
07/01/2018 03:13:44.103333,4.66,50.0,64.0
07/01/2018 03:17:44.260000,5.12,50.0,64.0
07/01/2018 03:20:24.286666,4.57,50.0,64.0
07/01/2018 03:23:04.353333,5.62,50.0,64.0
07/01/2018 03:25:44.150000,4.57,50.0,64.0
07/01/2018 03:29:44.193333,6.0,50.0,64.0
07/01/2018 03:32:24.236666,5.4,50.0,64.0
07/01/2018 03:35:04.156666,5.82,50.0,64.0
07/01/2018 03:37:44.160000,6.0,50.0,64.0
07/01/2018 03:41:44.740000,5.49,49.0,65.0
07/01/2018 03:44:24.143333,6.0,49.0,64.0
07/01/2018 03:47:04.153333,7.2,49.0,65.0
07/01/2018 03:49:44.256666,6.15,50.0,65.0
07/01/2018 03:53:45.023333,7.53,50.0,64.0
07/01/2018 03:56:24.353333,8.37,50.0,65.0
07/01/2018 03:59:04.336666,8.78,50.0,64.0
07/01/2018 04:01:44.243333,8.71,51.0,64.0
07/01/2018 04:05:44.296666,8.8,51.0,64.0
07/01/2018 04:08:24.136666,8.7,52.0,64.0
07/01/2018 04:11:04.340000,7.44,52.0,64.0
07/01/2018 04:13:44.320000,12.13,52.0,63.0
07/01/2018 04:17:44.253333,9.37,52.0,64.0
07/01/2018 04:20:24.346666,9.62,52.0,64.0
07/01/2018 04:23:04.343333,9.68,52.0,64.0
07/01/2018 04:25:45.186666,9.56,52.0,64.0
07/01/2018 04:29:44.280000,12.48,53.0,64.0
07/01/2018 04:32:25.073333,11.18,53.0,64.0
07/01/2018 04:35:04.346666,8.87,53.0,64.0
07/01/2018 04:37:44.406666,8.77,52.0,64.0
07/01/2018 04:41:44.386666,8.68,52.0,64.0
07/01/2018 04:44:24.350000,7.2,53.0,64.0
07/01/2018 04:47:04.236666,10.12,53.0,64.0
07/01/2018 04:49:44.716666,11.29,53.0,64.0
07/01/2018 04:53:44.266666,10.12,53.0,64.0
07/01/2018 04:56:24.300000,9.81,54.0,63.0
07/01/2018 04:59:04.293333,8.93,54.0,64.0
07/01/2018 05:01:44.593333,8.08,54.0,64.0
07/01/2018 05:05:44.286666,6.45,54.0,64.0
07/01/2018 05:08:24.176666,7.0,54.0,63.0
07/01/2018 05:11:04.476666,6.1,54.0,64.0
07/01/2018 05:13:44.330000,6.72,54.0,64.0
07/01/2018 05:17:44.226666,6.63,53.0,65.0
07/01/2018 05:20:24.213333,6.83,52.0,65.0
07/01/2018 05:23:04.343333,8.98,52.0,65.0
07/01/2018 05:25:44.383333,9.22,52.0,65.0
07/01/2018 05:29:44.233333,9.02,52.0,65.0
07/01/2018 05:32:24.256666,11.21,51.0,65.0
07/01/2018 05:35:04.206666,9.93,51.0,65.0
07/01/2018 05:37:44.310000,10.4,51.0,65.0
07/01/2018 05:41:44.690000,9.69,51.0,65.0
07/01/2018 05:44:24.220000,10.5,51.0,65.0
07/01/2018 05:47:04.306666,9.57,51.0,65.0
07/01/2018 05:49:44.220000,9.54,51.0,64.0
07/01/2018 05:53:44.346666,8.37,52.0,64.0
07/01/2018 05:56:24.543333,8.88,52.0,64.0
07/01/2018 05:59:04.476666,8.64,52.0,64.0
07/01/2018 06:01:44.356666,8.41,53.0,64.0
07/01/2018 06:05:44.550000,7.7,53.0,63.0
07/01/2018 06:08:24.340000,9.15,53.0,63.0
07/01/2018 06:11:04.296666,8.0,53.0,63.0
07/01/2018 06:13:44.303333,8.79,54.0,63.0
07/01/2018 06:17:44.213333,8.41,54.0,63.0
07/01/2018 06:20:24.553333,8.47,54.0,63.0
07/01/2018 06:23:04.483333,7.48,55.0,63.0
07/01/2018 06:25:44.476666,8.23,55.0,63.0
07/01/2018 06:29:44.456666,7.72,55.0,63.0
