InstrumentName, Woods Park B,,
StartTime, 2018-06-01 00:00:00,,
EndTime, 2018-06-30 23:59:59,,
Date,PM1.0,PM10.0,PM2.5
06/01/2018 00:01:53.000000,1.0,3.1,1.98
06/01/2018 00:04:32.000000,1.0,1.37,1.09
06/01/2018 00:08:32.000000,0.48,0.93,0.93
06/01/2018 00:11:12.000000,0.21,0.52,0.24
06/01/2018 00:13:52.000000,0.16,0.63,0.21
06/01/2018 00:16:32.000000,0.52,0.1,0.1
06/01/2018 00:20:32.000000,0.19,0.3,0.3
06/01/2018 00:25:52.000000,0.5,0.86,0.86
06/01/2018 00:28:32.000000,0.15,0.27,0.09
06/01/2018 00:32:32.000000,0.02,0.64,0.24
06/01/2018 00:35:15.000000,0.02,0.42,0.22
06/01/2018 00:37:52.000000,0.02,0.49,0.37
06/01/2018 00:40:32.000000,0.31,0.57,0.57
06/01/2018 00:44:32.000000,0.31,0.21,0.38
06/01/2018 00:47:12.000000,0.31,0.41,0.15
06/01/2018 00:49:52.000000,0.27,0.41,0.34
06/01/2018 00:52:32.000000,0.27,0.22,0.34
06/01/2018 00:56:32.000000,0.3,0.6,0.6
06/01/2018 00:59:12.000000,0.19,1.24,0.45
06/01/2018 02:32:32.000000,1.14,1.76,1.71
06/01/2018 02:37:52.000000,0.4,0.79,0.5
06/01/2018 02:44:32.000000,0.3,1.26,0.74
06/01/2018 02:47:12.000000,0.74,1.42,1.0
06/01/2018 02:49:52.000000,0.51,1.02,0.73
06/01/2018 02:52:32.000000,0.67,0.67,0.67
06/01/2018 02:56:32.000000,0.93,1.29,1.29
06/01/2018 02:59:12.000000,1.0,1.57,1.24
06/01/2018 03:01:52.000000,0.78,1.83,1.2
06/01/2018 03:04:32.000000,0.42,0.42,0.42
06/01/2018 03:08:32.000000,0.16,0.88,0.53
06/01/2018 03:11:12.000000,0.73,1.07,1.07
06/01/2018 03:13:52.000000,0.23,0.74,0.44
06/01/2018 03:16:32.000000,0.28,1.0,0.51
06/01/2018 03:20:32.000000,0.43,0.64,0.43
06/01/2018 03:23:12.000000,0.88,1.05,0.93
06/01/2018 03:25:52.000000,0.42,1.14,0.93
06/01/2018 03:28:32.000000,0.07,0.76,0.69
06/01/2018 03:32:32.000000,0.63,1.26,1.26
06/01/2018 03:35:12.000000,0.79,1.52,1.29
06/01/2018 03:37:52.000000,0.68,1.41,1.27
06/01/2018 03:40:32.000000,0.48,1.05,0.79
06/01/2018 03:44:32.000000,1.0,2.28,1.77
06/01/2018 03:47:12.000000,0.63,0.9,0.83
06/01/2018 03:49:52.000000,0.95,2.43,1.57
06/01/2018 03:52:32.000000,0.45,1.3,1.09
06/01/2018 03:56:32.000000,1.0,1.16,1.16
06/01/2018 03:59:12.000000,0.51,1.51,1.28
06/01/2018 04:01:52.000000,0.98,1.56,1.51
06/01/2018 04:04:32.000000,0.95,1.33,1.23
06/01/2018 04:08:32.000000,1.14,1.43,1.43
06/01/2018 04:11:12.000000,0.69,1.19,0.9
06/01/2018 04:13:52.000000,0.74,1.17,1.17
06/01/2018 04:16:32.000000,1.27,1.41,1.41
06/01/2018 04:20:32.000000,0.82,2.05,1.59
06/01/2018 04:23:12.000000,1.36,2.26,1.81
06/01/2018 04:25:52.000000,0.68,1.07,0.85
06/01/2018 04:28:32.000000,0.95,1.61,1.52
06/01/2018 04:32:32.000000,0.86,1.3,1.3
06/01/2018 04:35:13.000000,1.86,2.95,2.67
06/01/2018 04:37:52.000000,1.67,2.17,1.79
06/01/2018 04:40:32.000000,1.79,2.42,2.37
06/01/2018 04:44:32.000000,0.79,2.07,1.93
06/01/2018 04:47:12.000000,0.76,1.64,1.45
06/01/2018 04:49:52.000000,1.14,1.74,1.74
06/01/2018 04:52:32.000000,0.36,1.5,1.43
06/01/2018 04:56:32.000000,1.07,2.6,2.48
06/01/2018 04:59:12.000000,0.93,1.53,1.53
06/01/2018 05:01:52.000000,1.05,2.2,1.76
06/01/2018 05:04:32.000000,0.6,1.5,1.24
06/01/2018 05:08:32.000000,1.02,1.23,1.23
06/01/2018 05:11:12.000000,0.9,1.74,1.36
06/01/2018 05:13:52.000000,1.0,1.88,1.6
06/01/2018 05:16:32.000000,0.71,2.29,1.69
06/01/2018 05:20:32.000000,1.56,2.42,2.14
06/01/2018 05:23:12.000000,0.72,1.21,0.95
06/01/2018 05:25:52.000000,1.0,2.0,1.51
06/01/2018 05:28:32.000000,0.98,1.72,1.58
06/01/2018 05:32:32.000000,1.24,1.67,1.67
06/01/2018 05:35:13.000000,1.36,2.5,1.88
06/01/2018 05:37:52.000000,1.4,2.21,2.14
06/01/2018 05:40:32.000000,1.37,3.05,2.19
06/01/2018 05:44:32.000000,1.79,2.26,2.26
06/01/2018 05:47:12.000000,1.67,2.21,1.93
06/01/2018 05:49:53.000000,0.93,1.24,1.24
06/01/2018 05:52:32.000000,1.4,1.84,1.84
06/01/2018 05:56:32.000000,1.45,2.07,1.86
06/01/2018 05:59:12.000000,1.79,3.93,2.7
06/01/2018 06:01:52.000000,1.52,2.87,2.37
06/01/2018 06:04:32.000000,0.88,2.35,1.72
06/01/2018 06:08:32.000000,1.44,2.88,2.12
06/01/2018 06:11:12.000000,1.2,2.46,2.2
06/01/2018 06:13:52.000000,1.24,1.98,1.86
06/01/2018 06:16:32.000000,1.17,2.02,1.62
06/01/2018 06:20:32.000000,1.93,3.19,2.53
06/01/2018 06:23:15.000000,1.71,2.21,2.07
06/01/2018 06:25:52.000000,1.4,2.33,2.33
06/01/2018 06:28:32.000000,1.63,2.37,2.28
06/01/2018 06:32:32.000000,1.67,2.5,2.17
06/01/2018 06:35:13.000000,1.79,3.33,2.69
06/01/2018 06:37:52.000000,1.81,2.95,2.67
06/01/2018 06:40:32.000000,1.36,2.43,2.05
06/01/2018 06:44:32.000000,1.44,2.28,2.14
06/01/2018 06:47:12.000000,1.93,2.67,2.67
06/01/2018 06:49:52.000000,1.52,3.07,2.5
06/01/2018 06:52:34.000000,1.33,2.29,2.07
06/01/2018 06:56:32.000000,0.98,2.39,1.89
06/01/2018 06:59:12.000000,1.4,2.74,2.33
06/01/2018 07:01:52.000000,0.67,1.79,1.6
06/01/2018 07:04:32.000000,1.33,2.38,2.19
06/01/2018 07:08:32.000000,1.02,2.44,1.88
06/01/2018 07:11:12.000000,1.74,3.02,2.95
06/01/2018 07:13:52.000000,1.63,3.09,2.77
06/01/2018 07:16:32.000000,1.37,2.07,1.93
06/01/2018 07:20:32.000000,1.67,2.09,2.09
06/01/2018 07:23:12.000000,0.86,2.26,1.95
06/01/2018 07:25:52.000000,0.48,1.45,1.24
06/01/2018 07:28:32.000000,1.42,1.88,1.74
06/01/2018 07:32:32.000000,1.93,3.39,2.78
06/01/2018 07:35:13.000000,1.16,2.4,2.21
06/01/2018 07:38:21.000000,1.16,2.14,1.93
06/01/2018 07:41:01.000000,1.07,1.73,1.73
06/01/2018 07:43:41.000000,1.31,2.19,1.88
06/01/2018 07:47:41.000000,1.23,1.91,1.91
06/01/2018 07:50:21.000000,0.81,1.4,1.4
06/01/2018 07:53:01.000000,1.19,2.64,2.19
06/01/2018 07:55:41.000000,0.88,1.53,1.53
06/01/2018 07:59:41.000000,0.93,1.44,1.16
06/01/2018 08:02:21.000000,0.73,1.9,1.73
06/01/2018 08:05:01.000000,0.98,1.62,1.62
06/01/2018 08:07:41.000000,1.0,2.95,2.0
06/01/2018 08:11:41.000000,2.0,2.66,2.44
06/01/2018 08:14:21.000000,0.9,2.21,2.02
06/01/2018 08:17:01.000000,2.25,3.15,2.87
06/01/2018 08:19:41.000000,1.88,3.07,2.95
06/01/2018 08:23:41.000000,1.12,2.24,1.93
06/01/2018 08:26:21.000000,2.35,3.35,3.21
06/01/2018 08:29:01.000000,1.67,2.09,2.09
06/01/2018 08:31:41.000000,2.0,3.4,3.14
06/01/2018 08:35:41.000000,1.26,2.74,2.44
06/01/2018 08:38:21.000000,1.64,2.45,2.24
06/01/2018 08:41:01.000000,1.19,2.84,2.33
06/01/2018 08:43:41.000000,1.27,2.0,2.0
06/01/2018 08:47:41.000000,1.65,2.33,1.88
06/01/2018 08:50:21.000000,1.23,1.81,1.81
06/01/2018 08:53:02.000000,1.41,1.76,1.49
06/01/2018 08:55:41.000000,0.88,1.83,1.62
06/01/2018 08:59:41.000000,0.7,1.28,1.28
06/01/2018 09:02:21.000000,1.17,1.93,1.93
06/01/2018 09:05:01.000000,1.73,2.72,2.55
06/01/2018 09:07:41.000000,1.74,2.49,2.28
06/01/2018 09:11:41.000000,2.56,4.37,3.3
06/01/2018 09:14:21.000000,2.61,3.29,3.29
06/01/2018 09:17:00.000000,3.46,4.22,3.78
06/01/2018 09:19:41.000000,1.84,2.23,2.09
06/01/2018 09:23:41.000000,1.93,3.12,3.07
06/01/2018 09:26:21.000000,2.0,3.0,2.73
06/01/2018 09:29:01.000000,1.73,2.46,2.39
06/01/2018 09:31:40.000000,2.31,3.24,3.17
06/01/2018 09:35:41.000000,2.15,3.1,2.9
06/01/2018 09:38:21.000000,2.37,3.0,2.67
06/01/2018 09:41:05.000000,4.64,5.38,5.12
06/01/2018 09:43:41.000000,4.21,5.38,4.83
06/01/2018 09:47:41.000000,4.22,5.61,5.39
06/01/2018 09:50:20.000000,3.38,4.38,3.74
06/01/2018 09:53:01.000000,3.34,3.88,3.88
06/01/2018 09:55:40.000000,3.34,4.25,4.25
06/01/2018 09:59:41.000000,2.71,3.6,3.45
06/01/2018 10:02:21.000000,4.1,4.88,4.88
06/01/2018 10:05:01.000000,3.26,4.72,4.44
06/01/2018 10:07:43.000000,3.09,4.74,4.16
06/01/2018 10:11:40.000000,3.35,4.68,4.35
06/01/2018 10:14:20.000000,3.57,3.67,3.67
06/01/2018 10:17:01.000000,3.55,4.29,4.29
06/01/2018 10:19:40.000000,3.76,4.67,4.67
06/01/2018 10:23:41.000000,3.9,4.76,4.76
06/01/2018 10:26:21.000000,3.98,5.42,5.26
06/01/2018 10:29:01.000000,3.25,3.86,3.86
06/01/2018 10:31:40.000000,3.71,4.88,4.43
06/01/2018 10:35:41.000000,3.35,4.3,4.05
06/01/2018 10:41:01.000000,3.77,4.7,4.43
06/01/2018 10:43:42.000000,3.44,5.24,4.56
06/01/2018 10:47:41.000000,3.17,4.69,3.95
06/01/2018 10:50:20.000000,3.92,4.3,4.22
06/01/2018 10:53:01.000000,3.02,4.44,4.42
06/01/2018 10:55:41.000000,3.38,4.48,4.24
06/01/2018 10:59:40.000000,3.16,4.58,4.23
06/01/2018 11:02:21.000000,3.19,4.14,3.95
06/01/2018 11:05:01.000000,2.93,4.34,3.91
06/01/2018 11:07:41.000000,3.07,4.69,3.93
06/01/2018 11:11:41.000000,3.35,4.3,4.3
06/01/2018 11:14:20.000000,3.49,5.95,5.21
06/01/2018 11:17:01.000000,2.67,3.6,3.4
06/01/2018 11:19:40.000000,3.42,4.58,4.28
06/01/2018 11:23:40.000000,5.4,7.35,6.74
06/01/2018 11:26:21.000000,6.3,7.67,7.28
06/01/2018 11:29:01.000000,5.76,6.67,6.29
06/01/2018 11:31:40.000000,6.37,7.6,7.21
06/01/2018 11:35:40.000000,4.63,6.19,5.95
06/01/2018 11:38:20.000000,2.84,4.49,4.35
06/01/2018 11:41:01.000000,2.98,3.95,3.61
06/01/2018 11:43:41.000000,2.93,4.17,3.5
06/01/2018 11:47:41.000000,1.98,4.11,3.32
06/01/2018 11:50:23.000000,2.76,3.9,3.5
06/01/2018 11:53:01.000000,3.0,4.98,4.12
06/01/2018 11:55:41.000000,2.67,4.0,3.53
06/01/2018 11:59:41.000000,2.2,3.39,3.32
06/01/2018 12:02:21.000000,3.05,4.93,4.56
06/01/2018 12:05:01.000000,2.81,3.86,3.21
06/01/2018 12:07:41.000000,2.71,4.0,3.64
06/01/2018 12:11:42.000000,2.86,5.1,4.12
06/01/2018 12:14:21.000000,3.15,4.32,4.17
06/01/2018 12:17:01.000000,3.0,5.1,3.76
06/01/2018 12:19:41.000000,2.49,3.44,3.44
06/01/2018 12:23:41.000000,2.81,3.9,3.76
06/01/2018 12:26:21.000000,3.41,5.32,4.29
06/01/2018 12:29:01.000000,6.1,7.1,6.9
06/01/2018 12:31:42.000000,3.5,5.12,5.0
06/01/2018 12:35:41.000000,3.42,5.51,4.37
06/01/2018 12:38:21.000000,4.47,5.88,5.79
06/01/2018 12:41:01.000000,6.65,8.12,7.79
06/01/2018 12:43:41.000000,5.52,7.0,6.21
06/01/2018 12:47:41.000000,5.6,8.02,7.44
06/01/2018 12:50:21.000000,4.33,5.79,5.09
06/01/2018 12:53:01.000000,4.08,6.05,5.49
06/01/2018 12:55:42.000000,3.8,5.5,5.05
06/01/2018 12:59:41.000000,3.51,4.58,4.37
06/01/2018 13:02:25.000000,4.19,6.16,5.14
06/01/2018 13:05:01.000000,4.17,5.07,4.86
06/01/2018 13:07:41.000000,3.43,5.52,4.5
06/01/2018 13:11:41.000000,3.74,5.45,4.89
06/01/2018 13:14:21.000000,4.18,5.56,5.33
06/01/2018 13:17:01.000000,3.98,5.12,4.6
06/01/2018 13:19:41.000000,4.68,6.39,5.3
06/01/2018 13:23:41.000000,5.18,6.87,6.47
06/01/2018 13:26:21.000000,5.24,7.05,6.37
06/01/2018 13:29:01.000000,6.74,8.38,7.86
06/01/2018 13:31:41.000000,5.67,6.81,6.81
06/01/2018 13:35:41.000000,5.25,6.55,6.0
06/01/2018 13:38:21.000000,5.1,7.0,6.28
06/01/2018 13:41:01.000000,5.05,7.4,6.14
06/01/2018 13:43:41.000000,5.6,7.19,6.95
06/01/2018 13:47:41.000000,5.19,7.67,6.9
06/01/2018 13:50:21.000000,4.36,5.93,5.7
06/01/2018 13:53:01.000000,4.45,6.69,6.38
06/01/2018 13:55:41.000000,4.9,6.6,6.05
06/01/2018 13:59:41.000000,4.42,6.02,5.07
06/01/2018 14:02:21.000000,4.02,6.0,5.48
06/01/2018 14:05:01.000000,3.77,5.0,4.62
06/01/2018 14:07:42.000000,4.26,6.12,5.83
06/01/2018 14:11:41.000000,3.14,5.05,4.98
06/01/2018 14:14:21.000000,3.83,5.48,4.6
06/01/2018 14:17:01.000000,3.63,5.02,4.77
06/01/2018 14:19:41.000000,3.05,4.81,4.43
06/01/2018 14:23:41.000000,3.26,5.31,5.0
06/01/2018 14:26:21.000000,2.9,4.49,3.9
06/01/2018 14:29:01.000000,1.87,3.12,2.7
06/01/2018 14:31:43.000000,1.63,2.98,2.84
06/01/2018 14:35:41.000000,1.44,2.7,2.49
06/01/2018 14:38:21.000000,2.71,4.1,3.85
06/01/2018 14:41:01.000000,2.84,4.4,4.0
06/01/2018 14:43:43.000000,3.15,4.15,3.85
06/01/2018 14:47:41.000000,2.41,3.29,3.0
06/01/2018 14:50:21.000000,1.34,2.83,2.44
06/01/2018 14:53:01.000000,1.6,2.53,2.4
06/01/2018 14:55:41.000000,1.21,3.02,1.86
06/01/2018 14:59:41.000000,2.0,2.98,2.77
06/01/2018 15:02:21.000000,2.63,3.81,3.51
06/01/2018 15:05:01.000000,2.56,3.73,3.44
06/01/2018 15:07:41.000000,3.3,4.28,3.97
06/01/2018 15:11:41.000000,2.23,3.61,3.05
06/01/2018 15:14:21.000000,2.55,3.53,3.17
06/01/2018 15:17:01.000000,2.54,3.95,3.51
06/01/2018 15:19:41.000000,2.0,3.14,2.91
06/01/2018 15:23:41.000000,1.9,3.33,2.85
06/01/2018 15:26:21.000000,1.86,2.65,2.56
06/01/2018 15:29:01.000000,1.71,1.88,1.85
06/01/2018 15:31:41.000000,2.79,4.28,3.67
06/01/2018 15:35:41.000000,2.33,2.9,2.71
06/01/2018 15:38:21.000000,1.67,2.82,2.18
06/01/2018 15:41:01.000000,1.9,3.52,3.05
06/01/2018 15:43:41.000000,1.29,2.62,2.31
06/01/2018 15:47:41.000000,2.44,4.14,3.95
06/01/2018 15:50:21.000000,2.3,4.05,3.47
06/01/2018 15:53:01.000000,2.21,3.15,2.82
06/01/2018 15:55:41.000000,2.24,3.88,3.48
06/01/2018 15:59:41.000000,1.58,3.0,2.6
