InstrumentName, I25 Denver,,
StartTime, 2018-06-01 00:00:00,,
EndTime, 2018-06-30 23:59:59,,
Date,Carbon monoxide,Nitrogen dioxide,PM2.5 Total Atmospheric
06/01/2018 00:00:00.000000,0.252917,12.952159,4.3
06/01/2018 00:01:00.000000,0.275147,13.295747,3.3
06/01/2018 00:02:00.000000,0.290243,13.866531,3.8
06/01/2018 00:03:00.000000,0.257795,15.201648,3.1
06/01/2018 00:04:00.000000,0.242377,17.416244,2.1
06/01/2018 00:05:00.000000,0.218439,17.406759,3.2
06/01/2018 00:06:00.000000,0.214695,16.509407,2.8
06/01/2018 00:07:00.000000,0.241945,15.668744,3.4
06/01/2018 00:08:00.000000,0.257031,15.251968,2.9
06/01/2018 00:09:00.000000,0.255392,15.430499,2.9
06/01/2018 00:10:00.000000,0.279833,14.754802,3.0
06/01/2018 00:11:00.000000,0.282475,13.477613,3.0
06/01/2018 00:12:00.000000,0.248504,13.952306,2.3
06/01/2018 00:13:00.000000,0.247844,14.292276,2.5
06/01/2018 00:14:00.000000,0.273326,15.350294,3.4
06/01/2018 00:15:00.000000,0.289318,16.4505,3.4
06/01/2018 00:16:00.000000,0.298334,17.633292,3.8
06/01/2018 00:17:00.000000,0.289812,19.219296,4.1
06/01/2018 00:18:00.000000,0.302092,20.514729,3.0
06/01/2018 00:19:00.000000,0.31177,20.914751,2.7
06/01/2018 00:20:00.000000,0.285166,28.720752,3.1
06/01/2018 00:21:00.000000,0.421195,43.372693,3.4
06/01/2018 00:22:00.000000,0.817619,58.263659,5.0
06/01/2018 00:23:00.000000,0.920399,37.169313,2.6
06/01/2018 00:24:00.000000,0.657946,22.351983,3.1
06/01/2018 00:25:00.000000,0.472129,38.871168,3.3
06/01/2018 00:26:00.000000,0.607592,44.03844,3.5
06/01/2018 00:27:00.000000,0.685009,41.559666,2.8
06/01/2018 00:28:00.000000,0.507588,36.037614,3.7
06/01/2018 00:29:00.000000,0.521161,41.287526,2.9
06/01/2018 00:30:00.000000,0.655825,47.281766,3.5
06/01/2018 00:31:00.000000,0.632395,43.124422,2.8
06/01/2018 00:32:00.000000,0.677284,61.261863,2.8
06/01/2018 00:33:00.000000,0.726533,39.273242,4.4
06/01/2018 00:34:00.000000,0.526456,22.344506,3.7
06/01/2018 00:35:00.000000,0.345131,18.368535,2.9
06/01/2018 00:36:00.000000,0.251245,17.991425,2.8
06/01/2018 00:37:00.000000,0.198087,17.216178,2.3
06/01/2018 00:38:00.000000,0.208705,17.498046,2.8
06/01/2018 00:39:00.000000,0.231057,17.915134,2.2
06/01/2018 00:40:00.000000,0.290801,18.365653,2.7
06/01/2018 00:41:00.000000,0.332508,39.325423,3.2
06/01/2018 00:42:00.000000,0.453574,43.53917,3.2
06/01/2018 00:43:00.000000,0.665157,44.911887,2.9
06/01/2018 00:44:00.000000,0.697983,42.983332,2.8
06/01/2018 00:45:00.000000,0.660156,41.765455,2.9
06/01/2018 00:46:00.000000,0.700419,40.910768,3.3
06/01/2018 00:47:00.000000,0.726167,41.524631,3.0
06/01/2018 00:48:00.000000,0.694468,39.852416,2.6
06/01/2018 00:49:00.000000,0.377152,35.505689,3.5
06/01/2018 00:50:00.000000,0.222895,31.621469,3.7
06/01/2018 00:51:00.000000,0.229355,29.376401,3.0
06/01/2018 00:52:00.000000,0.241861,26.369473,3.8
06/01/2018 00:53:00.000000,0.241036,22.731046,3.4
06/01/2018 00:54:00.000000,0.261635,18.136642,4.1
06/01/2018 00:55:00.000000,0.253785,16.959922,3.7
06/01/2018 00:56:00.000000,0.287022,18.865853,2.8
06/01/2018 00:57:00.000000,0.514704,39.798558,4.1
06/01/2018 00:58:00.000000,0.958576,32.762603,2.6
06/01/2018 00:59:00.000000,0.629204,21.629199,2.6
06/01/2018 01:00:00.000000,0.356136,28.698836,3.2
06/01/2018 01:01:00.000000,0.463711,30.354923,3.8
06/01/2018 01:02:00.000000,0.638708,32.539423,2.8
06/01/2018 01:03:00.000000,0.744743,34.508192,3.5
06/01/2018 01:04:00.000000,0.664622,37.169271,3.2
06/01/2018 01:05:00.000000,0.690788,54.436501,3.0
06/01/2018 01:06:00.000000,0.983964,51.185776,5.9
06/01/2018 01:07:00.000000,2.025143,34.88833,7.1
06/01/2018 01:08:00.000000,2.10359,60.334389,4.5
06/01/2018 01:09:00.000000,1.015833,46.003122,2.9
06/01/2018 01:10:00.000000,0.810122,35.145622,3.1
06/01/2018 01:11:00.000000,0.826693,34.260772,4.3
06/01/2018 01:12:00.000000,0.693661,34.201048,5.4
06/01/2018 01:13:00.000000,0.378294,31.425091,2.4
06/01/2018 01:14:00.000000,0.197378,29.675095,3.5
06/01/2018 01:15:00.000000,0.266564,30.003089,2.7
06/01/2018 01:16:00.000000,0.373578,36.000383,4.8
06/01/2018 01:17:00.000000,0.381274,36.420274,2.8
06/01/2018 01:18:00.000000,0.491251,49.148639,3.8
06/01/2018 01:19:00.000000,0.903483,40.434647,2.8
06/01/2018 01:20:00.000000,0.77076,38.416502,3.4
06/01/2018 01:21:00.000000,0.704957,38.873363,4.0
06/01/2018 01:22:00.000000,0.798987,45.211634,2.9
06/01/2018 01:23:00.000000,0.879598,34.419332,3.3
06/01/2018 01:24:00.000000,0.615229,35.023058,4.1
06/01/2018 01:25:00.000000,0.755789,36.508868,4.7
06/01/2018 01:26:00.000000,1.075491,36.926979,5.0
06/01/2018 01:27:00.000000,0.624527,37.040613,3.7
06/01/2018 01:28:00.000000,0.445374,37.656846,3.9
06/01/2018 01:29:00.000000,0.545152,38.175333,5.9
06/01/2018 01:30:00.000000,0.862045,48.227585,4.2
06/01/2018 01:31:00.000000,0.813123,55.236397,4.7
06/01/2018 01:32:00.000000,0.685912,41.689295,3.4
06/01/2018 01:33:00.000000,0.553595,46.381753,4.4
06/01/2018 01:34:00.000000,0.55034,46.379675,5.2
06/01/2018 01:35:00.000000,0.613204,45.859012,4.0
06/01/2018 01:36:00.000000,0.619672,44.984307,3.6
06/01/2018 01:37:00.000000,0.564883,43.973269,4.1
06/01/2018 01:38:00.000000,0.531451,42.150124,3.3
06/01/2018 01:39:00.000000,0.454292,40.936914,3.7
06/01/2018 01:40:00.000000,0.600404,42.049345,4.7
06/01/2018 01:41:00.000000,0.763987,42.237804,5.6
06/01/2018 01:42:00.000000,0.839984,58.258638,5.2
06/01/2018 01:43:00.000000,1.118177,36.58571,5.0
06/01/2018 01:44:00.000000,1.729786,34.806415,4.8
06/01/2018 01:45:00.000000,1.137888,45.620308,4.1
06/01/2018 01:46:00.000000,0.791694,44.089943,4.3
06/01/2018 01:47:00.000000,0.730879,37.327543,4.0
06/01/2018 01:48:00.000000,0.594951,35.493114,5.8
06/01/2018 01:49:00.000000,0.604409,40.491334,5.3
06/01/2018 01:50:00.000000,0.799013,38.608162,3.4
06/01/2018 01:51:00.000000,0.656286,34.45023,3.2
06/01/2018 01:52:00.000000,0.593069,33.725928,3.2
06/01/2018 01:53:00.000000,0.787409,33.397629,3.5
06/01/2018 01:54:00.000000,0.887213,32.574722,3.6
06/01/2018 01:55:00.000000,0.553128,32.166702,3.6
06/01/2018 01:56:00.000000,0.514793,31.979486,4.7
06/01/2018 01:57:00.000000,0.544854,31.393599,3.3
06/01/2018 01:58:00.000000,0.558176,30.363572,5.0
06/01/2018 01:59:00.000000,0.557397,29.36849,3.7
06/01/2018 02:00:00.000000,0.533308,28.536397,3.5
06/01/2018 02:01:00.000000,0.589131,29.998231,4.0
06/01/2018 02:02:00.000000,0.618349,47.311131,3.8
06/01/2018 02:03:00.000000,0.572569,31.115297,3.5
06/01/2018 02:04:00.000000,0.493252,29.138586,3.3
06/01/2018 02:05:00.000000,0.48656,31.096214,4.1
06/01/2018 02:06:00.000000,0.740454,31.640866,3.7
06/01/2018 02:07:00.000000,0.68946,31.484414,4.3
06/01/2018 02:08:00.000000,0.566881,31.761304,3.2
06/01/2018 02:09:00.000000,0.493534,31.226503,3.5
06/01/2018 02:10:00.000000,0.510358,27.495159,3.3
06/01/2018 02:11:00.000000,0.599481,31.20424,4.0
06/01/2018 02:12:00.000000,0.479014,24.556556,3.7
06/01/2018 02:13:00.000000,0.392221,28.021169,3.0
06/01/2018 02:14:00.000000,0.440686,28.092776,3.2
06/01/2018 02:15:00.000000,0.534259,27.077482,4.1
06/01/2018 02:16:00.000000,0.61445,26.461579,3.5
06/01/2018 02:17:00.000000,0.492062,25.742579,2.8
06/01/2018 02:18:00.000000,0.35176,24.115787,3.0
06/01/2018 02:19:00.000000,0.334923,24.53677,4.6
06/01/2018 02:20:00.000000,0.409083,24.973141,2.9
06/01/2018 02:21:00.000000,0.402065,34.274237,3.3
06/01/2018 02:22:00.000000,0.490262,35.140279,3.3
06/01/2018 02:23:00.000000,0.523743,32.442367,3.2
06/01/2018 02:24:00.000000,0.438788,30.378951,3.9
06/01/2018 02:25:00.000000,0.434163,28.446595,3.2
06/01/2018 02:26:00.000000,0.598863,28.038919,3.7
06/01/2018 02:27:00.000000,0.657675,27.276815,3.6
06/01/2018 02:28:00.000000,0.534904,26.188507,2.7
06/01/2018 02:29:00.000000,0.447492,24.981191,3.9
06/01/2018 02:30:00.000000,0.362355,25.74191,3.2
06/01/2018 02:31:00.000000,0.363105,25.874718,2.9
06/01/2018 02:32:00.000000,0.339895,25.444418,3.1
06/01/2018 02:33:00.000000,0.40851,25.281275,3.9
06/01/2018 02:34:00.000000,0.465555,25.205375,4.1
06/01/2018 02:35:00.000000,0.445814,24.632582,5.5
06/01/2018 02:36:00.000000,0.359394,23.915429,3.4
06/01/2018 02:37:00.000000,0.483773,23.571568,4.0
06/01/2018 02:38:00.000000,0.425902,12.211045,4.8
06/01/2018 02:39:00.000000,0.428776,21.695534,2.8
06/01/2018 02:40:00.000000,0.410178,23.482014,2.8
06/01/2018 02:41:00.000000,0.369771,22.091395,4.3
06/01/2018 02:42:00.000000,0.401624,20.758267,3.0
06/01/2018 02:43:00.000000,0.302017,20.076387,4.0
06/01/2018 02:44:00.000000,0.225986,18.831111,4.4
06/01/2018 02:45:00.000000,0.263312,17.439223,4.4
06/01/2018 02:46:00.000000,0.244072,16.703619,2.7
06/01/2018 02:47:00.000000,0.239803,16.356986,3.5
06/01/2018 02:48:00.000000,0.237118,16.419308,3.5
06/01/2018 02:49:00.000000,0.261464,15.866122,
06/01/2018 02:50:00.000000,0.216651,14.529907,5.6
06/01/2018 02:51:00.000000,0.215113,13.646164,6.0
06/01/2018 02:52:00.000000,0.201562,13.501229,3.3
06/01/2018 02:53:00.000000,0.206293,12.588712,3.5
06/01/2018 02:54:00.000000,0.216208,11.085967,3.4
06/01/2018 02:55:00.000000,0.176272,14.715998,3.0
06/01/2018 02:56:00.000000,0.183174,11.430957,3.3
06/01/2018 02:57:00.000000,0.204359,10.280988,5.2
06/01/2018 02:58:00.000000,0.187651,10.5028,6.0
06/01/2018 02:59:00.000000,0.218857,10.493293,4.7
06/01/2018 03:00:00.000000,0.219664,10.403914,3.6
06/01/2018 03:01:00.000000,0.227757,10.869656,12.3
06/01/2018 03:02:00.000000,0.211263,10.876726,3.5
06/01/2018 03:03:00.000000,0.191353,11.082819,3.9
06/01/2018 03:04:00.000000,0.185053,11.089899,4.1
06/01/2018 03:05:00.000000,0.167247,10.280163,3.6
06/01/2018 03:06:00.000000,0.171536,10.24273,3.6
06/01/2018 03:07:00.000000,0.171378,9.817909,4.6
06/01/2018 03:08:00.000000,0.159535,9.111235,4.8
06/01/2018 03:09:00.000000,0.193201,9.352699,3.7
06/01/2018 03:10:00.000000,0.261569,9.327093,4.0
06/01/2018 03:11:00.000000,0.238637,9.139725,8.4
06/01/2018 03:12:00.000000,0.164278,9.069726,1.7
06/01/2018 03:13:00.000000,0.17628,9.443179,2.7
06/01/2018 03:14:00.000000,0.199811,9.345389,2.2
06/01/2018 03:15:00.000000,0.191173,9.539373,1.8
06/01/2018 03:16:00.000000,0.223002,9.542528,3.6
06/01/2018 03:17:00.000000,0.195705,9.005332,3.0
06/01/2018 03:18:00.000000,0.183476,12.525088,3.9
06/01/2018 03:19:00.000000,0.247144,5.978936,2.7
06/01/2018 03:20:00.000000,0.231352,6.508253,2.5
06/01/2018 03:21:00.000000,0.230676,7.830342,2.1
06/01/2018 03:22:00.000000,0.246588,9.017461,2.1
06/01/2018 03:23:00.000000,0.227417,9.834337,2.8
06/01/2018 03:24:00.000000,0.220228,11.800573,3.0
06/01/2018 03:25:00.000000,0.242235,13.014475,5.7
06/01/2018 03:26:00.000000,0.186272,13.060511,2.4
06/01/2018 03:27:00.000000,0.224896,12.785031,2.7
06/01/2018 03:28:00.000000,0.24505,12.407174,2.1
06/01/2018 03:29:00.000000,0.206914,12.196499,2.4
06/01/2018 03:30:00.000000,0.175325,11.956118,2.1
06/01/2018 03:31:00.000000,0.178046,10.54643,3.7
06/01/2018 03:32:00.000000,0.216896,10.747151,2.5
06/01/2018 03:33:00.000000,0.236905,10.75908,2.8
06/01/2018 03:34:00.000000,0.194373,11.001741,2.2
06/01/2018 03:35:00.000000,0.202249,10.413334,2.0
06/01/2018 03:36:00.000000,0.192072,10.696331,2.6
06/01/2018 03:37:00.000000,0.215794,11.008261,3.0
06/01/2018 03:38:00.000000,0.193428,11.289394,1.7
06/01/2018 03:39:00.000000,0.183081,11.53992,2.7
06/01/2018 03:40:00.000000,0.222422,12.177022,2.8
06/01/2018 03:41:00.000000,0.204562,11.733461,2.0
06/01/2018 03:42:00.000000,0.180222,12.395367,2.1
06/01/2018 03:43:00.000000,0.202458,12.501011,2.1
06/01/2018 03:44:00.000000,0.202024,12.289681,2.4
06/01/2018 03:45:00.000000,0.185203,11.773835,2.1
06/01/2018 03:46:00.000000,0.193382,10.757194,2.8
06/01/2018 03:47:00.000000,0.193195,10.215075,2.1
06/01/2018 03:48:00.000000,0.204792,9.877843,3.2
06/01/2018 03:49:00.000000,0.190784,9.016012,2.4
06/01/2018 03:50:00.000000,0.150032,8.044695,1.7
06/01/2018 03:51:00.000000,0.155349,8.215725,2.2
06/01/2018 03:52:00.000000,0.215921,9.132966,2.2
06/01/2018 03:53:00.000000,0.23136,9.603085,1.6
06/01/2018 03:54:00.000000,0.207351,9.914079,2.1
06/01/2018 03:55:00.000000,0.199143,10.08056,1.8
06/01/2018 03:56:00.000000,0.198507,10.271154,1.7
06/01/2018 03:57:00.000000,0.194865,10.843516,1.6
06/01/2018 03:58:00.000000,0.220333,10.303121,2.9
06/01/2018 03:59:00.000000,0.196829,10.082841,1.6
06/01/2018 04:00:00.000000,0.197845,10.513269,1.8
06/01/2018 04:01:00.000000,0.0813,10.885862,2.2
06/01/2018 04:02:00.000000,0.025332,11.213232,1.7
06/01/2018 04:03:00.000000,-9999.0,11.300112,1.9
06/01/2018 04:04:00.000000,0.004352,11.022137,1.9
06/01/2018 04:05:00.000000,0.007068,11.107954,1.6
06/01/2018 04:06:00.000000,-9999.0,11.375897,2.1
06/01/2018 04:07:00.000000,-9999.0,11.18606,1.5
06/01/2018 04:08:00.000000,0.012274,11.37875,2.3
06/01/2018 04:09:00.000000,-9999.0,11.448115,1.6
06/01/2018 04:10:00.000000,-9999.0,12.632677,1.9
06/01/2018 04:11:00.000000,0.02355,13.498115,1.9
06/01/2018 04:12:00.000000,0.105368,14.337639,2.3
06/01/2018 04:13:00.000000,0.190013,14.77421,2.1
06/01/2018 04:14:00.000000,0.182718,14.525933,2.2
06/01/2018 04:15:00.000000,0.178611,14.606566,1.6
06/01/2018 04:16:00.000000,0.202175,14.796189,1.7
06/01/2018 04:17:00.000000,0.208118,14.994001,1.6
06/01/2018 04:18:00.000000,0.208098,14.748013,2.3
06/01/2018 04:19:00.000000,0.185504,14.274968,2.1
06/01/2018 04:20:00.000000,0.19164,13.676279,2.0
06/01/2018 04:21:00.000000,0.176207,13.351831,1.8
06/01/2018 04:22:00.000000,0.164899,13.338573,1.7
06/01/2018 04:23:00.000000,0.220127,12.714347,2.7
06/01/2018 04:24:00.000000,0.257151,11.780652,2.1
06/01/2018 04:25:00.000000,0.207961,10.730455,2.2
