InstrumentName, Melody-Catalpa,,
StartTime, 2018-06-01 00:00:00,,
EndTime, 2018-06-30 23:59:59,,
Date,PM2.5,humidity,temp_f
06/01/2018 00:02:25.380000,1.71,23.0,88.0
06/01/2018 00:05:05.186666,1.73,23.0,89.0
06/01/2018 00:07:45.170000,1.86,24.0,88.0
06/01/2018 00:11:45.203333,1.74,28.0,88.0
06/01/2018 00:14:25.213333,2.05,22.0,87.0
06/01/2018 00:17:05.243333,1.4,20.0,87.0
06/01/2018 00:19:45.236666,0.65,19.0,87.0
06/01/2018 00:26:25.186666,0.71,18.0,87.0
06/01/2018 00:29:05.230000,0.98,18.0,87.0
06/01/2018 00:31:45.173333,0.93,18.0,87.0
06/01/2018 00:35:45.200000,1.22,18.0,87.0
06/01/2018 00:38:25.206666,1.24,21.0,87.0
06/01/2018 00:41:05.173333,0.82,20.0,87.0
06/01/2018 00:43:45.180000,1.49,20.0,87.0
06/01/2018 00:47:45.230000,1.0,20.0,87.0
06/01/2018 00:50:25.303333,1.26,21.0,87.0
06/01/2018 00:53:05.183333,0.86,21.0,86.0
06/01/2018 00:55:45.210000,1.78,26.0,86.0
06/01/2018 00:59:45.210000,0.93,25.0,86.0
06/01/2018 02:31:45.296666,1.67,26.0,81.0
06/01/2018 02:38:25.273333,1.76,27.0,80.0
06/01/2018 02:43:45.286666,0.9,28.0,80.0
06/01/2018 02:47:45.296666,1.18,27.0,80.0
06/01/2018 02:50:25.250000,1.1,26.0,79.0
06/01/2018 02:53:05.343333,1.76,29.0,79.0
06/01/2018 02:55:45.486666,1.83,29.0,79.0
06/01/2018 02:59:45.233333,2.05,29.0,79.0
06/01/2018 03:02:25.303333,1.76,29.0,78.0
06/01/2018 03:05:05.326666,1.02,30.0,78.0
06/01/2018 03:07:45.333333,1.88,31.0,78.0
06/01/2018 03:11:45.236666,2.48,31.0,77.0
06/01/2018 03:14:25.206666,1.48,32.0,77.0
06/01/2018 03:17:05.343333,0.86,32.0,77.0
06/01/2018 03:19:45.216666,1.76,32.0,77.0
06/01/2018 03:23:45.216666,2.31,32.0,76.0
06/01/2018 03:26:26.146666,2.47,33.0,76.0
06/01/2018 03:29:05.213333,1.76,34.0,76.0
06/01/2018 03:31:46.290000,2.47,34.0,76.0
06/01/2018 03:35:45.320000,2.12,34.0,75.0
06/01/2018 03:38:25.206666,2.71,34.0,75.0
06/01/2018 03:41:05.243333,2.15,34.0,75.0
06/01/2018 03:43:50.093333,3.64,35.0,74.0
06/01/2018 03:47:44.126666,3.05,34.0,74.0
06/01/2018 03:50:24.126666,2.0,34.0,74.0
06/01/2018 03:53:04.116666,2.41,35.0,74.0
06/01/2018 03:55:44.123333,2.4,35.0,74.0
06/01/2018 03:59:44.120000,2.79,37.0,73.0
06/01/2018 04:02:24.130000,2.27,37.0,73.0
06/01/2018 04:05:04.116666,1.88,36.0,73.0
06/01/2018 04:07:44.213333,2.9,36.0,72.0
06/01/2018 04:11:44.116666,2.03,36.0,72.0
06/01/2018 04:14:24.120000,2.31,36.0,72.0
06/01/2018 04:17:04.126666,2.9,37.0,72.0
06/01/2018 04:19:44.123333,3.81,37.0,72.0
06/01/2018 04:23:44.196666,3.15,37.0,72.0
06/01/2018 04:26:24.120000,3.45,37.0,72.0
06/01/2018 04:29:04.120000,3.19,38.0,72.0
06/01/2018 04:31:44.293333,3.1,36.0,72.0
06/01/2018 04:35:44.286666,2.85,36.0,72.0
06/01/2018 04:38:24.130000,3.0,37.0,72.0
06/01/2018 04:41:04.120000,2.17,38.0,72.0
06/01/2018 04:43:44.133333,3.48,38.0,72.0
06/01/2018 04:47:44.133333,2.73,38.0,71.0
06/01/2018 04:50:05.440000,7.0,38.0,71.0
06/01/2018 04:52:45.440000,2.63,38.0,71.0
06/01/2018 04:56:46.336666,2.93,38.0,71.0
06/01/2018 04:59:25.443333,3.07,39.0,70.0
06/01/2018 05:02:05.543333,2.36,39.0,70.0
06/01/2018 05:04:45.436666,3.58,39.0,70.0
06/01/2018 05:08:45.440000,3.74,40.0,70.0
06/01/2018 05:11:25.456666,2.9,40.0,70.0
06/01/2018 05:14:05.446666,2.93,40.0,70.0
06/01/2018 05:16:45.546666,3.29,40.0,69.0
06/01/2018 05:20:45.463333,4.07,41.0,69.0
06/01/2018 05:23:25.456666,9.0,42.0,69.0
06/01/2018 05:26:05.440000,5.88,41.0,69.0
06/01/2018 05:28:45.440000,5.95,42.0,69.0
06/01/2018 05:32:45.436666,7.17,43.0,69.0
06/01/2018 05:35:25.450000,8.1,43.0,68.0
06/01/2018 05:38:05.460000,10.64,43.0,68.0
06/01/2018 05:40:45.460000,10.38,45.0,68.0
06/01/2018 05:44:45.543333,10.1,44.0,68.0
06/01/2018 05:47:25.463333,13.69,45.0,68.0
06/01/2018 05:50:05.446666,11.67,44.0,68.0
06/01/2018 05:52:45.496666,8.07,44.0,68.0
06/01/2018 05:56:45.460000,12.25,44.0,68.0
06/01/2018 05:59:25.460000,5.24,44.0,67.0
06/01/2018 06:02:05.443333,5.63,44.0,67.0
06/01/2018 06:04:45.450000,3.12,45.0,67.0
06/01/2018 06:08:45.466666,2.33,45.0,67.0
06/01/2018 06:11:25.450000,2.22,45.0,67.0
06/01/2018 06:14:05.456666,1.88,45.0,67.0
06/01/2018 06:16:45.446666,1.77,45.0,67.0
06/01/2018 06:20:45.450000,2.21,45.0,67.0
06/01/2018 06:23:25.450000,2.97,45.0,67.0
06/01/2018 06:26:05.443333,2.34,45.0,67.0
06/01/2018 06:28:45.450000,2.6,45.0,67.0
06/01/2018 06:32:45.446666,1.55,45.0,66.0
06/01/2018 06:35:25.470000,2.19,46.0,66.0
06/01/2018 06:38:05.450000,2.42,46.0,66.0
06/01/2018 06:40:45.450000,1.98,46.0,66.0
06/01/2018 06:44:45.510000,2.59,46.0,66.0
06/01/2018 06:47:25.446666,2.05,46.0,66.0
06/01/2018 06:50:05.453333,3.1,46.0,65.0
06/01/2018 06:52:45.486666,2.31,47.0,65.0
06/01/2018 06:56:45.460000,2.49,46.0,65.0
06/01/2018 06:59:25.453333,2.52,46.0,65.0
06/01/2018 07:02:05.456666,2.07,47.0,65.0
06/01/2018 07:04:46.000000,1.64,47.0,65.0
06/01/2018 07:08:45.566666,2.0,46.0,65.0
06/01/2018 07:11:25.543333,2.02,46.0,65.0
06/01/2018 07:14:05.460000,1.88,47.0,65.0
06/01/2018 07:16:45.700000,1.69,46.0,65.0
06/01/2018 07:20:45.453333,2.1,47.0,65.0
06/01/2018 07:23:25.453333,2.33,46.0,65.0
06/01/2018 07:26:05.476666,1.21,47.0,65.0
06/01/2018 07:28:45.496666,1.79,47.0,64.0
06/01/2018 07:32:45.486666,1.57,47.0,64.0
06/01/2018 07:35:25.503333,2.26,47.0,64.0
06/01/2018 07:38:05.630000,2.07,48.0,64.0
06/01/2018 07:40:45.546666,2.83,48.0,64.0
06/01/2018 07:44:45.480000,2.71,47.0,64.0
06/01/2018 07:47:25.473333,2.49,48.0,64.0
06/01/2018 07:50:05.463333,2.78,47.0,64.0
06/01/2018 07:52:45.476666,1.78,48.0,64.0
06/01/2018 07:56:45.790000,2.17,48.0,64.0
06/01/2018 07:59:25.456666,1.88,48.0,64.0
06/01/2018 08:02:05.466666,2.72,49.0,64.0
06/01/2018 08:04:45.513333,2.43,50.0,64.0
06/01/2018 08:08:45.466666,2.39,50.0,64.0
06/01/2018 08:11:25.460000,3.0,50.0,64.0
06/01/2018 08:14:05.466666,2.07,50.0,63.0
06/01/2018 08:16:45.456666,2.68,49.0,63.0
06/01/2018 08:20:45.466666,2.03,50.0,63.0
06/01/2018 08:23:25.483333,2.0,50.0,63.0
06/01/2018 08:26:05.466666,2.29,50.0,63.0
06/01/2018 08:28:45.470000,1.29,50.0,63.0
06/01/2018 08:32:45.540000,2.05,49.0,63.0
06/01/2018 08:35:25.476666,2.34,50.0,62.0
06/01/2018 08:38:07.133333,2.2,50.0,62.0
06/01/2018 08:40:45.526666,2.12,49.0,63.0
06/01/2018 08:44:45.470000,2.17,49.0,62.0
06/01/2018 08:47:25.470000,1.79,49.0,62.0
06/01/2018 08:50:05.480000,1.88,50.0,62.0
06/01/2018 08:52:45.456666,2.12,49.0,62.0
06/01/2018 08:56:45.536666,2.47,49.0,62.0
06/01/2018 08:59:25.596666,1.76,49.0,62.0
06/01/2018 09:02:05.463333,2.51,50.0,62.0
06/01/2018 09:04:45.466666,2.17,49.0,62.0
06/01/2018 09:08:45.486666,1.61,50.0,62.0
06/01/2018 09:11:25.473333,1.62,49.0,62.0
06/01/2018 09:14:05.563333,2.0,49.0,62.0
06/01/2018 09:16:45.470000,2.49,49.0,62.0
06/01/2018 09:20:45.463333,2.31,50.0,61.0
06/01/2018 09:23:25.466666,2.05,50.0,61.0
06/01/2018 09:26:05.486666,1.46,50.0,61.0
06/01/2018 09:28:45.480000,2.07,50.0,61.0
06/01/2018 09:32:45.466666,1.12,49.0,61.0
06/01/2018 09:35:25.553333,1.88,50.0,61.0
06/01/2018 09:38:05.496666,1.92,49.0,61.0
06/01/2018 09:40:45.546666,2.0,50.0,61.0
06/01/2018 09:44:45.493333,1.29,49.0,60.0
06/01/2018 09:47:25.473333,1.36,49.0,60.0
06/01/2018 09:50:05.490000,1.37,49.0,60.0
06/01/2018 09:52:45.546666,1.64,49.0,60.0
06/01/2018 09:56:45.463333,1.87,50.0,60.0
06/01/2018 09:59:25.473333,1.08,49.0,60.0
06/01/2018 10:02:05.470000,1.98,49.0,60.0
06/01/2018 10:04:45.476666,1.95,49.0,60.0
06/01/2018 10:08:45.466666,1.24,48.0,60.0
06/01/2018 10:11:25.473333,1.38,47.0,60.0
06/01/2018 10:14:05.470000,1.42,47.0,60.0
06/01/2018 10:16:45.466666,1.4,47.0,59.0
06/01/2018 10:20:45.480000,1.51,46.0,60.0
06/01/2018 10:23:25.470000,1.23,47.0,60.0
06/01/2018 10:26:05.466666,1.37,47.0,60.0
06/01/2018 10:28:45.466666,1.0,48.0,60.0
06/01/2018 10:32:45.490000,1.05,48.0,60.0
06/01/2018 10:35:25.470000,1.08,48.0,59.0
06/01/2018 10:38:05.470000,0.98,47.0,60.0
06/01/2018 10:40:45.463333,1.8,47.0,59.0
06/01/2018 10:44:45.473333,0.56,47.0,59.0
06/01/2018 10:47:25.470000,1.1,47.0,59.0
06/01/2018 10:50:05.470000,0.83,47.0,59.0
06/01/2018 10:52:45.480000,1.07,48.0,59.0
06/01/2018 10:56:45.473333,1.15,46.0,59.0
06/01/2018 10:59:25.466666,1.16,47.0,59.0
06/01/2018 11:02:05.466666,0.74,48.0,59.0
06/01/2018 11:04:45.480000,1.0,46.0,59.0
06/01/2018 11:08:45.466666,0.4,47.0,59.0
06/01/2018 11:11:25.466666,1.43,46.0,59.0
06/01/2018 11:14:05.470000,1.56,48.0,59.0
06/01/2018 11:16:45.480000,0.77,46.0,59.0
06/01/2018 11:20:45.470000,1.38,47.0,58.0
06/01/2018 11:23:25.470000,1.26,48.0,58.0
06/01/2018 11:26:05.743333,0.67,48.0,58.0
06/01/2018 11:28:45.480000,1.0,49.0,58.0
06/01/2018 11:32:45.496666,1.15,48.0,58.0
06/01/2018 11:35:25.536666,0.53,46.0,58.0
06/01/2018 11:38:17.833333,1.4,46.0,58.0
06/01/2018 11:40:45.473333,0.73,48.0,58.0
06/01/2018 11:44:45.470000,0.68,47.0,58.0
06/01/2018 11:47:25.470000,0.48,47.0,58.0
06/01/2018 11:50:05.483333,1.38,48.0,58.0
06/01/2018 11:52:45.470000,0.98,48.0,58.0
06/01/2018 11:56:45.470000,0.98,47.0,58.0
06/01/2018 11:59:25.473333,1.07,48.0,58.0
06/01/2018 12:02:05.486666,1.47,48.0,58.0
06/01/2018 12:04:45.496666,0.32,47.0,58.0
06/01/2018 12:08:45.543333,0.95,48.0,58.0
06/01/2018 12:11:25.546666,0.62,47.0,58.0
06/01/2018 12:14:05.496666,0.9,47.0,58.0
06/01/2018 12:16:45.506666,0.83,47.0,58.0
06/01/2018 12:20:45.476666,0.49,48.0,58.0
06/01/2018 12:23:25.516666,0.17,47.0,58.0
06/01/2018 12:26:05.503333,0.67,48.0,58.0
06/01/2018 12:28:45.573333,0.18,47.0,58.0
06/01/2018 12:32:45.486666,0.25,46.0,59.0
06/01/2018 12:35:25.480000,0.45,47.0,59.0
06/01/2018 12:38:05.506666,0.29,48.0,59.0
06/01/2018 12:40:45.480000,0.17,48.0,59.0
06/01/2018 12:44:45.480000,0.33,48.0,59.0
06/01/2018 12:47:25.596666,0.26,50.0,59.0
06/01/2018 12:50:05.553333,0.88,49.0,60.0
06/01/2018 12:52:45.520000,0.19,50.0,60.0
06/01/2018 12:56:45.576666,0.23,50.0,60.0
06/01/2018 12:59:25.906666,0.57,50.0,60.0
06/01/2018 13:02:05.476666,0.22,51.0,60.0
06/01/2018 13:04:45.473333,0.19,51.0,61.0
06/01/2018 13:08:45.483333,0.17,50.0,61.0
06/01/2018 13:11:25.473333,0.48,52.0,62.0
06/01/2018 13:14:05.610000,2.59,51.0,62.0
06/01/2018 13:16:45.596666,0.05,51.0,62.0
06/01/2018 13:20:45.476666,0.7,50.0,63.0
06/01/2018 13:23:25.473333,0.85,51.0,63.0
06/01/2018 13:26:05.743333,0.88,48.0,64.0
06/01/2018 13:28:45.480000,1.26,49.0,64.0
06/01/2018 13:32:45.476666,0.4,44.0,65.0
06/01/2018 13:35:25.590000,0.17,47.0,65.0
06/01/2018 13:38:05.586666,0.49,44.0,66.0
06/01/2018 13:40:45.493333,0.59,45.0,67.0
06/01/2018 13:44:45.486666,0.63,44.0,68.0
06/01/2018 13:47:25.486666,0.27,39.0,69.0
06/01/2018 13:50:05.476666,0.37,40.0,70.0
06/01/2018 13:52:45.523333,0.07,28.0,70.0
06/01/2018 13:56:45.586666,0.55,31.0,71.0
06/01/2018 13:59:25.526666,0.27,32.0,71.0
06/01/2018 14:02:05.543333,0.03,26.0,72.0
06/01/2018 14:04:45.486666,0.07,23.0,72.0
06/01/2018 14:08:45.590000,0.23,18.0,73.0
06/01/2018 14:11:25.496666,1.0,16.0,74.0
06/01/2018 14:14:05.480000,0.02,15.0,75.0
06/01/2018 14:16:45.590000,0.02,16.0,75.0
06/01/2018 14:20:45.486666,0.02,14.0,76.0
06/01/2018 14:23:25.506666,0.02,14.0,77.0
06/01/2018 14:26:05.600000,0.02,13.0,77.0
06/01/2018 14:28:45.586666,0.07,12.0,78.0
06/01/2018 14:32:45.486666,0.07,14.0,78.0
06/01/2018 14:35:25.526666,0.07,14.0,79.0
06/01/2018 14:38:05.496666,0.07,10.0,79.0
06/01/2018 14:40:45.483333,0.07,10.0,80.0
06/01/2018 14:44:45.506666,0.05,10.0,80.0
06/01/2018 14:47:25.633333,0.05,12.0,81.0
06/01/2018 14:50:05.493333,0.05,10.0,81.0
06/01/2018 14:52:45.496666,0.19,11.0,81.0
06/01/2018 14:56:45.493333,0.19,8.0,81.0
06/01/2018 14:59:25.500000,0.19,9.0,82.0
06/01/2018 15:02:05.520000,0.19,10.0,82.0
06/01/2018 15:04:45.490000,1.5,8.0,82.0
06/01/2018 15:08:45.503333,0.13,8.0,82.0
06/01/2018 15:11:25.510000,0.13,7.0,83.0
06/01/2018 15:14:05.550000,0.17,13.0,83.0
06/01/2018 15:16:45.503333,1.33,10.0,83.0
06/01/2018 15:20:45.503333,0.35,9.0,83.0
06/01/2018 15:23:25.513333,0.35,8.0,84.0
06/01/2018 15:26:05.496666,0.2,8.0,84.0
06/01/2018 15:28:45.493333,0.2,9.0,84.0
06/01/2018 15:32:45.523333,0.33,7.0,84.0
06/01/2018 15:35:25.600000,0.33,7.0,85.0
06/01/2018 15:38:05.506666,0.25,9.0,85.0
06/01/2018 15:40:45.503333,0.1,10.0,85.0
06/01/2018 15:44:45.506666,0.1,10.0,86.0
06/01/2018 15:47:25.610000,0.1,8.0,85.0
06/01/2018 15:50:05.573333,0.41,8.0,85.0
06/01/2018 15:52:45.506666,0.61,8.0,85.0
06/01/2018 15:56:45.893333,1.0,7.0,86.0
