InstrumentName, Swansea (DEH),,
06/01/2018 15:52:44.253333,0.24,100.0,-221.0
06/01/2018 15:56:44.450000,0.21,100.0,-221.0
06/01/2018 15:58:04.346666,0.21,100.0,-221.0
06/01/2018 16:00:44.150000,0.08,100.0,-221.0
06/01/2018 16:04:43.790000,0.08,100.0,-221.0
06/01/2018 16:07:24.330000,0.08,100.0,-221.0
06/01/2018 16:10:03.946666,0.08,100.0,-221.0
06/01/2018 16:14:03.923333,0.08,100.0,-221.0
06/01/2018 16:16:43.823333,0.08,100.0,-221.0
06/01/2018 16:19:23.870000,0.21,100.0,-221.0
06/01/2018 16:22:03.956666,0.21,100.0,-221.0
06/01/2018 16:26:03.876666,0.21,100.0,-221.0
06/01/2018 16:28:43.976666,0.21,100.0,-221.0
06/01/2018 16:31:23.816666,0.21,100.0,-221.0
06/01/2018 16:34:03.926666,0.21,100.0,-221.0
06/01/2018 16:38:04.003333,0.08,100.0,-221.0
06/01/2018 16:40:44.556666,0.23,100.0,-221.0
06/01/2018 16:43:23.870000,0.05,100.0,-221.0
06/01/2018 16:46:04.043333,0.17,100.0,-221.0
06/01/2018 16:50:04.290000,0.23,100.0,-221.0
06/01/2018 16:52:44.030000,0.23,100.0,-221.0
06/01/2018 16:55:23.986666,0.23,100.0,-221.0
06/01/2018 16:58:03.816666,0.23,100.0,-221.0
06/01/2018 17:02:03.993333,0.23,100.0,-221.0
06/01/2018 17:04:43.873333,0.23,100.0,-221.0
06/01/2018 17:07:23.900000,0.08,100.0,-221.0
06/01/2018 17:11:24.036666,0.43,100.0,-221.0
06/01/2018 17:14:04.676666,0.23,100.0,-221.0
06/01/2018 17:16:44.046666,0.23,100.0,-221.0
06/01/2018 17:19:23.943333,0.25,100.0,-221.0
06/01/2018 17:23:24.393333,0.68,100.0,-221.0
06/01/2018 17:26:03.966666,0.68,100.0,-221.0
06/01/2018 17:28:43.843333,0.68,100.0,-221.0
06/01/2018 17:31:24.523333,0.64,100.0,-221.0
06/01/2018 17:35:23.890000,0.7,100.0,-221.0
06/01/2018 17:38:04.140000,0.08,100.0,-221.0
06/01/2018 17:40:44.033333,0.08,100.0,-221.0
06/01/2018 17:43:23.950000,0.08,100.0,-221.0
06/01/2018 17:47:23.963333,0.26,100.0,-221.0
06/01/2018 17:50:04.150000,0.26,100.0,-221.0
06/01/2018 17:52:43.866666,0.26,100.0,-221.0
06/01/2018 17:55:23.846666,0.26,100.0,-221.0
06/01/2018 17:59:23.993333,0.08,100.0,-221.0
06/01/2018 18:02:04.360000,0.28,100.0,-221.0
06/01/2018 18:04:43.856666,0.31,100.0,-221.0
06/01/2018 18:08:44.246666,0.31,100.0,-221.0
06/01/2018 18:11:23.910000,0.1,100.0,-221.0
06/01/2018 18:14:03.996666,0.1,100.0,-221.0
06/01/2018 18:16:44.243333,0.1,100.0,-221.0
06/01/2018 18:20:43.883333,0.37,100.0,-221.0
06/01/2018 18:22:04.046666,0.37,100.0,-221.0
06/01/2018 18:26:03.970000,0.15,100.0,-221.0
06/01/2018 18:28:44.090000,0.15,100.0,-221.0
06/01/2018 18:31:24.116666,0.15,100.0,-221.0
06/01/2018 18:34:03.906666,0.15,100.0,-221.0
06/01/2018 18:36:44.376666,0.15,100.0,-221.0
06/01/2018 18:40:44.153333,0.08,100.0,-221.0
06/01/2018 18:43:24.013333,0.08,100.0,-221.0
06/01/2018 18:46:04.113333,0.08,100.0,-221.0
06/01/2018 18:50:03.946666,0.25,100.0,-221.0
06/01/2018 18:52:44.463333,0.3,100.0,-221.0
06/01/2018 18:55:23.976666,0.59,100.0,-221.0
06/01/2018 18:58:03.990000,0.32,100.0,-221.0
06/01/2018 19:02:04.620000,0.08,100.0,-221.0
06/01/2018 19:04:43.926666,0.41,100.0,-221.0
06/01/2018 19:07:24.016666,0.08,100.0,-221.0
06/01/2018 19:10:03.990000,0.08,100.0,-221.0
06/01/2018 19:14:04.296666,0.1,100.0,-221.0
06/01/2018 19:16:44.073333,0.42,100.0,-221.0
06/01/2018 19:19:24.516666,0.42,100.0,-221.0
06/01/2018 19:22:04.056666,0.42,100.0,-221.0
06/01/2018 19:26:04.056666,1.18,100.0,-221.0
06/01/2018 19:28:43.993333,1.18,100.0,-221.0
06/01/2018 19:31:23.970000,1.18,100.0,-221.0
06/01/2018 19:35:23.950000,0.24,100.0,-221.0
06/01/2018 19:38:04.823333,0.24,100.0,-221.0
06/01/2018 19:40:44.016666,0.24,100.0,-221.0
06/01/2018 19:43:24.083333,0.24,100.0,-221.0
06/01/2018 19:47:24.003333,0.24,100.0,-221.0
06/01/2018 19:50:04.030000,0.24,100.0,-221.0
06/01/2018 19:52:43.980000,0.24,100.0,-221.0
06/01/2018 19:55:24.090000,0.24,100.0,-221.0
06/01/2018 19:59:23.943333,0.24,100.0,-221.0
06/01/2018 20:02:04.013333,0.24,100.0,-221.0
06/01/2018 20:03:23.976666,0.24,100.0,-221.0
06/01/2018 20:07:23.966666,0.24,100.0,-221.0
06/01/2018 20:11:23.976666,0.24,100.0,-221.0
06/01/2018 20:14:04.096666,0.24,100.0,-221.0
06/01/2018 20:16:43.983333,0.24,100.0,-221.0
06/01/2018 20:20:44.100000,1.03,100.0,-221.0
06/01/2018 20:23:24.010000,2.62,100.0,-221.0
06/01/2018 20:26:03.950000,1.34,100.0,-221.0
06/01/2018 20:28:43.960000,0.08,100.0,-221.0
06/01/2018 20:32:43.973333,12.07,100.0,-221.0
06/01/2018 20:35:23.976666,12.07,100.0,-221.0
06/01/2018 20:38:04.046666,1.75,100.0,-221.0
06/01/2018 20:40:44.060000,2.55,100.0,-221.0
06/01/2018 20:43:24.093333,1.5,100.0,-221.0
06/01/2018 20:47:24.123333,1.5,100.0,-221.0
06/01/2018 20:48:44.150000,1.5,100.0,-221.0
06/01/2018 20:52:44.453333,1.5,100.0,-221.0
06/01/2018 20:55:24.493333,0.08,100.0,-221.0
06/01/2018 20:58:04.106666,0.08,100.0,-221.0
06/01/2018 21:00:44.180000,0.08,100.0,-221.0
06/01/2018 21:04:44.006666,0.28,100.0,-221.0
06/01/2018 21:07:24.440000,0.28,100.0,-221.0
06/01/2018 21:10:04.160000,0.28,100.0,-221.0
06/01/2018 21:14:04.056666,0.28,100.0,-221.0
06/01/2018 21:16:44.133333,0.28,100.0,-221.0
06/01/2018 21:19:24.043333,0.28,100.0,-221.0
06/01/2018 21:22:04.013333,0.15,100.0,-221.0
06/01/2018 21:26:04.043333,0.15,100.0,-221.0
06/01/2018 21:28:44.740000,0.15,100.0,-221.0
06/01/2018 21:31:24.646666,0.15,100.0,-221.0
06/01/2018 21:34:04.193333,0.15,100.0,-221.0
06/01/2018 21:38:04.006666,0.25,100.0,-221.0
06/01/2018 21:40:44.086666,0.25,100.0,-221.0
06/01/2018 21:43:24.033333,0.25,100.0,-221.0
06/01/2018 21:46:04.000000,0.25,100.0,-221.0
06/01/2018 21:50:04.003333,0.25,100.0,-221.0
06/01/2018 21:52:44.033333,0.23,100.0,-221.0
06/01/2018 21:55:24.090000,0.23,100.0,-221.0
06/01/2018 21:58:04.143333,0.08,100.0,-221.0
06/01/2018 22:02:04.103333,0.16,100.0,-221.0
06/01/2018 22:04:44.550000,0.16,100.0,-221.0
06/01/2018 22:07:24.336666,0.16,100.0,-221.0
06/01/2018 22:11:24.053333,0.31,100.0,-221.0
06/01/2018 22:14:04.043333,0.31,100.0,-221.0
06/01/2018 22:16:44.096666,0.31,100.0,-221.0
06/01/2018 22:19:24.143333,0.31,100.0,-221.0
06/01/2018 22:23:24.146666,0.31,100.0,-221.0
06/01/2018 22:26:04.063333,0.31,100.0,-221.0
06/01/2018 22:28:44.143333,0.31,100.0,-221.0
06/01/2018 22:31:24.070000,0.31,100.0,-221.0
06/01/2018 22:35:24.003333,0.31,100.0,-221.0
06/01/2018 22:38:04.150000,0.31,100.0,-221.0
06/01/2018 22:40:44.626666,0.31,100.0,-221.0
06/01/2018 22:43:24.090000,0.31,100.0,-221.0
06/01/2018 22:47:24.563333,0.15,100.0,-221.0
06/01/2018 22:50:04.033333,0.15,100.0,-221.0
06/01/2018 22:52:44.310000,0.15,100.0,-221.0
06/01/2018 22:56:44.026666,0.15,100.0,-221.0
06/01/2018 22:59:24.080000,0.15,100.0,-221.0
06/01/2018 23:02:04.563333,0.15,100.0,-221.0
06/01/2018 23:04:44.250000,0.15,100.0,-221.0
06/01/2018 23:08:44.016666,0.03,100.0,-221.0
06/01/2018 23:11:24.086666,0.18,100.0,-221.0
06/01/2018 23:14:04.026666,0.18,100.0,-221.0
06/01/2018 23:16:44.063333,1.15,100.0,-221.0
06/01/2018 23:20:44.033333,1.15,100.0,-221.0
06/01/2018 23:23:24.630000,1.15,100.0,-221.0
06/01/2018 23:26:04.046666,0.08,100.0,-221.0
06/01/2018 23:28:44.056666,0.08,100.0,-221.0
06/01/2018 23:31:24.133333,0.08,100.0,-221.0
06/01/2018 23:34:04.046666,0.08,100.0,-221.0
06/01/2018 23:36:44.293333,0.08,100.0,-221.0
06/01/2018 23:40:44.046666,0.08,100.0,-221.0
06/01/2018 23:43:24.070000,0.15,100.0,-221.0
06/01/2018 23:46:04.036666,0.15,100.0,-221.0
06/01/2018 23:48:44.043333,0.15,100.0,-221.0
06/01/2018 23:52:44.086666,0.93,100.0,-221.0
06/01/2018 23:55:24.640000,0.93,100.0,-221.0
06/01/2018 23:58:04.076666,0.93,100.0,-221.0
06/02/2018 00:02:04.076666,0.93,100.0,-221.0
06/02/2018 00:04:44.023333,0.93,100.0,-221.0
06/02/2018 00:07:24.063333,0.93,100.0,-221.0
06/02/2018 00:10:04.696666,1.55,100.0,-221.0
06/02/2018 00:14:04.073333,0.27,100.0,-221.0
06/02/2018 00:16:44.066666,0.22,100.0,-221.0
06/02/2018 00:19:24.083333,0.03,100.0,-221.0
06/02/2018 00:22:04.056666,0.03,100.0,-221.0
06/02/2018 00:26:04.050000,0.22,100.0,-221.0
06/02/2018 00:28:44.343333,0.22,100.0,-221.0
06/02/2018 00:31:24.286666,0.22,100.0,-221.0
06/02/2018 00:34:04.056666,0.31,100.0,-221.0
06/02/2018 00:38:04.070000,0.22,100.0,-221.0
06/02/2018 00:40:44.063333,0.12,100.0,-221.0
06/02/2018 00:43:24.140000,0.32,100.0,-221.0
06/02/2018 00:47:24.056666,0.27,100.0,-221.0
06/02/2018 00:50:04.046666,0.64,100.0,-221.0
06/02/2018 00:52:44.106666,0.1,100.0,-221.0
06/02/2018 00:55:24.073333,0.1,100.0,-221.0
06/02/2018 00:59:24.113333,0.18,100.0,-221.0
06/02/2018 01:02:04.150000,0.2,100.0,-221.0
06/02/2018 01:04:44.096666,0.22,100.0,-221.0
06/02/2018 01:07:24.123333,0.03,100.0,-221.0
06/02/2018 01:11:24.186666,0.15,100.0,-221.0
06/02/2018 01:14:04.133333,0.15,100.0,-221.0
06/02/2018 01:16:44.146666,0.24,100.0,-221.0
06/02/2018 01:19:24.133333,1.05,100.0,-221.0
06/02/2018 01:23:24.123333,0.56,100.0,-221.0
06/02/2018 01:26:04.106666,0.56,100.0,-221.0
06/02/2018 01:28:44.160000,0.49,100.0,-221.0
06/02/2018 01:32:44.116666,1.5,100.0,-221.0
06/02/2018 01:35:24.163333,1.02,100.0,-221.0
06/02/2018 01:38:04.593333,0.87,100.0,-221.0
06/02/2018 01:40:44.116666,0.7,100.0,-221.0
06/02/2018 01:43:24.193333,0.44,100.0,-221.0
06/02/2018 01:47:24.223333,0.73,100.0,-221.0
06/02/2018 01:50:04.170000,0.81,100.0,-221.0
06/02/2018 01:52:44.143333,0.5,100.0,-221.0
06/02/2018 01:56:44.213333,0.55,100.0,-221.0
06/02/2018 01:59:24.236666,1.2,100.0,-221.0
