InstrumentName, West Denver PA-II B,,
06/01/2018 15:58:41.403333,1.88,11.0,83.0
06/01/2018 16:01:21.166666,1.48,10.0,84.0
06/01/2018 16:04:01.236666,0.72,10.0,84.0
06/01/2018 16:08:01.223333,0.81,10.0,84.0
06/01/2018 16:10:41.176666,1.05,11.0,85.0
06/01/2018 16:13:21.200000,1.24,10.0,85.0
06/01/2018 16:16:01.430000,0.68,9.0,85.0
06/01/2018 16:20:01.216666,0.33,10.0,86.0
06/01/2018 16:22:41.186666,0.92,9.0,86.0
06/01/2018 16:25:21.220000,1.46,9.0,86.0
06/01/2018 16:28:01.190000,0.35,9.0,86.0
06/01/2018 16:32:01.200000,1.0,8.0,87.0
06/01/2018 16:34:41.166666,0.36,9.0,87.0
06/01/2018 16:37:21.173333,0.07,9.0,87.0
06/01/2018 16:40:01.313333,0.19,10.0,88.0
06/01/2018 16:44:02.070000,0.49,8.0,89.0
06/01/2018 16:46:41.450000,0.63,7.0,89.0
06/01/2018 16:49:21.176666,0.72,9.0,89.0
06/01/2018 16:53:21.243333,0.8,8.0,90.0
06/01/2018 16:56:01.233333,0.9,7.0,90.0
06/01/2018 16:58:41.180000,0.9,7.0,91.0
06/01/2018 17:01:21.316666,0.65,7.0,91.0
06/01/2018 17:05:21.253333,0.3,7.0,91.0
06/01/2018 17:08:02.110000,0.98,7.0,91.0
06/01/2018 17:10:41.263333,1.0,7.0,92.0
06/01/2018 17:13:21.553333,0.44,7.0,92.0
06/01/2018 17:17:21.250000,0.36,6.0,93.0
06/01/2018 17:20:01.310000,0.26,7.0,93.0
06/01/2018 17:22:41.733333,0.43,6.0,93.0
06/01/2018 17:25:21.220000,0.26,7.0,94.0
06/01/2018 17:29:21.240000,0.68,6.0,94.0
06/01/2018 17:32:01.546666,0.67,6.0,94.0
06/01/2018 17:34:41.246666,0.71,7.0,95.0
06/01/2018 17:37:21.240000,1.74,8.0,95.0
06/01/2018 17:41:21.186666,0.53,5.0,95.0
06/01/2018 17:44:01.183333,0.27,6.0,96.0
06/01/2018 17:46:41.453333,0.73,6.0,96.0
06/01/2018 17:50:41.186666,0.6,4.0,96.0
06/01/2018 17:53:21.233333,0.6,4.0,96.0
06/01/2018 17:56:01.436666,0.6,4.0,96.0
06/01/2018 17:58:41.263333,0.23,4.0,96.0
06/01/2018 18:02:41.266666,0.05,4.0,97.0
06/01/2018 18:05:21.193333,0.23,4.0,97.0
06/01/2018 18:08:01.326666,0.23,3.0,97.0
06/01/2018 18:10:41.186666,0.31,4.0,97.0
06/01/2018 18:14:41.360000,0.31,4.0,97.0
06/01/2018 18:17:21.406666,0.31,5.0,97.0
06/01/2018 18:18:41.196666,0.31,5.0,97.0
06/01/2018 18:22:41.306666,0.05,4.0,97.0
06/01/2018 18:25:21.200000,0.05,5.0,98.0
06/01/2018 18:28:01.240000,0.07,5.0,98.0
06/01/2018 18:30:41.243333,0.07,4.0,98.0
06/01/2018 18:34:41.240000,0.07,4.0,98.0
06/01/2018 18:37:21.243333,0.05,4.0,98.0
06/01/2018 18:40:01.253333,0.02,3.0,98.0
06/01/2018 18:44:01.240000,0.08,3.0,98.0
06/01/2018 18:46:41.286666,0.08,3.0,98.0
06/01/2018 18:49:21.256666,0.08,3.0,98.0
06/01/2018 18:52:01.296666,0.12,3.0,98.0
06/01/2018 18:56:01.490000,0.26,4.0,98.0
06/01/2018 18:58:41.246666,0.26,4.0,98.0
06/01/2018 19:01:21.226666,0.26,4.0,99.0
06/01/2018 19:04:01.236666,0.26,4.0,99.0
06/01/2018 19:08:01.326666,0.05,5.0,99.0
06/01/2018 19:10:41.256666,0.05,4.0,99.0
06/01/2018 19:13:21.256666,0.05,4.0,99.0
06/01/2018 19:16:01.196666,0.05,3.0,99.0
06/01/2018 19:20:01.213333,1.07,4.0,99.0
06/01/2018 19:22:41.310000,1.07,4.0,99.0
06/01/2018 19:25:21.286666,1.07,3.0,99.0
06/01/2018 19:29:21.586666,0.35,4.0,99.0
06/01/2018 19:32:01.256666,0.16,4.0,99.0
06/01/2018 19:34:41.246666,0.16,4.0,99.0
06/01/2018 19:37:21.236666,0.16,5.0,99.0
06/01/2018 19:41:21.296666,0.16,3.0,99.0
06/01/2018 19:44:01.323333,0.16,3.0,100.0
06/01/2018 19:46:41.286666,0.16,3.0,100.0
06/01/2018 19:49:21.260000,0.21,4.0,100.0
06/01/2018 19:53:21.323333,0.21,4.0,100.0
06/01/2018 19:56:01.376666,0.21,4.0,100.0
06/01/2018 19:58:41.213333,0.21,4.0,100.0
06/01/2018 20:01:21.246666,0.21,4.0,99.0
06/01/2018 20:05:21.320000,0.21,4.0,100.0
06/01/2018 20:08:01.336666,0.77,3.0,100.0
06/01/2018 20:10:41.270000,0.77,4.0,100.0
06/01/2018 20:14:41.330000,0.77,3.0,100.0
06/01/2018 20:17:21.330000,0.77,3.0,100.0
06/01/2018 20:20:01.256666,0.77,3.0,100.0
06/01/2018 20:22:41.300000,0.77,4.0,100.0
06/01/2018 20:26:41.343333,0.77,4.0,100.0
06/01/2018 20:29:21.263333,0.77,3.0,100.0
06/01/2018 20:32:02.130000,0.37,3.0,100.0
06/01/2018 20:34:41.276666,0.37,4.0,100.0
06/01/2018 20:38:41.353333,0.98,4.0,100.0
06/01/2018 20:40:01.346666,0.98,4.0,100.0
06/01/2018 20:42:41.276666,0.3,4.0,100.0
06/01/2018 20:46:41.303333,0.5,4.0,100.0
06/01/2018 20:49:22.306666,0.5,4.0,100.0
06/01/2018 20:52:01.663333,0.24,3.0,100.0
06/01/2018 20:54:41.310000,0.24,4.0,100.0
06/01/2018 20:58:41.393333,1.23,4.0,100.0
06/01/2018 21:01:21.336666,0.57,4.0,100.0
06/01/2018 21:05:21.306666,0.05,5.0,100.0
06/01/2018 21:08:01.296666,0.1,4.0,100.0
06/01/2018 21:10:41.316666,0.14,4.0,101.0
06/01/2018 21:13:21.436666,0.4,4.0,101.0
06/01/2018 21:16:01.246666,0.09,4.0,101.0
06/01/2018 21:20:01.243333,0.43,3.0,100.0
06/01/2018 21:22:41.233333,0.39,4.0,100.0
06/01/2018 21:25:21.246666,0.07,4.0,101.0
06/01/2018 21:28:01.250000,0.09,3.0,100.0
06/01/2018 21:32:01.293333,0.05,3.0,100.0
06/01/2018 21:34:41.443333,1.67,4.0,100.0
06/01/2018 21:37:21.276666,0.21,4.0,100.0
06/01/2018 21:40:01.240000,0.51,5.0,100.0
06/01/2018 21:44:01.670000,0.07,4.0,100.0
06/01/2018 21:46:41.253333,0.1,3.0,101.0
06/01/2018 21:50:41.383333,0.09,3.0,101.0
06/01/2018 21:53:21.333333,0.35,3.0,101.0
06/01/2018 21:56:01.300000,0.26,4.0,101.0
06/01/2018 21:58:41.233333,0.26,4.0,101.0
06/01/2018 22:01:21.293333,0.31,3.0,101.0
06/01/2018 22:05:21.230000,0.17,3.0,101.0
06/01/2018 22:08:01.290000,0.05,3.0,101.0
06/01/2018 22:10:41.366666,0.5,4.0,101.0
06/01/2018 22:13:21.246666,0.21,3.0,101.0
06/01/2018 22:17:21.250000,0.09,4.0,101.0
06/01/2018 22:20:01.286666,0.09,3.0,101.0
06/01/2018 22:22:41.240000,0.52,3.0,101.0
06/01/2018 22:25:21.250000,0.09,3.0,101.0
06/01/2018 22:29:21.303333,0.3,3.0,101.0
06/01/2018 22:32:01.243333,0.07,4.0,101.0
06/01/2018 22:34:41.300000,0.45,4.0,101.0
06/01/2018 22:37:21.343333,0.42,4.0,101.0
06/01/2018 22:41:21.336666,0.24,3.0,101.0
06/01/2018 22:44:01.253333,0.21,4.0,101.0
06/01/2018 22:46:41.296666,0.24,5.0,101.0
06/01/2018 22:50:41.266666,0.21,4.0,101.0
06/01/2018 22:53:21.296666,0.21,4.0,101.0
06/01/2018 22:56:01.256666,0.53,3.0,100.0
06/01/2018 22:58:41.296666,0.08,4.0,101.0
06/01/2018 23:02:41.330000,0.42,4.0,100.0
06/01/2018 23:05:21.310000,0.43,5.0,100.0
06/01/2018 23:08:01.256666,0.14,4.0,101.0
06/01/2018 23:10:41.246666,0.32,4.0,100.0
06/01/2018 23:14:41.286666,0.19,4.0,100.0
06/01/2018 23:17:21.293333,0.07,4.0,100.0
06/01/2018 23:20:01.550000,1.07,4.0,100.0
06/01/2018 23:22:41.313333,0.33,4.0,100.0
06/01/2018 23:25:21.270000,0.05,4.0,100.0
06/01/2018 23:28:01.256666,0.28,4.0,100.0
06/01/2018 23:30:41.260000,0.36,4.0,100.0
06/01/2018 23:34:41.443333,0.23,4.0,100.0
06/01/2018 23:37:21.263333,0.71,3.0,100.0
06/01/2018 23:40:01.546666,0.31,3.0,100.0
06/01/2018 23:44:01.273333,0.09,4.0,100.0
06/01/2018 23:46:41.356666,0.09,4.0,100.0
06/01/2018 23:49:21.253333,0.35,4.0,100.0
06/01/2018 23:53:21.276666,0.28,4.0,100.0
06/01/2018 23:56:01.256666,0.31,4.0,99.0
06/01/2018 23:58:41.303333,1.02,3.0,99.0
06/02/2018 00:01:21.283333,0.52,3.0,99.0
06/02/2018 00:05:21.276666,0.02,4.0,99.0
06/02/2018 00:08:01.253333,0.19,4.0,99.0
06/02/2018 00:10:41.313333,0.53,4.0,98.0
06/02/2018 00:13:21.260000,0.4,4.0,98.0
06/02/2018 00:16:01.270000,0.79,5.0,98.0
06/02/2018 00:20:01.266666,1.02,5.0,98.0
06/02/2018 00:22:41.306666,0.86,4.0,98.0
06/02/2018 00:26:41.266666,0.6,4.0,98.0
06/02/2018 00:29:24.226666,0.07,4.0,97.0
06/02/2018 00:32:01.353333,0.16,4.0,97.0
06/02/2018 00:34:41.640000,0.6,4.0,97.0
06/02/2018 00:37:21.263333,0.21,4.0,97.0
06/02/2018 00:41:21.260000,0.79,4.0,96.0
06/02/2018 00:44:01.303333,0.4,4.0,96.0
06/02/2018 00:46:41.273333,0.85,4.0,96.0
06/02/2018 00:49:21.280000,0.64,4.0,96.0
06/02/2018 00:53:21.270000,1.23,5.0,96.0
06/02/2018 00:56:01.263333,0.65,4.0,95.0
06/02/2018 00:58:41.286666,0.88,4.0,95.0
06/02/2018 01:02:41.353333,0.12,4.0,95.0
06/02/2018 01:05:21.303333,0.93,5.0,95.0
06/02/2018 01:08:01.303333,0.77,5.0,94.0
06/02/2018 01:10:41.286666,0.86,5.0,94.0
06/02/2018 01:13:21.276666,0.86,5.0,94.0
06/02/2018 01:17:21.376666,1.49,5.0,94.0
06/02/2018 01:20:01.296666,2.02,5.0,94.0
06/02/2018 01:22:41.273333,3.63,5.0,93.0
06/02/2018 01:25:21.303333,1.63,6.0,93.0
06/02/2018 01:28:01.270000,1.84,6.0,93.0
06/02/2018 01:32:01.283333,1.29,6.0,93.0
06/02/2018 01:34:41.270000,1.02,6.0,93.0
06/02/2018 01:38:41.273333,1.79,6.0,92.0
06/02/2018 01:41:21.273333,1.57,6.0,92.0
06/02/2018 01:44:01.376666,1.29,6.0,92.0
06/02/2018 01:46:42.606666,1.83,6.0,92.0
06/02/2018 01:50:41.273333,1.19,6.0,91.0
06/02/2018 01:53:21.310000,0.77,7.0,91.0
06/02/2018 01:56:01.360000,1.0,6.0,91.0
06/02/2018 01:58:41.303333,0.91,7.0,91.0
06/02/2018 02:01:21.343333,0.72,7.0,91.0
06/02/2018 02:05:21.300000,1.0,7.0,91.0
06/02/2018 02:06:41.326666,1.33,7.0,91.0
06/02/2018 02:10:41.306666,1.95,7.0,90.0
06/02/2018 02:13:21.380000,2.2,7.0,90.0
06/02/2018 02:16:01.283333,14.63,7.0,90.0
06/02/2018 02:20:01.290000,5.85,7.0,90.0
06/02/2018 02:22:41.343333,4.91,7.0,90.0
06/02/2018 02:25:22.370000,5.45,7.0,90.0
