InstrumentName, La Casa NCORE,,,,
StartTime, 2018-06-01 00:00:00,,,,
EndTime, 2018-06-30 23:59:59,,,,
Date,Carbon monoxide,Nitrogen dioxide,Ozone,PM10 Total 0-10um STP,PM2.5 Total Atmospheric
06/01/2018 00:00:00.000000,0.218655,16.818445,0.0466,7.375884,2.3
06/01/2018 00:01:00.000000,0.234902,19.508539,0.047183,5.224002,2.25
06/01/2018 00:02:00.000000,0.169788,12.94407,0.053967,15.517735,2.35
06/01/2018 00:03:00.000000,0.1494,9.971856,0.054567,32.204264,2.575
06/01/2018 00:04:00.000000,0.161894,12.982231,0.052367,3.810867,1.5
06/01/2018 00:05:00.000000,0.182251,13.446438,0.050967,10.051143,2.75
06/01/2018 00:06:00.000000,0.201869,15.610493,0.04785,10.388559,2.225
06/01/2018 00:07:00.000000,0.222797,18.317667,0.046483,23.323706,2.725
06/01/2018 00:08:00.000000,0.198628,16.540215,0.050067,14.071825,1.85
06/01/2018 00:09:00.000000,0.156235,10.945569,0.054167,3.195422,1.1
06/01/2018 00:10:00.000000,0.154798,10.272247,0.054533,8.664952,1.9
06/01/2018 00:11:00.000000,0.169846,10.968047,0.0542,5.869238,1.525
06/01/2018 00:12:00.000000,0.184929,11.247591,0.05315,7.191307,1.275
06/01/2018 00:13:00.000000,0.192064,11.188083,0.052867,3.994918,1.225
06/01/2018 00:14:00.000000,0.168122,11.417838,0.051567,1.598366,1.275
06/01/2018 00:15:00.000000,0.178941,14.857305,0.04935,1.444431,1.1
06/01/2018 00:16:00.000000,0.15586,14.18884,0.05125,1.198565,0.975
06/01/2018 00:17:00.000000,0.144398,15.095426,0.048333,5.993181,1.475
06/01/2018 00:18:00.000000,0.174382,19.793111,0.044633,18.626668,2.25
06/01/2018 00:19:00.000000,0.204643,21.628894,0.043417,20.78126,4.6
06/01/2018 00:20:00.000000,0.221658,23.444786,0.0425,23.977805,3.525
06/01/2018 00:21:00.000000,0.217145,21.827006,0.045983,14.630389,1.775
06/01/2018 00:22:00.000000,0.177946,16.158776,0.04795,2.305362,1.175
06/01/2018 00:23:00.000000,0.179388,17.457004,0.0482,8.32939,2.825
06/01/2018 00:24:00.000000,0.161895,14.452076,0.051333,13.307723,3.75
06/01/2018 00:25:00.000000,0.165589,13.485946,0.05075,9.371958,1.775
06/01/2018 00:26:00.000000,0.166867,14.023165,0.050533,23.471642,1.65
06/01/2018 00:27:00.000000,0.188224,12.658042,0.05065,58.394448,1.65
06/01/2018 00:28:00.000000,0.190556,13.478478,0.047967,29.272482,2.125
06/01/2018 00:29:00.000000,0.181583,15.006734,0.047333,35.968275,2.25
06/01/2018 00:30:00.000000,0.175502,11.197781,0.049583,29.792854,2.25
06/01/2018 00:31:00.000000,0.159916,8.059397,0.052067,14.463293,2.1
06/01/2018 00:32:00.000000,0.131445,6.979948,0.0524,38.050067,3.4
06/01/2018 00:33:00.000000,0.128694,6.962008,0.052317,48.217328,3.975
06/01/2018 00:34:00.000000,0.147701,6.776204,0.051867,30.899843,2.175
06/01/2018 00:35:00.000000,0.179735,8.264681,0.049817,22.328288,2.25
06/01/2018 00:36:00.000000,0.167275,9.559481,0.048233,26.014009,1.75
06/01/2018 00:37:00.000000,0.17167,9.868057,0.048183,11.271744,1.575
06/01/2018 00:38:00.000000,0.181232,10.667316,0.048317,16.865045,1.55
06/01/2018 00:39:00.000000,0.180296,10.678308,0.049,18.431789,1.975
06/01/2018 00:40:00.000000,0.153014,8.707816,0.050583,20.365946,3.0
06/01/2018 00:41:00.000000,0.123809,9.575277,0.049983,30.628851,3.35
06/01/2018 00:42:00.000000,0.114563,9.797083,0.050933,14.84002,2.525
06/01/2018 00:43:00.000000,0.123289,9.638469,0.049783,29.432243,2.125
06/01/2018 00:44:00.000000,0.158012,10.870956,0.048617,53.218816,1.9
06/01/2018 00:45:00.000000,0.166394,11.428078,0.04645,17.885301,2.8
06/01/2018 00:46:00.000000,0.162541,16.811706,0.04255,28.393855,2.4
06/01/2018 00:47:00.000000,0.160157,18.182587,0.0452,8.419875,1.45
06/01/2018 00:48:00.000000,0.138361,12.207226,0.049317,5.992516,1.975
06/01/2018 00:49:00.000000,0.143572,14.005087,0.045817,11.98408,1.575
06/01/2018 00:50:00.000000,0.139396,16.549095,0.043433,19.357942,2.575
06/01/2018 00:51:00.000000,0.157677,17.217029,0.042083,12.811647,2.6
06/01/2018 00:52:00.000000,0.153593,19.521619,0.041283,4.668587,1.65
06/01/2018 00:53:00.000000,0.149275,17.102952,0.044783,14.373992,3.45
06/01/2018 00:54:00.000000,0.154336,13.896368,0.046783,21.994058,3.75
06/01/2018 00:55:00.000000,0.156576,13.896368,0.044917,36.989041,2.975
06/01/2018 00:56:00.000000,0.181815,17.605435,0.038417,14.656761,2.125
06/01/2018 00:57:00.000000,0.195554,26.369164,0.033367,10.695765,2.225
06/01/2018 00:58:00.000000,0.200059,28.817963,0.033733,18.995964,1.75
06/01/2018 00:59:00.000000,0.173061,23.502758,0.0394,20.345183,2.425
06/01/2018 01:00:00.000000,0.158012,17.168575,0.043467,15.118963,1.95
06/01/2018 01:01:00.000000,0.20001,19.591302,0.040483,24.42726,3.2
06/01/2018 01:02:00.000000,0.198657,26.981591,0.036483,2.733514,1.575
06/01/2018 01:03:00.000000,0.166531,32.442416,0.030833,6.941269,2.775
06/01/2018 01:04:00.000000,0.177002,40.839096,0.028633,11.515501,2.0
06/01/2018 01:05:00.000000,0.174368,33.990059,0.0337,16.398699,1.575
06/01/2018 01:06:00.000000,0.170567,30.09614,0.034317,6.050826,2.175
06/01/2018 01:07:00.000000,0.161212,29.663568,0.0327,17.386604,4.425
06/01/2018 01:08:00.000000,0.168646,30.071795,0.0343,12.287954,2.35
06/01/2018 01:09:00.000000,0.162352,22.86926,0.043733,36.27051,3.025
06/01/2018 01:10:00.000000,0.153504,12.982718,0.04625,69.925758,5.025
06/01/2018 01:11:00.000000,0.18946,17.329412,0.041983,8.783327,2.875
06/01/2018 01:12:00.000000,0.179914,21.185969,0.041533,3.685194,1.25
06/01/2018 01:13:00.000000,0.158738,17.758542,0.046167,15.389694,2.425
06/01/2018 01:14:00.000000,0.148754,11.812238,0.049883,21.813139,1.55
06/01/2018 01:15:00.000000,0.148631,12.157724,0.047883,13.823087,2.85
06/01/2018 01:16:00.000000,0.147868,15.862445,0.044017,17.535058,1.925
06/01/2018 01:17:00.000000,0.155398,18.985395,0.041033,11.11511,2.075
06/01/2018 01:18:00.000000,0.180064,22.027471,0.03805,10.86958,1.75
06/01/2018 01:19:00.000000,0.184132,25.874795,0.0342,23.674292,3.575
06/01/2018 01:20:00.000000,0.186937,27.361119,0.036533,26.745245,4.775
06/01/2018 01:21:00.000000,0.191688,24.90033,0.036317,31.810247,1.25
06/01/2018 01:22:00.000000,0.193802,27.66423,0.03355,9.364644,0.925
06/01/2018 01:23:00.000000,0.187767,28.476022,0.032333,7.770528,1.4
06/01/2018 01:24:00.000000,0.188188,32.207879,0.029767,21.869006,1.975
06/01/2018 01:25:00.000000,0.200666,33.569886,0.02915,8.966501,2.625
06/01/2018 01:26:00.000000,0.184121,32.765824,0.030667,11.295779,2.05
06/01/2018 01:27:00.000000,0.217743,28.835643,0.034533,28.28735,2.1
06/01/2018 01:28:00.000000,0.252378,25.543236,0.035283,31.367291,2.9
06/01/2018 01:29:00.000000,0.26491,24.770648,0.034567,19.761987,4.375
06/01/2018 01:30:00.000000,0.238468,24.401335,0.034483,41.815777,5.975
06/01/2018 01:31:00.000000,0.22363,25.017942,0.033567,19.911835,2.525
06/01/2018 01:32:00.000000,0.229844,27.013081,0.03225,14.394489,2.125
06/01/2018 01:33:00.000000,0.280199,26.3251,0.03355,24.256054,3.875
06/01/2018 01:34:00.000000,0.293845,25.91826,0.0335,25.753826,3.075
06/01/2018 01:35:00.000000,0.238589,24.990534,0.037333,31.789177,5.275
06/01/2018 01:36:00.000000,0.250116,20.410745,0.0401,42.324138,6.775
06/01/2018 01:37:00.000000,0.300908,19.377045,0.040033,22.628105,4.5
06/01/2018 01:38:00.000000,0.275876,19.383681,0.03925,30.307856,5.0
06/01/2018 01:39:00.000000,0.280394,21.066594,0.037633,30.825046,4.425
06/01/2018 01:40:00.000000,0.276427,21.535485,0.037,19.651335,3.775
06/01/2018 01:41:00.000000,0.270438,21.035882,0.036283,19.591146,4.25
06/01/2018 01:42:00.000000,0.275249,20.596195,0.03785,38.980384,4.175
06/01/2018 01:43:00.000000,0.293399,21.391926,0.037383,31.358778,4.425
06/01/2018 01:44:00.000000,0.293217,23.088036,0.036883,20.394545,4.275
06/01/2018 01:45:00.000000,0.28563,21.956628,0.036367,43.79055,3.95
06/01/2018 01:46:00.000000,0.282168,21.555614,0.0353,68.513994,4.7
06/01/2018 01:47:00.000000,0.278711,23.132159,0.0312,44.286662,3.85
06/01/2018 01:48:00.000000,0.461069,29.946047,0.024483,20.175232,3.55
06/01/2018 01:49:00.000000,0.456229,33.906912,0.025533,25.276172,2.725
06/01/2018 01:50:00.000000,0.34123,27.394487,0.028883,23.80733,4.625
06/01/2018 01:51:00.000000,0.323995,29.348276,0.02625,22.001045,5.85
06/01/2018 01:52:00.000000,0.409641,30.957343,0.024567,43.096162,5.675
06/01/2018 01:53:00.000000,0.457549,30.663893,0.02605,24.61507,3.675
06/01/2018 01:54:00.000000,0.314918,26.477207,0.028783,15.399383,6.2
06/01/2018 01:55:00.000000,0.303336,28.430708,0.0292,24.610254,6.15
06/01/2018 01:56:00.000000,0.297827,28.455585,0.03245,30.110239,4.025
06/01/2018 01:57:00.000000,0.279379,23.383138,0.03395,19.666439,3.55
06/01/2018 01:58:00.000000,0.296333,23.828483,0.032233,14.900808,3.875
06/01/2018 01:59:00.000000,0.296366,23.873665,0.0326,32.353062,4.3
06/01/2018 02:00:00.000000,0.303506,21.237262,0.0351,17.848887,3.7
06/01/2018 02:01:00.000000,0.279641,18.958663,0.037317,18.492808,2.975
06/01/2018 02:02:00.000000,0.269894,17.545678,0.038767,8.134174,3.525
06/01/2018 02:03:00.000000,0.268996,17.906888,0.038033,17.514645,4.45
06/01/2018 02:04:00.000000,0.27904,19.227314,0.0366,35.114736,6.5
06/01/2018 02:05:00.000000,0.279043,18.719002,0.037867,12.548225,4.3
06/01/2018 02:06:00.000000,0.263001,16.598369,0.042067,14.969751,2.325
06/01/2018 02:07:00.000000,0.234814,12.726848,0.044717,42.044149,2.775
06/01/2018 02:08:00.000000,0.224677,11.840143,0.045667,78.895253,2.825
06/01/2018 02:09:00.000000,0.201591,10.562066,0.047683,9.835684,2.1
06/01/2018 02:10:00.000000,0.183242,9.291828,0.049,14.048368,1.85
06/01/2018 02:11:00.000000,0.20238,9.935868,0.048183,29.813704,3.0
06/01/2018 02:12:00.000000,0.220601,10.53321,0.0481,8.933182,2.9
06/01/2018 02:13:00.000000,0.216149,10.497995,0.047867,3.290517,2.05
06/01/2018 02:14:00.000000,0.203205,10.900862,0.04745,13.004971,3.125
06/01/2018 02:15:00.000000,0.229011,11.0875,0.047317,34.08448,3.0
06/01/2018 02:16:00.000000,0.270529,10.912991,0.047017,36.896626,2.45
06/01/2018 02:17:00.000000,0.235985,10.497304,0.047767,25.961435,2.875
06/01/2018 02:18:00.000000,0.213023,9.869322,0.048017,41.475724,3.575
06/01/2018 02:19:00.000000,0.221637,10.978028,0.0471,24.015181,3.175
06/01/2018 02:20:00.000000,0.214016,10.939599,0.047267,11.752999,2.8
06/01/2018 02:21:00.000000,0.195392,9.410709,0.048367,9.075729,2.25
06/01/2018 02:22:00.000000,0.189952,8.820231,0.049217,8.31546,2.925
06/01/2018 02:23:00.000000,0.185025,9.069366,0.047817,4.110787,2.0
06/01/2018 02:24:00.000000,0.195873,11.041328,0.047367,9.169561,2.325
06/01/2018 02:25:00.000000,0.18059,10.085355,0.049333,9.565881,1.8
06/01/2018 02:26:00.000000,0.181726,9.439982,0.048533,19.375913,2.525
06/01/2018 02:27:00.000000,0.193618,10.503132,0.047867,24.283244,3.05
06/01/2018 02:28:00.000000,0.179499,9.157598,0.0498,15.481659,5.35
06/01/2018 02:29:00.000000,0.176349,8.090226,0.051117,14.198553,2.75
06/01/2018 02:30:00.000000,0.17854,7.994421,0.050433,29.667269,2.3
06/01/2018 02:31:00.000000,0.205812,8.746374,0.049117,12.21356,1.675
06/01/2018 02:32:00.000000,0.206177,9.454258,0.049083,7.25399,2.254545
06/01/2018 02:33:00.000000,0.213442,9.258223,0.049967,18.879373,1.625
06/01/2018 02:34:00.000000,0.210145,8.631175,0.04975,19.365949,2.075
06/01/2018 02:35:00.000000,0.195441,8.561067,0.051133,16.271071,3.475
06/01/2018 02:36:00.000000,0.170468,6.809398,0.052333,21.115342,4.575
06/01/2018 02:37:00.000000,0.18009,6.937855,0.052,16.301534,4.8
06/01/2018 02:38:00.000000,0.168148,6.392014,0.053067,13.004969,2.55
06/01/2018 02:39:00.000000,0.163415,6.610804,0.052783,14.065999,1.725
06/01/2018 02:40:00.000000,0.164666,6.935936,0.05165,14.368407,3.3
06/01/2018 02:41:00.000000,0.164334,7.637718,0.051217,20.730026,3.025
06/01/2018 02:42:00.000000,0.155688,7.081718,0.052833,24.42476,2.4
06/01/2018 02:43:00.000000,0.157944,6.522646,0.05215,15.399893,3.1
06/01/2018 02:44:00.000000,0.171148,8.594129,0.049517,25.379726,3.2
06/01/2018 02:45:00.000000,0.178313,9.386238,0.049817,17.252982,2.65
06/01/2018 02:46:00.000000,0.17179,8.165726,0.0511,18.962051,2.85
06/01/2018 02:47:00.000000,0.174578,7.420515,0.0512,15.483935,3.075
06/01/2018 02:48:00.000000,0.183133,8.529181,0.049267,16.491339,4.725
06/01/2018 02:49:00.000000,0.18764,8.275865,0.049467,33.133367,7.625
06/01/2018 02:50:00.000000,0.176204,7.68105,0.050383,35.400958,3.25
06/01/2018 02:51:00.000000,0.164965,7.146405,0.051017,22.154785,2.625
06/01/2018 02:52:00.000000,0.158289,6.955768,0.0509,34.360488,2.825
06/01/2018 02:53:00.000000,0.155094,6.800954,0.05185,22.612288,2.075
06/01/2018 02:54:00.000000,0.151641,6.082518,0.052433,49.78666,1.6
06/01/2018 02:55:00.000000,0.141172,5.999047,0.0523,31.86735,2.9
06/01/2018 02:56:00.000000,0.153669,5.994007,0.051117,24.552374,5.175
06/01/2018 02:57:00.000000,0.153763,5.997752,0.050467,21.813991,4.9
06/01/2018 02:58:00.000000,0.15059,5.968793,0.051283,20.237329,3.3
06/01/2018 02:59:00.000000,0.131155,5.571136,0.05155,27.141057,5.225
06/01/2018 03:00:00.000000,0.135449,5.553762,0.051367,42.018767,3.7
06/01/2018 03:01:00.000000,0.142454,6.526889,0.050217,45.108192,3.625
06/01/2018 03:02:00.000000,0.144798,7.393398,0.049833,43.339487,4.725
06/01/2018 03:03:00.000000,0.147686,6.408401,0.0512,61.30694,4.975
06/01/2018 03:04:00.000000,0.145826,5.780348,0.05225,39.108284,2.425
06/01/2018 03:05:00.000000,0.122753,4.674294,0.052633,29.129286,3.9
06/01/2018 03:06:00.000000,0.120734,4.479114,0.052383,44.174549,3.25
06/01/2018 03:07:00.000000,0.135076,4.431184,0.052233,25.563658,3.0
06/01/2018 03:08:00.000000,0.131245,4.693491,0.0524,31.859338,4.925
06/01/2018 03:09:00.000000,0.123698,4.246087,0.0525,26.130996,3.025
06/01/2018 03:10:00.000000,0.126933,4.176409,0.052367,14.735966,1.675
06/01/2018 03:11:00.000000,0.130921,4.126962,0.052883,11.337529,2.0
06/01/2018 03:12:00.000000,0.115865,4.077947,0.053567,34.125288,2.6
06/01/2018 03:13:00.000000,0.123944,4.294498,0.0529,29.927043,3.4
06/01/2018 03:14:00.000000,0.131303,3.798944,0.053067,54.441123,4.0
06/01/2018 03:15:00.000000,0.123872,3.363379,0.053033,52.867035,5.475
06/01/2018 03:16:00.000000,0.121431,3.476044,0.053017,28.927386,1.825
06/01/2018 03:17:00.000000,0.124373,3.451851,0.0537,15.767033,1.725
06/01/2018 03:18:00.000000,0.125759,3.44634,0.053467,3.644377,2.075
