InstrumentName, CAMP,,,,,
StartTime, 2018-06-01 00:00:00,,,,,
EndTime, 2018-06-30 23:59:59,,,,,
Date,CO,NO2,O3,PM10,PM2.5,SO2
06/01/2018 00:00:00.000000,0.4,17.0,50.0,18.0,3.0,0.0
06/01/2018 01:00:00.000000,0.3,17.0,50.0,18.0,3.0,0.0
06/01/2018 02:00:00.000000,0.2,13.0,47.0,21.0,3.4,0.0
06/01/2018 03:00:00.000000,0.1,4.0,47.0,19.0,3.1,0.0
06/01/2018 04:00:00.000000,0.1,4.0,47.0,14.0,2.7,0.0
06/01/2018 05:00:00.000000,0.1,,44.0,12.0,2.8,0.0
06/01/2018 06:00:00.000000,0.3,17.0,42.0,15.0,3.7,0.0
06/01/2018 07:00:00.000000,0.1,11.0,39.0,14.0,3.7,0.0
06/01/2018 08:00:00.000000,0.1,9.0,37.0,14.0,3.1,0.0
06/01/2018 09:00:00.000000,0.2,20.0,29.0,12.0,3.9,0.0
06/01/2018 10:00:00.000000,0.2,31.0,25.0,15.0,5.0,0.0
06/01/2018 11:00:00.000000,0.3,25.0,20.0,17.0,4.8,0.0
06/01/2018 12:00:00.000000,0.6,41.0,16.0,24.0,6.4,1.0
06/01/2018 13:00:00.000000,0.7,36.0,10.0,30.0,6.8,1.0
06/01/2018 14:00:00.000000,0.8,34.0,14.0,51.0,7.3,1.0
06/01/2018 15:00:00.000000,0.5,25.0,21.0,41.0,6.2,1.0
06/01/2018 16:00:00.000000,0.2,9.0,26.0,29.0,4.4,0.0
06/01/2018 17:00:00.000000,0.2,15.0,48.0,28.0,4.1,0.0
06/01/2018 18:00:00.000000,0.1,8.0,43.0,26.0,3.3,0.0
06/01/2018 19:00:00.000000,0.1,8.0,50.0,19.0,2.8,0.0
06/01/2018 20:00:00.000000,0.2,7.0,57.0,15.0,2.6,0.0
06/01/2018 21:00:00.000000,0.2,8.0,56.0,12.0,2.4,0.0
06/01/2018 22:00:00.000000,0.2,11.0,57.0,11.0,2.3,0.0
06/01/2018 23:00:00.000000,0.2,7.0,56.0,12.0,2.3,0.0
06/02/2018 00:00:00.000000,0.2,8.0,56.0,21.0,2.7,0.0
06/02/2018 01:00:00.000000,0.1,6.0,55.0,19.0,3.3,0.0
06/02/2018 02:00:00.000000,0.1,7.0,56.0,16.0,3.3,0.0
06/02/2018 03:00:00.000000,0.2,10.0,53.0,13.0,3.6,0.0
06/02/2018 04:00:00.000000,0.2,11.0,50.0,13.0,4.0,0.0
06/02/2018 05:00:00.000000,0.2,,47.0,19.0,4.9,0.0
06/02/2018 06:00:00.000000,0.2,8.0,44.0,24.0,5.5,0.0
06/02/2018 07:00:00.000000,0.1,7.0,39.0,27.0,5.5,0.0
06/02/2018 08:00:00.000000,0.1,7.0,40.0,25.0,5.4,0.0
06/02/2018 09:00:00.000000,0.1,6.0,41.0,21.0,5.0,0.0
06/02/2018 10:00:00.000000,0.1,8.0,40.0,19.0,4.9,0.0
06/02/2018 11:00:00.000000,0.1,10.0,39.0,17.0,4.7,0.0
06/02/2018 12:00:00.000000,0.1,7.0,40.0,16.0,4.4,0.0
06/02/2018 13:00:00.000000,0.2,8.0,40.0,14.0,4.0,0.0
06/02/2018 14:00:00.000000,,,40.0,14.0,4.1,
06/02/2018 23:00:00.000000,0.2,5.0,62.0,14.0,3.2,0.0
06/03/2018 00:00:00.000000,0.2,7.0,61.0,14.0,3.2,0.0
06/03/2018 01:00:00.000000,0.2,10.0,61.0,15.0,3.2,0.0
06/03/2018 02:00:00.000000,0.2,8.0,59.0,15.0,3.3,0.0
06/03/2018 03:00:00.000000,0.2,9.0,55.0,15.0,3.5,0.0
06/03/2018 04:00:00.000000,0.2,6.0,53.0,14.0,3.8,0.0
06/03/2018 05:00:00.000000,0.2,,52.0,14.0,4.1,0.0
06/03/2018 06:00:00.000000,0.2,7.0,48.0,15.0,4.6,0.0
06/03/2018 07:00:00.000000,0.2,14.0,35.0,16.0,4.6,0.0
06/03/2018 08:00:00.000000,0.2,8.0,36.0,16.0,5.5,0.0
06/03/2018 09:00:00.000000,0.1,10.0,37.0,17.0,5.6,0.0
06/03/2018 10:00:00.000000,0.1,17.0,35.0,21.0,6.4,0.0
06/03/2018 11:00:00.000000,0.2,11.0,33.0,22.0,6.2,0.0
06/03/2018 12:00:00.000000,0.2,11.0,34.0,19.0,5.6,0.0
06/03/2018 13:00:00.000000,0.2,10.0,33.0,19.0,5.6,0.0
06/03/2018 14:00:00.000000,0.2,12.0,32.0,20.0,5.9,0.0
06/03/2018 15:00:00.000000,0.2,14.0,33.0,20.0,6.0,0.0
06/03/2018 16:00:00.000000,0.2,13.0,34.0,22.0,6.3,0.0
06/03/2018 17:00:00.000000,0.2,12.0,37.0,22.0,6.2,0.0
06/03/2018 18:00:00.000000,0.2,11.0,41.0,22.0,6.1,0.0
06/03/2018 19:00:00.000000,0.2,11.0,46.0,23.0,6.0,0.0
06/03/2018 20:00:00.000000,0.2,13.0,50.0,22.0,6.0,0.0
06/03/2018 21:00:00.000000,0.2,8.0,54.0,23.0,5.8,0.0
06/03/2018 22:00:00.000000,0.3,11.0,56.0,23.0,5.7,0.0
06/03/2018 23:00:00.000000,0.3,14.0,56.0,23.0,5.7,0.0
06/04/2018 00:00:00.000000,0.2,13.0,56.0,24.0,5.9,0.0
06/04/2018 01:00:00.000000,0.3,17.0,55.0,26.0,6.1,0.0
06/04/2018 02:00:00.000000,0.3,17.0,53.0,27.0,6.9,0.0
06/04/2018 03:00:00.000000,0.3,18.0,46.0,26.0,7.4,0.0
06/04/2018 04:00:00.000000,0.1,6.0,46.0,20.0,7.4,0.0
06/04/2018 05:00:00.000000,0.1,,42.0,18.0,7.9,0.0
06/04/2018 06:00:00.000000,0.2,13.0,38.0,19.0,8.9,0.0
06/04/2018 07:00:00.000000,0.2,15.0,29.0,20.0,8.9,0.0
06/04/2018 08:00:00.000000,0.2,14.0,32.0,19.0,9.8,0.0
06/04/2018 09:00:00.000000,0.1,15.0,26.0,20.0,9.9,1.0
06/04/2018 10:00:00.000000,0.1,15.0,26.0,18.0,9.7,0.0
06/04/2018 11:00:00.000000,0.2,12.0,26.0,18.0,9.2,1.0
06/04/2018 12:00:00.000000,0.2,16.0,25.0,21.0,9.1,0.0
06/04/2018 13:00:00.000000,0.3,17.0,24.0,27.0,9.0,0.0
06/04/2018 14:00:00.000000,0.4,29.0,25.0,48.0,10.0,0.0
06/04/2018 15:00:00.000000,0.3,18.0,28.0,42.0,8.6,0.0
06/04/2018 16:00:00.000000,0.2,16.0,37.0,36.0,7.4,0.0
06/04/2018 17:00:00.000000,0.2,16.0,38.0,35.0,6.7,0.0
06/04/2018 18:00:00.000000,0.2,12.0,54.0,38.0,6.5,0.0
06/04/2018 19:00:00.000000,0.2,11.0,47.0,30.0,5.2,0.0
06/04/2018 20:00:00.000000,0.1,9.0,50.0,30.0,4.8,0.0
06/04/2018 21:00:00.000000,0.2,9.0,47.0,34.0,4.5,0.0
06/04/2018 22:00:00.000000,0.2,11.0,48.0,24.0,3.6,0.0
06/04/2018 23:00:00.000000,0.2,16.0,48.0,19.0,3.3,0.0
06/05/2018 00:00:00.000000,0.2,12.0,49.0,26.0,4.1,0.0
06/05/2018 01:00:00.000000,0.2,12.0,47.0,25.0,4.3,0.0
06/05/2018 02:00:00.000000,0.2,15.0,48.0,27.0,4.6,0.0
06/05/2018 03:00:00.000000,0.2,9.0,48.0,24.0,4.9,0.0
06/05/2018 04:00:00.000000,0.2,11.0,47.0,23.0,5.2,0.0
06/05/2018 05:00:00.000000,0.3,,37.0,23.0,5.9,0.0
06/05/2018 06:00:00.000000,0.1,14.0,34.0,22.0,6.1,1.0
06/05/2018 07:00:00.000000,0.1,10.0,32.0,20.0,6.1,0.0
06/05/2018 08:00:00.000000,0.0,5.0,36.0,20.0,5.2,0.0
06/05/2018 09:00:00.000000,0.0,4.0,39.0,16.0,4.9,0.0
06/05/2018 10:00:00.000000,0.1,6.0,39.0,17.0,5.1,0.0
06/05/2018 11:00:00.000000,0.1,7.0,40.0,17.0,5.1,0.0
06/05/2018 12:00:00.000000,0.2,12.0,38.0,20.0,5.3,0.0
06/05/2018 13:00:00.000000,0.2,28.0,34.0,39.0,7.2,1.0
06/05/2018 14:00:00.000000,0.3,32.0,32.0,47.0,7.9,1.0
06/05/2018 15:00:00.000000,0.4,28.0,33.0,58.0,8.0,0.0
06/05/2018 16:00:00.000000,0.3,24.0,36.0,71.0,8.1,0.0
06/05/2018 17:00:00.000000,0.2,10.0,39.0,43.0,6.0,0.0
06/05/2018 18:00:00.000000,0.2,10.0,55.0,31.0,4.8,0.0
06/05/2018 19:00:00.000000,0.1,9.0,52.0,24.0,4.1,0.0
06/05/2018 20:00:00.000000,0.2,11.0,58.0,21.0,3.8,0.0
06/05/2018 21:00:00.000000,0.2,8.0,63.0,37.0,6.3,0.0
06/05/2018 22:00:00.000000,0.2,14.0,60.0,34.0,5.6,0.0
06/05/2018 23:00:00.000000,0.3,21.0,57.0,31.0,5.2,0.0
06/06/2018 00:00:00.000000,0.3,16.0,56.0,34.0,4.7,0.0
06/06/2018 01:00:00.000000,0.2,14.0,54.0,30.0,4.7,0.0
06/06/2018 02:00:00.000000,0.2,10.0,52.0,28.0,4.9,0.0
06/06/2018 03:00:00.000000,0.1,10.0,51.0,25.0,5.1,0.0
06/06/2018 04:00:00.000000,0.2,11.0,51.0,22.0,4.8,0.0
06/06/2018 05:00:00.000000,0.2,,48.0,20.0,4.8,0.0
06/06/2018 06:00:00.000000,0.2,11.0,46.0,21.0,5.5,0.0
06/06/2018 07:00:00.000000,0.1,6.0,44.0,19.0,5.5,0.0
06/06/2018 08:00:00.000000,0.1,5.0,43.0,19.0,5.9,0.0
06/06/2018 09:00:00.000000,0.1,6.0,43.0,18.0,6.1,0.0
06/06/2018 10:00:00.000000,0.1,6.0,41.0,20.0,6.5,0.0
06/06/2018 11:00:00.000000,0.1,11.0,41.0,20.0,6.8,0.0
06/06/2018 12:00:00.000000,0.3,23.0,33.0,33.0,7.9,0.0
06/06/2018 13:00:00.000000,0.4,25.0,33.0,37.0,8.7,
06/06/2018 14:00:00.000000,0.4,19.0,29.0,40.0,8.7,0.0
06/06/2018 15:00:00.000000,0.3,17.0,32.0,47.0,9.6,1.0
06/06/2018 16:00:00.000000,0.2,,36.0,50.0,9.9,0.0
06/06/2018 17:00:00.000000,0.3,17.0,43.0,53.0,10.1,0.0
06/06/2018 18:00:00.000000,0.2,14.0,50.0,52.0,10.0,1.0
06/06/2018 19:00:00.000000,0.3,13.0,67.0,51.0,9.3,0.0
06/06/2018 20:00:00.000000,0.3,14.0,67.0,51.0,9.1,0.0
06/06/2018 21:00:00.000000,0.3,12.0,68.0,47.0,8.6,0.0
06/06/2018 22:00:00.000000,0.2,13.0,69.0,48.0,8.3,0.0
06/06/2018 23:00:00.000000,0.2,17.0,69.0,47.0,8.2,0.0
06/07/2018 00:00:00.000000,0.3,19.0,66.0,44.0,8.0,0.0
06/07/2018 01:00:00.000000,0.2,16.0,60.0,47.0,7.9,0.0
06/07/2018 02:00:00.000000,0.1,6.0,57.0,77.0,13.6,0.0
06/07/2018 03:00:00.000000,0.2,9.0,52.0,46.0,8.8,0.0
06/07/2018 04:00:00.000000,0.1,10.0,46.0,28.0,6.5,0.0
06/07/2018 05:00:00.000000,0.2,,38.0,21.0,5.4,1.0
06/07/2018 06:00:00.000000,0.1,10.0,37.0,20.0,5.9,0.0
06/07/2018 07:00:00.000000,0.1,8.0,32.0,22.0,5.9,0.0
06/07/2018 08:00:00.000000,0.1,7.0,36.0,20.0,6.5,0.0
06/07/2018 09:00:00.000000,0.1,5.0,36.0,18.0,6.5,0.0
06/07/2018 10:00:00.000000,0.0,8.0,36.0,16.0,6.5,1.0
06/07/2018 11:00:00.000000,0.1,15.0,33.0,16.0,6.7,1.0
06/07/2018 12:00:00.000000,0.2,24.0,27.0,26.0,7.4,1.0
06/07/2018 13:00:00.000000,0.3,19.0,33.0,30.0,7.9,0.0
06/07/2018 14:00:00.000000,0.2,22.0,30.0,31.0,7.5,0.0
06/07/2018 15:00:00.000000,0.2,27.0,31.0,34.0,7.4,1.0
06/07/2018 16:00:00.000000,0.3,16.0,34.0,39.0,6.9,0.0
06/07/2018 17:00:00.000000,0.3,8.0,45.0,30.0,5.8,0.0
06/07/2018 18:00:00.000000,0.2,7.0,42.0,23.0,4.6,0.0
06/07/2018 19:00:00.000000,0.4,9.0,47.0,21.0,3.8,0.0
06/07/2018 20:00:00.000000,0.3,16.0,44.0,20.0,3.7,0.0
06/07/2018 21:00:00.000000,0.4,17.0,45.0,25.0,3.9,0.0
06/07/2018 22:00:00.000000,0.2,11.0,44.0,28.0,4.1,0.0
06/07/2018 23:00:00.000000,0.2,8.0,43.0,30.0,4.1,0.0
06/08/2018 00:00:00.000000,0.1,7.0,41.0,27.0,4.0,0.0
06/08/2018 01:00:00.000000,0.2,12.0,42.0,24.0,4.6,0.0
06/08/2018 02:00:00.000000,0.1,8.0,42.0,25.0,5.2,0.0
06/08/2018 03:00:00.000000,0.1,5.0,42.0,21.0,4.9,0.0
06/08/2018 04:00:00.000000,0.1,7.0,41.0,17.0,4.5,0.0
06/08/2018 05:00:00.000000,0.1,,40.0,17.0,4.9,1.0
06/08/2018 06:00:00.000000,0.1,8.0,39.0,18.0,5.4,0.0
06/08/2018 07:00:00.000000,0.1,7.0,38.0,17.0,5.3,0.0
06/08/2018 08:00:00.000000,0.1,9.0,37.0,17.0,5.8,0.0
06/08/2018 09:00:00.000000,0.1,6.0,38.0,19.0,6.6,1.0
06/08/2018 10:00:00.000000,0.1,17.0,31.0,20.0,7.2,0.0
06/08/2018 11:00:00.000000,0.2,28.0,27.0,27.0,7.7,0.0
06/08/2018 12:00:00.000000,0.4,29.0,14.0,31.0,7.7,0.0
06/08/2018 13:00:00.000000,0.6,34.0,10.0,35.0,8.8,1.0
06/08/2018 14:00:00.000000,0.4,22.0,19.0,49.0,8.7,1.0
06/08/2018 15:00:00.000000,0.3,16.0,23.0,49.0,8.7,0.0
06/08/2018 16:00:00.000000,0.2,13.0,29.0,32.0,5.6,0.0
06/08/2018 17:00:00.000000,0.2,11.0,50.0,24.0,4.4,0.0
06/08/2018 18:00:00.000000,0.2,9.0,52.0,21.0,4.0,0.0
06/08/2018 19:00:00.000000,0.2,11.0,49.0,21.0,3.7,0.0
06/08/2018 20:00:00.000000,0.2,12.0,51.0,27.0,4.0,0.0
06/08/2018 21:00:00.000000,0.2,13.0,52.0,31.0,3.9,0.0
06/08/2018 22:00:00.000000,0.3,13.0,52.0,34.0,4.2,0.0
06/08/2018 23:00:00.000000,0.3,14.0,52.0,34.0,4.3,0.0
06/09/2018 00:00:00.000000,0.3,14.0,51.0,29.0,4.2,0.0
06/09/2018 01:00:00.000000,0.3,12.0,51.0,25.0,4.0,0.0
06/09/2018 02:00:00.000000,0.3,11.0,49.0,25.0,4.5,0.0
06/09/2018 03:00:00.000000,0.2,8.0,46.0,23.0,5.1,0.0
06/09/2018 04:00:00.000000,0.2,9.0,41.0,21.0,5.6,0.0
06/09/2018 05:00:00.000000,0.3,,35.0,22.0,6.7,0.0
06/09/2018 06:00:00.000000,0.3,25.0,20.0,24.0,7.7,0.0
06/09/2018 07:00:00.000000,0.2,17.0,24.0,23.0,7.7,0.0
06/09/2018 08:00:00.000000,0.2,10.0,29.0,25.0,7.9,1.0
06/09/2018 09:00:00.000000,0.1,11.0,26.0,23.0,7.1,1.0
06/09/2018 10:00:00.000000,0.1,15.0,27.0,21.0,6.9,0.0
06/09/2018 11:00:00.000000,0.1,12.0,26.0,20.0,6.2,0.0
06/09/2018 12:00:00.000000,0.3,25.0,19.0,23.0,6.6,0.0
06/09/2018 13:00:00.000000,0.2,16.0,22.0,30.0,8.7,0.0
06/09/2018 14:00:00.000000,0.1,8.0,26.0,30.0,9.2,0.0
06/09/2018 15:00:00.000000,0.3,10.0,33.0,30.0,9.1,0.0
06/09/2018 16:00:00.000000,0.2,11.0,41.0,31.0,8.8,0.0
