InstrumentName, The GrowHaus,,
StartTime, 2018-06-01 00:00:00,,
EndTime, 2018-06-30 23:59:59,,
Date,PM2.5,humidity,temp_f
06/05/2018 01:16:42.676666,4.7,12.0,118.66666666666667
06/05/2018 01:19:22.803333,3.22,12.0,120.0
06/05/2018 01:22:02.646666,3.8,12.0,120.0
06/05/2018 01:26:02.803333,2.72,11.0,121.33333333333333
06/05/2018 01:28:42.876666,3.08,11.0,122.66666666666667
06/05/2018 01:31:23.063333,2.76,11.0,122.66666666666667
06/05/2018 01:34:02.690000,2.58,11.0,124.0
06/05/2018 01:38:02.743333,3.1,10.0,124.0
06/05/2018 01:40:42.690000,3.05,10.0,124.0
06/05/2018 01:43:22.966666,3.52,10.0,124.0
06/05/2018 01:46:02.703333,3.24,10.0,124.0
06/05/2018 01:50:02.690000,3.05,10.0,124.0
06/05/2018 01:52:43.313333,2.95,10.0,124.0
06/05/2018 01:55:22.813333,2.53,10.0,124.0
06/05/2018 01:58:02.640000,2.83,10.0,124.0
06/05/2018 02:02:03.133333,1.98,9.0,124.0
06/05/2018 02:04:42.666666,2.07,9.0,124.0
06/05/2018 02:07:23.826666,2.6,10.0,124.0
06/05/2018 02:11:22.833333,2.83,11.0,124.0
06/05/2018 02:14:02.663333,2.65,12.0,124.0
06/05/2018 02:16:43.446666,3.02,13.0,124.0
06/05/2018 02:19:22.803333,3.05,13.0,124.0
06/05/2018 02:23:22.700000,5.61,14.0,122.66666666666667
06/05/2018 02:26:02.673333,5.68,15.0,122.66666666666667
06/05/2018 02:28:43.126666,4.5,15.0,122.66666666666667
06/05/2018 02:31:24.196666,4.26,15.0,122.66666666666667
06/05/2018 02:35:23.286666,3.83,15.0,122.66666666666667
06/05/2018 02:38:02.760000,4.4,15.0,122.66666666666667
06/05/2018 02:40:43.480000,4.74,16.0,121.33333333333333
06/05/2018 02:43:22.710000,4.39,16.0,121.33333333333333
06/05/2018 02:47:22.660000,3.97,16.0,121.33333333333333
06/05/2018 02:50:02.816666,4.85,16.0,121.33333333333333
06/05/2018 02:52:43.806666,4.05,16.0,121.33333333333333
06/05/2018 02:55:22.686666,4.46,16.0,121.33333333333333
06/05/2018 02:59:22.676666,4.02,16.0,120.0
06/05/2018 03:02:03.846666,3.46,15.0,120.0
06/05/2018 03:04:43.250000,3.39,15.0,120.0
06/05/2018 03:08:42.713333,3.15,15.0,120.0
06/05/2018 03:11:23.683333,2.8,15.0,120.0
06/05/2018 03:14:02.766666,3.22,15.0,120.0
06/05/2018 03:16:42.680000,4.03,15.0,120.0
06/05/2018 03:20:42.770000,3.72,15.0,118.66666666666667
06/05/2018 03:23:22.693333,3.42,15.0,118.66666666666667
06/05/2018 03:26:03.003333,3.42,15.0,118.66666666666667
06/05/2018 03:28:45.193333,4.1,15.0,118.66666666666667
06/05/2018 03:32:42.686666,3.15,15.0,118.66666666666667
06/05/2018 03:35:22.773333,4.27,15.0,118.66666666666667
06/05/2018 03:38:02.686666,3.66,16.0,118.66666666666667
06/05/2018 03:40:42.690000,3.7,16.0,118.66666666666667
06/05/2018 03:44:42.670000,3.48,16.0,117.33333333333333
06/05/2018 03:47:22.733333,3.4,16.0,117.33333333333333
06/05/2018 03:50:03.063333,3.33,16.0,117.33333333333333
06/05/2018 03:52:42.686666,3.28,16.0,117.33333333333333
06/05/2018 03:55:22.673333,2.81,16.0,117.33333333333333
06/05/2018 03:58:02.780000,3.24,16.0,117.33333333333333
06/05/2018 04:00:42.836666,3.22,17.0,117.33333333333333
06/05/2018 04:04:42.790000,3.67,17.0,117.33333333333333
06/05/2018 04:07:23.706666,3.43,17.0,116.0
06/05/2018 04:10:02.703333,4.32,17.0,116.0
06/05/2018 04:12:43.283333,3.79,17.0,116.0
06/05/2018 04:16:42.833333,4.05,17.0,116.0
06/05/2018 04:19:22.713333,3.32,17.0,116.0
06/05/2018 04:22:03.073333,3.66,18.0,116.0
06/05/2018 04:26:02.710000,3.72,18.0,116.0
06/05/2018 04:28:42.936666,3.62,18.0,114.66666666666667
06/05/2018 04:31:22.996666,4.65,18.0,114.66666666666667
06/05/2018 04:34:02.756666,3.88,18.0,114.66666666666667
06/05/2018 04:38:03.983333,4.41,18.0,114.66666666666667
06/05/2018 04:40:44.220000,4.8,18.0,114.66666666666667
06/05/2018 04:43:23.540000,4.24,17.0,114.66666666666667
06/05/2018 04:46:02.750000,4.35,17.0,114.66666666666667
06/05/2018 04:50:03.220000,4.46,18.0,114.66666666666667
06/05/2018 04:52:42.696666,4.24,18.0,114.66666666666667
06/05/2018 04:55:22.713333,4.69,18.0,114.66666666666667
06/05/2018 04:58:02.710000,5.43,18.0,114.66666666666667
06/05/2018 05:02:02.700000,5.05,19.0,113.33333333333333
06/05/2018 05:04:42.703333,5.17,19.0,113.33333333333333
06/05/2018 05:07:22.706666,6.12,20.0,113.33333333333333
06/05/2018 05:10:02.813333,5.45,20.0,113.33333333333333
06/05/2018 05:14:02.743333,5.68,20.0,112.0
06/05/2018 05:16:44.993333,5.57,20.0,112.0
06/05/2018 05:19:22.780000,5.22,21.0,112.0
06/05/2018 05:23:22.713333,5.9,21.0,112.0
06/05/2018 05:26:02.730000,5.65,21.0,112.0
06/05/2018 05:28:42.890000,6.55,22.0,110.66666666666667
06/05/2018 05:31:22.800000,6.26,22.0,110.66666666666667
06/05/2018 05:35:23.523333,6.95,22.0,110.66666666666667
06/05/2018 05:38:03.236666,5.75,22.0,110.66666666666667
06/05/2018 05:40:42.703333,6.59,22.0,110.66666666666667
06/05/2018 05:43:22.720000,6.54,21.0,110.66666666666667
06/05/2018 05:47:22.806666,6.71,21.0,110.66666666666667
06/05/2018 05:50:02.720000,6.24,21.0,110.66666666666667
06/05/2018 05:52:43.196666,6.12,21.0,110.66666666666667
06/05/2018 05:55:22.753333,6.78,21.0,110.66666666666667
06/05/2018 05:59:22.723333,7.3,21.0,109.33333333333333
06/05/2018 06:02:02.730000,6.47,21.0,109.33333333333333
06/05/2018 06:04:42.900000,6.72,22.0,109.33333333333333
06/05/2018 06:07:22.926666,6.55,21.0,109.33333333333333
06/05/2018 06:11:22.760000,6.63,21.0,109.33333333333333
06/05/2018 06:14:04.760000,7.2,21.0,109.33333333333333
06/05/2018 06:16:42.773333,6.69,22.0,109.33333333333333
06/05/2018 06:20:42.803333,67.7,22.0,108.0
06/05/2018 06:23:23.460000,35.2,21.0,108.0
06/05/2018 06:26:04.590000,32.5,21.0,108.0
06/05/2018 06:28:42.766666,6.14,21.0,108.0
06/05/2018 06:32:42.996666,5.95,21.0,108.0
06/05/2018 06:35:22.786666,5.43,21.0,108.0
06/05/2018 06:38:02.736666,5.83,20.0,108.0
06/05/2018 06:40:43.556666,7.27,20.0,106.66666666666667
06/05/2018 06:43:24.046666,6.36,21.0,106.66666666666667
06/05/2018 06:47:22.720000,6.37,21.0,106.66666666666667
06/05/2018 06:50:02.996666,5.57,21.0,106.66666666666667
06/05/2018 06:52:42.796666,6.03,21.0,106.66666666666667
06/05/2018 06:56:42.740000,5.75,22.0,106.66666666666667
06/05/2018 06:59:22.780000,5.74,21.0,106.66666666666667
06/05/2018 07:02:02.970000,5.0,21.0,106.66666666666667
06/05/2018 07:04:42.776666,5.29,21.0,106.66666666666667
06/05/2018 07:07:22.793333,5.26,20.0,106.66666666666667
06/05/2018 07:11:22.746666,4.44,20.0,106.66666666666667
06/05/2018 07:12:42.743333,5.1,21.0,106.66666666666667
06/05/2018 07:16:42.736666,4.87,20.0,106.66666666666667
06/05/2018 07:20:42.853333,4.78,19.0,106.66666666666667
06/05/2018 07:22:02.780000,4.7,19.0,106.66666666666667
06/05/2018 07:24:42.856666,5.03,19.0,106.66666666666667
06/05/2018 07:28:43.490000,4.17,19.0,106.66666666666667
06/05/2018 07:31:22.853333,4.74,19.0,106.66666666666667
06/05/2018 07:34:02.760000,4.03,19.0,106.66666666666667
06/05/2018 07:38:02.836666,4.95,18.0,106.66666666666667
06/05/2018 07:40:42.863333,4.59,19.0,106.66666666666667
06/05/2018 07:43:22.746666,4.88,18.0,105.33333333333333
06/05/2018 07:46:03.043333,4.77,18.0,105.33333333333333
06/05/2018 07:50:02.760000,4.5,19.0,105.33333333333333
06/05/2018 07:52:44.790000,4.28,19.0,105.33333333333333
06/05/2018 07:55:22.826666,4.79,19.0,105.33333333333333
06/05/2018 07:58:03.340000,4.1,19.0,105.33333333333333
06/05/2018 08:02:02.766666,4.56,19.0,105.33333333333333
06/05/2018 08:04:42.743333,4.35,19.0,105.33333333333333
06/05/2018 08:07:22.766666,4.79,19.0,105.33333333333333
06/05/2018 08:10:02.773333,5.25,19.0,105.33333333333333
06/05/2018 08:14:02.796666,4.53,19.0,105.33333333333333
06/05/2018 08:16:42.756666,4.48,19.0,104.0
06/05/2018 08:19:22.806666,4.93,19.0,104.0
06/05/2018 08:22:03.100000,4.76,20.0,104.0
06/05/2018 08:26:03.566666,4.82,20.0,104.0
06/05/2018 08:28:42.853333,3.9,20.0,104.0
06/05/2018 08:31:22.766666,4.49,20.0,104.0
06/05/2018 08:34:03.296666,4.33,20.0,104.0
06/05/2018 08:38:03.506666,4.49,20.0,104.0
06/05/2018 08:40:42.890000,4.62,19.0,104.0
06/05/2018 08:43:22.810000,3.83,20.0,104.0
06/05/2018 08:47:22.846666,4.15,20.0,102.66666666666667
06/05/2018 08:50:02.760000,3.87,20.0,102.66666666666667
06/05/2018 08:52:43.780000,3.85,20.0,102.66666666666667
06/05/2018 08:55:22.810000,4.08,20.0,102.66666666666667
06/05/2018 08:59:22.946666,4.05,19.0,102.66666666666667
06/05/2018 09:02:03.736666,3.89,19.0,102.66666666666667
06/05/2018 09:04:42.983333,4.46,19.0,102.66666666666667
06/05/2018 09:07:22.770000,4.22,19.0,102.66666666666667
06/05/2018 09:11:23.033333,4.54,19.0,102.66666666666667
06/05/2018 09:14:02.913333,3.72,20.0,102.66666666666667
06/05/2018 09:16:43.036666,4.54,19.0,102.66666666666667
06/05/2018 09:19:22.946666,4.61,20.0,102.66666666666667
06/05/2018 09:23:22.793333,4.02,20.0,102.66666666666667
06/05/2018 09:26:02.800000,4.5,19.0,102.66666666666667
06/05/2018 09:28:42.783333,5.43,20.0,102.66666666666667
06/05/2018 09:31:22.793333,4.27,20.0,102.66666666666667
06/05/2018 09:35:22.783333,4.11,20.0,102.66666666666667
06/05/2018 09:38:02.806666,3.35,20.0,102.66666666666667
06/05/2018 09:40:44.876666,4.03,20.0,102.66666666666667
06/05/2018 09:44:42.826666,4.22,20.0,102.66666666666667
06/05/2018 09:47:23.806666,4.38,20.0,102.66666666666667
06/05/2018 09:50:03.946666,4.41,20.0,102.66666666666667
06/05/2018 09:52:42.963333,4.35,20.0,102.66666666666667
06/05/2018 09:56:42.803333,5.03,21.0,102.66666666666667
06/05/2018 09:59:22.843333,5.14,21.0,102.66666666666667
06/05/2018 10:02:02.816666,4.61,20.0,102.66666666666667
06/05/2018 10:04:42.830000,5.0,20.0,102.66666666666667
06/05/2018 10:08:42.880000,4.79,21.0,102.66666666666667
06/05/2018 10:10:05.373333,4.56,21.0,102.66666666666667
06/05/2018 10:12:45.613333,4.74,21.0,102.66666666666667
06/05/2018 10:16:42.843333,4.05,21.0,101.33333333333333
06/05/2018 10:19:22.793333,4.72,21.0,101.33333333333333
06/05/2018 10:22:02.816666,4.67,21.0,101.33333333333333
06/05/2018 10:24:42.786666,4.21,21.0,101.33333333333333
06/05/2018 10:28:42.883333,4.59,21.0,101.33333333333333
06/05/2018 10:31:22.813333,4.61,21.0,101.33333333333333
06/05/2018 10:34:03.883333,4.47,21.0,101.33333333333333
06/05/2018 10:38:02.810000,4.45,21.0,101.33333333333333
06/05/2018 10:40:42.813333,4.97,21.0,101.33333333333333
06/05/2018 10:43:22.796666,3.97,21.0,101.33333333333333
06/05/2018 10:46:03.063333,4.68,20.0,101.33333333333333
06/05/2018 10:50:02.846666,4.12,20.0,101.33333333333333
06/05/2018 10:52:42.810000,4.51,20.0,101.33333333333333
06/05/2018 10:55:23.173333,4.85,20.0,101.33333333333333
06/05/2018 10:58:02.810000,4.51,20.0,102.66666666666667
06/05/2018 11:02:02.843333,3.63,20.0,102.66666666666667
06/05/2018 11:04:42.816666,5.52,20.0,101.33333333333333
06/05/2018 11:07:22.840000,4.22,20.0,101.33333333333333
06/05/2018 11:10:02.806666,4.76,20.0,101.33333333333333
06/05/2018 11:14:03.213333,4.03,20.0,102.66666666666667
06/05/2018 11:16:43.310000,3.71,20.0,101.33333333333333
06/05/2018 11:19:22.806666,4.55,20.0,101.33333333333333
06/05/2018 11:22:02.806666,4.27,20.0,102.66666666666667
06/05/2018 11:26:02.796666,5.07,20.0,101.33333333333333
06/05/2018 11:28:43.323333,4.93,20.0,101.33333333333333
06/05/2018 11:31:22.820000,4.66,20.0,101.33333333333333
06/05/2018 11:34:03.243333,4.54,20.0,101.33333333333333
06/05/2018 11:38:02.826666,4.77,20.0,101.33333333333333
06/05/2018 11:40:43.940000,4.87,21.0,101.33333333333333
06/05/2018 11:43:22.820000,4.58,20.0,101.33333333333333
06/05/2018 11:47:22.906666,4.98,20.0,101.33333333333333
06/05/2018 11:50:02.833333,4.54,21.0,101.33333333333333
06/05/2018 11:52:44.576666,4.98,20.0,101.33333333333333
06/05/2018 11:55:22.933333,4.48,21.0,101.33333333333333
06/05/2018 11:59:22.953333,3.68,21.0,101.33333333333333
06/05/2018 12:02:02.826666,4.16,21.0,101.33333333333333
06/05/2018 12:04:42.806666,5.92,21.0,101.33333333333333
06/05/2018 12:07:22.830000,5.44,21.0,101.33333333333333
06/05/2018 12:11:23.636666,4.83,21.0,101.33333333333333
06/05/2018 12:14:02.826666,4.0,21.0,101.33333333333333
06/05/2018 12:16:42.896666,5.47,21.0,101.33333333333333
06/05/2018 12:20:44.160000,4.68,21.0,101.33333333333333
06/05/2018 12:23:22.883333,5.27,21.0,101.33333333333333
06/05/2018 12:26:02.833333,5.07,21.0,101.33333333333333
06/05/2018 12:28:42.813333,4.2,21.0,101.33333333333333
06/05/2018 12:31:23.056666,4.15,21.0,101.33333333333333
06/05/2018 12:35:23.850000,4.44,21.0,101.33333333333333
06/05/2018 12:38:04.633333,4.93,21.0,101.33333333333333
06/05/2018 12:40:44.100000,5.3,21.0,101.33333333333333
06/05/2018 12:44:42.933333,4.95,21.0,102.66666666666667
06/05/2018 12:47:23.546666,4.71,22.0,102.66666666666667
06/05/2018 12:50:02.833333,4.97,21.0,102.66666666666667
06/05/2018 12:52:42.903333,4.31,21.0,101.33333333333333
06/05/2018 12:56:42.830000,4.71,22.0,102.66666666666667
06/05/2018 12:59:23.036666,4.46,22.0,102.66666666666667
06/05/2018 13:02:02.850000,4.9,22.0,102.66666666666667
06/05/2018 13:04:43.893333,5.08,22.0,102.66666666666667
06/05/2018 13:08:43.040000,4.3,22.0,102.66666666666667
06/05/2018 13:11:22.840000,4.95,23.0,102.66666666666667
06/05/2018 13:14:02.890000,4.95,23.0,102.66666666666667
06/05/2018 13:16:42.856666,4.37,22.0,102.66666666666667
06/05/2018 13:19:23.046666,5.0,22.0,102.66666666666667
06/05/2018 13:22:02.840000,5.29,22.0,102.66666666666667
06/05/2018 13:24:42.846666,5.02,22.0,102.66666666666667
06/05/2018 13:28:43.096666,5.12,22.0,104.0
06/05/2018 13:31:23.406666,4.74,22.0,104.0
06/05/2018 13:34:02.866666,4.08,22.0,104.0
06/05/2018 13:36:43.066666,4.5,22.0,104.0
06/05/2018 13:40:43.003333,5.45,22.0,104.0
06/05/2018 13:43:22.946666,4.49,22.0,104.0
06/05/2018 13:47:23.063333,4.53,22.0,105.33333333333333
06/05/2018 13:50:02.903333,4.49,22.0,105.33333333333333
06/05/2018 13:52:42.850000,4.76,21.0,105.33333333333333
06/05/2018 13:55:22.866666,4.22,22.0,105.33333333333333
06/05/2018 13:58:02.863333,4.61,22.0,105.33333333333333
06/05/2018 14:02:06.710000,5.08,21.0,105.33333333333333
06/05/2018 14:04:43.060000,5.57,22.0,105.33333333333333
06/05/2018 14:07:22.946666,5.25,22.0,106.66666666666667
