InstrumentName, I-25 Globeville,
StartTime, 2018-06-01 00:00:00,
EndTime, 2018-06-30 23:59:59,
Date,Nitrogen dioxide,PM2.5 Total Atmospheric
06/01/2018 00:00:00.000000,10.983333,2.557143
06/01/2018 00:01:00.000000,10.25,2.641176
06/01/2018 00:02:00.000000,9.816667,1.8
06/01/2018 00:03:00.000000,9.766667,1.752941
06/01/2018 00:04:00.000000,9.35,1.6
06/01/2018 00:05:00.000000,8.683333,1.66
06/01/2018 00:06:00.000000,7.983333,1.970588
06/01/2018 00:07:00.000000,7.35,2.2875
06/01/2018 00:08:00.000000,7.133333,2.805882
06/01/2018 00:09:00.000000,6.45,
06/01/2018 00:10:00.000000,5.9,1.721429
06/01/2018 00:11:00.000000,5.566667,1.905882
06/01/2018 00:12:00.000000,5.233333,1.576471
06/01/2018 00:13:00.000000,5.05,1.733333
06/01/2018 00:14:00.000000,4.816667,2.270588
06/01/2018 00:15:00.000000,4.466667,2.429412
06/01/2018 00:16:00.000000,4.666667,2.129412
06/01/2018 00:17:00.000000,5.016667,1.829412
06/01/2018 00:18:00.000000,5.333333,2.188235
06/01/2018 00:19:00.000000,5.983333,3.86
06/01/2018 00:20:00.000000,10.266667,2.735294
06/01/2018 00:21:00.000000,21.033333,2.364706
06/01/2018 00:22:00.000000,18.433333,2.994118
06/01/2018 00:23:00.000000,17.866667,3.375
06/01/2018 00:24:00.000000,17.333333,3.247059
06/01/2018 00:25:00.000000,15.316667,2.170588
06/01/2018 00:26:00.000000,13.15,2.376471
06/01/2018 00:27:00.000000,11.083333,2.158824
06/01/2018 00:28:00.000000,9.916667,2.311765
06/01/2018 00:29:00.000000,11.15,3.9
06/01/2018 00:30:00.000000,30.983333,2.858824
06/01/2018 00:31:00.000000,22.083333,3.605882
06/01/2018 00:32:00.000000,13.966667,2.994118
06/01/2018 00:33:00.000000,19.083333,2.141176
06/01/2018 00:34:00.000000,43.0,2.976471
06/01/2018 00:35:00.000000,25.933333,4.06875
06/01/2018 00:36:00.000000,22.55,3.664706
06/01/2018 00:37:00.000000,26.166667,3.847059
06/01/2018 00:38:00.000000,26.5,2.888235
06/01/2018 00:39:00.000000,9.4,3.264706
06/01/2018 00:40:00.000000,8.983333,2.452941
06/01/2018 00:41:00.000000,8.316667,2.558824
06/01/2018 00:42:00.000000,7.866667,2.976471
06/01/2018 00:43:00.000000,7.316667,1.741176
06/01/2018 00:44:00.000000,6.666667,2.082353
06/01/2018 00:45:00.000000,6.05,1.78
06/01/2018 00:46:00.000000,5.016667,2.071429
06/01/2018 00:47:00.000000,4.416667,1.547059
06/01/2018 00:48:00.000000,4.083333,1.770588
06/01/2018 00:49:00.000000,3.733333,1.925
06/01/2018 00:50:00.000000,3.516667,1.529412
06/01/2018 00:51:00.000000,3.216667,1.488235
06/01/2018 00:52:00.000000,3.1,1.958824
06/01/2018 00:53:00.000000,3.15,1.594118
06/01/2018 00:54:00.000000,3.133333,1.805882
06/01/2018 00:55:00.000000,3.35,1.48125
06/01/2018 00:56:00.000000,3.583333,1.494118
06/01/2018 00:57:00.000000,3.966667,1.917647
06/01/2018 00:58:00.000000,4.5,2.135294
06/01/2018 00:59:00.000000,5.083333,1.6
06/01/2018 01:00:00.000000,5.8,1.764706
06/01/2018 01:01:00.000000,6.35,2.077778
06/01/2018 01:02:00.000000,6.65,1.752941
06/01/2018 01:03:00.000000,7.366667,1.788235
06/01/2018 01:04:00.000000,10.366667,2.376471
06/01/2018 01:05:00.000000,18.166667,2.394118
06/01/2018 01:06:00.000000,9.35,2.1
06/01/2018 01:07:00.000000,8.283333,2.14
06/01/2018 01:08:00.000000,8.3,2.553333
06/01/2018 01:09:00.000000,8.3,2.922222
06/01/2018 01:10:00.000000,8.333333,2.528571
06/01/2018 01:11:00.000000,22.783333,1.9
06/01/2018 01:12:00.000000,11.95,1.985714
06/01/2018 01:13:00.000000,8.466667,2.266667
06/01/2018 01:14:00.000000,8.3,1.9875
06/01/2018 01:15:00.000000,8.2,2.385714
06/01/2018 01:16:00.000000,8.05,2.68
06/01/2018 01:17:00.000000,8.15,2.894118
06/01/2018 01:18:00.000000,8.3,2.2
06/01/2018 01:19:00.000000,8.266667,2.2
06/01/2018 01:20:00.000000,8.266667,2.1875
06/01/2018 01:21:00.000000,8.183333,2.1
06/01/2018 01:22:00.000000,8.35,2.18
06/01/2018 01:23:00.000000,9.366667,2.3
06/01/2018 01:24:00.000000,9.983333,2.385714
06/01/2018 01:25:00.000000,17.433333,2.5
06/01/2018 01:26:00.000000,36.683333,2.8
06/01/2018 01:27:00.000000,34.216667,3.325
06/01/2018 01:28:00.000000,16.516667,2.757143
06/01/2018 01:29:00.000000,27.25,2.225
06/01/2018 01:30:00.000000,32.95,3.066667
06/01/2018 01:31:00.000000,26.533333,2.7375
06/01/2018 01:32:00.000000,18.233333,2.2
06/01/2018 01:33:00.000000,16.95,2.2
06/01/2018 01:34:00.000000,15.95,2.2
06/01/2018 01:35:00.000000,14.333333,2.364706
06/01/2018 01:36:00.000000,12.733333,2.84
06/01/2018 01:37:00.000000,11.366667,2.56
06/01/2018 01:38:00.000000,10.266667,2.3375
06/01/2018 01:39:00.000000,10.316667,2.025
06/01/2018 01:40:00.000000,10.183333,2.5875
06/01/2018 01:41:00.000000,10.4,2.7
06/01/2018 01:42:00.000000,10.733333,2.166667
06/01/2018 01:43:00.000000,10.833333,2.5
06/01/2018 01:44:00.000000,10.916667,3.9
06/01/2018 01:45:00.000000,10.95,2.6
06/01/2018 01:46:00.000000,11.616667,2.9
06/01/2018 01:47:00.000000,13.133333,2.733333
06/01/2018 01:48:00.000000,15.1,2.475
06/01/2018 01:49:00.000000,22.316667,3.0
06/01/2018 01:50:00.000000,24.566667,3.342857
06/01/2018 01:51:00.000000,36.75,3.6
06/01/2018 01:52:00.000000,36.283333,3.4125
06/01/2018 01:53:00.000000,33.383333,2.9
06/01/2018 01:54:00.000000,31.5,3.175
06/01/2018 01:55:00.000000,30.183333,3.666667
06/01/2018 01:56:00.000000,27.966667,4.7
06/01/2018 01:57:00.000000,24.883333,2.9
06/01/2018 01:58:00.000000,23.133333,3.033333
06/01/2018 01:59:00.000000,23.4,3.3
06/01/2018 02:00:00.000000,24.466667,3.6
06/01/2018 02:01:00.000000,17.116667,4.8
06/01/2018 02:02:00.000000,32.05,4.228571
06/01/2018 02:03:00.000000,53.4,3.016667
06/01/2018 02:04:00.000000,39.316667,3.966667
06/01/2018 02:05:00.000000,44.766667,3.72
06/01/2018 02:06:00.000000,45.75,4.95
06/01/2018 02:07:00.000000,36.433333,4.9125
06/01/2018 02:08:00.000000,34.833333,3.1
06/01/2018 02:09:00.000000,36.2,
06/01/2018 02:10:00.000000,46.466667,5.016667
06/01/2018 02:11:00.000000,35.35,3.9375
06/01/2018 02:12:00.000000,37.216667,3.7
06/01/2018 02:13:00.000000,36.9,5.15
06/01/2018 02:14:00.000000,38.016667,4.0
06/01/2018 02:15:00.000000,36.516667,3.94
06/01/2018 02:16:00.000000,30.433333,4.46
06/01/2018 02:17:00.000000,27.7,4.142857
06/01/2018 02:18:00.000000,28.133333,3.4
06/01/2018 02:19:00.000000,37.266667,3.2
06/01/2018 02:20:00.000000,40.783333,2.85
06/01/2018 02:21:00.000000,37.866667,3.066667
06/01/2018 02:22:00.000000,35.283333,2.933333
06/01/2018 02:23:00.000000,40.05,3.15
06/01/2018 02:24:00.000000,34.133333,3.925
06/01/2018 02:25:00.000000,35.516667,3.1
06/01/2018 02:26:00.000000,43.366667,3.3
06/01/2018 02:27:00.000000,53.6,4.1
06/01/2018 02:28:00.000000,44.366667,4.65
06/01/2018 02:29:00.000000,30.25,5.05
06/01/2018 02:30:00.000000,21.5,2.933333
06/01/2018 02:31:00.000000,33.433333,2.4
06/01/2018 02:32:00.000000,29.066667,3.4
06/01/2018 02:33:00.000000,29.85,3.4
06/01/2018 02:34:00.000000,28.933333,3.066667
06/01/2018 02:35:00.000000,27.2,2.44
06/01/2018 02:36:00.000000,27.216667,2.6
06/01/2018 02:37:00.000000,38.633333,2.4
06/01/2018 02:38:00.000000,40.933333,4.2
06/01/2018 02:39:00.000000,52.883333,4.2
06/01/2018 02:40:00.000000,48.75,3.96
06/01/2018 02:41:00.000000,35.833333,4.066667
06/01/2018 02:42:00.000000,36.866667,4.511111
06/01/2018 02:43:00.000000,42.9,3.2
06/01/2018 02:44:00.000000,38.616667,4.0875
06/01/2018 02:45:00.000000,41.183333,3.26
06/01/2018 02:46:00.000000,33.966667,3.5875
06/01/2018 02:47:00.000000,34.933333,4.266667
06/01/2018 02:48:00.000000,35.566667,3.575
06/01/2018 02:49:00.000000,33.816667,
06/01/2018 02:50:00.000000,32.216667,2.742857
06/01/2018 02:51:00.000000,31.016667,2.257143
06/01/2018 02:52:00.000000,33.25,2.825
06/01/2018 02:53:00.000000,36.933333,3.44
06/01/2018 02:54:00.000000,38.316667,5.0
06/01/2018 02:55:00.000000,32.15,6.233333
06/01/2018 02:56:00.000000,35.916667,4.077778
06/01/2018 02:57:00.000000,30.633333,4.22
06/01/2018 02:58:00.000000,14.783333,3.216667
06/01/2018 02:59:00.000000,13.216667,2.2125
06/01/2018 03:00:00.000000,16.233333,3.0
06/01/2018 03:01:00.000000,29.716667,3.9
06/01/2018 03:02:00.000000,27.833333,4.35
06/01/2018 03:03:00.000000,28.516667,3.58
06/01/2018 03:04:00.000000,25.95,3.316667
06/01/2018 03:05:00.000000,21.966667,2.775
06/01/2018 03:06:00.000000,26.383333,3.7
06/01/2018 03:07:00.000000,19.233333,10.62
06/01/2018 03:08:00.000000,18.333333,14.16
06/01/2018 03:09:00.000000,16.75,8.766667
06/01/2018 03:10:00.000000,15.5,7.38
06/01/2018 03:11:00.000000,14.2,5.26
06/01/2018 03:12:00.000000,13.333333,4.966667
06/01/2018 03:13:00.000000,12.75,4.483333
06/01/2018 03:14:00.000000,11.966667,3.216667
06/01/2018 03:15:00.000000,13.183333,4.333333
06/01/2018 03:16:00.000000,13.316667,7.983333
06/01/2018 03:17:00.000000,13.383333,7.98
06/01/2018 03:18:00.000000,12.95,11.185714
06/01/2018 03:19:00.000000,11.6,7.25
06/01/2018 03:20:00.000000,10.583333,2.933333
06/01/2018 03:21:00.000000,9.5,3.05
06/01/2018 03:22:00.000000,10.083333,4.4375
06/01/2018 03:23:00.000000,10.45,3.114286
06/01/2018 03:24:00.000000,11.4,2.75
06/01/2018 03:25:00.000000,12.5,3.775
06/01/2018 03:26:00.000000,13.766667,5.35
06/01/2018 03:27:00.000000,14.616667,2.7
06/01/2018 03:28:00.000000,15.133333,3.1
06/01/2018 03:29:00.000000,15.216667,4.388889
06/01/2018 03:30:00.000000,15.616667,7.3
06/01/2018 03:31:00.000000,14.666667,6.533333
06/01/2018 03:32:00.000000,14.566667,2.285714
06/01/2018 03:33:00.000000,14.3,1.95
06/01/2018 03:34:00.000000,13.533333,3.866667
06/01/2018 03:35:00.000000,12.333333,4.48
06/01/2018 03:36:00.000000,12.0,2.571429
06/01/2018 03:37:00.000000,12.266667,2.733333
06/01/2018 03:38:00.000000,11.433333,3.325
06/01/2018 03:39:00.000000,10.883333,5.475
06/01/2018 03:40:00.000000,12.1,2.066667
06/01/2018 03:41:00.000000,13.716667,2.375
06/01/2018 03:42:00.000000,9.216667,2.15
06/01/2018 03:43:00.000000,9.266667,2.7
06/01/2018 03:44:00.000000,9.933333,2.9
06/01/2018 03:45:00.000000,10.2,1.72
06/01/2018 03:46:00.000000,9.883333,2.283333
06/01/2018 03:47:00.000000,10.416667,4.066667
06/01/2018 03:48:00.000000,10.85,3.285714
06/01/2018 03:49:00.000000,10.816667,2.066667
06/01/2018 03:50:00.000000,10.883333,2.6375
06/01/2018 03:51:00.000000,10.85,3.5125
06/01/2018 03:52:00.000000,12.95,2.171429
06/01/2018 03:53:00.000000,29.583333,2.05
06/01/2018 03:54:00.000000,11.766667,3.7
06/01/2018 03:55:00.000000,4.35,4.6
06/01/2018 03:56:00.000000,4.933333,4.216667
06/01/2018 03:57:00.000000,14.85,2.375
06/01/2018 03:58:00.000000,14.633333,2.25
06/01/2018 03:59:00.000000,12.283333,1.9
06/01/2018 04:00:00.000000,12.166667,2.05
06/01/2018 04:01:00.000000,12.066667,2.7
06/01/2018 04:02:00.000000,11.433333,1.4
06/01/2018 04:03:00.000000,10.2,2.15
06/01/2018 04:04:00.000000,9.25,2.0
06/01/2018 04:05:00.000000,8.566667,2.5
06/01/2018 04:06:00.000000,8.016667,2.1625
06/01/2018 04:07:00.000000,8.0,1.7875
06/01/2018 04:08:00.000000,14.616667,2.066667
06/01/2018 04:09:00.000000,14.9,
06/01/2018 04:10:00.000000,8.516667,2.25
06/01/2018 04:11:00.000000,9.033333,1.866667
06/01/2018 04:12:00.000000,9.116667,2.0
06/01/2018 04:13:00.000000,10.15,1.8
06/01/2018 04:14:00.000000,10.383333,1.725
06/01/2018 04:15:00.000000,9.75,1.66
06/01/2018 04:16:00.000000,9.116667,3.8
06/01/2018 04:17:00.000000,8.683333,3.564706
06/01/2018 04:18:00.000000,9.766667,2.7
06/01/2018 04:19:00.000000,6.983333,2.742857
06/01/2018 04:20:00.000000,4.016667,2.8
06/01/2018 04:21:00.000000,4.65,1.875
06/01/2018 04:22:00.000000,12.6,1.8375
06/01/2018 04:23:00.000000,18.0,2.066667
06/01/2018 04:24:00.000000,22.283333,2.3
06/01/2018 04:25:00.000000,22.666667,2.229412
06/01/2018 04:26:00.000000,20.75,1.882353
06/01/2018 04:27:00.000000,20.25,1.6125
06/01/2018 04:28:00.000000,19.2,2.029412
06/01/2018 04:29:00.000000,18.3,
06/01/2018 04:30:00.000000,17.316667,1.770588
06/01/2018 04:31:00.000000,15.3,1.929412
06/01/2018 04:32:00.000000,14.716667,1.888235
06/01/2018 04:33:00.000000,14.316667,2.523529
06/01/2018 04:34:00.000000,14.616667,2.435294
06/01/2018 04:35:00.000000,14.5,1.876471
06/01/2018 04:36:00.000000,13.583333,1.975
06/01/2018 04:37:00.000000,13.45,2.358824
06/01/2018 04:38:00.000000,12.95,1.758824
06/01/2018 04:39:00.000000,12.05,1.441176
06/01/2018 04:40:00.000000,10.466667,1.807692
06/01/2018 04:41:00.000000,10.4,1.623529
06/01/2018 04:42:00.000000,11.633333,1.864706
06/01/2018 04:43:00.000000,12.983333,2.235294
06/01/2018 04:44:00.000000,13.483333,1.770588
06/01/2018 04:45:00.000000,14.733333,1.882353
06/01/2018 04:46:00.000000,13.7,1.547059
06/01/2018 04:47:00.000000,3.35,1.7
06/01/2018 04:48:00.000000,0.266667,1.75
06/01/2018 04:49:00.000000,0.2,
06/01/2018 04:50:00.000000,0.1,2.076471
06/01/2018 04:51:00.000000,0.1,1.976471
06/01/2018 04:52:00.000000,0.1,2.205882
06/01/2018 04:53:00.000000,0.016667,3.107143
06/01/2018 04:54:00.000000,0.0,1.923529
06/01/2018 04:55:00.000000,0.0,2.070588
06/01/2018 04:56:00.000000,-9999.0,2.1
06/01/2018 04:57:00.000000,8.133333,1.523529
06/01/2018 04:58:00.000000,4.8,1.633333
06/01/2018 04:59:00.000000,3.95,1.776471
06/01/2018 05:00:00.000000,3.183333,1.722222
06/01/2018 05:01:00.000000,2.733333,1.870588
06/01/2018 05:02:00.000000,2.55,1.993333
06/01/2018 05:03:00.000000,2.283333,1.770588
06/01/2018 05:04:00.000000,1.933333,1.88
06/01/2018 05:05:00.000000,1.65,1.676471
06/01/2018 05:06:00.000000,1.85,1.7
06/01/2018 05:07:00.000000,2.05,2.966667
06/01/2018 05:08:00.000000,1.683333,3.842857
06/01/2018 05:09:00.000000,1.616667,
06/01/2018 05:10:00.000000,1.3,3.175
06/01/2018 05:11:00.000000,1.6,3.623529
06/01/2018 05:12:00.000000,1.75,3.035294
06/01/2018 05:13:00.000000,1.866667,4.911765
06/01/2018 05:14:00.000000,2.083333,3.970588
06/01/2018 05:15:00.000000,1.883333,2.805882
06/01/2018 05:16:00.000000,1.683333,2.452941
06/01/2018 05:17:00.000000,7.933333,2.394118
06/01/2018 05:18:00.000000,19.5,2.605882
