InstrumentName, Woods Park,,
StartTime, 2018-06-01 00:00:00,,
EndTime, 2018-06-30 23:59:59,,
Date,PM1.0,PM10.0,PM2.5
06/01/2018 00:02:42.000000,1.0,1.73,1.52
06/01/2018 00:05:22.000000,0.57,0.98,0.57
06/01/2018 00:08:02.000000,1.0,1.02,1.0
06/01/2018 00:10:42.000000,0.46,0.95,0.95
06/01/2018 00:14:42.000000,0.27,0.68,0.68
06/01/2018 00:17:22.000000,0.49,0.86,0.72
06/01/2018 00:20:02.000000,0.48,0.86,0.86
06/01/2018 00:26:42.000000,0.05,0.39,0.39
06/01/2018 00:29:22.000000,0.05,0.02,0.02
06/01/2018 00:32:05.000000,0.28,0.38,0.38
06/01/2018 00:34:42.000000,0.07,0.44,0.44
06/01/2018 00:38:42.000000,0.05,0.66,0.56
06/01/2018 00:41:22.000000,0.32,0.12,0.12
06/01/2018 00:44:02.000000,0.32,0.43,0.35
06/01/2018 00:46:42.000000,0.17,0.67,0.26
06/01/2018 00:50:42.000000,0.05,0.29,0.29
06/01/2018 00:53:22.000000,0.14,0.67,0.67
06/01/2018 00:56:02.000000,0.07,0.55,0.55
06/01/2018 00:58:42.000000,0.29,0.71,0.71
06/01/2018 02:32:02.000000,0.44,1.0,1.0
06/01/2018 02:38:42.000000,0.56,1.32,1.17
06/01/2018 02:44:02.000000,1.0,1.48,1.05
06/01/2018 02:46:42.000000,1.0,1.28,1.28
06/01/2018 02:50:42.000000,0.81,1.67,1.67
06/01/2018 02:53:22.000000,0.45,1.12,1.12
06/01/2018 02:56:02.000000,0.76,1.17,1.17
06/01/2018 02:58:42.000000,0.55,0.83,0.83
06/01/2018 03:02:42.000000,0.76,1.62,1.21
06/01/2018 03:05:22.000000,0.4,0.48,0.48
06/01/2018 03:08:02.000000,0.93,1.0,1.0
06/01/2018 03:10:42.000000,0.17,0.6,0.55
06/01/2018 03:14:42.000000,0.46,1.07,1.02
06/01/2018 03:17:22.000000,0.2,0.63,0.39
06/01/2018 03:20:02.000000,0.74,1.19,1.19
06/01/2018 03:22:42.000000,0.57,0.93,0.93
06/01/2018 03:26:42.000000,0.41,1.02,1.02
06/01/2018 03:29:22.000000,0.53,0.79,0.72
06/01/2018 03:32:02.000000,0.67,1.57,1.57
06/01/2018 03:34:42.000000,0.56,1.22,1.0
06/01/2018 03:38:42.000000,0.69,0.95,0.95
06/01/2018 03:41:22.000000,0.93,1.93,1.67
06/01/2018 03:44:02.000000,0.79,1.28,1.28
06/01/2018 03:46:42.000000,1.02,1.46,1.46
06/01/2018 03:50:42.000000,0.67,1.36,1.21
06/01/2018 03:53:22.000000,0.74,1.79,1.1
06/01/2018 03:56:02.000000,0.64,0.93,0.64
06/01/2018 03:58:42.000000,0.98,1.63,1.63
06/01/2018 04:02:42.000000,0.69,1.74,1.38
06/01/2018 04:05:22.000000,0.55,1.02,1.02
06/01/2018 04:08:03.000000,1.05,1.38,1.38
06/01/2018 04:10:42.000000,0.93,1.6,1.33
06/01/2018 04:14:42.000000,1.07,1.55,1.55
06/01/2018 04:17:22.000000,1.02,1.45,1.45
06/01/2018 04:20:02.000000,1.07,2.12,2.0
06/01/2018 04:22:42.000000,0.71,1.71,1.71
06/01/2018 04:26:42.000000,1.49,2.35,2.35
06/01/2018 04:29:22.000000,0.59,1.37,1.37
06/01/2018 04:32:02.000000,1.12,1.85,1.77
06/01/2018 04:34:42.000000,1.88,2.5,2.5
06/01/2018 04:38:42.000000,1.88,3.14,2.88
06/01/2018 04:41:22.000000,1.37,2.51,2.1
06/01/2018 04:44:03.000000,1.41,1.95,1.95
06/01/2018 04:46:42.000000,1.64,2.93,2.71
06/01/2018 04:50:43.000000,1.24,2.17,2.17
06/01/2018 04:53:22.000000,1.1,1.88,1.73
06/01/2018 04:56:03.000000,1.14,2.02,1.81
06/01/2018 04:58:42.000000,1.1,2.0,1.88
06/01/2018 05:02:42.000000,1.69,2.5,1.93
06/01/2018 05:05:22.000000,1.05,1.71,1.52
06/01/2018 05:08:03.000000,0.73,1.98,1.41
06/01/2018 05:10:42.000000,1.51,1.74,1.74
06/01/2018 05:14:42.000000,1.07,1.85,1.66
06/01/2018 05:17:22.000000,1.2,1.63,1.63
06/01/2018 05:20:03.000000,1.77,2.44,2.37
06/01/2018 05:22:43.000000,1.0,1.87,1.62
06/01/2018 05:26:42.000000,1.37,2.0,2.0
06/01/2018 05:29:22.000000,0.98,1.29,1.29
06/01/2018 05:32:03.000000,1.42,2.28,2.21
06/01/2018 05:34:42.000000,0.6,1.17,1.17
06/01/2018 05:38:42.000000,1.68,2.12,2.12
06/01/2018 05:41:22.000000,1.37,2.32,1.98
06/01/2018 05:44:02.000000,0.46,1.32,1.32
06/01/2018 05:46:42.000000,1.0,2.12,1.88
06/01/2018 05:50:42.000000,1.76,2.66,2.39
06/01/2018 05:53:22.000000,1.61,2.34,2.1
06/01/2018 05:56:02.000000,1.8,3.0,2.68
06/01/2018 05:58:42.000000,1.7,2.4,2.37
06/01/2018 06:02:42.000000,2.0,2.58,2.58
06/01/2018 06:05:22.000000,1.37,2.39,2.24
06/01/2018 06:08:02.000000,1.86,2.67,2.33
06/01/2018 06:10:42.000000,1.62,2.43,2.43
06/01/2018 06:14:42.000000,1.52,2.05,2.05
06/01/2018 06:17:22.000000,1.84,2.79,2.58
06/01/2018 06:20:03.000000,1.54,2.51,2.44
06/01/2018 06:22:42.000000,1.42,2.42,2.16
06/01/2018 06:26:42.000000,2.24,3.07,2.95
06/01/2018 06:29:22.000000,1.98,2.37,2.37
06/01/2018 06:32:05.000000,2.21,3.02,3.02
06/01/2018 06:34:42.000000,1.52,2.07,1.88
06/01/2018 06:38:42.000000,1.57,2.4,2.4
06/01/2018 06:41:22.000000,1.98,2.78,2.78
06/01/2018 06:44:03.000000,2.05,3.12,2.83
06/01/2018 06:46:42.000000,2.0,3.02,2.85
06/01/2018 06:50:43.000000,1.87,2.95,2.87
06/01/2018 06:53:22.000000,1.84,2.53,2.53
06/01/2018 06:56:03.000000,1.24,1.98,1.98
06/01/2018 06:58:42.000000,1.86,2.9,2.86
06/01/2018 07:02:42.000000,1.5,2.52,2.0
06/01/2018 07:05:22.000000,1.73,2.2,2.12
06/01/2018 07:08:02.000000,1.69,2.83,2.57
06/01/2018 07:10:42.000000,1.8,2.24,2.2
06/01/2018 07:14:42.000000,1.39,2.32,2.05
06/01/2018 07:17:22.000000,1.59,2.39,2.32
06/01/2018 07:20:03.000000,1.29,2.46,2.15
06/01/2018 07:22:42.000000,1.02,2.66,2.29
06/01/2018 07:26:42.000000,2.0,2.54,2.29
06/01/2018 07:29:22.000000,1.1,1.9,1.73
06/01/2018 07:32:03.000000,1.76,2.48,2.48
06/01/2018 07:34:42.000000,1.74,2.48,2.21
06/01/2018 07:37:51.000000,1.32,1.93,1.59
06/01/2018 07:41:51.000000,1.14,1.67,1.67
06/01/2018 07:44:31.000000,1.95,2.66,2.37
06/01/2018 07:47:11.000000,1.83,2.45,2.45
06/01/2018 07:49:51.000000,1.41,2.24,1.98
06/01/2018 07:53:51.000000,1.45,1.71,1.71
06/01/2018 07:56:31.000000,1.33,1.74,1.74
06/01/2018 07:59:11.000000,1.98,2.35,2.35
06/01/2018 08:01:51.000000,0.71,1.15,1.15
06/01/2018 08:05:51.000000,1.12,1.88,1.88
06/01/2018 08:08:31.000000,0.43,1.64,1.07
06/01/2018 08:11:11.000000,2.0,2.78,2.78
06/01/2018 08:13:51.000000,1.79,3.1,2.9
06/01/2018 08:17:51.000000,2.0,2.52,2.52
06/01/2018 08:20:31.000000,2.51,3.15,3.15
06/01/2018 08:23:11.000000,1.86,2.98,2.93
06/01/2018 08:25:51.000000,2.74,3.5,3.5
06/01/2018 08:29:51.000000,1.86,3.29,2.55
06/01/2018 08:32:31.000000,1.88,2.62,2.26
06/01/2018 08:35:11.000000,1.43,2.29,2.29
06/01/2018 08:37:51.000000,2.0,2.88,2.49
06/01/2018 08:41:51.000000,1.83,1.98,1.98
06/01/2018 08:44:31.000000,1.49,2.0,2.0
06/01/2018 08:47:11.000000,0.88,1.93,1.61
06/01/2018 08:49:51.000000,1.22,1.98,1.95
06/01/2018 08:53:51.000000,1.39,2.17,1.95
06/01/2018 08:56:31.000000,1.52,2.67,2.52
06/01/2018 08:59:11.000000,1.27,2.0,2.0
06/01/2018 09:01:51.000000,0.69,1.36,1.36
06/01/2018 09:08:31.000000,1.0,1.73,1.73
06/01/2018 09:11:11.000000,0.95,1.65,1.42
06/01/2018 09:13:51.000000,0.7,1.72,1.63
06/01/2018 09:17:51.000000,1.63,2.54,2.44
06/01/2018 09:20:31.000000,0.83,1.39,1.39
06/01/2018 09:23:11.000000,1.0,1.5,1.42
06/01/2018 09:25:50.000000,1.41,2.24,2.24
06/01/2018 09:29:51.000000,1.69,2.38,2.38
06/01/2018 09:32:31.000000,1.67,2.79,2.38
06/01/2018 09:35:11.000000,1.76,2.76,2.49
06/01/2018 09:37:50.000000,2.0,2.86,2.71
06/01/2018 09:41:51.000000,1.08,1.69,1.69
06/01/2018 09:44:31.000000,1.55,1.87,1.87
06/01/2018 09:47:12.000000,1.74,2.88,2.81
06/01/2018 09:49:51.000000,2.17,2.51,2.51
06/01/2018 09:53:51.000000,1.79,2.52,2.36
06/01/2018 09:56:31.000000,2.0,2.71,2.71
06/01/2018 09:59:11.000000,2.21,3.1,3.02
06/01/2018 10:01:51.000000,1.74,3.26,2.64
06/01/2018 10:05:50.000000,2.19,3.07,2.83
06/01/2018 10:08:30.000000,2.08,3.36,3.23
06/01/2018 10:11:12.000000,2.5,3.86,3.19
06/01/2018 10:13:55.000000,2.47,3.55,3.42
06/01/2018 10:17:50.000000,2.12,2.71,2.57
06/01/2018 10:20:31.000000,2.46,3.22,3.22
06/01/2018 10:23:11.000000,3.0,3.87,3.87
06/01/2018 10:25:55.000000,2.92,4.6,4.15
06/01/2018 10:29:50.000000,2.88,3.95,3.95
06/01/2018 10:32:30.000000,2.36,3.29,3.29
06/01/2018 10:35:11.000000,2.07,2.59,2.44
06/01/2018 10:37:50.000000,2.63,3.41,3.41
06/01/2018 10:41:51.000000,2.02,3.49,2.9
06/01/2018 10:44:30.000000,2.36,3.51,3.26
06/01/2018 10:47:11.000000,2.55,3.78,3.5
06/01/2018 10:49:51.000000,2.79,3.53,3.28
06/01/2018 10:53:51.000000,3.0,3.84,3.57
06/01/2018 10:56:31.000000,2.5,3.21,3.21
06/01/2018 10:59:10.000000,2.67,4.1,3.93
06/01/2018 11:01:50.000000,2.8,4.25,3.75
06/01/2018 11:05:51.000000,2.83,3.98,3.67
06/01/2018 11:08:31.000000,2.49,3.8,3.68
06/01/2018 11:11:11.000000,2.41,3.24,3.24
06/01/2018 11:13:51.000000,3.2,3.97,3.97
06/01/2018 11:17:50.000000,2.95,4.57,4.12
06/01/2018 11:20:30.000000,2.16,3.56,3.3
06/01/2018 11:23:10.000000,2.98,3.79,3.79
06/01/2018 11:25:51.000000,3.0,4.24,3.78
06/01/2018 11:29:50.000000,2.46,3.41,3.41
06/01/2018 11:32:31.000000,2.78,4.2,3.85
06/01/2018 11:35:10.000000,3.07,4.29,4.14
06/01/2018 11:37:50.000000,2.84,3.98,3.42
06/01/2018 11:41:51.000000,3.07,4.0,3.71
06/01/2018 11:44:30.000000,3.07,4.0,4.0
06/01/2018 11:47:11.000000,2.93,4.24,4.1
06/01/2018 11:49:50.000000,3.05,3.81,3.81
06/01/2018 11:53:51.000000,2.81,4.02,3.88
06/01/2018 11:56:31.000000,2.56,4.12,3.81
06/01/2018 11:59:11.000000,2.88,4.61,4.02
06/01/2018 12:01:50.000000,2.8,4.03,3.85
06/01/2018 12:05:52.000000,3.0,4.0,4.0
06/01/2018 12:08:31.000000,3.29,4.5,4.33
06/01/2018 12:11:11.000000,2.9,4.1,4.1
06/01/2018 12:13:51.000000,3.57,4.79,4.5
06/01/2018 12:17:51.000000,3.3,4.67,4.63
06/01/2018 12:20:31.000000,3.72,5.07,5.07
06/01/2018 12:23:11.000000,3.16,4.7,4.49
06/01/2018 12:25:51.000000,3.37,4.41,4.41
06/01/2018 12:29:51.000000,3.92,4.9,4.74
06/01/2018 12:32:31.000000,3.71,5.21,5.05
06/01/2018 12:35:11.000000,3.61,5.02,5.02
06/01/2018 12:37:56.000000,3.38,4.64,4.64
06/01/2018 12:41:51.000000,4.21,5.47,5.26
06/01/2018 12:44:31.000000,4.6,6.23,6.16
06/01/2018 12:47:11.000000,4.13,5.87,5.87
06/01/2018 12:49:52.000000,3.9,4.83,4.83
06/01/2018 12:53:51.000000,3.97,5.59,5.19
06/01/2018 12:56:33.000000,4.23,5.38,5.05
06/01/2018 12:59:11.000000,3.95,5.14,5.1
06/01/2018 13:01:51.000000,4.0,5.2,4.85
06/01/2018 13:05:51.000000,3.29,4.34,4.15
06/01/2018 13:08:31.000000,3.63,4.73,4.73
06/01/2018 13:11:11.000000,3.33,4.67,4.48
06/01/2018 13:13:51.000000,3.19,4.49,3.93
06/01/2018 13:17:51.000000,2.51,4.59,3.71
06/01/2018 13:20:31.000000,3.52,4.36,4.36
06/01/2018 13:23:11.000000,3.36,4.59,4.51
06/01/2018 13:25:52.000000,3.24,4.07,4.07
06/01/2018 13:29:51.000000,3.73,5.56,5.02
06/01/2018 13:32:32.000000,3.76,4.61,4.61
06/01/2018 13:35:11.000000,3.59,5.41,5.05
06/01/2018 13:37:51.000000,3.85,4.55,4.43
06/01/2018 13:41:51.000000,3.47,4.68,4.66
06/01/2018 13:44:31.000000,3.43,4.79,4.5
06/01/2018 13:47:11.000000,3.67,4.28,4.21
06/01/2018 13:49:51.000000,3.9,5.37,5.25
06/01/2018 13:53:51.000000,4.17,6.07,5.39
06/01/2018 13:56:31.000000,3.5,5.24,4.86
06/01/2018 13:59:13.000000,3.15,4.54,4.1
06/01/2018 14:01:53.000000,2.85,4.07,4.07
06/01/2018 14:05:51.000000,3.55,5.24,4.93
06/01/2018 14:08:31.000000,2.3,3.58,3.5
06/01/2018 14:11:11.000000,2.79,3.77,3.77
06/01/2018 14:13:51.000000,3.12,4.79,4.3
06/01/2018 14:17:51.000000,3.79,5.19,5.19
06/01/2018 14:20:33.000000,3.42,4.72,4.72
06/01/2018 14:23:11.000000,4.07,5.62,5.29
06/01/2018 14:25:51.000000,3.32,4.24,4.24
06/01/2018 14:29:51.000000,2.6,3.31,3.31
06/01/2018 14:32:31.000000,2.18,3.13,3.13
06/01/2018 14:35:11.000000,1.61,2.83,2.59
06/01/2018 14:37:51.000000,2.48,3.07,3.07
06/01/2018 14:41:51.000000,3.12,4.41,4.27
06/01/2018 14:44:33.000000,2.95,4.72,4.23
06/01/2018 14:47:13.000000,2.41,4.02,3.68
06/01/2018 14:49:51.000000,1.42,2.28,2.19
06/01/2018 14:53:51.000000,1.21,2.67,2.07
06/01/2018 14:56:31.000000,1.52,2.05,2.05
06/01/2018 14:59:11.000000,3.4,4.4,4.4
06/01/2018 15:01:51.000000,3.31,4.67,4.26
06/01/2018 15:05:51.000000,2.88,4.71,4.05
06/01/2018 15:08:31.000000,4.44,6.3,5.77
06/01/2018 15:11:11.000000,2.67,3.78,3.55
06/01/2018 15:13:51.000000,3.29,4.67,4.43
06/01/2018 15:17:51.000000,2.28,3.37,3.37
06/01/2018 15:20:31.000000,2.54,3.44,3.24
06/01/2018 15:23:11.000000,2.34,3.55,3.32
06/01/2018 15:25:51.000000,2.19,3.98,3.19
06/01/2018 15:29:51.000000,2.52,3.98,3.6
06/01/2018 15:32:31.000000,2.62,3.86,3.86
06/01/2018 15:35:11.000000,2.46,3.76,3.17
06/01/2018 15:37:51.000000,2.12,3.48,3.33
06/01/2018 15:41:51.000000,2.27,2.68,2.68
06/01/2018 15:44:31.000000,2.24,3.68,3.66
06/01/2018 15:47:11.000000,3.31,4.38,4.38
06/01/2018 15:49:51.000000,3.07,4.54,4.54
06/01/2018 15:53:51.000000,2.63,3.78,3.51
06/01/2018 15:56:31.000000,1.62,2.64,2.21
06/01/2018 15:59:11.000000,2.29,2.9,2.76
