InstrumentName, West Denver PA-II,,
06/01/2018 15:58:11.196666,2.34,11.0,83.0
06/01/2018 16:00:51.400000,1.74,10.0,84.0
06/01/2018 16:04:51.233333,1.38,10.0,84.0
06/01/2018 16:07:31.170000,1.8,10.0,84.0
06/01/2018 16:10:11.223333,1.12,10.0,85.0
06/01/2018 16:12:51.273333,0.46,10.0,85.0
06/01/2018 16:16:51.250000,0.44,9.0,85.0
06/01/2018 16:19:31.190000,0.68,10.0,85.0
06/01/2018 16:22:11.353333,0.98,9.0,86.0
06/01/2018 16:26:11.326666,1.56,10.0,86.0
06/01/2018 16:28:51.296666,0.62,9.0,86.0
06/01/2018 16:31:31.440000,0.15,8.0,87.0
06/01/2018 16:34:11.213333,0.05,9.0,87.0
06/01/2018 16:38:11.213333,0.24,9.0,88.0
06/01/2018 16:40:51.240000,0.24,11.0,88.0
06/01/2018 16:43:31.226666,0.71,9.0,88.0
06/01/2018 16:46:11.223333,0.71,8.0,89.0
06/01/2018 16:50:11.376666,0.71,9.0,89.0
06/01/2018 16:52:51.303333,0.17,8.0,90.0
06/01/2018 16:55:31.220000,0.27,8.0,90.0
06/01/2018 16:58:11.326666,0.24,7.0,91.0
06/01/2018 17:02:11.360000,0.24,7.0,91.0
06/01/2018 17:04:52.126666,0.26,7.0,91.0
06/01/2018 17:07:31.190000,0.26,6.0,91.0
06/01/2018 17:10:11.233333,0.26,7.0,92.0
06/01/2018 17:14:11.230000,0.26,8.0,92.0
06/01/2018 17:16:51.443333,0.26,6.0,92.0
06/01/2018 17:19:31.223333,0.26,7.0,93.0
06/01/2018 17:22:11.456666,0.26,6.0,93.0
06/01/2018 17:26:11.243333,0.26,6.0,94.0
06/01/2018 17:28:52.306666,0.1,6.0,94.0
06/01/2018 17:31:31.203333,0.1,6.0,94.0
06/01/2018 17:35:31.403333,1.1,7.0,95.0
06/01/2018 17:38:11.416666,0.83,8.0,95.0
06/01/2018 17:40:51.200000,0.25,6.0,95.0
06/01/2018 17:43:31.246666,0.25,6.0,96.0
06/01/2018 17:47:31.390000,0.25,5.0,96.0
06/01/2018 17:50:11.316666,0.25,4.0,96.0
06/01/2018 17:52:51.540000,0.25,5.0,96.0
06/01/2018 17:55:31.290000,0.25,4.0,96.0
06/01/2018 17:59:31.233333,0.25,4.0,97.0
06/01/2018 18:02:11.560000,0.25,4.0,97.0
06/01/2018 18:04:51.310000,0.25,4.0,97.0
06/01/2018 18:07:31.340000,0.25,4.0,97.0
06/01/2018 18:11:31.206666,0.25,4.0,97.0
06/01/2018 18:14:11.256666,0.25,4.0,97.0
06/01/2018 18:16:51.286666,0.25,5.0,97.0
06/01/2018 18:19:31.463333,0.25,4.0,97.0
06/01/2018 18:22:11.296666,0.25,4.0,97.0
06/01/2018 18:24:51.273333,0.25,4.0,98.0
06/01/2018 18:28:51.293333,0.25,4.0,98.0
06/01/2018 18:31:31.986666,0.25,4.0,98.0
06/01/2018 18:34:11.350000,0.25,4.0,98.0
06/01/2018 18:36:51.913333,0.25,4.0,98.0
06/01/2018 18:40:51.416666,0.25,3.0,98.0
06/01/2018 18:43:31.480000,0.25,4.0,98.0
06/01/2018 18:46:11.643333,0.25,3.0,98.0
06/01/2018 18:48:51.506666,0.25,3.0,99.0
06/01/2018 18:52:51.353333,0.25,3.0,98.0
06/01/2018 18:55:31.436666,0.25,4.0,98.0
06/01/2018 18:58:11.356666,0.25,4.0,98.0
06/01/2018 19:00:51.310000,0.25,4.0,98.0
06/01/2018 19:04:52.196666,0.25,4.0,99.0
06/01/2018 19:07:31.366666,0.25,4.0,99.0
06/01/2018 19:10:11.326666,0.25,4.0,99.0
06/01/2018 19:14:11.336666,0.25,4.0,99.0
06/01/2018 19:16:51.363333,0.25,3.0,99.0
06/01/2018 19:19:31.316666,0.5,3.0,99.0
06/01/2018 19:22:11.256666,0.5,4.0,99.0
06/01/2018 19:26:11.220000,0.5,3.0,99.0
06/01/2018 19:28:51.233333,0.5,4.0,99.0
06/01/2018 19:31:31.313333,0.5,4.0,99.0
06/01/2018 19:34:11.393333,0.5,4.0,99.0
06/01/2018 19:38:11.290000,0.5,3.0,99.0
06/01/2018 19:40:51.220000,0.5,3.0,99.0
06/01/2018 19:43:31.376666,0.5,3.0,100.0
06/01/2018 19:46:11.343333,0.5,3.0,100.0
06/01/2018 19:50:11.506666,0.5,3.0,100.0
06/01/2018 19:52:52.393333,0.5,4.0,100.0
06/01/2018 19:55:31.266666,0.5,4.0,100.0
06/01/2018 19:59:31.340000,0.5,4.0,100.0
06/01/2018 20:02:11.386666,0.5,5.0,99.0
06/01/2018 20:04:51.396666,0.5,4.0,100.0
06/01/2018 20:07:31.226666,1.19,3.0,100.0
06/01/2018 20:11:31.243333,1.19,4.0,100.0
06/01/2018 20:14:11.586666,1.19,3.0,100.0
06/01/2018 20:16:52.373333,1.19,3.0,99.0
06/01/2018 20:19:31.473333,1.19,3.0,100.0
06/01/2018 20:22:11.283333,1.19,4.0,100.0
06/01/2018 20:26:11.593333,1.19,3.0,100.0
06/01/2018 20:28:51.416666,1.19,3.0,100.0
06/01/2018 20:31:31.433333,1.19,2.0,100.0
06/01/2018 20:35:31.370000,1.19,4.0,100.0
06/01/2018 20:38:11.230000,0.27,4.0,100.0
06/01/2018 20:40:51.240000,0.27,4.0,100.0
06/01/2018 20:43:31.473333,0.27,5.0,100.0
06/01/2018 20:46:11.240000,0.27,4.0,100.0
06/01/2018 20:48:51.433333,0.05,4.0,100.0
06/01/2018 20:52:51.336666,0.05,3.0,100.0
06/01/2018 20:55:31.273333,0.05,3.0,100.0
06/01/2018 20:58:11.306666,0.07,4.0,100.0
06/01/2018 21:00:51.360000,0.07,4.0,100.0
06/01/2018 21:04:51.300000,0.07,4.0,100.0
06/01/2018 21:07:31.500000,0.07,4.0,100.0
06/01/2018 21:10:11.233333,0.07,4.0,100.0
06/01/2018 21:12:51.456666,0.07,4.0,101.0
06/01/2018 21:16:51.243333,0.07,3.0,100.0
06/01/2018 21:19:31.353333,0.07,3.0,100.0
06/01/2018 21:22:11.460000,0.07,4.0,100.0
06/01/2018 21:26:11.370000,0.02,4.0,101.0
06/01/2018 21:28:51.256666,0.02,3.0,100.0
06/01/2018 21:31:31.383333,0.02,3.0,100.0
06/01/2018 21:34:11.290000,0.34,6.0,100.0
06/01/2018 21:38:11.330000,0.49,5.0,100.0
06/01/2018 21:40:51.373333,0.49,4.0,100.0
06/01/2018 21:43:31.366666,0.49,4.0,100.0
06/01/2018 21:46:11.476666,0.49,3.0,101.0
06/01/2018 21:50:11.296666,0.49,3.0,101.0
06/01/2018 21:52:51.403333,0.49,3.0,101.0
06/01/2018 21:55:31.276666,0.49,4.0,101.0
06/01/2018 21:58:11.300000,0.49,4.0,101.0
06/01/2018 22:02:11.290000,0.49,3.0,101.0
06/01/2018 22:04:51.343333,0.49,4.0,101.0
06/01/2018 22:07:32.266666,0.49,3.0,101.0
06/01/2018 22:10:11.240000,0.49,4.0,101.0
06/01/2018 22:14:11.346666,0.49,3.0,101.0
06/01/2018 22:16:51.256666,0.49,4.0,101.0
06/01/2018 22:19:31.276666,0.49,3.0,101.0
06/01/2018 22:23:31.353333,0.05,4.0,101.0
06/01/2018 22:26:11.330000,0.05,3.0,101.0
06/01/2018 22:28:51.256666,0.05,3.0,101.0
06/01/2018 22:31:31.276666,0.05,3.0,101.0
06/01/2018 22:35:31.293333,0.05,4.0,101.0
06/01/2018 22:38:11.260000,0.05,4.0,101.0
06/01/2018 22:40:51.360000,0.05,4.0,101.0
06/01/2018 22:43:31.246666,0.05,4.0,101.0
06/01/2018 22:47:31.293333,0.05,4.0,101.0
06/01/2018 22:50:11.283333,0.05,4.0,101.0
06/01/2018 22:52:51.263333,0.05,4.0,101.0
06/01/2018 22:55:31.253333,0.05,4.0,101.0
06/01/2018 22:58:11.256666,0.05,3.0,100.0
06/01/2018 23:02:11.363333,0.05,4.0,101.0
06/01/2018 23:04:51.376666,0.05,5.0,100.0
06/01/2018 23:07:31.326666,0.05,5.0,101.0
06/01/2018 23:11:31.256666,0.05,4.0,100.0
06/01/2018 23:14:11.260000,0.05,4.0,100.0
06/01/2018 23:16:51.323333,0.05,4.0,100.0
06/01/2018 23:19:31.340000,0.05,4.0,100.0
06/01/2018 23:22:11.296666,0.05,4.0,100.0
06/01/2018 23:24:51.260000,0.05,4.0,100.0
06/01/2018 23:28:51.893333,0.05,4.0,100.0
06/01/2018 23:31:31.296666,0.12,4.0,100.0
06/01/2018 23:34:11.266666,0.12,4.0,100.0
06/01/2018 23:36:51.266666,0.33,4.0,100.0
06/01/2018 23:40:51.263333,0.05,4.0,100.0
06/01/2018 23:43:31.256666,0.05,4.0,100.0
06/01/2018 23:47:31.266666,0.05,4.0,100.0
06/01/2018 23:48:51.260000,0.05,4.0,100.0
06/01/2018 23:52:51.393333,0.23,4.0,100.0
06/01/2018 23:55:31.413333,0.23,4.0,99.0
06/01/2018 23:58:12.293333,1.38,4.0,99.0
06/02/2018 00:02:11.293333,1.38,4.0,99.0
06/02/2018 00:04:51.286666,0.21,4.0,99.0
06/02/2018 00:07:32.060000,0.08,4.0,99.0
06/02/2018 00:10:11.286666,0.08,4.0,98.0
06/02/2018 00:14:11.413333,0.12,4.0,98.0
06/02/2018 00:16:51.320000,0.07,5.0,98.0
06/02/2018 00:19:31.286666,0.07,5.0,98.0
06/02/2018 00:23:31.440000,0.07,4.0,98.0
06/02/2018 00:26:11.366666,0.07,4.0,98.0
06/02/2018 00:28:51.343333,0.07,4.0,97.0
06/02/2018 00:31:31.276666,0.27,4.0,97.0
06/02/2018 00:34:11.353333,0.27,4.0,97.0
06/02/2018 00:38:11.283333,0.27,4.0,97.0
06/02/2018 00:40:51.300000,0.27,4.0,96.0
06/02/2018 00:43:31.456666,0.27,5.0,96.0
06/02/2018 00:47:31.430000,0.05,4.0,96.0
06/02/2018 00:50:11.276666,0.26,4.0,96.0
06/02/2018 00:52:51.343333,0.33,5.0,96.0
06/02/2018 00:55:31.303333,0.33,4.0,95.0
06/02/2018 00:58:11.270000,0.05,4.0,95.0
06/02/2018 01:02:11.343333,0.56,4.0,95.0
06/02/2018 01:04:51.466666,0.26,5.0,95.0
06/02/2018 01:07:31.316666,0.26,5.0,95.0
06/02/2018 01:11:32.416666,0.6,5.0,94.0
06/02/2018 01:14:11.330000,0.33,5.0,94.0
06/02/2018 01:16:51.276666,1.0,5.0,94.0
06/02/2018 01:19:31.290000,1.15,5.0,94.0
06/02/2018 01:23:31.293333,1.15,6.0,93.0
06/02/2018 01:26:11.296666,1.27,6.0,93.0
06/02/2018 01:28:51.303333,1.9,6.0,93.0
06/02/2018 01:31:31.396666,0.76,6.0,93.0
06/02/2018 01:35:31.286666,0.51,6.0,93.0
06/02/2018 01:38:11.540000,0.69,6.0,92.0
06/02/2018 01:40:51.436666,1.26,6.0,92.0
06/02/2018 01:43:31.390000,0.19,6.0,92.0
06/02/2018 01:47:31.400000,0.4,6.0,92.0
06/02/2018 01:50:11.353333,0.51,6.0,92.0
06/02/2018 01:52:51.433333,0.48,6.0,91.0
06/02/2018 01:55:31.330000,0.43,6.0,91.0
06/02/2018 01:59:31.383333,0.34,7.0,91.0
06/02/2018 02:00:51.440000,0.24,7.0,91.0
06/02/2018 02:04:51.303333,0.1,7.0,91.0
06/02/2018 02:07:31.310000,0.59,7.0,91.0
06/02/2018 02:10:11.296666,0.25,7.0,90.0
06/02/2018 02:14:11.306666,4.4,7.0,90.0
06/02/2018 02:16:51.283333,11.08,7.0,90.0
06/02/2018 02:19:31.296666,6.83,7.0,90.0
06/02/2018 02:23:31.633333,2.85,7.0,90.0
06/02/2018 02:24:51.610000,6.12,7.0,90.0
