InstrumentName, SAMS,,,,,,,,,,
StartTime, 2022-08-01 00:00:00,,,,,,,,,,
EndTime, 2022-08-31 23:59:59,,,,,,,,,,
Date,42603,68108,85101,Ambient Avg Temperature,Carbon monoxide,Nitric oxide,Nitrogen dioxide,PM2.5 - Local Conditions,Relative Humidity,Wind Direction,Wind speed
08/01/2022 01:05:00.000000,3.2,0.808,5.613158,28.8,0.13,0.2,3.0,3.5,28.9,221.4,0.0
08/01/2022 01:06:00.000000,3.1,0.81,5.682051,28.8,0.11,0.2,2.8,4.0,28.9,211.6,0.0
08/01/2022 01:07:00.000000,3.0,0.815,5.926316,28.8,0.11,0.2,2.7,4.3,29.2,199.4,0.0
08/01/2022 01:08:00.000000,3.0,0.815,4.325,28.8,0.11,0.2,2.7,3.5,29.7,214.1,0.0
08/01/2022 01:09:00.000000,3.1,0.813,3.374359,28.8,0.11,0.3,2.8,3.3,29.4,215.3,0.0
08/01/2022 01:10:00.000000,3.1,0.81,3.466667,28.8,0.13,0.2,2.8,3.1,29.2,223.2,0.0
08/01/2022 01:11:00.000000,3.0,0.813,5.7575,28.8,0.14,0.2,2.7,4.0,29.7,219.5,0.0
08/01/2022 01:12:00.000000,2.9,0.808,6.463158,28.8,0.14,0.2,2.7,3.6,29.7,192.9,0.0
08/01/2022 01:13:00.000000,2.9,0.808,6.113514,28.8,0.13,0.2,2.6,3.3,29.7,228.2,0.0
08/01/2022 01:14:00.000000,3.0,0.81,6.589474,28.8,0.13,0.2,2.7,3.5,29.7,225.0,0.0
08/01/2022 01:15:00.000000,3.0,0.815,4.140541,28.8,0.13,0.2,2.8,3.2,29.7,208.4,0.0
08/01/2022 01:16:00.000000,3.0,0.815,4.057895,28.8,0.12,0.2,2.8,3.2,29.7,219.1,0.0
08/01/2022 01:17:00.000000,2.9,0.813,6.251282,28.8,0.13,0.2,2.7,4.1,29.7,194.9,0.0
08/01/2022 01:18:00.000000,2.9,0.81,4.028571,28.8,0.12,0.2,2.6,3.5,29.9,193.4,0.0
08/01/2022 01:19:00.000000,2.8,0.815,2.714286,28.5,0.12,0.2,2.6,2.7,30.5,178.7,0.0
08/01/2022 01:20:00.000000,2.7,0.815,2.881081,28.0,0.12,0.2,2.5,2.8,30.5,183.5,0.0
08/01/2022 01:21:00.000000,2.7,0.815,4.059459,28.0,0.11,0.2,2.4,2.8,30.5,203.2,0.0
08/01/2022 01:22:00.000000,2.7,0.815,7.791892,28.0,0.11,0.2,2.5,3.5,30.5,213.5,0.0
08/01/2022 01:23:00.000000,2.7,0.815,6.414286,28.2,0.13,0.2,2.5,3.2,30.5,211.9,0.0
08/01/2022 01:24:00.000000,2.7,0.815,4.145946,28.8,0.12,0.1,2.5,3.6,30.5,204.6,0.0
08/01/2022 01:25:00.000000,2.7,0.813,3.732432,28.5,0.12,0.1,2.5,3.4,30.5,189.9,0.0
08/01/2022 01:26:00.000000,2.8,0.81,5.4,28.0,0.12,0.1,2.6,3.3,30.5,201.4,0.0
08/01/2022 01:27:00.000000,2.8,0.813,9.752778,28.0,0.12,0.2,2.6,4.3,30.5,182.6,0.0
08/01/2022 01:28:00.000000,2.9,0.81,2.627027,28.0,0.11,0.2,2.7,2.6,30.7,197.8,0.0
08/01/2022 01:29:00.000000,3.0,0.813,3.561111,28.0,0.12,0.2,2.8,2.7,31.3,192.2,0.0
08/01/2022 01:30:00.000000,2.9,0.808,5.942857,28.0,0.12,0.2,2.7,3.0,31.3,190.8,0.0
08/01/2022 01:31:00.000000,2.9,0.808,5.608571,28.0,0.12,0.2,2.7,3.2,31.3,186.2,0.0
08/01/2022 01:32:00.000000,3.0,0.81,4.337838,28.0,0.12,0.2,2.8,3.0,31.3,189.1,0.0
08/01/2022 01:33:00.000000,3.0,0.815,4.197222,28.0,0.12,0.1,2.8,2.8,31.3,192.6,0.0
08/01/2022 01:34:00.000000,3.0,0.815,2.645714,28.0,0.11,0.1,2.8,2.6,31.3,201.7,0.0
08/01/2022 01:35:00.000000,3.0,0.815,3.038235,28.0,0.12,0.1,2.8,2.8,31.3,196.1,0.0
08/01/2022 01:36:00.000000,3.0,0.813,4.965625,28.0,0.13,0.1,2.9,3.0,31.3,205.8,0.0
08/01/2022 01:37:00.000000,3.1,0.81,6.957576,28.0,0.14,0.1,3.0,3.0,31.0,215.5,0.0
08/01/2022 01:38:00.000000,3.2,0.815,4.442857,28.0,0.11,0.1,3.1,3.2,30.7,218.4,0.0
08/01/2022 01:39:00.000000,3.4,0.815,9.214706,28.0,0.11,0.1,3.2,4.2,31.3,204.1,0.0
08/01/2022 01:40:00.000000,3.6,0.815,13.612121,28.0,0.14,0.1,3.4,5.2,31.3,202.2,0.0
08/01/2022 01:41:00.000000,3.7,0.815,6.624324,28.0,0.13,0.1,3.5,3.8,31.3,194.8,0.0
08/01/2022 01:42:00.000000,3.9,0.815,8.617143,28.0,0.13,0.1,3.7,4.2,31.3,195.4,0.0
08/01/2022 01:43:00.000000,4.0,0.815,3.654054,28.0,0.14,0.1,3.8,3.0,31.3,191.4,0.0
08/01/2022 01:44:00.000000,4.0,0.815,5.37027,28.0,0.14,0.1,3.8,4.0,31.3,201.1,0.0
08/01/2022 01:45:00.000000,4.1,0.815,3.710811,28.0,0.13,0.1,3.9,2.8,31.3,207.1,0.0
08/01/2022 01:46:00.000000,4.3,0.815,5.316216,28.0,0.13,0.1,4.1,3.1,31.3,211.9,0.0
08/01/2022 01:47:00.000000,4.3,0.813,3.75,28.0,0.14,0.1,4.1,3.1,31.5,201.5,0.0
08/01/2022 01:48:00.000000,4.4,0.81,4.434286,28.0,0.14,0.1,4.2,3.0,31.8,200.5,0.0
08/01/2022 01:49:00.000000,4.5,0.815,3.685714,28.0,0.14,0.1,4.3,2.9,31.5,205.2,0.0
08/01/2022 01:50:00.000000,4.6,0.815,5.373684,28.0,0.15,0.1,4.4,3.5,31.8,195.3,0.0
08/01/2022 01:51:00.000000,4.7,0.813,5.0,27.7,0.13,0.1,4.5,3.7,31.3,211.9,0.0
08/01/2022 01:52:00.000000,4.6,0.808,6.654054,27.2,0.13,0.1,4.5,3.7,31.0,228.1,0.0
08/01/2022 01:53:00.000000,4.5,0.81,7.711111,27.2,0.12,0.1,4.3,3.4,30.5,212.9,0.0
08/01/2022 01:54:00.000000,4.3,0.815,13.336842,27.2,0.11,0.1,4.1,4.1,30.5,204.8,0.0
08/01/2022 01:55:00.000000,4.1,0.815,3.581579,27.2,0.11,0.1,4.0,3.0,30.7,197.3,0.0
08/01/2022 01:56:00.000000,4.0,0.815,4.842857,27.2,0.12,0.1,3.9,3.7,31.3,209.6,0.0
08/01/2022 01:57:00.000000,3.8,0.815,3.054545,27.2,0.13,0.1,3.6,3.0,31.3,201.1,0.0
08/01/2022 01:58:00.000000,3.6,0.813,5.868571,27.2,0.14,0.1,3.5,2.6,31.3,193.2,0.0
08/01/2022 01:59:00.000000,3.5,0.81,13.8,27.2,0.12,0.1,3.4,2.7,31.3,208.2,0.0
08/01/2022 02:00:00.000000,3.5,0.813,12.181579,27.2,0.12,0.1,3.3,2.7,31.3,216.9,0.0
08/01/2022 02:01:00.000000,3.5,0.81,3.181081,27.2,0.11,0.1,3.3,2.8,31.3,211.2,0.0
08/01/2022 02:02:00.000000,3.5,0.813,3.286486,27.2,0.12,0.1,3.3,3.0,31.3,211.9,0.0
08/01/2022 02:03:00.000000,3.4,0.808,4.325,27.2,0.11,0.1,3.3,3.6,31.3,214.7,0.0
08/01/2022 02:04:00.000000,3.3,0.808,4.144444,27.2,0.11,0.1,3.2,3.5,31.3,210.5,0.0
08/01/2022 02:05:00.000000,3.3,0.81,2.848649,27.2,0.1,0.1,3.2,2.8,31.5,207.2,0.0
08/01/2022 02:06:00.000000,3.3,0.815,3.705405,27.2,0.11,0.1,3.2,3.3,32.0,198.1,0.0
08/01/2022 02:07:00.000000,3.4,0.813,4.467568,27.2,0.14,0.1,3.3,3.5,32.0,203.7,0.0
08/01/2022 02:08:00.000000,3.5,0.81,3.175,27.2,0.14,0.1,3.4,3.1,32.0,203.3,0.0
08/01/2022 02:09:00.000000,3.6,0.815,3.647059,27.2,0.13,0.1,3.5,2.9,32.0,203.7,0.0
08/01/2022 02:10:00.000000,3.7,0.813,5.444444,27.2,0.14,0.1,3.6,3.3,32.0,185.1,0.0
08/01/2022 02:11:00.000000,3.8,0.81,3.742857,27.2,0.14,0.1,3.7,3.2,32.3,168.8,0.0
08/01/2022 02:12:00.000000,3.9,0.813,4.071795,27.2,0.13,0.1,3.8,2.9,32.8,172.1,0.0
08/01/2022 02:13:00.000000,4.1,0.81,6.375,26.9,0.12,0.1,4.0,3.1,32.8,179.4,0.0
08/01/2022 02:14:00.000000,4.2,0.815,4.535135,26.4,0.13,0.1,4.1,3.6,32.8,178.0,0.0
08/01/2022 02:15:00.000000,4.2,0.815,3.634211,26.4,0.12,0.1,4.1,3.3,32.8,173.7,0.0
08/01/2022 02:16:00.000000,4.2,0.815,4.088889,26.4,0.12,0.1,4.1,3.5,33.1,188.2,0.0
08/01/2022 02:17:00.000000,4.2,0.815,3.325,26.4,0.12,0.1,4.0,2.6,33.6,179.3,0.0
08/01/2022 02:18:00.000000,4.1,0.815,5.482051,26.4,0.12,0.1,4.0,3.1,33.6,171.5,0.0
08/01/2022 02:19:00.000000,4.1,0.815,6.110811,26.4,0.12,0.1,4.0,4.2,33.6,184.4,0.0
08/01/2022 02:20:00.000000,4.1,0.815,5.156757,26.4,0.13,0.1,4.0,4.5,33.3,181.4,0.0
08/01/2022 02:21:00.000000,4.1,0.815,6.355556,26.4,0.12,0.1,4.0,3.5,33.1,181.9,0.0
08/01/2022 02:22:00.000000,4.1,0.815,14.211765,26.4,0.12,0.1,4.0,3.9,33.6,195.8,0.0
08/01/2022 02:23:00.000000,4.1,0.815,6.883333,26.4,0.12,0.1,4.0,3.2,33.6,187.3,0.0
08/01/2022 02:24:00.000000,4.0,0.815,75.035294,26.4,0.12,0.0,4.0,9.9,33.6,186.7,0.0
08/01/2022 02:25:00.000000,4.0,0.815,192.681081,26.4,0.14,0.0,3.9,25.1,33.6,180.6,0.0
08/01/2022 02:26:00.000000,4.0,0.815,56.607895,26.4,0.16,0.0,3.9,12.6,33.6,176.1,0.0
08/01/2022 02:27:00.000000,3.9,0.815,3.733333,26.4,0.13,0.0,3.9,3.1,33.6,164.2,0.0
08/01/2022 02:28:00.000000,3.9,0.815,4.224324,26.4,0.12,0.0,3.8,3.2,33.6,164.0,0.0
08/01/2022 02:29:00.000000,3.9,0.815,8.318182,26.4,0.13,0.0,3.8,4.3,33.9,174.2,0.0
08/01/2022 02:30:00.000000,3.9,0.815,8.414286,26.4,0.13,0.0,3.8,4.2,34.4,175.0,0.0
08/01/2022 02:31:00.000000,3.9,0.815,5.575,26.4,0.13,0.0,3.8,4.0,34.4,148.7,0.0
08/01/2022 02:32:00.000000,3.9,0.815,5.659459,26.4,0.13,0.0,3.8,3.8,34.4,171.2,0.0
08/01/2022 02:33:00.000000,4.0,0.815,9.048485,26.1,0.14,0.0,3.9,3.8,34.4,178.4,0.0
08/01/2022 02:34:00.000000,4.0,0.815,20.444737,25.6,0.15,0.0,3.9,4.9,34.4,186.8,0.0
08/01/2022 02:35:00.000000,4.0,0.815,12.042105,25.9,0.14,0.0,3.9,3.5,34.4,194.0,0.0
08/01/2022 02:36:00.000000,4.0,0.815,4.016216,26.1,0.15,0.0,3.9,3.8,34.4,185.4,0.0
08/01/2022 02:37:00.000000,3.9,0.813,5.113514,25.9,0.15,0.0,3.8,4.3,34.4,180.5,0.0
08/01/2022 02:38:00.000000,3.8,0.81,18.271429,26.4,0.14,0.0,3.7,4.4,34.4,195.6,0.0
08/01/2022 02:39:00.000000,3.7,0.815,34.437143,26.1,0.14,0.0,3.6,3.4,34.4,177.8,0.0
08/01/2022 02:40:00.000000,3.5,0.815,5.014286,25.6,0.12,0.0,3.4,3.7,34.4,192.1,0.0
08/01/2022 02:41:00.000000,3.4,0.815,4.855556,25.6,0.11,0.0,3.4,3.9,34.4,176.2,0.0
08/01/2022 02:42:00.000000,3.4,0.815,6.885714,25.6,0.13,0.0,3.3,4.5,34.4,176.2,0.0
08/01/2022 02:43:00.000000,3.4,0.815,5.1,25.6,0.13,0.0,3.3,3.9,34.4,177.0,0.0
08/01/2022 02:44:00.000000,3.4,0.815,5.836842,25.6,0.13,0.0,3.3,4.2,34.4,174.8,0.0
08/01/2022 02:45:00.000000,3.4,0.813,6.8,25.6,0.12,0.0,3.3,4.0,34.6,172.9,0.0
08/01/2022 02:46:00.000000,3.4,0.81,5.933333,25.6,0.12,0.0,3.4,4.1,35.2,176.9,0.0
08/01/2022 02:47:00.000000,3.5,0.815,10.051351,25.6,0.13,0.0,3.4,4.5,35.2,176.5,0.0
08/01/2022 02:48:00.000000,3.6,0.815,6.984211,25.6,0.13,0.0,3.5,3.9,35.2,183.2,0.0
08/01/2022 02:49:00.000000,3.6,0.815,5.466667,25.6,0.13,0.0,3.6,3.5,35.2,178.0,0.0
08/01/2022 02:50:00.000000,3.6,0.815,9.014286,25.6,0.14,0.0,3.5,4.1,34.9,172.2,0.0
08/01/2022 02:51:00.000000,3.7,0.815,4.051429,25.6,0.14,0.0,3.6,3.8,34.6,173.1,0.0
08/01/2022 02:52:00.000000,3.8,0.815,6.375,25.6,0.14,0.0,3.7,4.0,35.2,184.7,0.0
08/01/2022 02:53:00.000000,3.9,0.813,9.505556,25.6,0.14,0.0,3.8,3.6,35.2,182.4,0.0
08/01/2022 02:54:00.000000,4.0,0.81,3.973684,25.6,0.14,0.0,4.0,3.9,35.2,193.2,0.0
08/01/2022 02:55:00.000000,4.2,0.815,4.672727,25.6,0.14,0.0,4.1,4.3,35.2,187.3,0.0
08/01/2022 02:56:00.000000,4.3,0.813,4.885714,25.6,0.16,0.0,4.2,4.4,35.2,189.8,0.0
08/01/2022 02:57:00.000000,4.4,0.81,3.6,25.6,0.18,0.1,4.3,3.6,35.2,186.5,0.0
08/01/2022 02:58:00.000000,4.6,0.813,3.718919,25.6,0.18,0.1,4.5,3.6,35.4,182.7,0.0
08/01/2022 02:59:00.000000,4.7,0.81,4.061111,25.6,0.16,0.0,4.6,3.9,35.9,181.7,0.0
08/01/2022 03:00:00.000000,4.9,0.815,4.692105,25.6,0.19,0.0,4.8,4.2,35.9,183.7,0.0
08/01/2022 03:01:00.000000,5.1,0.815,6.594444,25.6,0.19,0.1,5.0,4.5,35.9,180.3,0.0
08/01/2022 03:02:00.000000,5.4,0.815,8.454054,25.6,0.18,0.1,5.3,5.0,35.9,173.6,0.0
08/01/2022 03:03:00.000000,5.8,0.813,8.05,25.6,0.18,0.1,5.7,4.3,35.9,182.3,0.0
08/01/2022 03:04:00.000000,6.1,0.81,6.628205,25.6,0.19,0.1,6.0,5.0,35.9,178.5,0.0
08/01/2022 03:05:00.000000,6.5,0.815,5.985,25.6,0.19,0.1,6.4,5.0,36.2,176.8,0.0
08/01/2022 03:06:00.000000,6.7,0.815,4.077143,25.6,0.17,0.1,6.6,4.0,36.7,185.1,0.0
08/01/2022 03:07:00.000000,6.9,0.815,4.564103,25.6,0.17,0.1,6.7,4.1,36.7,181.0,0.0
08/01/2022 03:08:00.000000,6.9,0.815,5.297222,25.6,0.17,0.1,6.8,4.3,36.7,180.2,0.0
08/01/2022 03:09:00.000000,6.8,0.813,4.9925,25.6,0.17,0.1,6.7,3.8,36.7,187.4,0.0
08/01/2022 03:10:00.000000,6.7,0.81,7.3275,25.6,0.17,0.1,6.6,4.2,36.7,176.5,0.0
08/01/2022 03:11:00.000000,6.6,0.815,4.6375,25.6,0.18,0.1,6.4,4.6,36.7,172.4,0.0
08/01/2022 03:12:00.000000,6.4,0.815,5.6325,25.6,0.17,0.1,6.3,5.1,36.7,169.8,0.0
08/01/2022 03:13:00.000000,6.4,0.815,7.8775,25.6,0.17,0.1,6.2,5.4,37.0,171.9,0.0
08/01/2022 03:14:00.000000,6.4,0.815,10.6375,25.6,0.17,0.1,6.2,5.1,37.5,169.7,0.0
08/01/2022 03:15:00.000000,6.4,0.815,12.635,25.4,0.17,0.1,6.3,4.5,37.5,180.1,0.0
08/01/2022 03:16:00.000000,6.5,0.815,18.375,24.8,0.17,0.1,6.3,4.5,37.5,181.9,0.0
08/01/2022 03:17:00.000000,6.5,0.815,31.638462,24.8,0.17,0.1,6.4,4.5,37.5,191.1,0.0
08/01/2022 03:18:00.000000,6.5,0.815,4.5,24.8,0.16,0.1,6.4,4.5,37.5,183.4,0.0
08/01/2022 03:19:00.000000,6.5,0.813,4.474359,24.8,0.16,0.1,6.4,4.4,37.5,182.4,0.0
08/01/2022 03:20:00.000000,6.5,0.81,5.17,24.8,0.16,0.1,6.3,4.6,37.5,177.3,0.0
08/01/2022 03:21:00.000000,6.3,0.815,6.485,24.8,0.17,0.1,6.2,5.0,37.5,176.7,0.0
08/01/2022 03:22:00.000000,6.2,0.815,5.5625,24.8,0.16,0.1,6.1,4.8,37.5,178.5,0.0
08/01/2022 03:23:00.000000,6.1,0.815,8.494737,24.8,0.18,0.1,6.0,5.5,37.8,179.1,0.0
08/01/2022 03:24:00.000000,6.1,0.815,8.72,24.8,0.18,0.1,6.0,4.6,38.0,175.7,0.0
08/01/2022 03:25:00.000000,6.2,0.815,15.518421,24.8,0.18,0.1,6.0,6.8,37.8,184.8,0.0
08/01/2022 03:26:00.000000,6.3,0.815,31.028205,24.8,0.19,0.1,6.2,9.6,38.0,179.7,0.0
08/01/2022 03:27:00.000000,6.4,0.815,10.225641,24.8,0.19,0.1,6.3,6.9,37.8,165.3,0.0
08/01/2022 03:28:00.000000,6.5,0.815,8.051282,24.8,0.2,0.1,6.4,6.1,38.3,181.5,0.0
08/01/2022 03:29:00.000000,6.5,0.815,7.7875,24.8,0.21,0.0,6.4,5.2,38.3,178.2,0.0
08/01/2022 03:30:00.000000,6.6,0.815,6.894595,24.8,0.2,0.0,6.5,4.7,38.3,179.8,0.0
08/01/2022 03:31:00.000000,6.7,0.815,7.757895,24.8,0.21,0.0,6.6,5.1,38.3,191.1,0.0
08/01/2022 03:32:00.000000,6.6,0.815,9.215385,24.8,0.19,0.0,6.6,5.4,38.3,184.3,0.0
08/01/2022 03:33:00.000000,6.4,0.815,9.45625,24.8,0.18,0.0,6.3,6.6,38.3,189.1,0.0
08/01/2022 03:34:00.000000,6.2,0.815,5.816129,24.8,0.18,0.0,6.1,4.2,38.0,198.4,0.0
08/01/2022 03:35:00.000000,6.0,0.815,7.489286,24.8,0.16,0.1,5.9,4.2,37.5,186.4,0.0
08/01/2022 03:36:00.000000,5.8,0.815,5.3,24.8,0.16,0.0,5.7,4.3,37.5,192.7,0.0
08/01/2022 03:37:00.000000,5.7,0.815,7.958065,24.8,0.15,0.1,5.5,4.7,37.5,196.1,0.0
08/01/2022 03:38:00.000000,5.4,0.815,7.018919,24.8,0.15,0.1,5.3,5.3,37.5,198.8,0.0
08/01/2022 03:39:00.000000,5.2,0.815,4.071875,24.8,0.15,0.1,5.1,4.0,37.5,203.1,0.0
08/01/2022 03:40:00.000000,5.0,0.815,5.189286,24.8,0.15,0.1,4.9,4.6,37.5,192.6,0.0
08/01/2022 03:41:00.000000,4.8,0.815,7.282143,24.8,0.14,0.1,4.7,5.3,37.5,190.1,0.0
08/01/2022 03:42:00.000000,4.7,0.815,5.8775,24.8,0.13,0.1,4.6,4.2,37.8,200.6,0.0
08/01/2022 03:43:00.000000,4.7,0.815,4.421053,24.8,0.15,0.1,4.5,4.4,38.3,191.5,0.0
