InstrumentName, Palmer Elementary (Jaspe_010),,,,,,,,,,,
StartTime, 2022-08-01 00:00:00,,,,,,,,,,,
EndTime, 2022-08-31 23:59:59,,,,,,,,,,,
Date,*Lat,*Lon,IH,IT,P,PM10,PM1_0,PM2_5,PM2_5_p,Sig,WD,WS
08/09/2022 15:24:00.000000,-1.0,-1.0,35.11,83.19,845.92,2.45,0.43,1.48,4.63,-93.0,-1.0,-1.0
08/09/2022 15:25:00.000000,-1.0,-1.0,35.06,83.2,845.92,1.57,0.86,1.32,4.57,-93.0,-1.0,-1.0
08/09/2022 15:26:00.000000,-1.0,-1.0,35.0,83.21,845.91,1.62,0.59,1.32,4.571,-93.0,-1.0,-1.0
08/09/2022 15:27:00.000000,-1.0,-1.0,34.92,83.21,845.91,1.77,0.74,1.56,4.663,-92.0,-1.0,-1.0
08/09/2022 15:28:00.000000,-1.0,-1.0,34.85,83.22,845.89,1.41,0.8,1.33,4.577,-93.0,-1.0,-1.0
08/09/2022 15:29:00.000000,-1.0,-1.0,34.81,83.23,845.88,2.1,0.99,1.78,4.748,-94.0,-1.0,-1.0
08/09/2022 15:30:00.000000,-1.0,-1.0,34.79,83.23,845.86,1.5,0.58,1.38,4.597,-93.0,-1.0,-1.0
08/09/2022 15:31:00.000000,-1.0,-1.0,34.78,83.24,845.83,2.06,0.83,1.47,4.632,-93.0,-1.0,-1.0
08/09/2022 15:32:00.000000,-1.0,-1.0,34.8,83.24,845.81,1.81,0.77,1.81,4.76,-92.0,-1.0,-1.0
08/09/2022 15:33:00.000000,-1.0,-1.0,34.83,83.25,845.79,2.29,1.13,2.09,4.865,-93.0,-1.0,-1.0
08/09/2022 15:34:00.000000,-1.0,-1.0,34.85,83.26,845.79,2.04,1.17,2.02,4.839,-93.0,-1.0,-1.0
08/09/2022 15:35:00.000000,-1.0,-1.0,34.87,83.27,845.81,1.48,0.92,1.48,4.635,-93.0,-1.0,-1.0
08/09/2022 15:36:00.000000,-1.0,-1.0,34.89,83.27,845.8,1.76,0.77,1.67,4.706,-93.0,-1.0,-1.0
08/09/2022 15:37:01.000000,-1.0,-1.0,34.91,83.29,845.78,1.49,0.77,1.42,4.612,-93.0,-1.0,-1.0
08/09/2022 15:38:00.000000,-1.0,-1.0,34.9,83.29,845.78,1.58,0.89,1.38,4.597,-93.0,-1.0,-1.0
08/09/2022 15:39:00.000000,-1.0,-1.0,34.85,83.3,845.79,2.53,1.46,2.31,4.949,-93.0,-1.0,-1.0
08/09/2022 15:40:01.000000,-1.0,-1.0,34.8,83.31,845.8,2.42,1.62,2.3,4.946,-93.0,-1.0,-1.0
08/09/2022 15:41:00.000000,-1.0,-1.0,34.77,83.32,845.81,1.33,0.83,1.05,4.475,-93.0,-1.0,-1.0
08/09/2022 15:42:00.000000,-1.0,-1.0,34.77,83.33,845.8,2.48,1.02,1.83,4.77,-93.0,-1.0,-1.0
08/09/2022 15:43:00.000000,39.7753,-104.99909,34.78,83.33,845.79,2.12,1.13,1.73,4.732,-93.0,-1.0,-1.0
08/09/2022 15:44:00.000000,39.7753,-104.99909,34.83,83.34,845.78,1.68,1.3,1.68,4.713,-91.0,-1.0,-1.0
08/09/2022 15:45:00.000000,39.7753,-104.99909,34.85,83.34,845.77,3.38,1.9,3.38,5.354,-93.0,-1.0,-1.0
08/09/2022 15:46:00.000000,39.7753,-104.99909,34.85,83.35,845.75,2.52,1.12,2.52,5.029,-93.0,-1.0,-1.0
08/09/2022 15:47:00.000000,39.7753,-104.99909,34.86,83.36,845.74,2.6,0.77,2.07,4.86,-93.0,-1.0,-1.0
08/09/2022 15:48:00.000000,39.7753,-104.99909,34.88,83.37,845.75,2.78,1.15,2.48,5.014,-93.0,-1.0,-1.0
08/09/2022 15:49:00.000000,39.7753,-104.99909,34.89,83.38,845.74,2.03,0.43,0.88,4.411,-93.0,-1.0,-1.0
08/09/2022 15:50:00.000000,39.7753,-104.99909,34.83,83.39,845.74,1.83,0.73,1.42,4.616,-92.0,-1.0,-1.0
08/09/2022 15:51:00.000000,39.7753,-104.99909,34.8,83.4,845.75,1.57,0.75,1.57,4.673,-93.0,-1.0,-1.0
08/09/2022 15:52:00.000000,39.7753,-104.99909,34.78,83.41,845.78,1.25,0.52,1.25,4.553,-92.0,-1.0,-1.0
08/09/2022 15:53:00.000000,39.7753,-104.99909,34.75,83.42,845.8,1.6,0.6,1.6,4.685,-92.0,-1.0,-1.0
08/09/2022 15:54:00.000000,39.77528,-104.99879,34.75,83.43,845.83,1.25,0.63,1.25,4.554,-92.0,-1.0,-1.0
08/09/2022 15:55:00.000000,39.77528,-104.99879,34.76,83.44,845.85,1.1,0.47,1.1,4.497,-93.0,-1.0,-1.0
08/09/2022 15:56:00.000000,39.77534,-104.99881,34.76,83.44,845.86,2.05,1.38,2.05,4.856,-92.0,-1.0,-1.0
08/09/2022 15:57:00.000000,39.77532,-104.99878,34.76,83.45,845.89,1.5,0.82,1.5,4.648,-92.0,-1.0,-1.0
08/09/2022 15:58:00.000000,39.77532,-104.99878,34.75,83.46,845.9,0.47,0.23,0.47,4.26,-91.0,-1.0,-1.0
08/09/2022 15:59:00.000000,39.77532,-104.99878,34.75,83.46,845.89,1.33,0.78,1.33,4.585,-91.0,-1.0,-1.0
08/09/2022 16:00:00.000000,39.77532,-104.99878,34.75,83.48,845.87,2.53,1.15,2.08,4.868,-92.0,-1.0,-1.0
08/09/2022 16:01:00.000000,39.77501,-104.99898,34.76,83.48,845.86,1.75,1.33,1.75,4.743,-91.0,-1.0,-1.0
08/09/2022 16:02:00.000000,39.77522,-104.99886,34.77,83.49,845.85,3.56,1.44,2.95,5.196,-91.0,-1.0,-1.0
08/09/2022 16:03:00.000000,39.77522,-104.99886,34.78,83.5,845.85,1.5,0.63,1.45,4.63,-91.0,-1.0,-1.0
08/09/2022 16:04:00.000000,39.77522,-104.99886,34.78,83.51,845.88,1.92,0.9,1.92,4.808,-91.0,-1.0,-1.0
08/09/2022 16:05:00.000000,39.77522,-104.99886,34.79,83.51,845.87,2.83,1.07,2.13,4.887,-91.0,-1.0,-1.0
08/09/2022 16:06:00.000000,39.77522,-104.99886,34.78,83.51,845.86,2.42,0.82,1.22,4.544,-91.0,-1.0,-1.0
08/09/2022 16:07:00.000000,39.77522,-104.99886,34.78,83.52,845.87,1.52,0.68,1.32,4.582,-91.0,-1.0,-1.0
08/09/2022 16:08:00.000000,39.77532,-104.99876,34.8,83.52,845.88,2.67,0.7,2.07,4.865,-91.0,-1.0,-1.0
08/09/2022 16:09:00.000000,39.77533,-104.99876,34.81,83.52,845.87,2.15,0.68,1.78,4.755,-91.0,-1.0,-1.0
08/09/2022 16:10:00.000000,39.77533,-104.99876,34.81,83.53,845.86,2.52,1.15,2.08,4.868,-91.0,-1.0,-1.0
08/09/2022 16:11:00.000000,39.77533,-104.99876,34.82,83.53,845.84,2.78,0.92,2.78,5.132,-92.0,-1.0,-1.0
08/09/2022 16:12:00.000000,39.77533,-104.99876,34.83,83.53,845.82,1.67,1.08,1.67,4.713,-92.0,-1.0,-1.0
08/09/2022 16:13:00.000000,39.77533,-104.99876,34.82,83.53,845.82,2.5,1.27,2.17,4.902,-91.0,-1.0,-1.0
08/09/2022 16:14:01.000000,39.77533,-104.99876,34.82,83.54,845.82,3.83,0.63,1.83,4.774,-92.0,-1.0,-1.0
08/09/2022 16:15:00.000000,39.77533,-104.99876,34.83,83.54,845.83,0.78,0.38,0.78,4.378,-92.0,-1.0,-1.0
08/09/2022 16:16:00.000000,39.77533,-104.99876,34.82,83.55,845.84,2.78,0.78,2.15,4.895,-92.0,-1.0,-1.0
08/09/2022 16:17:00.000000,39.77533,-104.99876,34.8,83.56,845.84,2.95,1.13,2.05,4.858,-92.0,-1.0,-1.0
08/09/2022 16:18:00.000000,39.77533,-104.99876,34.78,83.57,845.85,2.07,0.62,1.57,4.677,-92.0,-1.0,-1.0
08/09/2022 16:19:00.000000,39.77533,-104.99876,34.79,83.57,845.88,4.03,2.66,3.72,5.488,-92.0,-1.0,-1.0
08/09/2022 16:20:00.000000,39.77533,-104.99876,34.77,83.57,845.87,3.68,1.07,2.52,5.036,-92.0,-1.0,-1.0
08/09/2022 16:21:00.000000,39.77533,-104.99876,34.78,83.57,845.86,4.66,1.12,3.34,5.345,-91.0,-1.0,-1.0
08/09/2022 16:22:00.000000,39.77549,-104.99874,34.77,83.57,845.87,4.93,1.67,3.35,5.349,-92.0,-1.0,-1.0
08/09/2022 16:23:00.000000,39.77548,-104.99876,34.75,83.57,845.87,2.97,1.03,1.92,4.81,-92.0,-1.0,-1.0
08/09/2022 16:24:00.000000,39.77554,-104.99879,34.75,83.57,845.88,4.28,2.07,3.27,5.319,-92.0,-1.0,-1.0
08/09/2022 16:25:00.000000,39.77554,-104.99879,34.76,83.58,845.88,2.65,0.67,2.1,4.878,-92.0,-1.0,-1.0
08/09/2022 16:26:00.000000,39.77554,-104.99879,34.76,83.58,845.87,5.24,3.43,4.83,5.908,-92.0,-1.0,-1.0
08/09/2022 16:27:00.000000,39.77554,-104.99879,34.75,83.59,845.87,4.35,1.1,2.6,5.067,-92.0,-1.0,-1.0
08/09/2022 16:28:00.000000,39.77554,-104.99879,34.75,83.6,845.87,3.45,1.25,2.73,5.116,-92.0,-1.0,-1.0
08/09/2022 16:29:00.000000,39.77554,-104.99879,34.74,83.61,845.85,2.48,1.13,2.48,5.022,-92.0,-1.0,-1.0
08/09/2022 16:30:00.000000,39.77554,-104.99879,34.73,83.62,845.86,3.67,1.3,2.92,5.189,-91.0,-1.0,-1.0
08/09/2022 16:31:00.000000,39.77581,-104.9987,34.71,83.63,845.87,4.07,1.85,3.37,5.359,-92.0,-1.0,-1.0
08/09/2022 16:32:00.000000,39.7754,-104.99892,34.74,83.63,845.89,4.28,1.45,3.28,5.324,-92.0,-1.0,-1.0
08/09/2022 16:33:00.000000,39.7754,-104.99892,34.8,83.64,845.91,4.95,1.5,3.52,5.414,-91.0,-1.0,-1.0
08/09/2022 16:34:00.000000,39.7754,-104.99892,34.81,83.64,845.92,5.9,1.32,2.98,5.211,-92.0,-1.0,-1.0
08/09/2022 16:35:00.000000,39.7754,-104.99892,34.8,83.65,845.95,4.68,1.67,3.16,5.279,-92.0,-1.0,-1.0
08/09/2022 16:36:01.000000,39.7754,-104.99892,34.78,83.66,845.96,4.04,2.05,3.14,5.272,-92.0,-1.0,-1.0
08/09/2022 16:37:00.000000,39.7754,-104.99892,34.76,83.67,845.96,5.84,3.08,4.23,5.684,-91.0,-1.0,-1.0
08/09/2022 16:38:00.000000,39.7754,-104.99892,34.74,83.69,845.94,6.12,2.9,4.46,5.771,-92.0,-1.0,-1.0
08/09/2022 16:39:00.000000,39.7754,-104.99892,34.75,83.7,845.94,5.03,2.06,4.12,5.643,-92.0,-1.0,-1.0
08/09/2022 16:40:00.000000,39.7754,-104.99892,34.73,83.71,845.94,3.78,1.55,3.11,5.262,-92.0,-1.0,-1.0
08/09/2022 16:41:00.000000,39.7754,-104.99892,34.71,83.73,845.94,4.82,1.94,4.03,5.61,-92.0,-1.0,-1.0
08/09/2022 16:42:00.000000,39.7754,-104.99892,34.68,83.73,845.95,3.78,1.25,2.88,5.177,-92.0,-1.0,-1.0
08/09/2022 16:43:00.000000,39.7754,-104.99892,34.66,83.74,845.91,3.92,1.48,2.96,5.207,-92.0,-1.0,-1.0
08/09/2022 16:44:01.000000,39.7754,-104.99892,34.65,83.75,845.91,3.76,1.38,3.22,5.306,-92.0,-1.0,-1.0
08/09/2022 16:45:01.000000,39.7754,-104.99892,34.65,83.76,845.92,4.41,1.28,2.8,5.148,-93.0,-1.0,-1.0
08/09/2022 16:46:00.000000,39.7754,-104.99892,34.64,83.77,845.9,4.97,1.09,3.16,5.284,-92.0,-1.0,-1.0
08/09/2022 16:47:00.000000,39.7754,-104.99892,34.62,83.79,845.86,4.14,1.54,2.86,5.171,-91.0,-1.0,-1.0
08/09/2022 16:48:00.000000,39.7754,-104.99892,34.6,83.79,845.85,4.14,1.84,3.19,5.296,-92.0,-1.0,-1.0
08/09/2022 16:49:00.000000,39.7754,-104.99892,34.59,83.8,845.86,4.22,1.68,2.8,5.149,-92.0,-1.0,-1.0
08/09/2022 16:50:00.000000,39.7754,-104.99892,34.58,83.81,845.88,4.99,2.15,3.34,5.354,-92.0,-1.0,-1.0
08/09/2022 16:51:00.000000,39.7754,-104.99892,34.58,83.82,845.87,4.76,2.2,3.71,5.493,-91.0,-1.0,-1.0
08/09/2022 16:52:00.000000,39.7754,-104.99892,34.58,83.81,845.84,4.05,1.69,2.74,5.127,-91.0,-1.0,-1.0
08/09/2022 16:53:00.000000,39.7754,-104.99892,34.58,83.82,845.85,4.58,1.93,3.42,5.384,-92.0,-1.0,-1.0
08/09/2022 16:54:00.000000,39.7754,-104.99892,34.59,83.82,845.86,4.39,2.22,3.37,5.365,-92.0,-1.0,-1.0
08/09/2022 16:55:00.000000,39.7754,-104.99892,34.59,83.83,845.86,3.8,1.95,3.28,5.331,-92.0,-1.0,-1.0
08/09/2022 16:56:00.000000,39.7754,-104.99892,34.61,83.84,845.86,4.84,1.79,3.05,5.245,-92.0,-1.0,-1.0
08/09/2022 16:57:00.000000,39.7754,-104.99892,34.65,83.85,845.85,5.53,1.73,3.02,5.233,-92.0,-1.0,-1.0
08/09/2022 16:58:00.000000,39.7754,-104.99892,34.68,83.85,845.86,5.06,2.42,4.01,5.606,-92.0,-1.0,-1.0
08/09/2022 16:59:00.000000,39.7754,-104.99892,34.71,83.86,845.89,4.32,1.5,3.46,5.398,-91.0,-1.0,-1.0
08/09/2022 17:00:00.000000,39.7754,-104.99892,34.73,83.87,845.9,3.72,1.95,3.39,5.372,-91.0,-1.0,-1.0
08/09/2022 17:01:00.000000,39.7754,-104.99892,34.75,83.88,845.88,5.07,1.49,3.21,5.304,-91.0,-1.0,-1.0
08/09/2022 17:02:00.000000,39.7754,-104.99892,34.81,83.89,845.87,5.47,2.08,3.57,5.439,-92.0,-1.0,-1.0
08/09/2022 17:03:00.000000,39.7754,-104.99892,34.83,83.89,845.85,5.51,2.14,4.2,5.677,-92.0,-1.0,-1.0
08/09/2022 17:04:00.000000,39.7754,-104.99892,34.83,83.9,845.81,5.37,1.92,3.33,5.349,-92.0,-1.0,-1.0
08/09/2022 17:05:01.000000,39.7754,-104.99892,34.83,83.91,845.8,3.81,1.82,3.22,5.307,-92.0,-1.0,-1.0
08/09/2022 17:06:01.000000,39.7754,-104.99892,34.83,83.91,845.8,4.03,1.64,2.67,5.1,-93.0,-1.0,-1.0
08/09/2022 17:07:00.000000,39.7754,-104.99892,34.83,83.93,845.79,4.26,1.78,3.0,5.225,-93.0,-1.0,-1.0
08/09/2022 17:08:00.000000,39.7754,-104.99892,34.82,83.93,845.77,4.19,2.0,3.16,5.285,-92.0,-1.0,-1.0
08/09/2022 17:09:00.000000,39.7754,-104.99892,34.82,83.94,845.77,4.68,1.94,3.53,5.425,-93.0,-1.0,-1.0
08/09/2022 17:10:00.000000,39.7754,-104.99892,34.93,83.93,845.77,4.43,1.27,2.58,5.065,-95.0,-1.0,-1.0
08/09/2022 17:11:00.000000,39.7754,-104.99892,35.01,83.94,845.75,4.4,1.3,3.8,5.525,-93.0,-1.0,-1.0
08/09/2022 17:12:00.000000,39.7754,-104.99892,34.96,84.0,845.75,3.6,1.47,2.93,5.199,-93.0,-1.0,-1.0
08/09/2022 17:13:00.000000,39.7754,-104.99892,35.11,83.98,845.78,8.72,3.54,5.8,6.279,-92.0,-1.0,-1.0
08/09/2022 17:14:00.000000,39.7754,-104.99892,35.15,83.98,845.81,8.01,2.9,5.62,6.21,-92.0,-1.0,-1.0
08/09/2022 17:16:00.000000,39.7754,-104.99892,35.13,83.98,845.81,4.24,2.07,3.49,5.407,-92.0,-1.0,-1.0
08/09/2022 17:17:05.000000,39.7754,-104.99892,35.12,83.96,845.8,6.0,2.27,4.32,5.72,-89.0,-1.0,-1.0
08/09/2022 17:18:00.000000,39.7754,-104.99892,35.33,83.96,845.75,10.75,4.85,7.66,6.977,-89.0,-1.0,-1.0
08/09/2022 17:19:00.000000,39.7754,-104.99892,35.56,84.06,845.74,10.0,2.83,5.85,6.294,-89.0,-1.0,-1.0
08/09/2022 17:20:00.000000,39.7754,-104.99892,34.5,84.23,845.75,6.87,2.59,5.06,6.014,-91.0,-1.0,-1.0
08/09/2022 17:21:00.000000,39.7754,-104.99892,32.44,84.44,845.4,7.12,2.25,4.79,5.944,-88.0,-1.0,-1.0
08/09/2022 17:22:00.000000,39.7754,-104.99892,30.71,84.7,844.96,3.82,1.38,2.43,5.082,-88.0,-1.0,-1.0
08/09/2022 17:23:00.000000,39.7754,-104.99892,29.8,84.96,844.69,3.57,1.08,2.42,5.097,-76.0,-1.0,-1.0
08/09/2022 17:24:01.000000,39.7754,-104.99892,28.83,85.25,844.68,2.07,0.82,1.77,4.871,-70.0,-1.0,-1.0
08/09/2022 17:25:00.000000,39.7754,-104.99892,28.52,85.54,845.92,2.28,0.77,1.51,4.785,-87.0,-1.0,-1.0
08/09/2022 17:26:00.000000,39.7754,-104.99892,27.92,85.83,846.11,2.29,0.46,1.35,4.739,-78.0,-1.0,-1.0
08/09/2022 17:27:00.000000,39.7754,-104.99892,27.43,86.11,845.61,2.25,0.58,1.22,4.703,-65.0,-1.0,-1.0
08/09/2022 17:28:00.000000,39.7754,-104.99892,26.93,86.35,843.98,1.49,0.23,0.84,4.572,-78.0,-1.0,-1.0
08/09/2022 17:29:00.000000,39.7754,-104.99892,26.59,86.63,843.52,0.99,0.27,0.74,4.546,-73.0,-1.0,-1.0
08/09/2022 17:30:00.000000,39.7754,-104.99892,26.02,86.88,843.1,1.03,0.58,1.03,4.669,-78.0,-1.0,-1.0
08/09/2022 17:31:00.000000,39.7754,-104.99892,24.64,87.12,843.32,0.93,0.05,0.66,4.553,-92.0,-1.0,-1.0
08/09/2022 17:32:00.000000,39.7754,-104.99892,23.72,87.37,843.22,0.38,0.14,0.38,4.466,-83.0,-1.0,-1.0
08/09/2022 17:33:00.000000,39.7754,-104.99892,23.19,87.62,843.26,0.12,0.0,0.12,4.381,-73.0,-1.0,-1.0
08/09/2022 17:34:00.000000,39.7754,-104.99892,22.87,87.83,843.62,0.1,0.03,0.1,4.382,-75.0,-1.0,-1.0
08/09/2022 17:35:00.000000,39.7754,-104.99892,22.24,88.05,843.49,0.29,0.02,0.29,4.468,-68.0,-1.0,-1.0
08/09/2022 17:36:00.000000,39.7754,-104.99892,22.16,88.28,843.36,0.0,0.0,0.0,4.365,-76.0,-1.0,-1.0
08/09/2022 17:37:00.000000,39.7754,-104.99892,22.21,88.46,843.11,0.06,0.0,0.0,4.369,-84.0,-1.0,-1.0
08/09/2022 17:38:00.000000,39.7754,-104.99892,21.54,88.63,842.73,0.07,0.0,0.0,4.381,-93.0,-1.0,-1.0
08/09/2022 17:39:00.000000,39.7754,-104.99892,21.31,88.77,842.33,0.2,0.0,0.2,4.463,-95.0,-1.0,-1.0
08/09/2022 17:40:00.000000,39.7754,-104.99892,21.22,88.9,842.28,0.02,0.0,0.02,4.4,-96.0,-1.0,-1.0
08/09/2022 17:41:00.000000,39.7754,-104.99892,20.49,89.05,842.06,0.0,0.0,0.0,4.405,-93.0,-1.0,-1.0
08/09/2022 17:42:00.000000,39.7754,-104.99892,20.15,89.16,842.17,0.07,0.0,0.07,4.439,-92.0,-1.0,-1.0
08/09/2022 17:43:00.000000,39.7754,-104.99892,23.32,89.18,842.2,1.8,1.06,1.51,4.941,-92.0,-1.0,-1.0
08/09/2022 17:44:00.000000,39.7754,-104.99892,26.8,89.21,842.2,4.74,2.89,4.12,5.881,-93.0,-1.0,-1.0
08/09/2022 17:45:00.000000,39.7754,-104.99892,28.3,89.33,842.19,4.86,2.96,4.59,6.042,-94.0,-1.0,-1.0
08/09/2022 17:46:00.000000,39.7754,-104.99892,28.48,89.66,842.17,5.27,3.1,4.77,6.116,-93.0,-1.0,-1.0
08/09/2022 17:47:00.000000,39.7754,-104.99892,29.01,90.12,842.18,5.75,3.29,4.71,6.097,-94.0,-1.0,-1.0
08/09/2022 17:48:00.000000,39.7754,-104.99892,28.79,90.83,842.18,4.62,3.36,4.62,6.084,-93.0,-1.0,-1.0
08/09/2022 17:49:00.000000,39.7754,-104.99892,27.87,91.63,842.14,5.23,3.42,5.23,6.345,-93.0,-1.0,-1.0
08/09/2022 17:50:00.000000,39.7754,-104.99892,26.86,92.5,842.12,5.78,3.41,5.06,6.316,-95.0,-1.0,-1.0
08/09/2022 17:51:00.000000,39.7754,-104.99892,26.19,93.63,842.14,7.02,3.87,5.73,6.605,-93.0,-1.0,-1.0
08/09/2022 17:52:00.000000,39.7754,-104.99892,25.66,94.59,842.03,5.93,4.34,5.85,6.681,-90.0,-1.0,-1.0
08/09/2022 17:53:00.000000,39.7754,-104.99892,26.72,95.38,841.95,3.8,2.79,3.72,5.883,-90.0,-1.0,-1.0
08/09/2022 17:54:00.000000,39.7754,-104.99892,25.73,95.71,841.96,4.88,3.52,4.57,6.224,-91.0,-1.0,-1.0
08/09/2022 17:59:23.000000,39.73205,-104.92561,23.88,94.44,841.88,4.9,3.25,4.51,6.195,-93.0,-1.0,-1.0
08/09/2022 18:00:00.000000,39.73205,-104.92561,24.56,94.59,841.88,5.62,3.1,4.61,6.227,-89.0,-1.0,-1.0
