InstrumentName, I-25 Globeville,
StartTime, 2022-08-01 00:00:00,
EndTime, 2022-08-31 23:59:59,
Date,NO2,PM2.5
08/01/2022 00:00:00.000000,17.0,3.6
08/01/2022 01:00:00.000000,17.0,2.9
08/01/2022 02:00:00.000000,17.0,3.0
08/01/2022 03:00:00.000000,12.0,3.7
08/01/2022 04:00:00.000000,,3.2
08/01/2022 05:00:00.000000,19.0,3.1
08/01/2022 09:00:00.000000,8.0,3.8
08/01/2022 10:00:00.000000,15.0,5.0
08/01/2022 11:00:00.000000,31.0,6.7
08/01/2022 12:00:00.000000,34.0,8.9
08/01/2022 13:00:00.000000,34.0,8.8
08/01/2022 14:00:00.000000,30.0,6.5
08/01/2022 15:00:00.000000,36.0,7.0
08/01/2022 16:00:00.000000,29.0,6.5
08/01/2022 17:00:00.000000,24.0,5.6
08/01/2022 18:00:00.000000,13.0,4.2
08/01/2022 19:00:00.000000,12.0,4.2
08/01/2022 20:00:00.000000,,3.7
08/01/2022 21:00:00.000000,,3.8
08/01/2022 22:00:00.000000,14.0,4.4
08/01/2022 23:00:00.000000,25.0,5.7
08/02/2022 00:00:00.000000,23.0,4.4
08/02/2022 01:00:00.000000,25.0,5.3
08/02/2022 02:00:00.000000,21.0,5.3
08/02/2022 03:00:00.000000,,9.3
08/02/2022 04:00:00.000000,,6.3
08/02/2022 05:00:00.000000,27.0,5.6
08/02/2022 06:00:00.000000,28.0,5.7
08/02/2022 09:00:00.000000,21.0,3.6
08/02/2022 10:00:00.000000,21.0,3.8
08/02/2022 11:00:00.000000,38.0,7.0
08/02/2022 12:00:00.000000,39.0,8.8
08/02/2022 13:00:00.000000,39.0,15.9
08/02/2022 14:00:00.000000,34.0,14.0
08/02/2022 15:00:00.000000,36.0,13.7
08/02/2022 16:00:00.000000,19.0,8.6
08/02/2022 17:00:00.000000,8.0,6.5
08/02/2022 18:00:00.000000,13.0,5.5
08/02/2022 19:00:00.000000,11.0,4.1
