InstrumentName, Woods Park,,
StartTime, 2022-08-01 00:00:00,,
EndTime, 2022-08-31 23:59:59,,
Date,PM1.0,PM10.0,PM2.5
08/01/2022 00:00:50.000000,8.21,11.7,10.96
08/01/2022 00:02:50.000000,8.38,11.87,11.38
08/01/2022 00:04:50.000000,7.92,12.32,11.73
08/01/2022 00:08:50.000000,9.7,14.75,14.11
08/01/2022 00:10:50.000000,8.65,13.93,12.72
08/01/2022 00:14:50.000000,8.42,12.29,11.86
08/01/2022 00:16:50.000000,8.64,12.36,11.52
08/01/2022 00:20:50.000000,8.83,13.12,12.1
08/01/2022 00:24:50.000000,8.7,13.43,12.73
08/01/2022 00:28:50.000000,8.95,13.18,12.53
08/01/2022 00:32:51.000000,9.23,14.38,13.45
08/01/2022 00:34:51.000000,8.7,12.65,12.2
08/01/2022 00:38:51.000000,9.23,14.42,13.51
08/01/2022 00:42:51.000000,9.08,12.8,12.55
08/01/2022 00:46:51.000000,9.52,13.77,13.36
08/01/2022 00:48:51.000000,9.47,13.83,13.47
08/01/2022 00:50:51.000000,9.48,14.07,13.52
08/01/2022 00:52:51.000000,9.54,14.85,14.37
08/01/2022 00:54:51.000000,9.43,13.71,13.07
08/01/2022 00:56:51.000000,9.91,14.28,14.02
08/01/2022 01:00:51.000000,9.42,13.71,13.47
08/01/2022 01:04:51.000000,8.88,13.75,13.34
08/01/2022 01:08:51.000000,9.72,14.53,13.62
08/01/2022 01:12:51.000000,9.36,14.66,13.11
08/01/2022 01:14:51.000000,9.79,13.79,13.4
08/01/2022 01:16:51.000000,10.07,14.48,13.66
08/01/2022 01:18:51.000000,10.37,14.74,14.19
08/01/2022 01:22:51.000000,10.03,14.28,13.71
08/01/2022 01:26:51.000000,9.58,14.05,13.51
08/01/2022 01:30:51.000000,9.49,13.44,13.0
08/01/2022 01:32:51.000000,9.8,13.95,13.55
08/01/2022 01:34:51.000000,9.7,14.46,13.65
