InstrumentName, CAMP,,,,,
StartTime, 2022-08-01 00:00:00,,,,,
EndTime, 2022-08-31 23:59:59,,,,,
Date,CO,NO2,O3,PM10,PM2.5,SO2
08/01/2022 00:00:00.000000,0.219,5.0,50.0,6.6,4.0,0.0
08/01/2022 01:00:00.000000,0.226,5.0,52.0,4.2,3.3,0.0
08/01/2022 02:00:00.000000,0.299,7.0,47.0,5.8,4.1,0.0
08/01/2022 03:00:00.000000,0.256,9.0,43.0,8.8,5.4,0.0
08/01/2022 05:00:00.000000,0.189,6.0,40.0,10.1,4.7,0.0
08/01/2022 09:00:00.000000,0.12,3.0,35.0,6.3,5.1,0.0
08/01/2022 10:00:00.000000,0.147,4.0,34.0,7.1,5.5,0.0
08/01/2022 11:00:00.000000,0.198,9.0,27.0,9.8,6.5,0.0
08/01/2022 12:00:00.000000,0.29,17.0,20.0,15.0,8.2,0.0
08/01/2022 13:00:00.000000,,20.0,19.0,17.6,8.0,0.0
08/01/2022 14:00:00.000000,0.371,20.0,20.0,22.5,6.9,
08/01/2022 15:00:00.000000,0.402,17.0,28.0,20.1,6.1,
08/01/2022 16:00:00.000000,0.254,12.0,42.0,14.6,4.6,0.0
08/01/2022 17:00:00.000000,0.239,10.0,52.0,9.4,4.1,0.0
08/01/2022 18:00:00.000000,0.197,10.0,55.0,8.7,4.5,0.0
08/01/2022 19:00:00.000000,0.215,9.0,58.0,8.5,4.6,0.0
08/01/2022 20:00:00.000000,0.179,,58.0,9.1,4.3,0.0
08/01/2022 21:00:00.000000,0.198,7.0,57.0,6.9,3.9,0.0
08/01/2022 22:00:00.000000,0.293,7.0,61.0,7.9,4.3,0.0
08/01/2022 23:00:00.000000,0.3,11.0,50.0,17.9,5.8,0.0
08/02/2022 00:00:00.000000,0.204,5.0,55.0,12.9,5.4,0.0
08/02/2022 01:00:00.000000,0.213,7.0,54.0,10.7,6.5,0.0
08/02/2022 02:00:00.000000,0.224,7.0,51.0,11.7,6.7,0.0
