InstrumentName, La Casa,,,,,
StartTime, 2022-08-01 00:00:00,,,,,
EndTime, 2022-08-31 23:59:59,,,,,
Date,CO,NO2,O3,PM10,PM2.5,SO2
08/01/2022 00:00:00.000000,0.158,3.0,50.0,13.4,5.9,0.0
08/01/2022 01:00:00.000000,0.158,2.0,54.0,10.5,4.7,0.0
08/01/2022 02:00:00.000000,0.176,5.0,49.0,10.7,4.6,0.0
08/01/2022 03:00:00.000000,0.198,8.0,44.0,12.4,5.1,0.0
08/01/2022 05:00:00.000000,0.142,,41.0,10.8,4.2,0.0
08/01/2022 09:00:00.000000,0.093,3.0,34.0,10.4,4.8,0.0
08/01/2022 10:00:00.000000,0.113,4.0,31.0,11.4,5.1,0.0
08/01/2022 11:00:00.000000,0.132,9.0,22.0,12.3,5.5,0.0
08/01/2022 12:00:00.000000,0.276,18.0,11.0,19.9,6.3,0.0
08/01/2022 13:00:00.000000,0.398,23.0,10.0,38.7,8.0,0.0
08/01/2022 14:00:00.000000,0.306,21.0,20.0,38.3,8.0,
08/01/2022 15:00:00.000000,0.285,21.0,27.0,37.7,7.5,0.0
08/01/2022 16:00:00.000000,0.259,13.0,41.0,35.4,6.9,0.0
08/01/2022 17:00:00.000000,0.268,16.0,46.0,31.9,7.1,0.0
08/01/2022 18:00:00.000000,0.22,8.0,58.0,29.3,7.5,0.0
08/01/2022 19:00:00.000000,0.177,5.0,56.0,18.7,6.8,0.0
08/01/2022 20:00:00.000000,0.175,,56.0,19.1,6.8,0.0
08/01/2022 21:00:00.000000,0.168,,60.0,17.1,7.0,0.0
08/01/2022 22:00:00.000000,0.15,3.0,63.0,20.0,7.5,0.0
08/01/2022 23:00:00.000000,0.21,7.0,54.0,29.7,7.4,0.0
08/02/2022 00:00:00.000000,0.209,5.0,55.0,22.3,6.6,0.0
08/02/2022 01:00:00.000000,0.191,4.0,57.0,15.0,7.0,0.0
08/02/2022 02:00:00.000000,0.167,2.0,55.0,13.9,6.6,0.0
