InstrumentName, Johnson Habitat Park (AXXKFSNJ),,,,,,,,,,,,,,,,,,,,,,,,,,,
StartTime, 2022-08-01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
EndTime, 2022-08-31 23:59:59,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,no2Conc,no2Conc__value,no2Conc__weight,pm10ConcMass,pm10ConcMass__value,pm10ConcMass__weight,pm10ConcNum,pm10ConcNum__value,pm10ConcNum__weight,pm1ConcMass,pm1ConcMass__value,pm1ConcMass__weight,pm1ConcNum,pm1ConcNum__value,pm1ConcNum__weight,pm2_5ConcMass,pm2_5ConcMass__calibratedValue,pm2_5ConcMass__value,pm2_5ConcMass__weight,pm2_5ConcNum,pm2_5ConcNum__value,pm2_5ConcNum__weight,relHumid,relHumid__value,relHumid__weight,temperature,temperature__value,temperature__weight
08/01/2022 03:56:01.000000,17.08,17.08,1.0,5.12,5.12,1.0,6.48,6.48,1.0,2.38,2.38,1.0,6.18,6.18,1.0,3.19,5.83,5.83,1.0,6.45,6.45,1.0,39.95,39.95,1.0,25.0,25.0,1.0
08/01/2022 04:13:09.000000,15.72,15.72,1.0,5.77,5.77,1.0,6.41,6.41,1.0,2.38,2.38,1.0,6.08,6.08,1.0,3.62,5.8,5.8,1.0,6.36,6.36,1.0,40.05,40.05,1.0,24.63,24.63,1.0
08/01/2022 04:30:17.000000,13.25,13.25,1.0,4.96,4.96,1.0,5.93,5.93,1.0,1.42,1.42,1.0,5.65,5.65,1.0,3.0,5.5,5.5,1.0,5.89,5.89,1.0,40.5,40.5,1.0,24.35,24.35,1.0
08/01/2022 04:47:26.000000,15.65,15.65,1.0,5.15,5.15,1.0,6.07,6.07,1.0,2.0,2.0,1.0,5.76,5.76,1.0,3.58,5.56,5.56,1.0,6.01,6.01,1.0,41.75,41.75,1.0,24.0,24.0,1.0
08/01/2022 05:04:40.000000,18.55,18.55,1.0,5.77,5.77,1.0,5.6,5.6,1.0,1.81,1.81,1.0,5.34,5.34,1.0,3.04,5.24,5.24,1.0,5.55,5.55,1.0,43.24,43.24,1.0,23.54,23.54,1.0
08/01/2022 05:21:55.000000,16.22,16.22,1.0,5.08,5.08,1.0,5.92,5.92,1.0,2.19,2.19,1.0,5.64,5.64,1.0,3.15,5.5,5.5,1.0,5.88,5.88,1.0,43.34,43.34,1.0,23.09,23.09,1.0
08/01/2022 05:39:04.000000,18.1,18.1,1.0,6.12,6.12,1.0,6.52,6.52,1.0,2.96,2.96,1.0,6.22,6.22,1.0,4.19,5.89,5.89,1.0,6.48,6.48,1.0,44.42,44.42,1.0,22.74,22.74,1.0
08/01/2022 05:56:13.000000,17.53,17.53,1.0,5.15,5.15,1.0,5.91,5.91,1.0,2.19,2.19,1.0,5.64,5.64,1.0,3.42,5.48,5.48,1.0,5.87,5.87,1.0,44.86,44.86,1.0,22.58,22.58,1.0
08/01/2022 06:13:22.000000,19.13,19.13,1.0,7.27,7.27,1.0,7.4,7.4,1.0,3.15,3.15,1.0,7.04,7.04,1.0,4.54,6.44,6.44,1.0,7.34,7.34,1.0,45.92,45.92,1.0,22.4,22.4,1.0
08/01/2022 06:30:30.000000,19.64,19.64,1.0,6.08,6.08,1.0,6.65,6.65,1.0,2.62,2.62,1.0,6.39,6.39,1.0,3.96,5.9,5.9,1.0,6.59,6.59,1.0,47.32,47.32,1.0,22.21,22.21,1.0
08/01/2022 06:47:51.000000,18.16,18.16,1.0,5.73,5.73,1.0,6.11,6.11,1.0,2.54,2.54,1.0,5.83,5.83,1.0,3.81,5.57,5.57,1.0,6.07,6.07,1.0,47.76,47.76,1.0,21.92,21.92,1.0
08/01/2022 07:05:00.000000,18.26,18.26,1.0,6.08,6.08,1.0,5.99,5.99,1.0,2.54,2.54,1.0,5.69,5.69,1.0,3.92,5.46,5.46,1.0,5.94,5.94,1.0,48.69,48.69,1.0,21.71,21.71,1.0
08/01/2022 07:22:09.000000,18.19,18.19,1.0,5.73,5.73,1.0,6.5,6.5,1.0,2.81,2.81,1.0,6.26,6.26,1.0,4.0,5.81,5.81,1.0,6.45,6.45,1.0,49.02,49.02,1.0,21.49,21.49,1.0
08/01/2022 07:39:18.000000,17.18,17.18,1.0,5.88,5.88,1.0,6.15,6.15,1.0,2.58,2.58,1.0,5.88,5.88,1.0,3.77,5.58,5.58,1.0,6.11,6.11,1.0,49.76,49.76,1.0,21.26,21.26,1.0
08/01/2022 07:56:28.000000,19.39,19.39,1.0,7.12,7.12,1.0,7.43,7.43,1.0,3.19,3.19,1.0,7.11,7.11,1.0,4.96,6.43,6.43,1.0,7.39,7.39,1.0,50.87,50.87,1.0,20.96,20.96,1.0
08/01/2022 08:13:37.000000,19.86,19.86,1.0,7.15,7.15,1.0,7.08,7.08,1.0,3.19,3.19,1.0,6.71,6.71,1.0,5.38,6.17,6.17,1.0,7.02,7.02,1.0,52.25,52.25,1.0,20.49,20.49,1.0
08/01/2022 08:30:46.000000,16.66,16.66,1.0,7.54,7.54,1.0,7.39,7.39,1.0,3.42,3.42,1.0,7.01,7.01,1.0,5.23,6.41,6.41,1.0,7.33,7.33,1.0,51.39,51.39,1.0,20.42,20.42,1.0
08/01/2022 08:47:55.000000,15.55,15.55,1.0,7.35,7.35,1.0,7.79,7.79,1.0,4.0,4.0,1.0,7.38,7.38,1.0,5.81,6.7,6.7,1.0,7.73,7.73,1.0,50.34,50.34,1.0,20.63,20.63,1.0
08/01/2022 09:05:04.000000,13.26,13.26,1.0,6.92,6.92,1.0,7.14,7.14,1.0,3.38,3.38,1.0,6.84,6.84,1.0,5.0,6.27,6.27,1.0,7.09,7.09,1.0,49.86,49.86,1.0,20.79,20.79,1.0
08/01/2022 09:22:14.000000,12.34,12.34,1.0,8.08,8.08,1.0,7.86,7.86,1.0,3.38,3.38,1.0,7.49,7.49,1.0,4.96,6.77,6.77,1.0,7.81,7.81,1.0,49.47,49.47,1.0,20.78,20.78,1.0
08/01/2022 09:39:24.000000,11.5,11.5,1.0,9.27,9.27,1.0,8.06,8.06,1.0,3.62,3.62,1.0,7.7,7.7,1.0,5.81,6.91,6.91,1.0,7.98,7.98,1.0,48.87,48.87,1.0,20.82,20.82,1.0
08/01/2022 09:56:33.000000,11.26,11.26,1.0,8.27,8.27,1.0,7.54,7.54,1.0,3.23,3.23,1.0,7.12,7.12,1.0,5.58,6.57,6.57,1.0,7.48,7.48,1.0,48.93,48.93,1.0,20.82,20.82,1.0
08/01/2022 10:13:45.000000,10.65,10.65,1.0,7.12,7.12,1.0,7.69,7.69,1.0,3.19,3.19,1.0,7.36,7.36,1.0,4.58,6.68,6.68,1.0,7.63,7.63,1.0,48.74,48.74,1.0,20.8,20.8,1.0
08/01/2022 10:30:56.000000,12.46,12.46,1.0,7.96,7.96,1.0,7.63,7.63,1.0,3.58,3.58,1.0,7.26,7.26,1.0,5.62,6.62,6.62,1.0,7.55,7.55,1.0,49.93,49.93,1.0,20.45,20.45,1.0
08/01/2022 10:48:10.000000,15.57,15.57,1.0,8.27,8.27,1.0,8.0,8.0,1.0,3.77,3.77,1.0,7.66,7.66,1.0,5.77,6.87,6.87,1.0,7.95,7.95,1.0,51.46,51.46,1.0,19.97,19.97,1.0
08/01/2022 11:05:21.000000,14.5,14.5,1.0,8.15,8.15,1.0,8.28,8.28,1.0,4.0,4.0,1.0,7.96,7.96,1.0,5.81,7.08,7.08,1.0,8.23,8.23,1.0,51.17,51.17,1.0,19.83,19.83,1.0
08/01/2022 11:22:32.000000,19.02,19.02,1.0,7.92,7.92,1.0,7.85,7.85,1.0,3.81,3.81,1.0,7.42,7.42,1.0,5.77,6.75,6.75,1.0,7.8,7.8,1.0,53.05,53.05,1.0,19.59,19.59,1.0
08/01/2022 11:39:50.000000,20.77,20.77,1.0,16.5,16.5,1.0,13.42,13.42,1.0,6.65,6.65,1.0,12.6,12.6,1.0,11.81,10.41,10.41,1.0,13.31,13.31,1.0,54.34,54.34,1.0,19.42,19.42,1.0
08/01/2022 11:57:01.000000,21.87,21.87,1.0,10.81,10.81,1.0,9.46,9.46,1.0,4.77,4.77,1.0,8.91,8.91,1.0,8.12,7.77,7.77,1.0,9.38,9.38,1.0,54.86,54.86,1.0,19.22,19.22,1.0
08/01/2022 12:14:11.000000,22.03,22.03,1.0,10.04,10.04,1.0,9.48,9.48,1.0,4.42,4.42,1.0,8.96,8.96,1.0,7.35,7.75,7.75,1.0,9.38,9.38,1.0,55.4,55.4,1.0,19.25,19.25,1.0
08/01/2022 12:31:21.000000,22.54,22.54,1.0,16.19,16.19,1.0,13.72,13.72,1.0,6.77,6.77,1.0,13.04,13.04,1.0,11.73,10.56,10.56,1.0,13.56,13.56,1.0,54.37,54.37,1.0,19.55,19.55,1.0
08/01/2022 12:48:30.000000,22.84,22.84,1.0,15.52,15.52,1.0,12.21,12.21,1.0,6.0,6.0,1.0,11.52,11.52,1.0,10.19,9.53,9.53,1.0,12.1,12.1,1.0,54.28,54.28,1.0,20.11,20.11,1.0
08/01/2022 13:05:39.000000,18.12,18.12,1.0,10.96,10.96,1.0,10.76,10.76,1.0,5.19,5.19,1.0,10.22,10.22,1.0,8.0,8.61,8.61,1.0,10.68,10.68,1.0,51.56,51.56,1.0,20.86,20.86,1.0
08/01/2022 13:22:49.000000,13.1,13.1,1.0,9.65,9.65,1.0,9.6,9.6,1.0,4.38,4.38,1.0,9.08,9.08,1.0,7.15,7.88,7.88,1.0,9.55,9.55,1.0,48.84,48.84,1.0,21.74,21.74,1.0
08/01/2022 13:39:58.000000,10.6,10.6,1.0,11.0,11.0,1.0,10.39,10.39,1.0,4.77,4.77,1.0,9.9,9.9,1.0,7.81,8.36,8.36,1.0,10.29,10.29,1.0,46.47,46.47,1.0,22.91,22.91,1.0
08/01/2022 13:57:06.000000,3.39,3.39,1.0,11.88,11.88,1.0,10.83,10.83,1.0,4.58,4.58,1.0,10.26,10.26,1.0,7.72,8.65,8.65,1.0,10.69,10.69,1.0,41.73,41.73,1.0,24.6,24.6,1.0
08/01/2022 14:14:15.000000,1.63,1.63,1.0,9.73,9.73,1.0,10.16,10.16,1.0,4.0,4.0,1.0,9.67,9.67,1.0,6.42,8.19,8.19,1.0,10.08,10.08,1.0,39.54,39.54,1.0,26.1,26.1,1.0
08/01/2022 14:31:22.000000,-1.86,-1.86,1.0,10.08,10.08,1.0,10.09,10.09,1.0,4.0,4.0,1.0,9.63,9.63,1.0,6.0,8.1,8.1,1.0,10.01,10.01,1.0,37.17,37.17,1.0,27.51,27.51,1.0
08/01/2022 14:48:30.000000,-7.17,-7.17,1.0,7.69,7.69,1.0,8.84,8.84,1.0,3.23,3.23,1.0,8.48,8.48,1.0,4.81,7.22,7.22,1.0,8.78,8.78,1.0,34.81,34.81,1.0,28.98,28.98,1.0
08/01/2022 15:05:37.000000,-9.4,-9.4,1.0,6.38,6.38,1.0,8.5,8.5,1.0,3.0,3.0,1.0,8.14,8.14,1.0,4.46,6.96,6.96,1.0,8.44,8.44,1.0,32.68,32.68,1.0,30.23,30.23,1.0
08/01/2022 15:22:44.000000,-9.75,-9.75,1.0,7.73,7.73,1.0,8.62,8.62,1.0,3.23,3.23,1.0,8.2,8.2,1.0,5.0,6.96,6.96,1.0,8.56,8.56,1.0,31.68,31.68,1.0,31.54,31.54,1.0
08/01/2022 15:39:51.000000,-17.19,-17.19,1.0,6.31,6.31,1.0,8.31,8.31,1.0,3.19,3.19,1.0,7.97,7.97,1.0,4.38,6.77,6.77,1.0,8.27,8.27,1.0,29.09,29.09,1.0,32.59,32.59,1.0
08/01/2022 15:56:58.000000,-15.3,-15.3,1.0,7.65,7.65,1.0,9.21,9.21,1.0,3.38,3.38,1.0,8.81,8.81,1.0,4.96,7.34,7.34,1.0,9.16,9.16,1.0,27.76,27.76,1.0,33.32,33.32,1.0
08/01/2022 16:14:05.000000,-23.43,-23.43,1.0,7.73,7.73,1.0,8.94,8.94,1.0,3.65,3.65,1.0,8.49,8.49,1.0,5.04,7.12,7.12,1.0,8.89,8.89,1.0,25.65,25.65,1.0,34.66,34.66,1.0
08/01/2022 16:31:12.000000,-24.1,-24.1,1.0,7.12,7.12,1.0,9.43,9.43,1.0,3.58,3.58,1.0,9.02,9.02,1.0,5.58,7.42,7.42,1.0,9.38,9.38,1.0,24.5,24.5,1.0,35.43,35.43,1.0
08/01/2022 16:48:19.000000,-28.53,-28.53,1.0,8.77,8.77,1.0,9.64,9.64,1.0,3.96,3.96,1.0,9.2,9.2,1.0,5.58,7.54,7.54,1.0,9.58,9.58,1.0,22.23,22.23,1.0,36.5,36.5,1.0
08/01/2022 17:05:25.000000,-15.88,-15.88,1.0,6.08,6.08,1.0,8.09,8.09,1.0,2.96,2.96,1.0,7.7,7.7,1.0,4.54,6.54,6.54,1.0,8.05,8.05,1.0,22.58,22.58,1.0,36.08,36.08,1.0
08/01/2022 17:22:32.000000,-15.19,-15.19,1.0,6.73,6.73,1.0,8.1,8.1,1.0,2.81,2.81,1.0,7.72,7.72,1.0,4.58,6.59,6.59,1.0,8.05,8.05,1.0,21.97,21.97,1.0,35.73,35.73,1.0
08/01/2022 17:39:38.000000,-11.57,-11.57,1.0,6.15,6.15,1.0,7.67,7.67,1.0,3.19,3.19,1.0,7.39,7.39,1.0,4.23,6.33,6.33,1.0,7.64,7.64,1.0,20.74,20.74,1.0,36.09,36.09,1.0
08/01/2022 17:56:44.000000,-7.66,-7.66,1.0,8.73,8.73,1.0,10.65,10.65,1.0,4.77,4.77,1.0,10.15,10.15,1.0,6.58,8.31,8.31,1.0,10.59,10.59,1.0,20.76,20.76,1.0,36.18,36.18,1.0
08/01/2022 18:13:51.000000,-10.42,-10.42,1.0,9.15,9.15,1.0,12.84,12.84,1.0,5.81,5.81,1.0,12.34,12.34,1.0,7.62,9.75,9.75,1.0,12.78,12.78,1.0,20.83,20.83,1.0,36.46,36.46,1.0
08/01/2022 18:30:57.000000,-3.64,-3.64,1.0,9.5,9.5,1.0,10.74,10.74,1.0,4.42,4.42,1.0,10.2,10.2,1.0,7.38,8.4,8.4,1.0,10.66,10.66,1.0,19.94,19.94,1.0,36.01,36.01,1.0
08/01/2022 18:48:04.000000,-3.02,-3.02,1.0,8.96,8.96,1.0,11.49,11.49,1.0,5.0,5.0,1.0,10.99,10.99,1.0,7.19,8.94,8.94,1.0,11.45,11.45,1.0,21.19,21.19,1.0,35.34,35.34,1.0
08/01/2022 19:05:10.000000,-15.19,-15.19,1.0,8.31,8.31,1.0,11.48,11.48,1.0,4.96,4.96,1.0,10.99,10.99,1.0,6.58,8.89,8.89,1.0,11.42,11.42,1.0,18.68,18.68,1.0,36.7,36.7,1.0
08/01/2022 19:22:16.000000,-16.93,-16.93,1.0,8.5,8.5,1.0,10.71,10.71,1.0,4.81,4.81,1.0,10.24,10.24,1.0,6.96,8.28,8.28,1.0,10.65,10.65,1.0,18.13,18.13,1.0,37.93,37.93,1.0
08/01/2022 19:39:22.000000,-14.39,-14.39,1.0,6.15,6.15,1.0,6.84,6.84,1.0,2.46,2.46,1.0,6.44,6.44,1.0,3.85,5.79,5.79,1.0,6.78,6.78,1.0,17.9,17.9,1.0,36.84,36.84,1.0
08/01/2022 19:56:28.000000,-2.43,-2.43,1.0,8.23,8.23,1.0,10.51,10.51,1.0,4.62,4.62,1.0,10.03,10.03,1.0,6.42,8.32,8.32,1.0,10.47,10.47,1.0,18.25,18.25,1.0,36.12,36.12,1.0
08/01/2022 20:13:34.000000,-10.08,-10.08,1.0,8.5,8.5,1.0,10.9,10.9,1.0,4.81,4.81,1.0,10.5,10.5,1.0,6.77,8.56,8.56,1.0,10.84,10.84,1.0,18.58,18.58,1.0,36.13,36.13,1.0
08/01/2022 20:30:41.000000,-5.61,-5.61,1.0,9.15,9.15,1.0,11.14,11.14,1.0,5.04,5.04,1.0,10.67,10.67,1.0,6.65,8.63,8.63,1.0,11.06,11.06,1.0,18.83,18.83,1.0,36.81,36.81,1.0
08/01/2022 20:47:47.000000,-14.61,-14.61,1.0,9.75,9.75,1.0,10.14,10.14,1.0,4.03,4.03,1.0,9.64,9.64,1.0,6.19,8.02,8.02,1.0,10.05,10.05,1.0,16.97,16.97,1.0,36.8,36.8,1.0
08/01/2022 21:04:53.000000,-17.13,-17.13,1.0,9.27,9.27,1.0,11.03,11.03,1.0,4.81,4.81,1.0,10.53,10.53,1.0,6.96,8.59,8.59,1.0,10.97,10.97,1.0,15.97,15.97,1.0,37.8,37.8,1.0
08/01/2022 21:21:59.000000,-21.61,-21.61,1.0,8.54,8.54,1.0,11.25,11.25,1.0,5.23,5.23,1.0,10.69,10.69,1.0,7.19,8.7,8.7,1.0,11.22,11.22,1.0,15.47,15.47,1.0,38.61,38.61,1.0
08/01/2022 21:39:05.000000,-11.85,-11.85,1.0,9.35,9.35,1.0,11.14,11.14,1.0,5.42,5.42,1.0,10.57,10.57,1.0,7.62,8.73,8.73,1.0,11.08,11.08,1.0,16.01,16.01,1.0,37.14,37.14,1.0
08/01/2022 21:56:11.000000,-5.64,-5.64,1.0,9.31,9.31,1.0,11.07,11.07,1.0,4.81,4.81,1.0,10.56,10.56,1.0,7.19,8.72,8.72,1.0,11.02,11.02,1.0,16.27,16.27,1.0,36.6,36.6,1.0
08/01/2022 22:13:18.000000,-6.67,-6.67,1.0,9.65,9.65,1.0,11.77,11.77,1.0,5.19,5.19,1.0,11.19,11.19,1.0,7.73,9.11,9.11,1.0,11.71,11.71,1.0,17.51,17.51,1.0,36.98,36.98,1.0
08/01/2022 22:30:24.000000,-11.77,-11.77,1.0,9.58,9.58,1.0,12.11,12.11,1.0,5.42,5.42,1.0,11.54,11.54,1.0,8.0,9.36,9.36,1.0,12.06,12.06,1.0,16.25,16.25,1.0,37.21,37.21,1.0
08/01/2022 22:47:30.000000,-5.14,-5.14,1.0,12.65,12.65,1.0,13.71,13.71,1.0,7.0,7.0,1.0,13.07,13.07,1.0,9.19,10.44,10.44,1.0,13.65,13.65,1.0,16.22,16.22,1.0,37.07,37.07,1.0
08/01/2022 23:04:36.000000,-5.86,-5.86,1.0,9.77,9.77,1.0,13.12,13.12,1.0,5.62,5.62,1.0,12.52,12.52,1.0,8.19,10.12,10.12,1.0,13.07,13.07,1.0,16.4,16.4,1.0,36.33,36.33,1.0
08/01/2022 23:21:43.000000,3.13,3.13,1.0,6.92,6.92,1.0,6.3,6.3,1.0,1.81,1.81,1.0,5.91,5.91,1.0,4.19,5.48,5.48,1.0,6.23,6.23,1.0,19.14,19.14,1.0,35.74,35.74,1.0
08/01/2022 23:38:50.000000,10.72,10.72,1.0,13.31,13.31,1.0,14.54,14.54,1.0,7.08,7.08,1.0,13.78,13.78,1.0,10.81,11.08,11.08,1.0,14.45,14.45,1.0,21.65,21.65,1.0,33.76,33.76,1.0
08/01/2022 23:55:56.000000,7.56,7.56,1.0,9.65,9.65,1.0,11.48,11.48,1.0,5.08,5.08,1.0,10.9,10.9,1.0,7.88,9.11,9.11,1.0,11.41,11.41,1.0,22.66,22.66,1.0,32.64,32.64,1.0
08/02/2022 00:13:03.000000,8.25,8.25,1.0,7.77,7.77,1.0,8.28,8.28,1.0,3.08,3.08,1.0,7.78,7.78,1.0,5.46,7.0,7.0,1.0,8.21,8.21,1.0,24.01,24.01,1.0,31.67,31.67,1.0
08/02/2022 00:30:11.000000,10.21,10.21,1.0,9.46,9.46,1.0,10.56,10.56,1.0,3.81,3.81,1.0,9.97,9.97,1.0,7.35,8.55,8.55,1.0,10.47,10.47,1.0,24.5,24.5,1.0,31.16,31.16,1.0
08/02/2022 00:47:18.000000,7.2,7.2,1.0,8.31,8.31,1.0,10.22,10.22,1.0,4.23,4.23,1.0,9.76,9.76,1.0,6.38,8.36,8.36,1.0,10.16,10.16,1.0,24.88,24.88,1.0,30.75,30.75,1.0
08/02/2022 01:04:25.000000,7.62,7.62,1.0,7.77,7.77,1.0,10.27,10.27,1.0,4.0,4.0,1.0,9.8,9.8,1.0,6.42,8.41,8.41,1.0,10.21,10.21,1.0,25.44,25.44,1.0,30.41,30.41,1.0
08/02/2022 01:21:33.000000,11.74,11.74,1.0,12.78,12.78,1.0,13.03,13.03,1.0,6.19,6.19,1.0,12.34,12.34,1.0,9.19,10.17,10.17,1.0,12.94,12.94,1.0,28.28,28.28,1.0,29.9,29.9,1.0
08/02/2022 01:38:40.000000,12.74,12.74,1.0,10.12,10.12,1.0,13.02,13.02,1.0,6.0,6.0,1.0,12.47,12.47,1.0,8.0,10.19,10.19,1.0,12.97,12.97,1.0,30.1,30.1,1.0,29.19,29.19,1.0
08/02/2022 01:55:48.000000,11.25,11.25,1.0,11.27,11.27,1.0,13.16,13.16,1.0,5.77,5.77,1.0,12.55,12.55,1.0,8.35,10.31,10.31,1.0,13.08,13.08,1.0,30.37,30.37,1.0,28.66,28.66,1.0
08/02/2022 02:12:56.000000,11.62,11.62,1.0,12.12,12.12,1.0,13.03,13.03,1.0,5.58,5.58,1.0,12.29,12.29,1.0,9.81,10.22,10.22,1.0,12.96,12.96,1.0,31.15,31.15,1.0,28.38,28.38,1.0
08/02/2022 02:30:03.000000,12.1,12.1,1.0,10.31,10.31,1.0,12.36,12.36,1.0,5.58,5.58,1.0,11.71,11.71,1.0,8.35,9.78,9.78,1.0,12.29,12.29,1.0,31.43,31.43,1.0,28.13,28.13,1.0
08/02/2022 02:47:11.000000,14.17,14.17,1.0,10.88,10.88,1.0,13.34,13.34,1.0,6.19,6.19,1.0,12.72,12.72,1.0,9.15,10.43,10.43,1.0,13.29,13.29,1.0,32.48,32.48,1.0,27.95,27.95,1.0
08/02/2022 03:04:19.000000,7.28,7.28,1.0,9.0,9.0,1.0,10.96,10.96,1.0,4.81,4.81,1.0,10.47,10.47,1.0,7.23,8.9,8.9,1.0,10.91,10.91,1.0,30.48,30.48,1.0,27.99,27.99,1.0
08/02/2022 03:21:27.000000,7.84,7.84,1.0,8.96,8.96,1.0,11.05,11.05,1.0,4.81,4.81,1.0,10.53,10.53,1.0,7.04,8.97,8.97,1.0,10.99,10.99,1.0,30.65,30.65,1.0,27.81,27.81,1.0
08/02/2022 03:38:35.000000,13.72,13.72,1.0,9.88,9.88,1.0,11.45,11.45,1.0,4.77,4.77,1.0,10.84,10.84,1.0,7.96,9.2,9.2,1.0,11.38,11.38,1.0,32.62,32.62,1.0,27.4,27.4,1.0
08/02/2022 03:55:43.000000,10.62,10.62,1.0,9.96,9.96,1.0,11.13,11.13,1.0,5.04,5.04,1.0,10.65,10.65,1.0,7.81,9.0,9.0,1.0,11.06,11.06,1.0,32.5,32.5,1.0,27.26,27.26,1.0
08/02/2022 04:12:51.000000,7.49,7.49,1.0,8.42,8.42,1.0,10.59,10.59,1.0,4.04,4.04,1.0,10.07,10.07,1.0,6.27,8.68,8.68,1.0,10.53,10.53,1.0,31.89,31.89,1.0,27.07,27.07,1.0
08/02/2022 04:29:59.000000,10.32,10.32,1.0,8.46,8.46,1.0,10.56,10.56,1.0,4.15,4.15,1.0,9.99,9.99,1.0,6.92,8.62,8.62,1.0,10.5,10.5,1.0,33.25,33.25,1.0,26.91,26.91,1.0
08/02/2022 04:47:07.000000,11.31,11.31,1.0,6.92,6.92,1.0,8.81,8.81,1.0,3.19,3.19,1.0,8.39,8.39,1.0,5.19,7.44,7.44,1.0,8.76,8.76,1.0,34.16,34.16,1.0,26.68,26.68,1.0
08/02/2022 05:04:15.000000,11.22,11.22,1.0,7.73,7.73,1.0,8.24,8.24,1.0,3.23,3.23,1.0,7.83,7.83,1.0,5.19,7.05,7.05,1.0,8.19,8.19,1.0,34.64,34.64,1.0,26.55,26.55,1.0
