InstrumentName, Chatfield Park,
StartTime, 2022-08-01 00:00:00,
EndTime, 2022-08-31 23:59:59,
Date,O3,PM2.5
08/01/2022 00:00:00.000000,54.0,4.4
08/01/2022 01:00:00.000000,53.0,3.7
08/01/2022 02:00:00.000000,49.0,3.8
08/01/2022 03:00:00.000000,47.0,3.7
08/01/2022 04:00:00.000000,43.0,4.3
08/01/2022 05:00:00.000000,42.0,4.2
08/01/2022 09:00:00.000000,38.0,4.9
08/01/2022 10:00:00.000000,30.0,5.2
08/01/2022 11:00:00.000000,32.0,5.3
08/01/2022 12:00:00.000000,28.0,5.2
08/01/2022 13:00:00.000000,28.0,5.4
08/01/2022 14:00:00.000000,39.0,5.1
08/01/2022 15:00:00.000000,42.0,5.2
08/01/2022 16:00:00.000000,50.0,5.0
08/01/2022 17:00:00.000000,55.0,5.4
08/01/2022 18:00:00.000000,57.0,6.4
08/01/2022 19:00:00.000000,59.0,6.8
08/01/2022 20:00:00.000000,63.0,7.0
08/01/2022 21:00:00.000000,66.0,7.2
08/01/2022 22:00:00.000000,62.0,7.0
08/01/2022 23:00:00.000000,56.0,6.9
08/02/2022 00:00:00.000000,60.0,7.6
08/02/2022 01:00:00.000000,61.0,7.8
08/02/2022 02:00:00.000000,55.0,7.2
08/02/2022 03:00:00.000000,56.0,6.4
08/02/2022 04:00:00.000000,53.0,5.5
08/02/2022 05:00:00.000000,55.0,4.6
08/02/2022 06:00:00.000000,55.0,4.4
08/02/2022 09:00:00.000000,47.0,4.1
08/02/2022 10:00:00.000000,45.0,4.0
08/02/2022 11:00:00.000000,42.0,4.2
08/02/2022 12:00:00.000000,41.0,4.4
08/02/2022 13:00:00.000000,41.0,4.3
08/02/2022 14:00:00.000000,47.0,5.7
08/02/2022 15:00:00.000000,52.0,7.6
08/02/2022 16:00:00.000000,60.0,7.6
08/02/2022 17:00:00.000000,66.0,10.3
08/02/2022 18:00:00.000000,73.0,9.7
