InstrumentName, CAMP Collo (CS13)
StartTime, 2021-02-01 00:00:00
EndTime, 2021-02-28 00:00:00
Date,F1,F3,F4,Hmdty,Lat,Latitude,Long,Longitude,P25,PM01,PM10,PM102,PM1_0,PM1_02,PM2_5,PM2_52,PM2_5_p,RPM10,RPM102,RPM1_0,RPM1_02,RPM2_5,RPM2_52,SdateTime,Sig,Temp,Time,Uncertainty,datetime,flag1,flag3,flag4,flag5,humidity,sig,source_device,tempf
02/01/2021 00:00:07,0.0,0.0,0.0,23.3,39.741116,,-105.198524,,,,0.42,0.92,0.0,0.0,0.0,0.87,,,,,,,,,5.0,69.62,,812.0,,,,,,,,,
02/01/2021 00:01:06,0.0,0.0,0.0,23.1,39.741116,,-105.198524,,,,0.08,0.47,0.0,0.0,0.03,0.47,,,,,,,,,5.0,69.62,,812.0,,,,,,,,,
02/01/2021 00:02:06,0.0,0.0,0.0,23.2,39.741116,,-105.198524,,,,0.48,0.28,0.0,0.07,0.27,0.27,,,,,,,,,5.0,69.8,,812.0,,,,,,,,,
02/01/2021 00:03:07,0.0,0.0,0.0,23.4,39.741116,,-105.198524,,,,0.27,0.68,0.0,0.13,0.27,0.68,,,,,,,,,6.0,69.62,,812.0,,,,,,,,,
02/01/2021 00:04:06,0.0,0.0,0.0,23.4,39.741116,,-105.198524,,,,0.4,0.45,0.0,0.07,0.4,0.45,,,,,,,,,5.0,69.62,,812.0,,,,,,,,,
02/01/2021 00:05:07,0.0,0.0,0.0,23.6,39.741116,,-105.198524,,,,0.42,0.43,0.0,0.07,0.33,0.43,,,,,,,,,5.0,69.8,,812.0,,,,,,,,,
02/01/2021 00:06:08,0.0,0.0,0.0,23.6,39.741116,,-105.198524,,,,0.3,0.53,0.0,0.0,0.23,0.53,,,,,,,,,6.0,69.62,,812.0,,,,,,,,,
02/01/2021 00:07:08,0.0,0.0,0.0,23.5,39.741116,,-105.198524,,,,0.37,0.35,0.02,0.07,0.33,0.35,,,,,,,,,6.0,69.62,,812.0,,,,,,,,,
02/01/2021 00:08:07,0.0,0.0,0.0,23.6,39.741116,,-105.198524,,,,0.43,0.48,0.02,0.07,0.4,0.27,,,,,,,,,6.0,69.62,,812.0,,,,,,,,,
02/01/2021 00:09:07,0.0,0.0,0.0,23.7,39.741116,,-105.198524,,,,0.4,0.6,0.0,0.13,0.27,0.32,,,,,,,,,6.0,69.62,,812.0,,,,,,,,,
02/01/2021 00:10:09,0.0,1.0,0.0,23.8,39.741116,,-105.198524,,,,0.13,0.27,0.0,0.07,0.0,0.22,,,,,,,,,6.0,69.8,,812.0,,,,,,,,,
02/01/2021 00:11:08,0.0,1.0,0.0,23.5,39.741116,,-105.198524,,,,0.13,0.3,0.0,0.0,0.0,0.12,,,,,,,,,6.0,69.8,,812.0,,,,,,,,,
02/01/2021 00:12:07,0.0,0.0,0.0,23.5,39.741116,,-105.198524,,,,0.32,0.52,0.0,0.0,0.32,0.33,,,,,,,,,6.0,69.8,,812.0,,,,,,,,,
02/01/2021 00:13:05,0.0,0.0,0.0,23.6,39.741116,,-105.198524,,,,0.92,1.05,0.0,0.13,0.48,0.88,,,,,,,,,6.0,69.8,,812.0,,,,,,,,,
02/01/2021 00:14:05,0.0,0.0,0.0,23.7,39.741116,,-105.198524,,,,0.45,0.87,0.0,0.0,0.07,0.27,,,,,,,,,6.0,69.8,,812.0,,,,,,,,,
02/01/2021 00:15:07,0.0,0.0,0.0,23.8,39.741116,,-105.198524,,,,0.12,1.12,0.0,0.0,0.12,0.7,,,,,,,,,6.0,69.8,,812.0,,,,,,,,,
02/01/2021 00:16:07,0.0,0.0,0.0,23.8,39.741116,,-105.198524,,,,1.2,0.4,0.0,0.0,0.4,0.4,,,,,,,,,6.0,69.8,,812.0,,,,,,,,,
02/01/2021 00:17:07,0.0,0.0,0.0,23.8,39.741116,,-105.198524,,,,0.35,0.8,0.0,0.0,0.35,0.8,,,,,,,,,6.0,69.62,,812.0,,,,,,,,,
02/01/2021 00:18:06,0.0,0.0,0.0,23.8,39.741116,,-105.198524,,,,0.1,0.83,0.0,0.4,0.1,0.83,,,,,,,,,6.0,69.8,,812.0,,,,,,,,,
02/01/2021 00:19:07,0.0,0.0,0.0,23.7,39.741116,,-105.198524,,,,0.25,0.6,0.08,0.0,0.25,0.32,,,,,,,,,6.0,69.8,,812.0,,,,,,,,,
02/01/2021 00:20:06,0.0,0.0,0.0,23.7,39.738907,,-105.193466,,,,0.63,1.35,0.08,0.0,0.47,0.77,,,,,,,,,6.0,69.8,,725.0,,,,,,,,,
02/01/2021 00:21:07,0.0,0.0,0.0,23.6,39.738907,,-105.193466,,,,1.42,1.58,0.0,0.03,0.68,0.72,,,,,,,,,6.0,69.62,,725.0,,,,,,,,,
02/01/2021 00:22:06,0.0,0.0,0.0,23.5,39.738907,,-105.193466,,,,0.95,1.17,0.0,0.03,0.47,0.5,,,,,,,,,7.0,69.62,,725.0,,,,,,,,,
02/01/2021 00:23:09,0.0,0.0,0.0,23.5,39.738907,,-105.193466,,,,0.27,0.48,0.0,0.0,0.27,0.18,,,,,,,,,7.0,69.8,,725.0,,,,,,,,,
02/01/2021 00:24:08,0.0,0.0,0.0,23.3,39.738907,,-105.193466,,,,0.57,0.8,0.0,0.18,0.57,0.7,,,,,,,,,6.0,69.8,,725.0,,,,,,,,,
02/01/2021 00:25:08,0.0,0.0,0.0,22.7,39.738907,,-105.193466,,,,0.18,0.92,0.0,0.18,0.18,0.6,,,,,,,,,6.0,69.8,,725.0,,,,,,,,,
02/01/2021 00:26:18,0.0,0.0,0.0,22.7,39.738907,,-105.193466,,,,0.3,0.22,0.15,0.0,0.3,0.18,,,,,,,,,6.0,69.8,,725.0,,,,,,,,,
02/01/2021 00:27:08,0.0,0.0,0.0,22.6,39.738907,,-105.193466,,,,0.5,0.73,0.15,0.25,0.5,0.73,,,,,,,,,6.0,69.8,,725.0,,,,,,,,,
02/01/2021 00:28:08,0.0,0.0,0.0,22.6,39.738907,,-105.193466,,,,0.87,0.88,0.0,0.3,0.42,0.82,,,,,,,,,7.0,69.98,,725.0,,,,,,,,,
02/01/2021 00:29:08,0.0,0.0,0.0,22.3,39.738907,,-105.193466,,,,1.02,0.47,0.0,0.0,0.62,0.33,,,,,,,,,7.0,69.98,,725.0,,,,,,,,,
02/01/2021 00:30:13,0.0,0.0,0.0,22.7,39.738907,,-105.193466,,,,0.58,0.42,0.0,0.02,0.58,0.25,,,,,,,,,7.0,69.98,,725.0,,,,,,,,,
02/01/2021 00:31:08,0.0,0.0,0.0,22.5,39.738907,,-105.193466,,,,0.52,0.53,0.22,0.03,0.52,0.53,,,,,,,,,7.0,69.98,,725.0,,,,,,,,,
02/01/2021 00:32:12,0.0,0.0,0.0,22.6,39.738907,,-105.193466,,,,0.6,0.68,0.32,0.08,0.6,0.68,,,,,,,,,7.0,69.98,,725.0,,,,,,,,,
02/01/2021 00:33:07,0.0,0.0,0.0,22.5,39.738907,,-105.193466,,,,1.23,0.8,0.03,0.03,0.48,0.7,,,,,,,,,7.0,70.16,,725.0,,,,,,,,,
02/01/2021 00:34:13,0.0,0.0,0.0,22.7,39.738907,,-105.193466,,,,1.1,0.68,0.0,0.0,0.15,0.6,,,,,,,,,7.0,70.16,,725.0,,,,,,,,,
02/01/2021 00:35:27,0.0,0.0,0.0,22.5,39.738907,,-105.193466,,,,0.92,0.83,0.08,0.07,0.4,0.75,,,,,,,,,9.0,70.16,,725.0,,,,,,,,,
02/01/2021 00:36:07,0.0,0.0,0.0,22.4,39.738907,,-105.193466,,,,0.35,0.33,0.03,0.05,0.32,0.33,,,,,,,,,7.0,70.16,,725.0,,,,,,,,,
02/01/2021 00:39:10,0.0,0.0,0.0,22.7,39.738907,,-105.193466,,,,0.78,0.57,0.0,0.0,0.7,0.52,,,,,,,,,7.0,70.16,,24005.0,,,,,,,,,
02/01/2021 00:40:08,0.0,0.0,0.0,22.6,39.738907,,-105.193466,,,,1.29,1.0,0.1,0.1,0.79,0.52,,,,,,,,,7.0,70.34,,24005.0,,,,,,,,,
02/01/2021 00:41:09,0.0,1.0,0.0,22.5,39.738907,,-105.193466,,,,0.93,0.68,0.08,0.05,0.48,0.23,,,,,,,,,7.0,70.16,,24005.0,,,,,,,,,
02/01/2021 00:42:09,0.0,0.0,0.0,22.6,39.738907,,-105.193466,,,,0.1,0.28,0.0,0.0,0.1,0.28,,,,,,,,,7.0,70.16,,24005.0,,,,,,,,,
02/01/2021 00:43:09,0.0,1.0,0.0,22.8,39.738907,,-105.193466,,,,0.27,0.4,0.02,0.0,0.27,0.4,,,,,,,,,7.0,70.34,,24005.0,,,,,,,,,
02/01/2021 00:44:10,0.0,0.0,0.0,22.8,39.738907,,-105.193466,,,,0.6,0.58,0.03,0.0,0.6,0.58,,,,,,,,,7.0,70.16,,24005.0,,,,,,,,,
02/01/2021 00:45:08,0.0,0.0,0.0,22.9,39.738907,,-105.193466,,,,0.55,0.5,0.02,0.12,0.55,0.5,,,,,,,,,7.0,70.34,,24005.0,,,,,,,,,
02/01/2021 00:46:08,0.0,0.0,0.0,22.7,39.738907,,-105.193466,,,,0.93,0.05,0.23,0.0,0.93,0.05,,,,,,,,,7.0,70.16,,24005.0,,,,,,,,,
02/01/2021 00:47:08,0.0,0.0,0.0,22.7,39.738907,,-105.193466,,,,0.63,0.9,0.1,0.35,0.63,0.9,,,,,,,,,8.0,70.34,,24005.0,,,,,,,,,
02/01/2021 00:48:07,0.0,0.0,0.0,22.8,39.738907,,-105.193466,,,,0.42,0.6,0.0,0.17,0.42,0.6,,,,,,,,,7.0,70.34,,24005.0,,,,,,,,,
02/01/2021 00:49:08,0.0,0.0,0.0,22.7,39.738907,,-105.193466,,,,1.27,0.8,0.68,0.3,1.27,0.8,,,,,,,,,7.0,70.34,,24005.0,,,,,,,,,
02/01/2021 00:50:08,0.0,0.0,0.0,22.7,39.738907,,-105.193466,,,,0.93,0.95,0.23,0.32,0.93,0.68,,,,,,,,,7.0,70.34,,24005.0,,,,,,,,,
02/01/2021 00:51:06,0.0,0.0,0.0,22.7,39.738907,,-105.193466,,,,1.1,0.62,0.35,0.28,1.1,0.62,,,,,,,,,7.0,70.34,,24005.0,,,,,,,,,
02/01/2021 00:52:09,0.0,0.0,0.0,22.7,39.738907,,-105.193466,,,,0.87,0.47,0.28,0.05,0.87,0.38,,,,,,,,,7.0,70.16,,24005.0,,,,,,,,,
02/01/2021 00:53:08,0.0,0.0,0.0,22.7,39.738907,,-105.193466,,,,1.87,0.35,0.0,0.0,0.62,0.03,,,,,,,,,7.0,70.16,,24005.0,,,,,,,,,
02/01/2021 00:54:07,0.0,0.0,0.0,22.6,39.738907,,-105.193466,,,,1.22,0.23,0.0,0.07,0.25,0.12,,,,,,,,,7.0,70.16,,24005.0,,,,,,,,,
02/01/2021 00:55:10,0.0,0.0,0.0,22.7,39.738907,,-105.193466,,,,0.42,0.67,0.0,0.22,0.25,0.63,,,,,,,,,7.0,70.16,,24005.0,,,,,,,,,
02/01/2021 00:56:10,0.0,0.0,0.0,22.7,39.738907,,-105.193466,,,,0.47,1.1,0.05,0.2,0.47,0.65,,,,,,,,,7.0,70.16,,24005.0,,,,,,,,,
02/01/2021 00:57:08,0.0,0.0,0.0,22.8,39.738907,,-105.193466,,,,0.28,0.92,0.05,0.3,0.28,0.63,,,,,,,,,7.0,70.16,,24005.0,,,,,,,,,
02/01/2021 00:58:08,0.0,0.0,0.0,22.8,39.738907,,-105.193466,,,,0.2,0.68,0.0,0.1,0.2,0.68,,,,,,,,,7.0,70.16,,24005.0,,,,,,,,,
02/01/2021 00:59:09,0.0,0.0,0.0,22.8,39.738907,,-105.193466,,,,0.58,0.43,0.0,0.05,0.58,0.43,,,,,,,,,7.0,70.16,,24005.0,,,,,,,,,
02/01/2021 01:00:08,0.0,0.0,0.0,22.8,39.738907,,-105.193466,,,,0.42,0.62,0.0,0.0,0.42,0.37,,,,,,,,,7.0,70.16,,24005.0,,,,,,,,,
02/01/2021 01:01:07,0.0,0.0,0.0,22.8,39.738907,,-105.193466,,,,0.07,0.6,0.0,0.0,0.07,0.47,,,,,,,,,7.0,69.98,,24005.0,,,,,,,,,
02/01/2021 01:02:10,0.0,0.0,0.0,22.9,39.738907,,-105.193466,,,,0.03,0.65,0.0,0.07,0.03,0.65,,,,,,,,,7.0,70.16,,24005.0,,,,,,,,,
02/01/2021 01:03:10,0.0,0.0,0.0,22.8,39.738907,,-105.193466,,,,0.47,1.22,0.27,0.2,0.47,0.82,,,,,,,,,7.0,69.98,,24005.0,,,,,,,,,
02/01/2021 01:04:09,0.0,0.0,0.0,22.8,39.738907,,-105.193466,,,,0.93,0.9,0.27,0.13,0.68,0.45,,,,,,,,,7.0,69.98,,24005.0,,,,,,,,,
02/01/2021 01:05:07,0.0,0.0,0.0,22.8,39.738907,,-105.193466,,,,0.73,0.45,0.13,0.03,0.62,0.42,,,,,,,,,7.0,69.98,,24005.0,,,,,,,,,
02/01/2021 01:06:09,0.0,0.0,0.0,22.7,39.738907,,-105.193466,,,,1.07,0.85,0.15,0.03,0.65,0.85,,,,,,,,,7.0,69.98,,24005.0,,,,,,,,,
02/01/2021 01:07:09,0.0,0.0,0.0,22.7,39.738907,,-105.193466,,,,0.98,0.75,0.07,0.02,0.57,0.75,,,,,,,,,7.0,70.16,,24005.0,,,,,,,,,
02/01/2021 01:08:10,0.0,0.0,0.0,22.8,39.738907,,-105.193466,,,,0.85,0.67,0.0,0.0,0.35,0.6,,,,,,,,,7.0,70.16,,24005.0,,,,,,,,,
02/01/2021 01:09:10,0.0,0.0,0.0,22.7,39.738907,,-105.193466,,,,0.73,0.87,0.0,0.0,0.33,0.57,,,,,,,,,7.0,69.98,,24005.0,,,,,,,,,
02/01/2021 01:10:10,0.0,1.0,0.0,22.7,39.738907,,-105.193466,,,,0.75,0.82,0.0,0.05,0.75,0.62,,,,,,,,,7.0,70.16,,24005.0,,,,,,,,,
02/01/2021 01:11:08,0.0,0.0,0.0,22.6,39.738907,,-105.193466,,,,0.73,0.97,0.0,0.05,0.72,0.78,,,,,,,,,7.0,69.98,,24005.0,,,,,,,,,
02/01/2021 01:12:08,0.0,0.0,0.0,22.7,39.738907,,-105.193466,,,,0.62,0.8,0.0,0.0,0.2,0.35,,,,,,,,,7.0,70.16,,24005.0,,,,,,,,,
02/01/2021 01:13:08,0.0,0.0,0.0,22.7,39.738907,,-105.193466,,,,0.93,1.2,0.3,0.07,0.93,0.33,,,,,,,,,7.0,70.16,,24005.0,,,,,,,,,
02/01/2021 01:14:07,0.0,0.0,0.0,22.6,39.738907,,-105.193466,,,,1.08,1.05,0.27,0.0,1.08,0.57,,,,,,,,,7.0,70.16,,24005.0,,,,,,,,,
02/01/2021 01:15:09,0.0,0.0,0.0,22.6,39.738907,,-105.193466,,,,0.73,1.73,0.0,0.2,0.73,1.0,,,,,,,,,7.0,69.98,,24005.0,,,,,,,,,
02/01/2021 01:16:07,0.0,0.0,0.0,22.5,39.738907,,-105.193466,,,,0.42,1.07,0.0,0.0,0.42,1.07,,,,,,,,,7.0,69.98,,24005.0,,,,,,,,,
02/01/2021 01:17:09,0.0,0.0,0.0,22.6,39.738907,,-105.193466,,,,0.5,0.48,0.05,0.0,0.37,0.47,,,,,,,,,7.0,70.16,,24005.0,,,,,,,,,
02/01/2021 01:18:09,0.0,0.0,1.0,22.6,39.738907,,-105.193466,,,,1.33,0.52,0.05,0.1,0.45,0.42,,,,,,,,,7.0,69.98,,24005.0,,,,,,,,,
02/01/2021 01:19:09,0.0,0.0,0.0,22.5,39.738907,,-105.193466,,,,0.83,0.72,0.0,0.25,0.45,0.65,,,,,,,,,7.0,70.16,,24005.0,,,,,,,,,
02/01/2021 01:20:08,0.0,0.0,0.0,22.6,39.738907,,-105.193466,,,,0.8,0.85,0.1,0.25,0.5,0.82,,,,,,,,,7.0,69.98,,24005.0,,,,,,,,,
02/01/2021 01:21:09,0.0,0.0,0.0,22.6,39.738907,,-105.193466,,,,1.48,0.45,0.1,0.0,0.8,0.42,,,,,,,,,7.0,69.98,,24005.0,,,,,,,,,
02/01/2021 01:22:08,0.0,0.0,0.0,22.6,39.738907,,-105.193466,,,,1.35,0.88,0.0,0.03,0.62,0.57,,,,,,,,,7.0,69.98,,24005.0,,,,,,,,,
02/01/2021 01:23:08,0.0,0.0,0.0,22.6,39.738907,,-105.193466,,,,1.33,0.9,0.0,0.03,0.62,0.55,,,,,,,,,7.0,69.98,,24005.0,,,,,,,,,
02/01/2021 01:24:09,0.0,0.0,0.0,22.5,39.738907,,-105.193466,,,,1.02,0.65,0.03,0.0,0.65,0.38,,,,,,,,,8.0,69.98,,24005.0,,,,,,,,,
02/01/2021 01:25:09,0.0,0.0,0.0,22.5,39.738907,,-105.193466,,,,0.95,0.95,0.0,0.32,0.47,0.77,,,,,,,,,7.0,69.98,,24005.0,,,,,,,,,
02/01/2021 01:26:07,0.0,0.0,0.0,22.2,39.738907,,-105.193466,,,,0.55,0.53,0.0,0.25,0.32,0.52,,,,,,,,,7.0,69.98,,24005.0,,,,,,,,,
02/01/2021 01:27:06,0.0,0.0,0.0,22.2,39.738907,,-105.193466,,,,0.67,0.52,0.0,0.25,0.67,0.52,,,,,,,,,8.0,70.16,,24005.0,,,,,,,,,
02/01/2021 01:28:07,0.0,0.0,0.0,22.2,39.738907,,-105.193466,,,,0.6,1.42,0.03,0.5,0.6,1.15,,,,,,,,,7.0,70.16,,24005.0,,,,,,,,,
02/01/2021 01:29:09,0.0,0.0,0.0,22.2,39.738907,,-105.193466,,,,0.42,1.15,0.05,0.3,0.42,1.03,,,,,,,,,7.0,70.16,,24005.0,,,,,,,,,
02/01/2021 01:30:07,0.0,0.0,0.0,22.2,39.738907,,-105.193466,,,,0.57,0.8,0.43,0.18,0.57,0.73,,,,,,,,,7.0,70.16,,24005.0,,,,,,,,,
02/01/2021 01:31:09,0.0,1.0,0.0,22.3,39.738907,,-105.193466,,,,0.98,1.0,0.53,0.13,0.98,0.78,,,,,,,,,7.0,70.16,,24005.0,,,,,,,,,
02/01/2021 01:32:07,0.0,0.0,0.0,22.3,39.738907,,-105.193466,,,,0.93,0.93,0.23,0.08,0.93,0.83,,,,,,,,,7.0,70.16,,24005.0,,,,,,,,,
02/01/2021 01:33:06,0.0,0.0,0.0,22.3,39.738907,,-105.193466,,,,0.78,0.58,0.0,0.05,0.78,0.3,,,,,,,,,7.0,70.16,,24005.0,,,,,,,,,
02/01/2021 01:34:08,0.0,0.0,0.0,22.4,39.738907,,-105.193466,,,,0.53,0.92,0.0,0.08,0.53,0.67,,,,,,,,,7.0,70.16,,24005.0,,,,,,,,,
02/01/2021 01:35:07,0.0,0.0,0.0,22.5,39.738907,,-105.193466,,,,0.5,1.37,0.0,0.0,0.5,0.78,,,,,,,,,8.0,70.16,,24005.0,,,,,,,,,
02/01/2021 01:36:08,0.0,0.0,0.0,22.8,39.738907,,-105.193466,,,,1.37,0.95,0.0,0.4,0.55,0.95,,,,,,,,,8.0,69.98,,24005.0,,,,,,,,,
02/01/2021 01:37:08,0.0,0.0,0.0,23.4,39.738907,,-105.193466,,,,0.68,1.03,0.0,0.08,0.23,1.03,,,,,,,,,7.0,70.16,,24005.0,,,,,,,,,
02/01/2021 01:38:07,0.0,0.0,0.0,22.9,39.738907,,-105.193466,,,,0.42,0.65,0.17,0.2,0.32,0.65,,,,,,,,,8.0,70.16,,24005.0,,,,,,,,,
02/01/2021 01:39:06,0.0,0.0,0.0,22.7,39.738907,,-105.193466,,,,0.6,0.92,0.0,0.2,0.6,0.92,,,,,,,,,7.0,70.16,,24005.0,,,,,,,,,
02/01/2021 01:40:07,0.0,0.0,0.0,23.1,39.738907,,-105.193466,,,,1.05,0.97,0.03,0.47,0.88,0.97,,,,,,,,,8.0,70.16,,96725.0,,,,,,,,,
02/01/2021 01:41:08,0.0,0.0,0.0,23.3,39.738907,,-105.193466,,,,0.9,1.17,0.0,0.38,0.85,1.17,,,,,,,,,8.0,70.34,,96725.0,,,,,,,,,
02/01/2021 01:42:10,0.0,0.0,0.0,22.8,39.738907,,-105.193466,,,,0.73,1.27,0.0,0.02,0.73,1.27,,,,,,,,,8.0,70.34,,96725.0,,,,,,,,,
02/01/2021 01:43:16,0.0,0.0,0.0,22.8,39.738907,,-105.193466,,,,1.07,1.25,0.0,0.07,0.77,1.23,,,,,,,,,8.0,70.34,,96725.0,,,,,,,,,
02/01/2021 01:44:18,0.0,0.0,0.0,22.7,39.738907,,-105.193466,,,,1.03,1.05,0.0,0.12,0.58,0.68,,,,,,,,,9.0,70.34,,96725.0,,,,,,,,,
02/01/2021 01:45:08,0.0,0.0,0.0,22.8,39.738907,,-105.193466,,,,0.75,0.98,0.0,0.25,0.33,0.9,,,,,,,,,8.0,70.34,,96725.0,,,,,,,,,
02/01/2021 01:46:12,0.0,0.0,0.0,22.6,39.738907,,-105.193466,,,,0.17,0.68,0.0,0.15,0.17,0.68,,,,,,,,,8.0,70.34,,96725.0,,,,,,,,,
02/01/2021 01:47:21,0.0,0.0,0.0,22.5,39.738907,,-105.193466,,,,0.47,0.38,0.0,0.07,0.42,0.38,,,,,,,,,8.0,70.52,,96725.0,,,,,,,,,
02/01/2021 01:48:29,0.0,0.0,0.0,22.7,39.738907,,-105.193466,,,,0.62,0.4,0.0,0.0,0.47,0.38,,,,,,,,,9.0,70.52,,96725.0,,,,,,,,,
02/01/2021 01:49:35,0.0,0.0,0.0,22.7,39.738907,,-105.193466,,,,0.63,0.93,0.18,0.08,0.63,0.93,,,,,,,,,8.0,70.52,,96725.0,,,,,,,,,
02/01/2021 01:50:08,0.0,0.0,0.0,22.7,39.738907,,-105.193466,,,,0.77,0.62,0.18,0.08,0.77,0.62,,,,,,,,,8.0,70.52,,96725.0,,,,,,,,,
02/01/2021 01:51:11,0.0,0.0,0.0,22.9,39.738907,,-105.193466,,,,0.78,0.63,0.22,0.15,0.78,0.63,,,,,,,,,8.0,70.52,,96725.0,,,,,,,,,
02/01/2021 01:52:14,0.0,0.0,0.0,22.9,39.738907,,-105.193466,,,,1.12,0.95,0.27,0.33,0.87,0.9,,,,,,,,,8.0,70.52,,96725.0,,,,,,,,,
02/01/2021 01:53:07,0.0,1.0,0.0,22.8,39.738907,,-105.193466,,,,0.92,0.8,0.0,0.15,0.72,0.77,,,,,,,,,7.0,70.52,,96725.0,,,,,,,,,
02/01/2021 01:54:09,0.0,0.0,0.0,22.7,39.738907,,-105.193466,,,,0.67,0.83,0.0,0.22,0.65,0.82,,,,,,,,,8.0,70.7,,96725.0,,,,,,,,,
02/01/2021 01:55:10,0.0,1.0,0.0,22.9,39.738907,,-105.193466,,,,0.83,1.12,0.0,0.17,0.57,0.62,,,,,,,,,7.0,70.7,,96725.0,,,,,,,,,
02/01/2021 01:56:07,0.0,0.0,0.0,22.8,39.738907,,-105.193466,,,,1.17,1.35,0.02,0.37,0.73,0.95,,,,,,,,,7.0,70.52,,96725.0,,,,,,,,,
02/01/2021 01:57:08,0.0,0.0,0.0,22.8,39.738907,,-105.193466,,,,1.35,1.1,0.27,0.28,0.98,0.95,,,,,,,,,8.0,70.52,,96725.0,,,,,,,,,
02/01/2021 01:58:09,0.0,0.0,0.0,22.8,39.738907,,-105.193466,,,,1.2,0.98,0.23,0.0,0.98,0.77,,,,,,,,,7.0,70.52,,96725.0,,,,,,,,,
02/01/2021 01:59:19,0.0,0.0,0.0,22.8,39.738907,,-105.193466,,,,0.77,0.9,0.12,0.15,0.77,0.9,,,,,,,,,8.0,70.52,,96725.0,,,,,,,,,
02/01/2021 02:00:08,0.0,0.0,0.0,22.7,39.738907,,-105.193466,,,,0.72,1.4,0.0,0.43,0.18,1.28,,,,,,,,,8.0,70.52,,96725.0,,,,,,,,,
02/01/2021 02:01:09,0.0,0.0,0.0,22.9,39.738907,,-105.193466,,,,0.63,1.5,0.02,0.4,0.27,1.03,,,,,,,,,7.0,70.7,,96725.0,,,,,,,,,
02/01/2021 02:02:19,0.0,0.0,0.0,22.8,39.738907,,-105.193466,,,,0.93,0.92,0.02,0.3,0.48,0.87,,,,,,,,,8.0,70.52,,96725.0,,,,,,,,,
02/01/2021 02:03:09,0.0,0.0,0.0,22.8,39.738907,,-105.193466,,,,1.18,0.7,0.17,0.35,0.73,0.68,,,,,,,,,7.0,70.52,,96725.0,,,,,,,,,
02/01/2021 02:04:07,0.0,0.0,0.0,22.7,39.738907,,-105.193466,,,,1.03,1.05,0.25,0.32,1.03,0.72,,,,,,,,,7.0,70.52,,96725.0,,,,,,,,,
02/01/2021 02:05:11,0.0,0.0,0.0,22.7,39.738907,,-105.193466,,,,1.07,1.62,0.25,0.27,0.93,0.85,,,,,,,,,8.0,70.52,,96725.0,,,,,,,,,
02/01/2021 02:06:18,0.0,0.0,0.0,22.7,39.738907,,-105.193466,,,,0.85,1.3,0.25,0.35,0.53,0.93,,,,,,,,,8.0,70.52,,96725.0,,,,,,,,,
02/01/2021 02:07:08,0.0,0.0,0.0,22.7,39.738907,,-105.193466,,,,0.48,1.58,0.0,0.23,0.32,1.08,,,,,,,,,7.0,70.52,,96725.0,,,,,,,,,
02/01/2021 02:08:10,0.0,0.0,0.0,22.7,39.738907,,-105.193466,,,,0.7,2.35,0.0,0.25,0.45,0.77,,,,,,,,,8.0,70.52,,96725.0,,,,,,,,,
02/01/2021 02:09:09,0.0,0.0,0.0,22.7,39.738907,,-105.193466,,,,0.67,1.7,0.0,0.37,0.67,0.82,,,,,,,,,8.0,70.52,,96725.0,,,,,,,,,
02/01/2021 02:10:08,0.0,0.0,0.0,22.7,39.738907,,-105.193466,,,,0.73,1.58,0.05,0.15,0.73,0.7,,,,,,,,,8.0,70.52,,96725.0,,,,,,,,,
02/01/2021 02:11:09,0.0,0.0,0.0,22.7,39.738907,,-105.193466,,,,1.33,1.75,0.52,0.23,1.33,1.08,,,,,,,,,8.0,70.52,,96725.0,,,,,,,,,
02/01/2021 02:12:22,0.0,0.0,0.0,22.6,39.738907,,-105.193466,,,,1.35,1.3,0.4,0.25,1.35,1.3,,,,,,,,,8.0,70.52,,96725.0,,,,,,,,,
02/01/2021 02:13:29,0.0,0.0,0.0,22.6,39.738907,,-105.193466,,,,1.32,0.97,0.23,0.15,0.92,0.92,,,,,,,,,9.0,70.52,,96725.0,,,,,,,,,
02/01/2021 02:14:39,0.0,0.0,0.0,22.6,39.738907,,-105.193466,,,,1.7,0.88,0.23,0.15,1.18,0.85,,,,,,,,,8.0,70.52,,96725.0,,,,,,,,,
02/01/2021 02:15:45,0.0,1.0,0.0,22.7,39.738907,,-105.193466,,,,1.08,1.27,0.0,0.15,1.05,1.02,,,,,,,,,8.0,70.52,,96725.0,,,,,,,,,
02/01/2021 02:16:51,0.0,0.0,0.0,22.6,39.738907,,-105.193466,,,,1.45,1.37,0.0,0.15,0.7,1.0,,,,,,,,,8.0,70.52,,96725.0,,,,,,,,,
02/01/2021 02:17:05,0.0,0.0,0.0,22.6,39.738907,,-105.193466,,,,1.33,0.8,0.07,0.03,0.77,0.67,,,,,,,,,8.0,70.52,,96725.0,,,,,,,,,
02/01/2021 02:18:05,0.0,1.0,0.0,22.6,39.738907,,-105.193466,,,,0.97,1.0,0.33,0.2,0.93,0.98,,,,,,,,,8.0,70.52,,96725.0,,,,,,,,,
02/01/2021 02:19:12,0.0,0.0,0.0,22.6,39.738907,,-105.193466,,,,1.27,1.28,0.43,0.28,0.88,0.83,,,,,,,,,8.0,70.7,,96725.0,,,,,,,,,
02/01/2021 02:20:13,0.0,0.0,0.0,22.6,39.738907,,-105.193466,,,,0.85,0.75,0.23,0.0,0.85,0.25,,,,,,,,,8.0,70.52,,96725.0,,,,,,,,,
