InstrumentName, La Casa NCORE
StartTime, 2021-02-01 00:00:00
EndTime, 2021-02-28 00:00:00
Date,Carbon monoxide,Nitrogen dioxide,Outdoor Temperature,Ozone,PM10 Total 0-10um STP,PM2.5 - Local Conditions,PM2.5 Total Atmospheric,Relative Humidity,Wind Direction,Wind Speed
02/01/2021 00:00:00,,,48.690979,,,,,12.854744,100.010596,0.841141
02/01/2021 00:01:00,,,48.682602,,,,,12.715698,104.712533,0.653076
02/01/2021 00:02:00,,,48.673736500000004,,,,,12.488003,99.873965,0.652737
02/01/2021 00:03:00,,,48.777954,,,,,12.579047,91.771356,0.652737
02/01/2021 00:04:00,,,48.5911865,,,,,13.095133,97.531177,0.652907
02/01/2021 00:05:00,,,48.39377,,,,,12.92113,97.585477,0.652594
02/01/2021 00:06:00,,,48.3066105,,,,,13.053087,99.444381,0.660706
02/01/2021 00:07:00,,,48.0381,,,,,13.464276,90.805993,0.652897
02/01/2021 00:08:00,,,48.065979,,,,,13.236701,104.222893,0.652737
02/01/2021 00:09:00,,,48.100311500000004,,,,,13.251282,93.838425,0.652737
02/01/2021 00:10:00,,,48.0108945,,,,,13.186178,96.436027,2.134705
02/01/2021 00:11:00,,,48.189575,,,,,12.865234,93.306493,0.652907
02/01/2021 00:12:00,,,48.1831665,,,,,12.667379,95.125194,0.653246
02/01/2021 00:13:00,,,47.9164425,,,,,13.386915,102.057804,0.655111
02/01/2021 00:14:00,,,47.9121705,,,,,13.522888,98.967326,0.652907
02/01/2021 00:15:00,,,47.8599855,,,,,13.332831,102.645982,0.652568
02/01/2021 00:16:00,,,47.786896,,,,,13.498474,100.531125,0.852797
02/01/2021 00:17:00,,,47.688782,,,,,13.389628,101.278378,2.874925
02/01/2021 00:18:00,,,47.6825255,,,,,13.463379,100.150246,2.866957
02/01/2021 00:19:00,,,47.6611725,,,,,13.405396,96.765328,1.124842
02/01/2021 00:20:00,,,47.525054999999995,,,,,13.661404,96.317564,0.664266
02/01/2021 00:21:00,,,47.358402,,,,,13.838566,94.755135,0.652717
02/01/2021 00:22:00,,,47.345000999999996,,,,,14.073052,94.887597,0.652737
02/01/2021 00:23:00,,,47.2810665,,,,,14.226997,96.60305,0.652228
02/01/2021 00:24:00,,,47.178528,,,,,14.311259,94.000404,0.652228
02/01/2021 00:25:00,,,47.183105499999996,,,,,14.376024,90.949878,0.652907
02/01/2021 00:26:00,,,47.149688499999996,,,,,14.503859,90.577276,0.652228
02/01/2021 00:27:00,,,47.069122,,,,,14.565063,88.502573,0.652737
02/01/2021 00:28:00,,,47.0064085,,,,,14.632711,93.631674,0.652228
02/01/2021 00:29:00,,,47.033111500000004,,,,,,,
02/01/2021 00:30:00,,,46.990387,,,,,14.664754,81.335676,0.653076
02/01/2021 00:31:00,,,46.855346499999996,,,,,14.837348,87.63379,0.652907
02/01/2021 00:32:00,,,47.007324,,,,,14.413912,89.209255,0.652717
02/01/2021 00:33:00,,,46.9636675,,,,,14.603773,86.795322,0.652273
02/01/2021 00:34:00,,,46.836487,,,,,14.865814,76.652005,0.652924
02/01/2021 00:35:00,,,46.758300500000004,,,,,15.024862,77.650172,0.652398
02/01/2021 00:36:00,,,46.6391295,,,,,15.170498,84.212211,0.652568
02/01/2021 00:37:00,,,46.7165295,,,,,14.946724,84.004148,0.652313
02/01/2021 00:38:00,,,46.734192,,,,,14.847182,91.034364,0.652568
02/01/2021 00:39:00,,,46.5910645,,,,,14.956706,90.758773,0.652737
02/01/2021 00:40:00,,,46.293671,,,,,15.08098,91.794671,0.652737
02/01/2021 00:41:00,,,46.2033385,,,,,15.357503,96.369524,0.653076
02/01/2021 00:42:00,,,46.2349245,,,,,15.157783,91.924341,0.652398
