InstrumentName, Wash Park West B
StartTime, 2021-02-01 00:00:00
EndTime, 2021-02-28 00:00:00
Date,PM2.5,humidity,temp_f
02/01/2021 00:01:47,0.18,,
02/01/2021 00:03:47,0.29,,
02/01/2021 00:05:47,0.05,,
02/01/2021 00:07:47,0.18,,
02/01/2021 00:09:47,0.07,,
02/01/2021 00:11:47,0.41,,
02/01/2021 00:13:47,0.66,,
02/01/2021 00:17:47,0.93,,
02/01/2021 00:19:47,0.98,,
02/01/2021 00:21:47,0.86,,
02/01/2021 00:23:47,0.6,,
02/01/2021 00:25:47,0.45,,
02/01/2021 00:27:47,1.2,,
02/01/2021 00:29:47,0.84,,
02/01/2021 00:31:47,0.9,,
02/01/2021 00:33:47,1.45,,
02/01/2021 00:35:47,0.98,,
02/01/2021 00:37:47,1.26,,
02/01/2021 00:39:47,0.93,,
02/01/2021 00:41:47,1.33,,
02/01/2021 00:43:47,1.07,,
02/01/2021 00:45:47,0.72,,
02/01/2021 00:47:47,1.02,,
02/01/2021 00:49:47,1.54,,
02/01/2021 00:51:47,1.53,,
02/01/2021 00:53:47,1.71,,
02/01/2021 00:55:47,2.69,,
02/01/2021 00:57:47,3.28,,
02/01/2021 00:59:47,2.04,,
02/01/2021 01:01:47,2.55,,
02/01/2021 01:03:47,2.53,,
02/01/2021 01:07:47,3.74,,
02/01/2021 01:09:47,4.27,,
02/01/2021 01:11:47,4.58,,
02/01/2021 01:13:47,5.66,,
02/01/2021 01:15:47,5.91,,
02/01/2021 01:17:47,7.35,,
02/01/2021 01:19:47,9.65,,
02/01/2021 01:21:47,10.5,,
02/01/2021 01:23:47,11.77,,
02/01/2021 01:25:47,12.09,,
02/01/2021 01:27:47,12.02,,
02/01/2021 01:29:47,13.15,,
02/01/2021 01:31:47,12.62,,
02/01/2021 01:33:47,12.84,,
02/01/2021 01:37:47,11.08,,
02/01/2021 01:39:47,12.13,,
02/01/2021 01:41:47,15.47,,
02/01/2021 01:43:47,17.09,,
02/01/2021 01:45:47,21.24,,
02/01/2021 01:47:47,27.04,,
02/01/2021 01:49:47,27.77,,
02/01/2021 01:51:47,23.23,,
02/01/2021 01:53:47,27.29,,
02/01/2021 01:55:47,26.43,,
02/01/2021 01:57:47,27.27,,
02/01/2021 01:59:47,28.41,,
02/01/2021 02:01:47,31.88,,
02/01/2021 02:03:47,37.02,,
02/01/2021 02:05:47,37.63,,
02/01/2021 02:07:47,37.78,,
02/01/2021 02:09:47,34.98,,
02/01/2021 02:11:47,32.96,,
02/01/2021 02:13:47,22.6,,
02/01/2021 02:15:47,17.91,,
02/01/2021 02:17:47,18.25,,
02/01/2021 02:19:47,17.81,,
02/01/2021 02:21:47,18.24,,
02/01/2021 02:23:47,15.1,,
02/01/2021 02:27:47,16.76,,
02/01/2021 02:29:47,14.68,,
02/01/2021 02:31:47,14.25,,
02/01/2021 02:33:47,17.51,,
02/01/2021 02:35:47,16.02,,
02/01/2021 02:37:47,15.08,,
02/01/2021 02:39:47,14.49,,
02/01/2021 02:41:47,13.75,,
02/01/2021 02:43:47,16.45,,
02/01/2021 02:45:47,14.76,,
02/01/2021 02:47:47,13.34,,
02/01/2021 02:49:47,14.31,,
02/01/2021 02:51:47,17.47,,
02/01/2021 02:53:47,18.05,,
02/01/2021 02:55:47,17.32,,
02/01/2021 02:57:47,17.86,,
02/01/2021 02:59:47,16.49,,
02/01/2021 03:01:47,15.54,,
02/01/2021 03:05:47,14.1,,
02/01/2021 03:07:47,13.0,,
02/01/2021 03:09:47,10.91,,
02/01/2021 03:11:47,11.05,,
02/01/2021 03:13:47,11.02,,
02/01/2021 03:15:47,10.43,,
02/01/2021 03:17:47,9.86,,
02/01/2021 03:19:47,9.68,,
02/01/2021 03:21:47,11.02,,
02/01/2021 03:23:47,9.91,,
02/01/2021 03:25:47,11.16,,
02/01/2021 03:27:47,8.95,,
02/01/2021 03:29:47,10.17,,
02/01/2021 03:31:47,9.5,,
02/01/2021 03:33:48,9.91,,
02/01/2021 03:35:47,8.98,,
02/01/2021 03:37:47,8.9,,
02/01/2021 03:39:47,9.83,,
02/01/2021 03:41:47,10.42,,
02/01/2021 03:43:47,9.59,,
02/01/2021 03:47:47,8.93,,
02/01/2021 03:49:47,9.04,,
02/01/2021 03:51:47,10.38,,
02/01/2021 03:53:47,10.08,,
02/01/2021 03:55:47,8.98,,
02/01/2021 03:57:47,7.91,,
02/01/2021 03:59:47,8.6,,
02/01/2021 04:03:47,8.38,,
02/01/2021 04:05:47,7.83,,
02/01/2021 04:07:47,7.11,,
02/01/2021 04:09:47,6.71,,
02/01/2021 04:11:47,7.46,,
02/01/2021 04:13:47,7.04,,
02/01/2021 04:15:47,6.79,,
02/01/2021 04:17:47,6.6,,
02/01/2021 04:19:47,5.75,,
02/01/2021 04:21:47,5.55,,
02/01/2021 04:23:47,6.09,,
02/01/2021 04:25:47,5.04,,
02/01/2021 04:27:47,5.41,,
02/01/2021 04:29:47,6.81,,
02/01/2021 04:31:47,5.04,,
02/01/2021 04:33:48,5.41,,
02/01/2021 04:35:47,5.18,,
02/01/2021 04:37:47,4.14,,
02/01/2021 04:39:47,4.73,,
02/01/2021 04:41:47,4.55,,
02/01/2021 04:43:47,4.61,,
02/01/2021 04:45:47,6.13,,
02/01/2021 04:47:47,5.24,,
02/01/2021 04:49:47,4.58,,
02/01/2021 04:51:47,5.82,,
02/01/2021 04:53:47,4.71,,
02/01/2021 04:55:47,5.4,,
02/01/2021 04:57:47,4.86,,
02/01/2021 04:59:47,5.16,,
02/01/2021 05:01:47,6.47,,
02/01/2021 05:03:47,5.26,,
02/01/2021 05:05:47,5.93,,
02/01/2021 05:07:47,6.11,,
02/01/2021 05:09:47,6.22,,
02/01/2021 05:11:48,6.59,,
02/01/2021 05:13:48,5.48,,
02/01/2021 05:17:47,6.45,,
02/01/2021 05:19:47,6.67,,
02/01/2021 05:21:47,7.11,,
02/01/2021 05:23:47,6.69,,
02/01/2021 05:25:47,5.52,,
02/01/2021 05:27:47,5.9,,
02/01/2021 05:29:47,6.43,,
02/01/2021 05:31:47,5.67,,
02/01/2021 05:33:48,5.86,,
02/01/2021 05:37:47,6.28,,
