InstrumentName, Boulder-CU/Athens
StartTime, 2021-02-01 00:00:00
EndTime, 2021-02-28 00:00:00
Date,PM2.5
02/01/2021 00:00:00,4.9
02/01/2021 01:00:00,5.1
02/01/2021 02:00:00,4.0
02/01/2021 03:00:00,3.6
02/01/2021 04:00:00,4.9
02/01/2021 05:00:00,2.8
02/01/2021 06:00:00,3.2
02/01/2021 07:00:00,0.1
02/01/2021 08:00:00,0.9
02/01/2021 09:00:00,1.0
02/01/2021 10:00:00,0.8
02/01/2021 11:00:00,1.2
02/01/2021 12:00:00,1.7
02/01/2021 16:00:00,5.5
02/01/2021 17:00:00,9.5
02/01/2021 18:00:00,6.2
02/01/2021 19:00:00,3.3
02/01/2021 20:00:00,2.2
02/01/2021 21:00:00,2.7
02/01/2021 22:00:00,6.0
02/01/2021 23:00:00,9.3
02/02/2021 00:00:00,10.7
02/02/2021 01:00:00,8.2
02/02/2021 02:00:00,7.2
02/02/2021 03:00:00,9.9
02/02/2021 04:00:00,12.9
02/02/2021 05:00:00,8.6
02/02/2021 06:00:00,3.0
02/02/2021 07:00:00,0.8
02/02/2021 08:00:00,2.0
02/02/2021 09:00:00,3.4
02/02/2021 10:00:00,3.6
02/02/2021 11:00:00,2.6
02/02/2021 12:00:00,4.5
02/02/2021 13:00:00,2.6
02/02/2021 14:00:00,3.8
02/02/2021 15:00:00,6.4
02/02/2021 17:00:00,0.3
02/02/2021 18:00:00,2.0
02/02/2021 19:00:00,3.1
02/02/2021 20:00:00,5.0
02/02/2021 21:00:00,1.5
02/02/2021 22:00:00,1.3
02/02/2021 23:00:00,3.0
02/03/2021 00:00:00,3.0
02/03/2021 01:00:00,3.3
02/03/2021 02:00:00,2.9
02/03/2021 03:00:00,3.2
02/03/2021 04:00:00,1.5
02/03/2021 05:00:00,1.0
02/03/2021 06:00:00,2.3
02/03/2021 07:00:00,4.4
02/03/2021 08:00:00,4.9
02/03/2021 12:00:00,0.2
02/03/2021 16:00:00,1.9
02/03/2021 17:00:00,0.5
02/03/2021 19:00:00,0.8
02/03/2021 20:00:00,5.3
02/03/2021 21:00:00,3.0
02/03/2021 22:00:00,1.8
02/03/2021 23:00:00,2.8
02/04/2021 00:00:00,1.2
02/04/2021 01:00:00,0.3
02/04/2021 02:00:00,1.4
02/04/2021 03:00:00,1.0
02/04/2021 04:00:00,2.1
02/04/2021 05:00:00,2.6
02/04/2021 06:00:00,2.6
02/04/2021 07:00:00,0.7
02/04/2021 08:00:00,0.2
02/04/2021 09:00:00,1.4
02/04/2021 10:00:00,0.6
02/04/2021 11:00:00,0.0
02/04/2021 12:00:00,2.7
02/04/2021 13:00:00,1.8
02/04/2021 14:00:00,0.3
02/04/2021 15:00:00,1.1
02/04/2021 17:00:00,0.3
02/04/2021 22:00:00,0.9
02/04/2021 23:00:00,1.7
02/05/2021 00:00:00,0.5
02/05/2021 01:00:00,1.2
02/05/2021 02:00:00,4.7
02/05/2021 03:00:00,5.4
02/05/2021 04:00:00,5.4
02/05/2021 05:00:00,2.2
02/05/2021 06:00:00,1.9
02/05/2021 07:00:00,0.1
02/05/2021 08:00:00,1.1
02/05/2021 09:00:00,0.4
02/05/2021 10:00:00,0.1
02/05/2021 12:00:00,0.3
02/05/2021 13:00:00,3.0
02/05/2021 14:00:00,2.0
02/05/2021 15:00:00,3.6
02/05/2021 16:00:00,0.5
02/05/2021 17:00:00,0.3
02/05/2021 18:00:00,1.0
02/05/2021 19:00:00,0.3
02/05/2021 20:00:00,2.1
02/05/2021 21:00:00,1.3
02/05/2021 22:00:00,1.1
02/05/2021 23:00:00,0.9
02/06/2021 00:00:00,0.6
02/06/2021 01:00:00,0.2
02/06/2021 02:00:00,0.2
02/06/2021 03:00:00,1.3
02/06/2021 04:00:00,3.4
