InstrumentName, Welby
StartTime, 2021-02-01 00:00:00
EndTime, 2021-02-28 00:00:00
Date,NO2,O3,PM10,SO2
02/07/2021 22:00:00,0.0,49.0,128.2,0.0
02/07/2021 23:00:00,1.0,48.0,,0.0
02/08/2021 00:00:00,2.0,37.0,97.4,0.0
02/08/2021 01:00:00,4.0,24.0,36.0,0.0
02/08/2021 02:00:00,2.0,25.0,18.7,0.0
02/08/2021 03:00:00,2.0,26.0,13.4,0.0
02/08/2021 04:00:00,,25.0,13.6,0.0
02/08/2021 05:00:00,3.0,25.0,12.5,0.0
02/08/2021 06:00:00,4.0,24.0,14.6,0.0
02/08/2021 07:00:00,8.0,19.0,18.5,0.0
02/08/2021 08:00:00,8.0,18.0,18.2,0.0
02/08/2021 09:00:00,6.0,18.0,19.9,0.0
02/08/2021 10:00:00,7.0,17.0,23.7,0.0
02/08/2021 11:00:00,7.0,17.0,18.4,0.0
02/08/2021 12:00:00,7.0,16.0,16.5,0.0
02/08/2021 13:00:00,13.0,11.0,19.3,0.0
02/08/2021 14:00:00,16.0,8.0,27.9,0.0
02/08/2021 15:00:00,14.0,,26.4,0.0
02/08/2021 16:00:00,8.0,16.0,22.3,
02/08/2021 17:00:00,,18.0,19.8,0.0
02/08/2021 18:00:00,8.0,17.0,29.3,0.0
02/08/2021 19:00:00,5.0,21.0,27.0,0.0
02/08/2021 20:00:00,5.0,22.0,29.6,0.0
02/08/2021 21:00:00,4.0,23.0,35.5,0.0
02/08/2021 22:00:00,5.0,23.0,34.9,0.0
02/08/2021 23:00:00,5.0,23.0,28.8,0.0
02/09/2021 00:00:00,6.0,18.0,31.3,0.0
02/09/2021 01:00:00,8.0,15.0,25.6,0.0
02/09/2021 02:00:00,10.0,11.0,23.4,0.0
02/09/2021 03:00:00,7.0,11.0,25.0,0.0
02/09/2021 04:00:00,,10.0,22.4,0.0
02/09/2021 05:00:00,8.0,10.0,21.8,0.0
02/09/2021 06:00:00,11.0,7.0,19.6,0.0
02/09/2021 07:00:00,16.0,1.0,24.9,0.0
02/09/2021 08:00:00,18.0,1.0,24.7,0.0
02/09/2021 09:00:00,18.0,1.0,24.0,0.0
02/09/2021 10:00:00,18.0,1.0,25.2,0.0
02/09/2021 11:00:00,18.0,1.0,20.3,0.0
02/09/2021 12:00:00,17.0,1.0,26.1,0.0
02/09/2021 13:00:00,18.0,1.0,23.9,0.0
02/09/2021 14:00:00,16.0,3.0,24.5,0.0
02/09/2021 15:00:00,15.0,6.0,25.7,0.0
02/09/2021 16:00:00,10.0,8.0,18.5,0.0
02/09/2021 17:00:00,7.0,11.0,19.6,0.0
02/09/2021 18:00:00,6.0,14.0,23.1,0.0
02/09/2021 19:00:00,5.0,15.0,20.2,0.0
02/09/2021 20:00:00,7.0,15.0,27.2,0.0
02/09/2021 21:00:00,7.0,15.0,33.5,0.0
02/09/2021 22:00:00,8.0,15.0,31.7,0.0
02/09/2021 23:00:00,9.0,14.0,24.3,0.0
02/10/2021 00:00:00,12.0,9.0,31.1,0.0
02/10/2021 01:00:00,14.0,4.0,18.0,0.0
02/10/2021 02:00:00,13.0,4.0,13.3,0.0
02/10/2021 03:00:00,15.0,2.0,16.0,0.0
02/10/2021 04:00:00,,2.0,15.5,0.0
02/10/2021 05:00:00,11.0,3.0,11.1,0.0
02/10/2021 06:00:00,13.0,1.0,15.2,0.0
02/10/2021 07:00:00,13.0,1.0,17.5,0.0
02/10/2021 08:00:00,12.0,3.0,9.8,0.0
02/10/2021 09:00:00,10.0,6.0,10.1,0.0
02/10/2021 10:00:00,8.0,8.0,11.7,0.0
02/10/2021 11:00:00,6.0,12.0,8.4,0.0
02/10/2021 12:00:00,7.0,12.0,16.3,0.0
02/10/2021 13:00:00,10.0,11.0,11.1,0.0
02/10/2021 14:00:00,10.0,12.0,11.8,0.0
02/10/2021 15:00:00,11.0,12.0,15.6,0.0
02/10/2021 16:00:00,10.0,13.0,16.3,0.0
02/10/2021 17:00:00,11.0,12.0,22.4,0.0
02/10/2021 18:00:00,11.0,12.0,26.5,0.0
02/10/2021 19:00:00,10.0,13.0,31.4,0.0
02/10/2021 20:00:00,9.0,16.0,35.8,0.0
02/10/2021 21:00:00,10.0,17.0,33.2,0.0
02/10/2021 22:00:00,9.0,18.0,33.6,0.0
02/10/2021 23:00:00,10.0,16.0,27.5,0.0
02/11/2021 00:00:00,10.0,12.0,27.8,0.0
02/11/2021 01:00:00,11.0,8.0,18.8,0.0
02/11/2021 02:00:00,9.0,10.0,15.1,0.0
02/11/2021 03:00:00,10.0,11.0,10.5,0.0
02/11/2021 04:00:00,,11.0,11.5,0.0
02/11/2021 05:00:00,16.0,6.0,10.5,0.0
02/11/2021 06:00:00,11.0,10.0,9.6,0.0
02/11/2021 07:00:00,11.0,12.0,9.6,0.0
02/11/2021 08:00:00,11.0,10.0,14.4,0.0
02/11/2021 09:00:00,10.0,12.0,9.1,0.0
02/11/2021 10:00:00,11.0,11.0,9.5,0.0
02/11/2021 11:00:00,13.0,8.0,10.8,0.0
02/11/2021 12:00:00,18.0,3.0,13.9,0.0
02/11/2021 13:00:00,21.0,1.0,21.2,0.0
02/11/2021 14:00:00,20.0,3.0,19.7,0.0
02/11/2021 15:00:00,13.0,8.0,21.4,0.0
02/11/2021 16:00:00,12.0,10.0,19.2,0.0
02/11/2021 17:00:00,10.0,13.0,16.1,0.0
02/11/2021 18:00:00,8.0,16.0,18.2,0.0
02/11/2021 19:00:00,6.0,19.0,22.5,0.0
02/11/2021 20:00:00,5.0,21.0,15.5,0.0
02/11/2021 21:00:00,5.0,22.0,21.1,0.0
02/11/2021 22:00:00,4.0,22.0,22.8,0.0
02/11/2021 23:00:00,5.0,22.0,22.0,0.0
02/12/2021 00:00:00,7.0,21.0,20.4,0.0
02/12/2021 01:00:00,7.0,21.0,15.4,0.0
02/12/2021 02:00:00,7.0,21.0,13.3,0.0
02/12/2021 03:00:00,5.0,22.0,11.4,0.0
02/12/2021 04:00:00,,22.0,9.0,0.0
02/12/2021 05:00:00,4.0,22.0,13.2,0.0
02/12/2021 06:00:00,5.0,22.0,12.9,0.0
02/12/2021 07:00:00,4.0,26.0,7.4,0.0
02/12/2021 08:00:00,3.0,27.0,11.7,0.0
02/12/2021 09:00:00,2.0,28.0,12.1,0.0
02/12/2021 10:00:00,3.0,29.0,11.2,0.0
02/12/2021 11:00:00,5.0,28.0,9.9,0.0
02/12/2021 12:00:00,8.0,23.0,13.3,0.0
02/12/2021 13:00:00,11.0,20.0,15.9,0.0
02/12/2021 14:00:00,9.0,22.0,16.4,0.0
02/12/2021 15:00:00,7.0,23.0,13.4,0.0
02/12/2021 16:00:00,6.0,24.0,13.7,0.0
02/12/2021 17:00:00,7.0,24.0,25.2,0.0
02/12/2021 18:00:00,6.0,26.0,20.1,0.0
02/12/2021 19:00:00,6.0,26.0,21.3,0.0
02/12/2021 20:00:00,7.0,25.0,26.4,0.0
02/12/2021 21:00:00,7.0,25.0,22.3,0.0
02/12/2021 22:00:00,9.0,24.0,22.0,0.0
02/12/2021 23:00:00,9.0,23.0,21.8,0.0
02/13/2021 00:00:00,10.0,22.0,19.5,0.0
02/13/2021 01:00:00,10.0,21.0,16.4,0.0
02/13/2021 02:00:00,9.0,22.0,13.3,0.0
02/13/2021 03:00:00,9.0,23.0,13.4,0.0
02/13/2021 04:00:00,,26.0,10.6,0.0
02/13/2021 05:00:00,7.0,26.0,11.5,0.0
02/13/2021 06:00:00,6.0,26.0,12.2,0.0
02/13/2021 07:00:00,6.0,25.0,12.5,0.0
02/13/2021 08:00:00,6.0,25.0,10.4,0.0
02/13/2021 09:00:00,6.0,26.0,7.9,0.0
02/13/2021 10:00:00,5.0,27.0,6.8,0.0
02/13/2021 11:00:00,6.0,28.0,6.0,0.0
02/13/2021 12:00:00,7.0,26.0,7.9,0.0
02/13/2021 13:00:00,7.0,27.0,7.1,0.0
02/13/2021 14:00:00,6.0,28.0,8.2,0.0
02/13/2021 15:00:00,5.0,29.0,11.2,0.0
02/13/2021 16:00:00,6.0,29.0,54.3,0.0
02/13/2021 17:00:00,6.0,28.0,11.3,0.0
02/13/2021 18:00:00,5.0,29.0,13.0,0.0
02/13/2021 19:00:00,7.0,27.0,11.3,0.0
02/13/2021 20:00:00,6.0,27.0,10.8,0.0
02/13/2021 21:00:00,5.0,27.0,13.7,0.0
02/13/2021 22:00:00,4.0,27.0,14.9,0.0
02/13/2021 23:00:00,4.0,25.0,11.9,0.0
02/14/2021 00:00:00,5.0,24.0,16.4,0.0
02/14/2021 01:00:00,3.0,26.0,8.3,0.0
02/14/2021 02:00:00,3.0,27.0,6.7,0.0
02/14/2021 03:00:00,3.0,29.0,3.7,0.0
02/14/2021 04:00:00,,29.0,7.2,0.0
02/14/2021 05:00:00,3.0,31.0,4.7,0.0
02/14/2021 06:00:00,3.0,32.0,8.6,0.0
02/14/2021 07:00:00,4.0,32.0,5.7,0.0
02/14/2021 08:00:00,3.0,33.0,5.1,0.0
02/14/2021 09:00:00,4.0,33.0,4.9,0.0
02/14/2021 10:00:00,4.0,32.0,5.1,0.0
02/14/2021 11:00:00,4.0,34.0,4.1,0.0
02/14/2021 12:00:00,3.0,36.0,3.9,0.0
02/14/2021 13:00:00,3.0,36.0,6.0,0.0
02/14/2021 14:00:00,3.0,35.0,6.0,0.0
02/14/2021 15:00:00,4.0,34.0,7.6,0.0
02/14/2021 16:00:00,3.0,36.0,7.6,0.0
02/14/2021 17:00:00,3.0,37.0,12.2,0.0
02/14/2021 18:00:00,4.0,38.0,9.8,0.0
02/14/2021 19:00:00,3.0,39.0,6.5,0.0
02/14/2021 20:00:00,3.0,39.0,11.5,0.0
02/14/2021 21:00:00,2.0,39.0,16.2,0.0
02/14/2021 22:00:00,2.0,39.0,7.4,0.0
02/14/2021 23:00:00,3.0,38.0,11.3,0.0
02/15/2021 00:00:00,3.0,38.0,7.6,0.0
02/15/2021 01:00:00,3.0,37.0,2.6,0.0
02/15/2021 02:00:00,6.0,35.0,3.9,0.0
02/15/2021 03:00:00,7.0,34.0,4.4,0.0
02/15/2021 04:00:00,,32.0,6.2,0.0
02/15/2021 05:00:00,12.0,28.0,9.9,0.0
02/15/2021 06:00:00,17.0,22.0,10.0,0.0
02/15/2021 07:00:00,21.0,18.0,7.7,0.0
02/15/2021 08:00:00,22.0,16.0,9.7,0.0
02/15/2021 09:00:00,23.0,15.0,9.3,0.0
02/15/2021 10:00:00,28.0,10.0,9.3,0.0
02/15/2021 11:00:00,30.0,7.0,10.9,0.0
02/15/2021 12:00:00,37.0,2.0,13.9,0.0
02/15/2021 13:00:00,36.0,3.0,14.8,0.0
02/15/2021 14:00:00,35.0,7.0,25.9,0.0
02/15/2021 15:00:00,35.0,12.0,27.6,1.0
02/15/2021 16:00:00,37.0,14.0,43.9,1.0
02/15/2021 17:00:00,34.0,18.0,35.6,1.0
02/15/2021 18:00:00,36.0,20.0,49.8,1.0
02/15/2021 19:00:00,32.0,24.0,35.1,1.0
02/15/2021 20:00:00,23.0,33.0,28.6,0.0
02/15/2021 21:00:00,12.0,38.0,12.6,0.0
02/15/2021 22:00:00,11.0,38.0,15.6,0.0
02/15/2021 23:00:00,15.0,34.0,9.4,0.0
02/16/2021 00:00:00,19.0,29.0,17.3,0.0
02/16/2021 01:00:00,23.0,23.0,12.6,0.0
02/16/2021 02:00:00,24.0,19.0,13.5,0.0
02/16/2021 03:00:00,33.0,11.0,16.5,0.0
02/16/2021 04:00:00,,13.0,13.8,0.0
02/16/2021 05:00:00,35.0,6.0,21.4,0.0
02/16/2021 06:00:00,31.0,9.0,15.3,0.0
02/16/2021 07:00:00,33.0,7.0,15.6,0.0
02/16/2021 08:00:00,32.0,9.0,22.6,0.0
02/16/2021 09:00:00,33.0,8.0,15.9,0.0
02/16/2021 10:00:00,28.0,11.0,15.6,0.0
02/16/2021 11:00:00,36.0,3.0,17.6,0.0
02/16/2021 12:00:00,38.0,1.0,21.7,0.0
02/16/2021 13:00:00,43.0,1.0,26.2,1.0
02/16/2021 14:00:00,41.0,3.0,34.0,1.0
02/16/2021 15:00:00,47.0,7.0,52.0,2.0
02/16/2021 16:00:00,60.0,8.0,103.0,
02/16/2021 17:00:00,68.0,10.0,153.1,4.0
02/16/2021 18:00:00,47.0,21.0,,2.0
02/16/2021 19:00:00,,43.0,7.2,1.0
02/16/2021 20:00:00,8.0,45.0,6.9,0.0
02/16/2021 21:00:00,8.0,44.0,6.4,0.0
02/16/2021 22:00:00,8.0,40.0,4.4,0.0
02/17/2021 02:00:00,34.0,9.0,23.1,0.0
02/17/2021 03:00:00,40.0,1.0,22.3,0.0
02/17/2021 04:00:00,,1.0,17.3,1.0
02/17/2021 05:00:00,39.0,1.0,13.5,1.0
02/17/2021 06:00:00,35.0,1.0,15.3,1.0
02/17/2021 07:00:00,36.0,1.0,13.5,1.0
02/17/2021 08:00:00,33.0,1.0,17.0,1.0
02/17/2021 09:00:00,29.0,1.0,13.6,1.0
02/17/2021 10:00:00,23.0,13.0,32.2,0.0
02/17/2021 11:00:00,16.0,24.0,18.7,0.0
02/17/2021 12:00:00,21.0,18.0,19.4,0.0
02/17/2021 13:00:00,34.0,6.0,23.2,0.0
02/17/2021 14:00:00,38.0,6.0,22.6,0.0
02/17/2021 15:00:00,33.0,9.0,22.8,0.0
02/17/2021 16:00:00,30.0,13.0,29.1,0.0
02/17/2021 17:00:00,28.0,15.0,24.0,0.0
02/17/2021 18:00:00,24.0,18.0,18.3,0.0
02/17/2021 19:00:00,18.0,28.0,4.4,0.0
02/17/2021 20:00:00,11.0,40.0,4.4,0.0
02/17/2021 21:00:00,11.0,38.0,13.8,0.0
02/17/2021 22:00:00,14.0,36.0,10.2,0.0
02/17/2021 23:00:00,12.0,37.0,13.1,0.0
02/18/2021 00:00:00,10.0,38.0,1.3,0.0
02/18/2021 01:00:00,8.0,38.0,0.4,0.0
02/18/2021 02:00:00,6.0,39.0,,0.0
02/18/2021 03:00:00,5.0,39.0,0.1,0.0
02/18/2021 04:00:00,,37.0,,0.0
02/18/2021 05:00:00,6.0,36.0,,0.0
02/18/2021 06:00:00,6.0,35.0,,0.0
02/18/2021 07:00:00,9.0,29.0,1.6,0.0
02/18/2021 08:00:00,13.0,25.0,,0.0
02/18/2021 09:00:00,20.0,15.0,,0.0
02/18/2021 10:00:00,31.0,5.0,,0.0
02/18/2021 11:00:00,35.0,2.0,12.1,0.0
02/18/2021 12:00:00,42.0,1.0,9.4,1.0
02/18/2021 13:00:00,47.0,1.0,12.7,1.0
02/18/2021 14:00:00,42.0,3.0,22.3,1.0
02/18/2021 15:00:00,44.0,7.0,30.2,1.0
02/18/2021 16:00:00,41.0,15.0,24.4,1.0
02/18/2021 17:00:00,19.0,31.0,10.7,0.0
02/18/2021 18:00:00,19.0,32.0,12.8,0.0
02/18/2021 19:00:00,22.0,32.0,15.4,0.0
02/18/2021 20:00:00,18.0,36.0,22.6,0.0
02/18/2021 21:00:00,9.0,43.0,6.4,0.0
02/18/2021 22:00:00,,46.0,12.4,0.0
02/18/2021 23:00:00,7.0,43.0,11.4,0.0
02/19/2021 00:00:00,10.0,37.0,5.6,0.0
02/19/2021 01:00:00,15.0,29.0,7.9,0.0
02/19/2021 02:00:00,13.0,29.0,7.0,0.0
02/19/2021 03:00:00,18.0,21.0,8.7,0.0
02/19/2021 04:00:00,,6.0,6.8,0.0
02/19/2021 05:00:00,42.0,1.0,15.8,0.0
02/19/2021 06:00:00,36.0,6.0,3.4,0.0
02/19/2021 07:00:00,33.0,9.0,3.4,0.0
02/19/2021 08:00:00,33.0,9.0,5.1,0.0
02/19/2021 09:00:00,38.0,4.0,5.3,0.0
02/19/2021 10:00:00,41.0,1.0,9.5,0.0
02/19/2021 11:00:00,35.0,1.0,14.1,0.0
02/19/2021 12:00:00,31.0,2.0,10.5,0.0
02/19/2021 13:00:00,36.0,1.0,18.2,0.0
02/19/2021 14:00:00,36.0,4.0,25.3,1.0
02/19/2021 15:00:00,38.0,8.0,29.2,1.0
02/19/2021 16:00:00,46.0,12.0,60.2,2.0
02/19/2021 17:00:00,21.0,33.0,30.4,0.0
02/19/2021 18:00:00,2.0,47.0,8.4,0.0
02/19/2021 19:00:00,2.0,46.0,8.5,0.0
02/19/2021 20:00:00,2.0,45.0,10.2,0.0
02/19/2021 21:00:00,1.0,45.0,15.2,0.0
02/19/2021 22:00:00,2.0,45.0,11.4,0.0
02/19/2021 23:00:00,2.0,43.0,6.2,0.0
02/20/2021 00:00:00,2.0,41.0,8.5,0.0
02/20/2021 01:00:00,6.0,35.0,19.4,0.0
02/20/2021 02:00:00,9.0,28.0,28.0,0.0
02/20/2021 03:00:00,19.0,19.0,16.3,0.0
02/20/2021 04:00:00,,7.0,22.7,0.0
02/20/2021 05:00:00,23.0,12.0,13.6,0.0
02/20/2021 06:00:00,19.0,12.0,6.4,0.0
02/20/2021 07:00:00,24.0,4.0,13.8,0.0
02/20/2021 08:00:00,27.0,1.0,10.2,0.0
02/20/2021 09:00:00,30.0,1.0,10.0,0.0
02/20/2021 10:00:00,31.0,1.0,13.5,1.0
02/20/2021 11:00:00,35.0,1.0,9.6,1.0
02/20/2021 12:00:00,38.0,1.0,8.8,1.0
02/20/2021 13:00:00,35.0,5.0,10.0,0.0
02/20/2021 14:00:00,36.0,6.0,21.3,1.0
02/20/2021 15:00:00,28.0,17.0,28.3,1.0
02/20/2021 16:00:00,9.0,32.0,8.8,0.0
02/20/2021 17:00:00,4.0,38.0,8.9,1.0
02/20/2021 18:00:00,3.0,40.0,6.3,0.0
02/20/2021 19:00:00,2.0,42.0,9.9,0.0
02/20/2021 20:00:00,7.0,36.0,33.2,0.0
02/20/2021 21:00:00,12.0,30.0,32.2,0.0
02/20/2021 22:00:00,8.0,36.0,4.4,0.0
02/20/2021 23:00:00,4.0,41.0,12.9,0.0
02/21/2021 00:00:00,3.0,41.0,29.6,0.0
02/21/2021 01:00:00,3.0,38.0,10.8,0.0
02/21/2021 02:00:00,5.0,32.0,5.2,0.0
02/21/2021 03:00:00,13.0,24.0,6.4,0.0
02/21/2021 04:00:00,,27.0,4.4,0.0
02/21/2021 05:00:00,12.0,27.0,4.5,0.0
02/21/2021 06:00:00,14.0,21.0,3.8,0.0
02/21/2021 07:00:00,23.0,9.0,12.5,0.0
