InstrumentName, CAMP
StartTime, 2021-02-01 00:00:00
EndTime, 2021-02-28 00:00:00
Date,CO,NO2,O3,PM10,PM2.5,SO2
02/10/2021 02:00:00,0.399,19.0,0.0,31.0,16.2,0.0
02/10/2021 03:00:00,0.307,16.0,0.0,23.6,14.9,0.0
02/10/2021 04:00:00,0.334,,0.0,25.5,15.4,0.0
02/10/2021 05:00:00,0.394,18.0,0.0,27.7,16.9,0.0
02/10/2021 06:00:00,0.33,17.0,0.0,23.3,16.2,0.0
02/10/2021 07:00:00,0.304,16.0,0.0,21.3,15.8,0.0
02/10/2021 08:00:00,0.276,16.0,0.0,20.9,15.6,0.0
02/10/2021 09:00:00,0.188,11.0,2.0,15.5,13.6,0.0
02/10/2021 10:00:00,0.168,10.0,3.0,17.4,15.7,0.0
02/10/2021 11:00:00,0.17,10.0,4.0,20.7,18.3,0.0
02/10/2021 12:00:00,0.211,10.0,6.0,19.3,16.9,0.0
02/10/2021 13:00:00,0.289,14.0,3.0,20.1,17.5,0.0
02/10/2021 14:00:00,0.31,17.0,3.0,19.6,17.0,0.0
02/10/2021 15:00:00,0.353,16.0,4.0,21.2,17.9,0.0
02/10/2021 16:00:00,0.343,15.0,6.0,24.2,20.2,0.0
02/10/2021 17:00:00,0.359,15.0,6.0,27.6,22.0,0.0
02/10/2021 18:00:00,0.374,18.0,6.0,38.9,27.7,0.0
02/10/2021 19:00:00,0.408,17.0,7.0,45.0,29.5,0.0
02/10/2021 20:00:00,0.383,18.0,8.0,49.9,29.0,0.0
02/10/2021 21:00:00,0.38,17.0,9.0,54.8,29.1,0.0
02/10/2021 22:00:00,0.428,20.0,8.0,55.6,27.8,1.0
02/10/2021 23:00:00,0.435,19.0,6.0,52.6,25.1,0.0
02/11/2021 00:00:00,0.509,24.0,2.0,56.3,24.7,0.0
02/11/2021 01:00:00,0.418,19.0,0.0,35.2,17.4,0.0
02/11/2021 02:00:00,0.313,17.0,2.0,23.8,15.8,0.0
02/11/2021 03:00:00,0.282,16.0,2.0,22.6,15.3,0.0
02/11/2021 04:00:00,0.247,,3.0,18.9,14.6,0.0
02/11/2021 05:00:00,0.272,21.0,0.0,20.7,15.3,0.0
02/11/2021 06:00:00,0.254,22.0,0.0,21.8,17.1,0.0
02/11/2021 07:00:00,0.224,19.0,2.0,19.0,15.6,0.0
02/11/2021 08:00:00,0.207,17.0,2.0,20.7,17.4,0.0
02/11/2021 09:00:00,0.218,17.0,2.0,21.2,17.9,0.0
02/11/2021 10:00:00,0.235,19.0,1.0,20.2,17.6,0.0
02/11/2021 11:00:00,0.23,19.0,1.0,19.8,17.3,0.0
02/11/2021 12:00:00,0.315,24.0,0.0,23.2,19.4,0.0
02/11/2021 13:00:00,0.424,25.0,0.0,26.4,21.0,0.0
02/11/2021 14:00:00,0.535,24.0,0.0,29.9,23.1,0.0
02/11/2021 15:00:00,0.554,26.0,1.0,41.1,32.2,1.0
02/11/2021 16:00:00,0.534,25.0,4.0,48.9,38.1,1.0
02/11/2021 17:00:00,0.404,17.0,6.0,47.1,35.3,0.0
02/11/2021 18:00:00,0.335,15.0,9.0,43.3,28.9,0.0
02/11/2021 19:00:00,0.292,11.0,12.0,35.8,22.7,0.0
02/11/2021 20:00:00,0.274,9.0,14.0,33.6,18.9,0.0
02/11/2021 21:00:00,0.282,9.0,16.0,30.9,17.0,0.0
02/11/2021 22:00:00,0.292,9.0,15.0,33.4,17.4,0.0
02/11/2021 23:00:00,0.321,10.0,14.0,31.7,17.9,0.0
02/12/2021 00:00:00,0.267,8.0,16.0,24.3,15.9,0.0
02/12/2021 01:00:00,0.245,10.0,15.0,22.7,15.4,0.0
02/12/2021 02:00:00,0.22,11.0,14.0,21.0,14.3,0.0
02/12/2021 03:00:00,0.224,12.0,14.0,19.0,13.8,0.0
02/12/2021 04:00:00,0.202,,14.0,19.0,13.6,0.0
02/12/2021 05:00:00,0.209,9.0,14.0,20.4,14.9,0.0
02/12/2021 06:00:00,0.184,8.0,15.0,22.6,16.8,0.0
02/12/2021 07:00:00,0.186,7.0,17.0,26.3,13.9,0.0
02/12/2021 08:00:00,0.163,6.0,19.0,16.9,10.3,0.0
02/12/2021 09:00:00,0.16,7.0,19.0,17.4,10.5,0.0
02/12/2021 10:00:00,0.144,6.0,21.0,14.6,11.2,0.0
02/12/2021 11:00:00,0.159,6.0,21.0,22.9,16.6,0.0
02/12/2021 12:00:00,0.193,13.0,17.0,17.2,13.1,0.0
02/12/2021 13:00:00,0.291,18.0,12.0,19.7,15.3,0.0
02/12/2021 14:00:00,0.312,18.0,10.0,19.7,15.7,0.0
02/12/2021 15:00:00,0.346,18.0,11.0,25.4,18.7,0.0
02/12/2021 16:00:00,0.274,14.0,15.0,26.3,15.4,0.0
02/12/2021 17:00:00,0.282,13.0,16.0,21.7,13.4,0.0
02/12/2021 18:00:00,0.282,13.0,17.0,44.2,17.0,0.0
02/12/2021 19:00:00,0.323,12.0,17.0,70.5,23.1,0.0
02/12/2021 20:00:00,0.294,14.0,16.0,53.7,21.7,0.0
02/12/2021 21:00:00,0.303,12.0,18.0,44.7,20.4,0.0
02/12/2021 22:00:00,0.362,14.0,16.0,34.8,18.0,0.0
02/12/2021 23:00:00,0.331,14.0,15.0,28.7,16.6,0.0
02/13/2021 00:00:00,0.36,18.0,13.0,26.4,15.4,0.0
02/13/2021 01:00:00,0.337,17.0,13.0,21.1,13.7,0.0
02/13/2021 02:00:00,0.327,21.0,9.0,21.1,13.8,0.0
02/13/2021 03:00:00,0.323,18.0,10.0,20.3,13.8,0.0
02/13/2021 04:00:00,0.269,,12.0,18.9,13.6,0.0
02/13/2021 05:00:00,0.257,16.0,14.0,15.8,12.3,0.0
02/13/2021 06:00:00,0.213,11.0,18.0,15.5,11.2,0.0
02/13/2021 07:00:00,0.206,10.0,19.0,14.7,10.8,0.0
02/13/2021 08:00:00,0.202,11.0,18.0,15.5,11.0,0.0
02/13/2021 09:00:00,0.19,9.0,20.0,13.4,10.8,0.0
02/13/2021 10:00:00,0.173,9.0,20.0,19.3,10.1,0.0
02/13/2021 11:00:00,0.183,9.0,20.0,22.1,10.0,0.0
02/13/2021 12:00:00,0.206,11.0,19.0,13.9,9.0,0.0
02/13/2021 13:00:00,0.244,14.0,17.0,13.7,9.8,0.0
02/13/2021 14:00:00,0.265,13.0,18.0,12.4,9.8,0.0
02/13/2021 15:00:00,0.235,8.0,22.0,13.6,10.5,0.0
02/13/2021 16:00:00,0.279,10.0,21.0,16.2,11.6,0.0
02/13/2021 17:00:00,0.266,11.0,20.0,17.6,12.3,0.0
02/13/2021 18:00:00,0.299,11.0,20.0,25.1,13.7,0.0
02/13/2021 19:00:00,0.274,11.0,20.0,59.2,17.1,0.0
02/13/2021 20:00:00,0.255,10.0,20.0,37.7,13.4,0.0
02/13/2021 21:00:00,0.297,11.0,19.0,31.5,13.1,0.0
02/13/2021 22:00:00,0.242,9.0,19.0,24.0,10.0,0.0
02/13/2021 23:00:00,0.259,8.0,18.0,16.6,9.6,0.0
02/14/2021 00:00:00,0.255,10.0,16.0,15.7,10.8,0.0
02/14/2021 01:00:00,0.253,13.0,14.0,12.3,10.5,0.0
02/14/2021 02:00:00,0.242,11.0,16.0,10.0,8.1,0.0
02/14/2021 03:00:00,0.232,10.0,18.0,10.9,7.9,0.0
02/14/2021 04:00:00,0.242,,22.0,10.3,6.9,0.0
02/14/2021 05:00:00,0.242,6.0,24.0,23.8,7.9,0.0
02/14/2021 06:00:00,0.206,7.0,23.0,12.5,7.0,0.0
02/14/2021 07:00:00,0.204,7.0,25.0,13.5,6.8,0.0
02/14/2021 08:00:00,0.2,7.0,25.0,18.9,6.9,0.0
02/14/2021 09:00:00,0.203,7.0,26.0,17.6,6.7,0.0
02/14/2021 10:00:00,0.191,7.0,25.0,14.0,6.8,0.0
02/14/2021 11:00:00,0.186,7.0,26.0,8.6,6.0,0.0
02/14/2021 12:00:00,0.199,6.0,27.0,6.3,5.6,0.0
02/14/2021 13:00:00,0.214,7.0,27.0,6.0,5.4,0.0
02/14/2021 14:00:00,0.234,10.0,25.0,6.1,5.8,0.0
02/14/2021 15:00:00,0.217,8.0,27.0,6.6,6.3,0.0
02/14/2021 16:00:00,0.219,7.0,27.0,7.8,7.1,0.0
02/14/2021 17:00:00,0.232,8.0,28.0,9.2,8.0,0.0
02/14/2021 18:00:00,0.259,6.0,29.0,10.6,8.5,0.0
02/14/2021 19:00:00,0.273,7.0,29.0,9.8,8.5,0.0
02/14/2021 20:00:00,0.232,5.0,32.0,8.7,7.9,0.0
02/14/2021 21:00:00,0.251,6.0,33.0,8.7,8.0,0.0
02/14/2021 22:00:00,0.229,6.0,32.0,9.3,8.0,0.0
02/14/2021 23:00:00,0.255,8.0,30.0,8.9,7.7,0.0
02/15/2021 00:00:00,0.261,9.0,28.0,7.1,6.3,0.0
02/15/2021 01:00:00,0.242,11.0,27.0,6.5,6.1,0.0
02/15/2021 02:00:00,0.259,15.0,24.0,7.4,6.9,0.0
02/15/2021 03:00:00,0.292,18.0,20.0,8.7,8.1,0.0
02/15/2021 04:00:00,0.248,,16.0,8.9,8.0,0.0
02/15/2021 05:00:00,0.314,31.0,8.0,11.1,10.1,0.0
02/15/2021 06:00:00,0.355,40.0,3.0,15.1,14.0,0.0
02/15/2021 07:00:00,0.349,40.0,1.0,17.1,15.8,0.0
02/15/2021 08:00:00,0.356,42.0,0.0,18.6,17.3,0.0
02/15/2021 09:00:00,0.379,43.0,0.0,14.7,13.5,0.0
02/15/2021 10:00:00,0.392,44.0,0.0,15.5,14.7,0.0
02/15/2021 11:00:00,0.393,43.0,0.0,18.3,17.0,0.0
02/15/2021 12:00:00,0.453,42.0,0.0,19.4,18.0,0.0
02/15/2021 13:00:00,0.546,44.0,0.0,20.9,18.7,0.0
02/15/2021 14:00:00,0.676,42.0,2.0,23.0,20.2,1.0
02/15/2021 15:00:00,0.534,25.0,11.0,30.1,23.3,0.0
02/15/2021 16:00:00,0.557,21.0,13.0,41.8,24.5,0.0
02/15/2021 17:00:00,0.603,26.0,13.0,94.9,33.2,1.0
02/15/2021 18:00:00,0.632,34.0,13.0,85.7,35.9,1.0
02/15/2021 19:00:00,0.69,40.0,13.0,87.2,39.2,2.0
02/15/2021 20:00:00,0.533,31.0,21.0,71.0,33.7,1.0
02/15/2021 21:00:00,0.395,23.0,26.0,56.7,28.4,0.0
02/15/2021 22:00:00,0.337,19.0,25.0,53.2,23.7,0.0
02/15/2021 23:00:00,0.41,26.0,20.0,51.3,24.7,0.0
02/16/2021 00:00:00,0.385,32.0,14.0,44.3,23.9,0.0
02/16/2021 01:00:00,0.429,39.0,7.0,40.6,23.4,0.0
02/16/2021 02:00:00,0.453,45.0,1.0,39.9,23.7,0.0
02/16/2021 03:00:00,0.462,46.0,0.0,40.4,26.0,0.0
02/16/2021 04:00:00,0.587,,0.0,42.2,27.4,1.0
02/16/2021 05:00:00,0.709,58.0,0.0,46.0,28.7,2.0
02/16/2021 06:00:00,0.774,59.0,0.0,43.3,29.3,3.0
02/16/2021 07:00:00,0.751,53.0,0.0,38.5,28.1,2.0
02/16/2021 08:00:00,0.549,47.0,2.0,27.8,24.1,2.0
02/16/2021 09:00:00,0.504,48.0,0.0,36.5,30.5,1.0
02/16/2021 10:00:00,0.45,49.0,0.0,37.7,31.8,1.0
02/16/2021 11:00:00,0.442,48.0,0.0,46.2,35.9,1.0
02/16/2021 12:00:00,0.75,55.0,0.0,53.8,36.6,2.0
02/16/2021 13:00:00,0.938,61.0,0.0,39.9,29.3,3.0
02/16/2021 14:00:00,1.333,72.0,0.0,53.4,36.0,5.0
02/16/2021 15:00:00,1.638,76.0,1.0,92.3,47.7,
