"","date","age_days.x","age_weeks.x","val.pm25_p.x","val.pm25_p.y"
"1","2019-09-01 23:00:00",457,65,9.63,4.47833333333333
"2","2019-09-02 00:00:00",458,65,8.22,3.46833333333333
"3","2019-09-02 01:00:00",458,65,7.01,3.00333333333333
"4","2019-09-02 02:00:00",458,65,6.88,2.98166666666667
"5","2019-09-02 03:00:00",458,65,6.61,2.91
"6","2019-09-02 04:00:00",458,65,6.08,2.70666666666667
"7","2019-09-02 05:00:00",458,65,5.88,2.67
"8","2019-09-02 06:00:00",458,65,5.54,2.36166666666667
"9","2019-09-02 07:00:00",458,65,5.79,2.09666666666667
"10","2019-09-02 08:00:00",458,65,6.11,1.96
"11","2019-09-02 09:00:00",458,65,6.29,1.73333333333333
"12","2019-09-02 10:00:00",458,65,6.05,1.33666666666667
"13","2019-09-02 11:00:00",458,65,5.54,0.891666666666667
"14","2019-09-02 12:00:00",458,65,5.6,0.981666666666667
"15","2019-09-02 13:00:00",458,65,5.64,1.01833333333333
"16","2019-09-02 14:00:00",458,65,5.61,0.96
"17","2019-09-02 15:00:00",458,65,5.64,1.01
"18","2019-09-02 16:00:00",458,65,5.55,0.986666666666667
"19","2019-09-02 17:00:00",458,65,6.44,1.43666666666667
"20","2019-09-02 18:00:00",458,65,7.35,2.01333333333333
"21","2019-09-02 19:00:00",458,65,8.18,3.20166666666667
"22","2019-09-02 20:00:00",458,65,11.5,4.95833333333333
"23","2019-09-02 21:00:00",458,65,11.6,5.55
"24","2019-09-02 22:00:00",458,65,8.61,3.795
"25","2019-09-02 23:00:00",458,65,9.27,4.135
"26","2019-09-03 00:00:00",459,65,7.33,2.88166666666667
"27","2019-09-03 01:00:00",459,65,6.46,2.45833333333333
"28","2019-09-03 02:00:00",459,65,6.21,2.54
"29","2019-09-03 03:00:00",459,65,6.23,2.84166666666667
"30","2019-09-03 04:00:00",459,65,6.36,3.03
"31","2019-09-03 05:00:00",459,65,6.72,4.28833333333333
"32","2019-09-03 07:00:00",459,65,9.02,6.34333333333333
"33","2019-09-03 08:00:00",459,65,9.55,5.90666666666667
"34","2019-09-03 09:00:00",459,65,11.3,6.665
"35","2019-09-03 10:00:00",459,65,12.6,6.98166666666667
"36","2019-09-03 11:00:00",459,65,12.4,5.96666666666667
"37","2019-09-03 12:00:00",459,65,11.7,5.89833333333333
"38","2019-09-03 13:00:00",459,65,10.6,4.69
"39","2019-09-03 14:00:00",459,65,10.1,4.78333333333333
"40","2019-09-03 15:00:00",459,65,9.74,4.84166666666667
"41","2019-09-03 16:00:00",459,65,10.4,4.59
"42","2019-09-03 17:00:00",459,65,10.8,4.90166666666667
"43","2019-09-03 18:00:00",459,65,10.6,5.01833333333333
"44","2019-09-03 19:00:00",459,65,9.7,4.90666666666667
"45","2019-09-03 20:00:00",459,65,8.19,4.20166666666667
"46","2019-09-03 21:00:00",459,65,7.96,4.04
"47","2019-09-03 22:00:00",459,65,7.36,3.77
"48","2019-09-03 23:00:00",459,65,5.19,2.12833333333333
"49","2019-09-04 00:00:00",460,65,6.19,2.83
"50","2019-09-04 01:00:00",460,65,6.8,3.45333333333333
"51","2019-09-04 02:00:00",460,65,6.99,3.51833333333333
"52","2019-09-04 03:00:00",460,65,7.07,3.71
"53","2019-09-04 04:00:00",460,65,8.52,4.82333333333333
"54","2019-09-04 05:00:00",460,65,10.1,6.64833333333333
"55","2019-09-04 06:00:00",460,65,10.6,9.355
"56","2019-09-04 07:00:00",460,65,9.39,7.475
"57","2019-09-04 08:00:00",460,65,9.64,6.42666666666667
"58","2019-09-04 09:00:00",460,65,9.24,6.375
"59","2019-09-04 10:00:00",460,65,9.36,6.495
"60","2019-09-04 11:00:00",460,65,9.82,6.77833333333333
"61","2019-09-04 12:00:00",460,65,9.19,6.42
"62","2019-09-04 13:00:00",460,65,7.95,5.94166666666667
"63","2019-09-04 14:00:00",460,65,6.08,2.53166666666667
"64","2019-09-04 15:00:00",460,65,6.64,3.16666666666667
"65","2019-09-04 16:00:00",460,65,5.65,2.07333333333333
"66","2019-09-04 17:00:00",460,65,5.27,2.33833333333333
"67","2019-09-04 18:00:00",460,65,5.54,1.735
"68","2019-09-04 19:00:00",460,65,5.78,1.58833333333333
"69","2019-09-04 20:00:00",460,65,5.46,1.52166666666667
"70","2019-09-04 21:00:00",460,65,5.19,1.26333333333333
"71","2019-09-04 22:00:00",460,65,5.13,1.37666666666667
"72","2019-09-04 23:00:00",460,65,5.23,1.47333333333333
"73","2019-09-05 00:00:00",461,65,5.24,1.52833333333333
"74","2019-09-05 01:00:00",461,65,5.29,2.62666666666667
"75","2019-09-05 02:00:00",461,65,5.3,2.35833333333333
"76","2019-09-05 03:00:00",461,65,5.29,2.57166666666667
"77","2019-09-05 04:00:00",461,65,5.41,4.01166666666667
"78","2019-09-05 05:00:00",461,65,6.16,4.08
"79","2019-09-05 06:00:00",461,65,6.45,3.985
"80","2019-09-05 07:00:00",461,65,6.84,3.82666666666667
"81","2019-09-05 08:00:00",461,65,7.16,3.68833333333333
"82","2019-09-05 09:00:00",461,65,7.36,3.80333333333333
"83","2019-09-05 11:00:00",461,65,5.88,1.99166666666667
"84","2019-09-05 12:00:00",461,65,5.66,1.725
"85","2019-09-05 13:00:00",461,65,5.46,1.94666666666667
"86","2019-09-05 14:00:00",461,65,5.64,2.04666666666667
"87","2019-09-05 15:00:00",461,65,6.15,5.71
"88","2019-09-05 16:00:00",461,65,5.77,7.43333333333333
"89","2019-09-05 17:00:00",461,65,5.14,1.69
"90","2019-09-05 18:00:00",461,65,5.5,1.57833333333333
"91","2019-09-05 20:00:00",461,65,5.76,1.64166666666667
"92","2019-09-05 21:00:00",461,65,6.26,2.51666666666667
"93","2019-09-05 22:00:00",461,65,7.01,3.46833333333333
"94","2019-09-05 23:00:00",461,65,8.63,4.315
"95","2019-09-06 00:00:00",462,66,12.7,6.39833333333333
"96","2019-09-06 01:00:00",462,66,10.8,5.87666666666667
"97","2019-09-06 02:00:00",462,66,9.97,5.39166666666667
"98","2019-09-06 03:00:00",462,66,9.97,6.21833333333333
"99","2019-09-06 04:00:00",462,66,10.8,6.555
"100","2019-09-06 05:00:00",462,66,11.1,7.81333333333333
"101","2019-09-06 07:00:00",462,66,14.2,10.14
"102","2019-09-06 08:00:00",462,66,15.4,10.7783333333333
"103","2019-09-06 09:00:00",462,66,18.9,11.4683333333333
"104","2019-09-06 10:00:00",462,66,18.5,10.3333333333333
"105","2019-09-06 11:00:00",462,66,18.1,9.505
"106","2019-09-06 12:00:00",462,66,12.9,6.445
"107","2019-09-06 13:00:00",462,66,12.6,6.39166666666667
"108","2019-09-06 14:00:00",462,66,12.4,8.46333333333333
"109","2019-09-06 15:00:00",462,66,12.7,7.22833333333333
"110","2019-09-06 16:00:00",462,66,13.1,6.02666666666667
"111","2019-09-06 17:00:00",462,66,10.8,4.595
"112","2019-09-06 19:00:00",462,66,8.19,3.20833333333333
"113","2019-09-06 20:00:00",462,66,8.99,4.03833333333333
"114","2019-09-06 21:00:00",462,66,8.53,3.495
"115","2019-09-06 22:00:00",462,66,6.07,2.10333333333333
"116","2019-09-06 23:00:00",462,66,5.3,1.58666666666667
"117","2019-09-07 00:00:00",463,66,5.39,1.62
"118","2019-09-07 01:00:00",463,66,5.58,1.7
"119","2019-09-07 02:00:00",463,66,5.78,1.81
"120","2019-09-07 03:00:00",463,66,6.19,1.97666666666667
"121","2019-09-07 04:00:00",463,66,7.07,2.53833333333333
"122","2019-09-07 05:00:00",463,66,7.49,3.075
"123","2019-09-07 06:00:00",463,66,7.07,3.67166666666667
"124","2019-09-07 07:00:00",463,66,7.34,3.36
"125","2019-09-07 08:00:00",463,66,6.42,2.43
"126","2019-09-07 09:00:00",463,66,6.37,2.18333333333333
"127","2019-09-07 10:00:00",463,66,6.95,2.65333333333333
"128","2019-09-07 11:00:00",463,66,6.54,1.875
"129","2019-09-07 12:00:00",463,66,6.24,1.37833333333333
"130","2019-09-07 13:00:00",463,66,6.74,1.63166666666667
"131","2019-09-07 14:00:00",463,66,7.08,1.56666666666667
"132","2019-09-07 15:00:00",463,66,7.09,1.59666666666667
"133","2019-09-07 16:00:00",463,66,6.66,1.47666666666667
"134","2019-09-07 17:00:00",463,66,6.73,1.77833333333333
"135","2019-09-07 18:00:00",463,66,8.58,2.60166666666667
"136","2019-09-07 19:00:00",463,66,7.29,2.11
"137","2019-09-07 20:00:00",463,66,8.38,3.19333333333333
"138","2019-09-07 21:00:00",463,66,9.65,3.67666666666667
"139","2019-09-07 22:00:00",463,66,8.68,3.31333333333333
"140","2019-09-07 23:00:00",463,66,8.15,4.67666666666667
"141","2019-09-08 00:00:00",464,66,6.27,2.865
"142","2019-09-08 01:00:00",464,66,5.02,1.85166666666667
"143","2019-09-08 02:00:00",464,66,4.57,1.61
"144","2019-09-08 03:00:00",464,66,4,1.28666666666667
"145","2019-09-08 04:00:00",464,66,3.9,1.26666666666667
"146","2019-09-08 05:00:00",464,66,3.83,1.24666666666667
"147","2019-09-08 06:00:00",464,66,3.44,1.03166666666667
"148","2019-09-08 07:00:00",464,66,3.79,1.01833333333333
"149","2019-09-08 08:00:00",464,66,4.66,1.50166666666667
"150","2019-09-08 09:00:00",464,66,5.19,1.74666666666667
"151","2019-09-08 10:00:00",464,66,5.04,1.61166666666667
"152","2019-09-08 11:00:00",464,66,5.71,1.93833333333333
"153","2019-09-08 12:00:00",464,66,6.01,1.9
"154","2019-09-08 13:00:00",464,66,6.21,1.96166666666667
"155","2019-09-08 14:00:00",464,66,6.71,2.62666666666667
"156","2019-09-08 15:00:00",464,66,6.41,2.955
"157","2019-09-08 16:00:00",464,66,6.3,2.89833333333333
"158","2019-09-08 17:00:00",464,66,6.2,2.94833333333333
"159","2019-09-08 18:00:00",464,66,7.33,2.86166666666667
"160","2019-09-08 19:00:00",464,66,5.77,1.99166666666667
"161","2019-09-08 20:00:00",464,66,4.31,1.43666666666667
"162","2019-09-08 21:00:00",464,66,5.3,1.77
"163","2019-09-08 22:00:00",464,66,6.02,2.16666666666667
"164","2019-09-08 23:00:00",464,66,7.03,2.55666666666667
"165","2019-09-09 00:00:00",465,66,8.41,2.97833333333333
"166","2019-09-09 01:00:00",465,66,8.6,3.13
"167","2019-09-09 02:00:00",465,66,10.6,4.12
"168","2019-09-09 03:00:00",465,66,15.9,6.90166666666667
"169","2019-09-09 04:00:00",465,66,19.2,9.17333333333333
"170","2019-09-09 05:00:00",465,66,19.8,9.735
"171","2019-09-09 06:00:00",465,66,17.1,8.21666666666667
"172","2019-09-09 07:00:00",465,66,15.3,8.73166666666667
"173","2019-09-09 08:00:00",465,66,13.1,7.925
"174","2019-09-09 09:00:00",465,66,11.5,6.49666666666667
"175","2019-09-09 10:00:00",465,66,11.7,5.79666666666667
"176","2019-09-09 11:00:00",465,66,10,4.33833333333333
"177","2019-09-09 12:00:00",465,66,10.1,3.48
"178","2019-09-09 13:00:00",465,66,10.2,3.05166666666667
"179","2019-09-09 14:00:00",465,66,10.4,2.91666666666667
"180","2019-09-09 15:00:00",465,66,10.1,2.8
"181","2019-09-09 22:00:00",465,66,8.33,3.79666666666667
"182","2019-09-09 23:00:00",465,66,8.14,4.07333333333333
"183","2019-09-10 01:00:00",466,66,13.9,6.95666666666667
"184","2019-09-10 02:00:00",466,66,15.8,8.12333333333333
"185","2019-09-10 03:00:00",466,66,16.5,8.36
"186","2019-09-10 04:00:00",466,66,14.2,7.01333333333333
"187","2019-09-10 05:00:00",466,66,10.3,5.755
"188","2019-09-10 06:00:00",466,66,11.9,7.03166666666667
"189","2019-09-10 07:00:00",466,66,14,8.60833333333333
"190","2019-09-10 08:00:00",466,66,9.55,4.93
"191","2019-09-10 09:00:00",466,66,8.85,4.53666666666667
"192","2019-09-10 10:00:00",466,66,9.8,4.855
"193","2019-09-10 12:00:00",466,66,9.73,3.78833333333333
"194","2019-09-10 13:00:00",466,66,9.02,3.325
"195","2019-09-10 14:00:00",466,66,7.86,2.45
"196","2019-09-10 15:00:00",466,66,7.66,3.84333333333333
"197","2019-09-10 16:00:00",466,66,10.2,5.395
"198","2019-09-10 17:00:00",466,66,9.35,4.005
"199","2019-09-10 18:00:00",466,66,8.64,3.99166666666667
"200","2019-09-10 19:00:00",466,66,9.48,4.66333333333333
"201","2019-09-10 20:00:00",466,66,9.32,5.03833333333333
"202","2019-09-10 22:00:00",466,66,7.94,4.41666666666667
"203","2019-09-10 23:00:00",466,66,8.43,5.51666666666667
"204","2019-09-11 00:00:00",467,66,10.9,6.48333333333333
"205","2019-09-11 01:00:00",467,66,10.7,6.11
"206","2019-09-11 03:00:00",467,66,12,6.38166666666667
"207","2019-09-11 04:00:00",467,66,14.3,7.57833333333333
"208","2019-09-11 05:00:00",467,66,15.9,8.96
"209","2019-09-11 06:00:00",467,66,16.1,12.1316666666667
"210","2019-09-11 07:00:00",467,66,13.8,9.085
"211","2019-09-11 08:00:00",467,66,14.5,9.58666666666667
"212","2019-09-11 09:00:00",467,66,15.6,9.71333333333333
"213","2019-09-11 10:00:00",467,66,12.5,6.73666666666667
"214","2019-09-11 11:00:00",467,66,17.5,10.1666666666667
"215","2019-09-11 12:00:00",467,66,18,9.15333333333333
"216","2019-09-11 13:00:00",467,66,15.1,7.48833333333333
"217","2019-09-11 14:00:00",467,66,13.1,7.17
"218","2019-09-11 15:00:00",467,66,15.8,8.555
"219","2019-09-11 16:00:00",467,66,15.3,7.04666666666667
"220","2019-09-11 17:00:00",467,66,8.25,4.04166666666667
"221","2019-09-11 18:00:00",467,66,4.08,1.67666666666667
"222","2019-09-11 19:00:00",467,66,3.5,1.25833333333333
"223","2019-09-11 20:00:00",467,66,3.79,1.46166666666667
"224","2019-09-11 21:00:00",467,66,4.12,2.44
"225","2019-09-11 23:00:00",467,66,4.55,1.57833333333333
"226","2019-09-12 00:00:00",468,66,4.1,1.45666666666667
"227","2019-09-12 02:00:00",468,66,4.01,1.565
"228","2019-09-12 04:00:00",468,66,4.1,1.72166666666667
"229","2019-09-12 05:00:00",468,66,5.01,1.805
"230","2019-09-12 07:00:00",468,66,5.25,2.20166666666667
"231","2019-09-12 08:00:00",468,66,5.23,1.745
"232","2019-09-12 09:00:00",468,66,5.48,2.04666666666667
"233","2019-09-12 10:00:00",468,66,5.64,1.695
"234","2019-09-12 11:00:00",468,66,5.65,1.83
"235","2019-09-12 12:00:00",468,66,5.7,1.43
"236","2019-09-12 13:00:00",468,66,5.87,1.46
"237","2019-09-12 14:00:00",468,66,6.11,1.63
"238","2019-09-12 16:00:00",468,66,6.36,2.03666666666667
"239","2019-09-12 17:00:00",468,66,6.31,2.32166666666667
"240","2019-09-12 18:00:00",468,66,6.22,2.20166666666667
"241","2019-09-12 19:00:00",468,66,6.46,2.56333333333333
"242","2019-09-12 20:00:00",468,66,6.74,3.02333333333333
"243","2019-09-12 22:00:00",468,66,6.45,2.70333333333333
"244","2019-09-13 00:00:00",469,67,6,2.74333333333333
"245","2019-09-13 02:00:00",469,67,5.02,2.24
"246","2019-09-13 05:00:00",469,67,6.83,3.68166666666667
"247","2019-09-13 06:00:00",469,67,7.56,4.87
"248","2019-09-13 07:00:00",469,67,7.65,5.52
"249","2019-09-13 09:00:00",469,67,7.72,4.49166666666667
"250","2019-09-13 10:00:00",469,67,8.45,4.58
"251","2019-09-13 11:00:00",469,67,9.04,5.11333333333333
"252","2019-09-13 12:00:00",469,67,8.76,4.89166666666667
"253","2019-09-13 13:00:00",469,67,8.37,4.07333333333333
"254","2019-09-13 14:00:00",469,67,6.62,2.19333333333333
"255","2019-09-13 15:00:00",469,67,6.43,2.11166666666667
"256","2019-09-13 16:00:00",469,67,5.93,1.82333333333333
"257","2019-09-13 19:00:00",469,67,7.2,6.3
"258","2019-09-13 21:00:00",469,67,13.4,10.74
"259","2019-09-13 22:00:00",469,67,15.1,9.84833333333333
"260","2019-09-13 23:00:00",469,67,12.4,7.295
"261","2019-09-14 00:00:00",470,67,9,4.55
"262","2019-09-14 02:00:00",470,67,7.15,3.85254237288136
"263","2019-09-14 06:00:00",470,67,6.22,3.42166666666667
"264","2019-09-14 09:00:00",470,67,6.28,2.22666666666667
"265","2019-09-14 13:00:00",470,67,5.21,1.00666666666667
"266","2019-09-14 19:00:00",470,67,7.37,2.69166666666667
"267","2019-09-14 20:00:00",470,67,6.91,2.82166666666667
"268","2019-09-14 21:00:00",470,67,9.44,5.205
"269","2019-09-14 22:00:00",470,67,10.3,5.23666666666667
"270","2019-09-14 23:00:00",470,67,10.1,5.845
"271","2019-09-15 00:00:00",471,67,7.33,3.39166666666667
"272","2019-09-15 01:00:00",471,67,6.05,2.82333333333333
"273","2019-09-15 03:00:00",471,67,5.54,2.575
"274","2019-09-15 05:00:00",471,67,5.12,2.64333333333333
"275","2019-09-15 06:00:00",471,67,5.3,2.66666666666667
"276","2019-09-15 07:00:00",471,67,5.66,2.69833333333333
"277","2019-09-15 08:00:00",471,67,6.33,2.62
"278","2019-09-15 16:00:00",471,67,6.17,1.805
"279","2019-09-15 17:00:00",471,67,6.63,2.14333333333333
"280","2019-09-15 18:00:00",471,67,7.42,4.90833333333333
"281","2019-09-15 19:00:00",471,67,8.49,4.00166666666667
"282","2019-09-15 20:00:00",471,67,8.18,3.74333333333333
"283","2019-09-15 21:00:00",471,67,8.5,3.78833333333333
"284","2019-09-15 22:00:00",471,67,6.87,2.63333333333333
"285","2019-09-15 23:00:00",471,67,7.33,3.29833333333333
"286","2019-09-16 01:00:00",472,67,8.65,4.90833333333333
"287","2019-09-16 02:00:00",472,67,9.03,5.035
"288","2019-09-16 03:00:00",472,67,8.75,4.7
"289","2019-09-16 04:00:00",472,67,8.46,4.775
"290","2019-09-16 05:00:00",472,67,8.33,4.85166666666667
"291","2019-09-16 06:00:00",472,67,8.44,5.99166666666667
"292","2019-09-16 07:00:00",472,67,12.4,16.46
"293","2019-09-16 08:00:00",472,67,9.17,6.21166666666667
"294","2019-09-16 09:00:00",472,67,8.51,4.24
"295","2019-09-16 10:00:00",472,67,7.3,2.525
"296","2019-09-16 11:00:00",472,67,7.32,2.53333333333333
"297","2019-09-16 12:00:00",472,67,7.47,2.545
"298","2019-09-16 14:00:00",472,67,7.02,2.145
"299","2019-09-16 15:00:00",472,67,7,2.22833333333333
"300","2019-09-16 16:00:00",472,67,6.45,1.71833333333333
"301","2019-09-16 18:00:00",472,67,6.72,2.68
"302","2019-09-16 19:00:00",472,67,4.62,1.57666666666667
"303","2019-09-16 20:00:00",472,67,4.4,1.70833333333333
"304","2019-09-17 04:00:00",473,67,5.05,2.33
"305","2019-09-17 06:00:00",473,67,6.01,4.54833333333333
"306","2019-09-17 07:00:00",473,67,6.2,4.48666666666667
"307","2019-09-17 08:00:00",473,67,7.01,5.17333333333333
"308","2019-09-17 09:00:00",473,67,6.28,3.81333333333333
"309","2019-09-17 10:00:00",473,67,5.58,2.51666666666667
"310","2019-09-17 11:00:00",473,67,4.96,1.58833333333333
"311","2019-09-17 12:00:00",473,67,4.85,1.36833333333333
"312","2019-09-17 13:00:00",473,67,4.8,1.14333333333333
"313","2019-09-17 14:00:00",473,67,5.01,1.61166666666667
"314","2019-09-17 15:00:00",473,67,5.1,1.69666666666667
"315","2019-09-17 16:00:00",473,67,5.49,2.40333333333333
"316","2019-09-17 17:00:00",473,67,5.36,2.50333333333333
"317","2019-09-17 18:00:00",473,67,6.45,2.88333333333333
"318","2019-09-17 20:00:00",473,67,9.2,5.24
"319","2019-09-17 21:00:00",473,67,7.46,4.05666666666667
"320","2019-09-17 22:00:00",473,67,8.7,5.65333333333333
"321","2019-09-18 01:00:00",474,67,5.19,3.02166666666667
"322","2019-09-18 02:00:00",474,67,5.71,3.56333333333333
"323","2019-09-18 03:00:00",474,67,5.28,3.50666666666667
"324","2019-09-18 05:00:00",474,67,6.26,2.94
"325","2019-09-18 06:00:00",474,67,6.25,3.67
"326","2019-09-18 07:00:00",474,67,6.12,5.03333333333333
"327","2019-09-18 08:00:00",474,67,6.09,4.16666666666667
"328","2019-09-18 09:00:00",474,67,5.02,3.805
"329","2019-09-18 11:00:00",474,67,4.94,3.54666666666667
"330","2019-09-18 12:00:00",474,67,5.24,4.84666666666667
"331","2019-09-18 13:00:00",474,67,5.59,3.55833333333333
"332","2019-09-18 16:00:00",474,67,5.58,4.48333333333333
"333","2019-09-18 17:00:00",474,67,5.44,3.33166666666667
"334","2019-09-18 18:00:00",474,67,5.4,3.32666666666667
"335","2019-09-18 19:00:00",474,67,5.49,3.855
"336","2019-09-18 20:00:00",474,67,5.36,4.50833333333333
"337","2019-09-18 21:00:00",474,67,6.08,5.60833333333333
"338","2019-09-18 22:00:00",474,67,6.66,5.36333333333333
"339","2019-09-18 23:00:00",474,67,6.32,3.785
"340","2019-09-19 00:00:00",475,67,5.55,2.56166666666667
"341","2019-09-19 01:00:00",475,67,5.64,2.46
"342","2019-09-19 02:00:00",475,67,5.49,2.49666666666667
"343","2019-09-19 03:00:00",475,67,5.77,2.65
"344","2019-09-19 05:00:00",475,67,7.89,4.55833333333333
"345","2019-09-19 07:00:00",475,67,7.37,5.96
"346","2019-09-19 08:00:00",475,67,8.23,7.985
"347","2019-09-19 09:00:00",475,67,6.91,5.55666666666667
"348","2019-09-19 10:00:00",475,67,6.73,4.98333333333333
"349","2019-09-19 11:00:00",475,67,6.68,5.11
"350","2019-09-19 13:00:00",475,67,5.46,2.13833333333333
"351","2019-09-19 15:00:00",475,67,5.47,1.985
"352","2019-09-19 16:00:00",475,67,5.16,1.72
"353","2019-09-19 17:00:00",475,67,6,5.565
"354","2019-09-19 18:00:00",475,67,6.69,4
"355","2019-09-19 19:00:00",475,67,7.11,4.12333333333333
"356","2019-09-19 20:00:00",475,67,7.17,5.395
"357","2019-09-19 21:00:00",475,67,6.52,4.98166666666667
"358","2019-09-19 22:00:00",475,67,6.5,3.77
"359","2019-09-19 23:00:00",475,67,6.64,2.86
"360","2019-09-20 00:00:00",476,68,6.48,2.5
"361","2019-09-20 01:00:00",476,68,6.38,2.68166666666667
"362","2019-09-20 02:00:00",476,68,6.29,2.77833333333333
"363","2019-09-20 03:00:00",476,68,5.71,2.20666666666667
"364","2019-09-20 04:00:00",476,68,5.54,2.03166666666667
"365","2019-09-20 05:00:00",476,68,6.29,4.00666666666667
"366","2019-09-20 06:00:00",476,68,7.49,5.03166666666667
"367","2019-09-20 07:00:00",476,68,7.47,6.90333333333333
"368","2019-09-20 08:00:00",476,68,5.58,2.44
"369","2019-09-20 09:00:00",476,68,5.11,2.49666666666667
"370","2019-09-20 10:00:00",476,68,4.93,1.79666666666667
"371","2019-09-20 11:00:00",476,68,4.83,2.56833333333333
"372","2019-09-20 12:00:00",476,68,4.67,3.02166666666667
"373","2019-09-20 13:00:00",476,68,4.6,5.32
"374","2019-09-20 15:00:00",476,68,4.53,3.14666666666667
"375","2019-09-20 16:00:00",476,68,4.55,1.59666666666667
"376","2019-09-20 17:00:00",476,68,4.55,1.05166666666667
"377","2019-09-20 18:00:00",476,68,4.81,1.15833333333333
"378","2019-09-20 19:00:00",476,68,5.19,1.21666666666667
"379","2019-09-20 20:00:00",476,68,4.93,2.63
"380","2019-09-20 21:00:00",476,68,4.77,1.59333333333333
"381","2019-09-20 22:00:00",476,68,5.04,1.75
"382","2019-09-21 03:00:00",477,68,4.76,1.93833333333333
"383","2019-09-21 04:00:00",477,68,4.9,2.97166666666667
"384","2019-09-21 05:00:00",477,68,5.32,3.26166666666667
"385","2019-09-21 06:00:00",477,68,5.22,2.52
"386","2019-09-21 07:00:00",477,68,5.71,2.675
"387","2019-09-21 08:00:00",477,68,5.3,2.37166666666667
"388","2019-09-21 09:00:00",477,68,5.1,1.9
"389","2019-09-21 10:00:00",477,68,5.08,2.08666666666667
"390","2019-09-21 11:00:00",477,68,5.1,2.11166666666667
"391","2019-09-21 12:00:00",477,68,4.9,1.855
"392","2019-09-21 13:00:00",477,68,4.76,1.52666666666667
"393","2019-09-21 14:00:00",477,68,4.8,4.94
"394","2019-09-21 15:00:00",477,68,4.9,6.69333333333333
"395","2019-09-21 16:00:00",477,68,4.93,4.17666666666667
"396","2019-09-21 17:00:00",477,68,5.03,2.64166666666667
"397","2019-09-21 18:00:00",477,68,4.69,2.24
"398","2019-09-21 19:00:00",477,68,4.78,3.75
"399","2019-09-21 20:00:00",477,68,4.76,2.96166666666667
"400","2019-09-21 21:00:00",477,68,4.65,1.59166666666667
"401","2019-09-21 22:00:00",477,68,4.93,1.10166666666667
"402","2019-09-21 23:00:00",477,68,5.63,1.34166666666667
"403","2019-09-22 00:00:00",478,68,7.35,1.84833333333333
"404","2019-09-22 01:00:00",478,68,9.23,2.11
"405","2019-09-22 02:00:00",478,68,7.68,1.90666666666667
"406","2019-09-22 03:00:00",478,68,6.96,1.82166666666667
"407","2019-09-22 04:00:00",478,68,5.65,1.52666666666667
"408","2019-09-22 05:00:00",478,68,6.52,1.69833333333333
"409","2019-09-22 06:00:00",478,68,5.85,1.59666666666667
"410","2019-09-22 07:00:00",478,68,5.51,1.61333333333333
"411","2019-09-22 08:00:00",478,68,5.14,1.255
"412","2019-09-22 09:00:00",478,68,4.95,1.32833333333333
"413","2019-09-22 10:00:00",478,68,4.83,1.05833333333333
"414","2019-09-22 11:00:00",478,68,4.75,0.888333333333333
"415","2019-09-22 12:00:00",478,68,4.71,0.721666666666667
"416","2019-09-22 13:00:00",478,68,4.77,0.68
"417","2019-09-22 14:00:00",478,68,4.75,0.66
"418","2019-09-22 15:00:00",478,68,4.73,0.685
"419","2019-09-22 16:00:00",478,68,4.91,0.816666666666667
"420","2019-09-22 17:00:00",478,68,4.77,0.986666666666667
"421","2019-09-22 18:00:00",478,68,6.72,2.46
"422","2019-09-22 19:00:00",478,68,7.06,2.95
"423","2019-09-22 20:00:00",478,68,6.71,2.43166666666667
"424","2019-09-22 21:00:00",478,68,5.77,1.97166666666667
"425","2019-09-22 22:00:00",478,68,6.16,2.24666666666667
"426","2019-09-22 23:00:00",478,68,6.44,2.38833333333333
"427","2019-09-23 00:00:00",479,68,5.73,1.96333333333333
"428","2019-09-23 01:00:00",479,68,5.41,1.82833333333333
"429","2019-09-23 02:00:00",479,68,5.66,1.74833333333333
"430","2019-09-23 03:00:00",479,68,5.09,1.4
"431","2019-09-23 04:00:00",479,68,5.33,2.27166666666667
"432","2019-09-23 05:00:00",479,68,6.02,2.20833333333333
"433","2019-09-23 06:00:00",479,68,6.13,2.48666666666667
"434","2019-09-23 07:00:00",479,68,6.57,3.19833333333333
"435","2019-09-23 09:00:00",479,68,5.07,1.98333333333333
"436","2019-09-23 10:00:00",479,68,4.97,1.735
"437","2019-09-23 11:00:00",479,68,4.85,1.85166666666667
"438","2019-09-23 12:00:00",479,68,4.67,1.67
"439","2019-09-23 13:00:00",479,68,4.91,2.22
"440","2019-09-23 14:00:00",479,68,5.56,1.57166666666667
"441","2019-09-23 16:00:00",479,68,4.7,2.02
"442","2019-09-23 17:00:00",479,68,4.96,2.16
"443","2019-09-23 18:00:00",479,68,6.63,3.65333333333333
"444","2019-09-23 19:00:00",479,68,6.8,6.52666666666667
"445","2019-09-23 20:00:00",479,68,8.22,6.81666666666667
"446","2019-09-23 21:00:00",479,68,7.28,3.91333333333333
"447","2019-09-23 22:00:00",479,68,6.1,2.47333333333333
"448","2019-09-23 23:00:00",479,68,6.14,2.68166666666667
"449","2019-09-24 00:00:00",480,68,7.24,3.15833333333333
"450","2019-09-24 01:00:00",480,68,6.72,2.86833333333333
"451","2019-09-24 02:00:00",480,68,6.55,2.64166666666667
"452","2019-09-24 03:00:00",480,68,6.06,2.41
"453","2019-09-24 04:00:00",480,68,5.9,2.50166666666667
"454","2019-09-24 05:00:00",480,68,6.56,3.50833333333333
