InstrumentName, CAMP,,,,,
StartTime, 2019-06-01 00:00:00,,,,,
EndTime, 2019-06-30 23:59:59,,,,,
Date,CO,NO2,O3,PM10,PM2.5,SO2
06/01/2019 00:00:00.000000,0.2,10.0,55.0,26.0,4.7,0.0
06/01/2019 01:00:00.000000,0.2,10.0,53.0,18.0,4.3,0.0
06/01/2019 02:00:00.000000,0.2,15.0,51.0,15.0,4.5,0.0
06/01/2019 03:00:00.000000,0.2,15.0,47.0,14.0,5.5,0.0
06/01/2019 04:00:00.000000,0.3,17.0,42.0,16.0,6.3,0.0
06/01/2019 05:00:00.000000,0.3,,36.0,16.0,7.0,0.0
06/01/2019 06:00:00.000000,0.2,11.0,34.0,16.0,7.3,0.0
06/01/2019 07:00:00.000000,0.3,16.0,23.0,15.0,7.3,0.0
06/01/2019 08:00:00.000000,0.3,12.0,30.0,15.0,6.2,0.0
06/01/2019 09:00:00.000000,0.2,12.0,31.0,12.0,7.4,0.0
06/01/2019 10:00:00.000000,0.2,16.0,26.0,13.0,9.0,0.0
06/01/2019 11:00:00.000000,0.2,18.0,24.0,13.0,9.2,0.0
06/01/2019 12:00:00.000000,0.2,15.0,25.0,13.0,7.9,0.0
06/01/2019 13:00:00.000000,0.3,15.0,21.0,15.0,7.5,0.0
06/01/2019 14:00:00.000000,0.3,15.0,22.0,17.0,7.5,0.0
06/01/2019 15:00:00.000000,0.2,8.0,32.0,16.0,7.5,0.0
06/01/2019 16:00:00.000000,0.2,7.0,41.0,15.0,7.3,0.0
06/01/2019 17:00:00.000000,0.2,9.0,40.0,18.0,7.6,0.0
06/01/2019 18:00:00.000000,0.2,10.0,53.0,20.0,7.9,0.0
06/01/2019 19:00:00.000000,0.3,14.0,49.0,21.0,8.0,0.0
06/01/2019 20:00:00.000000,0.3,19.0,47.0,25.0,9.9,0.0
06/01/2019 21:00:00.000000,0.3,13.0,50.0,22.0,9.8,0.0
06/01/2019 22:00:00.000000,0.2,6.0,53.0,14.0,6.5,0.0
06/01/2019 23:00:00.000000,0.2,7.0,53.0,10.0,5.0,0.0
06/02/2019 00:00:00.000000,0.2,5.0,53.0,8.0,4.5,0.0
06/02/2019 01:00:00.000000,0.2,8.0,53.0,8.0,4.3,0.0
06/02/2019 02:00:00.000000,0.2,8.0,51.0,7.0,4.5,0.0
