InstrumentName, CAMP,,,,
StartTime, 2019-06-01 00:00:00,,,,
EndTime, 2019-06-30 23:59:59,,,,
Date,Carbon monoxide,Nitrogen dioxide,Ozone,PM10 Total 0-10um STP,PM2.5 Total Atmospheric
06/01/2019 00:00:00.000000,0.224598,9.21975,0.05,0.037349,5.302703
06/01/2019 00:01:00.000000,0.216598,9.602,0.049775,37.605128,6.446154
06/01/2019 00:02:00.000000,0.220639,9.47975,0.049575,40.7,5.587805
06/01/2019 00:03:00.000000,0.214384,9.3615,0.0504,49.085366,5.268293
06/01/2019 00:04:00.000000,0.195194,10.557,0.0485,135.560975,3.556098
06/01/2019 00:05:00.000000,0.19318,7.14875,0.0495,0.018318,4.095
06/01/2019 00:06:00.000000,0.192316,9.7265,0.050125,29.388372,7.916279
06/01/2019 00:07:00.000000,0.265696,12.0545,0.048575,0.036029,3.968293
06/01/2019 00:08:00.000000,0.282429,10.8795,0.051025,15.8,5.705556
06/01/2019 00:09:00.000000,0.201278,10.22575,0.051,18.04,4.5875
06/01/2019 00:10:00.000000,0.192451,9.72675,0.0486,0.017981,5.128947
06/01/2019 00:11:00.000000,0.294062,9.18525,0.049625,0.01897,6.05
06/01/2019 00:12:00.000000,0.29564,8.89575,0.05245,0.036044,7.068182
06/01/2019 00:13:00.000000,0.273075,10.0525,0.05215,21.707692,3.976923
06/01/2019 00:14:00.000000,0.229178,10.365,0.0504,0.02419,5.924242
06/01/2019 00:15:00.000000,0.278427,7.85325,0.05065,16.193182,7.552273
06/01/2019 00:16:00.000000,0.266371,7.3705,0.0529,13.826667,4.08
06/01/2019 00:17:00.000000,0.217378,8.2445,0.053475,0.0292,6.283784
06/01/2019 00:18:00.000000,0.201226,12.20375,0.04985,31.938462,7.625641
06/01/2019 00:19:00.000000,0.238704,9.01775,0.04955,0.029787,4.4
06/01/2019 00:20:00.000000,0.22739,8.024,0.052225,15.595,4.37
06/01/2019 00:21:00.000000,0.21489,8.19,0.051425,0.02987,4.407317
06/01/2019 00:22:00.000000,0.27851,8.336,0.05015,0.041615,6.017073
06/01/2019 00:23:00.000000,0.285007,8.49075,0.0505,0.028005,6.431579
06/01/2019 00:24:00.000000,0.223916,8.57425,0.051125,0.035657,4.734884
06/01/2019 00:25:00.000000,0.236967,8.77825,0.049925,0.012597,3.2
