InstrumentName, Boulder-CU/Athens
StartTime, 2019-06-01 00:00:00
EndTime, 2019-06-30 23:59:59
Date,PM2.5
06/01/2019 00:00:00.000000,2.2
06/01/2019 01:00:00.000000,2.1
06/01/2019 02:00:00.000000,2.1
06/01/2019 03:00:00.000000,3.1
06/01/2019 04:00:00.000000,2.6
06/01/2019 05:00:00.000000,2.3
06/01/2019 06:00:00.000000,2.7
06/01/2019 07:00:00.000000,2.8
06/01/2019 08:00:00.000000,2.0
06/01/2019 09:00:00.000000,1.9
06/01/2019 10:00:00.000000,2.5
06/01/2019 11:00:00.000000,2.8
06/01/2019 12:00:00.000000,3.0
06/01/2019 13:00:00.000000,2.7
06/01/2019 14:00:00.000000,3.6
06/01/2019 15:00:00.000000,4.4
06/01/2019 16:00:00.000000,5.0
06/01/2019 17:00:00.000000,6.5
06/01/2019 18:00:00.000000,7.3
06/01/2019 19:00:00.000000,7.2
06/01/2019 20:00:00.000000,7.7
06/01/2019 21:00:00.000000,7.7
06/01/2019 22:00:00.000000,10.2
06/01/2019 23:00:00.000000,12.9
06/02/2019 00:00:00.000000,12.9
06/03/2019 14:00:00.000000,2.5
06/03/2019 15:00:00.000000,3.9
06/03/2019 16:00:00.000000,4.8
06/03/2019 17:00:00.000000,4.2
06/03/2019 18:00:00.000000,4.2
06/03/2019 19:00:00.000000,4.5
06/03/2019 21:00:00.000000,8.5
06/03/2019 22:00:00.000000,6.1
06/03/2019 23:00:00.000000,3.6
06/04/2019 00:00:00.000000,3.7
06/04/2019 01:00:00.000000,5.7
06/04/2019 02:00:00.000000,5.9
06/04/2019 03:00:00.000000,4.9
06/04/2019 04:00:00.000000,4.3
06/04/2019 05:00:00.000000,3.2
06/04/2019 06:00:00.000000,3.0
06/04/2019 07:00:00.000000,2.7
06/04/2019 08:00:00.000000,3.0
06/04/2019 09:00:00.000000,3.1
06/04/2019 10:00:00.000000,3.6
06/04/2019 11:00:00.000000,3.8
06/04/2019 12:00:00.000000,3.8
06/04/2019 13:00:00.000000,4.0
06/04/2019 14:00:00.000000,6.2
06/04/2019 15:00:00.000000,6.2
06/04/2019 16:00:00.000000,6.4
06/04/2019 17:00:00.000000,5.0
06/04/2019 18:00:00.000000,5.1
06/04/2019 19:00:00.000000,5.5
06/04/2019 20:00:00.000000,9.6
