InstrumentName, Wash Park West B
StartTime, 2019-06-01 00:00:00
EndTime, 2019-06-30 23:59:59
Date,PM2.5
06/01/2019 00:01:55.426000,2.86
06/01/2019 00:03:55.479000,2.44
06/01/2019 00:05:55.423000,2.54
06/01/2019 00:07:55.421000,2.14
06/01/2019 00:09:55.469000,2.54
06/01/2019 00:11:55.485000,2.67
06/01/2019 00:13:55.471000,2.71
06/01/2019 00:15:55.432000,3.07
06/01/2019 00:17:55.455000,2.84
06/01/2019 00:19:55.663000,2.25
06/01/2019 00:21:55.467000,2.81
06/01/2019 00:23:55.443000,2.69
06/01/2019 00:25:55.448000,2.73
06/01/2019 00:27:55.517000,2.8
06/01/2019 00:29:55.439000,2.81
06/01/2019 00:31:55.548000,2.71
06/01/2019 00:33:55.436000,3.04
06/01/2019 00:35:55.491000,2.79
06/01/2019 00:37:55.474000,2.49
06/01/2019 00:39:55.498000,2.63
06/01/2019 00:41:55.507000,2.36
06/01/2019 00:43:55.452000,3.43
06/01/2019 00:45:55.468000,2.71
06/01/2019 00:47:55.533000,2.9
06/01/2019 00:49:55.549000,2.3
06/01/2019 00:51:55.532000,2.29
06/01/2019 00:53:55.523000,1.96
06/01/2019 00:55:55.507000,2.87
06/01/2019 00:57:55.494000,2.03
06/01/2019 00:59:55.525000,3.09
06/01/2019 01:01:55.533000,2.71
06/01/2019 01:03:55.482000,2.14
06/01/2019 01:05:55.486000,2.25
06/01/2019 01:07:55.539000,2.73
06/01/2019 01:09:55.499000,3.04
06/01/2019 01:11:55.516000,2.38
06/01/2019 01:13:55.525000,2.69
06/01/2019 01:15:55.491000,2.24
06/01/2019 01:17:55.517000,2.13
06/01/2019 01:19:55.912000,2.1
06/01/2019 01:21:55.535000,2.21
06/01/2019 01:23:55.542000,2.79
06/01/2019 01:25:55.511000,2.37
06/01/2019 01:27:55.517000,2.65
06/01/2019 01:29:55.574000,2.58
06/01/2019 01:31:55.517000,2.59
06/01/2019 01:33:55.547000,3.41
06/01/2019 01:35:55.502000,2.93
06/01/2019 01:37:55.532000,2.59
06/01/2019 01:39:55.685000,3.06
06/01/2019 01:41:55.604000,2.63
06/01/2019 01:43:55.548000,2.84
06/01/2019 01:45:55.585000,2.48
06/01/2019 01:53:56.423000,2.28
06/01/2019 01:55:56.298000,2.01
06/01/2019 01:57:56.283000,2.64
