InstrumentName, Melody-Catalpa B
StartTime, 2019-06-01 00:00:00
EndTime, 2019-06-30 23:59:59
Date,PM2.5
06/01/2019 00:01:12.572000,1.15
06/01/2019 00:03:12.580000,1.09
06/01/2019 00:05:12.528000,1.1
06/01/2019 00:07:12.514000,1.23
06/01/2019 00:09:12.626000,1.46
06/01/2019 00:11:12.509000,1.51
06/01/2019 00:13:12.546000,1.26
06/01/2019 00:15:12.558000,1.25
06/01/2019 00:17:12.564000,1.31
06/01/2019 00:19:12.589000,0.81
06/01/2019 00:21:12.598000,0.61
06/01/2019 00:23:12.203000,1.56
06/01/2019 00:25:12.633000,0.71
06/01/2019 00:27:12.531000,1.06
06/01/2019 00:29:12.548000,1.09
06/01/2019 00:31:12.573000,0.89
06/01/2019 00:33:12.567000,1.07
06/01/2019 00:35:12.583000,1.06
06/01/2019 00:37:12.591000,1.54
06/01/2019 00:39:12.625000,1.01
06/01/2019 00:41:12.547000,1.17
06/01/2019 00:43:12.536000,1.16
06/01/2019 00:45:12.826000,1.19
06/01/2019 00:47:12.168000,1.37
06/01/2019 00:49:12.518000,1.0
06/01/2019 00:51:12.587000,0.71
06/01/2019 00:53:12.651000,0.94
06/01/2019 00:55:12.493000,1.48
06/01/2019 00:57:12.621000,1.32
06/01/2019 00:59:12.541000,1.29
06/01/2019 01:01:12.538000,1.54
06/01/2019 01:03:12.187000,1.34
06/01/2019 01:05:12.576000,1.44
06/01/2019 01:07:12.164000,1.37
06/01/2019 01:09:12.591000,1.36
06/01/2019 01:11:12.185000,1.07
06/01/2019 01:13:12.634000,1.69
06/01/2019 01:15:12.637000,2.06
06/01/2019 01:17:12.641000,0.79
06/01/2019 01:19:12.554000,1.28
06/01/2019 01:21:12.573000,0.74
06/01/2019 01:23:12.679000,1.1
06/01/2019 01:25:12.191000,0.77
06/01/2019 01:27:12.599000,1.24
06/01/2019 01:29:12.176000,1.93
06/01/2019 01:31:12.629000,1.75
06/01/2019 01:33:12.646000,1.97
06/01/2019 01:35:12.551000,1.82
06/01/2019 01:37:12.571000,1.45
06/01/2019 01:39:12.652000,2.27
06/01/2019 01:41:12.689000,2.04
06/01/2019 01:43:12.608000,2.1
06/01/2019 01:45:13.358000,1.74
06/01/2019 01:47:12.631000,1.99
06/01/2019 01:49:12.183000,1.71
