InstrumentName, Melody-Catalpa,,
StartTime, 2019-06-01 00:00:00,,
EndTime, 2019-06-30 23:59:59,,
Date,PM2.5,humidity,temp_f
06/01/2019 00:01:12.572000,0.0,29.0,78.0
06/01/2019 00:03:12.579000,0.0,29.0,77.0
06/01/2019 00:05:12.528000,0.0,29.0,77.0
06/01/2019 00:07:12.514000,0.0,29.0,77.0
06/01/2019 00:09:12.626000,0.0,30.0,77.0
06/01/2019 00:11:12.509000,0.0,29.0,77.0
06/01/2019 00:13:12.546000,0.0,30.0,76.0
06/01/2019 00:15:12.557000,0.0,30.0,76.0
06/01/2019 00:17:12.563000,0.0,30.0,76.0
06/01/2019 00:19:12.589000,0.0,31.0,76.0
06/01/2019 00:21:12.598000,0.0,31.0,75.0
06/01/2019 00:23:12.203000,0.0,31.0,75.0
06/01/2019 00:25:12.633000,0.0,31.0,73.0
06/01/2019 00:27:12.531000,0.0,31.0,75.0
06/01/2019 00:29:12.548000,0.0,31.0,75.0
06/01/2019 00:31:12.572000,0.0,31.0,75.0
06/01/2019 00:33:12.567000,0.0,31.0,75.0
06/01/2019 00:35:12.583000,0.0,30.0,75.0
06/01/2019 00:37:12.590000,0.0,30.0,75.0
06/01/2019 00:39:12.624000,0.0,30.0,75.0
06/01/2019 00:41:12.547000,0.0,30.0,75.0
06/01/2019 00:43:12.536000,0.0,31.0,75.0
06/01/2019 00:45:12.718000,0.0,30.0,76.0
06/01/2019 00:47:12.167000,0.0,30.0,76.0
06/01/2019 00:49:12.517000,0.0,29.0,76.0
06/01/2019 00:51:12.586000,0.0,29.0,76.0
06/01/2019 00:53:12.651000,0.0,29.0,76.0
06/01/2019 00:55:12.493000,0.0,29.0,76.0
06/01/2019 00:57:12.621000,0.0,29.0,76.0
06/01/2019 00:59:12.541000,0.0,30.0,76.0
06/01/2019 01:01:12.537000,0.0,30.0,75.0
06/01/2019 01:03:12.172000,0.0,30.0,76.0
06/01/2019 01:05:12.576000,0.0,31.0,76.0
06/01/2019 01:07:12.163000,0.0,30.0,76.0
06/01/2019 01:09:12.591000,0.0,30.0,76.0
06/01/2019 01:11:12.185000,0.0,31.0,76.0
06/01/2019 01:13:12.633000,0.0,31.0,76.0
06/01/2019 01:15:12.637000,0.0,32.0,76.0
06/01/2019 01:17:12.641000,0.0,31.0,76.0
