InstrumentName, The GrowHaus,,
StartTime, 2019-06-01 00:00:00,,
EndTime, 2019-06-30 23:59:59,,
Date,PM2.5,humidity,temp_f
06/01/2019 00:01:13.732000,1.95,22.0,110.66666666666667
06/01/2019 00:03:13.717000,2.1,22.0,109.33333333333333
06/01/2019 00:05:14.083000,3.41,22.0,109.33333333333333
06/01/2019 00:07:14.052000,1.77,23.0,109.33333333333333
06/01/2019 00:09:14.184000,2.45,24.0,108.0
06/01/2019 00:11:14.300000,1.99,24.0,108.0
06/01/2019 00:13:14.111000,2.0,24.0,106.66666666666667
06/01/2019 00:15:14.017000,1.69,25.0,106.66666666666667
06/01/2019 00:17:14.069000,2.61,25.0,106.66666666666667
06/01/2019 00:19:14.251000,1.83,25.0,106.66666666666667
06/01/2019 00:21:14.021000,1.89,25.0,106.66666666666667
06/01/2019 00:23:14.115000,2.01,25.0,106.66666666666667
06/01/2019 00:25:16.192000,3.16,26.0,106.66666666666667
06/01/2019 00:27:14.235000,2.61,26.0,106.66666666666667
06/01/2019 00:29:14.125000,2.33,26.0,108.0
06/01/2019 00:31:14.173000,2.17,26.0,108.0
06/01/2019 00:33:13.809000,2.12,26.0,108.0
06/01/2019 00:35:14.040000,2.6,26.0,106.66666666666667
06/01/2019 00:37:14.116000,1.86,26.0,106.66666666666667
06/01/2019 00:39:14.159000,2.11,26.0,106.66666666666667
06/01/2019 00:41:14.346000,2.5,26.0,106.66666666666667
06/01/2019 00:43:14.131000,1.98,26.0,106.66666666666667
06/01/2019 00:45:14.099000,1.96,26.0,106.66666666666667
06/01/2019 00:47:13.836000,2.26,26.0,106.66666666666667
06/01/2019 00:49:13.741000,2.43,26.0,108.0
06/01/2019 00:51:14.221000,1.6,27.0,108.0
06/01/2019 00:53:13.773000,2.54,27.0,108.0
06/01/2019 00:55:14.188000,1.52,27.0,108.0
06/01/2019 00:57:14.115000,1.66,26.0,108.0
06/01/2019 00:59:14.074000,1.53,26.0,109.33333333333333
06/01/2019 01:01:14.134000,1.38,26.0,109.33333333333333
06/01/2019 01:03:14.145000,1.46,26.0,109.33333333333333
06/01/2019 01:05:14.160000,1.0,25.0,109.33333333333333
06/01/2019 01:07:13.813000,1.18,26.0,109.33333333333333
06/01/2019 01:09:14.227000,1.25,26.0,109.33333333333333
