InstrumentName, South High (CS18),,,,,,,,,,,,,,
StartTime, 2019-06-01 00:00:00,,,,,,,,,,,,,,
EndTime, 2019-06-30 23:59:59,,,,,,,,,,,,,,
Date,F1,F3,F4,Hmdty,Lat,Long,PM10,PM102,PM1_0,PM1_02,Sig,Temp,Uncertainty,pm25_r,pm25_r2
06/27/2019 20:17:18.920000,0.0,0.0,0.0,6.74,39.787212,-104.989792,6.6,6.98,4.45,5.33,-1.0,97.95,1144.0,5.15,6.23
06/27/2019 20:18:19.030000,0.0,0.0,0.0,6.73,39.787212,-104.989792,7.1,8.5,5.08,5.97,-1.0,98.6,1144.0,6.43,7.4
06/27/2019 20:19:19.687000,0.0,0.0,0.0,6.72,39.787212,-104.989792,8.03,8.57,4.53,6.15,-1.0,99.07,1144.0,6.23,8.15
06/27/2019 20:20:18.510000,0.0,0.0,0.0,6.53,39.787212,-104.989792,5.77,8.25,3.85,4.78,-1.0,99.63,1144.0,5.32,6.28
06/27/2019 20:21:18.233000,0.0,0.0,0.0,6.15,39.787212,-104.989792,5.07,7.52,3.18,5.8,-1.0,99.86,1144.0,4.83,7.52
06/27/2019 20:22:18.733000,0.0,0.0,0.0,6.28,39.787212,-104.989792,5.13,7.43,3.68,4.73,-1.0,100.47,1144.0,4.53,6.3
06/27/2019 20:23:18.937000,0.0,0.0,0.0,6.42,39.787212,-104.989792,7.63,5.1,4.6,4.0,-1.0,100.87,1144.0,5.52,5.1
06/27/2019 20:24:17.733000,0.0,0.0,0.0,6.39,39.787212,-104.989792,7.12,6.82,4.27,5.17,-1.0,101.3,1144.0,6.1,6.57
06/27/2019 20:25:18.310000,0.0,0.0,0.0,5.76,39.787212,-104.989792,5.23,9.72,3.92,5.7,-65.0,101.64,1144.0,4.87,8.9
06/27/2019 20:26:18.700000,0.0,0.0,0.0,5.96,39.787212,-104.989792,7.95,6.6,5.55,4.9,-65.0,101.59,1144.0,7.48,6.6
06/27/2019 20:27:17.687000,0.0,0.0,0.0,5.88,39.787212,-104.989792,6.65,5.83,4.95,4.57,-67.0,101.86,1144.0,5.75,5.8
06/27/2019 20:28:18.297000,0.0,0.0,0.0,5.76,39.787212,-104.989792,5.38,7.3,4.18,4.6,-67.0,102.22,1144.0,5.13,6.72
06/27/2019 20:29:18.713000,0.0,0.0,0.0,5.49,39.787212,-104.989792,5.82,6.88,4.58,4.32,-67.0,102.49,1144.0,5.82,6.88
06/27/2019 20:30:27.250000,0.0,0.0,0.0,5.75,39.787212,-104.989792,5.87,6.4,5.23,5.3,-67.0,102.49,1144.0,5.68,6.4
06/27/2019 20:31:19.950000,0.0,0.0,0.0,5.2,39.787212,-104.989792,9.73,6.95,5.98,5.5,-67.0,102.36,1144.0,7.28,6.9
06/27/2019 20:32:18.857000,0.0,0.0,0.0,5.44,39.787212,-104.989792,6.85,7.52,5.15,4.82,-67.0,102.52,1144.0,6.45,6.42
06/27/2019 20:33:19.090000,0.0,0.0,0.0,5.3,39.787212,-104.989792,7.4,8.5,5.98,5.35,-65.0,102.51,1144.0,7.32,7.78
06/27/2019 20:34:18.420000,0.0,0.0,0.0,5.45,39.787212,-104.989792,7.12,7.12,5.13,6.12,-65.0,102.6,1144.0,6.55,6.88
06/27/2019 20:35:18.270000,0.0,0.0,0.0,5.33,39.787212,-104.989792,6.23,7.1,4.37,4.63,-65.0,102.83,1144.0,5.73,5.98
06/27/2019 20:36:18.763000,0.0,0.0,0.0,5.1,39.787212,-104.989792,6.38,5.67,4.83,4.77,-65.0,102.72,1144.0,6.08,5.67
06/27/2019 20:37:19.047000,0.0,0.0,0.0,5.15,39.787212,-104.989792,6.4,5.9,4.65,4.9,-65.0,102.81,1144.0,6.05,5.78
06/27/2019 20:38:17.560000,0.0,0.0,0.0,5.09,39.787212,-104.989792,6.23,6.3,4.82,5.02,-65.0,102.79,1144.0,6.23,6.02
06/27/2019 20:39:17.010000,0.0,0.0,0.0,5.05,39.787212,-104.989792,7.93,6.9,4.63,5.37,-65.0,102.49,1144.0,5.77,6.9
06/27/2019 20:40:18.103000,0.0,0.0,0.0,5.08,39.787212,-104.989792,8.78,7.48,5.68,6.33,-65.0,102.36,1144.0,7.23,7.43
06/27/2019 20:41:16.953000,0.0,0.0,0.0,5.22,39.787212,-104.989792,6.75,8.82,5.3,5.57,-65.0,102.15,1144.0,6.15,7.37
06/27/2019 20:42:18.483000,0.0,0.0,0.0,5.09,39.787212,-104.989792,6.28,8.65,4.63,5.45,-65.0,102.11,1144.0,5.63,7.15
06/27/2019 20:43:18.470000,0.0,0.0,0.0,5.18,39.787212,-104.989792,6.17,7.43,4.57,4.78,-65.0,102.42,1144.0,5.72,6.5
06/27/2019 20:44:18.763000,0.0,0.0,0.0,5.16,39.787212,-104.989792,11.15,7.2,4.48,5.3,-65.0,102.15,1144.0,6.4,6.2
06/27/2019 20:45:18.113000,0.0,0.0,0.0,5.16,39.787212,-104.989792,7.12,6.6,5.18,5.1,-67.0,102.42,1144.0,5.78,6.6
06/27/2019 20:46:19.270000,0.0,0.0,0.0,5.12,39.787212,-104.989792,5.67,6.43,4.77,4.58,-67.0,102.49,1144.0,5.4,5.83
06/27/2019 20:47:17.703000,0.0,0.0,0.0,5.26,39.787212,-104.989792,6.45,5.9,4.85,5.15,-67.0,102.52,1144.0,6.0,5.9
06/27/2019 20:48:18.810000,0.0,0.0,0.0,4.82,39.787212,-104.989792,5.67,6.2,4.02,4.65,-67.0,102.9,1144.0,5.42,6.02
06/27/2019 20:49:18.407000,0.0,0.0,0.0,5.14,39.787212,-104.989792,7.02,6.62,4.57,4.25,-67.0,103.17,1144.0,6.63,5.62
06/27/2019 20:50:19.087000,0.0,0.0,0.0,4.81,39.787212,-104.989792,6.93,6.6,5.35,5.2,-67.0,103.03,1144.0,6.82,6.18
06/27/2019 20:51:17.617000,0.0,0.0,0.0,4.7,39.787212,-104.989792,5.8,7.32,4.37,4.87,-69.0,102.88,1144.0,5.8,6.72
06/27/2019 20:52:16.767000,0.0,0.0,0.0,4.82,39.787212,-104.989792,6.27,7.85,4.38,5.15,-67.0,102.65,1144.0,5.6,6.5
06/27/2019 20:53:17.280000,0.0,0.0,0.0,4.8,39.787212,-104.989792,6.63,7.55,4.88,5.0,-67.0,102.52,1144.0,6.23,6.88
06/27/2019 20:54:18.520000,0.0,0.0,0.0,4.79,39.787212,-104.989792,5.65,6.1,4.15,4.63,-67.0,102.52,1144.0,4.8,6.1
