InstrumentName, NREL
06/11/2021 17:00:00,57.0
06/11/2021 18:00:00,58.0
06/11/2021 19:00:00,60.0
06/11/2021 20:00:00,61.0
06/11/2021 21:00:00,62.0
06/11/2021 22:00:00,62.0
06/11/2021 23:00:00,60.0
06/12/2021 00:00:00,57.0
06/12/2021 01:00:00,54.0
06/12/2021 02:00:00,49.0
06/12/2021 03:00:00,45.0
06/12/2021 04:00:00,44.0
06/12/2021 05:00:00,44.0
06/12/2021 06:00:00,45.0
06/12/2021 07:00:00,45.0
06/12/2021 08:00:00,46.0
06/12/2021 09:00:00,43.0
06/12/2021 10:00:00,42.0
06/12/2021 11:00:00,41.0
06/12/2021 12:00:00,40.0
06/12/2021 13:00:00,43.0
06/12/2021 14:00:00,41.0
06/12/2021 15:00:00,43.0
06/12/2021 16:00:00,52.0
06/12/2021 17:00:00,59.0
06/12/2021 18:00:00,67.0
06/12/2021 19:00:00,84.0
06/12/2021 20:00:00,85.0
06/12/2021 21:00:00,82.0
06/12/2021 22:00:00,79.0
06/12/2021 23:00:00,76.0
06/13/2021 00:00:00,73.0
06/13/2021 01:00:00,72.0
06/13/2021 02:00:00,66.0
06/13/2021 03:00:00,60.0
06/13/2021 04:00:00,60.0
06/13/2021 05:00:00,56.0
06/13/2021 06:00:00,57.0
06/13/2021 08:00:00,51.0
06/13/2021 09:00:00,47.0
06/13/2021 10:00:00,42.0
06/13/2021 11:00:00,39.0
06/13/2021 12:00:00,36.0
06/13/2021 13:00:00,39.0
06/13/2021 14:00:00,44.0
06/13/2021 15:00:00,51.0
06/13/2021 16:00:00,59.0
06/13/2021 17:00:00,67.0
06/13/2021 18:00:00,80.0
06/13/2021 19:00:00,84.0
06/13/2021 20:00:00,81.0
06/13/2021 21:00:00,79.0
06/13/2021 22:00:00,74.0
06/13/2021 23:00:00,62.0
06/14/2021 00:00:00,50.0
06/14/2021 01:00:00,50.0
06/14/2021 02:00:00,51.0
06/14/2021 03:00:00,50.0
06/14/2021 04:00:00,47.0
06/14/2021 05:00:00,53.0
06/14/2021 06:00:00,50.0
06/14/2021 08:00:00,41.0
06/14/2021 09:00:00,39.0
06/14/2021 10:00:00,40.0
06/14/2021 11:00:00,40.0
06/14/2021 12:00:00,35.0
06/14/2021 13:00:00,31.0
06/14/2021 15:00:00,44.0
06/14/2021 16:00:00,55.0
06/14/2021 17:00:00,66.0
06/14/2021 18:00:00,75.0
06/14/2021 19:00:00,85.0
06/14/2021 20:00:00,86.0
06/14/2021 21:00:00,74.0
06/14/2021 22:00:00,69.0
06/14/2021 23:00:00,72.0
06/15/2021 00:00:00,72.0
06/15/2021 01:00:00,64.0
06/15/2021 02:00:00,64.0
06/15/2021 03:00:00,62.0
06/15/2021 04:00:00,61.0
06/15/2021 05:00:00,60.0
06/15/2021 06:00:00,57.0
06/15/2021 07:00:00,57.0
06/15/2021 08:00:00,53.0
06/15/2021 09:00:00,49.0
06/15/2021 10:00:00,45.0
06/15/2021 11:00:00,42.0
06/15/2021 12:00:00,38.0
06/15/2021 13:00:00,43.0
06/15/2021 14:00:00,40.0
06/15/2021 15:00:00,52.0
06/15/2021 16:00:00,67.0
06/15/2021 17:00:00,83.0
06/15/2021 18:00:00,99.0
06/15/2021 19:00:00,112.0
06/15/2021 20:00:00,106.0
06/15/2021 21:00:00,85.0
06/15/2021 22:00:00,83.0
06/15/2021 23:00:00,84.0
06/16/2021 00:00:00,87.0
06/16/2021 01:00:00,89.0
06/16/2021 02:00:00,80.0
06/16/2021 03:00:00,70.0
06/16/2021 04:00:00,64.0
06/16/2021 05:00:00,60.0
06/16/2021 06:00:00,53.0
06/16/2021 07:00:00,51.0
06/16/2021 08:00:00,51.0
06/16/2021 09:00:00,51.0
06/16/2021 10:00:00,51.0
06/16/2021 11:00:00,51.0
06/16/2021 12:00:00,50.0
06/16/2021 13:00:00,49.0
06/16/2021 14:00:00,50.0
06/16/2021 15:00:00,55.0
06/16/2021 16:00:00,63.0
06/16/2021 17:00:00,63.0
06/16/2021 18:00:00,60.0
06/16/2021 19:00:00,61.0
06/16/2021 20:00:00,62.0
06/16/2021 21:00:00,65.0
06/16/2021 22:00:00,68.0
06/16/2021 23:00:00,61.0
06/17/2021 00:00:00,53.0
06/17/2021 01:00:00,49.0
06/17/2021 02:00:00,46.0
06/17/2021 03:00:00,50.0
06/17/2021 04:00:00,55.0
06/17/2021 05:00:00,55.0
06/17/2021 06:00:00,54.0
06/17/2021 07:00:00,54.0
06/17/2021 08:00:00,49.0
06/17/2021 09:00:00,51.0
06/17/2021 10:00:00,52.0
06/17/2021 11:00:00,52.0
06/17/2021 12:00:00,50.0
06/17/2021 13:00:00,50.0
06/17/2021 14:00:00,50.0
06/17/2021 15:00:00,55.0
06/17/2021 16:00:00,62.0
06/17/2021 17:00:00,71.0
06/17/2021 18:00:00,74.0
06/17/2021 19:00:00,79.0
06/17/2021 20:00:00,81.0
06/17/2021 21:00:00,77.0
06/17/2021 22:00:00,69.0
06/17/2021 23:00:00,64.0
06/18/2021 00:00:00,59.0
06/18/2021 01:00:00,60.0
06/18/2021 02:00:00,54.0
06/18/2021 03:00:00,50.0
06/18/2021 04:00:00,48.0
06/18/2021 05:00:00,47.0
06/18/2021 06:00:00,49.0
06/18/2021 07:00:00,49.0
06/18/2021 08:00:00,49.0
06/18/2021 09:00:00,52.0
06/18/2021 10:00:00,51.0
06/18/2021 11:00:00,44.0
06/18/2021 12:00:00,46.0
06/18/2021 13:00:00,46.0
06/18/2021 14:00:00,30.0
06/18/2021 15:00:00,49.0
06/18/2021 16:00:00,54.0
06/18/2021 17:00:00,59.0
06/18/2021 18:00:00,71.0
06/18/2021 19:00:00,83.0
06/18/2021 20:00:00,87.0
06/18/2021 21:00:00,88.0
06/18/2021 22:00:00,86.0
06/18/2021 23:00:00,64.0
06/19/2021 00:00:00,56.0
06/19/2021 01:00:00,53.0
06/19/2021 02:00:00,53.0
06/19/2021 03:00:00,52.0
06/19/2021 04:00:00,63.0
06/19/2021 05:00:00,61.0
06/19/2021 06:00:00,57.0
06/19/2021 07:00:00,57.0
06/19/2021 08:00:00,50.0
06/19/2021 09:00:00,47.0
06/19/2021 10:00:00,44.0
06/19/2021 11:00:00,44.0
06/19/2021 12:00:00,41.0
06/19/2021 13:00:00,38.0
06/19/2021 14:00:00,40.0
06/19/2021 15:00:00,45.0
06/19/2021 16:00:00,56.0
06/19/2021 17:00:00,69.0
06/19/2021 18:00:00,80.0
06/19/2021 19:00:00,67.0
06/19/2021 20:00:00,60.0
06/19/2021 21:00:00,60.0
06/19/2021 22:00:00,57.0
06/19/2021 23:00:00,52.0
06/20/2021 00:00:00,53.0
06/20/2021 01:00:00,53.0
06/20/2021 02:00:00,49.0
06/20/2021 03:00:00,51.0
06/20/2021 04:00:00,51.0
06/20/2021 05:00:00,50.0
06/20/2021 06:00:00,51.0
06/20/2021 07:00:00,53.0
06/20/2021 08:00:00,51.0
06/20/2021 09:00:00,50.0
06/20/2021 10:00:00,50.0
06/20/2021 11:00:00,50.0
06/20/2021 12:00:00,48.0
06/20/2021 13:00:00,41.0
06/20/2021 14:00:00,43.0
06/20/2021 15:00:00,48.0
06/20/2021 16:00:00,52.0
06/20/2021 17:00:00,58.0
06/20/2021 18:00:00,63.0
06/20/2021 19:00:00,67.0
06/20/2021 20:00:00,69.0
06/20/2021 21:00:00,68.0
06/20/2021 22:00:00,67.0
06/20/2021 23:00:00,60.0
06/21/2021 00:00:00,56.0
06/21/2021 01:00:00,54.0
06/21/2021 02:00:00,47.0
06/21/2021 03:00:00,45.0
06/21/2021 04:00:00,43.0
06/21/2021 05:00:00,40.0
06/21/2021 06:00:00,37.0
06/21/2021 07:00:00,39.0
06/21/2021 09:00:00,37.0
06/21/2021 10:00:00,40.0
06/21/2021 11:00:00,36.0
06/21/2021 12:00:00,35.0
06/21/2021 13:00:00,33.0
06/21/2021 14:00:00,36.0
06/21/2021 15:00:00,38.0
06/21/2021 16:00:00,42.0
06/21/2021 17:00:00,41.0
06/21/2021 18:00:00,42.0
06/21/2021 19:00:00,43.0
06/21/2021 20:00:00,47.0
06/21/2021 21:00:00,49.0
06/21/2021 22:00:00,50.0
06/21/2021 23:00:00,52.0
06/22/2021 00:00:00,55.0
06/22/2021 01:00:00,49.0
06/22/2021 02:00:00,41.0
06/22/2021 03:00:00,34.0
06/22/2021 04:00:00,32.0
06/22/2021 05:00:00,33.0
06/22/2021 06:00:00,32.0
06/22/2021 07:00:00,33.0
06/22/2021 08:00:00,35.0
06/22/2021 09:00:00,39.0
06/22/2021 10:00:00,42.0
06/22/2021 11:00:00,38.0
06/22/2021 12:00:00,35.0
06/22/2021 13:00:00,38.0
06/22/2021 15:00:00,36.0
06/22/2021 16:00:00,49.0
06/22/2021 17:00:00,59.0
06/22/2021 18:00:00,75.0
06/22/2021 19:00:00,74.0
06/22/2021 20:00:00,78.0
06/22/2021 21:00:00,78.0
06/22/2021 22:00:00,82.0
06/22/2021 23:00:00,83.0
06/23/2021 00:00:00,72.0
06/23/2021 01:00:00,62.0
06/23/2021 02:00:00,57.0
06/23/2021 03:00:00,49.0
06/23/2021 04:00:00,52.0
06/23/2021 05:00:00,52.0
06/23/2021 06:00:00,52.0
06/23/2021 07:00:00,52.0
06/23/2021 08:00:00,50.0
06/23/2021 09:00:00,50.0
06/23/2021 10:00:00,50.0
06/23/2021 11:00:00,49.0
06/23/2021 12:00:00,43.0
06/23/2021 13:00:00,47.0
06/23/2021 14:00:00,51.0
06/23/2021 15:00:00,56.0
06/23/2021 16:00:00,59.0
06/23/2021 17:00:00,61.0
06/23/2021 18:00:00,70.0
06/23/2021 19:00:00,64.0
06/23/2021 20:00:00,65.0
06/23/2021 21:00:00,63.0
06/23/2021 22:00:00,61.0
06/23/2021 23:00:00,54.0
06/24/2021 00:00:00,52.0
06/24/2021 01:00:00,50.0
06/24/2021 02:00:00,52.0
06/24/2021 03:00:00,52.0
06/24/2021 04:00:00,49.0
06/24/2021 05:00:00,46.0
06/24/2021 06:00:00,49.0
06/24/2021 07:00:00,51.0
06/24/2021 08:00:00,46.0
06/24/2021 09:00:00,44.0
06/24/2021 10:00:00,43.0
06/24/2021 11:00:00,41.0
06/24/2021 12:00:00,38.0
06/24/2021 13:00:00,40.0
06/24/2021 14:00:00,44.0
06/24/2021 15:00:00,47.0
06/24/2021 16:00:00,57.0
06/24/2021 17:00:00,59.0
06/24/2021 18:00:00,64.0
06/24/2021 19:00:00,72.0
06/24/2021 20:00:00,76.0
06/24/2021 21:00:00,75.0
06/24/2021 22:00:00,72.0
06/24/2021 23:00:00,54.0
06/25/2021 00:00:00,53.0
06/25/2021 01:00:00,49.0
06/25/2021 02:00:00,50.0
06/25/2021 04:00:00,45.0
06/25/2021 05:00:00,46.0
06/25/2021 06:00:00,46.0
06/25/2021 07:00:00,42.0
06/25/2021 08:00:00,40.0
06/25/2021 09:00:00,36.0
06/25/2021 10:00:00,36.0
06/25/2021 11:00:00,40.0
06/25/2021 12:00:00,35.0
06/25/2021 13:00:00,35.0
06/25/2021 14:00:00,37.0
06/25/2021 15:00:00,48.0
06/25/2021 16:00:00,56.0
06/25/2021 17:00:00,54.0
06/25/2021 18:00:00,60.0
06/25/2021 19:00:00,64.0
06/25/2021 20:00:00,70.0
06/25/2021 21:00:00,54.0
06/25/2021 22:00:00,48.0
06/25/2021 23:00:00,41.0
06/26/2021 00:00:00,37.0
06/26/2021 01:00:00,35.0
06/26/2021 02:00:00,36.0
06/26/2021 03:00:00,39.0
06/26/2021 04:00:00,37.0
06/26/2021 05:00:00,37.0
06/26/2021 06:00:00,40.0
06/26/2021 07:00:00,42.0
06/26/2021 08:00:00,38.0
06/26/2021 09:00:00,34.0
06/26/2021 10:00:00,35.0
06/26/2021 11:00:00,35.0
06/26/2021 12:00:00,31.0
06/26/2021 13:00:00,30.0
06/26/2021 14:00:00,41.0
06/26/2021 15:00:00,45.0
06/26/2021 16:00:00,47.0
06/26/2021 17:00:00,51.0
06/26/2021 18:00:00,48.0
06/26/2021 19:00:00,47.0
06/26/2021 20:00:00,46.0
06/26/2021 21:00:00,43.0
06/26/2021 22:00:00,40.0
06/26/2021 23:00:00,39.0
06/27/2021 00:00:00,38.0
06/27/2021 01:00:00,39.0
06/27/2021 02:00:00,41.0
06/27/2021 03:00:00,39.0
06/27/2021 04:00:00,36.0
06/27/2021 05:00:00,34.0
06/27/2021 06:00:00,35.0
06/27/2021 07:00:00,34.0
06/27/2021 08:00:00,32.0
06/27/2021 09:00:00,27.0
06/27/2021 10:00:00,24.0
06/27/2021 11:00:00,23.0
06/27/2021 12:00:00,18.0
06/27/2021 13:00:00,29.0
06/27/2021 14:00:00,35.0
06/27/2021 15:00:00,41.0
06/27/2021 16:00:00,44.0
06/27/2021 17:00:00,47.0
06/27/2021 18:00:00,49.0
06/27/2021 19:00:00,48.0
06/27/2021 20:00:00,48.0
06/27/2021 21:00:00,47.0
06/27/2021 22:00:00,45.0
06/27/2021 23:00:00,45.0
06/28/2021 00:00:00,43.0
06/28/2021 01:00:00,43.0
06/28/2021 02:00:00,45.0
06/28/2021 03:00:00,40.0
06/28/2021 04:00:00,40.0
06/28/2021 05:00:00,38.0
06/28/2021 06:00:00,38.0
06/28/2021 07:00:00,35.0
06/28/2021 08:00:00,34.0
06/28/2021 09:00:00,31.0
06/28/2021 10:00:00,29.0
06/28/2021 11:00:00,28.0
06/28/2021 12:00:00,24.0
06/28/2021 13:00:00,28.0
06/28/2021 15:00:00,39.0
06/28/2021 16:00:00,48.0
06/28/2021 17:00:00,52.0
06/28/2021 18:00:00,57.0
06/28/2021 19:00:00,58.0
06/28/2021 20:00:00,50.0
06/28/2021 21:00:00,53.0
06/28/2021 22:00:00,56.0
06/28/2021 23:00:00,60.0
06/29/2021 00:00:00,60.0
06/29/2021 01:00:00,55.0
06/29/2021 02:00:00,52.0
06/29/2021 03:00:00,45.0
06/29/2021 04:00:00,42.0
06/29/2021 10:00:00,26.0
06/29/2021 11:00:00,26.0
06/29/2021 12:00:00,24.0
06/29/2021 13:00:00,27.0
06/29/2021 14:00:00,27.0
06/29/2021 15:00:00,33.0
06/29/2021 16:00:00,40.0
06/29/2021 17:00:00,49.0
06/29/2021 18:00:00,60.0
06/29/2021 19:00:00,71.0
06/29/2021 20:00:00,72.0
06/29/2021 21:00:00,73.0
06/29/2021 22:00:00,68.0
06/29/2021 23:00:00,58.0
06/30/2021 00:00:00,59.0
06/30/2021 01:00:00,56.0
06/30/2021 02:00:00,51.0
06/30/2021 04:00:00,40.0
06/30/2021 05:00:00,37.0
06/30/2021 06:00:00,36.0
06/30/2021 07:00:00,30.0
06/30/2021 08:00:00,28.0
06/30/2021 09:00:00,30.0
06/30/2021 10:00:00,31.0
06/30/2021 11:00:00,30.0
06/30/2021 12:00:00,28.0
06/30/2021 13:00:00,25.0
06/30/2021 14:00:00,35.0
06/30/2021 15:00:00,40.0
06/30/2021 16:00:00,51.0
06/30/2021 17:00:00,60.0
06/30/2021 18:00:00,67.0
06/30/2021 19:00:00,74.0
06/30/2021 20:00:00,78.0
06/30/2021 21:00:00,72.0
06/30/2021 22:00:00,58.0
06/30/2021 23:00:00,61.0
                
