InstrumentName, La Casa
StartTime, 2021-06-01 00:00:00
EndTime, 2021-06-30 00:00:00
Date,CO,NO2,O3,PM10,PM2.5,SO2
06/12/2021 03:00:00,0.159,8.0,43.0,37.2,6.6,0.0
06/12/2021 04:00:00,0.262,15.0,30.0,41.8,7.6,0.0
06/12/2021 05:00:00,0.257,,33.0,37.1,7.0,0.0
06/12/2021 06:00:00,0.241,10.0,32.0,37.5,7.6,0.0
06/12/2021 07:00:00,0.302,14.0,21.0,37.4,8.0,
06/12/2021 08:00:00,0.334,17.0,16.0,35.2,8.5,0.0
06/12/2021 09:00:00,0.388,20.0,11.0,36.0,8.8,0.0
06/12/2021 10:00:00,0.173,10.0,26.0,27.8,8.2,0.0
06/12/2021 11:00:00,0.2,12.0,21.0,30.9,8.8,0.0
06/12/2021 12:00:00,0.295,15.0,15.0,31.8,9.0,0.0
06/12/2021 13:00:00,0.273,18.0,22.0,38.9,9.4,0.0
06/12/2021 14:00:00,0.344,28.0,22.0,66.8,11.1,3.0
06/12/2021 15:00:00,0.243,19.0,38.0,71.6,11.0,1.0
06/12/2021 16:00:00,0.248,13.0,50.0,61.4,9.9,1.0
06/12/2021 17:00:00,0.259,12.0,58.0,59.5,9.6,0.0
06/12/2021 18:00:00,0.266,10.0,68.0,53.8,9.3,0.0
06/12/2021 19:00:00,0.219,6.0,76.0,54.1,8.5,0.0
06/12/2021 20:00:00,0.214,5.0,78.0,53.6,8.5,0.0
06/12/2021 21:00:00,0.221,5.0,78.0,51.1,8.8,0.0
06/12/2021 22:00:00,0.211,5.0,79.0,54.1,9.0,0.0
06/12/2021 23:00:00,0.214,5.0,81.0,49.6,10.1,0.0
06/13/2021 00:00:00,0.221,6.0,80.0,52.5,11.2,0.0
06/13/2021 01:00:00,0.249,8.0,74.0,53.0,9.4,0.0
06/13/2021 02:00:00,0.334,10.0,57.0,54.3,9.9,0.0
06/13/2021 03:00:00,0.301,12.0,46.0,56.6,11.5,0.0
06/13/2021 04:00:00,0.192,5.0,43.0,40.2,10.7,0.0
06/13/2021 05:00:00,0.267,,42.0,46.0,11.1,0.0
06/13/2021 06:00:00,0.437,15.0,37.0,49.7,12.3,0.0
06/13/2021 08:00:00,0.416,15.0,23.0,39.7,12.1,0.0
06/13/2021 09:00:00,0.349,15.0,26.0,40.8,11.7,0.0
06/13/2021 10:00:00,0.228,9.0,30.0,41.4,11.0,0.0
06/13/2021 11:00:00,0.22,9.0,27.0,41.1,10.7,0.0
06/13/2021 12:00:00,0.237,8.0,25.0,41.1,11.1,0.0
06/13/2021 13:00:00,0.198,3.0,34.0,39.3,11.2,0.0
06/13/2021 14:00:00,0.204,3.0,41.0,42.6,11.5,0.0
06/13/2021 15:00:00,0.221,6.0,49.0,45.6,11.7,0.0
06/13/2021 16:00:00,0.209,8.0,59.0,47.8,12.2,0.0
06/13/2021 17:00:00,0.222,6.0,72.0,51.6,12.7,0.0
06/13/2021 18:00:00,0.212,3.0,75.0,48.8,12.6,0.0
06/13/2021 19:00:00,0.199,3.0,72.0,41.8,11.9,0.0
06/13/2021 20:00:00,0.174,2.0,61.0,33.7,10.2,0.0
06/13/2021 21:00:00,0.17,3.0,56.0,28.2,8.6,0.0
06/13/2021 22:00:00,0.151,7.0,52.0,28.7,8.0,0.0
06/13/2021 23:00:00,0.157,3.0,49.0,32.1,8.9,0.0
06/14/2021 00:00:00,0.146,4.0,49.0,31.3,7.9,0.0
06/14/2021 01:00:00,0.239,6.0,47.0,29.7,9.4,0.0
06/14/2021 02:00:00,0.173,4.0,49.0,28.5,7.8,0.0
06/14/2021 03:00:00,0.262,14.0,36.0,29.0,8.2,0.0
06/14/2021 04:00:00,0.126,5.0,53.0,22.4,5.7,0.0
06/14/2021 05:00:00,0.123,,58.0,18.8,4.8,0.0
06/14/2021 06:00:00,0.114,2.0,60.0,17.7,4.6,0.0
06/14/2021 08:00:00,0.142,11.0,46.0,16.8,4.6,0.0
06/14/2021 09:00:00,0.142,5.0,50.0,15.2,4.6,0.0
06/14/2021 10:00:00,0.189,8.0,33.0,18.8,5.7,0.0
06/14/2021 11:00:00,0.267,13.0,20.0,23.0,8.1,0.0
06/14/2021 12:00:00,0.271,16.0,19.0,32.2,9.9,0.0
06/14/2021 13:00:00,0.252,13.0,25.0,37.6,8.1,0.0
06/14/2021 14:00:00,,11.0,,39.5,8.0,0.0
06/14/2021 15:00:00,0.209,8.0,44.0,41.5,7.5,
06/14/2021 16:00:00,0.184,5.0,58.0,36.2,8.2,0.0
06/14/2021 17:00:00,0.272,11.0,66.0,58.2,9.9,0.0
06/14/2021 18:00:00,0.241,,79.0,54.4,10.8,1.0
06/14/2021 19:00:00,0.208,,87.0,36.8,10.5,0.0
06/14/2021 20:00:00,0.17,3.0,76.0,27.4,9.8,0.0
06/14/2021 21:00:00,0.156,5.0,68.0,30.7,11.0,0.0
06/14/2021 22:00:00,0.095,5.0,66.0,32.0,10.0,0.0
06/14/2021 23:00:00,0.1,8.0,64.0,30.8,10.1,0.0
06/15/2021 00:00:00,0.107,8.0,60.0,29.9,10.7,0.0
06/15/2021 01:00:00,0.11,11.0,51.0,30.1,10.4,0.0
06/15/2021 02:00:00,0.129,7.0,52.0,27.3,8.3,0.0
06/15/2021 03:00:00,0.186,11.0,41.0,28.6,8.4,0.0
06/15/2021 04:00:00,0.23,10.0,38.0,28.4,8.1,0.0
06/15/2021 05:00:00,0.251,,34.0,29.1,8.8,0.0
06/15/2021 06:00:00,0.197,6.0,39.0,26.3,8.9,0.0
06/15/2021 07:00:00,0.21,8.0,33.0,27.3,10.1,
06/15/2021 08:00:00,0.204,6.0,34.0,28.2,11.7,0.0
06/15/2021 09:00:00,0.19,6.0,31.0,28.3,11.6,0.0
06/15/2021 10:00:00,0.201,11.0,32.0,33.2,13.9,0.0
06/15/2021 11:00:00,0.225,13.0,32.0,38.4,13.3,0.0
06/15/2021 12:00:00,0.411,25.0,14.0,45.0,13.6,0.0
06/15/2021 13:00:00,0.422,25.0,17.0,50.1,12.5,0.0
06/15/2021 14:00:00,0.288,17.0,32.0,45.9,11.3,0.0
06/15/2021 15:00:00,0.304,19.0,41.0,42.5,11.2,0.0
06/15/2021 16:00:00,0.881,17.0,60.0,70.3,13.7,0.0
06/15/2021 17:00:00,0.235,15.0,76.0,71.6,14.3,0.0
06/15/2021 18:00:00,0.186,8.0,89.0,57.8,13.7,0.0
06/15/2021 19:00:00,0.166,7.0,95.0,53.6,12.6,0.0
06/15/2021 20:00:00,0.139,7.0,79.0,42.3,9.7,0.0
06/15/2021 21:00:00,0.125,6.0,69.0,35.7,8.0,0.0
06/15/2021 22:00:00,0.184,5.0,70.0,32.3,8.0,0.0
06/15/2021 23:00:00,0.203,6.0,70.0,35.4,8.1,0.0
06/16/2021 00:00:00,0.185,8.0,61.0,27.4,7.5,0.0
06/16/2021 01:00:00,0.282,12.0,72.0,46.0,10.1,0.0
06/16/2021 02:00:00,0.35,12.0,70.0,54.1,12.8,0.0
06/16/2021 03:00:00,0.462,20.0,35.0,48.5,12.5,0.0
06/16/2021 04:00:00,0.341,18.0,34.0,45.8,12.9,0.0
06/16/2021 05:00:00,0.297,,45.0,40.5,12.4,0.0
06/16/2021 06:00:00,0.268,9.0,46.0,39.0,12.6,0.0
06/16/2021 07:00:00,0.29,11.0,39.0,42.3,13.4,
06/16/2021 08:00:00,0.237,6.0,42.0,33.1,13.9,0.0
06/16/2021 09:00:00,0.239,10.0,28.0,34.1,15.3,0.0
06/16/2021 10:00:00,0.254,18.0,19.0,38.9,17.8,0.0
06/16/2021 11:00:00,0.31,22.0,12.0,41.5,18.9,0.0
06/16/2021 12:00:00,0.409,29.0,8.0,53.6,19.0,0.0
06/16/2021 13:00:00,0.676,34.0,8.0,65.5,21.0,0.0
06/16/2021 14:00:00,0.63,33.0,18.0,89.5,21.7,0.0
06/16/2021 15:00:00,0.466,25.0,38.0,90.5,21.3,0.0
06/16/2021 16:00:00,0.269,9.0,57.0,55.2,18.2,0.0
06/16/2021 17:00:00,0.228,7.0,60.0,49.0,16.3,0.0
06/16/2021 18:00:00,0.217,5.0,64.0,55.8,15.7,0.0
06/16/2021 19:00:00,0.25,6.0,57.0,48.6,15.1,0.0
06/16/2021 20:00:00,0.213,7.0,56.0,43.5,14.2,0.0
06/16/2021 21:00:00,0.193,4.0,65.0,38.0,14.0,0.0
06/16/2021 22:00:00,0.16,6.0,65.0,47.0,14.9,0.0
06/16/2021 23:00:00,0.191,11.0,52.0,56.7,14.8,0.0
06/17/2021 00:00:00,0.21,12.0,46.0,39.3,13.0,0.0
06/17/2021 01:00:00,0.295,15.0,41.0,41.9,13.6,0.0
06/17/2021 02:00:00,0.453,24.0,27.0,53.2,18.2,0.0
06/17/2021 03:00:00,0.373,20.0,25.0,45.4,17.0,0.0
06/17/2021 04:00:00,0.278,12.0,35.0,42.8,16.2,0.0
06/17/2021 05:00:00,0.268,,32.0,39.6,16.5,0.0
06/17/2021 06:00:00,0.264,14.0,33.0,37.1,16.9,0.0
06/17/2021 07:00:00,0.234,13.0,33.0,43.8,16.5,
06/17/2021 08:00:00,0.166,11.0,38.0,37.9,15.5,0.0
06/17/2021 09:00:00,0.151,4.0,44.0,35.0,15.5,0.0
06/17/2021 10:00:00,0.17,6.0,39.0,33.6,15.6,0.0
06/17/2021 11:00:00,0.22,14.0,28.0,37.8,16.4,0.0
06/17/2021 12:00:00,0.283,13.0,27.0,36.9,16.6,0.0
06/17/2021 13:00:00,0.366,19.0,26.0,47.8,16.9,0.0
06/17/2021 14:00:00,0.437,21.0,34.0,62.5,17.5,0.0
06/17/2021 15:00:00,0.337,14.0,50.0,51.0,17.3,0.0
06/17/2021 16:00:00,0.289,11.0,72.0,71.5,29.2,0.0
06/17/2021 17:00:00,0.296,15.0,70.0,64.6,19.9,0.0
06/17/2021 18:00:00,0.202,9.0,72.0,51.1,15.9,0.0
06/17/2021 19:00:00,0.145,4.0,73.0,36.7,14.4,0.0
06/17/2021 20:00:00,0.149,6.0,73.0,42.0,15.2,0.0
06/17/2021 21:00:00,0.159,5.0,74.0,37.4,15.1,0.0
06/17/2021 22:00:00,0.161,5.0,67.0,53.9,14.9,0.0
06/17/2021 23:00:00,0.162,3.0,63.0,40.8,13.8,0.0
06/18/2021 00:00:00,0.193,5.0,60.0,38.6,13.4,0.0
06/18/2021 01:00:00,0.31,13.0,49.0,44.1,15.7,0.0
06/18/2021 02:00:00,0.315,13.0,42.0,35.7,13.4,0.0
06/18/2021 03:00:00,0.245,9.0,45.0,32.1,12.1,0.0
06/18/2021 04:00:00,0.2,9.0,43.0,30.2,12.0,0.0
06/18/2021 05:00:00,0.203,,39.0,30.0,13.3,0.0
06/18/2021 06:00:00,0.181,9.0,38.0,35.3,15.4,0.0
06/18/2021 07:00:00,0.142,6.0,37.0,29.0,13.4,
06/18/2021 08:00:00,0.173,11.0,28.0,29.7,14.0,0.0
06/18/2021 09:00:00,0.213,23.0,11.0,30.4,14.5,0.0
06/18/2021 10:00:00,0.284,26.0,8.0,31.6,14.6,0.0
06/18/2021 11:00:00,0.368,27.0,4.0,35.4,14.8,0.0
06/18/2021 12:00:00,0.41,25.0,8.0,36.3,14.3,0.0
06/18/2021 13:00:00,0.46,27.0,12.0,52.9,16.2,0.0
06/18/2021 14:00:00,0.453,30.0,15.0,59.6,15.7,0.0
06/18/2021 15:00:00,0.272,15.0,38.0,49.4,12.7,0.0
06/18/2021 16:00:00,0.143,9.0,47.0,53.1,8.7,0.0
06/18/2021 17:00:00,0.154,8.0,58.0,63.2,9.2,0.0
06/18/2021 18:00:00,0.17,5.0,67.0,52.6,8.6,0.0
06/18/2021 19:00:00,0.185,5.0,71.0,56.0,9.3,0.0
06/18/2021 20:00:00,0.182,6.0,74.0,53.7,9.5,0.0
06/18/2021 21:00:00,0.18,6.0,72.0,55.8,9.7,0.0
06/18/2021 22:00:00,0.198,5.0,74.0,43.7,8.9,0.0
06/18/2021 23:00:00,0.187,3.0,65.0,39.4,8.9,0.0
06/19/2021 00:00:00,0.189,4.0,58.0,20.9,7.6,0.0
06/19/2021 01:00:00,0.215,6.0,53.0,23.4,8.6,0.0
06/19/2021 02:00:00,0.22,6.0,48.0,27.6,9.3,0.0
06/19/2021 03:00:00,0.19,5.0,48.0,22.3,9.6,0.0
06/19/2021 04:00:00,0.198,7.0,49.0,52.1,10.8,0.0
06/19/2021 05:00:00,0.173,,57.0,46.7,10.8,0.0
06/19/2021 06:00:00,0.164,4.0,57.0,36.6,10.2,0.0
06/19/2021 07:00:00,0.184,6.0,50.0,38.0,10.6,
06/19/2021 08:00:00,0.208,7.0,44.0,35.6,10.9,0.0
06/19/2021 09:00:00,0.155,6.0,40.0,24.0,9.1,0.0
06/19/2021 10:00:00,0.252,11.0,26.0,21.3,9.6,0.0
06/19/2021 11:00:00,0.298,11.0,24.0,29.6,11.5,0.0
06/19/2021 12:00:00,0.288,9.0,27.0,31.7,12.1,0.0
06/19/2021 13:00:00,0.302,11.0,35.0,35.8,12.0,0.0
06/19/2021 14:00:00,0.296,10.0,43.0,43.2,12.3,0.0
06/19/2021 15:00:00,0.316,10.0,46.0,54.7,13.5,0.0
06/19/2021 16:00:00,0.291,13.0,53.0,60.9,14.5,0.0
06/19/2021 17:00:00,0.314,15.0,62.0,67.2,15.7,2.0
06/19/2021 18:00:00,0.262,13.0,71.0,57.7,14.9,1.0
06/19/2021 19:00:00,0.254,7.0,74.0,51.9,13.9,1.0
06/19/2021 20:00:00,0.24,8.0,55.0,28.7,11.1,0.0
06/19/2021 21:00:00,0.201,5.0,63.0,26.6,9.5,0.0
06/19/2021 22:00:00,0.231,5.0,62.0,39.6,10.1,0.0
06/19/2021 23:00:00,0.227,4.0,55.0,24.6,9.4,0.0
06/20/2021 00:00:00,0.18,3.0,53.0,17.4,5.7,0.0
06/20/2021 01:00:00,0.252,8.0,48.0,22.8,7.1,0.0
06/20/2021 02:00:00,0.278,10.0,44.0,27.9,8.3,0.0
06/20/2021 03:00:00,0.279,9.0,47.0,23.1,9.5,0.0
06/20/2021 04:00:00,0.235,6.0,46.0,21.2,9.6,0.0
06/20/2021 05:00:00,0.257,,38.0,23.3,10.2,0.0
06/20/2021 06:00:00,0.253,12.0,30.0,19.0,9.2,0.0
06/20/2021 07:00:00,0.23,12.0,27.0,19.3,9.1,
06/20/2021 08:00:00,0.246,16.0,22.0,17.6,8.8,0.0
06/20/2021 09:00:00,0.211,8.0,29.0,16.7,8.2,0.0
06/20/2021 10:00:00,0.224,9.0,26.0,17.5,7.9,0.0
06/20/2021 11:00:00,0.252,14.0,19.0,19.7,8.3,0.0
06/20/2021 12:00:00,0.322,21.0,14.0,21.9,8.8,0.0
06/20/2021 13:00:00,0.251,16.0,26.0,24.4,8.3,1.0
06/20/2021 14:00:00,0.173,6.0,40.0,24.2,6.5,0.0
06/20/2021 15:00:00,0.155,3.0,47.0,25.8,5.8,0.0
06/20/2021 16:00:00,0.132,3.0,51.0,27.8,6.1,0.0
06/20/2021 17:00:00,0.133,4.0,55.0,33.2,7.2,0.0
06/20/2021 18:00:00,0.146,4.0,59.0,35.7,8.3,0.0
06/20/2021 19:00:00,0.149,3.0,60.0,38.8,8.6,0.0
06/20/2021 20:00:00,0.151,3.0,61.0,33.0,7.9,0.0
06/20/2021 21:00:00,0.149,3.0,63.0,27.2,7.6,0.0
06/20/2021 22:00:00,0.125,4.0,61.0,29.3,6.8,0.0
06/20/2021 23:00:00,0.132,9.0,53.0,27.2,6.4,0.0
06/21/2021 00:00:00,0.129,9.0,49.0,22.7,5.5,1.0
06/21/2021 01:00:00,0.132,5.0,52.0,21.7,5.2,0.0
