InstrumentName, Canary-CDPHE-2
StartTime, 2021-06-01 00:00:00
EndTime, 2021-06-30 00:00:00
Date,F1,F3,F4,Hmdty,Lat,Long,PM10,PM102,PM1_0,PM1_02,PM2_5,PM2_52,Sig,Temp,Time,Uncertainty,datetime,source_device
06/01/2021 00:00:04,0.0,0.0,0.0,38.45,,,2.5,3.42,0.9,2.25,2.0,3.3,-71.0,70.2,,2508.0,,
06/01/2021 00:01:07,0.0,0.0,0.0,38.51,,,2.45,2.53,1.77,1.85,2.45,2.23,-71.0,70.27,,2508.0,,
06/01/2021 00:02:07,0.0,0.0,0.0,38.58,,,2.27,2.47,1.32,1.58,2.27,2.47,-71.0,70.48,,2508.0,,
06/01/2021 00:03:05,0.0,0.0,0.0,38.29,,,3.13,3.98,1.73,2.55,3.13,3.83,-71.0,70.63,,2508.0,,
06/01/2021 00:04:06,0.0,0.0,0.0,38.22,,,3.22,2.97,1.57,2.32,3.22,2.97,-71.0,70.77,,2508.0,,
06/01/2021 00:05:06,0.0,0.0,0.0,37.59,,,2.35,2.73,1.58,1.78,2.35,2.73,-71.0,70.68,,2508.0,,
06/01/2021 00:06:07,0.0,0.0,0.0,38.32,,,3.58,3.05,1.88,2.2,3.13,2.72,-71.0,70.79,,2508.0,,
06/01/2021 00:07:05,0.0,0.0,0.0,38.19,,,2.5,2.28,1.6,1.4,2.5,2.05,-73.0,70.9,,2508.0,,
06/01/2021 00:08:05,0.0,0.0,0.0,37.69,,,2.95,2.75,2.28,2.35,2.95,2.7,-71.0,71.04,,2508.0,,
06/01/2021 00:09:06,0.0,0.0,0.0,37.13,,,3.73,3.0,1.97,2.25,2.78,3.0,-71.0,71.11,,2508.0,,
06/01/2021 00:10:05,0.0,0.0,0.0,37.75,,,2.23,2.8,1.4,2.3,2.23,2.8,-71.0,71.28,,2508.0,,
06/01/2021 00:11:05,0.0,0.0,0.0,36.89,,,2.78,1.95,1.78,1.6,2.78,1.95,-73.0,71.35,,2508.0,,
06/01/2021 00:12:06,0.0,0.0,0.0,36.6,,,3.08,3.25,1.82,2.6,3.08,3.25,-73.0,71.26,,2508.0,,
06/01/2021 00:13:06,0.0,0.0,0.0,36.12,,,2.8,2.72,2.1,2.08,2.8,2.72,-71.0,71.46,,2508.0,,
06/01/2021 00:14:07,0.0,0.0,0.0,36.64,,,1.9,2.28,1.18,1.48,1.9,2.03,-71.0,71.62,,2508.0,,
06/01/2021 00:15:05,0.0,0.0,0.0,36.48,,,2.07,3.37,1.37,2.37,2.02,3.02,-71.0,71.74,,2508.0,,
06/01/2021 00:16:04,0.0,0.0,0.0,36.56,,,2.52,3.02,1.77,2.48,2.22,2.92,-71.0,71.62,,2508.0,,
06/01/2021 00:17:05,0.0,0.0,0.0,36.16,,,3.72,2.2,1.9,1.7,3.03,2.2,-71.0,71.67,,2508.0,,
06/01/2021 00:18:05,0.0,0.0,0.0,36.13,,,1.68,3.03,1.0,2.23,1.68,3.03,-71.0,71.67,,2508.0,,
06/01/2021 00:19:07,0.0,0.0,0.0,36.58,,,3.97,2.72,2.42,2.27,3.97,2.72,-71.0,71.73,,2508.0,,
06/01/2021 00:20:06,0.0,0.0,0.0,36.64,,,3.05,3.27,1.83,2.67,2.2,3.27,-71.0,71.8,,2508.0,,
06/01/2021 00:21:07,0.0,0.0,0.0,36.5,,,2.7,3.45,1.35,2.62,2.7,3.35,-71.0,71.71,,2508.0,,
06/01/2021 00:22:06,0.0,0.0,0.0,37.03,,,3.2,3.43,2.0,2.77,3.2,3.43,-71.0,71.64,,2508.0,,
06/01/2021 00:23:05,0.0,0.0,0.0,36.82,,,3.25,2.57,2.35,2.18,3.25,2.57,-71.0,71.26,,2508.0,,
06/01/2021 00:24:04,0.0,0.0,0.0,37.24,,,3.25,3.75,2.0,2.58,3.25,3.58,-71.0,71.1,,2508.0,,
06/01/2021 00:25:06,0.0,0.0,0.0,37.62,,,2.98,3.33,1.93,2.67,2.98,3.33,-71.0,70.86,,2508.0,,
06/01/2021 00:26:07,0.0,0.0,0.0,37.21,,,3.77,3.27,1.83,2.6,3.22,3.27,-71.0,70.92,,2508.0,,
06/01/2021 00:27:05,0.0,0.0,0.0,37.27,,,2.85,3.22,1.95,1.92,2.85,2.77,-73.0,70.93,,2508.0,,
06/01/2021 00:28:05,0.0,0.0,0.0,37.14,,,1.8,2.73,1.5,2.18,1.8,2.73,-73.0,70.7,,2508.0,,
06/01/2021 00:29:06,0.0,0.0,0.0,37.28,,,2.78,3.68,1.93,2.13,2.78,2.87,-73.0,70.79,,2508.0,,
06/01/2021 00:30:05,0.0,0.0,0.0,37.5,,,2.58,3.07,1.58,2.42,2.58,2.87,-71.0,70.7,,2508.0,,
06/01/2021 00:31:06,0.0,0.0,0.0,37.82,,,3.18,2.73,1.9,2.33,3.08,2.45,-71.0,70.59,,2508.0,,
06/01/2021 00:32:06,0.0,0.0,0.0,38.31,,,2.37,3.47,1.88,2.53,2.37,3.17,-71.0,70.52,,2508.0,,
06/01/2021 00:33:05,0.0,0.0,0.0,39.17,,,2.98,3.12,2.13,2.1,2.98,2.82,-71.0,70.43,,2508.0,,
06/01/2021 00:34:06,0.0,0.0,0.0,38.87,,,2.72,3.67,1.72,2.72,2.72,3.67,-71.0,70.32,,2508.0,,
06/01/2021 00:35:07,0.0,0.0,0.0,38.83,,,2.1,4.27,1.15,2.73,2.1,3.88,-71.0,70.12,,2508.0,,
06/01/2021 00:36:04,0.0,0.0,0.0,38.76,,,4.23,3.83,2.48,3.03,4.23,3.48,-71.0,70.0,,2508.0,,
06/01/2021 00:37:07,0.0,0.0,0.0,39.39,,,3.63,4.63,2.53,3.68,3.63,4.25,-71.0,69.91,,2508.0,,
06/01/2021 00:38:06,0.0,0.0,0.0,39.26,,,2.8,3.85,1.9,3.1,2.8,3.85,-71.0,69.91,,2508.0,,
06/01/2021 00:39:04,0.0,0.0,0.0,39.88,,,3.85,3.93,2.8,2.97,3.85,3.93,-71.0,69.84,,2508.0,,
06/01/2021 00:40:13,0.0,0.0,0.0,39.25,,,4.02,3.48,2.77,3.0,3.78,3.48,-71.0,69.78,,74628.0,,
