InstrumentName, Welby
StartTime, 2021-06-01 00:00:00
EndTime, 2021-06-30 00:00:00
Date,NO2,O3,PM10,SO2
06/08/2021 14:00:00,28.0,17.0,53.9,2.0
06/08/2021 15:00:00,32.0,20.0,101.6,1.0
06/08/2021 16:00:00,19.0,40.0,,0.0
06/08/2021 17:00:00,13.0,53.0,32.7,0.0
06/08/2021 18:00:00,10.0,64.0,87.8,0.0
06/08/2021 19:00:00,6.0,68.0,,0.0
06/08/2021 20:00:00,3.0,66.0,99.0,0.0
06/08/2021 21:00:00,4.0,60.0,65.9,0.0
06/08/2021 22:00:00,4.0,57.0,63.1,0.0
06/08/2021 23:00:00,5.0,56.0,63.0,0.0
06/09/2021 00:00:00,6.0,63.0,128.3,0.0
06/09/2021 01:00:00,8.0,56.0,150.0,0.0
06/09/2021 02:00:00,15.0,45.0,81.2,0.0
06/09/2021 03:00:00,26.0,30.0,60.4,0.0
06/09/2021 04:00:00,,36.0,,0.0
06/09/2021 05:00:00,7.0,53.0,108.2,0.0
06/09/2021 06:00:00,6.0,44.0,130.6,0.0
06/09/2021 07:00:00,4.0,45.0,20.7,0.0
06/09/2021 08:00:00,3.0,45.0,66.7,0.0
06/09/2021 09:00:00,4.0,40.0,44.2,0.0
06/09/2021 10:00:00,4.0,39.0,36.7,0.0
06/09/2021 11:00:00,13.0,24.0,39.1,0.0
06/09/2021 12:00:00,27.0,13.0,107.7,0.0
06/09/2021 13:00:00,28.0,20.0,106.5,0.0
06/09/2021 14:00:00,17.0,33.0,114.9,0.0
06/09/2021 15:00:00,19.0,39.0,78.6,1.0
06/09/2021 16:00:00,16.0,51.0,79.6,1.0
06/09/2021 17:00:00,7.0,67.0,,0.0
06/09/2021 18:00:00,3.0,68.0,,0.0
06/09/2021 19:00:00,3.0,67.0,,0.0
06/09/2021 20:00:00,2.0,64.0,,0.0
06/09/2021 21:00:00,3.0,64.0,,0.0
06/09/2021 22:00:00,2.0,65.0,,0.0
06/09/2021 23:00:00,3.0,65.0,,0.0
06/10/2021 00:00:00,4.0,63.0,40.7,0.0
06/10/2021 01:00:00,4.0,60.0,36.0,0.0
06/10/2021 02:00:00,9.0,54.0,55.8,0.0
06/10/2021 03:00:00,11.0,47.0,,0.0
06/10/2021 04:00:00,,47.0,28.3,0.0
06/10/2021 05:00:00,7.0,45.0,50.7,1.0
06/10/2021 06:00:00,14.0,34.0,,0.0
06/10/2021 07:00:00,18.0,24.0,55.4,0.0
06/10/2021 08:00:00,19.0,21.0,65.9,0.0
06/10/2021 09:00:00,9.0,37.0,19.9,0.0
06/10/2021 10:00:00,9.0,29.0,,0.0
06/10/2021 11:00:00,17.0,15.0,37.2,0.0
06/10/2021 12:00:00,28.0,5.0,,0.0
06/10/2021 13:00:00,32.0,10.0,136.4,1.0
06/10/2021 14:00:00,26.0,27.0,61.5,0.0
06/10/2021 15:00:00,18.0,41.0,58.5,0.0
06/10/2021 16:00:00,18.0,53.0,50.4,1.0
06/10/2021 17:00:00,14.0,64.0,,0.0
06/10/2021 18:00:00,9.0,69.0,114.1,0.0
06/10/2021 19:00:00,8.0,84.0,,0.0
06/10/2021 20:00:00,6.0,72.0,,0.0
06/10/2021 21:00:00,7.0,79.0,,0.0
06/10/2021 22:00:00,10.0,84.0,150.2,0.0
06/10/2021 23:00:00,15.0,67.0,,0.0
06/11/2021 00:00:00,13.0,72.0,183.6,0.0
06/11/2021 01:00:00,13.0,74.0,,0.0
06/11/2021 02:00:00,8.0,65.0,,0.0
06/11/2021 03:00:00,9.0,44.0,,0.0
06/11/2021 04:00:00,,36.0,,0.0
06/11/2021 05:00:00,15.0,24.0,61.0,1.0
06/11/2021 06:00:00,18.0,21.0,51.7,1.0
06/11/2021 07:00:00,20.0,12.0,69.6,0.0
06/11/2021 08:00:00,29.0,7.0,87.8,0.0
06/11/2021 09:00:00,27.0,9.0,94.1,0.0
06/11/2021 10:00:00,6.0,28.0,56.0,0.0
06/11/2021 11:00:00,7.0,31.0,51.2,0.0
06/11/2021 12:00:00,12.0,29.0,70.3,0.0
06/11/2021 13:00:00,11.0,37.0,44.6,0.0
06/11/2021 14:00:00,4.0,47.0,48.6,0.0
06/11/2021 15:00:00,2.0,50.0,53.6,0.0
06/11/2021 16:00:00,2.0,51.0,56.7,0.0
06/11/2021 17:00:00,2.0,51.0,57.2,0.0
06/11/2021 18:00:00,2.0,54.0,42.5,0.0
06/11/2021 19:00:00,2.0,54.0,73.9,0.0
06/11/2021 20:00:00,2.0,55.0,40.6,0.0
06/11/2021 21:00:00,3.0,56.0,71.0,0.0
06/11/2021 22:00:00,2.0,55.0,66.4,0.0
06/11/2021 23:00:00,2.0,53.0,69.1,0.0
06/12/2021 00:00:00,2.0,52.0,51.8,0.0
06/12/2021 01:00:00,4.0,48.0,74.5,0.0
06/12/2021 02:00:00,4.0,45.0,37.2,0.0
06/12/2021 03:00:00,4.0,41.0,41.7,0.0
06/12/2021 04:00:00,,33.0,34.9,0.0
06/12/2021 05:00:00,9.0,30.0,28.9,0.0
06/12/2021 06:00:00,14.0,24.0,44.0,0.0
06/12/2021 07:00:00,18.0,18.0,68.5,0.0
06/12/2021 08:00:00,17.0,17.0,37.8,0.0
06/12/2021 09:00:00,16.0,15.0,34.3,0.0
06/12/2021 10:00:00,23.0,7.0,47.4,0.0
06/12/2021 11:00:00,25.0,5.0,52.6,0.0
06/12/2021 12:00:00,27.0,7.0,58.7,0.0
06/12/2021 13:00:00,21.0,20.0,58.3,0.0
06/12/2021 14:00:00,9.0,39.0,63.1,0.0
06/12/2021 15:00:00,8.0,45.0,54.6,0.0
06/12/2021 16:00:00,9.0,49.0,57.4,0.0
06/12/2021 17:00:00,8.0,58.0,47.0,0.0
06/12/2021 18:00:00,7.0,67.0,59.2,0.0
06/12/2021 19:00:00,6.0,71.0,65.1,0.0
06/12/2021 20:00:00,6.0,71.0,72.3,0.0
06/12/2021 21:00:00,4.0,68.0,76.2,0.0
06/12/2021 22:00:00,4.0,64.0,82.4,0.0
06/12/2021 23:00:00,6.0,73.0,90.4,0.0
06/13/2021 00:00:00,6.0,76.0,71.6,0.0
06/13/2021 01:00:00,5.0,60.0,91.4,0.0
06/13/2021 02:00:00,5.0,43.0,38.4,0.0
06/13/2021 03:00:00,7.0,42.0,,0.0
06/13/2021 04:00:00,,42.0,79.3,0.0
06/13/2021 05:00:00,7.0,36.0,,0.0
06/13/2021 06:00:00,16.0,35.0,,0.0
06/13/2021 08:00:00,23.0,17.0,56.6,0.0
06/13/2021 09:00:00,18.0,24.0,48.3,0.0
06/13/2021 10:00:00,8.0,29.0,91.8,0.0
06/13/2021 11:00:00,7.0,23.0,59.1,0.0
06/13/2021 12:00:00,12.0,21.0,102.5,0.0
06/13/2021 13:00:00,7.0,29.0,119.3,0.0
06/13/2021 14:00:00,4.0,38.0,,0.0
06/13/2021 15:00:00,3.0,48.0,67.8,0.0
06/13/2021 16:00:00,3.0,57.0,37.4,0.0
06/13/2021 17:00:00,4.0,61.0,,0.0
06/13/2021 18:00:00,4.0,67.0,107.1,0.0
06/13/2021 19:00:00,4.0,74.0,,0.0
06/13/2021 20:00:00,2.0,61.0,,0.0
06/13/2021 21:00:00,2.0,55.0,,0.0
06/13/2021 22:00:00,2.0,54.0,,0.0
06/13/2021 23:00:00,4.0,47.0,,0.0
06/14/2021 00:00:00,4.0,47.0,81.2,0.0
06/14/2021 01:00:00,6.0,45.0,102.6,1.0
06/14/2021 02:00:00,8.0,40.0,55.8,0.0
06/14/2021 03:00:00,9.0,39.0,19.2,0.0
06/14/2021 04:00:00,,46.0,51.8,0.0
06/14/2021 05:00:00,4.0,51.0,49.8,0.0
06/14/2021 06:00:00,3.0,56.0,63.4,0.0
06/14/2021 08:00:00,5.0,52.0,37.1,0.0
06/14/2021 09:00:00,7.0,49.0,32.8,1.0
06/14/2021 10:00:00,18.0,30.0,9.6,0.0
06/14/2021 11:00:00,20.0,15.0,30.0,0.0
06/14/2021 12:00:00,10.0,24.0,40.4,0.0
06/14/2021 13:00:00,11.0,26.0,39.6,0.0
06/14/2021 14:00:00,12.0,,66.0,0.0
06/14/2021 15:00:00,8.0,47.0,70.6,
06/14/2021 16:00:00,,57.0,60.3,0.0
06/14/2021 17:00:00,5.0,68.0,,0.0
06/14/2021 18:00:00,7.0,79.0,86.6,0.0
06/14/2021 19:00:00,7.0,90.0,70.6,0.0
06/14/2021 20:00:00,7.0,91.0,,0.0
06/14/2021 21:00:00,3.0,67.0,,0.0
06/14/2021 22:00:00,3.0,67.0,,0.0
06/14/2021 23:00:00,,64.0,,3.0
06/15/2021 00:00:00,4.0,57.0,,0.0
06/15/2021 01:00:00,7.0,46.0,98.8,0.0
06/15/2021 02:00:00,8.0,48.0,134.0,0.0
06/15/2021 03:00:00,10.0,43.0,63.6,1.0
06/15/2021 04:00:00,,41.0,61.7,1.0
06/15/2021 05:00:00,10.0,40.0,52.3,1.0
06/15/2021 06:00:00,13.0,34.0,,1.0
06/15/2021 07:00:00,20.0,18.0,69.8,0.0
06/15/2021 08:00:00,15.0,19.0,62.2,0.0
06/15/2021 09:00:00,19.0,15.0,41.6,0.0
06/15/2021 10:00:00,17.0,18.0,51.1,0.0
06/15/2021 11:00:00,33.0,5.0,110.1,0.0
06/15/2021 12:00:00,40.0,4.0,212.2,0.0
06/15/2021 13:00:00,42.0,9.0,196.6,1.0
06/15/2021 14:00:00,38.0,21.0,136.6,2.0
06/15/2021 15:00:00,20.0,42.0,123.8,0.0
06/15/2021 16:00:00,7.0,62.0,,0.0
06/15/2021 17:00:00,7.0,73.0,91.8,0.0
06/15/2021 18:00:00,7.0,88.0,,0.0
06/15/2021 19:00:00,6.0,93.0,,0.0
06/15/2021 20:00:00,5.0,88.0,,0.0
06/15/2021 21:00:00,4.0,78.0,,0.0
06/15/2021 22:00:00,5.0,70.0,,0.0
06/15/2021 23:00:00,4.0,65.0,,0.0
06/16/2021 00:00:00,4.0,55.0,,0.0
06/16/2021 01:00:00,7.0,46.0,157.1,0.0
06/16/2021 02:00:00,11.0,53.0,96.6,0.0
06/16/2021 03:00:00,16.0,40.0,64.8,1.0
06/16/2021 04:00:00,,35.0,56.1,1.0
06/16/2021 05:00:00,23.0,28.0,39.4,0.0
06/16/2021 06:00:00,27.0,27.0,48.4,0.0
06/16/2021 07:00:00,27.0,22.0,30.6,0.0
06/16/2021 08:00:00,17.0,25.0,52.8,0.0
06/16/2021 09:00:00,20.0,19.0,50.5,0.0
06/16/2021 10:00:00,29.0,7.0,99.7,0.0
06/16/2021 11:00:00,33.0,2.0,68.0,0.0
06/16/2021 12:00:00,36.0,3.0,142.5,1.0
06/16/2021 13:00:00,46.0,4.0,207.7,2.0
06/16/2021 14:00:00,42.0,15.0,138.0,1.0
06/16/2021 15:00:00,32.0,32.0,118.2,1.0
06/16/2021 16:00:00,13.0,55.0,,0.0
06/16/2021 17:00:00,4.0,61.0,124.6,0.0
06/16/2021 18:00:00,5.0,62.0,137.6,0.0
06/16/2021 19:00:00,5.0,56.0,,0.0
06/16/2021 20:00:00,7.0,59.0,,0.0
06/16/2021 21:00:00,3.0,71.0,,0.0
06/16/2021 22:00:00,5.0,61.0,98.7,0.0
06/16/2021 23:00:00,8.0,53.0,106.7,0.0
06/17/2021 00:00:00,6.0,52.0,99.4,0.0
06/17/2021 01:00:00,7.0,46.0,64.3,0.0
06/17/2021 02:00:00,16.0,30.0,102.2,0.0
06/17/2021 03:00:00,25.0,19.0,67.1,0.0
06/17/2021 04:00:00,,16.0,52.0,0.0
06/17/2021 05:00:00,22.0,22.0,48.4,0.0
06/17/2021 06:00:00,22.0,24.0,58.5,1.0
06/17/2021 07:00:00,18.0,29.0,53.8,0.0
06/17/2021 08:00:00,10.0,40.0,34.9,1.0
06/17/2021 09:00:00,14.0,35.0,45.8,0.0
06/17/2021 10:00:00,14.0,31.0,87.3,0.0
06/17/2021 11:00:00,26.0,15.0,71.7,0.0
06/17/2021 12:00:00,43.0,5.0,120.9,1.0
06/17/2021 13:00:00,44.0,9.0,149.2,1.0
06/17/2021 14:00:00,41.0,20.0,79.7,0.0
06/17/2021 15:00:00,36.0,31.0,,1.0
06/17/2021 16:00:00,23.0,49.0,61.7,0.0
06/17/2021 17:00:00,7.0,65.0,,0.0
06/17/2021 18:00:00,5.0,69.0,,0.0
06/17/2021 19:00:00,4.0,70.0,,0.0
06/17/2021 20:00:00,4.0,73.0,,0.0
06/17/2021 21:00:00,3.0,74.0,,0.0
06/17/2021 22:00:00,7.0,64.0,130.1,0.0
06/17/2021 23:00:00,8.0,58.0,163.3,0.0
06/18/2021 00:00:00,11.0,55.0,88.9,0.0
06/18/2021 01:00:00,12.0,47.0,128.9,0.0
06/18/2021 02:00:00,15.0,39.0,78.3,1.0
06/18/2021 03:00:00,10.0,44.0,27.8,2.0
06/18/2021 04:00:00,,36.0,37.5,0.0
06/18/2021 05:00:00,20.0,28.0,67.8,0.0
06/18/2021 06:00:00,16.0,28.0,34.1,0.0
06/18/2021 07:00:00,10.0,32.0,70.8,0.0
06/18/2021 08:00:00,19.0,18.0,,0.0
06/18/2021 09:00:00,21.0,13.0,40.0,0.0
06/18/2021 10:00:00,24.0,7.0,62.7,0.0
06/18/2021 11:00:00,30.0,3.0,81.3,0.0
06/18/2021 12:00:00,36.0,2.0,129.3,1.0
06/18/2021 13:00:00,38.0,5.0,129.1,1.0
06/18/2021 14:00:00,39.0,13.0,113.8,1.0
06/18/2021 15:00:00,14.0,38.0,,0.0
06/18/2021 16:00:00,7.0,48.0,54.7,0.0
06/18/2021 17:00:00,5.0,59.0,150.5,0.0
06/18/2021 18:00:00,2.0,63.0,125.7,0.0
06/18/2021 19:00:00,2.0,67.0,83.1,0.0
06/18/2021 20:00:00,3.0,68.0,62.1,0.0
06/18/2021 21:00:00,3.0,67.0,,0.0
06/18/2021 22:00:00,3.0,67.0,,0.0
06/18/2021 23:00:00,5.0,63.0,,0.0
06/19/2021 00:00:00,5.0,53.0,,0.0
06/19/2021 01:00:00,7.0,50.0,31.8,0.0
06/19/2021 02:00:00,8.0,45.0,19.1,1.0
06/19/2021 03:00:00,6.0,44.0,33.4,1.0
06/19/2021 04:00:00,,42.0,,0.0
06/19/2021 05:00:00,10.0,36.0,138.2,0.0
06/19/2021 06:00:00,5.0,49.0,,0.0
06/19/2021 07:00:00,6.0,46.0,29.1,0.0
06/19/2021 08:00:00,9.0,34.0,106.9,0.0
06/19/2021 09:00:00,11.0,29.0,93.2,0.0
06/19/2021 10:00:00,14.0,22.0,16.0,0.0
06/19/2021 11:00:00,21.0,11.0,67.9,0.0
06/19/2021 12:00:00,19.0,16.0,66.7,0.0
06/19/2021 13:00:00,13.0,29.0,83.7,0.0
06/19/2021 14:00:00,8.0,42.0,102.0,0.0
06/19/2021 15:00:00,7.0,48.0,106.1,0.0
06/19/2021 16:00:00,6.0,56.0,55.0,0.0
06/19/2021 17:00:00,6.0,63.0,,0.0
06/19/2021 18:00:00,6.0,74.0,,1.0
06/19/2021 19:00:00,7.0,74.0,,0.0
06/19/2021 20:00:00,10.0,57.0,,0.0
06/19/2021 21:00:00,4.0,60.0,,0.0
06/19/2021 22:00:00,4.0,57.0,,0.0
06/19/2021 23:00:00,7.0,49.0,,0.0
06/20/2021 00:00:00,5.0,49.0,,0.0
06/20/2021 01:00:00,9.0,41.0,,0.0
06/20/2021 02:00:00,13.0,38.0,,1.0
06/20/2021 03:00:00,10.0,45.0,,1.0
06/20/2021 04:00:00,,43.0,34.7,0.0
06/20/2021 05:00:00,13.0,35.0,29.6,1.0
06/20/2021 06:00:00,17.0,28.0,24.8,0.0
06/20/2021 07:00:00,16.0,21.0,41.3,0.0
06/20/2021 08:00:00,23.0,11.0,,0.0
06/20/2021 09:00:00,17.0,20.0,24.0,0.0
06/20/2021 10:00:00,19.0,12.0,32.9,0.0
06/20/2021 11:00:00,21.0,10.0,,0.0
06/20/2021 12:00:00,17.0,14.0,103.2,0.0
06/20/2021 13:00:00,10.0,27.0,,0.0
06/20/2021 14:00:00,4.0,40.0,,0.0
06/20/2021 15:00:00,2.0,46.0,,0.0
06/20/2021 16:00:00,2.0,50.0,67.1,0.0
06/20/2021 17:00:00,2.0,53.0,53.1,0.0
06/20/2021 18:00:00,2.0,55.0,52.9,0.0
06/20/2021 19:00:00,2.0,56.0,55.1,0.0
06/20/2021 20:00:00,2.0,56.0,60.0,0.0
06/20/2021 21:00:00,2.0,59.0,44.3,0.0
06/20/2021 22:00:00,2.0,57.0,49.4,0.0
06/20/2021 23:00:00,2.0,56.0,55.7,0.0
06/21/2021 00:00:00,1.0,52.0,40.9,0.0
06/21/2021 01:00:00,2.0,54.0,71.5,0.0
06/21/2021 02:00:00,2.0,48.0,57.9,0.0
06/21/2021 03:00:00,2.0,43.0,43.4,0.0
06/21/2021 04:00:00,,40.0,66.1,0.0
06/21/2021 05:00:00,1.0,39.0,39.8,0.0
06/21/2021 06:00:00,2.0,36.0,40.8,0.0
06/21/2021 07:00:00,2.0,33.0,8.3,0.0
06/21/2021 09:00:00,2.0,33.0,9.4,0.0
06/21/2021 10:00:00,5.0,32.0,2.9,0.0
06/21/2021 11:00:00,9.0,28.0,12.6,0.0
06/21/2021 12:00:00,16.0,23.0,16.3,0.0
06/21/2021 13:00:00,15.0,24.0,33.1,0.0
06/21/2021 14:00:00,13.0,,30.2,0.0
06/21/2021 15:00:00,10.0,34.0,23.4,
06/21/2021 16:00:00,9.0,38.0,21.0,0.0
06/21/2021 17:00:00,7.0,42.0,24.0,0.0
06/21/2021 18:00:00,8.0,43.0,34.7,0.0
06/21/2021 19:00:00,9.0,48.0,33.4,0.0
06/21/2021 20:00:00,,49.0,,0.0
06/21/2021 21:00:00,7.0,52.0,,0.0
06/21/2021 22:00:00,6.0,55.0,,0.0
06/21/2021 23:00:00,6.0,56.0,,0.0
06/22/2021 00:00:00,6.0,56.0,,0.0
06/22/2021 01:00:00,6.0,51.0,,0.0
06/22/2021 02:00:00,8.0,40.0,11.0,0.0
06/22/2021 03:00:00,9.0,37.0,48.0,0.0
06/22/2021 04:00:00,,34.0,50.7,0.0
06/22/2021 05:00:00,10.0,31.0,69.9,0.0
06/22/2021 06:00:00,14.0,21.0,78.9,0.0
06/22/2021 07:00:00,16.0,16.0,54.1,0.0
06/22/2021 08:00:00,15.0,15.0,80.1,0.0
06/22/2021 09:00:00,15.0,13.0,80.5,0.0
06/22/2021 10:00:00,13.0,11.0,73.3,0.0
06/22/2021 11:00:00,19.0,6.0,43.4,0.0
06/22/2021 12:00:00,25.0,3.0,95.1,0.0
06/22/2021 13:00:00,24.0,11.0,65.0,0.0
06/22/2021 14:00:00,,16.0,67.7,1.0
06/22/2021 15:00:00,33.0,22.0,,1.0
06/22/2021 16:00:00,24.0,36.0,155.7,0.0
06/22/2021 17:00:00,7.0,61.0,128.6,0.0
06/22/2021 18:00:00,4.0,66.0,,0.0
06/22/2021 19:00:00,3.0,65.0,,0.0
06/22/2021 20:00:00,3.0,70.0,,0.0
06/22/2021 21:00:00,3.0,73.0,,0.0
06/22/2021 22:00:00,4.0,72.0,,0.0
06/22/2021 23:00:00,3.0,72.0,,0.0
06/23/2021 00:00:00,10.0,63.0,119.3,0.0
06/23/2021 01:00:00,12.0,51.0,,0.0
06/23/2021 02:00:00,27.0,31.0,108.9,0.0
06/23/2021 03:00:00,24.0,44.0,68.2,2.0
06/23/2021 04:00:00,,33.0,58.6,1.0
06/23/2021 05:00:00,30.0,20.0,53.9,0.0
06/23/2021 06:00:00,35.0,10.0,,0.0
06/23/2021 07:00:00,19.0,20.0,72.5,0.0
06/23/2021 08:00:00,20.0,20.0,44.9,0.0
06/23/2021 09:00:00,23.0,13.0,62.8,0.0
06/23/2021 10:00:00,25.0,11.0,30.8,0.0
06/23/2021 11:00:00,27.0,10.0,22.3,0.0
06/23/2021 12:00:00,41.0,3.0,100.5,1.0
06/23/2021 13:00:00,44.0,4.0,144.2,1.0
06/23/2021 14:00:00,37.0,17.0,93.2,1.0
06/23/2021 15:00:00,30.0,28.0,126.5,1.0
06/23/2021 16:00:00,19.0,48.0,,1.0
06/23/2021 17:00:00,16.0,60.0,,0.0
06/23/2021 18:00:00,4.0,67.0,,0.0
06/23/2021 19:00:00,2.0,65.0,,0.0
06/23/2021 20:00:00,2.0,58.0,59.1,0.0
06/23/2021 21:00:00,4.0,58.0,55.7,0.0
06/23/2021 22:00:00,3.0,61.0,71.8,0.0
06/23/2021 23:00:00,4.0,52.0,49.6,0.0
06/24/2021 00:00:00,4.0,49.0,35.8,0.0
06/24/2021 01:00:00,4.0,48.0,47.8,0.0
06/24/2021 02:00:00,3.0,48.0,27.3,0.0
06/24/2021 03:00:00,4.0,44.0,73.6,0.0
06/24/2021 04:00:00,,40.0,,0.0
06/24/2021 05:00:00,7.0,33.0,90.7,0.0
06/24/2021 06:00:00,6.0,38.0,,0.0
06/24/2021 07:00:00,2.0,48.0,43.5,0.0
06/24/2021 08:00:00,1.0,48.0,,0.0
06/24/2021 09:00:00,2.0,43.0,6.8,0.0
06/24/2021 10:00:00,5.0,36.0,52.7,0.0
06/24/2021 11:00:00,18.0,21.0,67.8,0.0
06/24/2021 12:00:00,19.0,21.0,34.0,1.0
06/24/2021 13:00:00,26.0,16.0,66.7,1.0
06/24/2021 14:00:00,20.0,24.0,73.5,0.0
06/24/2021 15:00:00,9.0,37.0,62.0,0.0
06/24/2021 16:00:00,9.0,44.0,37.0,0.0
06/24/2021 17:00:00,8.0,53.0,47.3,0.0
06/24/2021 18:00:00,3.0,63.0,41.5,0.0
06/24/2021 19:00:00,4.0,67.0,,0.0
06/24/2021 20:00:00,5.0,69.0,12.7,0.0
06/24/2021 21:00:00,2.0,62.0,25.4,0.0
06/24/2021 22:00:00,3.0,55.0,,0.0
06/24/2021 23:00:00,7.0,47.0,58.0,0.0
06/25/2021 00:00:00,6.0,46.0,118.6,0.0
06/25/2021 01:00:00,6.0,45.0,,0.0
06/25/2021 02:00:00,8.0,42.0,50.9,0.0
06/25/2021 04:00:00,,37.0,7.3,0.0
06/25/2021 05:00:00,6.0,38.0,13.5,0.0
06/25/2021 06:00:00,10.0,30.0,33.8,0.0
06/25/2021 07:00:00,4.0,39.0,67.5,0.0
06/25/2021 08:00:00,3.0,35.0,58.9,0.0
06/25/2021 09:00:00,5.0,32.0,1.1,0.0
06/25/2021 10:00:00,6.0,30.0,7.8,0.0
06/25/2021 11:00:00,11.0,21.0,35.0,0.0
06/25/2021 12:00:00,21.0,14.0,56.9,0.0
06/25/2021 13:00:00,10.0,32.0,55.2,0.0
06/25/2021 14:00:00,15.0,31.0,35.3,0.0
06/25/2021 15:00:00,15.0,34.0,44.7,1.0
06/25/2021 16:00:00,11.0,44.0,9.7,0.0
06/25/2021 17:00:00,8.0,54.0,,1.0
06/25/2021 18:00:00,6.0,62.0,,1.0
06/25/2021 19:00:00,4.0,62.0,,0.0
06/25/2021 20:00:00,4.0,62.0,,0.0
06/25/2021 21:00:00,7.0,52.0,,0.0
06/25/2021 22:00:00,9.0,40.0,60.0,0.0
06/25/2021 23:00:00,8.0,36.0,65.2,0.0
06/26/2021 00:00:00,6.0,37.0,59.7,0.0
