InstrumentName, Canary-CDPHE-1
StartTime, 2021-06-01 00:00:00
EndTime, 2021-06-30 00:00:00
Date,F1,F3,F4,Hmdty,Lat,Long,PM10,PM102,PM1_0,PM1_02,PM2_5,PM2_52,Sig,Temp,Time,Uncertainty,datetime,source_device
06/01/2021 00:00:04,0.0,0.0,0.0,33.83,,,0.0,6.75,0.0,4.75,0.0,6.75,-75.0,72.25,,1271.0,,
06/01/2021 00:01:05,0.0,0.0,0.0,33.87,,,0.0,6.07,0.0,4.57,0.0,5.82,-75.0,72.27,,2494.0,,
06/01/2021 00:02:03,0.0,0.0,0.0,33.61,,,0.0,6.42,0.0,4.12,0.0,5.72,-75.0,72.32,,2494.0,,
06/01/2021 00:03:04,0.0,0.0,0.0,33.46,,,0.0,6.58,0.0,3.68,0.0,5.98,-75.0,72.32,,2494.0,,
06/01/2021 00:04:03,0.0,0.0,0.0,33.83,,,0.0,5.55,0.0,4.27,0.0,5.45,-75.0,72.3,,2494.0,,
06/01/2021 00:05:04,0.0,0.0,0.0,33.78,,,0.0,6.58,0.0,4.68,0.0,6.25,-75.0,72.3,,2494.0,,
06/01/2021 00:06:05,0.0,0.0,0.0,33.62,,,0.0,6.95,0.0,4.9,0.0,6.55,-75.0,72.37,,2494.0,,
06/01/2021 00:07:05,0.0,0.0,0.0,33.31,,,0.0,5.9,0.0,4.4,0.0,5.4,-75.0,72.41,,2494.0,,
06/01/2021 00:08:05,0.0,0.0,0.0,32.99,,,0.0,5.72,0.0,4.52,0.0,5.33,-75.0,72.43,,2494.0,,
06/01/2021 00:09:04,0.0,0.0,0.0,32.73,,,0.0,4.9,0.0,3.4,0.0,4.9,-75.0,72.45,,2494.0,,
06/01/2021 00:10:06,0.0,0.0,0.0,32.61,,,0.0,5.38,0.0,3.88,0.0,4.87,-75.0,72.43,,2494.0,,
06/01/2021 00:11:04,0.0,0.0,0.0,32.64,,,0.0,5.9,0.0,4.08,0.0,5.35,-75.0,72.43,,2494.0,,
06/01/2021 00:12:05,0.0,0.0,0.0,32.64,,,0.0,5.65,0.0,4.0,0.0,5.65,-75.0,72.34,,2494.0,,
06/01/2021 00:13:06,0.0,0.0,0.0,32.58,,,0.0,5.15,0.0,3.6,0.0,4.83,-75.0,72.32,,2494.0,,
06/01/2021 00:14:05,0.0,0.0,0.0,32.69,,,0.0,4.32,0.0,3.25,0.0,4.05,-75.0,72.34,,2494.0,,
06/01/2021 00:15:05,0.0,0.0,0.0,32.76,,,0.0,4.82,0.0,3.3,0.0,4.67,-75.0,72.32,,2494.0,,
06/01/2021 00:16:06,0.0,0.0,0.0,32.61,,,0.0,4.7,0.0,3.83,0.0,4.6,-75.0,72.32,,2494.0,,
06/01/2021 00:17:04,0.0,0.0,0.0,32.53,,,0.0,6.4,0.0,4.63,0.0,5.83,-75.0,72.3,,2494.0,,
06/01/2021 00:18:03,0.0,0.0,0.0,32.73,,,0.0,7.75,0.0,5.25,0.0,6.85,-77.0,72.28,,2494.0,,
06/01/2021 00:19:04,0.0,0.0,0.0,32.96,,,0.0,7.13,0.0,4.98,0.0,7.13,-75.0,72.28,,2494.0,,
06/01/2021 00:20:05,0.0,0.0,0.0,33.06,,,0.0,6.85,0.0,4.48,0.0,6.22,-75.0,72.3,,2494.0,,
06/01/2021 00:21:05,0.0,0.0,0.0,33.26,,,0.0,6.8,0.0,4.68,0.0,6.58,-77.0,72.3,,2494.0,,
06/01/2021 00:22:05,0.0,0.0,0.0,33.31,,,0.0,5.45,0.0,4.52,0.0,5.45,-77.0,72.34,,2494.0,,
06/01/2021 00:23:05,0.0,0.0,0.0,33.26,,,0.0,5.67,0.0,3.53,0.0,5.22,-77.0,72.39,,2494.0,,
06/01/2021 00:24:04,0.0,0.0,0.0,33.24,,,0.0,6.45,0.0,4.55,0.0,6.25,-77.0,72.48,,2494.0,,
06/01/2021 00:25:06,0.0,0.0,0.0,33.15,,,0.0,6.48,0.0,4.87,0.0,6.48,-77.0,72.61,,2494.0,,
06/01/2021 00:26:05,0.0,0.0,0.0,33.01,,,0.0,5.82,0.0,3.43,0.0,5.38,-77.0,72.77,,2494.0,,
06/01/2021 00:27:03,0.0,0.0,0.0,32.79,,,0.0,7.35,0.0,4.67,0.0,6.07,-75.0,72.91,,2494.0,,
06/01/2021 00:28:03,0.0,0.0,0.0,32.57,,,0.0,7.08,0.0,5.03,0.0,6.83,-75.0,73.17,,2494.0,,
06/01/2021 00:29:05,0.0,0.0,0.0,32.07,,,0.0,5.87,0.0,4.45,0.0,5.87,-75.0,73.38,,2494.0,,
06/01/2021 00:30:04,0.0,0.0,0.0,31.81,,,0.0,7.43,0.0,5.08,0.0,6.83,-75.0,73.67,,2494.0,,
06/01/2021 00:31:03,0.0,0.0,0.0,31.73,,,0.0,5.9,0.0,4.15,0.0,5.9,-75.0,73.89,,2494.0,,
06/01/2021 00:32:05,0.0,0.0,0.0,31.25,,,0.0,5.98,0.0,4.38,0.0,5.48,-75.0,74.12,,2494.0,,
06/01/2021 00:33:05,0.0,0.0,0.0,30.91,,,0.0,5.72,0.0,4.45,0.0,5.65,-75.0,74.35,,2494.0,,
06/01/2021 00:34:05,0.0,0.0,0.0,30.68,,,0.0,5.95,0.0,4.15,0.0,5.95,-75.0,74.55,,2494.0,,
06/01/2021 00:35:04,0.0,0.0,0.0,30.55,,,0.0,7.23,0.0,4.08,0.0,5.63,-75.0,74.79,,2494.0,,
06/01/2021 00:36:05,0.0,0.0,0.0,30.84,,,0.0,7.15,0.0,3.65,0.0,5.95,-75.0,75.06,,2494.0,,
06/01/2021 00:37:04,0.0,0.0,0.0,30.72,,,0.0,5.8,0.0,3.85,0.0,5.8,-75.0,75.27,,2494.0,,
