InstrumentName, Pedestrian Bridge
StartTime, 2021-06-01 00:00:00
EndTime, 2021-06-30 00:00:00
Date,ICCID,IH,IT,P,PM10,PM1_0,PM2_5,Time,WD,WS
06/01/2021 04:08:36,,70.28,54.34,848.31,12.57,7.74,11.64,,-1.0,-1.0
06/01/2021 04:09:00,,70.16,54.29,848.3,11.6,5.93,10.83,,-1.0,-1.0
06/01/2021 04:10:00,,69.85,54.25,848.31,12.38,7.43,11.73,,-1.0,-1.0
06/01/2021 04:11:00,,69.78,54.23,848.33,12.57,8.07,11.83,,-1.0,-1.0
06/01/2021 04:12:00,,70.0,54.23,848.32,11.04,6.99,10.57,,-1.0,-1.0
06/01/2021 04:13:01,,69.83,54.23,848.32,10.93,7.19,10.4,,-1.0,-1.0
06/01/2021 04:14:00,,69.53,54.2,848.32,11.68,6.78,10.98,,-1.0,-1.0
06/01/2021 04:15:00,,69.7,54.21,848.32,11.48,6.82,10.35,,-1.0,-1.0
06/01/2021 04:17:36,,69.51,54.17,848.3,9.99,6.82,9.07,,-1.0,-1.0
06/01/2021 04:19:01,,69.52,54.12,848.29,8.16,5.72,8.02,,-1.0,-1.0
06/01/2021 04:20:05,,69.23,54.14,848.28,10.67,6.95,10.34,,-1.0,-1.0
06/01/2021 04:22:00,,68.36,54.23,848.29,6.67,4.17,6.22,,-1.0,-1.0
06/01/2021 04:23:04,,68.3,54.24,848.28,11.35,7.59,10.75,,-1.0,-1.0
06/01/2021 04:24:00,,68.62,54.28,848.26,10.13,6.67,9.57,,-1.0,-1.0
06/01/2021 04:26:00,,68.63,54.22,848.21,8.32,4.69,7.55,,-1.0,-1.0
06/01/2021 04:27:19,,68.77,54.21,848.2,8.52,4.88,7.94,,-1.0,-1.0
06/01/2021 04:28:00,,69.3,54.17,848.19,10.4,5.45,9.4,,-1.0,-1.0
06/01/2021 04:29:00,,69.37,54.13,848.17,9.59,5.7,8.47,,-1.0,-1.0
06/01/2021 04:30:00,,69.08,54.1,848.14,9.16,5.54,7.82,,-1.0,-1.0
06/01/2021 04:31:00,,69.57,54.1,848.11,8.36,5.6,7.5,,-1.0,-1.0
06/01/2021 04:33:26,,69.43,53.96,848.05,9.68,5.36,8.59,,-1.0,-1.0
06/01/2021 04:34:00,,69.77,53.9,848.05,10.26,5.71,9.17,,-1.0,-1.0
06/01/2021 04:36:00,,70.49,53.83,848.05,10.47,6.6,9.89,,-1.0,-1.0
06/01/2021 04:37:17,,70.42,53.79,848.04,10.12,6.48,8.73,,-1.0,-1.0
06/01/2021 04:38:00,,70.44,53.73,848.02,8.9,5.56,7.65,,-1.0,-1.0
06/01/2021 04:39:00,,71.22,53.71,848.0,9.69,6.06,9.12,,-1.0,-1.0
06/01/2021 04:40:00,,71.42,53.68,848.0,8.59,6.08,8.17,,-1.0,-1.0
06/01/2021 04:41:00,,71.24,53.6,848.0,8.68,5.74,7.98,,-1.0,-1.0
06/01/2021 04:43:29,,71.27,53.46,848.02,8.35,4.97,7.53,,-1.0,-1.0
06/01/2021 04:44:00,,71.28,53.36,848.0,10.9,6.56,10.13,,-1.0,-1.0
06/01/2021 04:45:00,,71.47,53.33,848.02,8.42,4.98,7.58,,-1.0,-1.0
06/01/2021 04:46:00,,71.7,53.27,848.0,9.72,5.76,8.34,,-1.0,-1.0
06/01/2021 04:47:00,,72.12,53.22,848.01,9.27,5.99,8.54,,-1.0,-1.0
06/01/2021 04:48:00,,72.34,53.2,848.03,10.73,5.78,9.21,,-1.0,-1.0
06/01/2021 04:49:00,,72.29,53.15,848.0,11.76,6.26,10.42,,-1.0,-1.0
06/01/2021 04:50:00,,72.32,53.12,848.0,12.95,7.31,12.13,,-1.0,-1.0
06/01/2021 04:51:34,,72.53,53.09,847.98,16.15,9.45,14.99,,-1.0,-1.0
06/01/2021 04:53:00,,72.26,53.04,847.96,12.08,7.48,10.83,,-1.0,-1.0
06/01/2021 04:54:05,,72.42,53.02,847.93,10.49,6.98,9.9,,-1.0,-1.0
06/01/2021 04:55:00,,72.54,52.99,847.92,12.43,7.49,11.48,,-1.0,-1.0
06/01/2021 04:56:00,,72.38,52.95,847.88,14.38,8.28,13.18,,-1.0,-1.0
06/01/2021 04:57:00,,72.26,52.94,847.89,15.15,8.45,13.07,,-1.0,-1.0
06/01/2021 04:58:00,,72.41,52.96,847.9,11.31,6.44,9.63,,-1.0,-1.0
06/01/2021 04:59:00,,72.39,52.95,847.88,10.6,6.31,9.04,,-1.0,-1.0
06/01/2021 05:00:00,,72.49,52.91,847.86,9.5,5.48,8.61,,-1.0,-1.0
06/01/2021 05:01:00,,72.64,52.88,847.86,8.52,4.3,7.49,,-1.0,-1.0
06/01/2021 05:02:00,,72.66,52.83,847.85,8.5,4.63,7.14,,-1.0,-1.0
06/01/2021 05:03:00,,73.06,52.82,847.85,11.32,6.47,10.28,,-1.0,-1.0
06/01/2021 05:05:01,,73.41,52.78,847.84,14.8,7.66,12.43,,-1.0,-1.0
06/01/2021 05:06:21,,73.37,52.74,847.83,16.45,10.43,15.44,,-1.0,-1.0
06/01/2021 05:07:00,,73.27,52.72,847.81,13.55,7.89,12.15,,-1.0,-1.0
06/01/2021 05:08:00,,73.6,52.72,847.8,13.79,7.52,11.47,,-1.0,-1.0
06/01/2021 05:09:00,,73.44,52.68,847.79,10.97,6.57,9.91,,-1.0,-1.0
06/01/2021 05:10:00,,73.46,52.66,847.79,8.97,5.92,8.93,,-1.0,-1.0
06/01/2021 05:12:00,,73.48,52.57,847.8,8.92,5.53,7.9,,-1.0,-1.0
06/01/2021 05:13:00,,73.54,52.54,847.79,10.45,6.01,9.27,,-1.0,-1.0
06/01/2021 05:14:00,,73.71,52.52,847.79,9.16,5.57,8.36,,-1.0,-1.0
06/01/2021 05:15:00,,74.03,52.52,847.78,9.73,5.82,9.14,,-1.0,-1.0
06/01/2021 05:16:00,,73.88,52.48,847.79,8.36,5.28,7.78,,-1.0,-1.0
06/01/2021 05:17:00,,73.88,52.44,847.77,9.22,5.14,7.77,,-1.0,-1.0
06/01/2021 05:19:15,,73.98,52.35,847.75,10.92,6.07,9.49,,-1.0,-1.0
06/01/2021 05:20:00,,74.24,52.35,847.77,10.44,5.25,8.79,,-1.0,-1.0
06/01/2021 05:21:00,,74.15,52.3,847.76,11.06,6.19,9.86,,-1.0,-1.0
06/01/2021 05:22:00,,74.09,52.25,847.75,11.32,6.88,10.74,,-1.0,-1.0
06/01/2021 05:23:00,,74.11,52.24,847.74,10.24,5.89,9.02,,-1.0,-1.0
06/01/2021 05:24:00,,74.14,52.25,847.73,7.99,4.21,7.12,,-1.0,-1.0
06/01/2021 05:25:00,,73.82,52.26,847.71,5.61,3.37,5.24,,-1.0,-1.0
06/01/2021 05:26:00,,73.52,52.37,847.72,8.58,4.93,8.43,,-1.0,-1.0
06/01/2021 05:27:00,,73.89,52.45,847.73,8.38,4.88,7.53,,-1.0,-1.0
06/01/2021 05:28:00,,73.93,52.44,847.72,7.43,4.79,6.98,,-1.0,-1.0
06/01/2021 05:29:00,,73.56,52.45,847.72,7.04,4.34,6.7,,-1.0,-1.0
06/01/2021 05:30:00,,73.26,52.49,847.73,7.78,3.62,6.43,,-1.0,-1.0
06/01/2021 05:31:00,,73.46,52.45,847.75,7.62,3.5,6.38,,-1.0,-1.0
06/01/2021 05:32:00,,73.39,52.43,847.78,7.43,3.82,6.74,,-1.0,-1.0
06/01/2021 05:33:00,,73.27,52.44,847.77,7.5,4.45,6.6,,-1.0,-1.0
06/01/2021 05:34:00,,73.25,52.45,847.77,6.48,3.92,6.03,,-1.0,-1.0
06/01/2021 05:35:00,,73.39,52.42,847.75,5.67,3.45,5.27,,-1.0,-1.0
06/01/2021 05:36:00,,73.53,52.46,847.77,6.82,4.12,6.28,,-1.0,-1.0
06/01/2021 05:37:00,,73.71,52.42,847.79,7.54,4.27,7.05,,-1.0,-1.0
06/01/2021 05:38:00,,73.74,52.36,847.79,8.49,4.57,7.73,,-1.0,-1.0
06/01/2021 05:39:00,,73.65,52.35,847.77,7.38,3.57,5.86,,-1.0,-1.0
06/01/2021 05:40:00,,73.87,52.37,847.78,5.14,3.15,4.75,,-1.0,-1.0
06/01/2021 05:41:01,,74.04,52.3,847.77,5.72,2.84,5.03,,-1.0,-1.0
06/01/2021 05:42:00,,74.25,52.31,847.76,7.89,4.08,7.07,,-1.0,-1.0
06/01/2021 05:43:00,,74.12,52.44,847.76,8.01,4.38,7.08,,-1.0,-1.0
06/01/2021 05:44:00,,74.11,52.48,847.75,7.64,3.93,6.89,,-1.0,-1.0
06/01/2021 05:45:00,,74.46,52.38,847.73,6.17,3.87,5.83,,-1.0,-1.0
06/01/2021 05:46:00,,74.43,52.33,847.72,7.21,3.91,6.44,,-1.0,-1.0
06/01/2021 05:47:00,,74.39,52.32,847.72,6.34,3.15,5.35,,-1.0,-1.0
06/01/2021 05:48:00,,74.14,52.42,847.73,6.58,3.82,5.63,,-1.0,-1.0
06/01/2021 05:49:00,,74.16,52.43,847.72,6.25,4.12,6.03,,-1.0,-1.0
06/01/2021 05:50:00,,74.2,52.44,847.7,6.41,3.92,6.38,,-1.0,-1.0
06/01/2021 05:51:00,,74.22,52.41,847.71,7.11,4.15,6.52,,-1.0,-1.0
06/01/2021 05:52:00,,74.32,52.37,847.72,8.11,4.27,6.72,,-1.0,-1.0
06/01/2021 05:53:00,,74.81,52.31,847.74,7.82,3.75,6.62,,-1.0,-1.0
06/01/2021 05:54:00,,74.79,52.27,847.75,6.12,3.7,5.86,,-1.0,-1.0
06/01/2021 05:55:00,,74.74,52.21,847.75,7.12,3.77,5.99,,-1.0,-1.0
06/01/2021 05:56:00,,74.73,52.16,847.76,6.51,4.11,5.89,,-1.0,-1.0
06/01/2021 05:57:00,,74.71,52.09,847.78,6.21,3.77,5.77,,-1.0,-1.0
06/01/2021 05:58:35,,74.78,52.04,847.79,7.01,4.22,6.55,,-1.0,-1.0
06/01/2021 05:59:00,,75.03,51.93,847.78,6.61,3.97,6.2,,-1.0,-1.0
06/01/2021 06:00:00,,75.14,51.86,847.8,6.84,4.21,6.14,,-1.0,-1.0
06/01/2021 06:01:00,,75.42,51.82,847.83,7.63,3.95,6.2,,-1.0,-1.0
06/01/2021 06:02:00,,75.38,51.74,847.81,6.93,4.19,6.35,,-1.0,-1.0
06/01/2021 06:03:00,,75.52,51.73,847.8,6.27,3.79,6.06,,-1.0,-1.0
06/01/2021 06:04:00,,75.83,51.71,847.81,5.88,3.93,5.48,,-1.0,-1.0
06/01/2021 06:05:00,,75.81,51.7,847.81,6.68,4.06,6.36,,-1.0,-1.0
06/01/2021 06:06:00,,75.79,51.71,847.8,6.43,3.88,6.17,,-1.0,-1.0
06/01/2021 06:07:00,,75.62,51.73,847.78,7.78,4.03,6.67,,-1.0,-1.0
06/01/2021 06:08:00,,75.88,51.69,847.77,6.42,3.83,5.66,,-1.0,-1.0
06/01/2021 06:10:00,,76.4,51.56,847.79,6.45,3.78,6.07,,-1.0,-1.0
06/01/2021 06:11:22,,76.31,51.55,847.8,7.07,4.62,6.78,,-1.0,-1.0
06/01/2021 06:12:00,,76.6,51.53,847.8,6.81,4.22,6.28,,-1.0,-1.0
06/01/2021 06:13:00,,76.56,51.5,847.81,6.77,3.72,6.27,,-1.0,-1.0
06/01/2021 06:14:00,,76.45,51.47,847.81,7.24,3.79,6.36,,-1.0,-1.0
06/01/2021 06:15:00,,76.64,51.44,847.82,6.28,4.07,5.32,,-1.0,-1.0
06/01/2021 06:17:00,,76.92,51.33,847.82,7.47,4.05,6.19,,-1.0,-1.0
06/01/2021 06:18:04,,76.95,51.24,847.82,8.73,5.38,7.73,,-1.0,-1.0
06/01/2021 06:19:00,,77.28,51.29,847.82,6.76,4.36,6.12,,-1.0,-1.0
06/01/2021 06:20:00,,77.18,51.22,847.82,6.38,3.54,5.53,,-1.0,-1.0
06/01/2021 06:21:00,,77.26,51.15,847.78,6.5,3.88,5.73,,-1.0,-1.0
06/01/2021 06:22:01,,77.17,51.13,847.76,6.26,4.07,6.05,,-1.0,-1.0
06/01/2021 06:23:00,,77.13,51.07,847.75,6.09,3.69,5.63,,-1.0,-1.0
06/01/2021 06:24:00,,77.22,51.03,847.74,6.89,3.78,5.93,,-1.0,-1.0
06/01/2021 06:25:01,,77.32,51.05,847.73,6.75,4.28,5.82,,-1.0,-1.0
06/01/2021 06:26:00,,77.11,50.98,847.7,7.34,3.93,6.12,,-1.0,-1.0
06/01/2021 06:27:00,,77.21,50.89,847.68,7.08,3.75,6.45,,-1.0,-1.0
06/01/2021 06:28:00,,77.42,50.87,847.67,6.66,3.38,5.82,,-1.0,-1.0
06/01/2021 06:29:00,,77.47,50.85,847.68,5.93,3.53,5.71,,-1.0,-1.0
06/01/2021 06:30:00,,77.72,50.84,847.66,7.54,4.59,6.86,,-1.0,-1.0
06/01/2021 06:31:00,,77.86,50.87,847.66,6.44,3.45,5.88,,-1.0,-1.0
06/01/2021 06:32:00,,77.99,50.87,847.65,6.79,4.03,6.21,,-1.0,-1.0
06/01/2021 06:33:00,,77.75,50.88,847.64,5.68,3.23,4.98,,-1.0,-1.0
06/01/2021 06:34:00,,77.75,50.85,847.62,9.27,4.81,8.3,,-1.0,-1.0
06/01/2021 06:35:00,,77.69,50.8,847.61,8.2,3.92,7.59,,-1.0,-1.0
06/01/2021 06:36:00,,77.83,50.8,847.6,7.32,3.93,6.23,,-1.0,-1.0
06/01/2021 06:37:00,,77.71,50.84,847.6,8.5,4.62,6.7,,-1.0,-1.0
06/01/2021 06:38:00,,77.62,50.83,847.62,6.32,3.64,5.48,,-1.0,-1.0
06/01/2021 06:39:00,,77.92,50.8,847.6,5.2,3.41,4.9,,-1.0,-1.0
06/01/2021 06:40:00,,77.79,50.79,847.61,5.64,3.28,5.39,,-1.0,-1.0
06/01/2021 06:41:01,,77.74,50.79,847.59,7.22,3.91,6.66,,-1.0,-1.0
06/01/2021 06:42:00,,77.49,50.78,847.58,6.72,3.26,5.86,,-1.0,-1.0
06/01/2021 06:43:00,,77.5,50.77,847.58,7.29,3.97,7.17,,-1.0,-1.0
06/01/2021 06:44:00,,77.48,50.79,847.57,6.51,4.0,5.83,,-1.0,-1.0
06/01/2021 06:45:01,,77.39,50.77,847.57,7.23,4.2,6.1,,-1.0,-1.0
06/01/2021 06:46:00,,77.76,50.78,847.59,7.18,4.21,6.28,,-1.0,-1.0
06/01/2021 06:47:00,,77.77,50.83,847.59,8.38,4.41,7.22,,-1.0,-1.0
06/01/2021 06:48:00,,77.79,50.9,847.6,7.8,5.45,7.38,,-1.0,-1.0
06/01/2021 06:49:01,,77.62,50.87,847.6,7.2,4.33,6.85,,-1.0,-1.0
06/01/2021 06:50:00,,77.71,50.71,847.6,6.38,3.91,5.87,,-1.0,-1.0
06/01/2021 06:51:00,,77.71,50.66,847.61,7.19,3.93,6.08,,-1.0,-1.0
06/01/2021 06:52:00,,77.62,50.76,847.62,7.75,5.39,7.25,,-1.0,-1.0
06/01/2021 06:53:00,,76.96,50.88,847.62,8.0,5.19,7.86,,-1.0,-1.0
06/01/2021 06:54:00,,76.96,50.79,847.61,7.47,4.65,6.9,,-1.0,-1.0
06/01/2021 06:55:00,,77.18,50.58,847.6,5.46,3.47,5.05,,-1.0,-1.0
06/01/2021 06:56:00,,77.09,50.51,847.61,4.38,2.79,4.27,,-1.0,-1.0
06/01/2021 06:57:00,,77.11,50.43,847.58,5.2,3.63,4.99,,-1.0,-1.0
06/01/2021 06:58:00,,77.04,50.38,847.57,5.75,4.18,5.59,,-1.0,-1.0
06/01/2021 06:59:00,,77.06,50.35,847.58,5.88,4.15,5.64,,-1.0,-1.0
06/01/2021 07:00:00,,77.42,50.35,847.58,7.69,5.22,7.45,,-1.0,-1.0
06/01/2021 07:01:00,,77.33,50.36,847.59,7.22,4.96,7.01,,-1.0,-1.0
06/01/2021 07:02:00,,77.12,50.3,847.58,5.82,3.46,5.42,,-1.0,-1.0
06/01/2021 07:03:00,,77.02,50.26,847.57,4.47,2.8,3.94,,-1.0,-1.0
06/01/2021 07:04:00,,77.14,50.29,847.57,4.45,2.96,4.45,,-1.0,-1.0
06/01/2021 07:05:00,,77.47,50.36,847.58,6.14,3.83,5.81,,-1.0,-1.0
06/01/2021 07:06:00,,77.77,50.35,847.57,6.56,3.96,5.45,,-1.0,-1.0
06/01/2021 07:07:00,,77.75,50.34,847.58,6.77,3.55,5.43,,-1.0,-1.0
06/01/2021 07:08:00,,77.29,50.4,847.55,4.57,2.89,4.29,,-1.0,-1.0
06/01/2021 07:09:00,,76.89,50.49,847.57,6.41,3.53,5.32,,-1.0,-1.0
06/01/2021 07:10:00,,77.07,50.4,847.55,5.61,2.82,5.12,,-1.0,-1.0
06/01/2021 07:11:00,,77.2,50.43,847.56,4.7,2.7,4.44,,-1.0,-1.0
06/01/2021 07:12:00,,77.12,50.37,847.55,4.87,2.06,3.83,,-1.0,-1.0
06/01/2021 07:13:00,,77.18,50.33,847.53,4.26,2.1,4.06,,-1.0,-1.0
06/01/2021 07:14:00,,77.31,50.31,847.52,3.76,2.0,3.47,,-1.0,-1.0
06/01/2021 07:15:00,,77.19,50.25,847.49,3.81,2.55,3.73,,-1.0,-1.0
06/01/2021 07:16:00,,77.3,50.21,847.48,4.22,2.01,3.8,,-1.0,-1.0
06/01/2021 07:17:00,,77.56,50.21,847.47,3.88,2.48,3.88,,-1.0,-1.0
06/01/2021 07:18:00,,77.29,50.22,847.46,4.53,2.53,4.05,,-1.0,-1.0
06/01/2021 07:19:00,,77.39,50.14,847.45,4.83,2.44,3.83,,-1.0,-1.0
06/01/2021 07:20:00,,77.4,50.14,847.44,5.8,3.57,5.45,,-1.0,-1.0
06/01/2021 07:21:00,,77.38,50.13,847.44,6.17,3.39,5.71,,-1.0,-1.0
06/01/2021 07:22:00,,77.44,50.03,847.43,5.62,3.53,5.14,,-1.0,-1.0
