InstrumentName, Chatfield Park
StartTime, 2021-06-01 00:00:00
EndTime, 2021-06-30 00:00:00
Date,O3,PM2.5
06/19/2021 07:00:00,46.0,9.6
06/19/2021 08:00:00,48.0,8.5
06/19/2021 09:00:00,48.0,8.5
06/19/2021 10:00:00,46.0,8.4
06/19/2021 11:00:00,42.0,8.5
06/19/2021 12:00:00,37.0,9.0
06/19/2021 13:00:00,35.0,8.5
06/19/2021 14:00:00,41.0,8.9
06/19/2021 15:00:00,41.0,9.7
06/19/2021 16:00:00,50.0,10.9
06/19/2021 17:00:00,57.0,10.7
06/19/2021 18:00:00,57.0,12.5
06/19/2021 19:00:00,45.0,11.9
06/19/2021 20:00:00,52.0,10.3
06/19/2021 21:00:00,60.0,10.2
06/19/2021 22:00:00,60.0,10.7
06/19/2021 23:00:00,59.0,9.3
06/20/2021 00:00:00,52.0,6.5
06/20/2021 01:00:00,38.0,6.9
06/20/2021 02:00:00,44.0,8.7
06/20/2021 03:00:00,42.0,10.7
06/20/2021 04:00:00,37.0,9.2
06/20/2021 05:00:00,34.0,9.7
06/20/2021 06:00:00,37.0,8.2
06/20/2021 07:00:00,28.0,8.5
06/20/2021 08:00:00,36.0,7.5
06/20/2021 09:00:00,35.0,7.3
06/20/2021 10:00:00,46.0,6.8
06/20/2021 11:00:00,47.0,7.2
06/20/2021 12:00:00,46.0,7.4
06/20/2021 13:00:00,44.0,7.9
06/20/2021 14:00:00,45.0,7.5
06/20/2021 15:00:00,48.0,8.5
06/20/2021 16:00:00,56.0,9.2
06/20/2021 17:00:00,63.0,9.4
06/20/2021 18:00:00,65.0,8.9
06/20/2021 19:00:00,66.0,9.4
06/20/2021 20:00:00,71.0,10.2
06/20/2021 21:00:00,74.0,10.8
06/20/2021 22:00:00,71.0,11.1
06/20/2021 23:00:00,63.0,9.0
06/21/2021 00:00:00,59.0,7.6
06/21/2021 01:00:00,58.0,7.8
06/21/2021 02:00:00,59.0,9.8
06/21/2021 03:00:00,48.0,7.5
06/21/2021 04:00:00,45.0,6.0
06/21/2021 05:00:00,41.0,6.4
06/21/2021 06:00:00,40.0,6.3
06/21/2021 07:00:00,36.0,5.8
06/21/2021 09:00:00,40.0,2.7
06/21/2021 10:00:00,38.0,3.0
06/21/2021 11:00:00,40.0,2.7
06/21/2021 12:00:00,36.0,2.4
06/21/2021 13:00:00,35.0,2.2
06/21/2021 14:00:00,,2.4
06/21/2021 15:00:00,35.0,1.4
06/21/2021 16:00:00,38.0,1.7
06/21/2021 17:00:00,39.0,2.1
06/21/2021 18:00:00,39.0,2.4
06/21/2021 19:00:00,40.0,2.9
06/21/2021 20:00:00,43.0,3.6
06/21/2021 21:00:00,46.0,4.3
06/21/2021 22:00:00,49.0,5.3
06/21/2021 23:00:00,52.0,6.0
06/22/2021 00:00:00,46.0,7.1
06/22/2021 01:00:00,43.0,8.6
06/22/2021 02:00:00,37.0,11.7
06/22/2021 03:00:00,30.0,13.5
06/22/2021 04:00:00,22.0,8.7
06/22/2021 05:00:00,23.0,9.1
06/22/2021 06:00:00,24.0,8.2
06/22/2021 07:00:00,23.0,8.6
06/22/2021 08:00:00,34.0,10.4
06/22/2021 09:00:00,28.0,10.3
06/22/2021 10:00:00,25.0,10.5
06/22/2021 11:00:00,24.0,11.0
06/22/2021 12:00:00,24.0,10.9
06/22/2021 13:00:00,25.0,10.9
06/22/2021 14:00:00,35.0,12.9
06/22/2021 15:00:00,41.0,14.8
