InstrumentName, I-25 Globeville
StartTime, 2021-06-01 00:00:00
EndTime, 2021-06-30 00:00:00
Date,NO2,PM2.5
06/05/2021 05:00:00,36.0,8.9
06/05/2021 06:00:00,33.0,7.4
06/05/2021 07:00:00,26.0,6.0
06/05/2021 08:00:00,28.0,6.0
06/05/2021 09:00:00,30.0,6.3
06/05/2021 10:00:00,35.0,9.3
06/05/2021 11:00:00,36.0,9.3
06/05/2021 12:00:00,40.0,11.3
06/05/2021 13:00:00,41.0,11.8
06/05/2021 14:00:00,39.0,9.2
06/05/2021 15:00:00,24.0,8.0
06/05/2021 16:00:00,21.0,8.2
06/05/2021 17:00:00,13.0,6.6
06/05/2021 18:00:00,10.0,5.8
06/05/2021 19:00:00,7.0,3.7
06/05/2021 20:00:00,5.0,2.7
06/05/2021 21:00:00,3.0,3.2
06/05/2021 22:00:00,6.0,3.9
06/05/2021 23:00:00,12.0,5.0
06/06/2021 00:00:00,20.0,3.9
06/06/2021 01:00:00,25.0,5.6
06/06/2021 02:00:00,15.0,5.4
06/06/2021 03:00:00,10.0,5.1
06/06/2021 04:00:00,,3.1
06/06/2021 05:00:00,11.0,2.3
06/06/2021 08:00:00,19.0,3.1
06/06/2021 09:00:00,18.0,4.0
06/06/2021 10:00:00,13.0,3.4
06/06/2021 11:00:00,21.0,3.9
06/06/2021 12:00:00,16.0,3.9
06/06/2021 13:00:00,15.0,3.9
06/06/2021 14:00:00,21.0,4.5
06/06/2021 15:00:00,19.0,4.1
06/06/2021 16:00:00,22.0,5.1
06/06/2021 17:00:00,21.0,9.5
06/06/2021 18:00:00,16.0,3.3
06/06/2021 19:00:00,9.0,2.8
06/06/2021 20:00:00,3.0,4.5
06/06/2021 21:00:00,3.0,4.4
06/06/2021 22:00:00,12.0,3.7
06/06/2021 23:00:00,13.0,4.3
06/07/2021 00:00:00,6.0,5.6
06/07/2021 01:00:00,7.0,3.7
06/07/2021 02:00:00,5.0,2.4
06/07/2021 03:00:00,4.0,2.9
06/07/2021 04:00:00,,3.2
06/07/2021 05:00:00,20.0,4.6
06/07/2021 06:00:00,34.0,8.1
06/07/2021 07:00:00,39.0,6.2
06/07/2021 08:00:00,21.0,8.3
06/07/2021 09:00:00,19.0,5.1
06/07/2021 10:00:00,20.0,5.1
06/07/2021 11:00:00,22.0,9.5
06/07/2021 12:00:00,31.0,9.0
06/07/2021 13:00:00,37.0,11.6
06/07/2021 14:00:00,36.0,11.3
06/07/2021 15:00:00,36.0,11.2
06/07/2021 16:00:00,31.0,11.9
06/07/2021 17:00:00,26.0,13.3
06/07/2021 18:00:00,19.0,8.1
06/07/2021 19:00:00,12.0,6.3
06/07/2021 20:00:00,,4.4
06/07/2021 21:00:00,8.0,4.4
06/07/2021 22:00:00,19.0,5.1
06/07/2021 23:00:00,29.0,4.7
06/08/2021 00:00:00,10.0,3.1
06/08/2021 01:00:00,6.0,3.0
06/08/2021 02:00:00,14.0,3.6
06/08/2021 03:00:00,18.0,3.8
06/08/2021 04:00:00,,3.7
06/08/2021 05:00:00,21.0,4.1
06/08/2021 06:00:00,36.0,6.6
06/08/2021 07:00:00,31.0,7.3
06/08/2021 08:00:00,25.0,7.5
06/08/2021 09:00:00,20.0,7.6
06/08/2021 10:00:00,23.0,7.8
06/08/2021 11:00:00,28.0,9.1
06/08/2021 12:00:00,31.0,10.7
06/08/2021 13:00:00,35.0,11.0
06/08/2021 14:00:00,36.0,12.4
06/08/2021 15:00:00,34.0,13.6
06/08/2021 16:00:00,34.0,15.1
06/08/2021 17:00:00,27.0,
06/08/2021 18:00:00,30.0,
06/08/2021 19:00:00,22.0,
06/08/2021 20:00:00,20.0,7.6
06/08/2021 21:00:00,6.0,6.5
06/08/2021 22:00:00,8.0,6.2
06/08/2021 23:00:00,7.0,5.8
06/09/2021 00:00:00,27.0,8.6
06/09/2021 01:00:00,32.0,9.0
06/09/2021 02:00:00,39.0,9.8
06/09/2021 03:00:00,46.0,10.9
06/09/2021 04:00:00,,12.6
06/09/2021 05:00:00,37.0,9.8
06/09/2021 06:00:00,41.0,12.1
06/09/2021 07:00:00,25.0,12.2
06/09/2021 08:00:00,23.0,12.9
06/09/2021 09:00:00,28.0,13.2
06/09/2021 10:00:00,32.0,13.2
06/09/2021 11:00:00,41.0,13.0
06/09/2021 12:00:00,47.0,14.0
06/09/2021 13:00:00,44.0,12.5
06/09/2021 14:00:00,39.0,13.8
06/09/2021 15:00:00,38.0,12.5
06/09/2021 16:00:00,30.0,11.7
06/09/2021 17:00:00,21.0,10.6
06/09/2021 18:00:00,7.0,8.8
06/09/2021 19:00:00,6.0,3.4
06/09/2021 20:00:00,7.0,3.6
06/09/2021 21:00:00,5.0,3.6
06/09/2021 22:00:00,8.0,4.0
06/09/2021 23:00:00,5.0,3.6
06/10/2021 00:00:00,3.0,4.0
06/10/2021 01:00:00,6.0,3.6
06/10/2021 02:00:00,9.0,4.8
06/10/2021 03:00:00,10.0,6.6
06/10/2021 04:00:00,,7.8
06/10/2021 05:00:00,14.0,8.1
06/10/2021 06:00:00,22.0,16.3
06/10/2021 07:00:00,25.0,14.4
06/10/2021 08:00:00,19.0,10.7
06/10/2021 09:00:00,30.0,11.6
06/10/2021 10:00:00,32.0,11.6
06/10/2021 11:00:00,41.0,15.1
06/10/2021 12:00:00,43.0,18.9
06/10/2021 13:00:00,39.0,16.8
06/10/2021 14:00:00,41.0,14.1
06/10/2021 15:00:00,40.0,12.4
06/10/2021 16:00:00,34.0,13.2
06/10/2021 17:00:00,41.0,15.8
06/10/2021 18:00:00,23.0,14.7
06/10/2021 19:00:00,31.0,16.1
06/10/2021 20:00:00,25.0,8.4
06/10/2021 21:00:00,32.0,11.4
06/10/2021 22:00:00,28.0,13.7
06/10/2021 23:00:00,21.0,9.4
06/11/2021 00:00:00,47.0,11.7
06/11/2021 01:00:00,47.0,13.5
06/11/2021 02:00:00,56.0,12.3
06/11/2021 03:00:00,49.0,10.0
06/11/2021 04:00:00,,5.0
06/11/2021 05:00:00,28.0,4.1
06/11/2021 06:00:00,32.0,4.7
06/11/2021 07:00:00,39.0,7.0
06/11/2021 08:00:00,41.0,7.7
06/11/2021 09:00:00,38.0,9.2
06/11/2021 10:00:00,18.0,15.0
06/11/2021 11:00:00,11.0,16.1
06/11/2021 12:00:00,9.0,16.5
