InstrumentName, La Casa NCORE
StartTime, 2021-06-01 00:00:00
EndTime, 2021-06-30 00:00:00
Date,Carbon monoxide,Nitrogen dioxide,Outdoor Temperature,Ozone,PM10 Total 0-10um STP,PM2.5 - Local Conditions,PM2.5 Total Atmospheric,Relative Humidity,Wind Direction,Wind Speed
06/05/2021 01:16:00,0.138198,8.321957,84.52868699999999,0.061083,19.113864,3.524198,,11.286289,70.62176,6.058417
06/05/2021 01:17:00,0.153311,8.680707,84.48944449999999,0.061017,18.888175,3.553102,,12.552339,79.319579,4.843678
06/05/2021 01:18:00,0.152048,10.390533,84.4263,0.05945,19.325632,3.616237,,12.17808,97.849498,6.366136
06/05/2021 01:19:00,0.166987,9.224735,84.5152585,0.05895,19.319005,3.643734,,11.378689,100.177499,7.019552
06/05/2021 01:20:00,0.169413,8.41311,84.46871949999999,0.060167,19.139663,3.675895,,11.369873,92.334436,6.45752
06/05/2021 01:21:00,0.200772,8.542111,84.49084450000001,0.06035,17.871952,3.738736,,12.026849,84.77831,5.24648
06/05/2021 01:22:00,0.200681,11.010964,84.60940550000001,0.0584,17.144823,3.701415,,12.140272,81.019929,4.751756
06/05/2021 01:23:00,0.203303,12.814658,84.473773,0.05685,16.946596,3.734003,,11.514024,84.817712,6.244615
06/05/2021 01:24:00,0.167353,11.372814,84.262115,0.058033,16.868076,3.748834,,12.008538,85.535393,7.019043
06/05/2021 01:25:00,0.151482,9.712252,84.2191485,0.059633,16.986558,3.78764,,11.840741,69.251934,6.867712
06/05/2021 01:26:00,0.139147,7.725978,84.16669049999999,0.061433,16.42423,3.746029,,11.527802,64.393862,6.6576
06/05/2021 01:27:00,0.142289,6.557621,84.1126175,0.063283,15.348489,3.699165,,11.799408,61.990963,5.659485
06/05/2021 01:28:00,0.13052,7.310221,84.2029115,0.06395,15.099526,3.687496,,11.686111,65.273127,4.833794
06/05/2021 01:29:00,0.12075,9.639386,84.3625565,0.061583,14.324061,3.650265,,12.23085,74.621634,3.235435
06/05/2021 01:30:00,0.138413,11.006266,84.33935199999999,0.05985,14.984976,3.663456,,11.55244,56.145277,7.131778
06/05/2021 01:31:00,0.152171,11.047185,84.23739599999999,0.058983,15.273809,3.655094,,12.09687,82.910289,2.008735
06/05/2021 01:32:00,0.160724,12.101494,84.2476195,0.057033,16.282685,3.645764,,12.090257,81.841704,0.652568
06/05/2021 01:33:00,0.158969,10.651119,84.04162600000001,0.057067,17.209681,3.691207,,12.354065,81.160498,0.652398
06/05/2021 01:34:00,0.162804,10.858847,84.0243835,0.057233,17.743328,3.702403,,11.903422,79.744435,0.656976
06/05/2021 01:35:00,0.169816,9.532943,83.935766,0.0588,17.39463,3.71994,,11.778091,73.947024,0.706751
06/05/2021 01:36:00,0.146895,8.330443,83.802521,0.0607,17.858835,3.732754,,12.003961,84.230495,0.655789
06/05/2021 01:37:00,0.131642,8.611847,83.668396,0.059983,19.189784,3.765629,,12.894904,71.499662,0.653076
06/05/2021 01:38:00,0.140722,9.91416,83.77230850000001,0.0589,21.038365,3.782313,,12.087545,76.320392,3.701782
06/05/2021 01:39:00,0.141186,9.374005,83.937866,0.058333,21.09903,3.74834,,11.620287,52.744356,7.015144
06/05/2021 01:40:00,0.130642,7.555996,84.020569,0.058817,20.861622,3.745047,,11.700141,73.10949,5.495029
06/05/2021 01:41:00,0.131744,8.94538,83.682739,0.05835,19.586081,3.732369,,13.305027,74.337054,4.578315
06/05/2021 01:42:00,0.145481,9.718005,83.35799399999999,0.0571,19.448053,3.73121,,13.889862,86.169368,5.188751
06/05/2021 01:43:00,0.16857,9.534168,83.1801325,0.057483,18.527615,3.690071,,13.926707,66.884153,5.08351
06/05/2021 01:44:00,0.168577,8.429408,83.26255,0.05815,17.99896,3.67348,,13.382126,68.76656,5.854034
06/05/2021 01:45:00,0.144433,7.904707,83.3459775,0.058533,17.34214,3.633964,,13.278069,65.985737,0.653076
06/05/2021 01:46:00,0.130113,8.264833,83.2056595,0.0584,17.336307,3.619756,,13.946275,75.795509,0.652179
06/05/2021 01:47:00,0.134866,8.48119,83.1720275,0.05775,16.526438,3.616786,,14.178507,76.821344,0.652398
06/05/2021 01:48:00,0.140115,7.950823,83.0321045,0.058283,15.708132,3.610529,,14.525391,54.598168,0.652737
06/05/2021 01:49:00,0.142632,9.84719,83.32796300000001,0.057133,14.801858,3.621209,,13.843053,53.990138,0.652358
06/05/2021 01:50:00,0.141171,11.040239,83.4396665,0.05585,14.735329,3.664754,,13.900798,69.292486,0.652568
06/05/2021 01:51:00,0.15369,10.310515,83.379242,0.0563,15.704138,3.703172,,13.935215,59.511593,0.652568
06/05/2021 01:52:00,0.159812,9.770572,83.379242,0.05775,16.6042,3.737528,,14.100857,73.150263,0.652568
06/05/2021 01:53:00,0.159634,11.832341,83.22756949999999,0.056217,16.157865,3.755201,,14.617791,74.869751,0.652737
06/05/2021 01:54:00,0.185471,12.35105,83.03714,0.053833,15.76577,3.785826,,14.912116,71.84604,0.652398
06/05/2021 01:55:00,0.197353,13.262731,82.8283995,0.053667,15.553713,3.822048,,15.217461,88.282021,0.652907
06/05/2021 01:56:00,0.197542,13.873605,82.97885099999999,0.053667,16.20938,3.84455,,14.868035,76.609616,0.652737
06/05/2021 01:57:00,0.187534,14.299515,82.742035,0.0542,16.027507,3.928631,,15.602153,74.888473,0.652568
06/05/2021 01:58:00,0.210931,14.270652,82.9153745,0.053183,16.934331,3.957609,,14.85871,74.502798,0.652398
06/05/2021 01:59:00,0.187668,12.618374,82.963153,0.053483,18.663759,4.009102,,14.949944,59.851219,0.652717
06/05/2021 02:00:00,0.189746,12.762685,82.83749850000001,0.054683,19.31301,4.093309,,15.338283,77.913715,0.652434
06/05/2021 02:01:00,0.196692,13.442022,82.7618955,0.053667,19.359147,4.105267,,15.348883,72.513977,0.652594
06/05/2021 02:02:00,0.208265,11.968184,82.5747985,0.053583,20.0637,4.1351,,15.811367,71.529459,0.652398
06/05/2021 02:03:00,0.188868,11.839882,82.37597650000001,0.05455,21.025966,4.20107,,16.237427,73.35636,0.652228
06/05/2021 02:04:00,0.200259,12.721847,82.5443795,0.054,21.227222,4.221267,,15.433737,65.818201,0.653076
06/05/2021 02:05:00,0.1745,10.682221,82.444946,0.05545,22.27394,4.24322,,15.865112,71.794982,0.653246
06/05/2021 02:06:00,0.152222,10.963711,82.301361,0.057,23.726668,4.249147,,16.159268,70.373501,0.653076
06/05/2021 02:07:00,0.16617,11.618249,82.4704285,0.05585,24.632983,4.337948,,15.634026,65.706223,0.652907
06/05/2021 02:08:00,0.165367,13.116445,82.54046650000001,0.054317,27.337447,4.336356,,15.604526,69.576237,0.652737
06/05/2021 02:09:00,0.171505,14.834175,82.6079105,0.052767,26.520145,4.389538,,15.675564,64.99938499999999,0.652907
06/05/2021 02:10:00,0.191283,17.576655,82.542908,0.050667,25.582405,4.439317,,15.96209,67.185526,0.652907
06/05/2021 02:11:00,0.191816,17.235424,82.4258725,0.049317,26.221538,4.447385,,16.122477,61.753969,0.653076
06/05/2021 02:12:00,0.188269,15.507614,82.2905275,0.0507,28.879856,4.501993,,16.589565999999998,64.43808,0.653076
06/05/2021 02:13:00,0.184745,15.505073,82.0923155,0.050833,29.57397,4.572188,,16.611945,65.234098,0.652568
06/05/2021 02:14:00,0.180124,15.160739,82.05775,0.051233,29.820019,4.650535,,16.388758,55.61659,0.652897
06/05/2021 02:15:00,0.174849,12.467919,82.155487,0.05325,31.433176,4.743533,,15.972941,56.85135,0.653076
06/05/2021 02:16:00,0.170098,13.812924,82.0790405,0.053383,32.129908,4.844792,,16.19165,67.356105,0.652737
06/05/2021 02:17:00,0.182325,15.646032,81.8976135,0.050567,31.969902,4.949069,,16.537347,54.319272,0.652907
06/05/2021 02:18:00,0.177666,16.312192,82.011654,0.049233,31.808143,4.957247,,15.842415,70.888923,0.653076
06/05/2021 02:19:00,0.184928,20.207752,81.828653,0.046783,31.00709,4.965499,,16.366498,58.325645,0.652897
06/05/2021 02:20:00,0.195322,24.288292,81.9034115,0.042983,31.958988,5.018496,,15.841376,77.405704,0.652737
06/05/2021 02:21:00,0.18539,22.938414,81.95612650000001,0.042733,32.112667,5.023029,,16.008006,64.553484,0.652897
06/05/2021 02:22:00,0.177754,22.139176,81.71405,0.043283,31.067407,5.096485,,16.416972,75.206607,0.652907
06/05/2021 02:23:00,0.190411,21.220277,81.80834949999999,0.042933,30.820506,5.12003,,16.152656,53.801819,0.652398
06/05/2021 05:16:00,0.195721,0.297347,70.470917,0.039317,25.051125,7.381043,,34.285014,221.823728,4.349942
06/05/2021 05:17:00,0.195374,6.007783,70.3950585,0.03875,24.928439,7.322404,,34.458165,218.216704,3.704398
06/05/2021 05:18:00,0.195621,15.057677,70.016896,0.038633,25.335524,7.260665,,35.146477,217.000026,3.799977
06/05/2021 05:19:00,0.199479,15.059094,70.1954345,0.037667,24.095051,7.225186,,34.634033,218.20734,4.618123
06/05/2021 05:20:00,0.204575,15.387726,70.2091565,0.03785,23.20423,7.140723,,34.715461,205.765801,4.316801
06/05/2021 05:21:00,0.216143,15.958791,70.151489,0.037767,23.000769,7.124092,,35.009196,195.770832,3.336995
06/05/2021 05:22:00,0.202681,16.101871,70.10436250000001,0.0372,22.58759,7.05794,,35.136391,192.461377,5.116463
06/05/2021 05:23:00,0.217725,16.483635,70.0085755,0.0362,22.517888,7.049989,,35.521993,193.204283,4.672072
06/05/2021 05:24:00,0.227395,16.730835,69.9903995,0.0357,23.634631,7.027987,,35.383258,203.063357,5.163933
06/05/2021 05:25:00,0.210434,16.638924,69.8012085,0.03535,24.246476,7.043952,,35.560479,208.027724,4.762607
06/05/2021 05:26:00,0.200527,16.377667,70.0177305,0.035567,26.123414,7.082534,,34.915032,216.950977,3.89523
06/05/2021 05:27:00,0.219442,16.508206,70.02993799999999,0.036033,26.652384,7.061624,,34.888584,220.82238,3.520881
06/05/2021 05:28:00,0.232347,16.276658,70.028717,0.035567,26.992716,7.054763,,34.838908,226.426872,4.607476
06/05/2021 05:29:00,0.220245,16.731803,69.973435,0.035733,26.907478,7.145953,,34.875948,226.334443,4.213939
06/05/2021 05:30:00,0.226227,17.319595,69.89565999999999,0.035633,27.825835,7.17589,,34.994717,230.637369,4.664781
06/05/2021 05:31:00,0.212712,17.935034,69.855682,0.034683,28.662556,7.244768,,34.99743,222.487786,3.490363
06/05/2021 05:32:00,0.221674,17.087913,69.872467,0.035117,28.947083,7.249104,,34.903503,224.194969,4.673258
06/05/2021 05:33:00,0.219455,15.838131,69.969055,0.0358,29.595172,7.251903,,34.688185,231.735332,4.499647
06/05/2021 05:34:00,0.217792,15.838586,69.8858375,0.03635,29.556277,7.278055,,34.809662,226.347558,3.583717
06/05/2021 05:35:00,0.227559,16.044683,69.832966,0.036267,30.018006,7.333685,,34.912277,228.109187,4.007912
06/05/2021 05:36:00,0.223761,16.181059,69.729111,0.03655,30.842551,7.377338,,35.036446,235.591312,3.634644
06/05/2021 05:37:00,0.214943,16.739461,69.7348055,0.035817,29.803675,7.387289,,34.966064,234.109006,4.020063
06/05/2021 05:38:00,0.220596,16.545956,69.59069099999999,0.0351,29.914064,7.459696,,35.124756,235.250241,3.191241
06/05/2021 05:39:00,0.226264,16.321852,69.3402675,0.03515,30.822819,7.543202,,35.469066,236.695133,2.959128
06/05/2021 05:40:00,0.238722,16.49941,69.2756955,0.03465,31.678338,7.540148,,35.561327,238.72471,2.724711
06/05/2021 05:41:00,0.280721,16.897449,69.245941,0.034583,33.145362,7.524342,,35.60066,231.660514,2.514988
06/05/2021 05:42:00,0.337006,18.033068,69.16430700000001,0.033517,32.902062,7.488448,,35.737651,226.766979,2.709113
06/05/2021 05:43:00,0.370147,18.307189,69.0858765,0.0328,33.267233,7.535209,,36.017225,212.641537,3.24707
06/05/2021 05:44:00,0.321097,17.76504,69.0758055,0.032783,32.279435,7.596238,,36.212538,206.903995,3.113471
06/05/2021 05:45:00,0.281036,17.806856,69.07122799999999,0.0319,31.713008,7.608752,,36.384793,203.833152,2.339172
06/05/2021 05:46:00,0.301161,18.005161,68.9492835,0.031533,30.348346,7.609624,,36.687794,201.624875,2.724681
06/05/2021 05:47:00,0.273642,18.310883,68.990482,0.030767,29.506231,7.651754,,36.87808,200.711967,3.012085
06/05/2021 05:48:00,0.260795,18.840807,69.034397,0.030833,29.254092,7.728904,,36.715294,202.764855,2.852058
06/05/2021 05:49:00,0.689808,19.518258,68.72540699999999,0.030133,30.355251,7.788981,,37.802673,209.625138,2.972031
